,ge,ups,Ratio,Spread
60,94.71170043945312,214.05999755859375,2.260121997233458,8.62102402987497
61,94.81999969482422,214.8699951171875,2.2660830606279387,8.06837095132175
62,94.47000122070312,214.32000732421875,2.2686567646328184,7.786680123518433
63,97.33000183105469,213.7550048828125,2.1961882344752053,15.147716087635214
64,96.76000213623047,211.16000366210938,2.1823067279888306,16.388264089014026
65,96.08999633789062,212.1300048828125,2.207617993207941,13.826171646565225
66,95.80500030517578,212.13999938964844,2.214289428671791,13.138959594684248
67,96.36499786376953,212.8300018310547,2.208582021990296,13.779642946513317
68,96.625,212.85000610351562,2.2028461175008087,14.377464847726312
69,96.2300033569336,213.49000549316406,2.2185388968687136,12.798860613756741
70,99.43460083007812,217.82000732421875,2.1905856261890886,16.083735428342546
71,98.47000122070312,217.1999969482422,2.205747885200354,14.411630460854123
72,98.65039825439453,218.65989685058594,2.2165130675571842,13.380396302121422
73,98.86000061035156,217.36000061035156,2.1986647710741765,15.17835699463853
74,98.94000244140625,216.7801055908203,2.191025876709481,15.948355164413183
75,99.23999786376953,217.35000610351562,2.1901452114285624,16.091314271279256
76,99.41000366210938,217.32000732421875,2.1860979712150574,16.52528677715193
77,100.75,217.07000732421875,2.154541015625,19.959432962174812
78,100.37000274658203,216.86000061035156,2.1606057056498034,19.266476906237212
79,100.75,217.66000366210938,2.1603970586809864,19.369436624284187
80,100.76499938964844,217.24000549316406,2.1559073766588153,19.825076867745846
81,100.19000244140625,215.89999389648438,2.154905565779863,19.79876059667387
82,99.61000061035156,215.0500030517578,2.1589198045784332,19.270530795987124
83,99.37000274658203,214.61000061035156,2.159706095185082,19.14024191589743
84,99.93000030517578,215.35960388183594,2.155104605465328,19.721324437648374
85,100.05999755859375,213.4499969482422,2.133220089509285,21.939835393461973
86,100.57099914550781,214.16000366210938,2.1294409470095754,22.444088530539116
87,100.52999877929688,214.83999633789062,2.1370734999166707,21.66666934995069
88,100.27999877929688,216.1300048828125,2.155265332207336,19.782602057443878
89,100.2699966430664,216.47999572753906,2.158970808567475,19.40884378662832
90,99.94999694824219,216.57000732421875,2.1667835311327397,18.558437718209287
91,101.6500015258789,217.9149932861328,2.1437775702409034,21.253062117413403
92,101.63999938964844,217.58999633789062,2.140791003979986,21.554291639566596
93,102.05999755859375,218.91000366210938,2.1449148432169105,21.23229866027435
94,101.97000122070312,218.50399780273438,2.1428262742667417,21.424452072551187
95,101.69719696044922,218.91000366210938,2.152566739349218,20.3701991844471
96,101.91999816894531,218.0261993408203,2.139189592403782,21.783431533254568
97,101.4000015258789,218.14999389648438,2.151380578044755,20.424002759476902
98,99.80500030517578,213.0,2.1341616086238724,21.783898945691842
99,99.83000183105469,213.11399841308594,2.1347690524312037,21.729310033211245
100,99.73919677734375,212.47000122070312,2.1302557879528337,22.157533079666447
101,99.27999877929688,211.21499633789062,2.1274677572008174,22.32137561202597
102,99.69999694824219,212.2100067138672,2.1284855888614818,22.32437958097591
103,99.4000015258789,211.2899932861328,2.1256538233666245,22.531533389148873
104,99.44000244140625,211.80999755859375,2.1300280808359804,22.10658069180965
105,100.37000274658203,209.55999755859375,2.0878747815490124,26.566479957995025
106,101.04000091552734,210.27000427246094,2.0810570305541995,27.44854633663928
107,101.43000030517578,209.69000244140625,2.0673370976092382,28.95527836358772
108,101.90499877929688,210.3800048828125,2.0644718846270527,29.393983916746034
109,102.1500015258789,211.0,2.0655897880387677,29.356172898716093
110,102.0999984741211,211.0,2.066601402089946,29.23735389750541
111,101.80000305175781,211.32000732421875,2.0758349802482625,28.204486953725276
112,102.0999984741211,212.42999267578125,2.080607207155102,27.80736122172416
113,102.15499877929688,211.31500244140625,2.068572316250002,29.053045105737223
114,102.30999755859375,211.02000427246094,2.0625550709412157,29.716356797507725
115,102.41999816894531,210.4949951171875,2.0552138144932277,30.502753252057285
116,102.22019958496094,211.27999877929688,2.0669104505483795,29.2429812036639
117,102.29000091552734,211.0449981689453,2.0632026227395337,29.643846178079624
118,102.23999786376953,211.22000122070312,2.0659233727894324,29.35002412511113
119,102.95999908447266,213.08999633789062,2.0696386774737903,29.190921101645753
120,103.19999694824219,213.05999755859375,2.0645349211148676,29.79121120243857
121,102.87999725341797,212.57000732421875,2.0661937499921206,29.520806965074225
122,102.91000366210938,212.16000366210938,2.0616071918402326,30.002112905450556
123,102.7300033569336,211.76150512695312,2.0613403894399913,29.972888417176275
124,102.63500213623047,211.22999572753906,2.0580697747457273,30.27865259183059
125,102.45999908447266,210.47000122070312,2.054167510261074,30.622798723663347
126,102.72000122070312,207.42689514160156,2.019342802536833,34.28373097643885
127,102.54000091552734,206.14999389648438,2.0104348747403575,35.1329091981255
128,102.51000213623047,206.4499969482422,2.0139497868108602,34.76162199733497
129,102.11000061035156,206.05999755859375,2.0180197466153387,34.20112376500066
130,102.23999786376953,205.83999633789062,2.013302040676524,34.73002900792363
131,102.56999969482422,206.14999389648438,2.0098468802753335,35.204193347158224
132,103.16000366210938,206.55999755859375,2.002326388385571,36.19617775655112
133,102.83999633789062,203.5500030517578,1.9792883148592775,38.44575966241345
134,102.98999786376953,204.1199951171875,1.9819399878732702,38.2322064713816
135,102.91999816894531,203.24000549316406,1.9747377488244935,38.9458603712506
136,102.58999633789062,204.27999877929688,1.9912272743092791,37.12170518728945
137,103.06999969482422,205.02999877929688,1.9892306140134073,37.51230595951563
138,102.97000122070312,205.56500244140625,1.9963581626147966,36.7396824242191
139,102.9000015258789,205.60000610351562,1.9980563950896357,36.538343037955315
140,101.1500015258789,203.9499969482422,2.016312346728559,34.02994096013413
141,101.93000030517578,204.7899932861328,2.009123836682006,35.043405014031066
142,102.31999969482422,206.0749969482422,2.0140246047974366,34.68513154781547
143,101.83999633789062,205.58349609375,2.018691118287683,34.03603163008148
144,100.83999633789062,204.59500122070312,2.028907265477821,32.648291512788575
145,101.08000183105469,204.80999755859375,2.026216797076375,33.00360462562816
146,100.62000274658203,203.8300018310547,2.0257403723632734,32.89053443311903
147,100.87000274658203,205.64999389648438,2.038762647931551,31.664601115274277
148,101.33000183105469,206.3000030517578,2.0359222276114957,32.10765788004903
149,101.01000213623047,206.72999572753906,2.046628961048093,30.917270732528433
150,100.65059661865234,205.8699951171875,2.0453926954570694,30.92323937628967
151,100.27999877929688,205.78500366210938,2.0521041699952067,30.127603278147003
152,99.43000030517578,204.4477996826172,2.0561983209807426,29.44501114169722
153,98.2300033569336,202.1999969482422,2.0584341854648818,28.84133913935818
154,96.51000213623047,202.36000061035156,2.0967774959190923,24.5942083931869
155,98.1449966430664,204.44790649414062,2.0831210299764593,26.391433665554725
156,97.19000244140625,202.36000061035156,2.0821071666537927,26.210048911787307
157,97.03500366210938,202.00999450683594,2.0818260100269117,26.191741492477743
158,96.68000030517578,201.97999572753906,2.0891600650597644,25.378168873340936
159,96.33999633789062,202.00999450683594,2.0968445317179776,24.540240770126726
160,96.29000091552734,201.8800048828125,2.096583268909889,24.551429522173716
161,93.6500015258789,198.17999267578125,2.1161771430512673,21.978182805046682
162,94.45999908447266,198.98500061035156,2.1065530652017626,23.097919411296626
163,92.81999969482422,197.22999572753906,2.124865291704336,20.955900360290624
164,93.63999938964844,198.19000244140625,2.1165100783129165,21.944405613332687
165,94.5,199.39500427246094,2.1100000452112266,22.782967324308967
166,95.58000183105469,201.4398956298828,2.1075527492240895,23.304414107470276
167,96.83000183105469,204.2100067138672,2.108953866077221,23.50459676141062
168,90.00499725341797,199.63999938964844,2.218099055406249,11.856789399019814
169,90.33000183105469,199.36000061035156,2.207018671196498,12.90907542771765
170,90.87999725341797,199.59539794921875,2.196252244513707,13.980596455996814
171,90.3499984741211,199.25,2.2053127101830676,13.066592761012938
172,91.3499984741211,201.7042999267578,2.208038350256781,12.988527824594907
173,91.55999755859375,201.69500732421875,2.2028725721092792,13.496827599597221
174,91.11000061035156,201.85000610351562,2.215453899147293,12.272530326341151
175,89.87999725341797,202.89999389648438,2.2574543846992436,8.299765518391379
176,90.70999908447266,202.97000122070312,2.2375703149516033,10.202037587170874
177,91.05500030517578,202.64999389648438,2.2255778729042,11.34184888373434
178,90.81009674072266,202.7100067138672,2.2322408409346446,10.699887647239077
179,90.55999755859375,201.66409301757812,2.2268562108462766,11.151506915898064
180,88.85050201416016,198.5,2.234089796908125,10.253436804963112
181,89.30000305175781,198.9199981689453,2.227547495755989,10.901558729751397
182,90.33999633789062,199.72999572753906,2.210870088819871,12.56282960738491
183,90.05960083007812,198.51950073242188,2.204312465330407,13.10703898570392
184,89.07499694824219,197.60000610351562,2.2183554630749285,11.686883418967252
185,88.19000244140625,194.53500366210938,2.2058623231285104,12.64893094697143
186,89.06999969482422,194.8300018310547,2.1873807398516933,14.44501304300081
187,89.58000183105469,195.50999450683594,2.182518313357061,14.97690528847843
188,89.9000015258789,194.8300018310547,2.1671857455416204,16.417292435999055
189,89.47000122070312,194.07000732421875,2.1691070154955074,16.155505171819495
190,90.27999877929688,195.00999450683594,2.160057566943121,17.140262530022593
191,90.69000244140625,195.08999633789062,2.15117423184475,18.03452574703965
192,91.04000091552734,195.0449981689453,2.142409888043832,18.911202536757028
193,90.29000091552734,194.52000427246094,2.154391430945361,17.654020190486587
194,91.24500274658203,196.9199981689453,2.1581455667863607,17.5233350607929
195,92.08000183105469,198.25,2.1530190710002644,18.177487271163837
196,93.12999725341797,198.63999938964844,2.132932516352653,20.28252374383163
197,92.31999969482422,198.26480102539062,2.1475823405630496,18.732977567269185
198,93.36000061035156,200.5050048828125,2.1476542799056166,18.96406027530878
199,93.94000244140625,201.4600067138672,2.1445603734098797,19.3872790896674
200,93.95999908447266,202.38409423828125,2.1539388698411153,18.510708288197062
201,93.9530029296875,201.4600067138672,2.1442636257686805,19.418171304812798
202,94.4800033569336,202.2100067138672,2.1402413159316174,19.92044815995899
203,95.91729736328125,227.39999389648438,2.370792340355671,-1.854190713369238
204,96.11000061035156,232.96499633789062,2.4239412637439837,-6.961284956334939
205,96.58920288085938,230.1750030517578,2.383030361433602,-3.03259446757119
206,97.00499725341797,229.74009704589844,2.368332596780766,-1.6096633248517125
207,97.13999938964844,229.4600067138672,2.362157794478216,-1.0087761929389987
208,97.77999877929688,231.10499572753906,2.363520133081361,-1.1329762631321532
209,97.94000244140625,230.49000549316406,2.353379617598615,-0.13777972827034857
210,96.47000122070312,228.7550048828125,2.3712553331420514,-1.8958474543957524
211,96.77999877929688,230.97000122070312,2.3865468499066784,-3.3742167466359976
212,97.55999755859375,230.33999633789062,2.361008631632553,-0.8907514720359333
213,98.20500183105469,229.7449951171875,2.3394429085437562,1.2369314698075269
214,98.37999725341797,230.06500244140625,2.3385343450333673,1.332754391357693
215,98.16000366210938,231.10870361328125,2.35440805818237,-0.23370324983529
216,98.04000091552734,232.11000061035156,2.367503044092593,-1.5201549722707202
217,98.27999877929688,228.82029724121094,2.3282488815965774,2.339839718365877
218,99.02999877929688,230.75,2.330102018018407,2.192313202331658
219,98.55999755859375,230.6800994873047,2.3405043141378505,1.1453803688897861
220,98.68000030517578,230.72999572753906,2.3381637111267546,1.3806388540205004
221,98.38999938964844,229.5850067138672,2.333418113000026,1.83651754498575
222,98.30000305175781,229.55499267578125,2.3352490900220406,1.6526791359735253
223,98.33000183105469,228.6699981689453,2.3255363969364486,2.6089577918421836
224,98.0199966430664,224.61500549316406,2.2915222728591322,5.927305292738819
225,98.3499984741211,224.44000244140625,2.2820539494005514,6.886470242324972
226,98.83999633789062,224.63499450683594,2.272713504955093,7.855828245976195
227,99.06999969482422,225.76499938964844,2.278843243010964,7.272365387804907
228,99.1500015258789,226.49000549316406,2.284316712128829,6.737462434532684
229,99.7300033569336,226.77000427246094,2.2738393325913298,7.835684300649117
230,99.0,224.77000427246094,2.2704040835602113,8.101024780838
231,99.05999755859375,226.24000549316406,2.283868474349029,6.773591858200287
232,99.3550033569336,226.30999755859375,2.277791655298661,7.404602893138868
233,99.06999969482422,225.10670471191406,2.2721985001043103,7.930660065539282
234,99.7300033569336,226.1300048828125,2.2674220121450652,8.475683690297554
235,100.27999877929688,226.71290588378906,2.260798849656495,9.199701056467315
236,100.12000274658203,226.08999633789062,2.258190073267942,9.442422431113183
237,99.88999938964844,225.0500030517578,2.2529783204211298,9.935873692604783
238,99.93499755859375,224.0,2.241457001774225,11.092802967911663
239,100.2750015258789,225.17999267578125,2.245624425322666,10.720739616047748
240,99.63899993896484,225.5800018310547,2.263972962085495,8.809441236037483
241,99.3499984741211,225.2899932861328,2.2676396250254283,8.412714387938191
242,98.86499786376953,224.99899291992188,2.275820540955839,7.551239333495598
243,99.16999816894531,225.99000549316406,2.2788142549742623,7.2849791574764104
244,99.30000305175781,225.1999969482422,2.267875025450522,8.38390985385237
245,100.18000030517578,227.44000244140625,2.27031345326973,8.234984625663
246,99.55000305175781,226.8300018310547,2.2785534392512448,7.347963718624836
247,99.2699966430664,226.33999633789062,2.280044363774032,7.172608185936976
248,99.30850219726562,226.1199951171875,2.276944975647951,7.484107651850703
249,99.81999969482422,225.57000732421875,2.259767661929925,9.249533695989438
250,99.5199966430664,225.2100067138672,2.2629623624445494,8.89665655754538
251,99.33000183105469,225.07000732421875,2.265881437383126,8.585183626908528
252,100.48500061035156,222.10000610351562,2.210280188629822,14.299733360776624
253,100.19999694824219,222.0800018310547,2.2163673512462183,13.642501958958288
254,100.08000183105469,223.16000366210938,2.2298161428776386,12.277363531772746
255,99.45469665527344,221.4199981689453,2.2263402897544795,12.531496986604818
256,99.16000366210938,221.39450073242188,2.2326996022189567,11.856734621363866
257,98.93499755859375,220.77499389648438,2.2315156349575034,11.941574081087506
258,98.83000183105469,220.6999969482422,2.233127520583462,11.767076507715185
259,100.04000091552734,218.67999267578125,2.1859255365304544,16.662322942979156
260,99.66999816894531,216.6199951171875,2.173372118960075,17.843107028622878
261,99.75,217.5800018310547,2.181253151188518,17.073203464999093
262,98.56999969482422,216.4199981689453,2.195597025859677,15.429249113338155
263,96.8499984741211,213.56500244140625,2.20511105633597,14.197117756815285
264,96.875,213.38999938964844,2.2027354775705645,14.431530309178438
265,96.83000183105469,213.47999572753906,2.2046885437429906,14.234607747738746
266,96.25,212.85000610351562,2.2114286348417207,13.486376726348904
267,96.30999755859375,213.33999633789062,2.215138633017796,13.138954790039318
268,96.37000274658203,214.11000061035156,2.221749450120727,12.511536944878056
269,96.2750015258789,214.36000061035156,2.226538532463499,12.035791720118308
270,95.94999694824219,213.81500244140625,2.228400304762317,11.808502639662631
271,96.33999633789062,213.92999267578125,2.2205729791131654,12.620242601181413
272,96.61000061035156,214.0500030517578,2.215609167782396,13.141825824967778
273,100.20500183105469,217.97999572753906,2.1753404694812803,17.754400840135528
274,100.4800033569336,218.20199584960938,2.171596223723179,18.185868966255494
275,100.63999938964844,218.36000061035156,2.169713850701906,18.408052376765877
276,101.05999755859375,218.38999938964844,2.16099351539196,19.376067942395505
277,101.13999938964844,218.8300018310547,2.1636345971092785,19.126168651232657
278,100.91999816894531,217.6999969482422,2.1571541904291465,19.73339893549291
279,100.91999816894531,217.22999572753906,2.1524970240673684,20.203400156196036
280,101.43049621582031,213.89500427246094,2.1087839678644826,24.75145493275866
281,101.11000061035156,215.31500244140625,2.1295124235155276,22.569883891848374
282,100.88999938964844,215.3300018310547,2.1343047193352254,22.03210990364769
283,100.58999633789062,214.8000030517578,2.135401241394082,21.849230934148945
284,101.26000213623047,216.09500122070312,2.1340608005318726,22.14632398694931
285,101.46379852294922,215.49000549316406,2.1238117301948267,23.235587819514276
286,101.41000366210938,215.32000732421875,2.12326200126813,23.277756757831494
287,98.77999877929688,212.77999877929688,2.154079787495331,19.568255675449816
288,99.24739837646484,212.33999633789062,2.139501889333596,21.118909394117335
289,99.55760192871094,212.00999450683594,2.1295209044774652,22.18602776014688
290,99.11000061035156,211.31619262695312,2.1321379409302734,21.816223725621935
291,98.52999877929688,210.2899932861328,2.134273783532401,21.46420242102894
292,98.2300033569336,210.67999267578125,2.1447621447211356,20.361343411819117
293,98.45999908447266,210.63999938964844,2.1393459409737776,20.947860593358907
294,94.61000061035156,210.6300048828125,2.226297468808671,11.809354013233527
295,94.01959991455078,209.8699951171875,2.232194088338248,11.166432987175735
296,92.83499908447266,208.9949951171875,2.2512521912885273,9.22654304515856
297,92.43000030517578,207.83999633789062,2.248620530689885,9.41916955404528
298,93.87999725341797,209.0,2.2262463369681313,11.70469937623491
299,93.13999938964844,209.17999267578125,2.2458663737014097,9.76629788378781
300,92.69999694824219,209.3699951171875,2.258576073460784,8.530746245277097
301,94.66000366210938,210.5,2.2237480652481656,12.058177897256709
302,94.33999633789062,209.4600067138672,2.22026727628502,12.337758582415912
303,94.55999755859375,208.92999267578125,2.2094965954955588,13.390547219054067
304,94.37999725341797,207.60000610351562,2.1996186919363083,14.292810767889161
305,94.06999969482422,207.77999877929688,2.208780689416001,13.37619104645756
306,94.5999984741211,209.5,2.2145877735644057,12.915591469957032
307,94.1500015258789,208.9499969482422,2.219330786636348,12.396296027755621
308,92.70999908447266,208.72999572753906,2.251429163938993,9.1945130610145
309,92.80000305175781,207.83200073242188,2.239568899760776,10.306378632464085
310,93.95999908447266,208.3249969482422,2.2171668686475,12.569805578236124
311,93.23999786376953,206.2899932861328,2.2124624411461014,12.893917146623377
312,92.96499633789062,205.96499633789062,2.2155112617795427,12.565445846675257
313,92.66999816894531,205.72500610351562,2.219974211378114,12.104451109916251
314,92.6500015258789,204.47999572753906,2.2070155678348686,13.301944762949088
315,89.19499969482422,202.29400634765625,2.267997163964281,7.278037900191716
316,88.69999694824219,202.6199951171875,2.2843292230936534,5.775806283917941
317,88.68000030517578,201.3000030517578,2.2699594312023135,7.048281626403902
318,88.80000305175781,200.8699951171875,2.2620494168238796,7.7634442863393325
319,89.98999786376953,202.7100067138672,2.2525837484821114,8.751140000284689
320,91.5199966430664,204.8800048828125,2.2386364991014704,10.216778465881784
321,92.5,207.27999877929688,2.2408648516680745,10.145502836793465
322,94.6552963256836,208.65499877929688,2.2043668646006953,13.891993380433572
323,95.80000305175781,209.92999267578125,2.191335970650883,15.337091660124056
324,96.91000366210938,210.74000549316406,2.1745949595455523,17.16470113235715
325,96.55000305175781,210.8699951171875,2.1840495955670334,16.17926546147265
326,96.61000061035156,210.8699951171875,2.182693238639657,16.32183375953809
327,96.03500366210938,209.8699951171875,2.1853489572989075,15.955505891786398
328,96.37000274658203,209.9499969482422,2.178582452678082,16.67154060698743
329,95.16000366210938,206.1199951171875,2.166036014974009,17.626300275239085
330,95.2750015258789,208.8699951171875,2.1922854030125998,15.149562222942588
331,95.11499786376953,208.03500366210938,2.1871945364502023,15.604347377533909
332,95.0,208.27000427246094,2.192315834446957,15.096084819478843
333,94.37169647216797,208.1999969482422,2.2061699082589277,13.673095316309198
334,94.95999908447266,209.02999877929688,2.2012426368428253,14.241038737521219
335,95.5,210.35000610351562,2.202617864958279,14.204200483594061
336,94.32499694824219,207.5,2.1998410465240616,14.262123221766753
337,93.51000213623047,206.89999389648438,2.212597467328267,12.925510136034713
338,92.76000213623047,205.05999755859375,2.210651065503812,12.983330231170523
339,92.16999816894531,204.00999450683594,2.2134099876284115,12.631345211426034
340,93.0,205.86000061035156,2.213548393659694,12.753618500908654
341,92.56999969482422,205.58999633789062,2.220913870753589,12.001841002354123
342,92.30999755859375,205.5800018310547,2.227061068878946,11.394009335516127
343,93.90499877929688,209.24000549316406,2.2282094479862233,11.524103383676188
344,94.66000366210938,211.3000030517578,2.2321993965476388,11.258174845498896
345,94.41999816894531,212.17999267578125,2.247193357239093,9.807875770745252
346,94.44000244140625,212.63999938964844,2.25158824536856,9.395403909056025
347,94.40350341796875,212.6750030517578,2.252829559832599,9.27366999034123
348,94.55999755859375,211.52999877929688,2.2369924306335043,10.790541115538442
349,94.16999816894531,211.42999267578125,2.2451948262382473,9.963817023160313
350,93.33000183105469,215.5399932861328,2.3094395055975867,3.8577877229557456
351,92.54000091552734,213.62989807128906,2.308514112359858,3.890655119922965
352,92.77120208740234,213.27999877929688,2.2989892766330637,4.789942726332097
353,93.56999969482422,215.0850067138672,2.2986534938052854,4.883065616717342
354,93.38999938964844,214.97000122070312,2.3018524748435847,4.570348086450874
355,92.94999694824219,213.27999877929688,2.2945670336929505,5.21480133075266
356,92.44999694824219,212.47000122070312,2.2982153405548917,4.836681394176505
357,88.3499984741211,208.75,2.3627617838742316,-1.1858772196666254
358,87.79000091552734,208.57000732421875,2.375783177458985,-2.3365703371206936
359,88.94000244140625,208.68499755859375,2.3463570028129426,0.28111329324189827
360,89.16000366210938,208.9499969482422,2.3435395734179445,0.5388885021457068
361,88.62000274658203,209.43499755859375,2.3632926096548945,-1.2292811784974478
362,88.94000244140625,209.77000427246094,2.358556313405294,-0.8038934206252892
363,89.1500015258789,210.3800048828125,2.359842975681188,-0.9148868585136003
364,87.03500366210938,205.63999938964844,2.36272753187892,-1.2006132937326046
365,87.5,202.9199981689453,2.319085693359375,2.62432849544609
366,86.36000061035156,201.3618927001953,2.331656916130904,1.4735275255474645
367,86.44999694824219,201.3699951171875,2.329323334016405,1.6792775556534392
368,86.19999694824219,201.7050018310547,2.339965301300024,0.7502120942013133
369,86.0,201.75,2.3459302325581395,0.22997417888171556
370,85.4000015258789,201.1699981689453,2.3556205453694803,-0.6157613584206021
371,86.04000091552734,199.78500366210938,2.3220014125552484,2.290022091894056
372,86.94999694824219,200.2100067138672,2.302587852108196,4.027383454143628
373,89.08000183105469,204.57870483398438,2.2965727506604634,4.720077466160117
374,89.16999816894531,206.52000427246094,2.3160256646095165,2.9926304747816883
375,88.7750015258789,205.9530029296875,2.319943670962933,2.621026973233992
376,88.56999969482422,205.0399932861328,2.3150050129007145,3.0469040927527797
377,88.1500015258789,203.41000366210938,2.3075439607609383,3.678879371849743
378,92.76499938964844,207.2904052734375,2.2345756118936477,10.764797164754125
379,91.7300033569336,208.05999755859375,2.2681782398830266,7.5358110917980206
380,92.02999877929688,208.27999877929688,2.2631750683685947,8.02866949065628
381,91.9000015258789,208.77000427246094,2.271708387444059,7.229759975272369
382,91.24500274658203,207.83999633789062,2.277823333680333,6.6033368918475865
383,91.68000030517578,207.05999755859375,2.258507819255583,8.416992090587339
384,91.27999877929688,206.83999633789062,2.2659947316388855,7.686495689307687
385,90.7300033569336,206.22999572753906,2.273007694226862,6.989577932512926
386,89.9800033569336,204.53500366210938,2.2731162039498694,6.90239375518777
387,90.15499877929688,205.22999572753906,2.2764128279780746,6.623231935526999
388,89.77539825439453,205.14999389648438,2.2851471325713915,5.801213716957388
389,90.69869995117188,206.42999267578125,2.2759972611174573,6.715196736182914
390,91.20999908447266,206.6300048828125,2.265431498266385,7.730151420231405
391,91.33999633789062,207.19000244140625,2.2683381951862143,7.479057883857504
392,92.91999816894531,206.8300018310547,2.2258933050665846,11.593514129962127
393,93.08000183105469,206.38999938964844,2.217339872470755,12.413722871855182
394,92.0250015258789,205.33999633789062,2.2313500997894113,10.95679728363515
395,92.16000366210938,206.05999755859375,2.2358939818848245,10.55759286281349
396,92.91999816894531,205.27999877929688,2.209212255967341,13.14351718171994
397,92.15190124511719,204.43499755859375,2.2184566438278024,12.163339616050333
398,92.30999755859375,203.8300018310547,2.2081032089907016,13.144009335516127
399,93.43000030517578,207.08999633789062,2.2165256947603624,12.545404544385061
400,93.26000213623047,207.5,2.224962419547153,11.73144528493415
401,93.06500244140625,205.5800018310547,2.2089936757965263,13.188078355932586
402,92.33999633789062,204.55999755859375,2.215291376123382,12.485297757009786
403,92.32499694824219,203.72000122070312,2.2065530241491316,13.289652020384036
404,92.33000183105469,203.88999938964844,2.2082746165512495,13.131546629100338
405,92.44999694824219,204.25999450683594,2.20941050567249,13.046688108043693
