,qcom,acn,Ratio,Spread
53,139.50999450683594,341.5350036621094,2.448104201203838,-31.710173581343213
54,140.50010681152344,343.0799865722656,2.441848581883976,-31.056307744891228
55,139.17999267578125,342.0400085449219,2.457537193163255,-32.94804897708411
56,137.97000122070312,341.7850036621094,2.4772414339213817,-35.3802020881771
57,138.10000610351562,343.6549987792969,2.4884502794424455,-36.96148139780229
58,139.17660522460938,343.5,2.468087215129615,-34.41556330883816
59,137.57000732421875,340.489990234375,2.475030690606301,-34.9734980711749
60,137.22999572753906,339.7200012207031,2.4755520789725476,-34.95860933214044
61,137.10499572753906,340.7049865722656,2.4849932328456448,-36.22119561041069
62,136.67999267578125,339.2099914550781,2.481782335617463,-35.67005042139607
63,136.5399932861328,327.29998779296875,2.397099779454946,-24.070958441726134
64,136.80999755859375,327.45001220703125,2.3934655218949854,-23.621355365786883
65,136.36000061035156,327.5350036621094,2.4019874024351173,-24.70570337964665
66,136.88999938964844,328.7799987792969,2.4017824548559323,-24.773673278539718
67,136.07000732421875,329.2799987792969,2.4199307786815205,-27.094717736590212
68,136.125,328.1400146484375,2.4105786200068873,-25.832605463658695
69,135.30999755859375,327.6300048828125,2.4213288803064072,-27.13255916206157
70,138.61000061035156,331.0209045410156,2.388145899166056,-23.194787577812747
71,138.0399932861328,331.6300048828125,2.402419740744274,-25.06976441107645
72,137.5800018310547,330.9599914550781,2.4055821125914068,-25.4213034170009
73,137.94000244140625,330.70001220703125,2.3974192138172903,-24.3618321445623
74,136.33999633789062,328.0,2.405750394675965,-25.215125354123472
75,135.72500610351562,326.4750061035156,2.405415298743973,-25.055906329468996
76,136.05999755859375,326.7200012207031,2.401293599024227,-24.556949939705476
77,141.65499877929688,325.2799987792969,2.2962832344949136,-10.691527307912168
78,141.9499969482422,326.3500061035156,2.2990490533262173,-11.106400511520405
79,140.7794952392578,324.54998779296875,2.3053782601037813,-11.90584107399036
80,140.72000122070312,324.5299987792969,2.306210886612408,-12.01797681779334
81,140.31500244140625,325.1400146484375,2.3172149021214734,-13.527416978520648
82,140.78500366210938,325.95001220703125,2.315232473121403,-13.293632341746559
83,140.49000549316406,325.5400085449219,2.3171755699074406,-13.538762800247696
84,138.83990478515625,321.0299987792969,2.3122314818356102,-12.693308920255845
85,139.49000549316406,323.2799987792969,2.317585389980788,-13.499560448285024
86,138.61000061035156,322.56500244140625,2.3271409062912642,-14.738885478203372
87,138.14999389648438,321.2659912109375,2.325486828842437,-14.461460568225334
88,138.36000061035156,322.1499938964844,2.3283462884892643,-14.879078786697107
89,137.58999633789062,321.2699890136719,2.3349807221791314,-15.709105100717466
90,136.8800048828125,319.4200134277344,2.3335768704947113,-15.435883801854345
91,139.52000427246094,317.5400085449219,2.2759460924672528,-7.692948702446699
92,138.22999572753906,315.7749938964844,2.2844173020080163,-8.792794594259362
93,137.283203125,313.07000732421875,2.280468405440396,-8.190452052913145
94,138.30999755859375,313.0293884277344,2.2632448409604113,-5.8695204659965725
95,139.88999938964844,314.1000061035156,2.245335674272355,-3.4312583617715973
96,139.33999633789062,312.9100036621094,2.2456581877849526,-3.4627067752459766
97,139.35000610351562,313.6300048828125,2.2506637326577055,-4.160478234240088
98,140.25999450683594,316.7300109863281,2.2581635775758673,-5.239575345315245
99,141.2449951171875,317.6300048828125,2.248787680011477,-3.9520725838689827
100,140.34039306640625,317.3699951171875,2.261430142688958,-5.701009759033127
101,140.23500061035156,317.1400146484375,2.261489736999563,-5.705085638033438
102,140.39999389648438,318.20001220703125,2.2663819518513453,-6.398664883578931
103,141.1699981689453,320.0199890136719,2.266912185057109,-6.508610493386641
104,141.0500030517578,320.57000732421875,2.2727401658161375,-7.325114849786814
105,141.85000610351562,325.4049987792969,2.294007647358374,-10.383453596568756
106,140.77999877929688,327.30999755859375,2.3249751413318522,-14.664732574163565
107,140.85000610351562,326.7250061035156,2.319666254493407,-13.924268334449778
108,141.3800048828125,326.6499938964844,2.310439826107228,-12.672230909124039
109,140.9499969482422,325.9700012207031,2.312664124004214,-12.947203042370177
110,141.02000427246094,324.510009765625,2.3011629551410877,-11.331738802656389
111,140.3300018310547,323.6199951171875,2.3061354727750825,-11.974086691538957
112,142.17999267578125,330.0899963378906,2.321634641595517,-14.335614529065992
113,140.8699951171875,329.4700012207031,2.3388231180573427,-16.624871701882967
114,138.86500549316406,325.010009765625,2.3404745393656743,-16.61757606815206
115,138.88999938964844,325.0299987792969,2.3401972799167683,-16.58205845121512
116,136.69000244140625,324.12701416015625,2.371256188243153,-20.56484336476518
117,136.14999389648438,323.3800048828125,2.375174582296935,-21.017089067424877
118,136.13180541992188,322.30999755859375,2.3676318444787636,-19.987474846799387
119,135.13999938964844,316.5924987792969,2.342700164341924,-16.472586252448707
120,135.52000427246094,318.1199951171875,2.3474024873671935,-17.156164929361466
121,134.24000549316406,316.5249938964844,2.3579036125158894,-18.40379448719949
122,134.07000732421875,316.3349914550781,2.3594762002965486,-18.591325239696005
123,134.00999450683594,314.6199951171875,2.3477353034376742,-17.009605811563915
124,133.7899932861328,313.239990234375,2.3412811566890332,-16.118181270703644
125,132.80499267578125,310.8699951171875,2.3408005139996426,-15.935682811446782
126,133.7899932861328,308.5050048828125,2.3058899795519214,-11.383195919141144
127,133.07000732421875,309.3599853515625,2.3247912251016984,-13.837126549842708
128,133.81500244140625,311.0400085449219,2.324403115271902,-13.862659063809872
129,134.11000061035156,312.4599914550781,2.3298783836629124,-14.627507853355553
130,135.0500030517578,313.92999267578125,2.3245463575107643,-14.009944683323056
131,135.5399932861328,316.0899963378906,2.332079179542279,-15.08177440031028
132,136.58999633789062,316.8699951171875,2.319862388262518,-13.529918617895362
133,134.40499877929688,309.7099914550781,2.304304112703764,-11.222373732744984
134,133.3300018310547,308.8800048828125,2.31665792125467,-12.77974835279997
135,134.88999938964844,308.20001220703125,2.2848247727895146,-8.635301533598636
136,134.13999938964844,306.2550048828125,2.283099793322693,-8.355899769626603
137,135.6199951171875,306.4100036621094,2.259327641158993,-5.22411306501624
138,134.69400024414062,303.385009765625,2.2524018086605357,-4.255575447607612
139,133.39500427246094,303.1700134277344,2.272723893081527,-6.925398993940689
140,133.2100067138672,303.3125,2.27694981392434,-7.478729515840769
141,134.3800048828125,306.20001220703125,2.2786128968670316,-7.767901115306927
142,136.8800048828125,307.010009765625,2.2429134922114184,-3.02588013974497
143,136.5399932861328,306.6400146484375,2.245788997556515,-3.410985297194884
144,136.7899932861328,305.3800048828125,2.2324732792699877,-1.5957736781543304
145,135.38999938964844,303.3500061035156,2.240564350919917,-2.6748917232519034
146,135.16000366210938,303.0799865722656,2.24237924208662,-2.9156484088312595
147,141.02499389648438,306.7900085449219,2.1754300430611107,6.399343412069356
148,143.8800048828125,308.6383056640625,2.145109085278684,10.891475857453543
149,144.88999938964844,310.8800048828125,2.1456277603174807,10.892779927242941
150,146.10000610351562,314.0299987792969,2.149418108557768,10.429977911495996
151,146.8800048828125,314.6199951171875,2.14202059271584,11.572208645315413
152,148.5800018310547,315.4700012207031,2.123233257053082,14.497568367659255
153,148.3699951171875,313.92999267578125,2.115859021413521,15.571192445506028
154,144.72000122070312,307.1700134277344,2.122512512691934,14.225238188418302
155,145.25,308.20001220703125,2.121858948069062,14.372264627415916
156,143.47000122070312,305.9100036621094,2.132222771724391,12.709238686965477
157,143.10000610351562,305.2950134277344,2.1334381579752706,12.502541022071625
158,142.42250061035156,304.6000061035156,2.138707049786041,11.692939124274687
159,141.0749969482422,302.2699890136719,2.142619142671817,11.030410091368879
160,139.67999267578125,300.510009765625,2.1514177084985606,9.692353509043926
161,142.52999877929688,304.989990234375,2.139830160993983,11.541687723964174
162,141.4803924560547,300.9599914550781,2.127220501940292,13.240712999178015
163,141.63999938964844,302.0400085449219,2.1324485304043006,12.515152170731142
164,140.4600067138672,300.5299987792969,2.139612590162481,11.40462545391398
165,139.5,297.8800048828125,2.135340536794355,11.922629323076535
166,142.91000366210938,302.99169921875,2.120157381950191,14.383896400567039
167,145.33999633789062,304.6499938964844,2.096119454883054,18.122147472352765
168,144.4600067138672,304.4599914550781,2.1075728734951804,16.35786243278187
169,144.35000610351562,306.2550048828125,2.121614076435801,14.318558834071382
170,144.03990173339844,305.2850036621094,2.119447458574065,14.599877970609157
171,144.8300018310547,306.44500732421875,2.1158945208168207,15.194534462910099
172,143.5500030517578,302.8900146484375,2.109996574080383,15.906896360150142
173,143.97000122070312,305.32000732421875,2.1207196272518556,14.40963873168721
174,144.30999755859375,304.69000244140625,2.1113575469204333,15.794710002305237
175,143.13999938964844,302.7900085449219,2.1153416923014112,15.096363291224577
176,141.14500427246094,302.1199951171875,2.140493719026616,11.335876772488916
177,142.67999267578125,304.1000061035156,2.1313430173390673,12.764779412140172
178,142.85000610351562,305.0,2.1351066641116074,12.242352596390447
179,143.2550048828125,306.07000732421875,2.136539715136616,12.071769563758323
180,147.82000732421875,313.7200012207031,2.1223108217861886,14.55976693253541
181,149.07000732421875,314.8399963378906,2.1120277780166177,16.215781082425792
182,141.27000427246094,304.80999755859375,2.157641313372659,8.923475257790415
183,140.6199951171875,302.4800109863281,2.1510455233215766,9.80991667907648
184,141.2899932861328,300.989013671875,2.13029250459605,12.788850894263476
185,142.4199981689453,299.2300109863281,2.1010392840432943,17.057376801034934
186,140.72000122070312,297.05999755859375,2.111000532843155,15.452024402909785
187,139.5800018310547,295.0899963378906,2.114128044611023,14.8903065275112
188,141.6999969482422,299.3500061035156,2.1125618387476552,15.338397635064041
189,140.94000244140625,292.70001220703125,2.0767703074839736,20.30059009642457
190,143.85000610351562,295.885009765625,2.0568995287543035,23.578150244427718
191,142.30999755859375,294.80999755859375,2.0716042626394584,21.233100057793195
192,141.99009704589844,295.6099853515625,2.0819056504764997,19.72267483459632
193,140.47999572753906,293.0450134277344,2.086026639665445,18.934002555230734
194,139.3800048828125,292.80999755859375,2.1008034675044076,16.726150601441987
195,140.5500030517578,295.75,2.104233323218709,16.38448876760077
196,137.81500244140625,289.1400146484375,2.098030036834117,16.920564487323645
197,135.22000122070312,287.7699890136719,2.1281614141089973,12.527592172689083
198,136.60000610351562,289.0,2.115666084092233,14.362306261001152
199,136.01499938964844,287.54998779296875,2.1141049816808146,14.513131220833941
200,135.25,287.6400146484375,2.12672838926756,12.724188049386782
201,135.50729370117188,288.2484130859375,2.1271800595589987,12.687189370937915
202,134.9250030517578,287.54998779296875,2.1311838524299556,12.092459272781696
203,138.21119689941406,288.7300109863281,2.0890493495722864,18.210439739028686
204,135.7362060546875,284.989990234375,2.099587122094409,16.45398247426681
205,135.68499755859375,284.5899963378906,2.097431561768605,16.740252162983666
206,136.66000366210938,287.9549865722656,2.107090435064174,15.540562711662119
207,137.4199981689453,289.8399963378906,2.109154418569842,15.34335438116102
208,137.77999877929688,288.5299987792969,2.0941355881522337,17.45284396414644
209,136.8000030517578,287.489990234375,2.1015349694517487,16.31647073199224
210,137.25,286.6099853515625,2.0882330444558286,18.195832173586382
211,135.43850708007812,287.0950012207031,2.1197442840311136,13.68783939808651
212,134.32000732421875,286.05999755859375,2.12969015753631,12.238870510203924
213,133.2899932861328,283.2499084472656,2.1250650665066413,12.761496809574567
214,133.82000732421875,283.44000244140625,2.118068950292975,13.74846192056026
215,132.7100067138672,282.114990234375,2.125800436757088,12.608376542953124
216,132.3000030517578,281.0,2.1239606463959677,12.812827604886934
217,131.67999267578125,279.489990234375,2.122493968560033,12.945913730995642
218,131.74000549316406,280.0950012207031,2.126119550186577,12.474179654425996
219,131.3874969482422,279.5899963378906,2.1279802327616473,12.196330947296701
220,130.93409729003906,278.05999755859375,2.123663761492534,12.719416404304127
221,128.8699951171875,276.2200012207031,2.14340041659444,9.975439334169607
222,129.58999633789062,277.5899963378906,2.1420634630940762,10.2044282657655
223,131.80999755859375,281.2099914550781,2.13344963708137,11.514628317854829
224,134.7449951171875,287.4100036621094,2.132992052225386,11.832680448029294
225,135.19500732421875,287.82000732421875,2.12892482511563,12.422067231533447
226,135.47500610351562,287.94000244140625,2.125410514625798,12.923895479224825
227,134.88999938964844,286.7300109863281,2.1256580345742964,12.83469968710449
228,133.4600067138672,284.45001220703125,2.131350201539256,11.938960130543592
229,135.47999572753906,287.625,2.1230071528673244,13.249978914653695
230,134.94000244140625,286.7900085449219,2.125314979666256,12.885749276560205
231,134.7100067138672,285.4700012207031,2.1191447330788127,13.694980383949542
232,132.97000122070312,285.07000732421875,2.143867073078089,10.230757181402055
233,134.22999572753906,286.8299865722656,2.136854620441731,11.268983075310189
234,134.98500061035156,288.2099914550781,2.1351260521680233,11.565698633598913
235,135.88479614257812,288.57000732421875,2.1236371950062356,13.203955353207277
236,134.4600067138672,285.9700012207031,2.1268034132204927,12.639778530533988
237,133.9499969482422,286.0199890136719,2.135274322732452,11.45715726902506
238,138.88999938964844,289.19000244140625,2.082151369517248,19.257937886675506
239,138.58999633789062,290.9100036621094,2.0990692788017222,16.871687664507306
240,138.32000732421875,290.07000732421875,2.097093637685412,17.112090399228066
241,138.25999450683594,291.5199890136719,2.108491252683063,15.528831800016405
242,137.5500030517578,290.1087951660156,2.109115148887728,15.363271360598333
243,139.72999572753906,291.4700012207031,2.0859515503674917,18.843409202015266
244,139.67999267578125,291.2300109863281,2.0849801421619327,18.9723522883408
245,136.1699981689453,282.42999267578125,2.074098527381722,19.977348776192514
246,133.9499969482422,280.0899963378906,2.0910041263092856,17.38714994480631
247,132.33999633789062,278.54998779296875,2.104805769238308,15.351657198258636
248,131.4499969482422,275.8900146484375,2.0988210045913345,16.03511310010373
249,131.42999267578125,275.5849914550781,2.09681965162173,16.295710656876963
250,130.02499389648438,272.9150085449219,2.0989426752997598,15.845461861784202
251,130.47999572753906,274.1700134277344,2.1012417413029403,15.600928418607907
252,131.3000030517578,271.4599914550781,2.067478942464837,20.132028736146538
253,131.85000610351562,271.94000244140625,2.0624951828057236,20.873468604699042
254,132.32000732421875,276.760009765625,2.0915960886209017,17.097243475848074
255,130.97999572753906,275.489990234375,2.103298207517441,15.39135531879839
256,131.69000244140625,275.0199890136719,2.088389277204535,17.43814471340778
257,130.69000244140625,274.3699951171875,2.099395439526439,15.867331196229884
258,130.58999633789062,273.7200012207031,2.09602579750807,16.29523079661527
259,131.3800048828125,275.19000244140625,2.094610992645863,16.579686409331202
260,128.83999633789062,271.57000732421875,2.1078082508789437,14.558811719190658
261,127.69000244140625,270.3699951171875,2.117393609114022,13.204908955243013
262,125.94999694824219,268.3500061035156,2.1306074839667617,11.360680869883026
263,127.18499755859375,269.989990234375,2.1228131887960404,12.463395250369842
264,128.94000244140625,272.0150146484375,2.1096247052736663,14.335898691070838
265,131.63999938964844,276.7099914550781,2.102020607247415,15.637095123952065
266,129.30999755859375,278.739990234375,2.1555950467640415,8.43261100440219
267,131.00999450683594,282.0199890136719,2.152660108683208,8.927978050964839
268,131.86000061035156,283.04998779296875,2.146594770838702,9.785679128013669
269,131.05990600585938,281.9800109863281,2.151535275583987,9.07879990536685
270,132.02999877929688,282.239990234375,2.137695923985966,10.973209880510183
271,131.18499755859375,282.239990234375,2.151465453268104,9.096624905018984
272,132.16000366210938,283.6400146484375,2.146186492046518,9.861901274009995
273,127.36389923095703,275.1700134277344,2.1605024272125273,7.680678217311424
274,126.55000305175781,274.75,2.1710785726937494,6.293184976328803
275,128.24000549316406,275.8900146484375,2.1513568530152942,8.906340278873643
276,127.87989807128906,276.5899963378906,2.1628887769655583,7.406629357205702
277,128.66000366210938,278.0199890136719,2.16088901834494,7.709100960957585
278,127.94000244140625,278.4150085449219,2.176137277099318,5.715097380924192
279,128.5399932861328,279.3399963378906,2.1731757501812976,6.122573704053707
280,129.27000427246094,278.5899963378906,2.155101625514838,8.493787514546113
281,128.89500427246094,278.864990234375,2.1635050311562454,7.38599083793838
282,128.22000122070312,276.5899963378906,2.1571517212965903,8.16193295283432
283,128.69960021972656,276.4700012207031,2.148180730543768,9.347025082638083
284,130.0800018310547,279.4700012207031,2.1484470886129996,9.41263121490698
285,131.6300048828125,280.94000244140625,2.134315824811534,11.384888262746756
286,131.25999450683594,279.6400146484375,2.13042835861062,11.863154269614824
287,134.55999755859375,287.5,2.1365933800259547,11.331840160504214
288,134.9550018310547,285.9800109863281,2.1190767819360725,13.729057590885645
289,135.74000549316406,287.6300048828125,2.1189774071233383,13.822405646965763
290,135.27999877929688,290.0899963378906,2.1443672305996926,10.340827871396982
291,135.4398956298828,291.1499938964844,2.1496619776798354,9.635930424005721
292,134.72999572753906,291.0350036621094,2.160135180666537,8.174369692297603
293,134.86000061035156,291.54998779296875,2.1618714702170188,7.94810136900054
294,137.51499938964844,302.75,2.201578019443236,2.6443301342961263
295,138.1999969482422,302.135009765625,2.1862157484618376,4.780568025136688
296,138.72999572753906,302.5849914550781,2.181107192199044,5.507611553977995
297,138.27999877929688,301.95001220703125,2.1836130667672444,5.143234243243228
298,139.08999633789062,301.3500061035156,2.166582889048667,7.54208892993222
299,140.0800018310547,303.5,2.1666190464934467,7.590706572232989
300,139.77000427246094,304.1600036621094,2.1761464861172537,6.242258033781354
301,139.1699981689453,299.6400146484375,2.1530503599252024,9.429749044523135
302,139.6699981689453,298.2200012207031,2.135175808193075,11.960166179088674
303,141.35000610351562,300.2749938964844,2.124336617832067,13.636147579412636
304,141.44000244140625,299.7099914550781,2.1189902876255795,14.401014555208803
305,142.08999633789062,300.67999267578125,2.116123586637042,14.874524598653466
306,141.89999389648438,299.625,2.1115222895539767,15.507558443945754
307,143.35499572753906,298.5799865722656,2.082801405398858,19.783850724978606
308,140.6999969482422,298.8699951171875,2.1241649012055746,13.597601207729895
309,140.0749969482422,298.3999938964844,2.1302873489031264,12.679597794894107
310,138.42999267578125,298.760009765625,2.158202886460847,8.666344241966044
311,138.9199981689453,298.5400085449219,2.149006712351502,9.974553294623206
312,140.75,300.9750061035156,2.1383659403446935,11.603637369451235
313,140.8699951171875,300.739990234375,2.1348761316005884,12.105139284445158
314,139.97999572753906,298.739990234375,2.134162018520495,12.128622041759002
315,141.4600067138672,298.8500061035156,2.1126112817738165,15.3054255433575
316,143.375,303.0799865722656,2.1138970292747383,15.328276361564747
317,144.22000122070312,304.79998779296875,2.1134377008257434,15.48486011635282
318,144.88999938964844,304.5799865722656,2.1021463721120432,17.192798237789816
319,145.572998046875,305.20001220703125,2.096542740081205,18.08958108451435
320,145.31500244140625,304.82000732421875,2.0976499480645705,17.896627414009572
321,146.1999969482422,306.6199951171875,2.097264032267643,18.062041982872472
322,142.19000244140625,304.3999938964844,2.14079744475651,11.376617674049271
323,141.36000061035156,303.92999267578125,2.1500423837259444,10.003344674992888
324,142.1199951171875,304.54998779296875,2.142907389926708,11.071150992929233
325,142.11000061035156,306.0799865722656,2.1538243984073993,9.518956338755231
326,142.36000061035156,305.82000732421875,2.1482158331908674,10.33413744021766
327,141.49000549316406,305.0199890136719,2.155770564503997,9.202064144664575
328,141.2100067138672,304.9599914550781,2.1596202602908754,8.640238338379447
329,143.5,311.1700134277344,2.1684321493221907,7.515850432803802
330,142.07000732421875,307.9700012207031,2.167734112365343,7.540124303977279
331,140.27999877929688,305.6499938964844,2.1788565480198274,5.8848673811146455
332,140.6999969482422,305.8949890136719,2.1740937857034797,6.57260731124552
333,140.80499267578125,305.9599914550781,2.1729342521226087,6.740780159960877
334,140.3699951171875,304.489990234375,2.169195702971795,7.244735577613994
335,140.44000244140625,304.7099914550781,2.1696809040017486,7.180207141546532
336,140.3699951171875,303.92498779296875,2.165170608855816,7.809738019020244
337,140.86000061035156,304.19000244140625,2.1595200988452348,8.632931202536724
338,140.72000122070312,303.1099853515625,2.153993623665263,9.402036609941035
339,141.66099548339844,305.2449951171875,2.154756812738619,9.356793879123472
340,141.67999267578125,305.2300109863281,2.1543621313195063,9.4139671156654
341,141.50999450683594,305.6099853515625,2.1596353417765086,8.656459556528262
342,141.88999938964844,306.4200134277344,2.159560326632077,8.690349141334252
343,140.94000244140625,305.2200012207031,2.1656023551411097,7.780601082752696
344,141.02499389648438,305.57000732421875,2.166779085617364,7.619344632772481
345,139.6999969482422,304.8299865722656,2.182032879250548,5.416802338989498
346,138.31939697265625,302.4100036621094,2.186316671998588,4.7707385880625
347,138.13999938964844,302.7699890136719,2.1917619107529838,4.012345754163164
348,138.11000061035156,303.82000732421875,2.1998407499930672,2.895705932152964
349,138.97999572753906,302.6300048828125,2.1775076571170593,6.0177999796591735
350,140.11390686035156,301.2200012207031,2.149822297945931,9.94600189195279
351,139.07000732421875,299.7799987792969,2.1556049686573275,9.067704504396659
352,139.35499572753906,301.0299987792969,2.1601665387573035,8.450608863298157
353,139.2899932861328,300.79998779296875,2.159523313171954,8.536261945845183
354,139.25,300.760009765625,2.1598564435592458,8.487422586848425
355,137.66000366210938,296.8399963378906,2.1563270989480237,8.876360359699447
356,136.69000244140625,295.3299865722656,2.160582202775673,8.232184223125444
357,133.58999633789062,286.8399963378906,2.147166735541957,9.837657920414642
358,132.64999389648438,287.5400085449219,2.167659417830871,7.0500813226477135
359,133.1300048828125,288.45989990234375,2.1667534689588583,7.196201922302691
360,133.8800048828125,288.82000732421875,2.1573050253249386,8.501700060674409
361,134.0,289.1600036621094,2.1579104750903686,8.428189768637083
362,134.5,289.7349853515625,2.154163459862918,8.963611786015065
363,133.19000244140625,286.010009765625,2.1473834711539124,9.77933508194809
364,128.1699981689453,277.8505859375,2.167828586306567,6.79029620517548
365,127.63999938964844,277.2099914550781,2.1718112878458675,6.253865469302866
366,129.49000549316406,279.4599914550781,2.15815877365015,8.1123727393109
367,129.47500610351562,278.8500061035156,2.1536975706382613,8.689047335141709
368,129.6177978515625,278.6000061035156,2.1493962304664875,9.256160307814014
369,128.5,276.6099853515625,2.152606889895428,8.76376730404138
370,128.66000366210938,276.70001220703125,2.150629599962618,9.02907776759821
371,130.47999572753906,273.6199951171875,2.0970263954372386,16.150946729154782
372,129.61810302734375,274.2900085449219,2.1161396605770313,13.566835603045206
373,129.7899932861328,275.44000244140625,2.1221975243821447,12.798576867615907
374,130.5688934326172,276.19000244140625,2.115281788643938,13.7783640874311
375,130.2100067138672,275.5,2.115812808499453,13.671348243172417
376,129.55999755859375,274.0199890136719,2.115004586116527,13.707814078520926
377,130.2899932861328,275.1199951171875,2.111597277566745,14.228987898665821
378,131.6199951171875,279.3999938964844,2.1227777257378055,12.902667045959618
379,130.61000061035156,279.0799865722656,2.1367428624768494,10.979671081638912
380,131.35060119628906,279.1000061035156,2.124847572539324,12.604382822201558
381,130.9149932861328,279.0450134277344,2.131497748449965,11.691974221657858
382,129.25999450683594,278.42999267578125,2.154030670804774,8.631561414946475
383,132.5,284.9700012207031,2.1507169903449292,9.286981089549897
384,131.0399932861328,281.4700012207031,2.1479702048373763,9.544587355396914
385,121.80500030517578,272.4200134277344,2.2365256988235367,-1.9145657288628968
386,122.06999969482422,271.9700012207031,2.2279839592088955,-0.8760409126844024
387,120.58000183105469,271.5199890136719,2.2517829232918745,-3.735027007853489
388,121.68000030517578,273.4800109863281,2.2475346014171187,-3.252164214164452
389,119.83999633789062,270.1400146484375,2.2541724207565377,-3.9984623279887046
390,120.62000274658203,271.8699951171875,2.2539378952624953,-3.9961987816127476
391,120.81999969482422,271.0799865722656,2.243668161372114,-2.762035531324784
392,119.4800033569336,272.7449951171875,2.2827668852869993,-7.402917877714458
393,120.73999786376953,275.6400146484375,2.2829221428299267,-7.499732267009449
394,119.2699966430664,275.3800048828125,2.308879119925936,-10.50431211041456
395,120.54000091552734,276.875,2.2969553500669866,-9.178872323938037
396,120.26000213623047,276.3900146484375,2.298270495084002,-9.315710337254416
397,120.5459976196289,277.2349853515625,2.299827375657468,-9.525540150574216
398,120.93000030517578,275.6000061035156,2.2790044274209764,-7.037764891598613
399,125.04000091552734,282.3599853515625,2.2581572559513576,-4.670224314020231
400,124.68000030517578,282.8450012207031,2.2685675371221627,-5.954732207552581
401,124.20999908447266,283.0,2.2783995015372116,-7.153513182217239
402,124.66999816894531,283.3299865722656,2.272639694662655,-6.461930377408123
403,124.4000015258789,283.1000061035156,2.2757234938186266,-6.8315604552439595
