,abbv,dhr,Ratio,Spread
81,136.3800048828125,285.1700134277344,2.0909957707713307,-41.11188339937021
82,136.94000244140625,286.2900085449219,2.0906236559139786,-41.222335363644184
83,136.99000549316406,287.2799987792969,2.09708728563875,-42.12218192194023
84,137.72000122070312,290.0299987792969,2.1059395600389914,-43.55617227674855
85,137.30999755859375,292.67999267578125,2.1315271857818443,-46.945305805897384
86,137.3249969482422,292.239990234375,2.1280902729203794,-46.478263012466236
87,137.4199981689453,293.4049987792969,2.135096803149293,-47.472006825234466
88,138.07000732421875,293.7099914550781,2.1272541165684338,-46.605186727964956
89,139.10000610351562,294.625,2.118080424674788,-45.66335107920926
90,138.61000061035156,294.42999267578125,2.1241612537284187,-46.351707767783715
91,140.3699951171875,292.3900146484375,2.0829951187526685,-41.13887590157071
92,141.2635040283203,292.260009765625,2.068899619727917,-39.39808577611091
93,141.17999267578125,291.80999755859375,2.066935916541185,-39.098624786406496
94,141.05889892578125,292.3299865722656,2.0723966286315356,-39.83691719140051
95,140.9199981689453,291.9700012207031,2.0718847928926873,-39.727337052943504
96,140.27000427246094,290.6300048828125,2.0719326729205183,-39.55912598011579
97,140.72999572753906,289.7900085449219,2.0591914825746964,-37.88987384146957
98,140.02000427246094,288.4100036621094,2.0597771379930867,-37.7898156318196
99,140.3300018310547,286.6400146484375,2.042613916541721,-35.46097433764117
100,140.8000030517578,287.6400146484375,2.0428977870313085,-35.61367329687709
101,141.02999877929688,289.4543151855469,2.052430813947072,-37.01334593360868
102,141.0850067138672,289.04998779296875,2.048764744925643,-36.509852244947346
103,141.26820373535156,289.9200134277344,2.052266580601984,-37.049616977972384
104,140.6699981689453,287.6199951171875,2.0446434837637133,-35.82802182183482
105,141.13999938964844,288.9599914550781,2.0473288416088176,-36.32071711896136
106,142.1199951171875,288.0799865722656,2.027019395368852,-33.67401171855024
107,142.02960205078125,287.31500244140625,2.022923378597369,-33.07198490752355
108,142.32000732421875,287.5400085449219,2.020376572141947,-32.77345898689068
109,142.7292938232422,287.739990234375,2.0159841229980158,-32.23559391910677
110,142.72000122070312,286.04998779296875,2.004274000464863,-30.56234384228159
111,142.5,285.1300048828125,2.0009123149671053,-30.038971100482424
112,141.9499969482422,283.6000061035156,1.9978866657314678,-29.500497742078405
113,142.13999938964844,285.3500061035156,2.007527841063834,-30.907968277771058
114,142.44000244140625,285.45001220703125,2.0040017362710536,-30.46713983280082
115,142.77999877929688,284.8785095214844,1.9952270062828423,-29.282704162697566
116,142.6999969482422,284.260009765625,1.9920113233690337,-28.808428786966967
117,143.10000610351562,284.9599914550781,1.9913345863098277,-28.78728857577627
118,143.5,285.6199951171875,1.9903832412347562,-28.726197845229674
119,143.22479248046875,291.2300109863281,2.0333770846694894,-34.83234778265224
120,143.35000610351562,291.6099853515625,2.034251642382112,-34.9865915998537
121,143.2899932861328,292.0,2.03782548455363,-35.484795164378646
122,143.34500122070312,291.8299865722656,2.035857435467495,-35.21561544056109
123,143.60000610351562,290.7200012207031,2.024512457270611,-33.64591659658739
124,143.15499877929688,291.2300109863281,2.034368436098551,-34.95816931893088
125,143.1999969482422,292.010009765625,2.0391760893065403,-35.65704704215309
126,143.77999877929688,286.7099914550781,1.99408814779015,-29.311422606663566
127,142.8300018310547,286.0400085449219,2.0026605396481196,-30.354059510056143
128,142.52499389648438,287.20001220703125,2.0150852447369623,-32.063920340655635
129,142.5800018310547,284.4800109863281,1.9952307990808769,-29.24475282386933
130,142.63999938964844,282.9100036621094,1.9833847789727381,-27.566584091550933
131,142.44000244140625,282.8599853515625,1.9858184534075605,-27.87711297733207
132,142.72000122070312,282.2799987792969,1.9778587189245975,-26.792354828609714
133,143.02000427246094,279.9599914550781,1.9574883449292801,-23.931512955905045
134,142.6875,276.79998779296875,1.9399035500164257,-21.370935856333485
135,142.38999938964844,276.2300109863281,1.9399537339025348,-21.33728228817662
136,142.4600067138672,275.3999938964844,1.933174090393165,-20.381058550224818
137,142.41799926757812,273.9707946777344,1.9237090542396393,-19.027588821937197
138,142.13999938964844,273.67999267578125,1.9254255934358222,-19.237954850036683
139,142.0,272.6600036621094,1.9201408708599252,-18.470351624593203
140,140.27000427246094,271.135009765625,1.9329507486074602,-20.06413086292829
141,139.91419982910156,270.8399963378906,1.9357577477390329,-20.41054869512953
142,140.77999877929688,272.7900085449219,1.9377042968481573,-20.799730165390624
143,141.45770263671875,271.9800109863281,1.922694953450553,-18.7679928358568
144,141.74000549316406,270.67999267578125,1.9096936798752684,-16.959049242692682
145,142.02000427246094,271.3500061035156,1.9106463733301904,-17.124291093970296
146,143.10000610351562,271.4200134277344,1.8967155964437532,-15.247310548432518
147,144.77000427246094,273.7799987792969,1.891137602400258,-14.596684173275174
148,144.7050018310547,271.739990234375,1.877889408077515,-12.673859656457148
149,144.9600067138672,270.9549865722656,1.8691706265376813,-11.429142501936633
150,143.99000549316406,271.7349853515625,1.8871794915270224,-13.957824066811463
151,144.13999938964844,269.8999938964844,1.872485049530724,-11.852429091484305
152,144.52000427246094,269.9750061035156,1.8680805294922125,-11.242382369900861
153,144.75,269.07000732421875,1.8588601542260363,-9.922755690226177
154,145.1199951171875,263.7250061035156,1.8172892432262835,-3.9107407809169343
155,146.02999877929688,263.2900085449219,1.8029857614588252,-1.8352218448448194
156,146.47999572753906,265.4800109863281,1.8123977248069811,-3.2139862175161182
157,147.08999633789062,265.5899963378906,1.8056292266660028,-2.224284740086172
158,146.77999877929688,267.31500244140625,1.8211950174720308,-4.508143124108325
159,146.19000244140625,268.45001220703125,1.8363089658927085,-6.706776746696643
160,145.88499450683594,267.760009765625,1.8354184449935198,-6.56663147378057
161,143.80999755859375,267.7200012207031,1.861623014850714,-10.267351668238712
162,144.72000122070312,270.2250061035156,1.8672263945839311,-11.131835173572904
163,145.02000427246094,270.3761901855469,1.864406166183591,-10.742184707118236
164,144.8800048828125,269.989990234375,1.8635421116444526,-10.608370544174727
165,145.00999450683594,270.25,1.8636646454549042,-10.634039761579823
166,144.44000244140625,268.8800048828125,1.8615342033927669,-10.291605529326512
167,144.97000122070312,269.0799865722656,1.8561080520556579,-9.536124769915967
168,145.44000244140625,268.7699890136719,1.8479784412954192,-8.378826170558137
169,144.66000366210938,266.56500244140625,1.8427000946580738,-7.579992919563121
170,143.9550018310547,266.2799987792969,1.8497446798813046,-8.565940818599893
171,143.6699981689453,266.2900085449219,1.853483760971337,-9.089744780685885
172,144.24000549316406,268.9200134277344,1.8643927009589532,-10.6921612705764
173,143.9199981689453,267.3900146484375,1.8579072960698122,-9.739060011794573
174,144.08999633789062,267.1499938964844,1.854049557125523,-9.19257276756323
175,145.13270568847656,268.2900085449219,1.8485840753275773,-8.452829068470942
176,145.02000427246094,265.9100036621094,1.8336091285897531,-6.275998183680737
177,145.35000610351562,266.93499755859375,1.8364980141004432,-6.706076827629398
178,144.8249969482422,265.4599914550781,1.8329708064827281,-6.177538060961036
179,145.24000549316406,264.3500061035156,1.8200908572394514,-4.3193904567298445
180,146.00999450683594,267.0199890136719,1.8287788443219923,-5.601265285623948
181,145.5500030517578,266.0899963378906,1.8281689505926606,-5.500528410598316
182,146.83999633789062,267.40301513671875,1.8210502710814767,-4.4879944113212344
183,146.9600067138672,265.1099853515625,1.8039600792053219,-1.9786143019779512
184,148.2899932861328,266.8900146484375,1.7997843868902208,-1.3609923646772824
185,147.02999877929688,264.57000732421875,1.7994287527768962,-1.3124571345138871
186,146.875,264.44000244140625,1.8004425698138298,-1.4618783919546796
187,147.14999389648438,263.06500244140625,1.7877336959080312,0.40887056449785075
188,146.77999877929688,262.3800048828125,1.7875732869935195,0.42685443448542526
189,144.77000427246094,263.2900085449219,1.8186779082316196,-4.106693938900174
190,144.95989990234375,266.7699890136719,1.840301967601998,-7.244337499257564
191,144.89500427246094,266.0799865722656,1.8363641169569114,-6.671326530040484
192,144.52999877929688,265.05999755859375,1.8339445083878472,-6.30935609295832
193,144.21749877929688,268.239990234375,1.8599683984595783,-10.052712359248256
194,144.28329467773438,269.97540283203125,1.8711480316209714,-11.669510513434114
195,145.22999572753906,271.55999755859375,1.8698616370412762,-11.547427151816487
196,148.64999389648438,273.7300109863281,1.8414397727923615,-7.551992745982399
197,149.3699951171875,276.9599914550781,1.8541875912748775,-9.48398130156138
198,149.89999389648438,278.5350036621094,1.8581388592614339,-10.103531059728903
199,149.9550018310547,278.8999938964844,1.859891237310672,-10.36935499802072
200,149.88999938964844,279.05999755859375,1.8617652858424518,-10.646542688233945
201,149.3249969482422,278.8900146484375,1.8676713232755269,-11.495125550995477
202,149.5399932861328,279.2099914550781,1.8671258793012793,-11.427514809283162
203,145.96499633789062,274.0199890136719,1.8772993244171365,-12.682386341698669
204,147.08999633789062,277.5799865722656,1.887143881182901,-14.214274974461171
205,146.77000427246094,274.4100036621094,1.8696599827898082,-11.621162076832116
206,146.75999450683594,273.2300109863281,1.8617472145898815,-10.459214641059384
207,146.5800018310547,272.19000244140625,1.8569381842082882,-9.743690320436338
208,147.07000732421875,272.760009765625,1.8546270223834296,-9.43033363186188
209,147.75999450683594,274.3999938964844,1.8570655393722932,-9.826434061587827
210,147.76499938964844,273.6300048828125,1.8517917369678645,-9.04742242791175
211,147.0399932861328,273.3399963378906,1.8589500055674244,-10.064428416165095
212,146.63999938964844,272.3500061035156,1.8572695528989567,-9.795532574446122
213,146.4550018310547,271.4700012207031,1.8536068951326177,-9.24903453593671
214,147.17999267578125,271.9100036621094,1.8474658050914055,-8.382049952155478
215,147.47000122070312,271.5,1.841052402201272,-7.4492294735809095
216,147.67999267578125,271.95001220703125,1.8414817557857968,-7.520676752263479
217,149.64999389648438,273.2300109863281,1.8257936660881275,-5.2492292563545915
218,150.2581024169922,274.7225036621094,1.828337369120415,-5.645446093632837
219,150.65499877929688,273.70001220703125,1.8167336923747883,-3.9074443674257067
220,150.75999450683594,274.8599853515625,1.8231626118764517,-4.878135047782645
221,149.7100067138672,275.20001220703125,1.838220558850194,-7.111041560970331
222,149.64500427246094,274.7699890136719,1.8361454186161401,-6.798202395714806
223,149.57000732421875,274.6199951171875,1.8360632591392563,-6.783410259354947
224,150.02000427246094,275.5400085449219,1.8366884461921227,-6.892185618354371
225,149.2899932861328,275.82000732421875,1.8475451787017998,-8.488221550830724
226,149.98500061035156,274.7300109863281,1.831716570779325,-6.145291383814675
227,150.27499389648438,278.04998779296875,1.8502744906747497,-8.9424788819779
228,150.6699981689453,278.0400085449219,1.8453574827362604,-8.220400353291462
229,150.72000122070312,277.17999267578125,1.83903921464212,-7.270240808071857
230,150.44000244140625,276.57000732421875,1.8384073573246447,-7.1650270329661465
231,148.67999267578125,268.29998779296875,1.8045466842202273,-2.0678888485732285
232,149.36000061035156,270.54998779296875,1.8113951974248852,-3.091995371472673
233,150.60780334472656,271.6099853515625,1.8034257144689492,-1.9024997182774779
234,150.0399932861328,271.5799865722656,1.810050644659459,-2.8961281816567874
235,150.02000427246094,271.4100036621094,1.8091587517167662,-2.762180735541871
236,150.02000427246094,271.95001220703125,1.8127583286367959,-3.302189280463746
237,150.5500030517578,272.6000061035156,1.8106941253916684,-2.9967207280844503
238,149.63999938964844,262.8500061035156,1.7565490990084744,5.112757894437242
239,149.4600067138672,262.44500732421875,1.755954740632757,5.193272449435232
240,149.00999450683594,261.7749938964844,1.7567613149900174,5.05202030044686
241,149.3000030517578,263.67449951171875,1.766071628413234,3.6753315016777366
242,149.47000122070312,264.114990234375,1.767010022595707,3.5413072712996483
243,149.72000122070312,262.625,1.754107653344612,5.481988378081586
244,149.4499969482422,263.0199890136719,1.7599196680128502,4.600245519973645
245,146.9250030517578,256.2099914550781,1.743814777154179,6.858276270452369
246,148.24000549316406,257.32000732421875,1.7358337681394973,8.11889879145034
247,149.47500610351562,261.4599914550781,1.7491886989722534,6.205328670600783
248,149.35000610351562,261.0799865722656,1.7481083086887128,6.359988117209785
249,148.25999450683594,259.2900085449219,1.7488872126793893,6.184933034788547
250,147.47999572753906,258.6700134277344,1.7539328785011126,5.398774830705382
251,147.14999389648438,257.2699890136719,1.7483520196042523,6.2038839922322255
252,148.1699981689453,262.6200866699219,1.7724241743627418,2.6926127976391045
253,148.92999267578125,263.17999267578125,1.767138962053942,3.502797141021209
254,149.9199981689453,265.2699890136719,1.7694103005173352,3.1975465607377247
255,149.53500366210938,265.5199890136719,1.7756376935907474,2.253492520106623
256,149.1699981689453,264.3800048828125,1.772340337387307,2.735458074376287
257,149.63999938964844,265.8699951171875,1.776730795252726,2.092768880765367
258,148.83999633789062,264.75,1.7787557545955262,1.7705477046530735
259,148.9499969482422,262.9800109863281,1.7655590223188093,3.7388418025035195
260,148.42999267578125,261.07000732421875,1.7588763740929332,4.711400747769834
261,149.1027069091797,264.1600036621094,1.771664707757536,2.834149068802877
262,149.02099609375,264.17999267578125,1.7727702780189716,2.6668547803666103
263,149.2100067138672,263.6600036621094,1.767039687678035,3.527585239137669
264,149.08999633789062,263.0618896484375,1.7644503059229157,3.909348928622511
265,149.1999969482422,263.7699890136719,1.7678954048851239,3.399554647566707
266,149.77999877929688,263.3500061035156,1.7582454817052435,4.865143682665608
267,149.99169921875,264.57000732421875,1.7638976603522982,4.026788284946723
268,149.75999450683594,263.1499938964844,1.757144788653639,5.02909291766773
269,150.14999389648438,264.1050109863281,1.7589412036100782,4.777152488459284
270,150.19000244140625,264.1286926269531,1.758630323812651,4.825596791892541
271,149.85189819335938,263.4800109863281,1.7582694257656333,4.864756438450603
272,149.10000610351562,262.5199890136719,1.760697372684292,4.469294803396598
273,151.47999572753906,268.54998779296875,1.772841268598916,2.7298544239821227
274,152.61000061035156,272.260009765625,1.7840246948217204,1.05696399716138
275,152.69000244140625,269.29998779296875,1.7637041291967415,4.161210349946349
276,152.44000244140625,267.3299865722656,1.75367346031774,5.680520698242536
277,151.83999633789062,265.7099914550781,1.7499341271307185,6.2188467184582565
278,152.07969665527344,266.260009765625,1.7507926148036035,6.1009513885412945
279,152.08999633789062,266.8900146484375,1.7548163658016107,5.489514397505819
280,152.97999572753906,271.29998779296875,1.7734344056079094,2.6839996584238053
281,153.80999755859375,270.6199951171875,1.7594434653969429,4.860289331554644
282,153.97999572753906,269.739990234375,1.7517859314119493,6.046760706645306
283,154.4600067138672,269.1449890136719,1.7424898181718675,7.507108208120973
284,154.8800048828125,268.2950134277344,1.7322766333248474,9.11424115874363
285,156.0,270.75,1.7355769230769231,8.678340892304993
286,155.8800048828125,270.8800048828125,1.7377469617508334,8.332013193293255
287,153.77999877929688,277.3800048828125,1.8037456566826016,-1.9538011381202078
288,154.3800048828125,277.07000732421875,1.794727286960111,-0.5621344825546213
289,155.08999633789062,278.1000061035156,1.7931524448400027,-0.3121865886889974
290,154.65499877929688,276.5,1.7878503907564227,0.5036217981166022
291,154.64999389648438,272.5400085449219,1.762302097000713,4.4545906331905245
292,155.74000549316406,277.05999755859375,1.7789905469776988,1.899634729283638
293,156.11000061035156,278.1600036621094,1.7818205276700558,1.4666423143741885
294,157.1300048828125,276.3800048828125,1.758925706703418,5.085467555327999
295,156.9600067138672,276.2099914550781,1.759747576709777,4.949014490784156
296,157.74119567871094,278.7550048828125,1.767166805623712,3.8123000073702302
297,157.89999389648438,279.3299865722656,1.7690310156401143,3.5235939471370203
298,157.8699951171875,279.55999755859375,1.7708241350807372,3.2395022567591
299,157.97999572753906,280.0,1.7723762980909514,2.9978048995314213
300,158.61000061035156,281.3900146484375,1.7741000792233323,2.7435400521154962
301,157.76019287109375,285.9100036621094,1.8123076452862044,-3.308451327093475
302,157.99000549316406,286.20001220703125,1.8115070716888773,-3.184162067491367
303,158.61000061035156,288.67498779296875,1.8200301789427558,-4.541433092415754
304,158.2949981689453,290.8299865722656,1.8372658007921905,-7.264306772223416
305,158.3800048828125,291.1300048828125,1.8381739860295088,-7.411078082637313
306,158.75999450683594,291.8399963378906,1.8382464502121438,-7.436038117088596
307,159.2100067138672,292.239990234375,1.8355629540270655,-7.024766436850224
308,159.90499877929688,288.510009765625,1.8042588534948214,-2.0418796469625375
309,159.4199981689453,292.6549987792969,1.835748351152004,-7.061210053423419
310,159.49000549316406,291.0412902832031,1.8248246301281714,-5.321294909221559
311,159.86000061035156,288.7099914550781,1.8060177051968747,-2.322982392490384
312,159.8300018310547,289.4200134277344,1.8107990371773903,-3.087085069196486
313,160.0749969482422,289.239990234375,1.8069029876533207,-2.465393623434376
314,160.05999755859375,289.25,1.8071348520051875,-2.502443741084302
315,158.49000549316406,292.8699951171875,1.8478767428007912,-8.95276323283374
316,159.3800048828125,293.1199951171875,1.8391265286552736,-7.5983048273845055
317,159.18499755859375,292.4750061035156,1.8373277041755125,-7.304867898024237
318,159.7899932861328,292.4700012207031,1.8303399055595604,-6.209198806223493
319,159.27999877929688,293.0150146484375,1.8396221552867278,-7.67361171079241
320,159.67999267578125,293.8699951171875,1.8403682903084133,-7.807497786886439
321,160.00999450683594,293.9700012207031,1.8371977458454583,-7.312588637866351
322,159.97999572753906,289.94000244140625,1.8123516076047488,-3.336670562619271
323,159.89999389648438,288.3800048828125,1.8035022882458842,-1.9208973841542967
324,158.82000732421875,287.8399963378906,1.8123660940922106,-3.327849201001153
325,158.7949981689453,286.18939208984375,1.8022569689843813,-1.7223305449876658
326,158.92999267578125,286.0199890136719,1.7996602415829432,-1.3095643005916269
327,159.07000732421875,286.5,1.801093775120357,-1.5371619907035903
328,158.4199981689453,285.9800109863281,1.8052014536785173,-2.188985750082419
329,160.1199951171875,283.9200134277344,1.773170260340946,2.9357042392809705
330,160.43899536132812,284.42999267578125,1.7728233216320652,3.000806984553127
331,159.80499267578125,283.6700134277344,1.775101069609605,2.617829338770183
332,160.0749969482422,283.6000061035156,1.7716696018130387,3.174590507424999
333,159.8300018310547,284.760009765625,1.781643036372015,1.5729185929128893
334,160.0800018310547,286.29998779296875,1.7884806629070642,0.4836314379761337
335,160.27999877929688,286.5400085449219,1.7877465106515449,0.6041578823509657
336,161.75,286.5450134277344,1.7715302221189142,3.2492175299303527
337,160.5095977783203,284.739990234375,1.7739748536883706,2.818088885592407
338,161.2899932861328,285.75,1.771653617054046,3.2149476489213145
339,160.9499969482422,285.5249938964844,1.7739981317819014,2.8270207678805592
340,161.42999267578125,286.6050109863281,1.775413640524351,2.612322450821556
341,161.03500366210938,285.75,1.7744589281941028,2.7552616644979127
342,161.33999633789062,287.4700012207031,1.7817652643220676,1.5850901042971135
343,161.82989501953125,287.6466064453125,1.77746272659076,2.291656336566267
344,161.3800048828125,288.9849853515625,1.7907112195306443,0.14223191749605246
345,161.322998046875,288.7149963378906,1.7896704117412932,0.3094510886805655
346,160.9199981689453,289.19500732421875,1.7971352884344503,-0.8970733639036108
347,161.05999755859375,289.1700134277344,1.7954179672859742,-0.6196936791908694
348,161.34500122070312,290.7799987792969,1.8022250245084457,-1.7158848342923771
349,161.97000122070312,291.4200134277344,1.7992221475052064,-1.2291723017125615
350,162.30499267578125,295.964599609375,1.8235089058572016,-5.169848118801009
351,161.72000122070312,295.17999267578125,1.8252534655434618,-5.439842422166374
352,161.46499633789062,295.2699890136719,1.828693498346685,-5.9895522524681395
353,161.52000427246094,293.82501220703125,1.8191245940743714,-4.445409149744331
354,161.8699951171875,293.6694030761719,1.8142300113345082,-3.6588493023079662
355,162.1300048828125,295.75,1.8241534021649353,-5.270710113720635
356,162.1999969482422,295.8299865722656,1.8238593843294868,-5.224517545866003
357,162.89999389648438,295.67230224609375,1.8150541026660825,-3.8049042785522387
358,163.88999938964844,295.54998779296875,1.8033436383772186,-1.8978440678200978
359,163.5500030517578,295.6099853515625,1.8074593692181855,-2.5707746109702283
360,163.09500122070312,295.6499938964844,1.812747120902899,-3.431043844631314
361,163.3300018310547,296.7200012207031,1.8166901236407529,-4.077400648467996
362,163.25999450683594,295.7300109863281,1.81140524890772,-3.213617062201105
363,163.75,297.3900146484375,1.816122226860687,-3.9902567115172713
364,164.00999450683594,295.989990234375,1.8047070309610804,-2.121523693027167
365,164.19000244140625,295.5899963378906,1.8002922951619815,-1.3970180642561114
366,164.44500732421875,296.04998779296875,1.8002978175511186,-1.3972960269230394
367,164.11000061035156,297.04998779296875,1.8100663377502402,-3.0012338994630126
368,164.0500030517578,297.6400146484375,1.8143249564861759,-3.699422163031353
369,163.15499877929688,295.8999938964844,1.8136127983228658,-3.5728824365316667
370,162.11000061035156,293.30999755859375,1.8093269783126777,-2.8667706443435135
371,161.4499969482422,289.7900085449219,1.79492111503615,-0.5366121357430653
372,161.80999755859375,292.8800048828125,1.8100241598282973,-2.9776125170481818
373,161.47999572753906,288.7300109863281,1.788023399960294,0.5774661269004799
374,161.58999633789062,289.6650085449219,1.7925924568945573,-0.15922634751469888
375,162.0,291.6099853515625,1.800061637972608,-1.3650635214908344
376,162.17999267578125,291.07501220703125,1.7947652321635492,-0.505606152660756
377,162.7100067138672,291.7200012207031,1.792882976974525,-0.19510520948110854
378,163.5,291.1700134277344,1.7808563512399656,1.7790536367789163
379,163.7899932861328,292.0799865722656,1.7832590423397643,1.3918698007251227
380,163.02999877929688,291.0050048828125,1.7849782681821815,1.0967611409367113
381,162.66000366210938,289.9100036621094,1.782306634299198,1.5247486730336608
382,162.27499389648438,288.9700012207031,1.7807426411307574,1.770669565821014
383,161.55999755859375,289.69000244140625,1.7930800124971713,-0.23830094804886914
384,161.88999938964844,289.1300048828125,1.785965816127491,0.9166118630805944
385,165.2100067138672,288.510009765625,1.7463228499548775,7.521794969666449
386,165.22999572753906,290.4599914550781,1.7579132056266635,5.607848744254658
387,164.7899932861328,289.0849914550781,1.7542630210144248,6.189628407540373
388,164.64500427246094,290.0,1.7613653161325002,5.013238962373724
389,164.39999389648438,288.375,1.7541059045390073,6.196543201983194
390,163.67999267578125,287.5899963378906,1.757025960451693,5.683554950921551
391,163.44000244140625,287.4700012207031,1.7588717384152146,5.3709044357105755
392,166.7906036376953,283.739990234375,1.7011749106125824,15.141256927011773
393,166.85000610351562,286.239990234375,1.7155527705332445,12.748345523586499
394,167.72000122070312,286.45001220703125,1.707906094217654,14.1067189843503
