,unp,de,Ratio,Spread
81,245.44000244140625,376.54998779296875,1.5341834421748848,35.00303169632609
82,246.30999755859375,377.3599853515625,1.532053059526314,35.65780714478255
83,246.69000244140625,377.5400085449219,1.5304228173356764,36.11758167430058
84,248.41600036621094,369.70001220703125,1.4882294685609032,46.863565782159
85,250.7899932861328,368.4949951171875,1.4693369152762088,52.06557168186116
86,250.52000427246094,371.70001220703125,1.4837138985626759,48.405985811556704
87,250.75,373.3523864746094,1.488942717745202,47.14084536492827
88,250.30999755859375,374.0899963378906,1.4945068115000955,45.66242249422281
89,251.3000030517578,374.8800048828125,1.491762834581431,46.53924321600543
90,251.22999572753906,374.4800109863281,1.490586384407914,46.82136882014474
91,250.47999572753906,373.0400085449219,1.4893006024748503,46.998628823594444
92,251.22000122070312,376.7449951171875,1.4996616244190186,44.53955737204778
93,249.66310119628906,370.9949951171875,1.4859824833526576,47.668272395403434
94,248.3800048828125,371.32000732421875,1.4949673887775718,45.18296663235553
95,247.38609313964844,371.07000732421875,1.4999630844841034,43.759560582120045
96,246.00999450683594,372.1549987792969,1.5127637376088625,40.35769160375342
97,244.35000610351562,370.7799987792969,1.5174135032442801,38.93784119923565
98,242.02999877929688,367.9700012207031,1.520348729812823,37.84174315161464
99,242.38999938964844,365.9800109863281,1.5098808197858256,40.437850783831195
100,243.00999450683594,368.0799865722656,1.5146701571647145,39.38173405895837
101,242.47000122070312,368.9649963378906,1.5216933826054966,37.587561041851345
102,243.2100067138672,369.885009765625,1.520846180481336,37.91346273483599
103,244.11500549316406,372.19000244140625,1.5246502429848732,37.13217721227748
104,242.42999267578125,369.6000061035156,1.524563862845996,36.88519062615471
105,241.91000366210938,371.739990234375,1.5366871340864727,33.869723568849096
106,242.44000244140625,372.6400146484375,1.5370401373366527,33.862035089031096
107,241.55999755859375,370.6650085449219,1.534463538214815,34.35541517769825
108,242.22000122070312,370.7900085449219,1.5307984752550219,35.34163468883456
109,242.09719848632812,373.4100036621094,1.5423970454709612,32.51488193939052
110,241.44000244140625,372.9574890136719,1.5447211946751984,31.860904139854586
111,241.14999389648438,372.20001220703125,1.543437784065635,32.13010615043804
112,243.83999633789062,381.7650146484375,1.5656373867370934,27.094144030325754
113,243.9250030517578,385.6700134277344,1.5811007834481816,23.33226736451063
114,244.02670288085938,387.1000061035156,1.5863018330928669,22.07350227558202
115,243.8927001953125,386.0585021972656,1.582903063060538,22.889391678045104
116,243.17999267578125,384.32000732421875,1.5803932021521683,23.427931843408135
117,243.8350067138672,389.3900146484375,1.5969405701674928,19.46074321698727
118,243.00999450683594,389.7900085449219,1.6040081369326435,17.671712086302126
119,245.0,398.17999267578125,1.625224459901148,12.632213806089386
120,245.1049041748047,394.776611328125,1.6106434616525542,16.212217758338557
121,244.50999450683594,394.1600036621094,1.6120404585387595,15.827201845027776
122,244.889892578125,394.3158874511719,1.6101762441068361,16.310935944918004
123,246.10499572753906,394.3900146484375,1.6025274638677536,18.28262516533214
124,246.02999877929688,395.1000061035156,1.6059017520783845,17.446364604570523
125,246.5500030517578,395.4599914550781,1.60397479845928,17.96188787001488
126,245.2949981689453,397.3999938964844,1.620090082810322,13.908888194781913
127,244.85000610351562,395.20001220703125,1.6140494276318373,15.359656063472347
