,ko,adm,Ratio,Spread
207,62.31999969482422,91.06999969482422,1.4613286287032465,-5.034379246842395
208,62.189998626708984,90.375,1.4532079433297542,-4.521778811800605
209,62.27000045776367,90.58999633789062,1.4547935710926445,-4.624527804518042
210,62.560001373291016,90.86000061035156,1.4523657067747888,-4.487643479098185
211,62.63999938964844,91.04000091552734,1.4533844476788444,-4.555401791348789
212,62.86000061035156,91.13999938964844,1.4498886176377133,-4.346725418491619
213,62.334999084472656,90.27999877929688,1.4483035229848136,-4.223333292157083
214,62.34000015258789,90.29000091552734,1.4483477814329004,-4.22631863125223
215,62.439998626708984,89.88140106201172,1.4394843536009392,-3.6774149485181233
216,62.46500015258789,90.11000061035156,1.4425678442365033,-3.8709358634293416
217,62.52000045776367,90.2708969116211,1.4438723008744212,-3.9546634529543105
218,62.44499969482422,90.25,1.4452718462817193,-4.038997089371083
219,62.529998779296875,90.43000030517578,1.4461858639139515,-4.099738604486351
220,62.900001525878906,91.02999877929688,1.4472177515265157,-4.180601135553463
221,62.97999954223633,91.33000183105469,1.450142942122538,-4.368362194386098
222,62.939998626708984,90.88999938964844,1.4440737428150927,-3.9844834255664416
223,62.939998626708984,91.26000213623047,1.4499524011350027,-4.354486172148473
224,62.75,90.9800033569336,1.449880531584599,-4.3410668092659
225,62.720001220703125,90.93000030517578,1.449776762363341,-4.333153835824039
226,62.47999954223633,90.9000015258789,1.4548655920592752,-4.639891739798717
227,62.7599983215332,92.98999786376953,1.4816762324842876,-6.337033074079191
228,62.9900016784668,93.1500015258789,1.4788061445269391,-6.174328294939659
229,63.08000183105469,92.98999786376953,1.4741597204264818,-5.88804904563445
230,63.189998626708984,92.93000030517578,1.470644126045231,-5.673719415799585
231,62.900001525878906,92.62999725341797,1.472654928558424,-5.780599609674557
232,62.814998626708984,92.5,1.4725782380367503,-5.769866498565097
233,63.099998474121094,92.83999633789062,1.4713153499673484,-5.709991035710264
234,62.83000183105469,92.19100189208984,1.4673085978890268,-5.439817999248962
235,63.119998931884766,92.69000244140625,1.4684728138451273,-5.531935302932585
236,63.31999969482422,93.11000061035156,1.4704674835613176,-5.671320461192938
237,63.36000061035156,93.45999908447266,1.4750631026541285,-5.965195262727438
238,63.45500183105469,93.875,1.479394804052434,-6.246903793923625
239,63.470001220703125,94.31999969482422,1.4860563712114474,-6.6708584495898755
240,63.459999084472656,93.97000122070312,1.4807753321209176,-6.334893569739425
241,63.224998474121094,94.38999938964844,1.4929221299749598,-7.084611624820969
242,63.755001068115234,94.54000091552734,1.482864078608072,-6.490987869547528
243,63.78499984741211,94.9800033569336,1.489064883344781,-6.888900232637827
244,63.869998931884766,95.37000274658203,1.4931893587205314,-7.159640832225765
245,63.91999816894531,95.61000061035156,1.4957760223591874,-7.329486781386056
246,63.940101623535156,95.87999725341797,1.4995283838918132,-7.571277077463012
247,63.84000015258789,95.31999969482422,1.4931077610744683,-7.1517278587838895
248,63.869998931884766,95.4749984741211,1.4948332561574333,-7.264636559764828
249,64.0999984741211,94.97000122070312,1.4815913179630587,-6.436936217345949
250,64.04499816894531,95.16000366210938,1.4858303752478108,-6.704107370496761
251,63.880001068115234,94.9198989868164,1.4859094771398538,-6.695503478189483
252,64.03500366210938,94.80999755859375,1.4805964259621722,-6.368124156755787
253,63.849998474121094,94.63999938964844,1.4822239882747494,-6.457699311585461
254,63.849998474121094,94.56999969482422,1.4811276735292982,-6.3876996167612425
255,64.18499755859375,95.0999984741211,1.4816546247790288,-6.447674680703418
256,64.62000274658203,96.19999694824219,1.4887030773660952,-6.937334905755311
257,64.63500213623047,95.93000030517578,1.4841803532857505,-6.646293223530936
258,64.63719940185547,95.625,1.4794112505631702,-6.338210023503937
259,64.71499633789062,95.2300033569336,1.4715291469649119,-5.834059634611567
260,64.41500091552734,94.37999725341797,1.465186616657604,-5.404965018751373
261,64.55000305175781,95.06999969482422,1.4728116994602574,-5.905551403239873
262,64.45999908447266,94.4000015258789,1.4644741369321288,-5.361834173738405
263,64.58000183105469,94.48500061035156,1.4630690295972772,-5.2784622404512795
264,64.69000244140625,94.98999786376953,1.4683876067218866,-5.629122070380124
265,64.6449966430664,95.05000305175781,1.4703381234060677,-5.75227308033833
266,64.7300033569336,95.4000015258789,1.4738142527171687,-5.983002059902905
267,64.76000213623047,95.31999969482422,1.4718961789764478,-5.860910150532266
268,64.7300033569336,95.55999755859375,1.4762859972624702,-6.1429980926177485
269,65.20500183105469,96.72000122070312,1.4833218082150108,-6.636550537567334
270,65.5250015258789,96.88500213623047,1.4785959539118214,-6.352572776897947
