,ko,mdlz,Ratio,Spread
95,63.13591766357422,64.43059539794922,1.0205061996766058,0.10943607695879609
96,63.36101150512695,64.92446899414062,1.0246753871485648,-0.15063452468638627
97,63.23378372192383,65.46772766113281,1.0353283293790065,-0.8260435717030721
98,62.646568298339844,65.11213684082031,1.0393568013293046,-1.0803882499835187
99,62.9401741027832,64.75654602050781,1.028858705010228,-0.41983166152080753
100,63.13591766357422,64.87508392333984,1.027546384437349,-0.3350524484318289
101,64.32013702392578,65.56649780273438,1.0193774583898192,0.20357191195794644
102,64.55502319335938,65.3195571899414,1.0118431371992858,0.6944867241880768
103,64.37885284423828,64.91458892822266,1.0083216158771975,0.9164683928901762
104,59.89642333984375,60.19316864013672,1.0049543075153131,0.9820285573028638
105,58.72197723388672,60.361087799072266,1.0279130683671813,-0.4057774479886238
106,59.68110275268555,60.44010543823242,1.0127176384238765,0.5114401580893027
107,61.521060943603516,61.279685974121094,0.9960765473517486,1.5830080210594015
108,62.656349182128906,62.22792434692383,0.9931623077182532,1.8139835619263731
109,62.70528793334961,61.60564422607422,0.9824633018439495,2.4870959334756106
110,62.930389404296875,61.73405075073242,0.9809894922804535,2.59250032794868
111,63.30229568481445,62.978607177734375,0.9948866229324171,1.7342396852993385
112,62.02998733520508,62.781063079833984,1.0121082685471166,0.61024828461458
113,61.72658920288086,62.1390266418457,1.0066816819832578,0.9371477495617124
114,62.372528076171875,62.267433166503906,0.9983150448938093,1.4796722545020013
115,61.628719329833984,61.6451530456543,1.0002666567794856,1.3293647689388688
116,61.530845642089844,61.68466567993164,1.0024998849964866,1.1881915955547722
117,61.90275573730469,62.46498107910156,1.0090823960112985,0.7941759430299935
118,61.550418853759766,61.85258102416992,1.004909181383933,1.040606774220836
119,60.48363494873047,60.4796142578125,0.9999335243174228,1.3055144759275048
120,60.10194396972656,60.05488586425781,0.999217028562463,1.3337838048236559
121,60.03343963623047,58.474491119384766,0.9740319973952505,2.84302370067775
122,58.38719940185547,57.753440856933594,0.9891455909614714,1.854138702864662
123,58.82093811035156,58.31645584106445,0.9914234236057121,1.7416443024932728
124,58.22947692871094,57.891727447509766,0.9941996820336431,1.5520271658836886
125,58.584354400634766,58.07939529418945,0.9913806491236192,1.7329674297610704
126,59.83628463745117,59.08689498901367,0.9874759996718034,2.0258366668965833
127,60.27988052368164,59.541255950927734,0.9877467478976882,2.032234852605728
128,60.99949264526367,60.29194259643555,0.9884007223971056,2.0290029920757844
129,62.14298629760742,61.8822135925293,0.9958036663408922,1.626468800855643
130,62.014835357666016,61.862457275390625,0.9975428769358725,1.5131158631807107
131,61.393798828125,60.9636116027832,0.9929929857159332,1.766896351740139
132,61.837398529052734,61.63910675048828,0.9967933356952057,1.5521643139507784
133,62.014835357666016,61.6788444519043,0.9945820882402748,1.6967286866670388
134,63.46391296386719,62.92056655883789,0.9914384982007232,1.9601507512604097
135,62.37957000732422,62.066261291503906,0.9949773825663831,1.688158521488243
136,62.507720947265625,61.99672317504883,0.9918250455388079,1.8908058927569111
137,62.014835357666016,61.95698928833008,0.9990672220767448,1.4185838502412575
138,62.24156188964844,62.02652359008789,0.996545101166616,1.5845484042269173
139,62.04440689086914,61.867584228515625,0.9971500628144527,1.5387046016469224
140,61.77824783325195,62.14573287963867,1.0059484536916394,0.9840988770329442
141,61.49237823486328,61.55963897705078,1.0010938061613197,1.2732625406949534
142,61.295223236083984,60.47685623168945,0.9866487637830681,2.151262121904014
143,61.61066818237305,60.33778381347656,0.9793398707326362,2.617984432926515
144,60.77276611328125,59.66228485107422,0.9817273207519125,2.42316188169364
145,61.64024353027344,61.01327896118164,0.9898286487336171,1.9732089391051584
146,60.62489700317383,61.04308319091797,1.006897928217878,0.8887731970163084
147,60.48689270019531,60.94374084472656,1.00755284532131,0.8447716868228976
148,60.713619232177734,61.579505920410156,1.0142618196573185,0.44450546688277615
149,61.305076599121094,62.34440612792969,1.016953400704559,0.29394682723499943
150,62.31056594848633,62.52321243286133,1.003412687417264,1.1595334707921505
151,62.11341094970703,63.20864486694336,1.017632809090506,0.26931787255785866
152,63.148468017578125,63.77486801147461,1.0099194804491871,0.7781994058140878
153,63.25690460205078,63.61593246459961,1.005675710261314,1.0497670797752174
154,63.601924896240234,64.4603042602539,1.01349612241161,0.5637648308142456
155,62.73444747924805,64.33116149902344,1.0254519499881396,-0.20813357547422595
156,63.01046371459961,64.6987075805664,1.0267930716017828,-0.2889840196625262
157,62.76401901245117,63.82453918457031,1.016896944918533,0.32920443057011073
158,62.4781494140625,63.34771728515625,1.0139179517839245,0.5090960910582918
159,62.07398223876953,63.5165901184082,1.0232401374554905,-0.079581634361934
160,62.1528434753418,63.50666046142578,1.0217820603271528,0.01226049582289579
161,62.74430847167969,64.04308319091797,1.0206994825646138,0.09018725878750433
162,62.32042694091797,63.86427688598633,1.0247727754903218,-0.17128845617660216
163,62.79359436035156,63.77486801147461,1.0156269705711038,0.40959525754953563
164,63.582210540771484,64.74838256835938,1.0183411683499128,0.25520939498130235
165,64.10466766357422,65.5232162475586,1.0221286317468958,0.023047336607698865
166,63.9567985534668,65.0761947631836,1.0175023802791037,0.3164784761491102
167,64.29196166992188,65.11593627929688,1.0128161373206392,0.6248679428654309
168,64.24267578125,64.92719268798828,1.0106551742811756,0.7624187148553385
169,63.286476135253906,64.08281707763672,1.0125831139765296,0.6135981583293055
170,63.3554801940918,63.29804992675781,0.999093523288624,1.4700392185468825
171,63.4442024230957,64.1722183227539,1.0114749003353092,0.688025821909444
172,63.74979019165039,64.03314971923828,1.004444869963274,1.144505754370935
173,62.21199035644531,62.314605712890625,1.0016494466075974,1.2657505898329855
174,61.837398529052734,62.066261291503906,1.0037010412451883,1.1250097729351534
175,61.26565170288086,61.4404296875,1.0028527891201868,1.1569729745022623
176,60.831912994384766,61.45036697387695,1.0101666041564281,0.6965151043658391
177,61.11778259277344,61.55963897705078,1.007229587945319,0.8841733401178924
178,60.27988052368164,60.32784652709961,1.000795721607297,1.245644276433853
179,60.309452056884766,59.602684020996094,0.9882809740134592,2.0015224741285733
180,61.42337417602539,61.01327896118164,0.9933234665085556,1.7479486472254233
181,61.23607635498047,60.54639434814453,0.9887373253172214,2.0202886599740095
182,61.4332275390625,60.92387771606445,0.9917088871380854,1.8475844939138308
183,61.61066818237305,61.4901008605957,0.998043077192079,1.465667385807374
184,59.60955810546875,59.48347854614258,0.99788491035107,1.3937542540242045
185,59.92500305175781,59.841094970703125,0.9985997817808667,1.363787722273268
186,59.110774993896484,59.17552947998047,1.0010954768583338,1.1836216867207436
187,59.12070846557617,59.90069580078125,1.0131931324141563,0.46877317563403653
188,59.56753921508789,59.980167388916016,1.0069270642914792,0.8534207591768304
189,59.478172302246094,59.354339599609375,0.9979180143262062,1.3864239216894585
190,58.981693267822266,59.354339599609375,1.0063179998935434,0.8707355129041143
191,58.842674255371094,59.40400695800781,1.0095395511801621,0.6766703283113553
192,58.18732452392578,58.559635162353516,1.0063984835438626,0.840336118727907
193,57.46246337890625,57.96360778808594,1.008721248267328,0.6834565935143242
194,55.98295974731445,57.19871139526367,1.0217164589624532,-0.08839443030536853
195,56.578731536865234,57.75499725341797,1.020789891971797,-0.025857367751261906
196,56.1716194152832,56.66999816894531,1.0088724298649383,0.6362779347300627
197,55.62549591064453,54.83000183105469,0.9856991103348057,1.9090205890200689
198,56.251060485839844,56.349998474121094,1.0017588644094302,1.0387923712192542
199,56.38014221191406,57.529998779296875,1.0203947085316118,-0.007131879768796923
200,55.84394836425781,57.2400016784668,1.0249991871116066,-0.27407461511778064
201,54.64246368408203,56.0099983215332,1.0250269578867754,-0.29204283390009533
202,54.12612533569336,55.2599983215332,1.0209487189191448,-0.07835893752855339
203,54.00697326660156,55.619998931884766,1.0298669887927363,-0.562121754646282
204,54.09634017944336,56.279998779296875,1.0403661059622533,-1.1292969752643789
205,54.75168991088867,56.83000183105469,1.0379588634350572,-0.9985940217844462
206,55.4765510559082,57.68000030517578,1.0397185695096112,-1.095685596424379
207,54.59281921386719,56.939998626708984,1.042994288381531,-1.273608413891144
208,55.29781723022461,57.439998626708984,1.0387389865239294,-1.0413331715456142
209,56.04253387451172,58.349998474121094,1.0411734523777272,-1.177802386925966
210,55.565914154052734,57.70000076293945,1.03840639790376,-1.0228653896865556
211,54.692115783691406,56.90999984741211,1.04055217158708,-1.1404711603786997
212,55.565914154052734,57.349998474121094,1.0321075311587984,-0.6728631008681962
213,57.16457748413086,58.7400016784668,1.0275594478901429,-0.4023487572207334
214,58.53486251831055,59.310001373291016,1.0132423451876733,0.45095456754491425
215,58.97175979614258,59.900001525878906,1.0157404447984109,0.31475577692050893
216,59.110774993896484,60.310001373291016,1.0202877796733059,0.04914979341019676
217,60.33211135864258,61.70000076293945,1.022672659277006,-0.0722582502642457
218,59.42852020263672,61.47999954223633,1.0345201147968108,-0.7908092203377965
219,59.220001220703125,61.869998931884766,1.0447483562404116,-1.3973954435464198
220,58.39584732055664,62.58000183105469,1.071651576310378,-2.9634397541205617
221,58.366058349609375,62.0,1.0622612140196879,-2.414379465330545
222,58.842674255371094,63.220001220703125,1.074390347154089,-3.139323934383957
223,59.07106018066406,64.38999938964844,1.0900430632651052,-4.0720996503409355
224,59.18028259277344,63.91999816894531,1.080089438044533,-3.488650070293194
225,58.35612869262695,63.38999938964844,1.0862612172842352,-3.8146927024005395
226,60.451271057128906,64.9800033569336,1.0749154189913535,-3.2284907129071856
227,60.88816833496094,64.80000305175781,1.0642462209616308,-2.594689045767919
228,60.30232620239258,64.0999984741211,1.0629772101822805,-2.5031935414180397
229,60.20302963256836,64.6500015258789,1.0738662476033407,-3.1563350673914288
230,60.09380340576172,65.0,1.081642304467084,-3.619785863149649
231,60.282466888427734,64.44999694824219,1.069133369533928,-2.8738197103822545
232,60.70943832397461,64.98999786376953,1.0705089629877946,-2.9703291490751527
233,61.642818450927734,65.8499984741211,1.0682509354523202,-2.8608360263853614
234,61.91091537475586,66.30999755859375,1.0710550337886235,-3.0423651927684903
235,62.18894577026367,66.66999816894531,1.0720554488129674,-3.1135780753164584
236,62.24851989746094,66.69000244140625,1.0713508136621008,-3.0717032255405643
237,62.258453369140625,66.1500015258789,1.0625063416475293,-2.5213845002991535
238,62.040000915527344,66.05000305175781,1.0646357523703203,-2.6482906694523125
239,63.61000061035156,67.61000061035156,1.062883193862901,-2.577543346025071
240,63.790000915527344,68.08999633789062,1.0674086120183235,-2.870574338860483
241,64.3499984741211,68.30999755859375,1.0615384487703632,-2.508911018078938
242,63.470001220703125,67.43000030517578,1.0623916654846535,-2.542959176220468
243,63.439998626708984,67.29000091552734,1.0606873009482927,-2.4341232172176506
244,63.540000915527344,68.02999877929688,1.0706641139294082,-3.07024958265598
245,63.810001373291016,67.58999633789062,1.0592382837055039,-2.349800039194254
246,63.13999938964844,67.05999755859375,1.0620842288064383,-2.515726430692628
247,63.970001220703125,67.37999725341797,1.053306174263621,-1.9736105196841767
248,63.9900016784668,67.5999984741211,1.0564150132983836,-2.1728374407210724
249,63.9900016784668,67.26000213623047,1.0511017404593077,-1.8328411028304477
250,63.11000061035156,66.38999938964844,1.0519727261539413,-1.8768877301004256
251,62.75,66.16000366210938,1.0543426878423805,-2.0208214719686497
