,cl,cost,Ratio,Spread
0,83.25,550.219970703125,6.609248897334835,-7.300006723394076
1,82.86000061035156,553.2666015625,6.677125241215378,-12.920965298027923
2,82.83999633789062,550.8200073242188,6.649203665793455,-10.606416274141012
3,82.76000213623047,553.0,6.681971794656455,-13.314438726018594
4,82.69499969482422,550.8560180664062,6.661297782202951,-11.59952819846582
5,82.61000061035156,550.6900024414062,6.666142093847186,-11.994578833407573
6,82.4800033569336,547.6099853515625,6.639306050725667,-9.772654195152214
7,82.16000366210938,539.0999755859375,6.561586557408591,-3.374914615393336
8,82.68499755859375,543.6409301757812,6.574843638237233,-4.4504629150379875
9,82.44999694824219,543.2150268554688,6.588417792137347,-5.5757635206499705
10,82.5801010131836,546.1900024414062,6.614063142817047,-7.691941608087759
11,82.6449966430664,545.5900268554688,6.601609885856794,-6.663599663020491
12,82.38999938964844,548.0,6.65129268187434,-10.756771587376889
13,82.5199966430664,548.8499755859375,6.651114855953567,-10.748654721725885
14,82.33000183105469,537.969970703125,6.534312628913412,-1.122777212697442
15,81.82499694824219,536.8099975585938,6.560464620587142,-3.2962658649582997
16,82.13999938964844,543.7000122070312,6.619186952119094,-8.106996450881425
17,82.16999816894531,543.14501953125,6.610016205848256,-7.3539863140023405
18,82.02999877929688,543.3499755859375,6.623795973078458,-8.483057427475515
19,82.1449966430664,545.0599975585938,6.6353401890923385,-9.433995679092178
20,82.08999633789062,545.489990234375,6.645023931894012,-10.227037153717347
21,82.25499725341797,541.3400268554688,6.581241808174449,-4.98792737827945
22,82.4800033569336,545.0750122070312,6.608571654006972,-7.237681050620963
23,82.2699966430664,547.1259765625,6.650370716997117,-10.674868354761784
24,82.3949966430664,546.6268920898438,6.634224338376046,-9.350677553868891
25,82.45999908447266,546.9650268554688,6.633095233182741,-9.259740913452802
26,82.38500213623047,548.8699951171875,6.662256246708415,-11.659752827916137
27,82.45500183105469,549.6599731445312,6.6661810798422065,-11.98767332586705
28,82.7300033569336,550.0999755859375,6.649340665593406,-10.612431773053927
29,82.73999786376953,548.25,6.6261785612163955,-8.696483940412932
30,82.71499633789062,549.219970703125,6.63990805802085,-9.831485981284018
31,82.52999877929688,549.7000122070312,6.6606085100891415,-11.532668735622465
32,82.75,551.094970703125,6.659757954116314,-11.475432036340763
33,82.83000183105469,551.4000244140625,6.657008477903126,-11.252405610688257
34,82.79000091552734,550.0700073242188,6.644159937689439,-10.18642858913951
35,83.37999725341797,562.260009765625,6.743344066763884,-18.481953334305572
36,83.56500244140625,561.0675048828125,6.714144540068905,-16.0682568405672
37,83.68000030517578,562.1099853515625,6.717375517466326,-16.351653588277614
38,83.7750015258789,564.0283813476562,6.732657368838393,-17.642960717232555
39,83.78500366210938,564.6099853515625,6.738795257783102,-18.158542113941635
40,83.86000061035156,565.0700073242188,6.738254271542031,-18.1235204338533
41,83.91000366210938,563.4000244140625,6.714336787336752,-16.123474848204992
42,84.2699966430664,564.0499877929688,6.693366681644194,-14.39717833344379
43,84.63999938964844,565.780029296875,6.684546708137979,-13.684886975991745
44,84.42500305175781,563.6900024414062,6.676813527573449,-13.01401883205314
45,84.3949966430664,564.1500244140625,6.684638270678941,-13.672108626300783
46,84.33830261230469,562.4600219726562,6.669093455179345,-12.356335013332469
47,84.37000274658203,563.4099731445312,6.6778470404560455,-13.097038334021946
48,84.45999908447266,564.6500244140625,6.68541357488446,-13.743037220259808
49,84.52999877929688,564.8300170898438,6.6820066869347,-13.460972366648221
50,84.48999786376953,565.8599853515625,6.697360630354697,-14.754980696661974
51,84.80000305175781,565.9749755859375,6.6742329624739964,-12.823672991874346
52,84.69499969482422,566.0999755859375,6.68398344206538,-13.641784466210325
53,84.83999633789062,566.030029296875,6.6717356639497964,-12.614736995010517
54,84.9800033569336,567.989990234375,6.683807575868167,-13.650532513231283
55,84.91999816894531,567.5700073242188,6.68358478052553,-13.626634885764375
56,84.93000030517578,564.530029296875,6.647003735645478,-10.520634251223456
57,84.66000366210938,564.0499877929688,6.662532050484853,-11.822800257691156
58,84.66000366210938,564.47998046875,6.667611103841589,-12.252792933472406
59,84.63999938964844,564.8499755859375,6.673558360812314,-12.754833265054245
60,84.67500305175781,565.2921142578125,6.676021185523622,-12.96591799198599
61,84.81999969482422,565.760009765625,6.67012510965793,-12.476712317661182
62,84.58999633789062,563.8200073242188,6.665327245931861,-12.054927678827667
63,84.9800033569336,562.60498046875,6.620439612195503,-8.265522747606283
64,84.8499984741211,563.1199951171875,6.636652978714394,-9.638680208125848
65,84.83499908447266,562.469970703125,6.6301641630603125,-9.087664524612265
66,85.04000091552734,565.4099731445312,6.648753140374129,-10.674480501191866
67,85.125,566.1199951171875,6.650455155561674,-10.823436213906476
68,85.20500183105469,567.0999755859375,6.6557122633526715,-11.27533654606647
69,85.33999633789062,567.75,6.652800847940993,-11.034282385188831
70,83.70999908447266,559.22998046875,6.68056369113593,-13.27363124436728
71,83.72000122070312,558.4943237304688,6.670978447051893,-12.471951898888975
72,84.20999908447266,562.5900268554688,6.680798396531556,-13.333252318139344
73,84.30000305175781,562.6099853515625,6.67390231298255,-12.759108070446032
74,84.26000213623047,565.3699951171875,6.709826498735482,-15.783157904366035
75,84.19999694824219,564.530029296875,6.70463241992624,-15.339277366742763
76,84.58999633789062,566.6300048828125,6.698546275134432,-14.864925237421417
77,84.58999633789062,566.8200073242188,6.700792432477285,-15.054927678827667
78,85.23999786376953,565.4400024414062,6.633505591413691,-9.384359817085638
79,85.0999984741211,563.0999755859375,6.616921100852618,-7.968448020402561
