,ms,jpm,Ratio,Spread
0,92.01000213623047,140.97999572753906,1.5322246761694818,-6.870290145831092
1,92.50499725341797,141.6699981689453,1.5314848102837033,-6.8388096191996794
2,91.70999908447266,141.2899932861328,1.5406171049679414,-7.617558870719165
3,91.19000244140625,140.5050048828125,1.5407939589988868,-7.5904945526723395
4,91.41000366210938,140.8800048828125,1.541188045496262,-7.644830513425518
5,91.80999755859375,141.22999572753906,1.5382855841751346,-7.411807963449888
6,91.86000061035156,141.16000366210938,1.5366862913584858,-7.26893366354858
7,90.46499633789062,140.99000549316406,1.55850341237577,-9.132231961523928
8,90.75499725341797,140.8699951171875,1.5522009738354339,-8.589529090200898
9,90.87000274658203,140.70010375976562,1.548366892341245,-8.252010817547813
10,90.61499786376953,140.30499267578125,1.5483639130766806,-8.22858356099394
11,90.45999908447266,140.0800018310547,1.5485297728142386,-8.229512074754638
12,90.05000305175781,140.10690307617188,1.5558789375680864,-8.854005385521873
13,90.29000091552734,140.5399932861328,1.5565399475144306,-8.937285334607964
14,89.26000213623047,139.22999572753906,1.5598251444700098,-9.12856839588099
15,88.9749984741211,139.02999877929688,1.562573769751,-9.343980167645185
16,88.58000183105469,137.92999267578125,1.5571233893046192,-8.819703683491667
17,88.4800033569336,137.83999633789062,1.5578660839538612,-8.875460694276597
18,88.43000030517578,137.7100067138672,1.557277012762908,-8.81835330472478
19,87.94999694824219,137.38999938964844,1.5621376254339299,-9.197977622523439
20,87.44000244140625,136.30999755859375,1.5588974582878745,-8.86132120579434
21,86.91999816894531,134.3000030517578,1.5450990092144339,-7.609261904499576
22,87.63999938964844,135.4499969482422,1.5455271324915232,-7.7098138980916815
23,86.8949966430664,135.32000732421875,1.5572819213062978,-8.665707294196324
24,86.21499633789062,134.39999389648438,1.5588934594365567,-8.736832205830439
25,86.81500244140625,135.61000061035156,1.5620572112738043,-9.072296587108951
26,86.36000061035156,134.94500732421875,1.5625869195286173,-9.070493825757737
27,86.95999908447266,135.3000030517578,1.5558878159638414,-8.55095834097581
28,87.3550033569336,136.72000122070312,1.5651078469090494,-9.395215770291315
29,86.20999908447266,135.27999877929688,1.5691915116104236,-9.624120863983023
30,86.22000122070312,135.4499969482422,1.5709811532189815,-9.77954036198048
31,86.47560119628906,135.50999450683594,1.5670315399050512,-9.466986712263534
32,87.12000274658203,135.8800048828125,1.5596877938361116,-8.897745917935467
33,87.33999633789062,136.1300048828125,1.55862160053418,-8.827092998956331
34,87.27999877929688,135.97999572753906,1.5579743083107604,-8.764533628834684
35,85.41999816894531,134.2899932861328,1.5721142140571285,-9.785585729810876
36,85.58999633789062,134.33999633789062,1.5695759094035433,-9.587806976793487
37,85.34410095214844,133.61500549316406,1.5656032930510408,-9.221222359869842
38,85.55999755859375,134.10000610351562,1.5673212941793317,-9.391541634994383
39,85.4800033569336,133.85000610351562,1.5658633697591984,-9.258137641774198
40,85.22000122070312,133.3000030517578,1.5641868240125565,-9.087102192786972
41,85.30999755859375,133.3800048828125,1.5634744895075476,-9.035929346113974
42,83.93000030517578,131.49000549316406,1.56666275485591,-9.15735285683057
43,83.80500030517578,131.52000427246094,1.5693574821732719,-9.369546102038797
44,83.58999633789062,131.42999267578125,1.5723172440935396,-9.59291476926586
45,83.61499786376953,131.61000061035156,1.5739999279169785,-9.736481586600362
46,83.04000091552734,131.2100067138672,1.5800819516770106,-10.174577785201151
47,82.80500030517578,131.0800018310547,1.5829962121606496,-10.387099387923428
48,83.12999725341797,131.5399932861328,1.5823408833412949,-10.373389679739091
49,81.55999755859375,128.80999755859375,1.579328119352321,-9.931755999235989
50,81.6500015258789,129.11000061035156,1.581261459859621,-10.10057325299843
51,81.83989715576172,129.27000427246094,1.5795474916888996,-9.9837934521846
52,82.41999816894531,130.3000030517578,1.5809270316248685,-10.16826267730849
53,82.56999969482422,130.64999389648438,1.5822937432404276,-10.299617938887877
54,83.3499984741211,131.2100067138672,1.5742052683372982,-9.722739068226645
55,83.16999816894531,131.1199951171875,1.5765299747974042,-9.895087947270028
56,84.23999786376953,132.66000366210938,1.5747864081934482,-9.875512308801376
57,84.11000061035156,132.97999572753906,1.581024786143837,-10.3849826154825
58,84.63999938964844,133.67999267578125,1.5793950099216383,-10.312476807503359
59,84.30000305175781,133.25,1.5806642369655464,-10.37804774127251
60,84.0999984741211,133.13999938964844,1.583115360348285,-10.559564948539744
61,84.375,133.8699951171875,1.586607349537037,-10.88873062702028
62,84.08000183105469,133.52999877929688,1.588130302941763,-10.978710559816207
63,85.12999725341797,134.5,1.5799366185765948,-10.418284939024545
64,84.70500183105469,133.57000732421875,1.5768845338156772,-10.107746775181297
65,84.58999633789062,133.80499267578125,1.581806341985212,-10.51035904197498
66,84.37000274658203,133.25999450683594,1.5794712595553937,-10.286013792008802
67,84.27999877929688,133.39999389648438,1.582819124687193,-10.557198979652611
68,84.2300033569336,133.40499877929688,1.5838180394458612,-10.635074976669046
69,84.04000091552734,133.02999877929688,1.5829366650413503,-10.537014123339972
70,85.25,133.3699951171875,1.5644574207294721,-9.113369365640764
71,85.04000091552734,133.35000610351562,1.568085661663809,-9.399465720267855
72,84.55000305175781,132.6300048828125,1.5686576001850907,-9.393663692262294
73,84.58999633789062,132.39999389648438,1.5651968273839265,-9.105360262678104
74,83.83999633789062,131.4199981689453,1.5675095886132737,-9.218531330607192
75,83.6449966430664,131.0,1.566142689430773,-9.082756083672905
76,83.91999816894531,131.4600067138672,1.5664920112273562,-9.141932748481551
77,83.4000015258789,127.04000091552734,1.523261373995383,-5.47985103541518
78,84.0999984741211,128.35499572753906,1.5262187640471354,-5.7745612864303695
79,83.52999877929688,127.1500015258789,1.5222076306002936,-5.400373404515307
80,83.80500030517578,127.19999694824219,1.5178091579863204,-5.049538777820047
81,84.08000183105469,127.05999755859375,1.5111797667880704,-4.508709339113082
82,84.05000305175781,127.05000305175781,1.5116002193779896,-4.54243972485304
83,84.25,127.19999694824219,1.5097922486438242,-4.400926923986319
84,86.12000274658203,126.55000305175781,1.4694612054779619,-1.025299814171646
85,85.50440216064453,126.98500061035156,1.4851282203198595,-2.35756953252222
86,84.93190002441406,125.91999816894531,1.4825995666263092,-2.127020858664949
87,85.00129699707031,125.5999984741211,1.4776244941115437,-1.705871208888965
88,84.80000305175781,125.95999908447266,1.4853772942389256,-2.3592689620997334
89,84.86219787597656,126.27999877929688,1.4880594886765852,-2.588616234676067
90,84.78990173339844,126.12000274658203,1.4874413128008594,-2.533995858636999
91,85.23999786376953,126.91999816894531,1.4889723293023625,-2.677951088346447
92,85.62999725341797,127.4749984741211,1.4886722242541337,-2.6645055495001913
93,85.9800033569336,127.5199966430664,1.4831355159837052,-2.1993503176795457
94,86.75,128.7899932861328,1.4846108736153638,-2.3470339436497767
95,86.37999725341797,128.57000732421875,1.4884233782391254,-2.6663476041296974
96,86.31999969482422,128.35000610351562,1.4869092511270194,-2.5337961685783625
97,86.4800033569336,128.5,1.4858926342733245,-2.450575810967706
98,87.37999725341797,130.4600067138672,1.4930191212470436,-3.098791266487268
99,87.9800033569336,130.97999572753906,1.4887473372347477,-2.7442379475704684
100,88.05000305175781,130.44000244140625,1.4814309814927618,-2.10221620533801
101,87.93000030517578,130.5399932861328,1.4845899332772878,-2.377117740635839
102,88.58999633789062,130.5989990234375,1.474195783069237,-1.4741424804677479
103,88.94999694824219,131.10000610351562,1.4738618392510963,-1.4504286090997596
104,88.91999816894531,131.1699981689453,1.4751462086146951,-1.564145567105328
105,90.55999755859375,132.55999755859375,1.4637809312309813,-0.5637544536181451
106,90.88999938964844,133.0500030517578,1.4638574534627076,-0.5727638879119752
107,90.9000015258789,132.66700744628906,1.4594830057128134,-0.1751896114953695
108,91.00379943847656,132.28570556640625,1.4536283801627257,0.3574035103750077
109,91.12000274658203,132.0,1.4486391134898358,0.8124818740405146
110,91.02999877929688,131.94000244140625,1.4494123279216566,0.741293634638879
111,90.61000061035156,131.60000610351562,1.452378382265249,0.46911923593160054
112,91.31500244140625,132.30499267578125,1.4488856062910023,0.7917121202702901
113,90.7300033569336,132.0800018310547,1.4557477895316437,0.16403419896380456
114,90.51699829101562,131.72000122070312,1.4551963024361265,0.21356805554466973
115,90.25499725341797,131.75,1.4597529666980362,-0.19831183665883145
116,89.4749984741211,131.00999450683594,1.4642078428727554,-0.5951980315388141
117,89.12999725341797,130.875,1.4683608665205157,-0.9630620298610495
118,89.01000213623047,130.4600067138672,1.4656780539584437,-0.7229683140318173
119,86.86000061035156,129.47000122070312,1.490559524648144,-2.8667098585966784
120,86.33000183105469,128.63999938964844,1.4900961040333718,-2.8092107837633193
121,85.62999725341797,128.1999969482422,1.4971388655874915,-3.389504023621285
122,85.86000061035156,127.88500213623047,1.4894595996638305,-2.739266501414889
123,85.53019714355469,127.48999786376953,1.4905846370234495,-2.8249691608641143
124,85.61000061035156,127.7499008178711,1.4922310466894702,-2.9685541148782306
125,84.75,126.8499984741211,1.496755144237417,-3.3221505862197915
126,83.7699966430664,124.70999908447266,1.4887191605825953,-2.6105607022341957
127,83.19000244140625,123.62999725341797,1.4861160430965858,-2.375932741604771
128,83.66000366210938,124.41000366210938,1.4870905835073034,-2.470886179226625
