,txn,nvda,Ratio,Spread
55,169.5050048828125,246.79989624023438,1.4560035935862767,-69.00182191391988
56,169.9199981689453,246.69000244140625,1.4518008774701805,-68.45404790385368
57,170.41000366210938,250.0449981689453,1.4673140824803748,-71.29201428170381
58,170.5800018310547,249.4199981689453,1.462187803327468,-70.48764069515369
59,170.7299041748047,248.9615936279297,1.4582190204536527,-69.87106667974004
60,169.9499969482422,247.3300018310547,1.4553104223142668,-69.06239407824697
61,169.91000366210938,241.9698944091797,1.4241062279674352,-63.744485576607836
62,171.61000061035156,248.02000427246094,1.4452537928462679,-68.00084347407491
63,171.92999267578125,248.9499969482422,1.447973056206093,-68.59319648703033
64,171.8699951171875,248.77999877929688,1.4474894155298557,-68.48650474859531
65,171.27999877929688,246.41000366210938,1.4386385183223955,-66.73904433184285
66,172.22999572753906,250.02999877929688,1.45172156408129,-69.35665006522063
67,172.58999633789062,251.0800018310547,1.4547772591610646,-70.0267984336038
68,174.0050048828125,256.3500061035156,1.47323352150796,-73.80375628517442
69,175.30999755859375,263.0299987792969,1.5003707857070987,-79.10678579641811
70,174.92999267578125,264.25,1.5106043049448143,-80.72774921077033
71,176.02000427246094,264.8800048828125,1.5048289879189265,-80.20762823816517
72,176.2899932861328,265.2618103027344,1.5046901151796697,-80.30455472079075
73,176.52999877929688,265.8699951171875,1.506089599250415,-80.65949771288979
74,176.75999450683594,267.0799865722656,1.510975304776538,-81.62680915090752
75,175.47999572753906,265.5299987792969,1.513163923206238,-81.42741220986801
76,174.875,264.87811279296875,1.5146711239054682,-81.41388753160251
77,176.0399932861328,267.67999267578125,1.5205635246798614,-82.98652462117246
78,173.33999633789062,261.1199951171875,1.5064036035179547,-79.27542913773215
79,172.24000549316406,261.44000244140625,1.5178819908466759,-80.75609192203635
80,171.1313934326172,259.239990234375,1.5148593430722603,-79.72583185190595
81,170.60000610351562,258.2200012207031,1.5135990151373264,-79.26653623663711
82,170.58999633789062,252.54989624023438,1.4804496257799569,-73.60699306146202
83,168.64999389648438,249.39999389648438,1.4788022705151327,-72.50408450588029
84,168.10000610351562,249.55999755859375,1.484592436034269,-73.24440784787592
85,167.0800018310547,246.93069458007812,1.477918912340961,-71.69136248897397
86,165.0500030517578,241.30999755859375,1.4620417636885572,-68.2126189014233
87,164.5399932861328,239.77000427246094,1.457214136720573,-67.2107624752538
88,164.3699951171875,239.41000366210938,1.4565310626883097,-67.03013545145234
89,164.91940307617188,244.6116943359375,1.483219619846416,-71.65211825728625
90,164.3699951171875,248.2801055908203,1.5104953030740746,-75.90023738016328
91,165.3000030517578,247.7270965576172,1.4986514941566593,-74.3659303731119
92,163.7899932861328,243.63499450683594,1.487484000815715,-71.86711529163324
93,161.83999633789062,241.74000549316406,1.493697546732871,-72.02966577111036
94,162.5,242.06019592285156,1.4896012056790866,-71.65345326455883
95,162.47999572753906,242.61990356445312,1.493229381734474,-72.23426841643482
96,165.58999633789062,257.6300048828125,1.5558307299983984,-83.96285225073652
97,165.9499969482422,261.4200134277344,1.5752938730650783,-87.37300611228375
98,165.531005859375,260.6099853515625,1.5743877347846287,-87.00507652934226
99,165.8300018310547,262.69000244140625,1.5840921397868113,-88.76960798697618
100,165.49000549316406,262.7900085449219,1.5879509325158432,-89.22836126359206
101,166.75999450683594,264.92999267578125,1.5886903418248857,-90.02831634781589
102,166.1999969482422,265.20001220703125,1.5956679727835346,-90.88921736424581
103,166.58999633789062,261.06201171875,1.5670929675107501,-86.33970897733474
104,166.4600067138672,262.135009765625,1.5747627009063883,-87.54986559021106
105,165.8032989501953,258.6224060058594,1.5598145974378077,-84.73018709908774
106,165.98500061035156,258.75,1.5588757962980855,-84.6660585666474
107,167.57000732421875,262.7703857421875,1.568123018779683,-87.01402430139444
108,168.86900329589844,265.57000732421875,1.5726391589987494,-88.44301014187658
109,168.24000549316406,265.1099853515625,1.5757844549186875,-88.64667526954969
110,165.32000732421875,242.44000244140625,1.4664891828001372,-69.05772874662657
111,166.83999633789062,249.2899932861328,1.4941860390674029,-74.30390301738274
112,166.6199951171875,246.40089416503906,1.478819477768799,-71.64693820836868
113,166.0399932861328,245.23500061035156,1.4769634457148155,-71.09303364913549
114,165.5500030517578,245.25999450683594,1.4814858954134689,-71.63504079499583
115,165.22000122070312,245.22500610351562,1.4842331696629194,-71.94825385979505
116,164.64999389648438,245.11849975585938,1.488724620967588,-72.44319080261238
117,164.5399932861328,235.6999969482422,1.4324784646026032,-63.140755151035044
118,164.89999389648438,234.89199829101562,1.424451224894942,-61.95290181043381
119,164.66000366210938,236.7799072265625,1.4379928456241675,-64.09403646802184
120,164.5850067138672,233.27099609375,1.4173283505665504,-60.66425837334719
121,166.80999755859375,239.10000610351562,1.4333673616866354,-64.1455690500207
122,166.75,236.86000061035156,1.420449778772723,-61.96886998736692
123,166.74000549316406,236.38999938964844,1.4177161545034245,-61.509414471644526
124,170.58999633789062,240.4250030517578,1.4093733994550521,-61.48209987298545
125,168.66000366210938,232.8000030517578,1.3802916992587373,-55.893531855860054
126,167.83729553222656,232.17999267578125,1.3833635244152287,-56.14160205308365
127,166.22000122070312,232.18499755859375,1.3968535426149096,-57.85309520553388
128,165.94000244140625,233.1898956298828,1.4052663143247972,-59.153434019412906
129,168.0800018310547,236.82290649414062,1.4089891951106874,-60.52842429369718
130,166.6999969482422,234.0500030517578,1.4040192401708729,-59.21163315430271
131,167.2899932861328,232.77000427246094,1.3914161851529943,-57.30909967457077
132,167.22000122070312,231.30999755859375,1.3832675270304673,-55.9229450961946
133,169.86000061035156,234.55430603027344,1.3808683927202299,-56.381657923231124
134,167.52000427246094,227.69000244140625,1.3591809732232487,-51.986401726142724
135,167.043701171875,227.0,1.3589258284359649,-51.798970553398384
136,166.22000122070312,224.78990173339844,1.352363735306003,-50.45799938033857
137,165.64999389648438,223.85000610351562,1.3513432801174794,-50.11954704092937
138,162.52999877929688,221.6999053955078,1.364055294780129,-51.26150952195993
139,162.8300018310547,224.04989624023438,1.3759742904916183,-53.29495211382211
140,163.5399932861328,222.56080627441406,1.3608952880719352,-51.05671458654617
141,163.9499969482422,223.39999389648438,1.362610540133222,-51.46328679971227
142,166.1199951171875,228.3101043701172,1.3743685954785778,-54.083723468116425
143,167.82000732421875,234.02639770507812,1.3945083273232874,-58.00624873695025
144,169.6199951171875,237.50999450683594,1.40024762023336,-59.59058822214771
145,169.5050048828125,238.34010314941406,1.4060947835386381,-60.542028823099564
146,170.15499877929688,241.35000610351562,1.4184126698303101,-62.86609064625579
147,170.17999267578125,240.6013946533203,1.4138054119658034,-62.09110688345216
148,169.91000366210938,239.30499267578125,1.4084220323582233,-61.0795838432094
149,170.05999755859375,238.14999389648438,1.400388082532051,-59.766318987636815
150,170.0449981689453,240.00999450683594,1.4114498932122548,-61.64214620561594
151,170.8699951171875,241.60000610351562,1.413940498668707,-62.3616621821533
152,168.14999389648438,242.11500549316406,1.4398751964404688,-65.74667115722963
153,170.17999267578125,245.00999450683594,1.4397109240309889,-66.4997067369678
154,168.5850067138672,241.92999267578125,1.4350623308180641,-65.10265451802135
155,168.94500732421875,240.44000244140625,1.4231850129787085,-63.23280960027167
156,167.3000030517578,238.05650329589844,1.4229318526805441,-62.585036892714605
157,168.50999450683594,240.3592987060547,1.426380075612097,-63.61110968674557
158,170.0399932861328,243.88999938964844,1.4343096272607196,-65.52743199107528
159,168.8800048828125,242.02499389648438,1.4331181128543187,-64.88638838850693
160,168.13999938964844,238.2987060546875,1.417263631020082,-61.94091742373379
161,166.6300048828125,235.11000061035156,1.4109703758077643,-60.34548284838748
162,164.42999267578125,231.86000061035156,1.4100833846506764,-59.41682596918425
163,165.77000427246094,233.26499938964844,1.4071604836677942,-59.40791136572866
164,166.19000244140625,233.2924041748047,1.4037691843530526,-58.99215503699997
165,167.3699951171875,234.8800048828125,1.4033579000725698,-59.334686344137644
166,170.0800018310547,238.41000366210938,1.4017521230916308,-60.005221242987396
167,169.92999267578125,239.6999969482422,1.4105808702385985,-61.45349670570885
168,170.32000732421875,240.5063934326172,1.4120853868611727,-61.848369191141124
169,170.9600067138672,242.4803924560547,1.4183457120582004,-63.14707278861399
170,170.7050018310547,242.4499969482422,1.420286425984125,-63.38574571078316
171,170.3800048828125,242.8300018310547,1.4252259353911474,-64.10867115906834
172,170.08999633789062,242.13999938964844,1.4235992980364793,-63.72467126554573
173,170.52999877929688,238.15499877929688,1.3965577932567839,-59.27540203103481
174,170.72999572753906,237.88999938964844,1.3933696792758505,-58.799375839581096
175,170.4600067138672,237.5800018310547,1.393758022254772,-58.774257218283644
176,172.4600067138672,240.8300018310547,1.3964397103997677,-59.913956999605084
177,172.5399932861328,238.4550018310547,1.3820274203651515,-57.45455915913333
178,171.60000610351562,236.86590576171875,1.380337397067645,-56.857290668313446
179,171.00999450683594,237.14999389648438,1.386761016982575,-57.76392960382707
180,169.11000061035156,231.3300018310547,1.3679262077709111,-53.94871630601684
181,168.80999755859375,228.7700958251953,1.355192815199168,-51.705358553021846
182,170.92999267578125,229.9575958251953,1.3453320404768119,-50.655945473322724
183,171.02999877929688,228.80999755859375,1.3378354627357405,-49.40282575566206
184,169.44000244140625,226.4302978515625,1.336344986951142,-48.70081085840513
185,169.42990112304688,226.60499572753906,1.337455751467206,-48.88616714155307
186,169.97000122070312,229.36000061035156,1.3494145964765367,-51.071285347269416
187,169.4199981689453,219.01010131835938,1.2927051333099584,-41.30172183547642
188,168.8699951171875,220.66000366210938,1.3066856756227307,-43.53195995942561
189,166.85499572753906,218.8000030517578,1.311318262289496,-43.79808617538017
190,166.58999633789062,218.59500122070312,1.3121736360287322,-43.872698479287855
191,166.72000122070312,218.63999938964844,1.3114203322264488,-43.780521981918945
192,166.05499267578125,215.75,1.2992683720220757,-41.59220643115636
193,164.88999938964844,213.3800048828125,1.294074872173286,-40.45145410721141
194,163.1699981689453,209.47999572753906,1.2838144148941195,-38.366304428026574
195,164.47000122070312,212.3249053955078,1.290964332824367,-39.839515733791664
196,169.05999755859375,218.72500610351562,1.2937714968776615,-41.39648130400732
197,170.58999633789062,220.42990112304688,1.2921619429924687,-41.48699794427451
198,169.3300018310547,219.0,1.2933325319307707,-41.38658016288246
199,168.77000427246094,217.16000366210938,1.2867215628645006,-40.137465310171756
200,167.33999633789062,215.10000610351562,1.285407020502072,-39.58634078009592
201,171.2617950439453,228.74009704589844,1.3356166037335084,-49.08834538897849
202,172.1999969482422,225.47279357910156,1.3093658395758943,-44.83109808028046
203,172.75,227.89999389648438,1.3192474321070007,-46.67796261746408
204,173.1999969482422,230.67999267578125,1.3318706509256808,-48.98314706762087
205,173.0800018310547,229.99009704589844,1.328808034508772,-48.41986429875862
206,173.3000030517578,231.25999450683594,1.3344488772903702,-49.45762744761645
207,172.52000427246094,230.13999938964844,1.3339902254244569,-49.16064812768857
208,171.35000610351562,222.88999938964844,1.3007878112067097,-43.14517182357795
209,169.75,219.5,1.293078055964654,-41.44341904899752
210,171.3699951171875,221.9199981689453,1.2949758096053532,-42.154079192913365
211,170.58999633789062,222.2899932861328,1.303065818970059,-43.34709010736045
212,172.35000610351562,225.8800048828125,1.310588899817886,-45.08002720740273
213,172.72999572753906,226.1199951171875,1.3090951236626254,-44.919071348441626
214,172.72999572753906,226.5800018310547,1.3117582784431812,-45.379078062308814
215,173.7100067138672,226.79989624023438,1.3056236686111937,-44.56491377211068
216,172.9499969482422,222.8300018310547,1.288407087383412,-41.39694375022912
217,172.3699951171875,223.22560119628906,1.2950374631299773,-42.404532110917835
218,172.4499969482422,225.8300018310547,1.3095390306027872,-44.924518804898774
219,172.22000122070312,225.94000244140625,1.3119266103816825,-45.27719943231073
220,171.39999389648438,222.7841033935547,1.2997906145090257,-42.98653120226759
221,170.3800048828125,221.0,1.2971005614890314,-42.27866932801364
222,168.99000549316406,220.8300018310547,1.306763682187037,-43.5753291670374
223,168.8699951171875,218.8800048828125,1.2961450299736226,-41.75196118012874
224,167.57000732421875,215.49989318847656,1.2860290252987925,-39.7435317476835
225,166.77000427246094,212.7509002685547,1.2757144259645898,-37.83866213529563
226,166.2100067138672,211.9040069580078,1.274917263692814,-37.582650309928674
227,166.91000366210938,213.69000244140625,1.2802707911623905,-38.63004393685221
228,166.69000244140625,213.19000244140625,1.2789609413818646,-38.362178248931876
229,170.85000610351562,222.3249969482422,1.3012876149008656,-43.10774443684135
230,171.47000122070312,227.0399932861328,1.324079965415666,-47.16855285904176
231,172.1699981689453,227.78529357910156,1.3230254748308856,-47.17525129553561
232,170.52999877929688,226.49000549316406,1.3281534458127315,-47.610408744901996
233,169.9600067138672,226.9698944091797,1.3354311922997883,-48.69172485107827
234,171.77999877929688,229.61000061035156,1.3366515440796733,-49.4114662254154
235,172.35000610351562,229.6300048828125,1.3323469495260347,-48.83002720740273
236,175.3699951171875,244.9250030517578,1.3966186341517064,-60.93848363836877
237,174.9199981689453,242.5,1.3863480593327184,-58.98829491575105
238,175.02999877929688,242.83999633789062,1.3874192883021064,-59.21222409760181
239,173.32000732421875,236.5399932861328,1.3647587311928302,-54.71651871663891
240,172.19000244140625,234.51499938964844,1.3619547944977264,-53.883849595808066
241,175.73500061035156,242.92999267578125,1.3823654470199582,-58.558337676370705
242,176.3699951171875,245.0,1.3891251731180914,-59.95833047727168
243,177.01499938964844,245.0399932861328,1.3842894338391438,-59.31774743479303
244,177.69000244140625,242.99000549316406,1.3674939622632436,-56.55553009795769
245,177.9199981689453,242.96499633789062,1.365585649945777,-56.28784092562383
246,177.8300018310547,244.86000061035156,1.376933015178046,-58.27780484385021
247,177.2100067138672,244.1999969482422,1.378026001333777,-58.271989097431025
248,177.58999633789062,247.00010681152344,1.3908447091894187,-60.67115286737617
249,178.47999572753906,247.69000244140625,1.387774587464248,-60.42196554395954
250,178.7899932861328,260.8399963378906,1.4589183183224703,-73.24486548259881
251,178.75999450683594,261.2550048828125,1.4614847444114343,-73.69152724277583
252,177.88999938964844,259.7654113769531,1.4602586557323305,-73.11990917994149
253,178.89999389648438,261.7401123046875,1.4630526620148254,-74.02891429335585
254,179.42999267578125,262.07000732421875,1.4605696818912701,-73.79958104296233
255,179.89999389648438,264.75,1.4716509671053066,-75.98365187932907
256,180.1699981689453,264.67999267578125,1.4690569759988061,-75.62874951750112
257,178.0,259.94989013671875,1.460392641217521,-73.18832078366728
258,180.30999755859375,267.5299987792969,1.4837224912742846,-78.33103524972177
259,180.31500244140625,267.5799865722656,1.4839585333961123,-78.37574214004366
260,178.77000427246094,261.4100036621094,1.4622699413470839,-73.83596421677905
261,179.5500030517578,265.5899963378906,1.47919794944994,-77.19294109530068
262,179.22000122070312,266.44000244140625,1.4866644382693357,-78.39114866693583
263,180.58999633789062,267.4100036621094,1.48075756733377,-77.9155993899443
264,181.42999267578125,269.6549987792969,1.4862757518883625,-79.2742722793619
265,182.07000732421875,271.3999938964844,1.4906353763868008,-80.34395587027186
266,182.00999450683594,267.45001220703125,1.4694248682974733,-76.45729671164196
267,181.42999267578125,267.5799865722656,1.474838766324794,-77.19926007233065
268,181.1199951171875,265.6600036621094,1.466762427252845,-75.6063711200195
269,182.2100067138672,263.9082946777344,1.4483743205836208,-72.70453628022688
270,182.36000061035156,265.2900085449219,1.4547598577374803,-73.92798407113864
271,181.3249969482422,261.59991455078125,1.4427129130213245,-71.32997430423927
272,181.5449981689453,264.19000244140625,1.4552315134320126,-73.6879278827846
273,182.3000030517578,263.55999755859375,1.4457487281761863,-72.26127951532081
274,179.74000549316406,259.302490234375,1.4426531785336842,-70.70495389496054
275,180.1199951171875,259.3699951171875,1.4399844667352968,-70.37151268443691
276,179.74000549316406,258.0899963378906,1.43590735757325,-69.49245999847616
277,179.0500030517578,256.2300109863281,1.4310528155213713,-68.36053079840784
278,180.9199981689453,266.760009765625,1.4744639203263823,-76.9174040253404
279,182.16000366210938,277.7200012207031,1.52459373977533,-86.56900354872516
280,182.89999389648438,277.6499938964844,1.5180426635422717,-85.71819544779564
281,183.4499969482422,279.8299865722656,1.5253747136949567,-87.3178523433777
282,183.60000610351562,280.0050048828125,1.525081675242117,-87.33458847733593
283,183.8300018310547,281.0050048828125,1.5286134041442516,-88.0919084602755
284,184.32000732421875,281.5350036621094,1.5274250893821284,-88.10487788988348
285,185.39999389648438,278.5450134277344,1.5024003376356974,-83.97533970569745
286,183.2899932861328,274.5400085449219,1.4978450466542341,-82.19670219760334
287,183.91000366210938,276.42010498046875,1.5030183213324522,-83.42259461714707
288,183.7050018310547,275.2401123046875,1.4982722819807246,-82.45890964581793
289,184.4600067138672,277.9599914550781,1.5068848603385736,-84.38214531155725
290,183.4199981689453,274.19000244140625,1.494875178162711,-81.70952142777347
291,184.92999267578125,277.1700134277344,1.4987834553893487,-83.09626154511196
292,183.27999877929688,277.635009765625,1.51481346363358,-85.3022491232872
293,183.33999633789062,276.5840148925781,1.5085852537208593,-84.18794781973003
294,182.0500030517578,272.80999755859375,1.4985443174149926,-81.77506704265562
295,183.05499267578125,277.7699890136719,1.5174128001285687,-85.6746435860606
296,183.64999389648438,278.2349853515625,1.515028557574533,-85.51182432086932
297,184.72000122070312,280.8699951171875,1.52051750357886,-87.01781574135106
298,185.7100067138672,282.20001220703125,1.5195735394153052,-87.30322842683628
299,187.82000732421875,284.3450012207031,1.5139228523714248,-87.22185006578977
300,188.67999267578125,282.8736877441406,1.4992246063429595,-84.84312295149593
301,188.69000244140625,282.8399963378906,1.4989665201033675,-84.79886973995224
302,188.07000732421875,282.8299865722656,1.5038548176620619,-85.44304789001745
303,189.44500732421875,284.260009765625,1.5004882619003972,-85.42223968303531
304,191.16000366210938,287.4200134277344,1.5035572709852647,-86.77266477170295
305,191.1300048828125,286.5899963378906,1.4994505782261005,-85.97430089711435
306,189.8699951171875,283.82000732421875,1.494812316970069,-84.53381132541023
307,188.82000732421875,278.8800048828125,1.476962154778194,-80.70170361855986
308,188.67059326171875,280.2749938964844,1.4855255874861986,-82.25434689661543
309,188.91929626464844,280.385009765625,1.4841523089988986,-82.10194376502182
310,188.1699981689453,278.20001220703125,1.4784504167197472,-80.70756817403691
311,187.02999877929688,276.1700134277344,1.4766081122292387,-79.8804398753743
312,187.5,276.9200134277344,1.47690673828125,-80.13451803595981
313,185.82000732421875,279.3900146484375,1.5035518439139752,-84.3771637122027
314,186.08999633789062,280.92999267578125,1.5096458606280267,-85.63226280225015
315,186.18499755859375,277.8796081542969,1.4924919397270244,-82.4816377323535
316,186.09750366210938,276.6700134277344,1.4866938458780956,-81.36436220023302
317,185.8699951171875,278.4642028808594,1.4981665152855521,-83.39860731940797
318,185.3000030517578,277.2300109863281,1.4961144437158618,-82.76584261503737
319,183.27000427246094,272.739990234375,1.4881867401983702,-80.41777529701793
320,182.0500030517578,267.36981201171875,1.4686613981308423,-76.33488149578062
321,180.94000244140625,266.75,1.4742455863864685,-76.88628674944098
322,180.3800048828125,266.09991455078125,1.475218468497428,-76.82708278540215
323,180.1699981689453,263.3100891113281,1.4614535815470364,-74.258845953048
324,181.26499938964844,264.5299987792969,1.4593550860343505,-74.32336496326519
325,180.8300018310547,263.9731140136719,1.459786049553303,-74.22546791915269
326,182.08999633789062,267.1499938964844,1.467131634187934,-76.07286446031037
327,182.27000427246094,272.2267150878906,1.4935354622637773,-80.95965025987283
328,182.2100067138672,273.135009765625,1.4990121272238444,-81.9312513681175
329,181.97000122070312,274.2300109863281,1.5070066997127018,-83.27949441117471
330,180.82000732421875,272.5058898925781,1.5070560715328492,-82.7687895030397
331,181.2100067138672,271.9599914550781,1.5008000738309462,-81.81138316690988
332,181.8350067138672,273.85009765625,1.506036173151061,-83.0420205497447
333,182.74000549316406,273.7132873535156,1.4978290419486426,-81.95030068608332
334,177.36000061035156,264.8800048828125,1.49345965252186,-78.79373095572564
335,176.75,263.19000244140625,1.4890523476175743,-77.74737072502887
336,177.0500030517578,261.3999938964844,1.4764190307303646,-75.64081392724262
337,178.50999450683594,262.3800048828125,1.469833695349561,-75.08031477011065
338,177.91000366210938,261.010009765625,1.4670901264289837,-74.34340005833894
339,177.5500030517578,259.2294006347656,1.4600360246639779,-72.94264561085424
340,177.2100067138672,259.32000732421875,1.463348555383392,-73.3919994734076
341,177.77000427246094,244.71780395507812,1.376597840319613,-58.19891461908704
342,177.7675018310547,244.2899932861328,1.3742106446334565,-57.77374440146516
343,177.02000427246094,241.19500732421875,1.3625296661555981,-55.467480570232134
344,178.3800048828125,242.64500427246094,1.3602701963814139,-55.482472725760395
345,177.1300048828125,241.89999389648438,1.3656635647727955,-56.056399986457926
346,177.33999633789062,244.65960693359375,1.3796076011383087,-58.5944405167813
347,177.1999969482422,243.88999938964844,1.3763544220651738,-57.972553344130965
348,177.52999877929688,245.07000732421875,1.3804427928199716,-58.80435981058178
349,176.22999572753906,240.69000244140625,1.3657720494615786,-55.79605328997291
350,175.4774932861328,237.32000732421875,1.3524241934391312,-53.22006120611328
351,177.16000366210938,239.39999389648438,1.3513207775333025,-53.52474677120278
352,177.2449951171875,240.50999450683594,1.3569353219131524,-54.54506863843576
353,178.52999877929688,243.59959411621094,1.3644742944145465,-56.27879649323469
354,177.63999938964844,242.02000427246094,1.3624184029723887,-55.638289602784106
355,175.25,233.77000427246094,1.3339229915689639,-49.91009772009246
356,176.17999267578125,232.9250030517578,1.322085439522084,-48.08381462585404
357,177.1300048828125,234.68829345703125,1.3249493986764058,-48.8446995470048
358,176.02999877929688,232.43150329589844,1.3204084809846344,-47.74858094627037
359,174.24000549316406,231.2220001220703,1.327031639304797,-48.42778938402184
360,174.61000061035156,231.89999389648438,1.3281025891178906,-48.7153827700805
361,174.1199951171875,231.11000061035156,1.327303050145437,-48.442418833636616
362,173.10000610351562,218.6300048828125,1.2630271356089349,-37.03866462539829
363,172.19000244140625,218.42999267578125,1.2685405051324614,-37.79884288194088
364,172.44000244140625,217.0,1.2584087040577194,-36.105062678824815
365,172.75999450683594,219.6508026123047,1.2714216809240135,-38.41822562830367
366,172.57000732421875,218.4600067138672,1.2659210606825313,-37.42789472637775
367,172.5,219.6699981689453,1.273449264747509,-38.71175441725983
368,171.94000244140625,219.24000549316406,1.2750959775511037,-38.872643226658504
369,174.3699951171875,221.5,1.2702873556378675,-38.56863069595024
370,174.75,219.9398956298828,1.2585973998848803,-36.60756413218396
371,174.11000061035156,217.33990478515625,1.2482907588493484,-34.68286871342203
372,174.4199981689453,217.1125946044922,1.2447689306486194,-34.12846457491286
373,172.8800048828125,213.602294921875,1.235552342022817,-32.243088976540456
374,172.72000122070312,213.5399932861328,1.236336219180948,-32.34961522236767
375,173.02999877929688,215.02000427246094,1.2426747141501349,-33.502532250850685
376,174.41000366210938,220.74000549316406,1.2656384430838694,-37.766421168565465
377,175.0800018310547,222.1199951171875,1.2686771349906916,-38.43946215136915
378,174.4499969482422,220.5,1.2639725070641328,-37.48421675516553
379,175.0,220.68499755859375,1.26105712890625,-37.088878533560084
380,174.5500030517578,220.76499938964844,1.264766516928601,-37.64369469375486
381,174.97000122070312,222.84500122070312,1.2736183326627035,-39.28053541092461
382,175.1199951171875,222.0500030517578,1.2679877183822756,-38.327271165703586
383,175.17999267578125,217.42999267578125,1.2411805101407627,-33.64395435921673
384,175.44000244140625,217.9300994873047,1.2421916122583807,-33.86971183811169
385,174.77000427246094,215.8300018310547,1.2349373265138937,-32.476562823081444
386,174.86000061035156,215.6999969482422,1.2335582534332494,-32.2515982945035
387,175.22999572753906,216.45469665527344,1.2352605257825473,-32.61589761317938
388,174.60000610351562,214.58999633789062,1.2290377367493677,-31.41593091646751
389,173.64999389648438,212.57000732421875,1.2241290803092988,-30.39834738691828
390,177.15499877929688,217.8699951171875,1.2298269685780312,-32.000028894552734
391,176.02000427246094,214.6699981689453,1.21957728075417,-29.997621524297976
392,174.97000122070312,212.61000061035156,1.2151225874552645,-29.045534800573044
393,175.89999389648438,216.0399932861328,1.2281978441299461,-31.494245602819
