,txn,asml,Ratio,Spread
110,176.60000610351562,672.9000244140625,3.8103057823205075,-92.65525193792814
111,178.33999633789062,688.0700073242188,3.8581923374079907,-102.07568927540115
112,174.99000549316406,657.5999755859375,3.757928767032506,-82.67521680780476
113,175.05999755859375,653.3900146484375,3.7323776063103367,-78.23397723323887
114,174.83999633789062,649.4199829101562,3.7143674016962707,-74.99090764651987
115,175.4199981689453,651.9500122070312,3.7165090583295095,-75.60440494568138
116,177.35000610351562,660.2000122070312,3.7225824047713076,-77.47697341978665
117,175.24000549316406,656.4199829101562,3.7458340694685868,-80.66913536165339
118,174.18499755859375,648.6599731445312,3.7239715373669298,-76.39524642562799
119,180.64500427246094,665.7100219726562,3.685183681961045,-72.09913924238867
120,181.92999267578125,664.0599975585938,3.650085331130749,-66.2030568681713
121,183.1199951171875,671.27001953125,3.665738518077566,-69.48088822659281
122,181.36199951171875,672.989990234375,3.7107552411545264,-77.00990064186863
123,181.18499755859375,670.760009765625,3.702072571150416,-75.36479747635917
124,179.0,653.9500122070312,3.653352023502968,-65.7748077035269
125,178.3800048828125,653.77001953125,3.665040933039255,-67.64349904371716
126,177.80999755859375,650.0,3.6555874749720156,-65.7569861107304
127,175.77000427246094,646.25,3.6766796625791076,-68.74784829194914
128,174.9949951171875,642.2899780273438,3.6703334149483906,-67.3487317597145
129,173.27000427246094,632.0599975585938,3.647832757969474,-62.818733554243856
130,174.18499755859375,633.6199951171875,3.63762668426163,-61.35526839828423
131,174.69000244140625,635.9749755859375,3.6405917150253257,-62.041533416340364
132,174.77000427246094,634.9349975585938,3.6329746640547658,-60.73720093202325
133,171.3300018310547,625.7899780273438,3.652541710963288,-62.959170948338844
134,174.10000610351562,632.8499755859375,3.634979628947631,-60.866090813503995
135,174.22999572753906,632.864990234375,3.6323538182486645,-60.45157358725998
136,175.35000610351562,633.8300170898438,3.614656373126502,-57.71568846555976
137,172.75999450683594,629.1500244140625,3.64175760835167,-61.5940137703601
138,174.6300048828125,636.0700073242188,3.642386700676444,-62.334818392237246
139,177.2899932861328,644.969970703125,3.637937814472087,-62.445235573953134
140,177.8249969482422,661.2000122070312,3.7182624690244217,-76.90743500835777
141,177.1300048828125,658.2000122070312,3.715914831270343,-76.2039355713489
142,176.66000366210938,670.1500244140625,3.7934450952227534,-89.7069987003124
143,177.1300048828125,666.4193725585938,3.7623178128374715,-84.4232959229114
144,177.36500549316406,670.2999877929688,3.77921217282517,-87.52738569632015
145,177.26499938964844,668.510009765625,3.771246507022882,-86.06786334530739
146,179.5,677.2999877929688,3.773258984919046,-87.47260574872416
147,178.3300018310547,669.5999755859375,3.75483636354302,-83.63868293657015
148,179.36000061035156,671.875,3.745957837386534,-82.51022565034441
149,179.3000030517578,675.8800048828125,3.7695482062412955,-86.71348377077254
150,179.22000122070312,678.010009765625,3.783115752413591,-89.1078431105584
151,179.1300048828125,674.5999755859375,3.765979775567266,-85.99518878729441
152,180.360107421875,676.1699829101562,3.7489996683609585,-83.50050053582004
153,181.27999877929688,681.3499755859375,3.758550199547724,-85.64084553029443
154,183.91000366210938,679.989990234375,3.6974062133329837,-75.59039017989232
155,185.60000610351562,677.7000122070312,3.6514008077621196,-67.71604399757359
156,185.39500427246094,680.8400268554688,3.6723752591245122,-71.53345748816946
157,186.33999633789062,682.9373779296875,3.6650069300812693,-70.50821922902696
158,186.07000732421875,681.0,3.6599127919277588,-69.46298086860998
159,187.22000122070312,683.5,3.6507851487206238,-68.16299269309047
160,187.89999389648438,686.760009765625,3.6549230019877843,-69.17606520512822
161,185.49000549316406,662.3499755859375,3.5708122053527425,-52.72948845226096
162,181.52999877929688,657.6500244140625,3.622817324059092,-61.114805588049414
163,175.99000549316406,655.9500122070312,3.7272003621393726,-77.72089834741814
164,177.07000732421875,657.0399780273438,3.7106226399160325,-75.24215462927702
165,177.52000427246094,655.5198974609375,3.692653682313085,-72.23512436029603
166,177.3350067138672,652.8699951171875,3.6815629762859143,-70.19651963934677
167,175.58999633789062,645.9299926757812,3.678626380473338,-69.02265110103463
168,169.97000122070312,653.0999755859375,3.842442612787291,-94.76309343456421
169,168.80999755859375,646.6500244140625,3.8306381954043394,-92.1462062581162
170,169.22999572753906,648.9000244140625,3.8344267611918754,-93.0083831743492
171,171.2949981689453,652.7999877929688,3.810969349782901,-90.08484524272546
172,171.32000732421875,653.3599853515625,3.8136817500544193,-90.56220367200785
173,171.8699951171875,657.6400146484375,3.826380597730474,-93.02487801043435
174,171.41000366210938,652.6500244140625,3.8075375443115544,-89.55486287808435
175,169.77999877929688,658.8099975585938,3.8803746159463963,-101.10095093997484
176,169.5050048828125,655.2000122070312,3.8653726635387824,-98.39964306763659
177,169.9199981689453,654.3800048828125,3.8511064732485822,-96.2083505696047
178,170.41000366210938,656.1799926757812,3.850595496593389,-96.38918622128347
179,170.5800018310547,655.9299926757812,3.8452924471499617,-95.5774519078866
180,170.7299041748047,653.8599853515625,3.8297917902073966,-93.01211401237174
181,169.9499969482422,650.02001953125,3.824772175366451,-91.74923859923433
182,169.91000366210938,638.8499755859375,3.7599315038353076,-80.71134667217984
183,171.61000061035156,646.6900024414062,3.7683701424239593,-82.93397997322347
184,171.92999267578125,648.64501953125,3.7727275470454944,-83.83162965563122
185,171.8699951171875,648.5050048828125,3.773229902291189,-83.88986824480935
186,171.27999877929688,647.030029296875,3.7776157981563663,-84.3644500560356
187,172.22999572753906,651.5999755859375,3.7833129637693452,-85.79526910178322
188,172.58999633789062,653.0399780273438,3.783764945152702,-86.04570169703823
189,174.0050048828125,669.489990234375,3.84753295277488,-97.82002322831875
190,175.30999755859375,671.8400268554688,3.8322972803129502,-95.8579006699
191,174.92999267578125,676.844970703125,3.869233402173651,-102.11851558306512
192,176.02000427246094,677.719970703125,3.8502440305255528,-99.39173022470413
193,176.2899932861328,680.1099853515625,3.8579046528618863,-100.88960530387101
194,176.52999877929688,681.0,3.8577012672583018,-100.98655658138864
195,176.75999450683594,680.3699951171875,3.8491175393812043,-99.59656414756375
196,175.47999572753906,670.0349731445312,3.818298321507076,-93.49111264556575
197,174.875,670.9650268554688,3.8368264580727307,-96.42028706307087
198,176.0399932861328,674.1799926757812,3.8296979004082274,-95.78570139845988
199,173.33999633789062,665.0,3.8363909890924393,-95.52745735858423
200,172.24000549316406,662.1401977539062,3.8442880668636854,-96.30241544984449
201,171.1313934326172,659.52001953125,3.8538809642249268,-97.34548512284675
202,170.60000610351562,656.9500122070312,3.8508205668434217,-96.53137021977909
203,170.58999633789062,653.4000244140625,3.8302364642757922,-93.01445824671771
204,168.64999389648438,649.27001953125,3.849807548346342,-95.2949102892502
205,168.10000610351562,650.3099975585938,3.868589969938099,-98.15224327504245
206,167.0800018310547,644.218017578125,3.8557458134908043,-95.43071959541169
207,165.0500030517578,633.0399780273438,3.835443600863367,-90.96051682639893
208,164.5399932861328,629.7000122070312,3.827033170665028,-89.30580436673404
209,164.3699951171875,628.25,3.822169609192295,-88.41752647309966
210,164.91940307617188,630.1099853515625,3.820714686073242,-88.46207284358638
211,164.3699951171875,632.7000122070312,3.8492427511234526,-92.8675386801309
212,165.3000030517578,633.0499877929688,3.829703424716524,-90.14443782165392
213,163.7899932861328,630.094970703125,3.846968658227985,-92.17902917393803
214,161.83999633789062,626.3400268554688,3.8701188892008616,-94.86756765107714
215,162.5,627.0599975585938,3.8588307542067306,-93.40665189951528
216,162.47999572753906,628.1199951171875,3.8658297121725376,-94.53275067746665
217,165.58999633789062,644.5499877929688,3.892445208330991,-100.68619703302579
218,165.9499969482422,647.7359008789062,3.903199233446972,-102.68254027281205
219,165.531005859375,649.25,3.9222259094562806,-105.58113472749903
220,165.8300018310547,652.3300170898438,3.9337273707228717,-107.67316295898092
221,165.49000549316406,653.010009765625,3.9459181103997185,-109.47662426155568
222,166.75999450683594,656.2949829101562,3.9355661101515147,-108.56510275533606
223,166.1999969482422,656.969970703125,3.952887982950552,-111.09052132666068
224,166.58999633789062,648.9299926757812,3.8953719127262096,-101.76184683435793
225,166.4600067138672,654.4263916015625,3.9314331683674295,-107.68777763482069
226,165.8032989501953,654.1799926757812,3.945518556131302,-109.61137434497618
227,165.98500061035156,656.125,3.952917417762633,-110.95597486514419
228,167.57000732421875,662.22998046875,3.9519600854790826,-111.8235303447467
229,168.86900329589844,665.0,3.9379636701873744,-110.30120593615436
230,168.24000549316406,663.47998046875,3.943651680965432,-110.8596184906097
231,165.32000732421875,653.1749877929688,3.9509736199804846,-110.2033366022963
232,166.83999633789062,657.72998046875,3.942279998236697,-109.73574585695656
233,166.6199951171875,654.02001953125,3.925219293586363,-106.7527470710188
234,166.0399932861328,654.875,3.9440798993015456,-109.5242595374823
235,165.5500030517578,656.8699951171875,3.9678041860973123,-113.13835637550255
236,165.22000122070312,652.489990234375,3.9492191345693675,-109.84879472003342
237,164.64999389648438,650.5,3.9508048837764917,-109.74231108392166
238,164.5399932861328,647.8400268554688,3.9372800127011294,-107.44581901517154
239,164.89999389648438,645.97998046875,3.9174045141218294,-104.39620278230154
240,164.66000366210938,648.4246826171875,3.93796106034218,-107.6339178812018
241,164.5850067138672,645.4000244140625,3.921377999735404,-104.85707622509642
242,166.80999755859375,654.1599731445312,3.921587331207476,-106.26486515154568
243,166.75,651.280029296875,3.905727312125187,-103.58317454150506
244,166.74000549316406,647.8200073242188,3.885210423306468,-100.15617796829906
245,170.58999633789062,651.23828125,3.8175643075815584,-90.85271508265521
246,168.66000366210938,639.760009765625,3.793193382393786,-85.75182470371783
247,167.83729553222656,636.72998046875,3.793733558739875,-85.44031519639634
248,166.22000122070312,633.989990234375,3.8141618672747906,-88.04443963855306
249,165.94000244140625,635.4000244140625,3.8290949443514894,-90.37968920741855
250,168.0800018310547,644.9248046875,3.8370109332563254,-92.83315162330632
251,166.6999969482422,639.9099731445312,3.838692170721596,-92.3783462273268
252,167.2899932861328,641.5499877929688,3.8349573407876325,-92.06880347860056
253,167.22000122070312,637.125,3.8101004386377135,-87.87509432269769
254,169.86000061035156,646.5999755859375,3.806664154377335,-88.62657451034534
255,167.52000427246094,640.77001953125,3.825035835655049,-90.52879724541219
256,167.043701171875,638.2100219726562,3.820617104957389,-89.54267425756439
257,166.22000122070312,635.3800048828125,3.8225243666023645,-89.43445428699056
258,165.64999389648438,631.7999877929688,3.814065868229275,-87.73794379541005
259,162.52999877929688,614.5,3.780840488619232,-80.74752772211377
260,162.8300018310547,625.52001953125,3.8415526162080518,-90.77623064482816
261,163.5399932861328,620.8699951171875,3.796441363617406,-83.78014235837065
262,163.9499969482422,621.1400146484375,3.788594243429763,-82.69536420530403
263,166.1199951171875,635.4099731445312,3.825005970511186,-89.79487822504018
264,167.82000732421875,649.5,3.8702179219024986,-98.26746110562658
265,169.6199951171875,656.8400268554688,3.8724209749072886,-99.65968915079645
266,169.5050048828125,655.5,3.867142450768228,-98.69963086060534
267,170.15499877929688,660.2999877929688,3.8805794277570698,-101.35180801879471
268,170.17999267578125,662.8499755859375,3.8949935604285013,-103.81920710290933
269,169.91000366210938,661.6599731445312,3.8941790293898046,-103.5213442307736
270,170.05999755859375,662.1599731445312,3.8936844798929604,-103.52571113673446
271,170.0449981689453,662.0599975585938,3.893439999339559,-103.47529886020084
272,170.8699951171875,667.1400146484375,3.9043719419017595,-105.82923309191472
273,168.14999389648438,655.0499877929688,3.8956289715730064,-102.72705609170919
274,170.17999267578125,666.9099731445312,3.9188506395995453,-107.87920466150308
275,168.5850067138672,658.0700073242188,3.903490708643714,-104.3096388093312
276,168.94500732421875,657.4349975585938,3.8914141824678152,-102.48505919755496
277,167.3000030517578,655.3150024414062,3.9170053226996693,-105.80074230713069
278,168.50999450683594,660.02001953125,3.916800433486899,-106.5075179838392
279,170.0399932861328,666.52001953125,3.9197838499656443,-107.95185874281083
280,168.8800048828125,661.0700073242188,3.9144362163119415,-106.33486011074933
281,168.13999938964844,644.8300170898438,3.8350780268263924,-92.54011078803444
282,166.6300048828125,639.5150146484375,3.837934321001763,-92.21466636829894
283,164.42999267578125,633.89501953125,3.8551058065248935,-93.86429276673391
284,165.77000427246094,635.6849975585938,3.8347407925125987,-91.22639666534656
285,166.19000244140625,630.6099853515625,3.794512161307039,-84.76356137454843
286,167.3699951171875,635.0,3.7939894755651506,-85.25446122865856
287,170.0800018310547,645.6599731445312,3.7962133477978424,-86.95960991737684
288,169.92999267578125,649.4000244140625,3.8215738975113616,-91.19534470140445
289,170.32000732421875,651.4500122070312,3.824858995965989,-91.95658560895697
290,170.9600067138672,656.8499755859375,3.842126519597627,-95.2417637525341
291,170.7050018310547,655.0700073242188,3.8374388582505397,-94.3044221711391
292,170.3800048828125,655.0,3.844347817987853,-95.30832016431009
293,170.08999633789062,654.739990234375,3.849373886361357,-96.00660160777034
294,170.52999877929688,640.0700073242188,3.7534158910808966,-79.88269439448959
295,170.72999572753906,634.7449951171875,3.7178293855881703,-73.89682125525371
296,170.4600067138672,631.6375122070312,3.705488016712876,-71.68147791436797
297,172.4600067138672,639.3099975585938,3.707004364317864,-72.74525310296974
298,172.5399932861328,638.5850219726562,3.701084078018101,-71.75597348051622
299,171.60000610351562,632.6199951171875,3.686596577016245,-68.89699804845498
300,171.00999450683594,630.7901000976562,3.688615404712156,-69.01671084654458
301,169.11000061035156,594.5700073242188,3.5158772702873726,-39.074872559736825
302,168.80999755859375,587.72998046875,3.481606474549883,-33.22616231280369
303,170.92999267578125,590.2296752929688,3.4530492048432486,-28.72064049883033
304,171.02999877929688,589.2999877929688,3.4455942933930683,-27.46049732249946
305,169.44000244140625,589.030029296875,3.4763339282916172,-32.444451305049704
306,169.42990112304688,589.1300048828125,3.4771312559225445,-32.57780523363771
307,169.97000122070312,594.2899780273438,3.4964403939473323,-35.953095875970455
308,169.4199981689453,595.3699951171875,3.514165987202323,-38.85051834471982
309,168.8699951171875,589.1099853515625,3.4885414957390686,-34.40791395800044
310,166.85499572753906,585.86181640625,3.51120332868496,-37.81801848505267
311,166.58999633789062,584.1900024414062,3.5067531981722793,-37.02185659998292
312,166.72000122070312,583.1400146484375,3.4977207916192348,-35.542286511875425
313,166.05499267578125,579.2899780273438,3.4885429741844307,-33.889674255422044
314,164.88999938964844,573.8599853515625,3.4802594910288334,-32.30923306456429
315,163.1699981689453,563.760009765625,3.4550469822394128,-27.892752252409647
316,164.47000122070312,567.739990234375,3.451936438381379,-27.577061031143668
317,169.05999755859375,582.239990234375,3.443984376212824,-26.91008330805857
318,170.58999633789062,582.7100219726562,3.415851072641283,-22.324455805311455
319,169.3300018310547,580.0800170898438,3.4257367909828873,-23.85792017379958
320,168.77000427246094,577.1799926757812,3.419920472028824,-22.808326538092953
321,167.33999633789062,572.6199951171875,3.421895587716884,-22.97358296465381
322,171.2617950439453,603.2899780273438,3.5226185610897116,-40.68455039191519
323,172.1999969482422,610.010009765625,3.5424507582829663,-44.30442990027847
324,172.75,619.02001953125,3.5833286224674383,-51.49703428699785
325,173.1999969482422,624.2849731445312,3.604416767577011,-55.275038197704355
326,173.0800018310547,619.969970703125,3.5819850019893376,-51.35654223152948
327,173.3000030517578,624.6699829101562,3.604558406866226,-55.32959228699848
328,172.52000427246094,621.9199829101562,3.6049151837949047,-55.1569852169166
329,171.35000610351562,603.469970703125,3.521855554172306,-40.573062404762474
330,169.75,599.489990234375,3.5316052443851254,-41.88007023456395
331,171.3699951171875,601.302001953125,3.508793949267129,-38.33904285586208
332,170.58999633789062,596.8699951171875,3.498856954864789,-36.4844289498427
333,172.35000610351562,605.3499755859375,3.5123292959000914,-39.14871220609461
334,172.72999572753906,603.597900390625,3.4944590709232033,-36.14101636573047
335,172.72999572753906,600.25,3.4750767952708266,-32.79311597510547
336,173.7100067138672,601.0999755859375,3.460364701822051,-30.404787278463115
337,172.9499969482422,594.0,3.434518707610982,-25.816153823543228
338,172.3699951171875,593.4000244140625,3.4425946581400866,-27.13271023531922
339,172.4499969482422,596.5900268554688,3.459495722893661,-30.05835821975222
340,172.22000122070312,596.6868896484375,3.4646782337654973,-30.915208563733355
341,171.39999389648438,591.7150268554688,3.452246487318023,-28.652941139397964
342,170.3800048828125,585.2000122070312,3.43467540460239,-25.508332371341336
343,168.99000549316406,596.25,3.528315170237209,-41.15137171074945
344,168.8699951171875,590.2999877929688,3.4955883511652233,-35.59791639940669
345,167.57000732421875,585.6329956054688,3.4948557021446622,-35.22654548146544
346,166.77000427246094,580.8800048828125,3.4831204053565785,-33.11704890808493
347,166.2100067138672,580.2399291992188,3.4910047876847137,-34.327404002847054
348,166.91000366210938,581.4600219726562,3.4836738914089116,-33.234458303339686
349,166.69000244140625,577.6900024414062,3.4656547722139,-30.191400923651937
350,170.85000610351562,591.7899780273438,3.4637984014398366,-30.545247269721468
351,171.47000122070312,594.2949829101562,3.46588312054203,-31.001568136562465
352,172.1699981689453,591.8300170898438,3.4374747248884705,-26.223563843305097
353,170.52999877929688,586.5349731445312,3.4394826560905325,-26.347660214802087
354,169.9600067138672,587.2949829101562,3.4554892898944463,-28.99112615823321
355,171.77999877929688,594.2650146484375,3.459454062588217,-29.94725786685785
356,172.35000610351562,596.7000122070312,3.462140940387583,-30.49874882718836
357,175.3699951171875,635.6599731445312,3.6246791973721852,-59.479593721346866
358,174.9199981689453,637.02001953125,3.6417792487968614,-62.326589810640364
359,175.02999877929688,637.5800170898438,3.642689947646042,-62.52310629345299
360,173.32000732421875,627.719970703125,3.6217398117742348,-58.313478860609614
361,172.19000244140625,621.1400146484375,3.607294301884933,-55.467460182541224
362,175.73500061035156,644.0,3.6646086309687904,-66.61351282071075
363,176.3699951171875,650.97998046875,3.690990522714547,-71.49524596408526
364,177.01499938964844,647.4000244140625,3.657317327041843,-65.7839667641149
365,177.69000244140625,643.7000122070312,3.622601178247454,-59.853504792993014
366,177.9199981689453,649.14501953125,3.648521954877997,-64.53852456619927
367,177.8300018310547,652.1900024414062,3.667491400360057,-67.88088733277903
368,177.2100067138672,650.5999755859375,3.671350098397272,-68.33954449328178
369,177.58999633789062,651.4500122070312,3.668281016052016,-67.93396046932389
370,178.47999572753906,654.0900268554688,3.6647806057435046,-67.63310111206215
371,178.7899932861328,660.1500244140625,3.6923208747906173,-72.66875666267015
372,178.75999450683594,664.780029296875,3.718841182172073,-77.39788816429052
373,177.88999938964844,670.655029296875,3.770054705705401,-86.14766095063214
374,178.89999389648438,676.6199951171875,3.7821130139819643,-88.77524629001402
375,179.42999267578125,678.594970703125,3.7819483832299072,-88.99891771640353
376,179.89999389648438,681.5499877929688,3.7884936682384605,-90.40088388431491
377,180.1699981689453,680.3499755859375,3.7761557556767786,-88.30868168755592
378,178.0,670.0103759765625,3.764103235823385,-85.13952655453852
379,180.30999755859375,681.4299926757812,3.7792135871686368,-88.92609108281079
380,180.31500244140625,678.27001953125,3.761583952237448,-85.7495800283258
381,178.77000427246094,672.3300170898438,3.760865922815299,-84.91480013735179
382,179.5500030517578,678.72119140625,3.7801235303270873,-88.72858152384003
383,179.22000122070312,677.8599853515625,3.7822786560346118,-88.9578186964959
384,180.58999633789062,682.9000244140625,3.78149420378929,-89.47090743191404
385,181.42999267578125,695.8699951171875,3.8354738643500914,-99.66523196750529
386,182.07000732421875,697.5499877929688,3.831218540848498,-99.23038898750019
387,182.00999450683594,688.239990234375,3.7813307565839525,-90.1186950869793
388,181.42999267578125,687.9650268554688,3.7919035144584665,-91.76026370578654
389,181.1199951171875,688.1300048828125,3.7993044580063153,-92.94958374111604
390,182.2100067138672,689.6599731445312,3.7849730955091627,-90.8777666444737
391,182.36000061035156,688.739990234375,3.7768150248365324,-89.46215064027831
392,181.3249969482422,669.7000122070312,3.693368390890926,-73.84219222317643
393,181.5449981689453,674.25,3.7139552551734014,-77.66521786458293
394,182.3000030517578,676.6400146484375,3.711684055519894,-77.56042829195644
395,179.74000549316406,666.22998046875,3.7066315795460922,-75.60953505358555
396,180.1199951171875,668.0050048828125,3.7086665722381524,-76.12893882259641
397,179.74000549316406,668.5850219726562,3.7197340688747453,-77.9645765574918
398,179.0500030517578,665.3499755859375,3.7160009173169657,-77.00954324426766
399,180.9199981689453,664.969970703125,3.6754918054010144,-70.45041049363317
