,aapl,meta,Ratio,Spread
58,166.5399932861328,208.0850067138672,1.2494596799722202,-30.523396656963556
59,166.82000732421875,205.85000610351562,1.233964734838077,-27.988047215770038
60,166.66000366210938,205.9199981689453,1.2355693846403162,-28.229662508283198
61,166.25,204.16000366210938,1.2280300972156954,-26.90944638326424
62,167.6999969482422,205.52999877929688,1.2255814103725373,-26.724144876375775
63,167.77000427246094,204.32000732421875,1.2178577941286814,-25.43906212186421
64,166.68809509277344,203.10000610351562,1.2184433806774049,-25.379538995107893
65,166.3000030517578,202.97999572753906,1.2205651954459993,-25.675804144368854
66,163.30999755859375,201.6697998046875,1.2348894912715354,-27.572749764211025
67,162.5500030517578,200.5,1.2334666024962082,-27.218135737832327
68,163.6999969482422,200.8000030517578,1.2266341282538062,-26.284631624572754
69,163.47500610351562,199.94000244140625,1.2230615994887943,-25.66596083334629
70,163.3300018310547,199.77999877929688,1.2231677985649283,-25.661491743712034
71,162.6999969482422,200.24000549316406,1.23073146434578,-26.797254684913
72,163.22000122070312,200.11000061035156,1.2260139634465903,-26.10948249752512
73,161.52999877929688,192.33999633789062,1.1907385488233078,-20.152209689765343
74,163.17999267578125,192.61000061035156,1.180353041154035,-18.652396487741882
75,161.67999267578125,189.6699981689453,1.1731197845196142,-17.32132497473664
76,161.05990600585938,189.38999938964844,1.1758978636356487,-17.706443943124086
77,161.0500946044922,190.83999633789062,1.18497289186049,-19.166964802773364
78,160.36000061035156,189.1999969482422,1.179845324445758,-18.267174460242686
79,159.30999755859375,187.52999877929688,1.1771389219331567,-17.72343121455644
80,156.731201171875,187.22000122070312,1.1945292310711855,-20.179503832389756
81,156.5399932861328,190.75,1.2185384450051442,-23.914596132436472
82,160.8759002685547,195.38999938964844,1.2145386541021892,-23.903812290959266
83,160.99000549316406,194.63999938964844,1.209019148694378,-23.031420674315157
84,159.15150451660156,193.6300048828125,1.2166394874552655,-23.99344022287046
85,158.4499969482422,191.3800048828125,1.2078258666380848,-22.495891705030985
86,157.2899932861328,190.17999267578125,1.209104207473751,-22.540123344017204
87,161.3300018310547,197.19000244140625,1.222277321039792,-25.21673664368943
88,161.11000061035156,196.0399932861328,1.2168083454996705,-24.30270533393282
89,162.00999450683594,197.27999877929688,1.2177026447030261,-24.577358816812975
90,162.2799072265625,197.19000244140625,1.2151227210532294,-24.197848530431074
91,162.33999633789062,195.72999572753906,1.2056794390961503,-22.673388996779934
92,163.19500732421875,198.4600067138672,1.2160911658258493,-24.486297569757383
93,162.97999572753906,198.5500030517578,1.2182476884076174,-24.806919779556566
94,158.1199951171875,193.5,1.2237541485919685,-24.969853590493713
95,156.67909240722656,191.8000030517578,1.2241582466743428,-24.81539859883354
96,157.2100067138672,193.22500610351562,1.2290884667106348,-25.670932018401558
97,156.8300018310547,193.52000427246094,1.2339475993944742,-26.373531259947143
98,158.22999572753906,194.22000122070312,1.2274537474875264,-25.571865888438438
99,158.00999450683594,194.57000732421875,1.2313778500625232,-26.15784983747089
100,158.52000427246094,195.2100067138672,1.2314534535234065,-26.250802236652234
101,157.66000366210938,190.5500030517578,1.2086134633114494,-22.513252961501777
102,155.88999938964844,188.61500549316406,1.2099237040967534,-22.476798481150936
103,154.92759704589844,188.42999267578125,1.2162454996314018,-23.3240782613848
104,156.5,189.96170043945312,1.2138127823607228,-23.169194195214587
105,156.53990173339844,190.90499877929688,1.2195293127526379,-24.069693113083943
106,155.0850067138672,189.3800048828125,1.2211367745704766,-24.105249612933207
107,154.72999572753906,187.58999633789062,1.2123699445336642,-22.696033171894967
108,153.32000732421875,191.11000061035156,1.2464778990404042,-27.72842007821511
109,153.0800018310547,189.1750030517578,1.2357917480334175,-26.05085736024658
110,151.9600067138672,188.13999938964844,1.238088912064253,-26.217183553937915
111,150.80029296875,186.06500244140625,1.2338504042559393,-25.386119480769608
112,150.6782989501953,188.3699951171875,1.2501468123120416,-27.821965456239226
113,151.2100067138672,187.5561981201172,1.240368955706929,-26.437847748607183
114,150.63999938964844,186.5500030517578,1.2383829249044527,-26.04305428914823
115,152.0200958251953,189.35499572753906,1.2455918719145813,-27.367727072044588
116,153.38999938964844,189.89999389648438,1.238020696604161,-26.443338431806282
117,154.52999877929688,187.7100067138672,1.2147156422485885,-23.030564398279992
118,153.25,186.05999755859375,1.2140946007086053,-22.753508325890735
119,153.22500610351562,188.31500244140625,1.2290095933439518,-25.03532217741987
120,154.90899658203125,190.86000061035156,1.232078218964401,-25.774037437020795
121,155.16000366210938,192.11000061035156,1.2381412482350018,-26.75480206743056
122,157.80999755859375,199.2899932861328,1.2628477052737919,-31.092356649793388
123,157.97909545898438,200.77999877929688,1.2709276388496904,-32.40098424838003
124,158.0399932861328,199.46499633789062,1.26211721596797,-31.02066154192609
125,156.7899932861328,198.89999389648438,1.2685758174216082,-31.79643487418734
126,155.22000122070312,195.81309509277344,1.2615197368433988,-30.39354193141908
127,158.3260040283203,200.77000427246094,1.2680797794691296,-32.01888845718945
128,159.65499877929688,203.7100067138672,1.2759387947224305,-33.53338372624317
129,158.71009826660156,204.07080078125,1.2858085465894642,-34.9076975663843
130,158.5,204.97000122070312,1.293186127575414,-36.032253738596566
131,159.1378936767578,204.72999572753906,1.286494316327878,-35.10803033505444
132,159.91000366210938,205.58999633789062,1.2856606317907622,-35.13984985503309
133,159.33990478515625,205.3300018310547,1.2886288723964567,-35.4913551584482
134,159.77499389648438,206.3699951171875,1.2916288718551996,-36.064662892696774
135,160.9199981689453,207.91000366210938,1.2920084888630845,-36.376516246209505
136,161.39500427246094,211.9149932861328,1.3130207731113284,-39.872004529482595
137,161.7899932861328,212.0399932861328,1.3105878118872942,-39.57333116916574
138,162.5800018310547,214.08999633789062,1.316828600853152,-40.775954766506274
139,162.6300048828125,214.43499755859375,1.3185451092688016,-41.067321682884355
140,162.9600067138672,213.50799560546875,1.31018646790041,-39.78635296148413
141,164.125,214.99000549316406,1.3099162558608626,-40.0187670295537
142,163.9403076171875,216.5399932861328,1.3208465717398152,-41.76685968048717
143,163.22500610351562,208.22999572753906,1.275723620408271,-34.22410927421258
144,166.03990173339844,212.1999969482422,1.2780060379038323,-35.174795402156164
145,165.61500549316406,212.52999877929688,1.283277430969679,-35.96054970139379
146,163.6855010986328,209.42999267578125,1.2794657515181136,-34.930169795776166
147,164.67999267578125,211.17999267578125,1.2823658128984028,-35.61345762477056
148,164.69000244140625,210.33999633789062,1.2771874019051388,-34.76272460587985
149,165.3800048828125,211.5,1.2788728610200968,-35.182617422222066
150,168.02499389648438,217.04550170898438,1.2917453330943145,-37.89104937828806
151,168.80999755859375,218.5500030517578,1.2946508276318134,-38.55353960714429
152,168.33999633789062,216.1300048828125,1.283889803876425,-36.63767443844931
153,168.75,216.27999877929688,1.281659252025463,-36.347889953116706
154,168.62210083007812,216.02999877929688,1.2811487801174537,-36.23507723991945
155,168.85499572753906,216.91749572753906,1.2846377141103522,-36.872766319100506
156,168.8300018310547,216.64999389648438,1.2832434493087452,-36.632073456762484
157,170.25999450683594,215.5749969482422,1.2661517908106525,-34.0232368795527
158,171.256103515625,216.3699951171875,1.2634293941964319,-33.74978798696493
159,171.86000061035156,215.36509704589844,1.2531426526302856,-32.09713744015782
160,171.7899932861328,213.85000610351562,1.2448338928992668,-30.65713779720845
161,171.9600067138672,214.08999633789062,1.2449987670338116,-30.714768123499894
162,171.25,214.44000244140625,1.2522043938184306,-31.826342067891048
163,170.22000122070312,213.4199981689453,1.2537891942100865,-31.911135723580813
164,170.47000122070312,216.55999755859375,1.2703701296876222,-34.782979958495744
165,172.0198974609375,219.3804931640625,1.275320450727973,-35.94102489948081
166,171.1699981689453,218.26980590820312,1.275163920331238,-35.74195714822967
167,171.9250030517578,219.18499755859375,1.2748872686808002,-35.84731499391974
168,172.18899536132812,217.83999633789062,1.265121478180221,-34.21915017873148
169,173.239501953125,219.0800018310547,1.264607663732104,-34.332360641208126
170,174.10000610351562,219.6199951171875,1.2614588593788263,-33.94935943295367
171,174.4149932861328,224.0500030517578,1.2845799482628042,-38.04150562074885
172,173.20469665527344,219.58999633789062,1.2678062464722715,-34.87968802816779
173,173.32620239257812,219.94000244140625,1.268936833585319,-35.09936457253163
174,173.64500427246094,220.38999938964844,1.2691986176800192,-35.20740805105659
175,174.4532928466797,220.8000030517578,1.265668302666035,-34.75042472241016
176,173.42689514160156,220.1999969482422,1.2696992399503595,-35.25135396058788
177,174.72999572753906,221.82000732421875,1.269501589584586,-35.473631779542885
178,174.33999633789062,221.47000122070312,1.2703338641321824,-35.54194706273587
179,174.3800048828125,222.12989807128906,1.2738266535808713,-36.15892992310505
180,173.39999389648438,220.25999450683594,1.2702422275650473,-35.340206349369325
181,174.44180297851562,221.75,1.2711975926281323,-35.712745940153965
182,174.74009704589844,222.25999450683594,1.271946154685124,-35.90278407980939
183,175.0,222.83999633789062,1.2733714076450893,-36.20400864337289
184,175.59500122070312,223.61000061035156,1.2734417213238263,-36.335802338216766
185,177.381103515625,226.4207000732422,1.2764646040963288,-37.23069165204883
186,177.8300018310547,228.7899932861328,1.2865657702882558,-39.118487276004814
187,177.1649932861328,228.41000366210938,1.2892502035840263,-39.4517995290319
188,177.09500122070312,228.86270141601562,1.2923159876816481,-39.97957221547979
189,177.85000610351562,230.1999969482422,1.2943491090703525,-40.50703394300582
190,178.77999877929688,230.875,1.2913916633650624,-40.18450767526305
191,178.99000549316406,229.8800048828125,1.284317547504584,-38.96425502666703
192,178.90499877929688,229.6199951171875,1.2834744511552432,-38.795425215083796
193,177.64999389648438,227.9149932861328,1.2829439972789278,-38.43656749819665
194,177.76119995117188,230.11500549316406,1.294517620022665,-40.51729779801978
195,178.1999969482422,229.58999633789062,1.2883838398974528,-39.52162593616241
196,178.00999450683594,228.80999755859375,1.285377251948665,-38.94542769316568
197,177.1925048828125,227.41000366210938,1.2834064500217353,-38.42229002317346
198,177.7899932861328,227.8300018310547,1.2814557086145346,-38.20140981114345
199,176.2259063720703,226.77639770507812,1.2868505112198387,-38.82547755899519
200,176.47000122070312,224.61000061035156,1.2727942373017944,-36.397259296649494
201,176.74000549316406,224.45469665527344,1.2699710856575417,-35.9523431917295
202,176.61000061035156,225.0399932861328,1.2742199904218938,-36.67708574045567
203,176.4250030517578,224.79690551757812,1.2741782719517905,-36.63243016770109
204,176.46499633789062,224.7949981689453,1.2738786888846423,-36.587625195743286
205,174.67999267578125,222.3000030517578,1.272612848480952,-36.00726181140702
206,173.25,225.05999755859375,1.2990476049558082,-40.30109594721053
207,172.9250030517578,224.39999389648438,1.2976723431331656,-39.98969071287637
208,172.85000610351562,224.41050720214844,1.2982962064100507,-40.08064729158211
209,172.3350067138672,223.2299041748047,1.2953253574617012,-39.452443228313726
210,173.35499572753906,224.5500030517578,1.2953189039021502,-39.67848085811623
211,173.03500366210938,223.55160522460938,1.2919444071625257,-39.02331311824294
212,174.25999450683594,224.8699951171875,1.2904281086062253,-39.02775257276197
213,177.36000061035156,231.63499450683594,1.3060159771634363,-42.46762149695827
214,177.64500427246094,232.31500244140625,1.307748582026522,-42.84192862707836
215,177.66000366210938,233.48989868164062,1.3142513445272344,-44.00073621270441
216,177.22959899902344,233.45010375976562,1.3172184842614916,-44.42260220694074
217,177.49000549316406,232.8350067138672,1.3118203814740133,-43.52818778612273
218,178.2899932861328,233.59539794921875,1.3101991516390254,-43.4304956198405
219,178.46499633789062,233.92999267578125,1.3107892162386727,-43.5773784647112
220,176.90989685058594,232.43409729003906,1.3138558182889428,-43.74951485354573
221,176.49000549316406,232.97999572753906,1.3200747264782822,-44.74579741872863
222,175.26499938964844,231.63999938964844,1.3216557795128696,-44.71976788578887
223,175.64199829101562,234.47000122070312,1.3349313006119257,-47.14539292192164
224,175.3800048828125,233.82000732421875,1.3332192998880084,-46.77641855710074
225,174.86000061035156,231.90269470214844,1.3262192261963197,-45.416873239605806
226,175.0399932861328,231.86000061035156,1.324611571661436,-45.181115292508835
227,171.1300048828125,223.15310668945312,1.3039975476087045,-40.668155552804635
228,170.8350067138672,223.4499969482422,1.307987169880821,-41.281466930152234
229,170.97500610351562,222.86180114746094,1.3034759069552588,-40.54310489739588
230,171.7100067138672,223.19900512695312,1.2998602084902704,-40.0919320672959
231,171.3800048828125,222.10000610351562,1.2959505180046227,-39.34689981213366
232,171.6699981689453,223.2100067138672,1.3002272330322966,-40.14584764442672
233,171.60000610351562,223.27000427246094,1.301107204726881,-40.28092013556214
234,172.0800018310547,223.11000061035156,1.2965481069055154,-39.60606315909412
235,170.86000061035156,220.625,1.2912618471958113,-38.42966101319341
236,170.89999389648438,220.55999755859375,1.2905793179383545,-38.32176094846217
237,171.19000244140625,221.61000061035156,1.2945265345515882,-39.060694855269716
238,171.67999267578125,221.44000244140625,1.2898416349515875,-38.365123057857474
239,172.65220642089844,223.3800048828125,1.293814944584304,-39.26230899023999
240,172.1699981689453,222.89999389648438,1.2946506143175958,-39.2995245175769
241,170.27999877929688,224.42999267578125,1.318005604208802,-42.856775611983394
242,170.89999389648438,223.39999389648438,1.3071972023111933,-41.161757286352795
243,171.65499877929688,224.80999755859375,1.3096618167679475,-41.76192714376161
244,170.82000732421875,223.75999450683594,1.3099167832380216,-41.60755314335431
245,169.95010375976562,222.60000610351562,1.309796235359607,-41.38064123975063
246,170.74000549316406,223.94000244140625,1.3115848379797093,-41.87337269146637
247,170.13999938964844,222.3699951171875,1.3069824610021528,-40.94694428536472
248,166.47999572753906,218.22000122070312,1.3107881236244245,-40.72274578223285
249,166.44000244140625,217.15499877929688,1.3047043715091533,-39.70064096415159
250,166.55999755859375,217.73500061035156,1.3072466606740618,-40.151933558339564
251,166.91000366210938,219.2899932861328,1.3138217510920487,-41.33150247073719
252,166.6649932861328,217.970703125,1.3078373498073756,-40.275015490729615
253,166.1300048828125,218.36000061035156,1.31439230838753,-41.23815256837314
254,165.77999877929688,216.4600067138672,1.3057064079367058,-39.71358243527236
255,169.5749969482422,220.2100067138672,1.2985995027384836,-39.39298915044482
256,169.0800018310547,218.6699981689453,1.293293090849627,-38.383922574489915
257,167.86000061035156,216.89500427246094,1.2921184527809748,-37.917527142456365
258,168.11000061035156,216.61000061035156,1.2885015753013658,-37.36436832561348
259,166.93080139160156,214.11000061035156,1.2826272852310385,-36.12920172147561
260,167.11000061035156,213.61810302734375,1.2783083133691955,-35.445091361539696
261,167.63999938964844,214.13999938964844,1.2773801012246444,-35.39850010516069
262,168.69000244140625,215.42990112304688,1.2770756891646589,-35.56214691530006
263,169.69000244140625,215.9600067138672,1.2726737203533125,-35.01963188718638
264,170.44009399414062,215.69000244140625,1.2654886381887422,-33.9450639491743
265,170.55999755859375,214.88999938964844,1.2599085510412584,-33.0164498619004
266,170.27999877929688,214.55499267578125,1.260012885916625,-32.981775611983394
267,170.8000030517578,215.8300018310547,1.2636416743250956,-33.699017462681454
268,170.39999389648438,214.94000244140625,1.2613850360345629,-33.23807614074168
269,168.47000122070312,213.22999572753906,1.265685250682692,-33.59821936530908
270,168.25,213.97000122070312,1.2717384916535104,-34.57420270398997
271,166.9600067138672,212.1038055419922,1.2703869011307094,-34.09168042227152
272,166.55999755859375,211.83999633789062,1.27185398320727,-34.25692928587863
273,166.66929626464844,212.4199981689453,1.274499880479791,-34.719695071196256
274,165.86500549316406,211.25999450683594,1.2736863564360643,-34.422390274199344
275,165.27999877929688,210.13999938964844,1.2714182051166059,-33.92988542052062
276,166.14999389648438,212.27499389648438,1.277610603035815,-35.13170522628933
277,164.6300048828125,210.50999450683594,1.2786854659737263,-34.99707739325852
278,163.7501983642578,208.55889892578125,1.2736405879756416,-33.989680424678156
279,164.5050048828125,209.67999267578125,1.2746116315740654,-34.30115313957059
280,165.47000122070312,211.57000732421875,1.2786003853473575,-35.15609281879078
281,164.82000732421875,210.26480102539062,1.2757237694558348,-34.54808337551306
282,165.11000061035156,210.77000427246094,1.2765429319442854,-34.742233844524904
283,166.27499389648438,214.24000549316406,1.2884679798968486,-36.96263924560229
284,167.22999572753906,216.1230010986328,1.2923698296970187,-37.821280195962046
285,166.5,216.89999389648438,1.3027026660449512,-39.38128146290573
286,166.12669372558594,216.8699951171875,1.3054494148629792,-39.75169869072282
287,166.3699951171875,217.17999267578125,1.3054036127295927,-39.8007261600694
288,167.49000549316406,218.0050048828125,1.3016000819924156,-39.424392144408145
289,167.4600067138672,217.27999877929688,1.2975038222144306,-38.7315633501092
290,168.0800018310547,205.25,1.2211446797002459,-26.0365450244786
291,166.7899932861328,201.59500122070312,1.2086756360428732,-23.765236009065987
292,166.4842071533203,200.47999572753906,1.2041982789569403,-22.97822302694071
293,167.43499755859375,201.9499969482422,1.2061396953618968,-23.428386854662918
294,167.1300048828125,200.6699981689453,1.2006820577169866,-22.475529508032864
295,167.34500122070312,200.50070190429688,1.1981278224132093,-22.07562373836764
296,167.22999572753906,200.4199981689453,1.198469193860899,-22.118277266274546
297,170.69500732421875,197.8249969482422,1.1589383898762349,-15.806633162127312
298,171.19000244140625,193.4499969482422,1.130030925809788,-10.900691193160341
299,169.73500061035156,190.00999450683594,1.119450872380931,-9.021353716330097
300,168.97000122070312,190.2899932861328,1.126176196433722,-10.121906614435815
301,167.40499877929688,188.125,1.123771699601515,-9.635567215637408
302,166.72000122070312,187.83999633789062,1.126679432356943,-10.085306058795155
303,166.43499755859375,188.21499633789062,1.1308618926234502,-10.76600686324538
304,165.47999572753906,186.67999267578125,1.128112143434834,-10.255357856244999
305,165.92999267578125,185.94000244140625,1.1205930853304111,-9.03269161672803
306,164.6313018798828,184.7100067138672,1.1219616476618406,-9.195698414489456
307,164.07000732421875,183.8000030517578,1.120253518905199,-8.887750866080765
308,163.47560119628906,184.52000427246094,1.1287311557331627,-10.245324355622003
309,163.14999389648438,185.77999877929688,1.138706746732524,-11.854571965903872
310,161.8300018310547,184.0800018310547,1.1374899570428745,-11.570425723870855
311,160.89999389648438,185.83970642089844,1.1550013267275767,-14.327676000106962
312,159.6199951171875,182.25999450683594,1.1418368630635962,-12.120917168928642
313,159.70809936523438,183.6199951171875,1.149722499027863,-13.38641534620946
314,160.1199951171875,183.97000122070312,1.1489508295704134,-13.294613573328817
315,161.01089477539062,185.8300018310547,1.1541455135088008,-14.199016840890451
316,162.2100067138672,186.00039672851562,1.146664133098853,-13.083219548731492
317,162.85000610351562,187.02999877929688,1.1484801459596583,-13.426345058070652
318,159.5800018310547,180.6750030517578,1.1321907568533314,-10.578823337175507
319,159.02999877929688,180.27000427246094,1.1335597412827823,-10.763769171670688
320,159.4499969482422,182.10000610351562,1.14205085976029,-12.143272306800114
321,158.46499633789062,181.2104034423828,1.1435358446984265,-12.310201609992973
322,158.74000549316406,182.9716033935547,1.152649597214699,-13.776421070822934
323,157.35000610351562,181.87989807128906,1.1558938100811766,-14.17565775419989
324,156.72000122070312,180.92999267578125,1.1544792704600868,-13.901508586025884
325,155.72000122070312,175.67999267578125,1.1281787265515666,-9.72412920495988
326,157.85000610351562,177.23500061035156,1.1228064222824519,-8.994449983795406
327,159.50999450683594,179.57989501953125,1.125822213051579,-9.558806604382383
328,158.88999938964844,176.02999877929688,1.107873368087917,-6.673929910481704
329,157.58999633789062,171.9499969482422,1.0911225391462165,-3.9883381574195904
330,156.74000549316406,173.4600067138672,1.1066734760413948,-6.410065629003455
331,156.4600067138672,174.92999267578125,1.1180492468959933,-8.180384054867673
332,159.52499389648438,196.16000366210938,1.229650594999536,-26.122826592352155
333,161.4149932861328,199.97999572753906,1.238918341204177,-27.91556634267222
334,162.2801055908203,203.27999877929688,1.2526489186040795,-30.287632098728707
335,163.4600067138672,206.72000122070312,1.2646518581304202,-32.46204826725149
336,163.0930938720703,208.11000061035156,1.2760196993601236,-34.245605936362935
337,163.9199981689453,206.13999938964844,1.25756467601463,-31.38865011694655
338,164.05499267578125,205.72000122070312,1.2539697687059341,-30.823854056526173
339,163.1199951171875,207.59100341796875,1.2726275725353762,-33.697753913792425
340,162.00999450683594,207.00990295410156,1.2777600763721209,-34.30726299161766
341,160.3907928466797,205.24000549316406,1.27962460843595,-34.27415461757592
342,160.10000610351562,208.0399932861328,1.2994377598687954,-37.38604626697513
343,159.97000122070312,204.5800018310547,1.2788647888350344,-34.0655007297638
344,158.75,202.8699951171875,1.2779212290846456,-33.664092480347435
345,157.64999389648438,200.5,1.2718046797493163,-32.47398659074405
346,156.38999938964844,210.14999389648438,1.343755960845629,-43.47547657500424
347,155.86000061035156,207.50999450683594,1.331387101849235,-41.40396480403949
348,156.17550659179688,206.9134063720703,1.3248774464544522,-40.46895844817861
349,154.43710327148438,204.08999633789062,1.3215088344354764,-39.51019565938945
350,153.82000732421875,203.35000610351562,1.3219997166876902,-39.43211526191219
351,156.5301055908203,208.8300018310547,1.3341203664485453,-42.005203709357076
352,157.9199981689453,211.1300048828125,1.3369428022468837,-42.814379323714675
353,157.85000610351562,210.49000549316406,1.3334811362321262,-42.249454866607906
354,159.34800720214844,211.1699981689453,1.3252126705359775,-41.322660676809804
355,159.13999938964844,210.47000122070312,1.322546198491399,-40.845777197154476
356,159.89999389648438,213.94000244140625,1.337961292105528,-43.50059263954877
357,158.9499969482422,212.3300018310547,1.335828914172262,-42.90957834380616
358,159.30799865722656,212.46009826660156,1.3336436340760214,-42.655674764682786
359,159.47999572753906,212.05999755859375,1.329696533983385,-42.07108645266156
360,160.0,209.19000244140625,1.3074375152587892,-38.643324030898654
361,159.53619384765625,207.5699005126953,1.301083443866708,-37.52071014438009
362,161.4499969482422,212.15809631347656,1.314079283516434,-40.05612127889303
363,161.8699951171875,213.41000366210938,1.3184037196492713,-40.85752993160055
364,162.27000427246094,214.61349487304688,1.3225703409281862,-41.631963074829386
365,164.9499969482422,222.27000427246094,1.3474992930263863,-46.41385707160835
366,166.1199951171875,223.4199981689453,1.344931403419174,-46.30888680796694
367,160.1699981689453,211.0,1.3173503303498815,-40.27097804830065
368,159.32000732421875,209.80999755859375,1.3169092889358651,-39.992693312853234
369,157.8000030517578,209.4499969482422,1.327313009490522,-41.263080626011075
370,157.55999755859375,210.05099487304688,1.3331492645836875,-42.121513391440956
371,156.47500610351562,206.89999389648438,1.3222558608472603,-40.13429662096247
372,155.0800018310547,206.76800537109375,1.333298961373165,-41.4986184417145
373,156.8000030517578,208.3800048828125,1.3289540869079495,-41.26570917951538
374,157.74000549316406,207.64999389648438,1.3164066607407545,-39.52743219268662
375,159.17999267578125,208.0500030517578,1.307011010331652,-38.38288140488417
376,158.4600067138672,207.39999389648438,1.308847564742242,-38.50514403770278
377,158.47000122070312,207.60000610351562,1.3100271628974656,-38.694435930625744
378,156.89500427246094,205.08999633789062,1.3071799021830877,-37.87380036644346
379,156.47999572753906,203.35499572753906,1.299559057258783,-36.58394647840889
380,157.27999877929688,203.75999450683594,1.2955238815379322,-36.1308454891802
381,153.2100067138672,198.59559631347656,1.296231235629216,-35.33200470409854
382,152.25669860839844,197.1999969482422,1.295181090557054,-34.95894326898686
383,153.27499389648438,200.2899932861328,1.3067362665915383,-36.95669508471316
384,153.33200073242188,199.8350067138672,1.3032831095877841,-36.440561804800765
385,152.19000244140625,198.25399780273438,1.302674253383122,-36.08448380739874
386,152.3800048828125,197.6649932861328,1.2971845842776197,-35.29167875449703
387,152.14999389648438,196.2100067138672,1.2895827445603392,-34.083406708748285
388,155.39999389648438,199.88999938964844,1.2862934828864916,-34.27738237299401
389,153.72999572753906,195.456298828125,1.2714259042492846,-31.634956281063367
390,153.75,196.52000427246094,1.2781788895769817,-32.67720473029091
391,154.6470947265625,198.2322998046875,1.2818365592654015,-33.42725796166958
392,155.53500366210938,200.40750122070312,1.2885041727074928,-34.650069945681864
393,155.2100067138672,198.9199981689453,1.2816183851834912,-33.511165321699266
