,meta,msft,Ratio,Spread
29,313.260009765625,308.0931396484375,0.983506129234136,174.5765723230862
30,319.0,305.89373779296875,0.9589145385359522,185.64845014889974
31,323.0,310.55010986328125,0.9614554484931308,187.1749986816296
32,237.75999450683594,298.45343017578125,1.255271858475755,67.51363182734738
33,237.08999633789062,303.09991455078125,1.2784171379327878,61.83151108165421
34,224.91000366210938,298.15625,1.3256691349662293,47.94819371743719
35,220.17999267578125,301.7326965332031,1.3703910735318698,37.060426589237835
36,232.0,308.32098388671875,1.3289697581324085,48.74268093897817
37,228.07000732421875,299.5729675292969,1.313513210456609,51.41598912517665
38,219.5500030517578,292.3011169433594,1.3313646680954536,45.518212222562255
39,217.6999969482422,292.2615051269531,1.342496597261955,42.698213825673264
40,221.0,297.6806945800781,1.3469714686881362,42.37993858725227
41,216.5399932861328,297.3332214355469,1.3731099596121954,35.83344488156436
42,207.7100067138672,288.6266784667969,1.3895655921112997,30.8912113747522
43,206.16000366210938,285.846923828125,1.3865294855961505,31.275079562551095
44,202.0800018310547,285.6384582519531,1.4134919619149449,25.176963293303313
45,198.4499969482422,278.2423400878906,1.402077824977035,26.962073462594358
46,207.60000610351562,292.458740234375,1.408760749691627,26.88911834715159
47,210.47999572753906,295.1590576171875,1.4023140612339393,28.640487760069757
48,211.02999877929688,296.62835693359375,1.4056217535394997,28.021344743775924
49,203.49000549316406,292.8161315917969,1.4389705817843401,20.17877512666487
50,208.11000061035156,298.0182189941406,1.432022575177086,22.117953473324544
51,202.97000122070312,293.7791442871094,1.4474017959317214,18.41197614888514
52,200.05999755859375,287.762939453125,1.4383831998640544,19.930100583523338
53,187.47000122070312,276.8921813964844,1.4769946103030482,11.340121702720948
54,190.2899932861328,273.85430908203125,1.4391419346483738,18.736940777614418
55,198.5,286.4128112792969,1.4428856991400347,18.868893495920215
56,195.2100067138672,283.5238342285156,1.4524042030493658,16.672428728526054
57,187.61000061035156,278.0437927246094,1.4820307649914695,10.40491165226362
58,186.6300048828125,274.4400634765625,1.4705034361912337,12.493831956636852
59,192.02999877929688,285.07257080078125,1.4845210259487618,10.208258012137177
60,203.6300048828125,292.2602233886719,1.435251271328434,20.951084607457542
61,207.83999633789062,293.08416748046875,1.4101432479049631,26.634651242219345
62,216.49000549316406,298.2565002441406,1.3776917764157868,34.83289843420883
63,211.49000549316406,296.9956970214844,1.404301334850001,28.365050903062095
64,216.64999389648438,301.8602294921875,1.3933082760039988,31.476468084946216
65,213.4600067138672,297.3232727050781,1.3928757769769284,31.082565503344338
66,219.57000732421875,301.89996337890625,1.3749599367327,35.95028699410224
67,221.82000732421875,301.48297119140625,1.3591333569417376,39.84517202081358
68,223.58999633789062,308.45220947265625,1.3795438728239044,35.6118591245112
69,229.86000061035156,313.12811279296875,1.3622557729118325,40.627690453539316
70,227.85000610351562,311.5893249511719,1.3675194935461719,39.05956918325674
71,222.36000061035156,306.0794677734375,1.3765041686152457,36.083359342366094
72,224.85000610351562,307.1814880371094,1.3661617954134735,38.83021564503744
73,233.88999938964844,312.6913146972656,1.3369161379847556,47.29377916992999
74,231.83999633789062,308.6308898925781,1.331223666182129,48.1854524483642
75,223.3000030517578,297.3332214355469,1.3315415018898553,46.28259579572696
76,222.9499969482422,299.189697265625,1.3419587412467282,43.88510497849447
77,222.3300018310547,294.8215026855469,1.3260536151552655,47.29495441261153
78,216.4600067138672,283.1962585449219,1.3083075383956335,49.84677011578239
79,214.13999938964844,280.0193786621094,1.307646303634227,49.43754472756453
80,214.99000549316406,285.5391540527344,1.3281508291408157,45.23164939947415
81,210.17999267578125,277.8055419921875,1.3217506502663354,45.530279622647555
82,210.77000427246094,278.49053955078125,1.321300630571599,45.757280778340004
83,217.30999755859375,283.2359313964844,1.3033727604737324,51.12095374078419
84,200.4199981689453,284.28826904296875,1.4184625867690417,23.961234791392226
85,188.07000732421875,278.7784423828125,1.4823120727709609,10.381308241237347
86,184.11000061035156,272.0474853515625,1.4776355681369036,10.991163497648442
87,186.99000549316406,278.6890869140625,1.4903956293228235,8.801272316849433
88,180.9499969482422,268.26507568359375,1.4825370555840718,9.889060228580858
89,174.9499969482422,281.1709899902344,1.6071505852807586,-12.29123498262331
90,205.72999572753906,287.53460693359375,1.3976309381466843,28.92272022755068
91,200.47000122070312,275.5122375488281,1.374331500330111,32.81455751026496
92,211.1300048828125,282.41192626953125,1.3376209905659013,42.392357857302585
93,212.02999877929688,279.7414245605469,1.3193483288736476,46.454007267583364
94,223.41000366210938,287.8821105957031,1.2885820056254191,55.903737895593196
95,208.27999877929688,275.3434753417969,1.321987118088874,45.05546842098116
96,203.77000427246094,272.742431640625,1.3384817486480542,40.68527763317209
97,196.2100067138672,262.66583251953125,1.3386974340334055,39.076160588270994
98,197.64999389648438,267.55029296875,1.3536569756175891,36.417531743932415
99,188.74000549316406,258.6650085449219,1.3704832097945998,31.53037844982114
100,191.24000549316406,253.5026397705078,1.325573271747105,40.55707260113664
101,198.6199951171875,259.2309265136719,1.3051602702976777,46.23625833212597
102,200.0399932861328,259.608154296875,1.2977812587982704,48.05396453268642
103,202.6199951171875,264.8896789550781,1.307322501917327,46.76042649376208
104,192.24000549316406,252.82933044433594,1.3151754224919974,42.77611207806913
105,191.2899932861328,251.89395141601562,1.3168171899051249,42.24302859439061
106,193.5399932861328,251.31680297851562,1.2985264632460982,46.298069871101944
107,196.22999572753906,259.3669738769531,1.3217498829133052,42.40591685196571
108,181.27999877929688,258.342041015625,1.425099529761962,20.322188676617056
109,183.8300018310547,261.227783203125,1.4210291062456781,21.378063090750597
110,191.6300048828125,264.59112548828125,1.3807395436329852,30.071420698721024
111,195.1300048828125,271.8949890136719,1.3934043058983236,28.17761270099251
112,193.63999938964844,270.5317687988281,1.3970861890701398,27.237686500253655
113,188.63999938964844,271.07904052734375,1.4370178191498613,18.96176401793505
114,198.86000061035156,273.2283935546875,1.3739736131755032,32.609775018242175
115,190.77999877929688,268.69085693359375,1.4083806408051598,24.657809190873902
116,194.25,267.4270935058594,1.376716054084218,31.28525812862514
117,195.64999389648438,271.1586608886719,1.3859374870828673,29.717703522489355
118,196.63999938964844,269.0789489746094,1.3683835934184523,33.32769677675415
119,184.0,263.48663330078125,1.4319925722868547,19.381984288407207
120,175.57000732421875,251.74468994140625,1.433870703647682,18.0934337981362
121,164.25999450683594,241.0675048828125,1.4675971809604564,11.288391039412543
122,163.72999572753906,243.28652954101562,1.4859007872074066,8.25013128818395
123,169.35000610351562,250.52073669433594,1.479307515000646,9.702943620597948
124,160.8699951171875,243.76416015625,1.5152866759191317,3.3517114983354452
125,163.74000549316406,246.43096923828125,1.5050138082997038,5.121163987446918
126,157.0500030517578,252.49099731445312,1.6077108717485444,-11.27980257106856
127,155.85000610351562,251.88400268554688,1.6161950132889018,-12.527679405880976
128,158.75,257.5857849121094,1.6225876214936024,-13.746853629625862
129,170.16000366210938,266.3822937011719,1.5654812409979333,-4.90657573787715
130,169.49000549316406,263.58612060546875,1.5551720577181751,-3.146039012867194
131,160.67999267578125,255.21751403808594,1.5883590096563032,-8.395334885900242
132,163.94000244140625,258.9789123535156,1.5797176314309085,-7.117637814829381
133,161.25,255.56578063964844,1.584904065982316,-7.862523980263463
134,160.02999877929688,258.3022155761719,1.614086218499606,-12.484751587592429
135,168.19000244140625,261.55615234375,1.5551230664549784,-3.125524664331268
136,169.77000427246094,264.89959716796875,1.5603439388670568,-4.026713020031851
137,172.19000244140625,267.0788269042969,1.5510704635432009,-2.465278621835781
138,170.8800048828125,266.34246826171875,1.5586520403272066,-3.753822702998749
139,162.8800048828125,263.2079772949219,1.6159624840648334,-12.985172942286626
140,163.27000427246094,252.42132568359375,1.5460361308153046,-1.5956875156006753
141,163.49000549316406,251.47601318359375,1.5381736175555307,-0.31031249555573703
142,158.0500030517578,252.82933044433594,1.5996793771749567,-10.072405550190782
143,164.6999969482422,255.45631408691406,1.5510401871300126,-2.420293124599086
144,167.22999572753906,252.99847412109375,1.5128773580386483,3.9482422357678764
145,175.77999877929688,258.25250244140625,1.4691802493733028,11.910211421652518
146,183.08999633789062,260.97900390625,1.4254137807978107,20.48299358511346
147,183.1699981689453,263.5363464355469,1.4387527928699129,18.04931229819388
148,169.27000427246094,259.0783996582031,1.5305629651972155,1.021619414353521
149,166.64999389648438,257.555908203125,1.5454900548217683,-1.5057181640209216
150,159.14999389648438,250.6600341796875,1.574992420940486,-6.202820271287893
151,169.5800018310547,267.4171447753906,1.5769379755155735,-6.837953129853448
152,160.72000122070312,275.0494079589844,1.7113576771399,-28.16538639262487
153,159.10000610351562,279.35809326171875,1.7558647551525506,-34.97814699208092
154,159.92999267578125,276.64154052734375,1.7297664803134611,-30.978658988228492
155,160.19000244140625,273.46722412109375,1.7071428925230316,-27.402437647759744
156,168.8000030517578,281.0795593261719,1.6651632360455981,-21.70603531135035
157,170.57000732421875,282.2537536621094,1.6547677876662257,-20.144280676369906
158,167.11000061035156,281.51739501953125,1.6846232660601927,-24.756158733250377
159,170.25,278.9401550292969,1.6384150075142254,-17.32532701306653
160,168.52999877929688,280.910400390625,1.666827285500067,-21.95423012058055
161,178.33999633789062,287.73663330078125,1.6134161669243452,-13.616854025530616
162,177.49000549316406,285.6071472167969,1.6091449567722105,-12.801224418110538
163,180.5,290.4731140136719,1.6092693297156337,-13.01455195214547
164,180.88999938964844,292.02545166015625,1.6143814066310822,-13.964055783272018
165,179.47000122070312,291.2691650390625,1.6229406756445854,-15.402703145941901
166,174.85000610351562,290.5013427734375,1.6614316993586684,-21.776146629320326
167,174.66000366210938,289.35455322265625,1.6566732346028723,-20.923049580938855
168,167.9600067138672,285.3458557128906,1.6988916665084401,-27.27073936407513
169,163.0500030517578,276.9694519042969,1.6986779927650602,-26.48387625634877
170,161.11000061035156,275.66314697265625,1.7110244300684614,-28.17629159093895
171,163.25999450683594,275.0149841308594,1.6845215814296999,-24.204818359394924
172,168.77999877929688,278.0663757324219,1.6475078667113394,-18.72377292468727
173,161.77999877929688,267.33660888671875,1.6524700884157135,-18.81411713430828
174,159.1699981689453,264.4846496582031,1.6616488829601879,-19.9965145427166
175,157.16000366210938,262.2309875488281,1.6685605843622853,-20.849761545421078
176,162.92999267578125,260.7351989746094,1.600289760605669,-10.435126983212344
177,165.36000061035156,259.668212890625,1.570320584979302,-5.61200436817518
178,160.32000732421875,255.3404083251953,1.5926920949349426,-9.07466938475193
179,158.5399932861328,252.53829956054688,1.5928996483856663,-9.023981987550032
180,160.38999938964844,257.3647155761719,1.6046182215571614,-10.99078778987982
181,162.05999755859375,257.7934875488281,1.5907286895744976,-8.83819324108231
182,169.14999389648438,263.716796875,1.5590706851363423,-3.802281458994488
183,168.9600067138672,265.900634765625,1.5737489595151721,-6.279788266048884
184,153.1300048828125,251.2818603515625,1.6409707590871152,-16.12992496884303
185,151.47000122070312,251.51119995117188,1.6604687259802766,-18.92518227934787
186,149.5500030517578,244.6904296875,1.6361780320580468,-15.072211074819878
187,146.2899932861328,244.05223083496094,1.668276997987225,-19.473107608781365
188,148.02000427246094,243.8328399658203,1.6472965337644252,-16.57958659692628
189,146.08999633789062,241.76866149902344,1.6549296157133049,-17.498679585801913
190,142.1199951171875,238.2784881591797,1.6766007342084626,-20.145056831355337
191,142.82000732421875,240.3027801513672,1.6825568395739592,-21.087318849234183
192,140.41000366210938,237.2513885498047,1.6897043113875272,-21.76114257163758
193,136.3699951171875,236.78269958496094,1.7363254972729543,-27.537216624010004
194,134.39999389648438,235.74563598632812,1.7540598712221722,-29.545243309253184
195,141.61000061035156,240.39254760742188,1.697567591069196,-23.04743016553613
196,136.41000366210938,236.8325653076172,1.736181797152185,-27.525239932492443
197,135.67999267578125,232.2454833984375,1.711715034901333,-24.066558015266626
198,138.61000061035156,240.06346130371094,1.7319346385298457,-27.355534314106965
199,140.27999877929688,248.1805877685547,1.769180139208714,-32.89129425749695
200,138.97999572753906,248.4996795654297,1.7880248036026465,-35.219839967554776
201,139.07000732421875,246.09645080566406,1.7695868112808166,-32.67747756888326
202,133.4499969482422,233.5817413330078,1.7503315599445173,-28.849787581961383
203,133.7899932861328,228.6057586669922,1.708691009334903,-23.34826232532001
204,128.5399932861328,224.77655029296875,1.7486896066083595,-27.63413724278971
205,127.5,225.11558532714844,1.7656124339384192,-29.580721255933472
206,130.2899932861328,233.5817413330078,1.7927834321092768,-33.73430051899771
207,126.76000213623047,227.91769409179688,1.7980253254244272,-33.52666703010888
208,134.0399932861328,236.86248779296875,1.7671031009927207,-31.218558913606447
209,132.8000030517578,237.8297576904297,1.7908866884418466,-34.102519102989504
210,133.22999572753906,235.8154296875,1.769987519700537,-31.42353845649851
211,131.52999877929688,235.48635864257812,1.7903623570902383,-33.72220395067558
212,130.00999450683594,241.4395751953125,1.857084727302389,-42.024936936637744
213,129.72000122070312,246.55517578125,1.9006720124968681,-47.58878888846888
214,137.50999450683594,249.95558166503906,1.817726650062612,-38.94796727565986
215,129.82000732421875,230.66993713378906,1.776844277613564,-31.548967791543763
216,97.94000244140625,226.11277770996094,2.3086866660559413,-76.26969312147384
217,99.19999694824219,235.20713806152344,2.371039771142768,-83.4164419740273
218,93.16000366210938,231.4776611328125,2.4847322030211614,-89.02316477808338
219,95.19999694824219,227.52879333496094,2.390008409965208,-81.92101785050716
220,90.54000091552734,219.48147583007812,2.424138210853913,-81.07679671581644
221,88.91000366210938,213.6479034423828,2.4029681098014932,-77.76276022838624
222,90.79000091552734,220.76783752441406,2.4316316257097568,-81.97672587246223
223,96.72000122070312,227.22962951660156,2.3493551142342475,-79.27233759891999
224,96.47000122070312,228.22682189941406,2.365780232315733,-80.65596251942264
225,101.47000122070312,223.8790740966797,2.206357262278235,-68.57956396288532
226,111.87000274658203,242.2971649169922,2.1658814603398686,-70.92205885669063
227,113.0199966430664,246.41555786132812,2.180282827644601,-73.26287156204
228,114.22000122070312,240.87118530273438,2.10883542924595,-65.86361574674243
229,117.08000183105469,241.29000854492188,2.06089857167154,-61.861649814315825
230,113.2300033569336,241.72999572753906,2.1348581520883334,-68.25269571876427
231,111.44999694824219,241.67999267578125,2.168506050188753,-70.95410224146784
232,112.05000305175781,241.22000122070312,2.15278888577343,-69.56666326154524
233,109.86000061035156,242.0500030517578,2.2032587084197655,-73.78181789652086
234,111.44000244140625,245.02999877929688,2.198761606346254,-74.31955715554176
235,112.23999786376953,247.5800018310547,2.2058090390517746,-75.63298316248219
236,111.41000366210938,247.49000549316406,2.2214343179070877,-76.82593388705413
237,108.77999877929688,241.75999450683594,2.222467339766582,-75.16120074473687
238,109.45999908447266,240.3300018310547,2.1955966000473546,-72.68011109471902
239,118.0999984741211,255.13999938964844,2.160372588366769,-74.13500109418007
240,120.44000244140625,254.69000244140625,2.11466288009511,-70.06798946080579
241,123.48999786376953,255.02000427246094,2.06510655667669,-65.68352140783179
242,122.43000030517578,250.1999969482422,2.043616730577308,-62.50198426966401
243,114.12000274658203,245.1199951171875,2.1479143815086266,-70.2669962176746
244,113.93000030517578,244.3699951171875,2.14491349480042,-69.81068872007435
245,115.33000183105469,247.39999389648438,2.1451486167397897,-70.67666292970938
246,115.9000015258789,245.4199981689453,2.117515055546797,-67.81560148795617
247,114.70999908447266,252.50999450683594,2.2012901797766307,-76.74502047900717
248,120.1500015258789,256.9200134277344,2.138327175737878,-72.74626360601272
249,121.58999633789062,257.2200012207031,2.1154700959600787,-70.82040800111614
250,116.1500015258789,249.00999450683594,2.1438656154589464,-71.01916528815664
251,119.43000030517578,244.69000244140625,2.0488152207666204,-61.62918021510984
