,qcom,aapl,Ratio,Spread
0,158.3699951171875,177.381103515625,1.1200423627238862,7.371611200715364
1,158.24000549316406,177.8300018310547,1.1237992647740203,6.771068402973782
2,158.0050048828125,177.1649932861328,1.1212619082384807,7.161927790472731
3,158.0749969482422,177.09500122070312,1.1203226610131682,7.313571838572301
4,159.3300018310547,177.85000610351562,1.1162367668337732,8.022642009309578
5,161.2100067138672,178.77999877929688,1.10898822240368,9.28584259291165
6,161.19000244140625,178.99000549316406,1.110428703903198,9.052499112251297
7,158.77999877929688,178.90499877929688,1.1267477021962546,6.3260217522473
8,155.6199951171875,177.64999389648438,1.1415627777311488,3.894600714188357
9,155.36000061035156,177.76119995117188,1.1441889756231614,3.4800878941395865
10,155.5749969482422,178.1999969482422,1.145428252892893,3.292103287699007
11,153.3699951171875,178.00999450683594,1.1606572352748752,0.9097745628359917
12,152.07510375976562,177.1925048828125,1.165164451656236,0.21665800562291793
13,152.8000030517578,177.7899932861328,1.1635470532412893,0.4648292362023767
14,154.11000061035156,176.2259063720703,1.143507271910511,3.557145061574033
15,153.82000732421875,176.47000122070312,1.1472499858145446,2.9747471977589157
16,153.94000244140625,176.74000549316406,1.1481096705869944,2.844727924582031
17,153.67999267578125,176.61000061035156,1.149206201375515,2.671408241295808
18,153.74000549316406,176.4250030517578,1.147554291323363,2.9264161002690514
19,154.125,176.46499633789062,1.1449472592888281,3.3355532206642238
20,152.80999755859375,174.67999267578125,1.143118876163856,3.586489329581809
21,146.89999389648438,173.25,1.1793737726230513,-1.8780640211760442
22,145.3699951171875,172.9250030517578,1.1895508623520097,-3.3379470167554075
23,144.69500732421875,172.85000610351562,1.194581688062048,-4.050383490223481
24,143.0500030517578,172.3350067138672,1.204718651082542,-5.454428202535468
25,145.1199951171875,173.35499572753906,1.194563130928658,-4.059586974870058
26,145.43870544433594,173.03500366210938,1.1897452135142623,-3.3677909063826235
27,147.00999450683594,174.25999450683594,1.1853615469574954,-2.7597330117557703
28,151.47000122070312,177.36000061035156,1.1709249302238056,-0.6567437661186659
29,152.14999389648438,177.64500427246094,1.167564977973789,-0.148475364635118
30,152.6804962158203,177.66000366210938,1.163606407271427,0.4554034845400565
31,152.9600067138672,177.22959899902344,1.1586662605902984,1.2118820561821337
32,152.85499572753906,177.49000549316406,1.1611658791285855,0.8289708869305059
33,153.44000244140625,178.2899932861328,1.1619524925008782,0.7114455669464519
34,153.80999755859375,178.46499633789062,1.1602951639727097,0.9680747968061212
35,148.1999969482422,176.90989685058594,1.1937240249226893,-4.021391443480695
36,146.08560180664062,176.49000549316406,1.2081273124148593,-6.068130473367177
37,145.83839416503906,175.26499938964844,1.2017754336440962,-5.131514117232143
38,146.08999633789062,175.64199829101562,1.2022862803334895,-5.214996658833968
39,146.36000061035156,175.3800048828125,1.1982782464569657,-4.63801920150425
40,145.88999938964844,174.86000061035156,1.198574277482372,-4.666313243889135
41,145.47000122070312,175.0399932861328,1.203272096083693,-5.336271217902038
42,139.24000549316406,171.1300048828125,1.2290290012320781,-8.69412810612414
43,139.3699951171875,170.8350067138672,1.2257660378779718,-8.247485454866904
44,138.3300018310547,170.97500610351562,1.2359936661631146,-9.600729706697905
45,138.60000610351562,171.7100067138672,1.2388888827726519,-10.020746267922874
46,138.1999969482422,171.3800048828125,1.2400868933954947,-10.157390769044156
47,139.5,171.6699981689453,1.2306093058705758,-8.930814626895682
48,139.25,171.60000610351562,1.2323160222873653,-9.152469843799395
49,139.61000061035156,172.0800018310547,1.2325764707309628,-9.212492772748845
50,137.73190307617188,170.86000061035156,1.2405259550930503,-10.183459719248134
51,137.75999450683594,170.89999389648438,1.240563303652019,-10.19068184774082
52,139.1699981689453,171.19000244140625,1.2300783552040453,-8.835795448125225
53,139.50999450683594,171.67999267578125,1.2305927850020022,-8.92914965070375
54,140.50010681152344,172.65220642089844,1.2288403926447262,-8.746309144352978
55,139.17999267578125,172.1699981689453,1.2370312345827896,-9.804131692636417
56,137.97000122070312,170.27999877929688,1.2341813240032462,-9.325695181068795
57,138.10000610351562,170.89999389648438,1.2375089525222964,-9.79402801520692
58,139.17660522460938,171.65499877929688,1.2333610128101087,-9.293084066701255
59,137.57000732421875,170.82000732421875,1.2416951241533185,-10.332332257429158
60,137.22999572753906,169.95010375976562,1.2384326244328545,-9.859082525509933
61,137.10499572753906,170.74000549316406,1.245323006555253,-10.794807900075085
62,136.67999267578125,170.13999938964844,1.2448054470798642,-10.690605736673774
63,136.5399932861328,166.47999572753906,1.2192764311820645,-7.193923840641617
64,136.80999755859375,166.44000244140625,1.216577775100993,-6.838946505382211
65,136.36000061035156,166.55999755859375,1.221472549230464,-7.483903170622398
66,136.88999938964844,166.91000366210938,1.2193002002068167,-7.215618459650159
67,136.07000732421875,166.6649932861328,1.2248473896897376,-7.927201913343737
68,136.125,166.1300048828125,1.2204224417470155,-7.328059652264045
69,135.30999755859375,165.77999877929688,1.2251866216131486,-7.92882653727338
70,138.61000061035156,169.5749969482422,1.2233965529293716,-7.8740770192700325
71,138.0399932861328,169.0800018310547,1.224862431575039,-8.044046250156697
72,137.5800018310547,167.86000061035156,1.2200901175774084,-7.3606660605341006
73,137.94000244140625,168.11000061035156,1.2187182661661966,-7.190693261944489
74,136.33999633789062,166.93080139160156,1.2243714674738433,-7.878043770423375
75,135.72500610351562,167.11000061035156,1.2312395881043396,-8.774683911241624
76,136.05999755859375,167.63999938964844,1.2321035013796386,-8.913885300624685
77,141.65499877929688,168.69000244140625,1.1908510387567106,-3.4368207497014964
78,141.9499969482422,169.69000244140625,1.1954209657593626,-4.092679092636558
79,140.7794952392578,170.44009399414062,1.2106883442398624,-6.208265214938621
80,140.72000122070312,170.55999755859375,1.2120522745809958,-6.39757385469801
81,140.31500244140625,170.27999877929688,1.2135551852369002,-6.590042248722284
82,140.78500366210938,170.8000030517578,1.2131974188222905,-6.561748206337398
83,140.49000549316406,170.39999389648438,1.2128976242710423,-6.505880708128899
84,138.83990478515625,168.47000122070312,1.2134119616503418,-6.500877580615395
85,139.49000549316406,168.25,1.2061796069557498,-5.522475940978211
86,138.61000061035156,166.9600067138672,1.2045307407739698,-5.2590867848950325
87,138.14999389648438,166.55999755859375,1.2056460725101223,-5.3957164614395765
88,138.36000061035156,166.66929626464844,1.2046060677176587,-5.260023618009711
89,137.58999633789062,165.86500549316406,1.2055019253422776,-5.354011460318759
90,136.8800048828125,165.27999877929688,1.207480953268511,-5.597273059865529
91,139.52000427246094,166.14999389648438,1.190868612446565,-3.38747358764158
92,138.22999572753906,164.6300048828125,1.1909861098983876,-3.3723945192231213
93,137.283203125,163.7501983642578,1.1927912128853733,-3.597105958524054
94,138.30999755859375,164.5050048828125,1.1893934479546315,-3.1540652527879445
95,139.88999938964844,165.47000122070312,1.1828579737126481,-2.275848630242848
96,139.33999633789062,164.82000732421875,1.182862147667499,-2.267482315039473
97,139.35000610351562,165.11000061035156,1.184858223025123,-2.545798317406991
98,140.25999450683594,166.27499389648438,1.185476974251418,-2.649209024406616
99,141.2449951171875,167.22999572753906,1.1839711247028077,-2.45511985103812
100,140.34039306640625,166.5,1.1864011234542826,-2.78042304231343
101,140.23500061035156,166.12669372558594,1.1846307484047827,-2.5300664614465234
102,140.39999389648438,166.3699951171875,1.1849715267071206,-2.5808884790325237
103,141.1699981689453,167.49000549316406,1.1864419328866198,-2.8026202412156636
104,141.0500030517578,167.4600067138672,1.187238589795835,-2.9126064612028415
105,141.85000610351562,168.0800018310547,1.1849136030942262,-2.5993267147758843
106,140.77999877929688,166.7899932861328,1.1847563200196658,-2.5575770825950315
107,140.85000610351562,166.4842071533203,1.181996449691065,-2.1701211663752247
108,141.3800048828125,167.43499755859375,1.18429050626627,-2.5026207571607983
109,140.9499969482422,167.1300048828125,1.1857396842951604,-2.6992706633764953
110,141.02000427246094,167.34500122070312,1.1866756215478507,-2.832597217859785
111,140.3300018310547,167.22999572753906,1.1916909680430965,-3.5225410720539685
112,142.17999267578125,170.69500732421875,1.200555747062538,-4.829373459908794
113,140.8699951171875,171.19000244140625,1.215233963052217,-6.852597488405451
114,138.86500549316406,169.73500061035156,1.2223021920285535,-7.7365947571633455
115,138.88999938964844,168.97000122070312,1.2165742815410838,-6.942437759576535
116,136.69000244140625,167.40499877929688,1.2247055072740742,-7.943927842556917
117,136.14999389648438,166.72000122070312,1.2245318302949122,-7.8888983822163254
118,136.13180541992188,166.43499755859375,1.2226018529997196,-7.625113199143897
119,135.13999938964844,165.47999572753906,1.2245078916303047,-7.8271415014137915
120,135.52000427246094,165.92999267578125,1.2243948306124717,-7.833828884273203
121,134.24000549316406,164.6313018798828,1.2263952260361488,-8.028370749862887
122,134.07000732421875,164.07000732421875,1.2237636933027953,-7.665394210097077
123,134.00999450683594,163.47560119628906,1.219876187577562,-7.140998382546854
124,133.7899932861328,163.14999389648438,1.2194484048411616,-7.072042115254561
125,132.80499267578125,161.8300018310547,1.2185535993073138,-6.901141054248058
126,133.7899932861328,160.89999389648438,1.202631003593611,-4.822042115254561
127,133.07000732421875,159.6199951171875,1.1995189474084942,-4.381971132399514
128,133.81500244140625,159.70809936523438,1.1934992074985462,-3.6009721753287636
129,134.11000061035156,160.1199951171875,1.1939452269663795,-3.6687262702169505
130,135.0500030517578,161.01089477539062,1.1922317003849554,-3.463029298728401
131,135.5399932861328,162.2100067138672,1.196768590444242,-4.090523956303429
132,136.58999633789062,162.85000610351562,1.192254268026072,-3.5056012000040084
133,134.40499877929688,159.5800018310547,1.187307044234992,-2.7845913270192
