,googl,meta,Ratio,Spread
673,115.18025207519531,195.64999389648438,1.698641827669855,-16.58700969502263
674,114.19100189208984,192.7949981689453,1.688355430589321,-15.283403868007268
675,114.1290054321289,189.63999938964844,1.6616284236562893,-12.225630930559303
676,114.9489974975586,191.17050170898438,1.6630897691216895,-12.470182101699633
677,114.37149810791016,190.22000122070312,1.663176616268762,-12.425344039324328
678,113.64849853515625,188.75,1.660822645550497,-12.089185656771859
679,112.85250091552734,193.9949951171875,1.719013699682182,-18.582502673740635
680,113.44050598144531,194.67999267578125,1.716141787199219,-18.345362297663257
681,112.33708190917969,191.72000122070312,1.7066492912438436,-17.1158137486797
682,111.08799743652344,190.00379943847656,1.7103899955262605,-17.3584865452747
683,110.9635009765625,187.91900634765625,1.6935208847398222,-15.46893481395358
684,111.51249694824219,189.67999267578125,1.7009752078623082,-16.368959152444802
685,112.8759994506836,191.24000549316406,1.6942486128481042,-15.790661512319359
686,115.84100341796875,197.3553924560547,1.7036747492938393,-17.256186096191897
687,116.54850006103516,197.66000366210938,1.695946353308683,-16.451266906950593
688,117.4334945678711,199.3000030517578,1.6971308210245901,-16.703375181315977
689,116.9959945678711,198.80999755859375,1.699288922607185,-16.899478311703973
690,115.24699401855469,196.0,1.7006951172057827,-16.832347860500562
691,116.69549560546875,198.32960510253906,1.6995480765861255,-16.890342837301148
692,116.05049896240234,198.6699981689453,1.7119271346977125,-18.242250781353107
693,115.26700592041016,201.3000030517578,1.7463800802699077,-22.100967281545906
694,114.28900146484375,199.57000732421875,1.7461873388193714,-21.904725361633012
695,114.79000091552734,203.61000061035156,1.7737607717259785,-25.15902711974556
696,114.70350646972656,203.2050018310547,1.7715674793663445,-24.8896731065133
697,115.30000305175781,203.39999389648438,1.7640935690624289,-24.14921043171222
698,114.57499694824219,200.8699951171875,1.7531747804272515,-22.75620122898664
699,114.53950500488281,199.9600067138672,1.7457732745164465,-21.901873004878865
700,115.80899810791016,201.7899932861328,1.742437950271412,-21.74097919879725
701,115.52299499511719,201.97000122070312,1.7483099466841194,-22.36951102376753
702,115.92500305175781,201.8699951171875,1.7413844278878927,-21.639056475912383
703,115.9635009765625,201.57000732421875,1.7382194020251103,-21.27869437849256
704,115.2760009765625,199.4199981689453,1.7299350817130676,-20.206855917372337
705,116.43399810791016,202.16000366210938,1.7362626633738798,-21.130834398270878
706,116.46800231933594,202.63999938964844,1.739877007884476,-21.55750307964692
707,114.00350189208984,198.7100067138672,1.7430166917324732,-21.49245896588002
708,112.96150207519531,196.29119873046875,1.7376822645276369,-20.707765405592454
709,112.64250183105469,195.5500030517578,1.7360232582995254,-20.466841311841733
710,112.781005859375,194.36000061035156,1.723339840156207,-19.05963016591602
711,112.90400695800781,194.2100067138672,1.7201338725391684,-18.716740007766845
712,112.4635009765625,192.60000610351562,1.7125556685600036,-17.797562146205905
713,111.8905029296875,192.27000427246094,1.7183764415938347,-18.366163517984177
714,112.21800231933594,192.7899932861328,1.717995235180851,-18.37255217635132
715,111.6925048828125,192.97000122070312,1.727689798193413,-19.376670563157575
716,111.9574966430664,194.58999633789062,1.7380702692760834,-20.5810928074755
717,110.552001953125,191.97509765625,1.7365139867629813,-20.170358759264417
718,110.5613784790039,192.75,1.7433755136890237,-20.93055638240989
