,low,tsla,Ratio,Spread
45,197.6199951171875,344.6666564941406,1.7440879719167857,-112.46214950797543
46,198.89999389648438,346.67333984375,1.7429529938757709,-112.96482773242894
47,200.13720703125,348.8783874511719,1.7431960434857923,-113.71614356627853
48,200.6300048828125,348.5133361816406,1.7370947899104445,-112.77205229576936
49,199.23500061035156,354.933349609375,1.781480907079807,-120.83120289248453
50,198.27000427246094,346.1438903808594,1.7458207642200452,-113.17561930621082
51,198.88499450683594,344.7787780761719,1.7335585267812719,-111.08789032455363
52,200.91000366210938,347.5777282714844,1.7300170321834294,-111.50744438505748
53,201.39999389648438,349.1583251953125,1.7336560862795904,-112.5123002724909
54,203.3000030517578,352.3500061035156,1.733152979903357,-113.4714606864604
55,202.6199951171875,352.336669921875,1.7389037529000888,-114.25713731270872
56,206.2949981689453,343.8883361816406,1.666973698993968,-101.49065615373749
57,206.21800231933594,344.8000183105469,1.6720170617141938,-102.4928088005077
58,206.49000549316406,347.806640625,1.6843751821998683,-105.17982599180525
59,206.4499969482422,344.2975769042969,1.6677044417230658,-101.71777251641313
60,206.7100067138672,343.5057678222656,1.6617761920822456,-100.62045062732639
61,207.57000732421875,344.5433349609375,1.6598897856315538,-100.64751264167586
62,206.75999450683594,341.8299865722656,1.6532694701777233,-98.88593346442065
63,205.17999267578125,331.4949951171875,1.6156302122546866,-90.40745225770951
64,204.80999755859375,328.42333984375,1.6035513097928333,-87.77054314304439
65,205.64999389648438,328.0566711425781,1.5952184822709412,-86.41687444020562
66,204.47000122070312,330.0367126464844,1.6141082343431183,-89.78341338514556
67,204.3300018310547,327.2699890136719,1.6016736949098016,-87.18118975261086
68,204.59500122070312,326.93927001953125,1.5979826880855779,-86.53909511761739
69,204.72000122070312,325.2433166503906,1.588722717423954,-84.69626610790175
70,207.7946014404297,336.6666564941406,1.620189620713779,-92.50693493737609
71,206.9199981689453,333.6000061035156,1.612217325805015,-90.46794787273734
72,206.6199951171875,330.96502685546875,1.6018054141747375,-88.1854737479016
73,206.3560028076172,332.8512268066406,1.6129951262767634,-90.38186601567364
74,203.91000366210938,327.7433166503906,1.6072939569628972,-88.14801739016306
75,203.8800048828125,326.1333312988281,1.599633723210303,-86.57328075800615
76,204.14500427246094,328.9866638183594,1.611534237591625,-89.11523763668455
77,203.63999938964844,331.0274353027344,1.6255521326600504,-91.74939244631238
78,205.92999267578125,335.47332763671875,1.6290649228783889,-93.50453093379062
79,206.02999877929688,335.8800048828125,1.630248055491246,-93.79370049576221
80,206.50999450683594,338.3166809082031,1.6382581468569266,-95.66637908150821
81,205.36000061035156,338.7866516113281,1.6497207372634324,-97.48759850626132
82,205.8699951171875,341.1766662597656,1.6572432814483598,-99.27836699564864
83,205.5749969482422,340.85333251953125,1.6580485836288166,-99.3016576156727
84,205.052001953125,330.3333435058594,1.6109735109115089,-89.39619040140377
85,205.3300018310547,330.4366760253906,1.6092956366759963,-89.17287163972941
86,203.6699981689453,328.3331604003906,1.6120840740030673,-89.01986882456305
87,203.00999450683594,328.2799987792969,1.6170632365996283,-89.74221488870273
88,203.38999938964844,330.75,1.6261861497248895,-91.76570842472805
89,201.8699951171875,330.3666687011719,1.6365318110271454,-93.16838993545576
90,201.24000549316406,328.32000732421875,1.6314847861369766,-91.86196959517514
91,199.25,334.8333435058594,1.6804684743079517,-100.71357242926612
92,199.0500030517578,332.6231994628906,1.671053475826376,-98.73842582538634
93,198.19000244140625,329.3333435058594,1.661705128659176,-96.4590749926775
94,198.39999389648438,331.5367126464844,1.6710520304726642,-98.41570309746345
95,198.0,337.7833251953125,1.7059763898753157,-105.13231052446952
96,198.0500030517578,335.07000732421875,1.6918455044742036,-102.36023881131467
97,198.50999450683594,334.8999938964844,1.6870686774662706,-101.64973306659121
98,200.42999267578125,338.8733215332031,1.6907315966496592,-103.36705301557618
99,202.97999572753906,342.4916687011719,1.6873173510206392,-103.98913352998329
100,202.77999877929688,342.0,1.6865568698036555,-103.73246226790039
101,202.24000549316406,340.1583251953125,1.681953698358707,-102.52528234166866
102,202.42999267578125,340.4866638183594,1.6819971157322244,-102.63038505153199
103,203.47999572753906,342.5939636230469,1.6836739277397188,-103.50392588955819
104,203.14999389648438,342.6999816894531,1.6869307998309704,-103.99769779858116
105,206.2100067138672,331.94000244140625,1.609718207817138,-89.64218780876712
106,208.53500366210938,331.5133361816406,1.5897251317999057,-86.48363822013707
107,208.57000732421875,326.6666564941406,1.5662206694289582,-81.59582905027878
108,209.0,328.4266662597656,1.5714194557883523,-82.85059521832025
109,208.52999877929688,328.3466491699219,1.5745775240589535,-83.32283197137102
110,209.80999755859375,327.32666015625,1.5601099278638393,-80.79883783254331
111,208.72000122070312,325.663330078125,1.5602880805551766,-80.41625903723525
112,208.625,354.8299865722656,1.7008028116106202,-109.69454245254533
113,207.50999450683594,348.1666564941406,1.6778307826646446,-104.3413495428455
114,206.6999969482422,343.6266784667969,1.662441623319623,-100.75312279776307
115,206.56500244140625,346.65966796875,1.6782110419071725,-103.94473153704129
116,205.5399932861328,340.1385192871094,1.654853217853333,-98.6279738656091
117,205.4600067138672,336.92333984375,1.6398487726760593,-95.50677905456104
118,205.02000427246094,336.36334228515625,1.6406366953253344,-95.46378661945624
119,201.32000732421875,336.7133483886719,1.6725279959204797,-100.16130809816161
120,200.9600067138672,342.316650390625,1.7034068419296262,-106.18761266213701
121,199.92999267578125,338.8833312988281,1.6950099720574798,-103.96456534350128
122,199.6199951171875,336.2433166503906,1.684417016707159,-101.68879941502499
123,198.14999389648438,336.6551818847656,1.698991633886387,-103.82792361689474
124,197.92999267578125,335.913330078125,1.6971320290420413,-103.34457437199859
125,197.10000610351562,334.9983215332031,1.6996362818845587,-103.40480430283819
126,195.39999389648438,333.88665771484375,1.708734227963817,-104.29066353962347
127,196.05999755859375,332.69000244140625,1.6968785401620734,-102.31850058095253
128,197.30999755859375,332.0622863769531,1.6829470907998108,-100.22202811074914
129,197.5500030517578,332.4266662597656,1.682746955831078,-100.30440030916168
130,198.9199981689453,335.1600036621094,1.6848984855582678,-101.42798642813284
131,200.0399932861328,330.1883239746094,1.6506115529723862,-95.14030673841029
132,200.5,332.7633361816406,1.6596675121278834,-97.1748086992971
133,202.36000061035156,307.30999755859375,1.5186301474189339,-69.53595982732759
134,200.35000610351562,302.5,1.5098577029426499,-67.08771611468435
135,201.75999450683594,301.6666564941406,1.4951757767019551,-64.59762900929675
136,201.1999969482422,296.6166687011719,1.4742379383707207,-60.20564121743925
137,201.75,297.8399963378906,1.4762825097293215,-60.78271244979683
138,200.81500244140625,296.57000732421875,1.4768319284847848,-60.61135035896129
139,199.52999877929688,292.1233215332031,1.4640571509065416,-57.67455045605422
140,199.6199951171875,295.510009765625,1.4803627742408518,-60.95549253025936
141,201.55999755859375,301.55950927734375,1.4961277680591358,-64.72547923158885
142,203.0800018310547,302.9216613769531,1.4916370821631084,-64.30161852164238
143,202.49000549316406,300.7900085449219,1.4854560738064495,-62.863214410127995
144,201.5,297.42999267578125,1.476079368118021,-60.666460068837495
145,199.75999450683594,294.0899963378906,1.4722166821436644,-59.37097910224719
146,199.5500030517578,293.9566650390625,1.4730977727062133,-59.484388839258116
147,200.52999877929688,275.6566467285156,1.374640444853855,-40.032870526766516
148,203.61000061035156,279.913330078125,1.3747523659891103,-40.67053594110857
149,204.9199981689453,283.6036376953125,1.3839724781838854,-42.82158971373465
150,206.5500030517578,288.5233459472656,1.396869240786052,-45.826033875259725
151,205.85000610351562,293.40167236328125,1.4253177734458682,-51.52686029266442
152,206.25,293.9166564941406,1.4250504557291668,-51.571849545345856
153,205.24000549316406,292.5,1.4251607492270424,-51.341941772555515
154,201.63999938964844,305.7366638183594,1.5162500731194455,-68.80863121113782
155,201.86000061035156,302.1666564941406,1.4969119963365602,-64.9801213251746
156,200.17689514160156,301.9009094238281,1.508170606853847,-66.69203180588599
157,200.89999389648438,300.43499755859375,1.495445528551861,-64.37647519807226
158,199.85000610351562,294.8299865722656,1.4752563300876436,-60.00520524925011
159,198.5800018310547,294.01666259765625,1.480595527679549,-60.684142803046484
160,197.63999938964844,290.5299987792969,1.4699959505996316,-58.30198667047617
161,203.25,295.5333251953125,1.454038500345941,-56.71353362031837
162,200.25999450683594,292.1999816894531,1.4591031144739135,-56.89346189150956
163,201.02000427246094,291.8666687011719,1.4519284772553187,-55.66713353387274
164,200.25999450683594,287.51666259765625,1.4357169204248719,-52.210142799712685
165,198.7489013671875,288.6237487792969,1.4522029897718332,-55.09277116418846
166,201.74000549316406,296.304931640625,1.468746523111725,-59.25939134928129
167,203.1699981689453,300.97833251953125,1.4814113069452988,-62.252543506003775
168,202.94000244140625,304.07666015625,1.4983574282948202,-65.62111730121708
169,204.1407012939453,304.3033142089844,1.4906547899569198,-64.43694404911645
170,202.8350067138672,302.4068908691406,1.4909008842627263,-64.07471853202725
171,202.75999450683594,304.5956115722656,1.5022470892895805,-66.35157896282152
172,200.7550048828125,301.5333251953125,1.5019965523217103,-65.64516566886621
173,201.72000122070312,302.0446472167969,1.4973460509071082,-65.02261204810864
174,201.5,303.10333251953125,1.5042349008413463,-66.3397999125875
175,202.5,297.67333984375,1.4699918016975309,-59.73480211220604
176,201.8699951171875,296.9700012207031,1.471095300954999,-59.771722454987014
177,201.1199951171875,302.1754455566406,1.5024634690378282,-65.85842063437468
178,199.9600067138672,304.23382568359375,1.5214733720175215,-69.279793079706
179,200.0749969482422,304.02166748046875,1.5195385336385472,-68.93252076191138
180,206.8800048828125,312.9970703125,1.5129401726851162,-69.91200439787738
181,207.16000366210938,317.7133483886719,1.5336616275933348,-74.2992824734936
182,199.63119506835938,300.1700134277344,1.503622784630166,-65.60233619234651
183,197.11500549316406,296.2125549316406,1.502739754340586,-64.60141334157291
184,196.52000427246094,294.54833984375,1.4988211553027435,-63.636327737151845
185,198.02000427246094,293.39666748046875,1.4816516571567009,-60.72214768697026
186,194.8699951171875,290.8899841308594,1.4927387048782397,-61.91674123734478
187,193.80999755859375,286.63763427734375,1.4789620653634539,-58.90989394724053
188,196.36000061035156,291.0933532714844,1.4824473027432794,-60.369346287819525
189,191.99000549316406,289.4966735839844,1.5078736668627895,-63.907433257492755
190,194.48350524902344,295.2183532714844,1.5179608825616164,-66.69923795366861
191,194.31500244140625,291.4166564941406,1.4997125946670762,-63.09553283878458
192,193.85000610351562,290.2200012207031,1.497136920726874,-62.445250645288894
193,192.32000732421875,287.3666687011719,1.494210990834254,-61.389674532063566
194,191.33079528808594,286.3333435058594,1.496535584220661,-61.518678548523326
195,192.25999450683594,288.5566711425781,1.5008669478159082,-62.65019234143631
196,194.0500030517578,271.1166687011719,1.3971484897573463,-43.10692068666867
197,193.97000122070312,268.5,1.3842346667539331,-40.58425454696345
198,196.17999267578125,272.6216735839844,1.3896507480991458,-42.10917684590834
199,196.0449981689453,269.5066833496094,1.3747184874227556,-39.15280584885846
200,196.47999572753906,266.1916198730469,1.3548026550355674,-35.326618011759706
201,197.17999267578125,264.7099914550781,1.3424789597712126,-33.02248959240188
202,195.8300018310547,262.4483337402344,1.3401845033257584,-32.347078038275214
203,193.13499450683594,268.67333984375,1.3911168223542234,-41.738731558583
204,192.01499938964844,261.3566589355469,1.361126264960094,-35.738050652602396
205,191.30499267578125,263.1666564941406,1.3756392492074092,-38.38230973849065
206,192.5,265.750732421875,1.3805232853084415,-39.5622459363332
207,193.72000122070312,268.2583312988281,1.3847735371073238,-40.63633712694164
208,193.25999450683594,265.9333190917969,1.3760391526989844,-38.851835166054826
209,192.11000061035156,266.67999267578125,1.3881629890610265,-40.94975747166734
210,193.8000030517578,266.5,1.3751289773139288,-38.78400326664686
211,192.39999389648438,261.57000732421875,1.359511515706957,-35.49902852279911
212,190.77999877929688,258.5154724121094,1.355044942164886,-34.34799617521239
213,188.6649932861328,251.69000244140625,1.3340577817724169,-30.007668497534638
214,190.10000610351562,249.19000244140625,1.3108363726496368,-25.82152108324283
215,188.8699951171875,246.0,1.3024832231682182,-24.076787854086717
216,187.74000549316406,244.81333923339844,1.3040019818381892,-24.217870686457758
217,192.9199981689453,247.68736267089844,1.283886403803466,-21.005376184523186
218,193.07000732421875,248.17333984375,1.2854059689706092,-21.315091831191523
219,191.50050354003906,242.24330139160156,1.2649747489617078,-17.229228368533654
220,190.77999877929688,242.55784606933594,1.2714008157109702,-18.39036983243895
221,189.00999450683594,239.06333923339844,1.264818507916269,-16.97562708720733
222,190.1699981689453,240.34336853027344,1.263834310587491,-16.89264613654879
223,191.89999389648438,242.6666717529297,1.2645475741069077,-17.183195513810148
224,196.49000549316406,256.1407775878906,1.3035817111664838,-25.26401420069803
225,196.27999877929688,256.57666015625,1.307197176237771,-25.946655734051802
226,194.64999389648438,260.6666259765625,1.3391555825847394,-31.951885644792384
227,194.11500549316406,258.72332763671875,1.3328352796807865,-30.637201420451674
228,193.0399932861328,253.4533233642578,1.312957584849154,-26.630342000260242
229,194.41000366210938,258.0416564941406,1.327306474118611,-29.608905917615147
230,194.0500030517578,256.55999755859375,1.322133437380895,-28.550249544090548
231,194.03990173339844,254.98667907714844,1.3140940435410442,-26.988800163482722
232,192.3350067138672,245.3521728515625,1.2756501119765882,-19.357554322751383
233,193.86000061035156,245.17999267578125,1.2647270809029871,-17.39349850361694
234,195.0850067138672,242.80332946777344,1.2446027173369356,-13.577446846311744
235,195.83999633789062,245.65501403808594,1.254365903960943,-15.542014739376697
236,195.52999877929688,242.0,1.2376617476132439,-12.25124942125197
237,194.72000122070312,241.42333984375,1.2398486972589504,-12.626340547263311
238,191.27999877929688,245.6599884033203,1.2842952215132972,-20.905009604123222
239,188.71499633789062,248.7433319091797,1.3180899066643832,-27.00224412324701
240,191.3249969482422,251.4966583251953,1.3144997378112122,-26.688806446889856
241,191.8800048828125,252.2133331298828,1.3144325969968464,-26.753344084263432
242,192.35000610351562,249.413330078125,1.2966640091703454,-23.401087189611104
243,194.4499969482422,252.6333465576172,1.2992201106840953,-24.153603664936043
244,193.9199981689453,253.9566650390625,1.3095950259746423,-26.099673428087044
245,189.39999389648438,250.6199951171875,1.3232312734611946,-28.07403168956853
246,183.39999389648438,245.18666076660156,1.3368956866214028,-29.690728086583874
247,182.3000030517578,238.42999267578125,1.3078990053998367,-24.226554875330606
248,182.74000549316406,235.76666259765625,1.2901754159489494,-21.04621967371665
249,181.7100067138672,235.64666748046875,1.2968282360560024,-22.13647840053494
250,181.08999633789062,234.56666564941406,1.2953043812080203,-21.784991938558022
251,183.80999755859375,236.5833282470703,1.2871080539112343,-20.605639162969254
252,188.30999755859375,234.88665771484375,1.2473403470878246,-13.621445570041715
253,188.27999877929688,239.59002685546875,1.2725198024688638,-18.3600634300723
254,188.5424041748047,240.97889709472656,1.2781151176544139,-19.44060598488568
255,188.52999877929688,235.89666748046875,1.2512420782255549,-14.372952773922236
256,190.17999267578125,237.9066619873047,1.2509552589629542,-14.444195996829961
257,190.25,236.6666717529297,1.243977249686884,-13.121946797738389
258,187.8300018310547,236.55999755859375,1.2594366994223303,-15.858782853436338
259,183.3300018310547,229.7583465576172,1.2532501187086003,-14.344654913160753
260,181.22999572753906,222.51332092285156,1.2277952114360682,-9.567147211717725
261,181.13999938964844,217.8016815185547,1.2023941826898412,-4.961253965637582
262,179.41000366210938,211.2966766357422,1.1777307414456464,-0.4890029282199464
263,180.83999633789062,213.95530700683594,1.1831193947110625,-1.4673845771299625
264,183.28500366210938,216.1977996826172,1.1795716799677916,-0.8369811172691186
265,184.64999389648438,221.2966766357422,1.198465659087983,-4.3319875499742295
266,183.22999572753906,221.15333557128906,1.2069712423076273,-5.857151610954787
267,184.52000427246094,220.8300323486328,1.1967809843671842,-4.018081737237253
268,184.55999755859375,224.489990234375,1.2163523688989233,-7.631047306823774
269,184.9499969482422,222.23834228515625,1.2016131168001538,-4.921148076177161
270,185.82080078125,223.3333282470703,1.2018747487262227,-4.992935071785524
271,185.77999877929688,223.09666442871094,1.2008648180353665,-4.804213814815029
272,186.3000030517578,224.9199981689453,1.2073000240717018,-6.016539870093794
273,183.52499389648438,213.3949432373047,1.162756846937525,2.247865083288019
274,183.9250030517578,213.52366638183594,1.1609278936466776,2.5891547460900597
275,183.85000610351562,215.1666717529297,1.1703381267867972,0.8580275764823568
276,183.39999389648438,210.5784912109375,1.148192465752171,4.917441469080188
277,183.24000549316406,210.15000915527344,1.1468565971152695,5.157936330966265
278,184.48500061035156,208.31666564941406,1.1291794181652581,8.45415547962321
279,184.8699951171875,209.39666748046875,1.1326698383246778,7.8265241670436865
280,188.50999450683594,216.22166442871094,1.1470037172000984,5.278545155180069
281,186.47999572753906,219.3233184814453,1.176122498425476,-0.2083678661603301
282,186.1199951171875,217.70985412597656,1.1697284538874988,0.9820939272861438
283,187.03500366210938,220.989990234375,1.1815434860183043,-1.2229024517761218
284,187.54530334472656,221.51995849609375,1.1811543906749744,-1.1532659713377882
285,189.3000030517578,221.9666748046875,1.1725656166207143,0.4617988679646601
286,188.6199951171875,219.55999755859375,1.1640335237109065,2.069463306169496
287,194.08999633789062,228.2166748046875,1.1758291468427144,-0.15993447402863126
288,195.22500610351562,232.5399932861328,1.1911383583864834,-3.1496106643932933
289,196.27000427246094,238.4266815185547,1.2147892002262968,-7.808420693106569
290,196.25180053710938,235.64500427246094,1.2007278589421282,-5.048132929337783
291,196.21670532226562,237.09666442871094,1.2083408700564215,-6.541030142878128
292,195.6300048828125,234.69110107421875,1.1996682268387453,-4.82484281134856
293,195.58999633789062,235.84666442871094,1.2058217129943347,-6.027416411151762
294,196.40499877929688,249.22999572753906,1.2689595340065778,-18.453115664765846
295,197.52000427246094,250.37120056152344,1.2675738919899935,-18.28418333032505
296,198.64999389648438,249.85667419433594,1.2577733796686403,-16.441913364164947
297,198.125,250.69993591308594,1.2653624525581624,-17.902045601667936
298,198.24000549316406,251.42333984375,1.26827750644115,-18.49031748850703
299,198.9199981689453,252.90000915527344,1.2713654307420725,-19.167991921296903
300,199.63999938964844,253.26666259765625,1.2686168271486602,-18.688640239635106
301,196.25,248.0451202392578,1.263924179563097,-17.4503645364652
302,195.6699981689453,252.26576232910156,1.289240888688977,-22.352511750075735
303,196.1699981689453,257.0516662597656,1.3103515759753837,-26.550913118439667
304,195.9199981689453,253.23333740234375,1.2925344006178283,-23.026335542167857
305,196.84500122070312,254.6666717529297,1.2937421330166101,-23.372786566667514
306,196.8800048828125,253.1666717529297,1.285893262262058,-21.831657084309228
307,195.3000030517578,252.6699981689453,1.2937531706130259,-23.19149374869184
308,192.5,248.086669921875,1.2887619216720778,-21.8981834363332
309,192.1649932861328,248.23309326171875,1.2917706238622806,-22.438241381746394
310,192.4499969482422,244.5316619873047,1.2706244004413751,-18.40192934382398
311,192.5800018310547,245.3333282470703,1.273929410709502,-19.05083920006186
312,193.13999938964844,249.0433349609375,1.2894446295327329,-22.10284591281777
313,192.64999389648438,248.3878936767578,1.2893220947114215,-22.023163594188134
314,191.8000030517578,246.77333068847656,1.2866179706049536,-21.407344204323863
315,192.3699951171875,251.9408416748047,1.3096680775051637,-25.905111592790632
316,192.7949981689453,260.92333984375,1.3533719355888276,-34.388228997949795
317,193.91000366210938,263.239990234375,1.3575369257022654,-35.394742220149624
318,194.55999755859375,261.3600158691406,1.3433389142104062,-32.75102169558724
319,194.65499877929688,260.84490966796875,1.3400370465888682,-32.124288573245906
320,194.99000549316406,257.85333251953125,1.3223925599026205,-28.73907681923899
321,196.22000122070312,258.2966613769531,1.3163625510654635,-27.7371543935661
322,195.24000549316406,240.086669921875,1.2297001801215435,-10.678662940432702
323,195.30999755859375,235.65333557128906,1.2065605371818826,-6.163087554285511
324,195.89999389648438,237.38665771484375,1.2117747070491558,-7.203160977323364
325,196.42080688476562,235.3000030517578,1.197938277434129,-4.504548384048604
326,196.69000244140625,236.4533233642578,1.2021623896959228,-5.341562537976245
327,195.64999389648438,234.7066650390625,1.1996252101251914,-4.816919582692151
328,195.4499969482422,234.51332092285156,1.1998635179562263,-4.858572905570185
329,198.2449951171875,240.69813537597656,1.2141448273823707,-7.759250186936242
330,197.02999877929688,236.90000915527344,1.2023550252397706,-5.388750889625101
331,197.50830078125,235.55999755859375,1.1926587218199394,-3.4867319895439266
332,197.98500061035156,236.84999084472656,1.1963027002781086,-4.216600533586359
333,196.6699981689453,237.86643981933594,1.2094698837338762,-6.778184115709877
334,197.19000244140625,237.1875,1.20283735008563,-5.48823661141833
335,196.77000427246094,238.3333282470703,1.2112279466999352,-7.127564859322092
336,192.50999450683594,236.4933319091797,1.2284730074145938,-10.293101826887806
337,192.22999572753906,236.15333557128906,1.2284936837121174,-10.282105489552833
338,192.11500549316406,236.739990234375,1.232282661245838,-11.003874267308362
339,193.97000122070312,238.26654052734375,1.2283679900390323,-10.3507950743072
340,194.07000732421875,238.9566650390625,1.2312910600340983,-10.92341190190379
341,195.28500366210938,239.2033233642578,1.2248934576570858,-9.74244330370712
342,195.5800018310547,238.8666534423828,1.221324528101395,-9.059149021573717
343,193.5800018310547,247.76332092285156,1.2799014287595931,-20.305826751242904
344,194.18499755859375,247.21632385253906,1.273096927984581,-19.047956600710762
345,193.7050018310547,243.80027770996094,1.258616325884028,-16.195907897777232
346,192.5399932861328,242.5833282470703,1.2599113779263944,-16.347849445372873
347,192.72500610351562,241.95509338378906,1.2554421363143253,-15.502223573550083
348,193.33999633789062,242.33360290527344,1.2534064730287837,-15.158116418064736
349,192.42999267578125,241.8333282470703,1.256734071878946,-15.727100726245112
350,196.4700927734375,254.51332092285156,1.2954303493730595,-23.659955083382414
351,196.4199981689453,248.3433380126953,1.2643485405141361,-17.548833590219317
352,197.52000427246094,247.5,1.2530376399678291,-15.412982768801612
353,197.997802734375,246.55226135253906,1.2452272598363254,-13.903828480065556
354,197.05999755859375,245.4566650390625,1.2455935658178343,-13.910158054008576
355,195.0800018310547,241.2133331298828,1.2364841647827183,-11.993331271373819
356,194.2899932861328,239.7066650390625,1.2337571327517836,-11.41492726931466
357,188.10000610351562,232.0433349609375,1.233616839083136,-11.024863851974516
358,187.90750122070312,229.0733184814453,1.2190749011791269,-8.281041596297598
359,187.8350067138672,229.67869567871094,1.2227683204365898,-8.971600210600798
360,187.77999877929688,229.8733367919922,1.2241630540330806,-9.230875928895841
361,187.3699951171875,231.1266632080078,1.2335308172658777,-10.965958748994836
362,188.0,233.5500030517578,1.2422872502753075,-12.649039626916988
363,186.30999755859375,232.27000427246094,1.2466856707429936,-13.35480237685934
364,182.15499877929688,216.4633331298828,1.1883469275095475,-2.4302760926626945
365,180.52000427246094,220.61334228515625,1.22209914172272,-8.501412172161565
366,181.4199981689453,221.1166534423828,1.2188108018635875,-7.947225888910054
367,181.66000366210938,218.0033416748047,1.2000624093363694,-4.551906436931972
368,181.48500061035156,217.6583251953125,1.1993185357649754,-4.412519440075897
369,180.5399932861328,215.1316680908203,1.1916011747594568,-2.9962507843254684
370,181.36000061035156,215.73333740234375,1.1895309697635181,-2.6344072876821656
371,179.6300048828125,212.9167022705078,1.1853070004057005,-1.850526001241093
372,179.22999572753906,218.22332763671875,1.217560301504757,-7.627164174785321
373,177.2100067138672,221.24082946777344,1.24846690980042,-13.018163448540605
374,178.30999755859375,224.0,1.256239151292637,-14.484839101200151
375,178.50999450683594,222.625,1.2471290507572936,-12.87484166211118
376,177.39500427246094,219.7099609375,1.238535221657356,-11.269921838880975
377,178.0,221.02333068847656,1.2417041049914415,-11.872418509637924
378,178.8000030517578,225.1699981689453,1.25934001300752,-15.079078304595413
379,178.11500549316406,225.3000030517578,1.2649130960524528,-16.013958829094207
380,179.22000122070312,228.3101043701172,1.2739097356045732,-17.725684504933838
381,179.1699981689453,228.3300018310547,1.2743763139169917,-17.804335807932432
382,177.11000061035156,227.28001403808594,1.2832703588438816,-19.174855702975265
383,180.27999877929688,233.59999084472656,1.295762105760303,-21.770068416131863
384,179.00999450683594,233.0,1.3016033023290345,-22.66233909981105
385,172.35400390625,220.30332946777344,1.2782025626025197,-17.786491632563838
386,171.8000030517578,218.3905029296875,1.271190332074054,-16.524618937539145
387,171.7899932861328,215.5900115966797,1.254962570710354,-13.735889130436732
388,171.5050048828125,214.7433319091797,1.2521111675773628,-13.224072277289736
389,170.72999572753906,209.7833251953125,1.2287432228962099,-9.174705292480922
390,171.9199981689453,211.4499969482422,1.2299325221051414,-9.443118078471514
391,171.72000122070312,213.14666748046875,1.2412454342259291,-11.374786049787048
392,171.8699951171875,215.05999755859375,1.251294604459363,-13.111872530884142
393,173.99000549316406,216.97332763671875,1.247044777208444,-12.534179553031038
394,173.9600067138672,216.38832092285156,1.243896945110903,-11.984421558569437
