,msft,avgo,Ratio,Spread
68,293.4800109863281,600.6500244140625,2.0466471375525606,10.415719824609589
69,295.3800048828125,602.9299926757812,2.041201106063305,12.105326032232703
70,296.35101318359375,603.6099853515625,2.036807564337961,13.454018694563608
71,296.70001220703125,607.5875244140625,2.047817658969627,10.20562808660656
72,296.67999267578125,608.219970703125,2.050087588372708,9.531355863110655
73,298.1300048828125,608.4199829101562,2.0407874851419634,12.360790986366048
74,298.3900146484375,607.8400268554688,2.0370655753062805,13.483974116316396
75,299.9599914550781,610.8150024414062,2.036321575682141,13.789082672033821
76,300.55999755859375,610.8099975585938,2.0322398273892626,15.047654165966485
77,295.9200134277344,592.4600219726562,2.0020951442587673,23.703513061270534
78,299.4599914550781,600.2000122070312,2.0042744584699124,23.359444690316415
79,298.5,599.469970703125,2.008274608720687,22.083817871858166
80,295.3900146484375,590.0800170898438,1.9976302103242576,24.976214585386963
81,297.5350036621094,595.4600219726562,2.001310819378013,24.077641796354207
82,297.4100036621094,595.9188232421875,2.0036946165375698,23.357683472799856
83,299.19000244140625,601.4400024414062,2.0102276063157993,21.555378172508192
84,302.83050537109375,609.3599853515625,2.0122146697369283,21.24133942458922
85,304.8299865722656,612.4099731445312,2.009021422173465,22.368780592201453
86,303.0799865722656,608.5900268554688,2.0080178626718994,22.532528124940534
87,302.6099853515625,608.7899780273438,2.0117973877169693,21.350623879576794
88,302.7300109863281,609.1500244140625,2.0121890869999435,21.241341822319207
89,303.4200134277344,610.4400024414062,2.011864660953866,21.39295583390662
90,304.1700134277344,611.08837890625,2.0090355785562477,22.311521693201477
91,301.7699890136719,606.3099975585938,2.009179241250277,22.075636596377073
92,301.73431396484375,608.0891723632812,2.015313287948192,20.22192746645691
93,302.9549865722656,608.9749755859375,2.0101170225850535,21.886422340448682
94,300.793701171875,603.6799926757812,2.0069568954531913,22.66592582605164
95,301.0299987792969,602.5800170898438,2.0017274674728722,24.259587708205224
96,300.80999755859375,601.7349853515625,2.000382268658982,24.644980481043937
97,299.4100036621094,599.27001953125,2.0015029965650015,24.18500004810698
98,298.7699890136719,604.7100219726562,2.023998541382898,17.40784288576014
99,301.08099365234375,614.7000122070312,2.04164336230676,12.246133957539307
100,300.8699951171875,620.22998046875,2.0614550820435693,6.275335649063771
101,300.760009765625,624.3350219726562,2.0758578324930412,1.9405065419595013
102,301.6050109863281,623.8599853515625,2.0684669107829987,4.180967398611295
103,302.8800048828125,623.8200073242188,2.0596275662554264,6.884734625181403
104,304.1099853515625,626.6599731445312,2.060635965044321,6.614513410666512
105,303.67999267578125,626.739990234375,2.063817193592675,5.636131357154448
106,300.07000732421875,620.7349853515625,2.068633886094696,4.098951124121975
107,301.44500732421875,622.7661743164062,2.065936270911898,4.940489753532341
108,301.30999755859375,623.3200073242188,2.0687000510263713,4.104586724480094
109,302.4800109863281,628.5150146484375,2.0778728901753643,1.3540374798980048
110,301.30999755859375,623.0449829101562,2.0677872887008895,4.379611138542594
111,303.69000244140625,629.4400024414062,2.072639854395108,2.9570321173398435
112,308.32000732421875,624.2899780273438,2.0248117643914747,17.78032401386553
113,308.510009765625,620.9299926757812,2.0126737318750263,21.537273188266788
114,306.010009765625,616.5499877929688,2.0148033336072513,20.69413699061726
115,307.5450134277344,621.9199829101562,2.022207988282965,18.53115814791908
116,308.1600036621094,625.3900146484375,2.029432785619265,16.345998712536577
117,309.6400146484375,630.5599975585938,2.03642929766208,14.268138275270637
118,310.75,633.2000122070312,2.037650884012973,13.947167662215968
119,310.6628112792969,632.8099975585938,2.0369673310838454,14.15502271511047
120,312.09649658203125,632.8699951171875,2.027802304890162,17.090361396983432
121,311.8999938964844,632.3599853515625,2.0274446865216507,17.189826662887974
122,312.1000061035156,632.1199951171875,2.0253764266429695,17.84769368731849
123,313.6000061035156,635.9453125,2.027886798860846,17.156260952783207
124,315.3799133300781,640.47998046875,2.0308204593817,16.34027560582114
125,315.4200134277344,641.9600219726562,2.035254564212157,14.944013488874468
126,313.2200012207031,638.8099975585938,2.0394929923663185,13.49764824851183
127,311.9700012207031,636.1500244140625,2.039138448969067,13.546050852812066
128,314.7300109863281,636.5999755859375,2.022685963727785,18.862467836661942
129,314.5299987792969,636.6599731445312,2.02416295938522,18.384593488012676
130,313.94000244140625,636.5700073242188,2.027680456054746,17.241905664421772
131,313.17498779296875,628.8200073242188,2.0078870658084425,23.39359388945808
132,314.05999755859375,631.4299926757812,2.010539379686444,22.63262088327405
133,311.9800109863281,636.3300170898438,2.0396499605153537,13.386971144247461
134,312.1300048828125,637.5650024414062,2.042626445608062,12.465361505703406
135,311.3699951171875,636.2000122070312,2.0432283848274797,12.242496448723152
136,311.760009765625,635.7750244140625,2.0393090983414632,13.482324854586174
137,311.1300048828125,634.0499877929688,2.037894056639714,13.891119721956095
138,311.25,635.1599731445312,2.04067461251255,13.031834940808373
139,308.05999755859375,629.530029296875,2.043530592371497,11.99704566907132
140,308.5592956542969,628.969970703125,2.0384087582563364,13.600266020846782
141,307.8299865722656,624.2899780273438,2.02803497144287,16.756545005943387
142,306.69500732421875,622.5,2.029703728896806,16.175260338908963
143,306.55999755859375,618.9400024414062,2.018984888343452,19.453187876262852
144,307.6099853515625,624.2000122070312,2.0291929453903883,16.38687186081335
145,307.0,622.1900024414062,2.026677532382431,17.122465807147925
146,309.4200134277344,627.0999755859375,2.026694940120277,17.26852128248435
147,312.8800048828125,631.030029296875,2.0168435804430005,20.567276974373264
148,313.29998779296875,631.9299926757812,2.0170125033434916,20.544765591918683
149,313.82000732421875,631.7750244140625,2.0131763739376662,21.786188004163243
150,313.3500061035156,630.72998046875,2.012860916493448,21.849278875987004
151,313.8999938964844,630.760009765625,2.0094298248812086,22.968315113195096
152,314.1260070800781,634.1799926757812,2.0188713394689217,20.020531700620715
153,315.07000732421875,634.6400146484375,2.014282540055834,21.532768310019257
154,312.3800048828125,619.2999877929688,1.9825212181083596,31.25269026218711
155,312.4800109863281,614.4400024414062,1.9663337840457569,36.32161400877737
156,310.6700134277344,614.3699951171875,1.9775645172143317,32.610072291465364
157,312.4200134277344,618.52001953125,1.979770798756205,32.116246633726284
158,312.1099853515625,618.2999877929688,1.9810323822113927,31.6885502197075
159,310.94000244140625,615.0800170898438,1.9781308685290495,32.46412660224234
160,311.010009765625,614.2999877929688,1.975177545751344,33.390419151541316
161,301.51300048828125,601.1649780273438,1.9938277190495768,26.683741197957026
162,300.57000732421875,602.8200073242188,2.0055893556736986,23.05855736755813
163,298.1499938964844,602.0599975585938,2.019319167813315,18.762538513315455
164,298.25,603.0900268554688,2.022095647461756,17.941447611468213
165,297.7349853515625,602.0499877929688,2.0221002482529022,17.90548900705084
166,299.05999755859375,603.5499877929688,2.018156867251085,19.173779283314268
167,299.3999938964844,601.5800170898438,2.0092853351821915,21.85408952229647
168,301.8901062011719,601.0399780273438,1.9909230732683436,27.596611734227388
169,300.6000061035156,596.75,1.9851962338101257,29.191239834380546
170,299.7900085449219,595.6790161132812,1.9869875550706422,28.569931111753355
171,300.5199890136719,598.3400268554688,1.9910157351571307,27.43403675927106
172,300.4700012207031,600.3200073242188,1.9979365823054924,25.349618972530372
173,302.5899963378906,605.3900146484375,2.0006940810178726,24.708825083096023
174,301.5,602.75,1.9991708126036485,25.0715578715376
175,298.54998779296875,590.744384765625,1.9787118034494116,30.913841127348853
176,299.5799865722656,591.3400268554688,1.9738969669551802,32.470130612293694
177,301.0199890136719,592.5399780273438,1.9684406340219203,34.278713803488465
178,299.7699890136719,590.4600219726562,1.9697102565718365,33.74709931794495
179,297.52081298828125,588.0050048828125,1.9763491467266623,31.503010929625468
180,298.1050109863281,588.5900268554688,1.974438554078727,32.138528382058205
181,297.0,586.9000244140625,1.9760943582965067,31.51987951264345
182,286.17999267578125,584.0399780273438,2.0408134494888106,11.774156000951386
183,285.8900146484375,583.0900268554688,2.039560659621155,12.118268714006142
184,285.7200012207031,585.4400024414062,2.0489990198102572,9.413091480616792
185,286.92010498046875,585.7100219726562,2.0413697465101888,11.650396448746385
186,286.6300048828125,583.010009765625,2.034015978208514,13.744315160771855
187,285.8306884765625,583.8699951171875,2.0427127619820418,11.214352866100732
188,285.260009765625,581.010009765625,2.036773434323983,12.882044050126062
189,288.3999938964844,591.8800048828125,2.0522885485748534,8.572280975294795
190,287.30999755859375,592.5499877929688,2.0624064349592452,5.6250162051426225
191,285.00518798828125,589.2899780273438,2.067646495093184,4.069687751031091
192,285.2099914550781,590.3300170898438,2.069808333425175,3.457535648870242
193,280.8599853515625,584.6199951171875,2.0815353756619968,0.07927938971328619
194,281.1239929199219,583.0499877929688,2.0739958256037236,2.2008662242723114
195,281.9800109863281,585.1300048828125,2.0750761830106557,1.90929038573426
196,284.07000732421875,593.8200073242188,2.0904002253447045,-2.4141737634913687
197,285.55999755859375,595.469970703125,2.0852709615986784,-0.9511654613370473
198,286.06988525390625,594.0,2.0764156963700846,1.5840913889114683
199,286.5400085449219,593.010009765625,2.069553961336805,3.5562897329607432
200,286.35650634765625,592.3800048828125,2.0686800954458597,3.802911469816075
201,288.06500244140625,594.2000122070312,2.0627289228857095,5.552390598827054
202,287.6000061035156,592.5999755859375,2.060500566792907,6.180930630040501
203,283.67999267578125,585.3001098632812,2.063240711276465,5.290883084551859
204,284.3500061035156,585.2750244140625,2.0582908804334514,6.715798397314864
205,282.239990234375,581.5,2.060303359269239,6.082458584763224
206,282.3299865722656,579.7999877929688,2.0536252448145893,7.970496219605587
207,282.760009765625,580.0700073242188,2.0514570211149343,8.598905411070284
208,280.8599853515625,577.1900024414062,2.0550809390626323,7.509272065494536
209,279.7799987792969,573.4400024414062,2.049610425846637,9.002903172715257
210,281.989990234375,586.8099975585938,2.0809603811499433,0.2501469181232716
211,280.010009765625,585.760009765625,2.091925250300587,-2.8365522188441963
212,278.79998779296875,583.25,2.092001526316815,-2.8545886426762825
213,279.29998779296875,586.739990234375,2.100751936549658,-5.299950660958877
214,280.80999755859375,589.4400024414062,2.0990705728645356,-4.845165252496151
215,279.94500732421875,586.0700073242188,2.093518341069969,-3.282356546253715
216,280.6000061035156,586.6199951171875,2.0905915265760138,-2.463883926503292
217,283.3299865722656,592.5,2.091201172061179,-2.640259555240852
218,284.4200134277344,595.5399780273438,2.093875078796658,-3.402891963542408
219,283.5877990722656,592.8021240234375,2.090365403457911,-2.4037471547557123
220,283.20001220703125,592.0501098632812,2.0905723317217495,-2.461919197107142
221,283.5199890136719,593.3200073242188,2.092691980513613,-3.0633030566208452
222,285.25,597.3099975585938,2.0939877215025198,-3.4388567100593326
223,285.3800048828125,597.8300170898438,2.0948560055401733,-3.6872627036779084
224,288.1000061035156,607.094970703125,2.107236924129023,-7.269436271054594
225,286.510009765625,597.4249877929688,2.0851801592610424,-0.921363436986673
226,285.75,596.3800048828125,2.087069133448163,-1.464235818185677
227,286.92999267578125,599.5150146484375,2.0894121561068872,-2.1339382960037545
228,286.95001220703125,598.8049926757812,2.0867920097656247,-1.3820903889140999
229,287.0299987792969,599.75,2.0895028483108478,-2.1599852525384966
230,286.30999755859375,598.0900268554688,2.0889596310134744,-2.004279289542189
231,291.489990234375,614.4998779296875,2.1081337216265768,-7.591797347214658
232,289.0799865722656,610.8300170898438,2.113013855897442,-8.957052160021938
233,286.65008544921875,600.77001953125,2.095830596351519,-3.973741152326972
234,286.2406005859375,601.4500122070312,2.101204409772257,-5.509252712600875
235,283.3999938964844,597.5531005859375,2.1085148675204337,-7.547096888754374
236,282.3399963378906,594.8800048828125,2.1069632804375664,-7.088607903021518
237,280.92999267578125,592.5,2.109066370438413,-7.654462240675122
238,279.6000061035156,591.0206909179688,2.1138078612886604,-8.953836159469354
239,279.2300109863281,595.1599731445312,2.131432688922796,-13.866133064492836
240,277.625,592.6699829101562,2.134786070815511,-14.729422357031133
241,277.2699890136719,592.47998046875,2.1368341470217156,-15.281128902307167
242,276.0799865722656,591.3599853515625,2.141987880736043,-16.647354040143348
243,276.3399963378906,591.3300170898438,2.1398640259327637,-16.074158703161636
244,274.0299987792969,586.9099731445312,2.141772710137576,-16.480292015472408
245,276.8999938964844,580.2000122070312,2.095341368710654,-3.774175319049397
246,274.79998779296875,578.5869140625,2.1054837691565,-6.548528433915528
247,275.6600036621094,578.0800170898438,2.0970761423859883,-4.244837774876266
248,277.364990234375,578.77001953125,2.086672939660431,-1.3726860533877305
249,278.010009765625,581.1900024414062,2.090536246991163,-2.445057758995069
250,279.356689453125,584.5999755859375,2.092665032401278,-3.0414717043243007
251,280.760009765625,588.260009765625,2.0952414492957785,-3.769609894705588
252,274.760009765625,574.0999755859375,2.0894597291492842,-2.145114308127069
253,272.80999755859375,573.9400024414062,2.1038085391945223,-6.059216709974755
254,274.8699951171875,570.989990234375,2.0773092748480617,1.194658646633564
255,272.7099914550781,566.5499877929688,2.0774815941655485,1.1218595434349874
256,273.3399963378906,569.8300170898438,2.0846931467191707,-0.8419279997160691
257,271.3377990722656,565.4000244140625,2.083749578375105,-0.5950388396447641
258,270.2200012207031,559.9299926757812,2.0721263790479245,2.5396265473772184
259,282.0,558.6699829101562,1.981099230177859,28.411074533777416
260,288.26611328125,563.6300048828125,1.9552419757812487,36.54257003877148
261,289.8399963378906,565.219970703125,1.9501103293011397,38.240849518052066
262,288.79998779296875,565.9400024414062,1.9596261300644864,35.34797323776569
263,287.5199890136719,565.0753784179688,1.9653429326998855,33.5383515783684
264,284.4700012207031,561.8200073242188,1.9749710159713343,30.421516057573278
265,283.0799865722656,559.5900268554688,1.9767912017779283,29.747399481244194
266,283.3599853515625,560.9299926757812,1.9795667055100947,28.992422911581563
267,284.2900085449219,566.1699829101562,1.991522620889764,25.695489616013667
268,285.9849853515625,566.7999877929688,1.9819221876148472,28.606725928879193
269,289.0799865722656,573.6400146484375,1.984364332689756,28.232950281384312
270,289.3500061035156,578.0,1.9975807423802825,24.43710497230142
271,290.2099914550781,582.469970703125,2.007063808460523,21.763864196513047
272,289.7200012207031,579.52001953125,2.0002761876622484,23.6901001195124
273,285.07000732421875,567.8599853515625,1.9920018618644724,25.63510464134969
274,284.80999755859375,569.1900024414062,1.9984902472544253,23.761860476243093
275,283.7099914550781,565.2999877929688,1.992527597966097,25.353680297468024
276,283.7099914550781,563.3200073242188,1.985548709212144,27.333660766218024
277,281.5799865722656,560.7008056640625,1.9912665402452612,25.502736024373228
278,280.0299987792969,557.52001953125,1.9909296216890477,25.445200190917824
279,277.5299987792969,554.4000244140625,1.9976219754713576,23.34205422764318
280,280.9960021972656,570.0850219726562,2.0288011840554354,14.898426604015292
281,278.54998779296875,566.8900146484375,2.035146435079999,12.983082600840014
282,281.42999267578125,568.9500122070312,2.021639580051742,16.940153768386033
283,280.0400085449219,565.364990234375,2.0188722074820373,17.62114245500947
284,278.1300048828125,560.8300170898438,2.0164311913277544,18.165628162982095
285,282.625,571.3499755859375,2.021583283806944,17.036867128111673
286,284.6000061035156,576.5700073242188,2.025895976665956,15.943129595204816
287,281.739990234375,579.489990234375,2.0568254785282933,7.047840134295819
288,282.5,581.8699951171875,2.059716796875,6.255690542838573
289,281.9100036621094,582.010009765625,2.064524146731623,4.883022250497668
290,282.55999755859375,584.2100219726562,2.0675609676543476,4.041013972577269
291,280.4700012207031,580.239990234375,2.068813019962807,3.644507418677784
292,281.9800109863281,580.8300170898438,2.0598269184336098,6.20927817870301
293,281.8299865722656,581.4000244140625,2.0629459323519588,5.325831382419431
294,279.57000732421875,581.5399780273438,2.080122913016663,0.46420158855198057
295,277.260009765625,577.1500244140625,2.081620154676984,0.027977944210072714
296,281.260009765625,582.02001953125,2.06933086582856,3.515008555761818
297,282.1000061035156,579.719970703125,2.055015803475023,7.570025135836425
298,282.1199951171875,581.8800048828125,2.06252663743706,5.451753131535946
299,287.9700012207031,599.3900146484375,2.081432135665614,0.16390624600148218
300,290.0299987792969,603.8699951171875,2.082094947621995,-0.01221107317156278
301,278.3299865722656,587.5599975585938,2.1110193867164924,-8.146539274758773
302,277.0350036621094,585.4000244140625,2.1130904639330557,-8.692117504840787
303,277.67999267578125,583.7899780273438,2.1023840155058493,-5.7345236726196225
304,276.8074951171875,584.2999877929688,2.1108532033990017,-8.067404574602172
305,275.4700012207031,579.9000244140625,2.105129494479705,-6.461808921933772
306,274.760009765625,575.52001953125,2.0946280356525624,-3.565158253439569
307,277.5199890136719,581.6199951171875,2.0957769463176734,-3.898829442698463
308,274.1099853515625,581.6699829101562,2.1220313523570824,-11.073189320503054
309,278.75,587.885009765625,2.109004519338565,-7.5940357262919695
310,276.9100036621094,584.0,2.108988452120377,-7.553250144801388
311,276.7200012207031,584.510009765625,2.112279586539313,-8.46022373326526
312,274.114990234375,577.3599853515625,2.10626928814767,-6.752735278300867
313,272.6000061035156,575.8300170898438,2.1123624511995835,-8.387957356638033
314,274.7300109863281,580.27001953125,2.1121464577094455,-8.377833396043236
315,266.1400146484375,569.5999755859375,2.1402267386900125,-15.654494552112745
316,265.79998779296875,568.8400268554688,2.1401055416847403,-15.60494911654758
317,268.0899963378906,570.4000244140625,2.127643821872233,-12.380531592905193
318,267.1499938964844,566.97998046875,2.122328255371191,-10.924393794570058
319,265.54998779296875,565.3150024414062,2.1288458988073606,-12.602238810531396
320,265.1600036621094,566.1199951171875,2.1350127745456975,-14.222008340160535
321,264.5899963378906,562.9199829101562,2.1275180116457912,-12.212887601645782
322,271.0498962402344,584.739990234375,2.157314938486875,-20.536507503622722
323,266.7900085449219,574.8900146484375,2.154840871979799,-19.586529685501894
324,268.0,576.6849975585938,2.1518096923828125,-18.85353016524744
325,269.7012939453125,579.8099975585938,2.149822824640071,-18.424090846966244
326,271.6300048828125,587.8150024414062,2.1640282438422194,-22.399523997781678
327,270.4049987792969,588.1900024414062,2.175218672349633,-25.33387587901735
328,269.45001220703125,581.3499755859375,2.157542955089045,-20.48906086230466
329,267.4200134277344,582.8400268554688,2.179492923453058,-26.220300138809314
330,266.1600036621094,578.1300048828125,2.1721145060425746,-24.142761673600724
331,264.3599853515625,577.2000122070312,2.183386458580085,-26.973468831179964
332,263.3059997558594,573.760009765625,2.1790616632269013,-25.73551257502664
333,262.5799865722656,571.7955932617188,2.1776053869374112,-25.28792378479455
334,261.239990234375,570.4500122070312,2.1836243819150516,-26.741938698149177
335,260.6600036621094,567.1099853515625,2.175669367697473,-24.613652519367186
336,257.1300048828125,570.52001953125,2.2187998627047265,-35.398759354305305
337,259.010009765625,570.5349731445312,2.2027526027306874,-31.485900673631598
338,254.8300018310547,567.9849853515625,2.22887800208125,-37.66902134454745
339,253.10000610351562,564.9249877929688,2.2320228137881575,-38.22342848736697
340,250.97500610351562,561.4500122070312,2.237075400151436,-39.18812281982219
341,252.47000122070312,564.530029296875,2.2360281481655186,-39.144711744997046
342,255.3699951171875,571.8800048828125,2.2394173779906317,-40.43585642940787
343,261.2799987792969,582.8400268554688,2.230710462256981,-39.048365236766365
344,261.2301025390625,583.969970703125,2.235462012329924,-40.28255512527404
345,261.80999755859375,586.3284912109375,2.2395191042302183,-41.42952623353893
346,260.5199890136719,586.47998046875,2.2511899478007886,-44.27617414140287
347,258.3800048828125,581.010009765625,2.248664752634943,-43.27717904844929
348,261.5299987792969,591.1500244140625,2.2603526447187017,-46.83604868731391
349,261.1099853515625,588.5,2.25383950448174,-45.06354002874935
350,258.6000061035156,585.489990234375,2.2640757015295963,-47.297520551756755
351,258.5400085449219,578.8400268554688,2.238879893727914,-40.77290745805784
352,260.04998779296875,582.669921875,2.2406073802198203,-41.44806862114161
353,262.389892578125,586.219970703125,2.234156068067986,-40.10945632617882
354,265.1600036621094,588.260009765625,2.218509585311511,-36.362022988598035
355,262.2699890136719,584.1500244140625,2.2272850455017608,-38.29001933039195
356,261.5400085449219,582.6099853515625,2.2276132381921747,-38.27509665759715
357,264.36279296875,599.3099975585938,2.2669982822788435,-49.07758835047435
358,264.69000244140625,601.114990234375,2.2710150919562677,-50.198956530836774
359,265.29998779296875,605.030029296875,2.2805505357543407,-52.83957977404635
360,264.7200012207031,605.3649291992188,2.2868122031115896,-54.38622035307686
361,263.5199890136719,600.0,2.2768671258895314,-51.528424376098435
362,266.6300048828125,608.1376953125,2.2808299297739754,-53.168499029799484
363,266.8500061035156,608.2000122070312,2.2791830552595163,-52.7711769588882
364,260.6400146484375,598.155029296875,2.294947036830443,-55.70045864006671
365,257.42999267578125,590.0999755859375,2.2922735981628044,-54.351963982955915
366,257.1499938964844,584.7999877929688,2.274159057644698,-49.636965440637034
367,256.4700012207031,580.1400146484375,2.2620189959339645,-46.3976713678203
368,255.61000061035156,576.7999877929688,2.256562679142726,-44.85440631921143
369,253.9949951171875,569.3699951171875,2.241658324229945,-40.798574258036986
370,254.13999938964844,570.6300048828125,2.24533724031344,-41.75563291472873
371,254.22000122070312,545.7999877929688,2.146959268240771,-16.758471484767377
372,255.27999877929688,549.5999755859375,2.152930030609628,-18.343852560343983
373,256.364990234375,553.719970703125,2.159889188445353,-20.197022301143882
374,252.85000610351562,548.7899780273438,2.170417104133554,-22.61073282978817
375,253.86500549316406,550.4299926757812,2.168199557896935,-22.130153474739025
376,253.36000061035156,549.1699829101562,2.1675480801515232,-21.925228408814753
377,253.1300048828125,546.2100219726562,2.157824088161837,-19.4457875244508
378,256.5199890136719,545.739990234375,2.1274754935580806,-11.893209635767114
379,252.97999572753906,533.8150024414062,2.1101075636681097,-7.364175585742379
380,250.8300018310547,524.3200073242188,2.0903400849048825,-2.3610690459430606
381,248.14999389648438,512.5,2.065283145700133,3.859714462668415
382,248.4499053955078,523.7050170898438,2.107889782675332,-6.718710598754462
383,248.92999267578125,531.4099731445312,2.1347767998236593,-13.420641215120561
384,252.5800018310547,543.3300170898438,2.151120489156008,-17.714880055244528
385,257.6578063964844,521.5800170898438,2.0243128837603908,14.643955794456808
386,259.1700134277344,533.8079223632812,2.0596824273890215,5.575438787853494
387,260.9067077636719,527.4299926757812,2.0215271473722516,15.581768287449897
388,259.5815124511719,520.9299926757812,2.006806986201569,19.31309545690805
389,260.2900085449219,526.0,2.0208228619317934,15.723318153734333
390,259.4800109863281,524.8599853515625,2.0227376411634927,15.171040192825778
391,260.6499938964844,526.4000244140625,2.0195666094015685,16.075395450916055
392,254.8874053955078,521.5800170898438,2.0463153770995866,8.855877683435317
393,255.75,519.8900146484375,2.0328055313721896,12.348061450644757
394,258.1000061035156,524.2000122070312,2.03099573735303,12.94782925949459
395,257.2699890136719,523.3099975585938,2.0340887779599663,12.103725364152744
396,258.30499267578125,523.6199951171875,2.02713849892334,13.956115863955795
397,259.3999938964844,524.7899780273438,2.0230917130891117,15.073871297403791
398,259.80999755859375,524.7899780273438,2.0198990914850774,15.930474085685198
399,260.1499938964844,531.4400024414062,2.042821506476261,9.9907892074799
400,259.29998779296875,529.3300170898438,2.0413808021945354,10.324893839876033
401,258.989990234375,526.6699829101562,2.0335534297427564,12.337263626309998
402,259.56500244140625,527.6199951171875,2.032708532176989,12.588599371403568
403,262.7799987792969,533.7100219726562,2.0310146299258776,13.215524294323465
404,263.2699890136719,534.2520751953125,2.0292934914338763,13.697186320542862
405,262.6600036621094,531.75,2.0244802885332054,14.924845696564937
