,wmt,pep,Ratio,Spread
0,147.27999877929688,167.77999877929688,1.1391906584051499,16.931272126578364
1,147.5399932861328,167.8699951171875,1.137793159524059,17.16734800612562
2,146.99000549316406,166.94000244140625,1.135723492772915,17.40757326566586
3,146.69000244140625,166.47000122070312,1.1348421736320973,17.501325535899696
4,147.00999450683594,166.85000610351562,1.1349568895858786,17.5226388332556
5,147.25,167.57000732421875,1.137996654154287,17.103640600291214
6,147.25999450683594,168.25999450683594,1.1426049217937813,16.426188032523612
7,147.94000244140625,166.44000244140625,1.1250506941645293,19.099012328138087
8,148.6300048828125,167.43649291992188,1.126532243956645,18.967888694656835
9,149.3000030517578,167.25,1.1202277065059367,19.994660093097366
10,149.02000427246094,167.13999938964844,1.1215943806044844,19.753500119495357
11,149.85000610351562,167.77000427246094,1.1195862358294886,20.164442373693987
12,149.51499938964844,167.60000610351562,1.120957808833187,19.914291734971698
13,149.8699951171875,168.0,1.1209715451624334,19.959515875854066
14,149.5800018310547,168.5500030517578,1.1268217742243984,19.045817625293125
15,149.64999389648438,168.3699951171875,1.1250918943147574,19.313606137443543
16,149.82000732421875,168.72000122070312,1.126151334751865,19.176822444086554
17,149.8800048828125,168.8000030517578,1.126234304460681,19.172066575762386
18,150.0,168.69000244140625,1.1246000162760417,19.432559111575046
19,149.47000122070312,168.41000366210938,1.126714406146555,19.04785970433005
20,148.94000244140625,167.32000732421875,1.1234054289078133,19.473157855678807
21,149.44000244140625,167.83999633789062,1.123126295475663,19.580244047183527
22,149.6938934326172,168.01950073242188,1.122420540207632,19.719157143464457
23,149.72999572753906,167.97999572753906,1.121886065055456,19.803939856338218
24,149.8802947998047,167.9600067138672,1.120627677829241,20.012426513167753
25,151.0399932861328,169.0800018310547,1.1194386212050909,20.346867728494658
26,150.90499877929688,169.14500427246094,1.1208707838753613,20.11256187094469
27,151.00999450683594,169.75999450683594,1.1241639671680885,19.629252071348134
28,152.0800018310547,169.14999389648438,1.1122435024980648,21.581202806449568
29,152.92999267578125,168.92999267578125,1.104623035155182,22.867220393862993
30,152.02000427246094,168.74000549316406,1.109985533158757,21.91594524703936
31,151.32000732421875,168.8300018310547,1.1157149990702748,20.948047449264806
32,150.99000549316406,168.97999572753906,1.1191468943630807,20.384181620945867
33,150.47999572753906,168.8300018310547,1.121943159386716,19.894546560587514
34,151.0800018310547,169.33999633789062,1.1208630810532765,20.137049954690127
35,152.65310668945312,170.49000549316406,1.1168459600366802,20.95995090310572
36,152.10000610351562,170.63999938964844,1.1218934420917441,20.116285679801223
37,152.66000366210938,170.8699951171875,1.1192846260857119,20.588611120169304
38,152.5,170.66000366210938,1.1190819912269467,20.597933916754954
39,152.06500244140625,170.3000030517578,1.1199158275578753,20.412382160493507
40,151.93499755859375,170.02999877929688,1.1190969922102694,20.519340755827216
41,151.49000549316406,169.5,1.1188856944602106,20.491252553661525
42,152.5800018310547,171.07000732421875,1.121182365128277,20.288264583891817
43,153.3300018310547,171.9600067138672,1.1215026717559151,20.338878002008272
44,153.67999267578125,172.13999938964844,1.120119778719747,20.5978264877607
45,154.0500030517578,172.36849975585938,1.11891266693417,20.83337478641573
46,153.99000549316406,171.89999389648438,1.116306174195931,21.226634683060183
47,154.5,171.85499572753906,1.1123300694339098,21.911242672031676
48,154.97999572753906,172.32000732421875,1.1118854824797137,22.048217914012895
49,154.9199981689453,170.80999755859375,1.102569065178531,23.482981716907346
50,155.11000061035156,171.67999267578125,1.1068273612289823,22.851278239577596
51,155.74380493164062,172.36000061035156,1.1066892881293362,22.966156254635592
52,157.0601043701172,172.5500030517578,1.0986240187714265,24.426991294142425
53,156.8000030517578,172.5399932861328,1.1003825888267325,24.110794884613625
54,156.2899932861328,172.5800018310547,1.1042293764457358,23.431157382848994
55,156.5673065185547,172.55999755859375,1.1021457888984236,23.798954159548202
56,156.6999969482422,171.86000061035156,1.0967453985791507,24.66536486463292
57,157.86180114746094,173.0399932861328,1.0961486061120873,24.94244940205195
58,157.8896942138672,173.08999633789062,1.0962716547125242,24.927428450973537
59,157.64999389648438,173.24000549316406,1.0988900234713384,24.476799044292648
60,157.19000244140625,173.2790069580078,1.1023538664464292,23.86089910730371
61,157.66000366210938,173.47000122070312,1.1002790637533988,24.259357068419718
62,157.41000366210938,173.1300048828125,1.099866595864181,24.285815803722045
63,156.5,173.27499389648438,1.1071884594024561,22.999545323792773
64,156.2899932861328,173.86000061035156,1.1124192723717885,22.15115860355212
65,156.0850067138672,173.6392059326172,1.1124656338768664,22.11486928756267
66,155.1300048828125,172.9600067138672,1.1149358684319242,21.596352568007376
67,155.1999969482422,173.3000030517578,1.1166237529602001,21.344136807696856
68,154.1999969482422,172.67999267578125,1.1198443326412124,20.7099967733202
69,154.30999755859375,172.60000610351562,1.118527696418224,20.927940656197336
70,153.9499969482422,173.36000061035156,1.126079922357095,19.71645123616159
71,154.31539916992188,174.10000610351562,1.1282088958070104,19.43471508926109
72,153.8800048828125,174.0,1.1307511988481538,18.988671268933047
73,153.86000061035156,174.00999450683594,1.1309631731219991,18.95358839558139
74,153.65499877929688,173.91000366210938,1.13182132077529,18.796476109767582
75,152.69219970703125,173.19009399414062,1.1342432313270647,18.308890926166697
76,153.22999572753906,173.34500122070312,1.1312732888730932,18.828460799410408
77,154.61000061035156,172.05999755859375,1.1128646069423394,21.8441981515885
78,155.3000030517578,172.1999969482422,1.1088215941042319,22.569565606974436
79,155.9600067138672,172.6199951171875,1.1068221831631853,22.977311301698194
80,156.77999877929688,172.88999938964844,1.1027554581948302,23.735700414582283
81,156.75,173.27999877929688,1.1054545376669658,23.30807804356857
82,157.25999450683594,173.3699951171875,1.1024418235602271,23.857691525704126
83,157.2899932861328,172.97999572753906,1.0997520701324204,24.285313896717838
84,156.66000366210938,172.60000610351562,1.1017490238018013,23.875201775254027
85,157.66009521484375,173.0500030517578,1.0976144776263277,24.679470058264428
86,157.3300018310547,172.72999572753906,1.0978833898001306,24.585490629749245
87,157.5500030517578,172.83999633789062,1.0970485115199256,24.751404640620706
88,158.14999389648438,172.6699981689453,1.0918116018516248,25.673881573687993
89,157.5,172.17999267578125,1.093206302703373,25.348696954849117
90,157.07000732421875,171.89999389648438,1.0944164123049542,25.08942024336605
91,157.07000732421875,170.98789978027344,1.0886094849879635,26.001514359576987
92,156.74000549316406,170.32000732421875,1.0866403046773336,26.25553488379714
93,156.94000244140625,170.47000122070312,1.0862112818199319,26.3563672420201
94,156.75999450683594,170.57870483398438,1.0881520209963125,26.021906603730656
95,156.4949951171875,170.71499633789062,1.0908655334955268,25.553266006553457
96,155.63999938964844,170.2899932861328,1.0941274348106862,24.905975815767903
97,155.88499450683594,170.42999267578125,1.0933059542707138,25.073237152874725
98,157.14999389648438,171.67999267578125,1.0924594294853607,25.409736656498865
99,157.13999938964844,171.85000610351562,1.09361083601249,25.227188613914905
100,157.11000061035156,171.7100067138672,1.0929285599057763,25.329565022198068
101,156.98500061035156,171.55999755859375,1.0928432454793462,25.32280537617737
102,157.2050018310547,171.85000610351562,1.0931586406404528,25.30871145247852
103,157.6999969482422,172.82000732421875,1.0958783174925426,24.959508561118923
104,157.72000122070312,172.91000366210938,1.0963099310413418,24.894600589744016
105,159.4199981689453,175.2100067138672,1.0990465984586728,24.726649408223352
106,159.14999389648438,174.28500366210938,1.095099028250477,25.31302649087715
107,159.36000061035156,174.32000732421875,1.0938755437786778,25.54140283514124
108,159.9199981689453,175.2899932861328,1.0961105258452422,25.273738041134322
109,159.91000366210938,175.63499450683594,1.0983365048127542,24.91620220558164
110,159.51499938964844,175.52000427246094,1.100335422650236,24.535797669558463
111,159.65499877929688,175.50999450683594,1.0993078566206163,24.72138772716025
112,159.3563995361328,176.4687042236328,1.1073838561696414,23.38818964701801
113,159.5399932861328,176.57000732421875,1.1067444826047024,23.517140723332858
114,159.6750030517578,176.5,1.105370262261955,23.756470600511904
115,160.64500427246094,176.10000610351562,1.096205928724944,25.372991925984223
116,160.40040588378906,176.3000030517578,1.0991244197941001,24.866231808217464
117,160.25,175.4199981689453,1.094664575157225,25.557605090156358
118,159.9199981689453,174.8699951171875,1.09348422410841,25.693736210079635
119,159.32000732421875,173.9600067138672,1.0918905267174372,25.851245849277973
120,159.27499389648438,174.08999633789062,1.0930152441320122,25.664802616390062
121,158.86000061035156,174.01499938964844,1.0953984560057302,25.21933556453496
122,158.18499755859375,173.85000610351562,1.0990296727672886,24.53777349631602
123,158.10000610351562,173.8699951171875,1.09974692223191,24.411192414381418
124,157.6199951171875,173.50999450683594,1.1008120789360165,24.1691870492555
125,156.8800048828125,172.0800018310547,1.0968893197039127,24.671120668937988
126,155.07000732421875,171.0500030517578,1.1030502029585145,23.431110267386202
127,154.85000610351562,171.9199981689453,1.1102356563939595,22.28520052897568
128,155.3800048828125,172.17999267578125,1.1081219414662735,22.68990420868161
129,156.0500030517578,172.1999969482422,1.1034924292255721,23.51017841473933
130,156.58999633789062,172.5800018310547,1.1021138378384068,23.807406333318283
131,157.0,173.14999389648438,1.1028662031623209,23.75162052896937
132,157.0500030517578,173.64999389648438,1.105698761682009,23.31433187685036
133,157.0198974609375,174.53500366210938,1.1115470490326183,22.39156517214414
134,156.4600067138672,174.3300018310547,1.1142144596086334,21.89437979300763
135,156.32000732421875,174.5800018310547,1.116811627758969,21.468799501030844
136,155.5800018310547,173.61000061035156,1.115888922529232,21.510722528818633
137,156.3249969482422,174.47999572753906,1.1161362490562392,21.57506334356296
138,155.49000549316406,173.9199981689453,1.1185284714430825,21.08785602612906
139,155.25999450683594,173.3000030517578,1.116192252886674,21.419382770427404
140,154.67999267578125,174.22000122070312,1.1263253780072187,19.77197506705923
141,155.35499572753906,175.9600067138672,1.1326317888255433,18.87852492824689
142,155.75999450683594,175.94000244140625,1.1295583503226476,19.406458585955562
143,155.89999389648438,176.49659729003906,1.1321142026934945,19.025444029299535
144,155.63999938964844,176.42999267578125,1.1335774438939992,18.765976426119465
145,154.9499969482422,176.0050048828125,1.1358825966392454,18.32559737405387
146,154.22999572753906,174.85000610351562,1.1336964983932414,18.5776063269511
147,154.77999877929688,175.6999969482422,1.1351595705771742,18.417402035282123
148,155.13499450683594,175.8699951171875,1.1336577905988703,18.692621903703554
149,155.91000366210938,176.44000244140625,1.1316785215642085,19.09459262959848
150,156.44500732421875,176.74899291992188,1.1297835318811094,19.45657721345779
151,156.24000549316406,176.80999755859375,1.131656370597924,19.138469444245516
152,156.16000366210938,177.4600067138672,1.1363985819175928,18.38812595972584
153,156.25,177.61000061035156,1.13670400390625,18.35100100733729
154,154.27999877929688,174.52999877929688,1.1312548623296812,18.96032499905084
155,154.69000244140625,174.3699951171875,1.1272221369524877,19.634534922240988
156,153.83999633789062,173.94000244140625,1.1306552689936915,18.99849209449539
157,153.7100067138672,173.6999969482422,1.130050025120268,19.0754710473488
158,154.0,173.57000732421875,1.1270779696377842,19.569155870175365
159,153.5399932861328,172.72000122070312,1.1249186451299824,19.842244364729225
160,153.02999877929688,171.72999572753906,1.1221982428112787,20.192640037867136
161,153.75,170.25,1.1073170731707318,22.575625591805817
162,152.33999633789062,168.9759979248047,1.1092031113747394,22.081270995567138
163,152.11000061035156,168.1699981689453,1.1055814706077967,22.598821515353904
164,151.8300018310547,167.0800018310547,1.1004412818025853,23.337657269290958
165,150.9967041015625,166.5800018310547,1.1032028998395267,22.792576579901947
166,151.77000427246094,167.20030212402344,1.1016689557698218,23.14211101359166
167,151.97999572753906,167.77999877929688,1.1039610705088,22.82577522787514
168,153.32000732421875,167.8300018310547,1.0946386238826111,24.456348269971215
169,153.91380310058594,168.82000732421875,1.096847741549803,24.211051993404055
170,153.49000549316406,168.19000244140625,1.09577168820218,24.309550932961713
171,153.08999633789062,168.27999877929688,1.09922269779065,23.717882948839843
172,152.6199951171875,167.0,1.0942209759066692,24.408429504325397
173,152.6649932861328,167.0,1.0938984531116427,24.464863976373294
174,152.52000427246094,167.99000549316406,1.101429325907096,23.293020452215956
175,152.8300018310547,170.1300048828125,1.1131976892265043,21.541804627886364
176,152.7209014892578,170.52999877929688,1.1166120492766456,21.00498249296777
177,152.6699981689453,170.52999877929688,1.1169843507208772,20.941142072909486
178,152.41000366210938,170.75,1.1203332845431204,20.395068634768506
179,153.22999572753906,171.75999450683594,1.1209293173397028,20.413467513277595
180,154.44000244140625,173.77999877929688,1.125226599534846,19.910993657543315
181,154.61000061035156,173.91000366210938,1.124830237213424,19.994192048072875
182,153.2899932861328,172.2449951171875,1.1236545284183885,20.003712865656553
183,152.11810302734375,171.63999938964844,1.1283338141469959,19.13898194424638
184,152.47000122070312,171.30999755859375,1.1235652665249172,19.910317038905305
185,152.5500030517578,171.41000366210938,1.1236315977257152,19.910645264635917
186,151.77999877929688,170.33999633789062,1.1222822355242064,20.014951414574057
187,151.57000732421875,169.8300018310547,1.1204723469319133,20.261585051853103
188,152.86000061035156,170.4199981689453,1.1148763410210571,21.289434323118826
189,152.86000061035156,169.80999755859375,1.1108857574287772,21.89943493347039
190,153.13499450683594,170.1300048828125,1.1109805791335168,21.924311317372144
191,151.83999633789062,169.25,1.1146601954821362,21.18019371519523
192,150.44000244140625,169.91000366210938,1.129420372937619,18.764387133317967
193,148.4499969482422,169.07000732421875,1.138902059951984,17.108617265351768
