,pypl,aapl,Ratio,Spread
0,118.18199920654297,177.381103515625,1.5009147307249526,36.099112560704924
1,119.41999816894531,177.8300018310547,1.48911408941303,37.88649631674397
2,120.16010284423828,177.1649932861328,1.4744078033603976,39.888406480029204
3,120.18000030517578,177.09500122070312,1.4735813011399717,39.99434068799181
4,120.84500122070312,177.85000610351562,1.4717200075053367,40.440572373276524
5,121.27999877929688,178.77999877929688,1.4741095034527287,40.29634549452646
6,121.19000244140625,178.99000549316406,1.4769370565835522,39.9237722494789
7,122.40989685058594,178.90499877929688,1.4615239729976173,42.212357543928846
8,120.58999633789062,177.64999389648438,1.4731735574376572,40.179951845637305
9,121.55000305175781,177.76119995117188,1.4624532742749377,41.80287147918531
10,121.26000213623047,178.1999969482422,1.4695694689832024,40.84022602359542
11,118.8499984741211,178.00999450683594,1.4977702717059487,36.676874265664594
12,118.16000366210938,177.1925048828125,1.4995979975551845,36.24797913948274
13,118.51000213623047,177.7899932861328,1.500210868967485,36.28271688213559
14,117.91999816894531,176.2259063720703,1.4944530962389388,36.781039337417866
15,117.13999938964844,176.47000122070312,1.5064879813914156,35.12797942590302
16,116.81999969482422,176.74000549316406,1.5129259198328404,34.27993785119571
17,117.08000183105469,176.61000061035156,1.5084557383693766,34.879602348801
18,117.19999694824219,176.4250030517578,1.5053328297412034,35.28135528230192
19,116.91999816894531,176.46499633789062,1.509279841784678,34.735581079390585
20,115.63999938964844,174.67999267578125,1.5105499273412986,34.20843553251444
21,117.0199966430664,173.25,1.4805161935566105,38.13121149020262
22,116.75,172.9250030517578,1.4811563430557415,37.96849506340732
23,116.08889770507812,172.85000610351562,1.4889451921805488,36.84929778819736
24,115.08000183105469,172.3350067138672,1.4975234964530741,35.54185966087141
25,115.98999786376953,173.35499572753906,1.4945684879755308,36.165658626729794
26,115.79000091552734,173.03500366210938,1.4943864089641399,36.12438254631664
27,116.66999816894531,174.25999450683594,1.4936144445163766,36.488990837393516
28,119.05000305175781,177.36000061035156,1.4897941710530076,37.688150089488175
29,119.91999816894531,177.64500427246094,1.4813626332965055,38.97467802144121
30,121.94999694824219,177.66000366210938,1.4568266347518772,42.62660405993353
31,121.5199966430664,177.22959899902344,1.458439795053563,42.280269806110596
32,121.5199966430664,177.49000549316406,1.4605827056965373,42.01986331196997
33,121.86000061035156,178.2899932861328,1.463072315715939,41.834047904729715
34,121.9000015258789,178.46499633789062,1.4640278433466893,41.731301238439755
35,119.23999786376953,176.90989685058594,1.4836455888963003,38.48145445335561
36,118.87000274658203,176.49000549316406,1.4847312308843943,38.23299836281856
37,117.69000244140625,175.26499938964844,1.489208902658548,37.32648933027011
38,118.4800033569336,175.64199829101562,1.4824611184545247,38.376523033525984
39,118.1500015258789,175.3800048828125,1.4843842794568078,38.042411597741676
40,117.47000122070312,174.86000061035156,1.4885502578809364,37.33408488024202
41,117.63999938964844,175.0399932861328,1.4879292264050725,37.46117150657682
42,112.43000030517578,171.1300048828125,1.5221026809419516,31.959982761278326
43,111.88999938964844,170.8350067138672,1.5268121158795187,31.2795403986523
44,111.19000244140625,170.97500610351562,1.5376832660257764,29.875088717057537
45,111.7699966430664,171.7100067138672,1.5362799666373537,30.187771242248772
46,111.5199966430664,171.3800048828125,1.5367647959256623,30.06618100025173
47,112.02999877929688,171.6699981689453,1.5323574046192876,30.697439401963464
48,112.47000122070312,171.60000610351562,1.5257402350941562,31.562237926043053
49,111.12000274658203,172.0800018310547,1.5485960905121354,28.64364776032383
50,111.22000122070312,170.86000061035156,1.5362344788263382,30.04428305394839
51,111.18000030517578,170.89999389648438,1.5371469097624066,29.932033382347726
52,112.52010345458984,171.19000244140625,1.5214170373607419,32.06274467481413
53,112.63999938964844,171.67999267578125,1.5241476705082313,31.78933065589348
54,113.45500183105469,172.65220642089844,1.5217681339249727,32.28931147900383
55,113.04000091552734,172.1699981689453,1.5230891434405127,32.021875235911494
56,113.01000213623047,170.27999877929688,1.506769273166007,33.85768578183314
57,111.9800033569336,170.89999389648438,1.5261652864194397,31.377133528711852
58,112.76499938964844,171.65499877929688,1.5222365069693282,32.04012058890373
59,112.33999633789062,170.82000732421875,1.520562692653424,32.10740000719534
60,111.63600158691406,169.95010375976562,1.5223592868242526,31.70562977560425
61,111.80999755859375,170.74000549316406,1.5270549076229807,31.23002884841975
62,111.20999908447266,170.13999938964844,1.5298983975390006,30.746216732910455
63,110.18000030517578,166.47999572753906,1.5109819864442182,32.54566325908607
64,110.19999694824219,166.44000244140625,1.5103448915663618,32.62177784720461
65,110.22000122070312,166.55999755859375,1.5111594602968306,32.537917813499206
66,110.93000030517578,166.91000366210938,1.504642596258261,33.470431543671
67,110.36000061035156,166.6649932861328,1.510193841649,32.68581254434943
68,110.83999633789062,166.1300048828125,1.4988272317907052,34.087850010291106
69,109.80000305175781,165.77999877929688,1.5098360124921952,32.55924521762827
70,111.4800033569336,169.5749969482422,1.521124792267019,31.798946330850555
71,111.59500122070312,169.0800018310547,1.5151216450695906,32.50166994282287
72,111.32499694824219,167.86000061035156,1.5078374597970474,33.23394400699215
73,110.47000122070312,168.11000061035156,1.5217706051663025,31.43950683479315
74,108.3499984741211,166.93080139160156,1.5406627018224852,28.789200312725654
75,107.88999938964844,167.11000061035156,1.5488924048171329,27.779073333339994
76,108.2699966430664,167.63999938964844,1.5483513862322085,27.935489543743103
77,105.1094970703125,168.69000244140625,1.6048978174499482,21.17646027622891
78,104.01000213623047,169.69000244140625,1.6314777324891243,18.190367489860932
79,103.76959991455078,170.44009399414062,1.6424857967505875,17.006020986508247
80,104.60990142822266,170.55999755859375,1.6304383737099903,18.40401143224554
81,103.95999908447266,170.27999877929688,1.6379376710164832,17.510047224761394
82,105.08380126953125,170.8000030517578,1.6253694764397602,19.02004358610324
83,105.18000030517578,170.39999389648438,1.620079800362001,19.593823629105827
84,104.95999908447266,168.47000122070312,1.6050876780697865,21.12641307556214
85,104.61599731445312,168.25,1.6082626397402378,20.725020406438887
86,103.9928970336914,166.9600067138672,1.6054943315962804,20.88946510253848
87,103.33999633789062,166.55999755859375,1.6117670162672812,20.110095142957505
88,103.04000091552734,166.66929626464844,1.6175203298113776,19.45889421813854
89,102.5999984741211,165.86500549316406,1.6166180113053352,19.468378530973013
90,102.30999755859375,165.27999877929688,1.615482384159375,19.52953678632062
91,101.62000274658203,166.14999389648438,1.6350126885041125,17.413156918927825
92,100.47010040283203,164.6300048828125,1.6385969977409511,16.855998799715195
93,99.33000183105469,163.7501983642578,1.6485472198296356,15.676367408220841
94,99.84500122070312,164.5050048828125,1.6476038146284477,15.85183945763302
95,100.87000274658203,165.47000122070312,1.6404282414507028,16.738373375553834
96,99.8904037475586,164.82000732421875,1.6500084206361725,15.618850701124586
97,100.58999633789062,165.11000061035156,1.641415713504279,16.592579287630485
98,102.37000274658203,166.27499389648438,1.6242550496760246,18.642933138083066
99,104.1698989868164,167.22999572753906,1.6053581442821927,20.939206804650297
100,104.56999969482422,166.5,1.5922348712432965,22.39193176482425
101,104.16000366210938,166.12669372558594,1.594918278464101,22.024634205811566
102,103.25499725341797,166.3699951171875,1.611253687885603,20.14655793330573
103,103.7699966430664,167.49000549316406,1.614050408706024,19.95682612529606
104,103.66000366210938,167.4600067138672,1.6154736715977804,19.788137071426803
105,96.64839935302734,168.0800018310547,1.7390872787981653,6.502602252811698
106,96.83000183105469,166.7899932861328,1.7225032544886414,8.120651755828362
107,95.80999755859375,166.4842071533203,1.7376496336043106,6.583934512951799
108,96.51499938964844,167.43499755859375,1.7348080465983169,6.906637061243401
109,95.3499984741211,167.1300048828125,1.7528055328514052,5.107209022823952
110,94.80000305175781,167.34500122070312,1.765242572084497,3.8987183931173206
111,94.9000015258789,167.22999572753906,1.7621706326520554,4.19435795920279
112,93.08000183105469,170.69500732421875,1.8338526425261525,-2.558243378033751
113,91.0999984741211,171.19000244140625,1.8791438562980485,-6.629853777649458
114,90.02999877929688,169.73500061035156,1.8853160381179912,-7.107665467996412
115,90.76000213623047,168.97000122070312,1.8617231957209488,-5.024011161178464
116,89.37999725341797,167.40499877929688,1.8729582000842495,-5.95180578317553
117,89.55989837646484,166.72000122070312,1.861547458661643,-4.9418405401774805
118,89.4800033569336,166.43499755859375,1.8600244894346787,-4.801156708054606
119,87.79399871826172,165.47999572753906,1.8848668262460422,-6.891700196810689
120,87.63890075683594,165.92999267578125,1.8933372194634528,-7.62186118475833
121,86.44499969482422,164.6313018798828,1.9044629817928023,-8.479795411310107
122,86.5,164.07000732421875,1.8967630904533959,-7.81915004831481
123,86.5,163.47560119628906,1.8898913433097002,-7.224743920385123
124,86.79000091552734,163.14999389648438,1.8798247744608065,-6.375288162060855
125,86.02999877929688,161.8300018310547,1.8810880405359147,-6.428139857527441
126,87.29750061035156,160.89999389648438,1.843122572485256,-3.2085568050256654
127,86.80000305175781,159.6199951171875,1.838939971257927,-2.8272218410229186
128,87.01300048828125,159.70809936523438,1.835451006964684,-2.5305742734124976
129,86.97000122070312,160.1199951171875,1.841094548347219,-3.0201425389068675
130,87.466796875,161.01089477539062,1.840823038318112,-3.0136462794818897
131,87.37000274658203,162.2100067138672,1.856586947631897,-4.387604062404478
132,87.77999877929688,162.85000610351562,1.8552062926426491,-4.286999618626169
