,amd,lrcx,Ratio,Spread
0,121.52999877929688,561.030029296875,4.61639130200048,129.19263280374753
1,121.2750015258789,564.5399780273438,4.655039958147322,124.23444178865464
2,121.34600067138672,563.4661865234375,4.643467303461797,125.71146886987935
3,121.74030303955078,561.02001953125,4.608334343877777,130.3970535610748
4,122.41999816894531,567.1099853515625,4.63249464004177,128.1673772687783
5,123.6897964477539,570.6749877929688,4.613759616251125,131.81412136841925
6,123.27999877929688,569.3699951171875,4.618510713457316,130.79169167535224
7,125.2249984741211,562.530029296875,4.492154411270582,148.6781717771671
8,122.69000244140625,555.97998046875,4.5315834167846925,140.8308559406836
9,123.30500030517578,557.27001953125,4.519443803187423,143.03366199445884
10,123.27010345458984,558.0499877929688,4.527050534994828,142.0554990700865
11,121.31109619140625,555.6400146484375,4.580290114366301,133.3394027515168
12,118.81999969482422,548.5999755859375,4.617067640085463,126.23140204860135
13,119.19999694824219,547.9400024414062,4.596812218706073,129.0495478128937
14,113.41000366210938,550.5800170898438,4.854774705150584,93.52559817193708
15,111.69000244140625,551.3099975585938,4.936072929605466,83.02696935878942
16,110.73500061035156,546.9500122070312,4.9392695100224895,81.96307655053556
17,109.7699966430664,545.9000244140625,4.97312600080638,77.53237962427852
18,109.70999908447266,543.5650024414062,4.954562090761493,79.5266489018959
19,110.12000274658203,543.9849853515625,4.939928911947353,81.43525828972906
20,109.3499984741211,537.1400146484375,4.912117257830212,83.90703386321354
21,107.69999694824219,533.0,4.948932359358802,78.67595942170169
22,107.54000091552734,528.0399780273438,4.910172712776142,82.72729309735132
23,107.16000366210938,524.77001953125,4.897069817073952,83.83907897368397
24,106.418701171875,520.4949951171875,4.891010596685868,83.90391838510698
25,107.2698974609375,521.1799926757812,4.8585857263970045,88.05324136060483
26,106.86499786376953,518.3400268554688,4.850419100894417,88.59360312720321
27,108.19000244140625,525.5399780273438,4.85756508150526,88.9189395062051
28,107.89019775390625,533.739990234375,4.947066567176169,79.0162037609939
29,110.0436019897461,535.2025146484375,4.863549583721441,89.78381527361205
30,109.55599975585938,531.8699951171875,4.854777431655371,90.3470258663283
31,109.2499008178711,529.030029296875,4.842384527001203,91.4485203135921
32,109.00980377197266,530.0399780273438,4.862314761487733,89.0749541730429
33,110.64710235595703,535.20751953125,4.8370676514371045,93.20635612871467
34,110.52999877929688,535.8200073242188,4.847733766777006,91.92878528435335
35,108.4800033569336,508.9949951171875,4.692062862889418,107.11096599356415
36,108.55999755859375,509.0,4.68865154243647,107.56028359390052
37,107.125,505.9750061035156,4.723220593731768,102.43529110883969
38,107.5199966430664,503.6400146484375,4.684152068199636,107.01364335743858
39,107.52909851074219,504.3299865722656,4.690172181829302,106.37536496936605
40,106.18000030517578,501.3999938964844,4.72216982911464,101.64323171546403
41,106.83000183105469,504.19000244140625,4.719554374236115,102.54486957939605
42,102.31999969482422,492.260009765625,4.810985254435312,88.8605636308381
43,103.5198974609375,492.5091857910156,4.757628222891744,95.42613819126234
44,102.69999694824219,491.9750061035156,4.7904091599092915,91.30373991270858
45,103.19999694824219,493.54998779296875,4.7824612634484716,92.56847956380318
46,102.8311996459961,493.8888854980469,4.802908914787491,90.13501871967571
47,103.75,499.5299987792969,4.814746976185994,89.7121793843611
48,103.63999938964844,497.9800109863281,4.804901716702117,90.63742501595266
49,104.31500244140625,503.80999755859375,4.829698372883458,88.64107958571003
50,102.32209777832031,496.55999755859375,4.852910645307385,84.57249178282552
51,101.82980346679688,495.52899169921875,4.866247157795933,82.80754031767378
52,102.81500244140625,499.95001220703125,4.862617325637377,83.98190091562935
53,103.38999938964844,500.6000061035156,4.84186100259941,86.59756922849135
54,104.56999969482422,506.760009765625,4.846131885287818,87.13930966330292
55,103.68000030517578,502.9700012207031,4.851176695025477,85.87461768850653
56,101.58000183105469,496.30999755859375,4.885902624652873,80.60780038645714
57,101.87000274658203,493.85400390625,4.8478844663898855,84.71083761600369
58,102.2301025390625,498.3699951171875,4.874982835185541,82.24001253593337
59,101.05999755859375,492.4100036621094,4.87245216265332,81.55445982357492
60,100.61799621582031,492.1700134277344,4.891471028423738,79.28412876670086
61,100.875,492.13299560546875,4.878641839955081,80.78078485003971
62,101.01000213623047,492.0400085449219,4.871200852776103,81.64050880513298
63,96.94000244140625,481.6300048828125,4.968330851589628,68.93518248841201
64,96.17140197753906,478.4949951171875,4.975439530651124,67.70496997483997
65,96.25,477.20001220703125,4.957922204748376,69.44634584841049
66,97.83000183105469,476.0,4.865583063383945,79.61988789094278
67,97.56230163574219,476.3500061035156,4.882521200473644,77.7494938724318
68,97.69000244140625,477.1199951171875,4.884020710341988,77.70477426485866
69,97.36000061035156,475.885009765625,4.887890373688306,77.06553313228949
70,97.55999755859375,481.05999755859375,4.930914407512905,73.02641654325623
71,97.42130279541016,476.6600036621094,4.892769753481129,76.63870148207127
72,96.4885025024414,475.510009765625,4.92815203296987,72.49090958173053
73,96.70010375976562,477.05499267578125,4.9333451995143704,72.14770388379497
74,95.27999877929688,467.2799987792969,4.904282165889688,73.85729294256885
75,94.77999877929688,466.0,4.916649145407987,72.297570381318
76,95.11000061035156,466.8299865722656,4.908316513263243,73.34181029318404
77,97.45999908447266,474.04998779296875,4.864046708866576,79.46849070691349
78,97.94000244140625,476.55999755859375,4.865836080039934,79.68463249372633
79,96.96990203857422,473.8349914550781,4.886413015727174,76.90000896444974
80,97.17400360107422,473.1300048828125,4.868894841722692,78.76417866205611
81,97.08000183105469,471.7900085449219,4.859806341639377,79.57029733519926
82,98.03990173339844,473.9649963378906,4.834409132995172,82.847006017181
83,97.75,472.8800048828125,4.837647108775576,82.28551719427253
84,95.52999877929688,466.5350036621094,4.883649216200097,76.02214873003027
85,95.9800033569336,466.3900146484375,4.859241491313675,78.72291294862043
86,95.30020141601562,459.1600036621094,4.818038124156005,82.0920277770075
87,94.7699966430664,459.44000244140625,4.847947860247391,78.80076138050231
88,94.75990295410156,461.05999755859375,4.865560043702402,77.12343973539816
89,94.0000991821289,458.6400146484375,4.879143943878233,75.2281606737555
90,93.05999755859375,456.1600036621094,4.901783963350047,72.36891837481085
91,94.23999786376953,466.5199890136719,4.950339554209869,68.71067712016941
92,93.12999725341797,465.2300109863281,4.995490440318398,63.69647030504052
93,92.62999725341797,462.2200012207031,4.989960217273434,63.86675873011768
94,93.68000030517578,466.0450134277344,4.97486135684807,66.00517867052031
95,94.72000122070312,471.2699890136719,4.975401002324581,66.68682867260725
96,93.69999694824219,470.0238952636719,5.016263720086381,62.13986662269281
97,93.9000015258789,470.7699890136719,5.013524828153781,62.52968740733729
98,95.7300033569336,475.2250061035156,4.964222181541329,68.46806082326839
99,96.58999633789062,479.9599914550781,4.969044514465914,68.61735631319584
100,95.85009765625,479.3500061035156,5.001038265215154,65.02512951256233
101,95.62000274658203,479.3699951171875,5.0132815451558095,63.69832964821933
102,95.86000061035156,477.3550109863281,4.979710076642545,67.07636788994307
103,96.72000122070312,479.1400146484375,4.953887599268108,70.17568840003264
104,96.93000030517578,479.19000244140625,4.943670699811387,71.31837837040882
105,95.7699966430664,490.0,5.116424947013666,53.92020650300401
106,94.69000244140625,484.0,5.111416068443942,53.78644133875969
107,93.9000015258789,482.81500244140625,5.141799729453062,50.48467397960292
108,94.22000122070312,486.2900085449219,5.161218448785888,48.82708780080952
109,93.55999755859375,481.7699890136719,5.1493159639295,49.598654363796186
110,93.8407974243164,482.82000732421875,5.145097021512612,50.14342279548043
111,94.0199966430664,482.78900146484375,5.134960845592069,51.19218034624316
112,93.70369720458984,482.8699951171875,5.153158408071174,49.31478216300911
113,92.81999969482422,481.4700012207031,5.1871364232244295,45.69586670535273
114,91.2240982055664,477.7250061035156,5.236829034220755,40.377030789625564
115,91.66780090332031,476.4549865722656,5.197626449823646,44.16703436021635
116,90.16000366210938,472.0,5.235137320633924,40.05857292631049
117,89.94999694824219,471.510009765625,5.241912459840715,39.35584206663157
118,89.83989715576172,469.54998779296875,5.226519649492442,40.69055857869449
119,89.33999633789062,461.5849914550781,5.166610816832013,45.816396875253474
120,90.1592025756836,468.1499938964844,5.192481527368199,43.904029305388235
121,89.2699966430664,464.7699890136719,5.206340388607717,42.233840062211414
122,88.80500030517578,465.0,5.2361916378812134,39.36290902791416
123,88.62999725341797,465.94500732421875,5.2571930696550915,37.423981902220135
124,88.41000366210938,466.80999755859375,5.280058570551315,35.309550675799585
125,88.12999725341797,463.1300048828125,5.255077945266256,37.3992630030786
126,90.61000061035156,476.1700134277344,5.255159587465395,38.44429137278553
127,89.94000244140625,470.5450134277344,5.231765628806639,40.26407517582169
128,89.2699966430664,471.0899963378906,5.27713693349265,35.913832737992664
129,89.43000030517578,472.6390075683594,5.28501628039249,35.27355313523947
130,89.80000305175781,473.3800048828125,5.27149208012801,36.633965211846885
131,89.87100219726562,474.2200012207031,5.2766742289108635,36.197204451274615
132,90.70999908447266,476.44000244140625,5.2523427102862925,38.7422379610814
133,86.7300033569336,464.7900085449219,5.359045204138856,27.788074252002673
134,86.22799682617188,460.6650085449219,5.342406474704293,29.061956935005924
135,86.88999938964844,466.1700134277344,5.365059462565391,27.316757666196793
136,86.20999908447266,463.8450012207031,5.380408376599166,25.779747116854764
137,86.51000213623047,467.6499938964844,5.40573323718174,23.678604577685746
138,85.48999786376953,461.45001220703125,5.397707611858448,24.08553046722443
139,85.08000183105469,456.82000732421875,5.369299453370214,26.386986382756447
140,84.9000015258789,451.6600036621094,5.319905719017402,30.52468862904027
141,85.2699966430664,456.510009765625,5.353700337019368,27.776048585876254
142,86.47000122070312,462.3999938964844,5.347519224803411,28.701421670756872
143,85.87000274658203,461.1099853515625,5.369861076077775,26.583773273163217
144,86.06999969482422,459.5,5.338677839307949,29.329629828661268
145,85.19000244140625,456.4949951171875,5.358551262293544,27.33674075116494
146,84.9000015258789,456.7300109863281,5.379623118700526,25.45468130482152
147,85.25409698486328,464.80999755859375,5.4520546694796375,19.38575959549388
148,86.44000244140625,470.5050048828125,5.443139652867854,20.42603433690931
149,86.69000244140625,472.6400146484375,5.452070611808954,19.710885241558174
150,88.55989837646484,480.0950012207031,5.42113315419398,22.87586545207131
151,89.47000122070312,484.32000732421875,5.4132111402290715,23.819736286308967
152,90.0199966430664,487.4049987792969,5.41440809770168,23.858412307408003
153,89.70999908447266,484.6300048828125,5.402184927306438,24.87279283857964
154,89.05999755859375,480.2099914550781,5.39198298471928,25.601159857460175
155,88.45010375976562,481.6600036621094,5.4455561179478,20.687290778428974
156,87.91999816894531,477.3500061035156,5.429367789410657,21.986584019030488
157,87.43000030517578,476.30999755859375,5.447901131145216,20.243677782814075
158,86.70999908447266,473.6700134277344,5.462691943593336,18.794456250371297
159,86.0436019897461,468.92999267578125,5.449911229095966,19.749712899976316
160,85.5,465.760009765625,5.447485494334796,19.832339468040175
161,88.33000183105469,473.2699890136719,5.357975537223204,28.39519340686371
162,87.31990051269531,471.69000244140625,5.401861427600092,24.23836743940825
163,88.19999694824219,471.4200134277344,5.3448982963613325,29.506813712605037
164,86.30000305175781,463.79998779296875,5.374275450660274,26.335932917856383
165,85.93499755859375,460.57000732421875,5.3595161506833655,27.49288560989612
166,88.38999938964844,472.6499938964844,5.34732432583134,29.355941219090084
167,89.87000274658203,479.6600036621094,5.337264815877086,30.75152568699832
168,91.28009796142578,483.0799865722656,5.292281640368214,35.34009772443426
169,90.94989776611328,485.7099914550781,5.340412725961823,30.83473975905781
170,90.25,482.5899963378906,5.347257577151143,29.979705630978174
171,91.42500305175781,486.375,5.319934194857526,32.86806445143952
172,90.61499786376953,482.2900085449219,5.322408209621061,32.35267786994825
173,91.125,486.2149963378906,5.335692689579047,31.324217976936666
174,91.13999938964844,485.4200134277344,5.3260919100123205,32.20438906085269
175,93.70390319824219,485.94000244140625,5.185909933904675,46.245944767931405
176,92.48580169677734,479.5799865722656,5.185444444160304,45.6878229797461
177,93.58499908447266,485.1099853515625,5.18362974939699,46.40065275907466
178,94.22769927978516,485.2349853515625,5.149600266804571,49.92583167948089
179,94.69000244140625,486.9100036621094,5.142147968191332,50.87643767665031
180,98.55120086669922,505.0,5.124239943895409,54.71589647554731
181,99.45500183105469,506.2300109863281,5.0900407386877,58.618971261394904
182,94.44999694824219,487.92999267578125,5.166013853268442,48.49335122140508
183,93.31500244140625,482.42999267578125,5.1699081611095234,47.547214976472105
184,95.42040252685547,482.2950134277344,5.054422331660103,59.6396933306014
185,95.72989654541016,482.7900085449219,5.043252170610119,60.90245175193718
186,93.1500015258789,477.5799865722656,5.1269992350948534,51.460107837921896
187,92.36990356445312,474.17999267578125,5.133490177836028,50.429580076849106
188,93.9000015258789,482.0299987792969,5.133439733187322,51.26967764171229
189,95.97000122070312,477.1499938964844,4.971866081351588,67.90612714116412
190,97.6500015258789,485.3110046386719,4.969902683617022,69.28658183644541
191,96.33000183105469,482.2250061035156,5.005969032879815,64.87571776578397
192,96.12010192871094,485.4200134277344,5.050140435637013,60.48859597743626
193,94.91999816894531,478.3399963378906,5.039401659980095,60.75269255232399
194,94.51499938964844,476.010009765625,5.036343573396447,60.782511771659415
195,95.33000183105469,478.04998779296875,5.014685603805781,63.371293395235284
196,90.41100311279297,453.010009765625,5.010562809489778,60.474100153829454
197,87.73999786376953,443.3599853515625,5.0531114217708355,54.95430335515806
198,89.08999633789062,449.1000061035156,5.040970081536642,56.88152155654211
199,88.04989624023438,448.1361999511719,5.08957101696613,51.93813882164534
200,85.78500366210938,444.9700012207031,5.187037153642312,42.24100997581456
201,86.4749984741211,447.489990234375,5.174790380231032,43.63980694721647
202,86.33999633789062,447.6300048828125,5.184503403625562,42.73305540423257
203,89.94010162353516,462.5400085449219,5.142756125415432,48.26964335785027
204,86.41999816894531,449.625,5.202788816553933,41.19242610090288
205,85.98999786376953,451.95001220703125,5.2558439752846295,36.42525180777221
206,86.77100372314453,456.2099914550781,5.257631834139919,36.6009505716454
207,88.33350372314453,462.3900146484375,5.234593842192238,39.29505656749774
208,89.26000213623047,464.989990234375,5.209388069750409,41.95707561280773
209,88.70999908447266,458.8900146484375,5.172923226066849,44.93334039185913
210,92.1449966430664,463.739990234375,5.032720246664308,59.592236549657855
211,91.55999755859375,458.6000061035156,5.008737640147215,61.40975191176142
212,91.1050033569336,458.50579833984375,5.032718088418235,58.919846186873656
213,89.97000122070312,453.7099914550781,5.042903026555415,57.269473495997374
