,tsm,asml,Ratio,Spread
278,117.86000061035156,644.9248046875,5.4719565700634885,85.5030172742325
279,116.86000061035156,639.9099731445312,5.475868302261907,84.26739683922115
280,118.08000183105469,641.5499877929688,5.433180706677827,90.25294123386568
281,117.44999694824219,637.125,5.424648927668921,90.74011376092194
282,118.7699966430664,646.5999755859375,5.444135672825961,89.51573287843162
283,117.11470031738281,640.77001953125,5.47130307121781,84.99933874010681
284,116.51000213623047,638.2100219726562,5.477727321869095,83.7796993562359
285,116.25,635.3800048828125,5.465634450604838,84.98458557939882
286,115.9000015258789,631.7999877929688,5.451250901423814,86.37695401438243
287,108.80999755859375,614.5,5.6474589999792455,59.36121248614662
288,108.93000030517578,625.52001953125,5.742403541529492,49.09126435963329
289,108.40789794921875,620.8699951171875,5.727165703443674,50.477913070196074
290,108.58999633789062,621.1400146484375,5.720048214346438,51.34609077260719
291,110.00499725341797,635.4099731445312,5.776191891362357,45.920527547815105
292,111.08999633789062,649.5,5.846611048797634,38.61223536599501
293,111.91000366210938,656.8400268554688,5.869359354492296,36.39762491214761
294,110.5,655.5,5.932126696832579,28.924491588825582
295,110.87999725341797,660.2999877929688,5.955086617506337,26.499658380110155
296,111.01000213623047,662.8499755859375,5.971083351322649,24.7622598640639
297,110.44000244140625,661.6599731445312,5.991126027868152,22.38950658550808
298,110.44499969482422,662.1599731445312,5.995382090399535,21.92074167801885
299,110.69000244140625,662.0599975585938,5.981208627301776,23.552095165940578
300,111.25,667.1400146484375,5.9967641766151685,21.97231592387319
301,106.16000366210938,655.0499877929688,6.170402837191774,2.247565101261748
302,107.8499984741211,666.9099731445312,6.1836808769594755,0.9508111652141542
303,106.80999755859375,658.0700073242188,6.161127444677781,3.290301205967544
304,106.27999877929688,657.4349975585938,6.185876976944986,0.6125790532093651
305,105.47000122070312,655.3150024414062,6.213283349358413,-2.3302766718744943
306,105.93000030517578,660.02001953125,6.230718565371336,-4.160091574307139
307,106.97000122070312,666.52001953125,6.230905972937867,-4.159615794748029
308,110.69000244140625,661.0700073242188,5.972264818353005,24.542085400315578
309,109.55999755859375,644.8300170898438,5.885633730002435,33.71903437978798
310,108.43000030517578,639.5150146484375,5.897952714641014,31.971043253455797
311,107.19000244140625,633.89501953125,5.9137513302862255,29.840491270353787
312,107.7249984741211,635.6849975585938,5.900997972270152,31.3944802539041
313,107.69999694824219,630.6099853515625,5.855246083754461,36.31322162405305
314,108.03990173339844,635.0,5.87745814103885,34.04776551232029
315,108.66000366210938,645.6599731445312,5.942020535470294,27.263709694649684
316,109.20999908447266,649.4000244140625,5.946342183482295,26.961378400708973
317,109.38999938964844,651.4500122070312,5.955297704011852,26.03647387126326
318,109.4800033569336,656.8499755859375,5.9997255703805,21.1990759677005
319,109.86000061035156,655.0700073242188,5.962770832740144,25.35419881367269
320,109.625,655.0,5.974914481185861,23.955346108092918
321,109.5999984741211,654.739990234375,5.9739051035568504,24.05908503683562
322,108.52999877929688,640.0700073242188,5.8976321249744466,32.04108623803969
323,108.24600219726562,634.7449951171875,5.863911666321305,35.5909914471741
324,108.31999969482422,631.6375122070312,5.831217817453634,39.16099216231108
325,109.26000213623047,639.3099975585938,5.851272058016915,37.363946929942436
326,109.18000030517578,638.5850219726562,5.848919400876604,37.588874912722154
327,108.87000274658203,632.6199951171875,5.810783311815876,41.61627691490954
328,108.79000091552734,630.7901000976562,5.79823600320997,42.94612433128301
329,106.82499694824219,594.5700073242188,5.5658321957387376,66.88405417066413
330,105.4000015258789,587.72998046875,5.576185692221688,64.81721556980968
331,105.67500305175781,590.2296752929688,5.585329153043737,64.03640457696834
332,105.04000091552734,589.2999877929688,5.610243551567378,60.99704171854497
333,104.52999877929688,589.030029296875,5.635033350957408,58.0792563534629
334,104.01000213623047,589.1300048828125,5.664166837639137,54.72906672132793
335,105.05999755859375,594.2899780273438,5.656672299995991,56.13203954137733
336,101.0199966430664,595.3699951171875,5.893585576139011,29.800190738034154
337,101.83000183105469,589.1099853515625,5.785230037891485,41.12309903309468
338,101.2300033569336,585.86181640625,5.787432549424313,40.621006329051816
339,100.66999816894531,584.1900024414062,5.80301989735823,38.79253475895515
340,99.9198989868164,583.1400146484375,5.8360749016107185,35.15406363530493
341,99.6500015258789,579.2899780273438,5.813246052754985,37.31711913783007
342,99.29000091552734,573.8599853515625,5.779635210596721,40.49694528656536
343,99.5199966430664,563.760009765625,5.664791285992295,52.03449812262644
344,99.5999984741211,567.739990234375,5.700200792491879,48.55456525703422
345,101.11000061035156,582.239990234375,5.758480731081765,43.492761096190144
346,101.75499725341797,582.7100219726562,5.726598572072419,47.05424990135392
347,100.9800033569336,580.0800170898438,5.7445038404231115,44.84019265096307
348,100.4800033569336,577.1799926757812,5.744227442205326,44.61499107603557
349,100.01000213623047,572.6199951171875,5.725627266132667,46.23726857503228
350,104.55999755859375,603.2899780273438,5.769797170177531,44.00681355238722
351,104.12000274658203,610.010009765625,5.858720646121476,34.5366153710664
352,104.65499877929688,619.02001953125,5.914863377302013,28.870572616335345
353,105.44999694824219,624.2849731445312,5.9201990631725465,28.574716880628976
354,105.12999725341797,619.969970703125,5.897174801676014,30.889576596568155
