,nue,shw,Ratio,Spread
30,120.94000244140625,258.9100036621094,2.1408136136556446,-42.78485828338076
31,125.51000213623047,260.7699890136719,2.077682930246692,-36.40996095760512
32,127.55000305175781,263.5400085449219,2.066170146918628,-35.50401345978595
33,128.92340087890625,265.0299987792969,2.0557167820001223,-34.51921797619089
34,129.0749969482422,265.45001220703125,2.0565564089339015,-34.66606380464928
35,129.63999938964844,266.6700134277344,2.0570041243692536,-34.86796237150331
36,129.50999450683594,266.3999938964844,2.0569840567974307,-34.83220433454936
37,130.11000061035156,267.3800048828125,2.055030386815168,-34.73103803464399
38,132.27000427246094,263.1099853515625,1.9891886055253034,-26.568813267530047
39,133.07000732421875,266.53680419921875,2.002981810542886,-28.55407156536849
40,133.2949981689453,263.8999938964844,1.9798191794263968,-25.51184040190698
41,132.13999938964844,263.19000244140625,1.9917512006740934,-26.883091851669874
42,131.06500244140625,261.59381103515625,1.9959089471814113,-27.223984545731028
43,131.13999938964844,262.04998779296875,1.9982460653698442,-27.545021016634493
44,131.63999938964844,262.9200134277344,1.997265380179037,-27.514074744699045
45,134.1999969482422,260.1600036621094,1.9385991771851308,-20.141093216041483
46,131.10000610351562,261.30999755859375,1.9932111776735177,-26.87709643678413
47,129.8300018310547,258.6600036621094,1.9922976200731994,-26.51557888205501
48,129.11000061035156,256.9800109863281,1.9903958622220348,-26.13298795156176
49,130.4001007080078,257.80999755859375,1.9770690065330736,-24.6382866341862
50,130.25,255.4600067138672,1.961305233887656,-22.558768831641615
51,131.0,255.39999389648438,1.9496182740189647,-21.147298154207206
52,134.4199981689453,258.9599914550781,1.9264989955557443,-18.544651170423307
53,135.75999450683594,259.6400146484375,1.9124928193435056,-16.810076252739165
54,137.8300018310547,259.760009765625,1.8846405449811006,-13.2000344783536
55,138.49000549316406,260.3399963378906,1.8798468193485713,-12.590731534858477
56,137.98500061035156,260.4100036621094,1.8872341378427588,-13.570729283399075
57,138.24000549316406,260.69500732421875,1.8858145035093337,-13.396228474537125
58,138.00999450683594,260.20001220703125,1.885370788810103,-13.315700231178127
59,136.85000610351562,260.0299987792969,1.900109515396045,-15.235920730425008
60,136.35000610351562,257.82501220703125,1.8909057621258407,-13.931906064860428
61,136.10499572753906,258.07000732421875,1.8961097345819296,-14.618396113258243
62,137.5,259.42999267578125,1.886763583096591,-13.46466214639021
63,138.10000610351562,259.9800109863281,1.8825488739765508,-12.933503170703588
64,138.91000366210938,258.7699890136719,1.8628607169510631,-10.263911108468491
65,137.52999877929688,258.2099914550781,1.8774812313453453,-12.19060481092346
66,136.5500030517578,254.86000061035156,1.866422518597452,-10.60651120459643
67,136.08999633789062,254.50999450683594,1.8701594632637553,-11.085411353257243
68,137.42999267578125,257.260009765625,1.871934973994661,-11.420828501002788
69,136.97999572753906,256.8800048828125,1.875310358410007,-11.851692835125121
70,137.1999969482422,257.0799865722656,1.8737608767531342,-11.655244685991349
71,137.802001953125,256.9599914550781,1.8647043425572738,-10.45047037461812
72,138.72000122070312,258.489990234375,1.8633938001710233,-10.326286052994917
73,135.5399932861328,250.9954071044922,1.8518180576756138,-8.561898547380778
74,137.36000061035156,247.77000427246094,1.8038002560534991,-2.0569447771269855
75,132.97999572753906,246.27999877929688,1.8520078710477377,-8.459461985218027
76,132.2100067138672,247.61000061035156,1.8728537027173477,-11.17694075584636
77,131.57000732421875,246.9250030517578,1.8767575382380106,-11.645186138010743
78,131.60569763183594,244.64999389648438,1.8589620229124684,-9.305865053728112
79,131.89999389648438,242.89999389648438,1.841546665173565,-7.025559720337482
80,128.61000061035156,239.92999267578125,1.8655624876536216,-9.98394154771593
81,127.45999908447266,240.3000030517578,1.885297385672361,-12.426190058653006
82,128.77999877929688,243.02999877929688,1.8871719295152474,-12.777620502410869
83,127.7300033569336,244.59500122070312,1.9149377185656022,-16.23465569924518
84,127.63999938964844,243.1573944091797,1.905025035818824,-14.959230979752888
85,126.76319885253906,241.61000061035156,1.9059948218205771,-14.991782484356676
86,125.91999816894531,239.74000549316406,1.9039073140035139,-14.641187622427381
87,129.50999450683594,240.4499969482422,1.8566134441118403,-8.882207386307172
88,130.69000244140625,240.7899932861328,1.8424515172389637,-7.095895726733416
89,130.6999969482422,241.88499450683594,1.8506886010305228,-8.172887407675503
90,128.44000244140625,243.99349975585938,1.899669068187445,-14.353775776614768
91,128.25,243.3177032470703,1.8972140604060064,-14.020352991649006
92,130.24459838867188,243.61000061035156,1.8704038679852057,-10.718496128241085
93,130.00999450683594,241.75999450683594,1.859549301758675,-9.291233038199877
94,130.22999572753906,238.41000366210938,1.8306842623330752,-5.544812354886388
95,131.3300018310547,237.02999877929688,1.8048427280479034,-2.182658279139317
96,132.0800018310547,237.21499633789062,1.79599479898036,-1.0161979776814711
97,132.38999938964844,236.3000030517578,1.784878043214449,0.45739349132911467
98,133.5500030517578,237.2100067138672,1.7761887030578019,1.6376512516815331
99,133.63999938964844,236.55999755859375,1.7701286937967267,2.449828751245847
100,133.57000732421875,237.5500030517578,1.7784681442379882,1.3337014887935232
101,134.83999633789062,238.0399932861328,1.765351525890264,3.1321601006932136
102,135.7899932861328,237.84500122070312,1.7515650120073494,5.038993289758836
103,136.32000732421875,237.6999969482422,1.7436911984820014,6.13905307916501
104,138.0399932861328,236.63999938964844,1.7142857932420716,10.298368700968311
105,137.7550048828125,235.86500549316406,1.712206432672361,10.559829507198302
106,136.47000122070312,234.52000427246094,1.7184729403877457,9.589326328764358
107,135.24000549316406,233.64999389648438,1.7276692132957256,8.242953512990837
108,133.8699951171875,237.0,1.770374308242368,2.424265688187533
109,133.52000427246094,238.50999450683594,1.7863240478942197,0.28360734394915776
110,130.72999572753906,236.4199981689453,1.8084602302112829,-2.653834955021252
111,129.72500610351562,236.52999877929688,1.8233184632926895,-4.574770400915198
112,130.15499877929688,236.57000732421875,1.8176021631360408,-3.8399563039048266
113,130.9600067138672,237.35000610351562,1.8123854149007381,-3.169376015763091
114,132.08999633789062,237.6300048828125,1.799000768195549,-1.4131969828423359
115,130.25,243.49000549316406,1.8694050325770752,-10.58876761093849
116,131.9499969482422,242.85000610351562,1.840469963775553,-6.88546923760252
117,135.39999389648438,242.08999633789062,1.7879616488237997,0.09124118516372515
118,133.9499969482422,242.14999389648438,1.8077640866990858,-2.5815694037670047
119,133.05499267578125,240.11500549316406,1.8046298050480443,-2.1593284121761505
120,134.9149932861328,242.52999877929688,1.7976504528664956,-1.2227051055617857
121,135.52000427246094,242.5800018310547,1.7899940538914922,-0.18251235346532657
122,137.32000732421875,249.02000427246094,1.8134284225933184,-3.379010431651621
123,136.25999450683594,248.36000061035156,1.822691990479214,-4.629090307952153
124,136.23800659179688,247.9600067138672,1.8200501674750524,-4.268717398942029
125,135.41799926757812,245.89500427246094,1.815822162507265,-3.6813220823562025
126,132.36500549316406,240.39999389648438,1.8161899589759751,-3.6876349505402706
127,134.2899932861328,243.15499877929688,1.8106710174689225,-2.9739199889381345
128,135.17999267578125,244.38999938964844,1.8078858753587814,-2.6051917051810127
129,133.96499633789062,244.2100067138672,1.8229389272546481,-4.6145541637680045
130,134.61000061035156,242.96800231933594,1.8049773509966955,-2.2102883108578473
131,134.92999267578125,244.89999389648438,1.8150152463503526,-3.565672165367473
132,133.24000549316406,246.7449951171875,1.851883705677623,-8.455935334516553
133,131.89999389648438,245.77999877929688,1.8633814264781996,-9.905564603149983
134,133.33999633789062,246.22999572753906,1.8466326870414724,-7.7607580608162285
135,134.99000549316406,247.52999877929688,1.833691300885471,-6.087537323172184
136,134.52499389648438,246.22999572753906,1.8303661542405314,-5.625459041211584
137,132.6999969482422,246.08999633789062,1.8544838130921333,-8.774001611925925
138,132.3321075439453,246.61000061035156,1.8635689039295051,-9.956921920475807
139,133.03500366210938,247.39999389648438,1.8596608943977357,-9.480335895018513
140,132.57000732421875,248.3800048828125,1.8735761572024656,-11.298244155663312
141,134.5,250.73500061035156,1.8642007480323537,-10.175501521166908
142,136.14999389648438,251.57000732421875,1.847741598251476,-8.037311941112804
143,142.34500122070312,245.11000061035156,1.721943155772034,9.585749894611254
144,142.8000030517578,247.72999572753906,1.734803854575195,7.785642511979362
145,144.5,247.26499938964844,1.711176466364349,11.313937833557546
146,142.2449951171875,244.32000732421875,1.717600026088352,10.195537801211643
147,142.75,245.99000549316406,1.7232224552936186,9.435530056588178
148,143.32000732421875,245.42999267578125,1.7124614857196394,11.02266404544089
149,142.75999450683594,245.82000732421875,1.7219110169722505,9.6235377652945
150,144.6699981689453,250.7899932861328,1.7335314609823993,8.095271085893856
151,144.55999755859375,251.80999755859375,1.7419064873498558,6.877051894139428
152,143.10000610351562,250.6999969482422,1.7519216370046198,5.356229934393029
153,142.1699981689453,250.89500427246094,1.764753516943245,3.4854005660603926
154,142.61500549316406,248.9250030517578,1.745433463968064,6.257279981558114
155,143.78990173339844,249.1199951171875,1.7325277513512882,8.179384927608183
156,144.0,250.3699951171875,1.7386805216471355,7.307970199317382
157,147.25,249.1300048828125,1.6918845832449065,14.404277827249317
158,148.82000732421875,248.1649932861328,1.6675512771981083,18.198354408801052
159,148.72999572753906,247.74000549316406,1.6657030364406322,18.461146361998388
160,148.0,247.55499267578125,1.6726688694309544,17.330747894332163
161,148.67999267578125,247.9949951171875,1.667978257558684,18.11605404820871
162,148.9600067138672,247.86439514160156,1.663966057800446,18.75122358738936
163,147.08999633789062,247.5800018310547,1.6831872186761192,15.665963269947454
164,151.80999755859375,248.0,1.6336209998572724,23.751142099898644
165,153.0399932861328,248.35000610351562,1.6227784696722083,25.6175191881331
166,152.27999877929688,248.88999938964844,1.634423439616458,23.708058502187683
167,153.14999389648438,248.75999450683594,1.6242899407163889,25.405745704106224
168,152.17999267578125,248.72999572753906,1.6344461013180434,23.687856784764634
169,153.69000244140625,249.22999572753906,1.6216409120206572,25.908809540109374
170,153.50999450683594,249.92999267578125,1.6281024143001428,24.884448407804953
171,154.31500244140625,248.67999267578125,1.611508853588008,27.585027475243535
172,154.5800018310547,246.66000366210938,1.5956786178052436,30.082530499647774
173,156.3800048828125,246.77000427246094,1.5780150694929609,33.21603425251614
174,156.41839599609375,245.57000732421875,1.5699560512713056,34.48520982982508
175,156.44000244140625,246.36000061035156,1.5747890358325989,33.734150144152764
176,157.00999450683594,244.6300048828125,1.55805371276643,36.49123954768113
177,157.64999389648438,245.07000732421875,1.5545196118760132,37.204480047033044
178,153.5225067138672,244.8000030517578,1.5945544942671641,30.03698432588034
179,151.47500610351562,246.9499969482422,1.630301944199827,24.19750937163589
180,151.8000030517578,244.63499450683594,1.6115611962367686,27.098138053301696
181,152.0850067138672,246.61000061035156,1.6215273677458801,25.636692535520993
182,152.55999755859375,247.2899932861328,1.6209360071020982,25.812606673817427
183,151.85000610351562,248.38999938964844,1.6357589029026567,23.433235860255436
184,153.85000610351562,250.5800018310547,1.6287292290547961,24.847121045653424
185,145.73500061035156,260.17498779296875,1.7852608275522834,0.6293511396080624
186,146.11000061035156,257.44000244140625,1.7619601763465274,4.040065421196361
187,146.0850067138672,256.69500732421875,1.757161895655729,4.740022941241038
188,148.11000061035156,257.32501220703125,1.7373912034745245,7.758943282375655
189,149.69500732421875,257.04998779296875,1.717158056155032,10.890060738691957
190,149.86000061035156,260.010009765625,1.735019409493215,8.22734739723559
191,150.52000427246094,259.4100036621094,1.723425433821695,10.016643016511992
192,149.22999572753906,254.8300018310547,1.7076325747292647,12.272121930808808
193,149.8300018310547,253.9600067138672,1.694987676768685,14.223294334229834
194,149.19500732421875,253.9149932861328,1.7019000691782191,13.12408333882685
195,148.9600067138672,252.75999450683594,1.6968312507689063,13.855624222154987
196,149.17640686035156,252.69000244140625,1.6939005822680582,14.315557192761517
197,149.0399932861328,252.5850067138672,1.6947464982029663,14.174743324173008
198,149.47000122070312,253.19000244140625,1.6939185145757318,14.34459773404673
199,152.19000244140625,254.72000122070312,1.6736973331659635,17.71588832684212
200,153.41000366210938,254.0825958251953,1.6562322518733568,20.551667374339004
201,152.6300048828125,253.25,1.6592412494151614,19.978749224719095
202,151.47000122070312,252.28500366210938,1.6655773528020987,18.8534841401479
203,150.3699951171875,252.27000427246094,1.677661850529821,16.886334336861765
204,150.5399932861328,251.5399932861328,1.670918058352961,17.922672472010575
205,148.52999877929688,249.83999633789062,1.6820844165570346,16.000772253687515
206,151.2100067138672,251.08999633789062,1.6605382262367403,19.579995971255087
207,149.0449981689453,252.80999755859375,1.6961991389474798,13.958770997067248
208,148.11000061035156,252.60000610351562,1.705489197640724,12.483949385891279
209,147.7677001953125,253.23500061035156,1.7137371717610632,11.232148763850674
210,148.52000427246094,254.64500427246094,1.7145502083699984,11.177754779356135
211,148.05999755859375,253.77999877929688,1.7140348707547772,11.213854020343788
212,149.22999572753906,255.25999450683594,1.7105139838835364,11.842129255027558
213,148.6699981689453,255.33999633789062,1.7174951199483293,10.753043287744575
214,148.82000732421875,256.0199890136719,1.7203331300468734,10.34335868126199
215,149.4499969482422,256.79998779296875,1.7183003883359342,10.698565807481671
216,148.97000122070312,257.1650085449219,1.726287215128131,9.46861972383006
217,149.4199981689453,257.3800048828125,1.7225271585922495,10.064492602874296
218,149.4550018310547,258.04998779296875,1.7266065680737193,9.457584325102474
219,149.47000122070312,259.07000732421875,1.7332575447141623,8.46459285123423
220,152.89999389648438,258.6700134277344,1.6917594751694884,15.045240829857292
221,151.4600067138672,260.739990234375,1.7215104890821484,10.380488028121263
222,150.47000122070312,260.44000244140625,1.730843359663457,8.896541547448876
223,151.625,260.92999267578125,1.7208903061881697,10.487794217914896
224,150.6999969482422,259.69000244140625,1.7232250013289423,10.060980925796812
225,148.35000610351562,258.30999755859375,1.7412199995350879,7.206434344402639
226,148.80999755859375,257.9599914550781,1.7334856238641272,8.385319204614134
227,149.6999969482422,258.0199890136719,1.7235804560696193,9.92905054012904
228,147.1750030517578,255.6300048828125,1.7369118368077339,7.769137540340254
229,146.61549377441406,256.7569885253906,1.7512268445546606,5.633949616911495
230,145.3800048828125,258.7099914550781,1.7795431473786119,1.4546651224755045
231,144.25,259.8900146484375,1.8016638797118718,-1.761563378582067
232,146.61000061035156,262.0799865722656,1.787599655420513,0.3010531970380874
233,146.4499969482422,262.5199890136719,1.7925571490892602,-0.42726685342783743
234,146.77999877929688,258.6199951171875,1.7619566512332299,4.067371800936898
235,147.25,258.6400146484375,1.7564686903119695,4.8942680616243175
236,147.89010620117188,260.67999267578125,1.7626601222476885,4.007725443402607
237,148.47999572753906,262.3399963378906,1.7668373106589037,3.4106695639212754
238,149.58999633789062,262.5799865722656,1.7553311919278056,5.170838062241857
239,151.61000061035156,263.8800048828125,1.7405184606588242,7.510753953501834
240,150.88999938964844,263.8299865722656,1.748492197226195,6.2633705187607385
241,150.8300018310547,264.3299865722656,1.7525027074410748,5.655258289233488
242,151.47000122070312,265.75,1.7544728187648349,5.388487802257274
243,150.88999938964844,265.8900146484375,1.7621447128634453,4.2033424425888635
244,150.8300018310547,266.6700134277344,1.768017040312925,3.3152314337647377
245,150.49000549316406,264.1600036621094,1.7553325404995663,5.2125869017483675
246,151.77000427246094,264.8599853515625,1.7451405277427539,6.819091093811509
247,150.83999633789062,263.8699951171875,1.7493370559762074,6.13325928407268
248,155.2100067138672,261.9700012207031,1.687842213058145,15.907766342051119
249,153.1909942626953,262.25,1.7119152549547911,11.989620567183195
250,153.8699951171875,262.1300048828125,1.7035810307472492,13.333137073417689
251,153.77000427246094,261.6199951171875,1.701372100202521,13.662968954990802
252,154.10000610351562,262.0899963378906,1.7007786239919644,13.787612492168037
253,153.86500549316406,261.7200012207031,1.7009715781820893,13.734149713386799
254,152.8000030517578,261.2799987792969,1.709947601838684,12.255077594242906
255,156.9499969482422,263.44000244140625,1.6784963846051018,17.573129759560132
256,159.22999572753906,262.7959899902344,1.6504176162882571,22.32557190565042
257,158.63999938964844,260.69000244140625,1.6432804049696483,23.368419203486624
258,157.6999969482422,259.3900146484375,1.6448320841348552,22.974575412580478
259,156.8699951171875,257.29998779296875,1.6402116134494455,23.568985603467823
260,156.28500366210938,256.20001220703125,1.6393128336288727,23.614839456034147
261,157.27000427246094,256.94000244140625,1.6337508454331378,24.64976497767948
262,157.37649536132812,255.44000244140625,1.623114060679325,26.341655936446173
263,158.8800048828125,257.79998779296875,1.6226081311057243,26.690910265513665
264,161.14999389648438,258.4100036621094,1.6035371607156281,30.17128705604985
265,160.97999572753906,259.364990234375,1.6111628594732599,28.90997333496354
266,161.6300048828125,258.31500244140625,1.5981871845434503,31.131241103932
267,163.27999877929688,258.9100036621094,1.5856810729896815,33.50943617715019
268,163.24000549316406,258.29998779296875,1.582332633551556,34.04738639176618
269,166.47000122070312,256.6199951171875,1.5415389754035325,41.54764988610175
270,166.1699981689453,258.510009765625,1.5556960499138806,39.11704659454752
271,165.05999755859375,257.3599853515625,1.5591905316744215,38.266912275914436
272,165.1999969482422,255.80999755859375,1.548486696635594,40.069171102940246
273,165.7899932861328,255.94500732421875,1.543790443868887,40.99730158830717
274,165.8000030517578,254.05999755859375,1.5323280632225549,42.900348389173715
275,165.3300018310547,252.8000030517578,1.5290630874732938,43.31342710407223
276,167.3800048828125,247.17999267578125,1.476759382632585,52.62742779661927
277,167.89999389648438,247.85000610351562,1.4761763854281196,52.89440535510802
278,168.4499969482422,248.52999877929688,1.4753933112605517,53.205487275794056
279,169.8699951171875,249.0500030517578,1.4661212115768105,55.244239918906445
280,171.6699981689453,248.92999267578125,1.4500494864035718,58.60775465810299
281,171.24000549316406,246.97000122070312,1.4422447634794209,59.79292347124887
282,170.3300018310547,246.27000427246094,1.4458404369462106,58.853144950379786
283,171.2447052001953,251.38250732421875,1.4679724376315024,55.38888597574301
284,171.16000366210938,253.2274932861328,1.4794781950696532,53.391272601289316
285,170.7550048828125,252.33999633789062,1.477789752113381,53.54898450474208
286,170.66000366210938,251.25,1.472225445965952,54.46779398072108
287,170.49000549316406,252.8489990234375,1.4830722674448837,52.5624678084629
288,171.24000549316406,252.3000030517578,1.4733706783362004,54.46292164019418
289,171.8000030517578,252.25,1.468277040274587,55.52200882818029
290,169.39999389648438,251.89999389648438,1.4870130045601622,51.54733328224246
291,168.63999938964844,254.8000030517578,1.510910839503941,47.27785672715642
292,168.3000030517578,254.77000427246094,1.513784905839311,46.695201208811866
293,168.92999267578125,255.8300018310547,1.514414330923794,46.77040955573473
294,168.99000549316406,255.22999572753906,1.5103259804193778,47.478555384258144
295,168.97999572753906,254.72999572753906,1.5074565165586942,47.96051834901654
296,169.32000732421875,253.0800018310547,1.4946845669953812,50.22319403862288
297,182.9199981689453,255.38999938964844,1.3961841348465884,72.4196158450098
298,185.7061004638672,254.24000549316406,1.3690449848341493,78.59000953533412
299,179.46499633789062,252.97000122070312,1.4095785049047658,68.61389483919307
300,178.61000061035156,252.20010375976562,1.412015580862996,67.84313803840628
301,176.1699981689453,252.11000061035156,1.4310609254169404,63.536493883842255
302,177.23699951171875,253.13999938964844,1.4282570799948069,64.42917157304773
303,175.5800018310547,251.5800018310547,1.4328511174816376,63.00335241214721
304,172.8350067138672,249.07000732421875,1.4410854146958814,60.56701994974806
305,167.77000427246094,246.94000244140625,1.4718960252297073,53.57017501840188
306,164.5399932861328,246.67999267578125,1.4992099352210868,48.009886469992026
307,161.1300048828125,245.8249969482422,1.5256314125170363,42.720274690395016
308,161.2100067138672,246.55870056152344,1.529425533733413,42.130729881643575
309,161.65049743652344,246.1999969482422,1.523038907102154,43.28317302747634
310,161.02999877929688,244.9199981689453,1.5209588277065422,43.44506809015947
311,158.0,241.97000122070312,1.5314557039285008,40.935177483431644
312,154.52000427246094,242.08999633789062,1.5667226873163935,34.54442559433927
313,155.10000610351562,242.6649932861328,1.564571139501924,35.014559357328
314,155.72000122070312,244.03500366210938,1.567139749223587,34.76174534710698
315,158.8249969482422,245.77000427246094,1.5474264693520023,38.621772578634435
316,159.1699981689453,246.72999572753906,1.550103653740426,38.28345393881854
317,158.5500030517578,248.27000427246094,1.565878268645725,35.62624902814112
318,156.6699981689453,271.0400085449219,1.7300058193186771,9.468581587930387
319,160.25999450683594,269.6400146484375,1.6825160607186713,17.337547175613068
320,160.89500427246094,272.7149963378906,1.6949873463819471,15.40681740477784
321,159.0583953857422,269.3999938964844,1.6937175384118899,15.412353825121855
322,158.6649932861328,269.375,1.697759502086357,14.728459242035697
323,157.91000366210938,271.1650085449219,1.717212350429374,11.578001814922018
324,156.9600067138672,271.4800109863281,1.7296126361744304,9.551158249879862
325,156.8300018310547,276.67498779296875,1.7641712973453716,4.121919948943188
326,157.77999877929688,282.1000061035156,1.7879326168465621,0.4087427620322195
327,159.25,280.5950012207031,1.7619780296433478,4.5626072501842865
328,160.88499450683594,281.43499755859375,1.749293017793749,6.668779148833168
329,160.7100067138672,281.5439147949219,1.7518754466620794,6.244543741544093
330,159.55499267578125,279.9750061035156,1.7547241951396038,5.732182032628786
331,158.99000549316406,279.3800048828125,1.7572174050577332,5.30910809496335
332,155.67999267578125,278.5775146484375,1.7894239963680003,0.1471412107736263
333,158.07000732421875,279.8500061035156,1.7704181257454672,3.181321865387944
334,159.125,283.0,1.7784760408483897,1.9323654942121642
335,160.22999572753906,284.6300048828125,1.7763840259148964,2.2935008264744434
336,159.6300048828125,282.1400146484375,1.7674622941693323,3.702341270096512
337,161.4550018310547,282.2099914550781,1.747917303611198,6.920906423818637
338,160.86000061035156,281.3900146484375,1.7492851770530806,6.668724461846595
339,156.8000030517578,281.4700012207031,1.7950892585620246,-0.7271495935548125
340,155.77000427246094,283.989990234375,1.82313656317067,-5.10313853539246
341,153.82000732421875,280.9100036621094,1.8262253951790086,-5.536936900164888
342,155.51739501953125,281.0199890136719,1.8070003614603942,-2.5883249952141076
343,154.60000610351562,279.489990234375,1.807826514878898,-2.711409497615292
344,154.57000732421875,277.44000244140625,1.7949148560202963,-0.7154778194101674
345,154.97999572753906,274.6199951171875,1.7719705941919128,2.843305571738271
346,149.8800048828125,277.1700134277344,1.8492794528826364,-8.89660968987117
347,147.86500549316406,276.385009765625,1.869171200067365,-11.742521711947845
348,148.16000366210938,273.32501220703125,1.8447962030992562,-8.150954027858162
349,147.0,271.989990234375,1.8502720424107142,-8.906193477663678
350,145.9801025390625,267.32000732421875,1.8312085186588163,-6.074008487548311
351,148.73500061035156,267.3900146484375,1.7977612098777769,-1.1798442756543033
352,149.99000549316406,268.7900085449219,1.7920527948588696,-0.31838988776517785
353,152.0399932861328,268.0,1.7626941057254284,4.1655814782465805
354,152.64999389648438,269.489990234375,1.7654110776913796,3.774778069866117
355,152.6013946533203,269.0899963378906,1.7633521433353148,4.087198860794971
356,152.97999572753906,269.0899963378906,1.7589881282069466,4.769416724230852
357,151.3699951171875,268.1199951171875,1.7712889196410067,2.8382873055373503
358,152.66000366210938,269.7699890136719,1.7671294546197467,3.5128163258108467
359,152.1199951171875,269.3399963378906,1.7705758939211198,2.9697439448858214
360,149.6699981689453,271.3299865722656,1.8128548800140445,-3.4350031332282773
361,148.94000244140625,273.0849914550781,1.8335234791103965,-6.505419301089815
362,149.00799560546875,272.9599914550781,1.8318479511515569,-6.257899439753756
363,149.27000427246094,274.1199951171875,1.836403746708811,-6.94577820531883
364,151.1750030517578,274.0799865722656,1.8129980554948546,-3.4730688955043396
365,153.50999450683594,281.3999938964844,1.8331053609929833,-6.585552812898171
366,154.67999267578125,282.9100036621094,1.829001920468836,-5.9872916163003955
367,150.22500610351562,279.760009765625,1.8622732461255527,-10.864933212499622
368,142.97500610351562,275.2699890136719,1.9253014671275697,-19.439005107711964
369,143.06539916992188,276.0400085449219,1.9294672936050958,-20.046141412176766
370,142.72000122070312,277.6400146484375,1.9453476196310648,-22.268535213448885
371,140.52999877929688,276.114990234375,1.9648117315365177,-24.68977215001395
372,139.10499572753906,274.92999267578125,1.9764206974584773,-26.07255002461433
373,140.88999938964844,277.2300109863281,1.9677053885110383,-25.15609202932309
374,136.66000366210938,270.29998779296875,1.977901218715631,-25.848283467920155
375,138.72000122070312,273.2432861328125,1.9697468550197257,-25.079581951432417
376,136.72000122070312,273.32000732421875,1.999122329460824,-28.760190769642932
377,136.38999938964844,273.32000732421875,2.0039592972163534,-29.354835527523292
378,136.64999389648438,270.42999267578125,1.9789974735062075,-25.99632538597423
379,136.65499877929688,271.4200134277344,1.9861696670612703,-26.977327620306582
380,136.6300048828125,273.3399963378906,2.0005854246461765,-28.942348127605655
381,133.85000610351562,275.17498779296875,2.055845911431312,-35.78674118430327
382,130.82000732421875,276.6099853515625,2.1144318136752895,-42.68162629786703
383,131.07000732421875,277.7099914550781,2.11879130187371,-43.33114644803213
384,130.86000061035156,279.45001220703125,2.135488391438427,-45.44958749881114
385,129.8699951171875,279.05999755859375,2.148764210753881,-46.84350712401475
386,130.3300018310547,278.510009765625,2.1369600694600956,-45.46461307886959
387,129.97000122070312,276.9700012207031,2.1310302271243198,-44.5733054065917
388,131.34500122070312,271.739990234375,2.0689024150813458,-36.86562167683563
389,129.4199981689453,266.54998779296875,2.0595734165056427,-35.14436657532461
390,128.39999389648438,266.7300109863281,2.0773366329079805,-37.16238015708872
391,128.86000061035156,267.385009765625,2.075003946136451,-36.98847268420916
392,130.8249969482422,269.364990234375,2.0589718824220027,-35.42764015853929
393,130.1199951171875,267.3450012207031,2.054603529457016,-34.6780248327736
394,129.52999877929688,266.29998779296875,2.055894312534589,-34.69615165603115
395,130.55999755859375,270.25,2.069929573020366,-36.790163934896654
396,130.44000244140625,269.3299865722656,2.0647806005159257,-36.08637496621675
397,128.5,268.1300048828125,2.0866148239907587,-38.38216867404064
398,127.0,265.4100036621094,2.0898425485205463,-38.36508317344071
