,pfe,tmo,Ratio,Spread
1130,45.630001068115234,505.0450134277344,11.068266526529701,3.83155873180357
1131,45.6349983215332,505.0799865722656,11.067820864451308,3.853564864186696
1132,45.7599983215332,506.2699890136719,11.063592823066982,4.088827267001706
1133,45.540000915527344,505.239990234375,11.094422048246118,2.6103894974983763
1134,45.665000915527344,511.864990234375,11.209131281552805,-2.5893456582803633
1135,45.61000061035156,510.7250061035156,11.19765400721355,-2.0764815385287516
1136,45.337501525878906,516.0050048828125,11.381416873805318,-10.463547239276577
1137,45.71500015258789,514.3699951171875,11.251667798322634,-4.524253302530552
1138,45.6349983215332,514.5900268554688,11.27621443589833,-5.656475419016429
1139,45.64500045776367,514.3499755859375,11.268484399772914,-5.302378604393935
1140,45.619998931884766,514.9500122070312,11.28781289486445,-6.187485592584435
1141,46.295501708984375,511.2200012207031,11.042541550456786,5.244688276734964
1142,46.529998779296875,515.6900024414062,11.082957575121581,3.4484504991460785
1143,46.55500030517578,513.75,11.035334478193173,5.673523307649079
1144,46.400001525878906,507.4750061035156,10.936960978772362,10.181202715901067
1145,46.43000030517578,505.2250061035156,10.881434477337182,12.773252359912194
1146,46.06010055541992,503.6505126953125,10.934637715115619,10.13010489440916
1147,46.060001373291016,502.8900146484375,10.918150231320883,10.889472054872103
1148,45.936798095703125,505.17999267578125,10.99728352035566,7.1947156256175635
1149,45.939998626708984,504.17999267578125,10.974749842126831,8.231208460221469
1150,45.810001373291016,500.5,10.925561776817817,10.428957014867082
1151,45.994998931884766,501.2264099121094,10.897411056675729,11.81191123500122
1152,45.87139892578125,500.0799865722656,10.901781900773994,11.549032627285955
1153,46.03499984741211,500.43499755859375,10.870750498910365,13.059418777619102
1154,45.77000045776367,498.57000732421875,10.89294302682598,11.902854501546075
1155,46.78499984741211,506.7200012207031,10.830821906024482,15.326004180837403
1156,47.185001373291016,505.6700134277344,10.716753178139525,20.936856873566683
1157,47.32500076293945,504.2544860839844,10.6551395236082,23.94867388354345
1158,47.415000915527344,503.17999267578125,10.61225314689388,26.049359719411143
1159,47.29499816894531,504.1650085449219,10.66000693654673,23.696058282963634
1160,47.48500061035156,504.2850036621094,10.619879902711363,25.742493566196515
1161,47.47840118408203,503.8399963378906,10.611983212838512,26.11225344838323
1162,47.14500045776367,505.32000732421875,10.718421941196619,20.83076778798005
1163,47.224998474121094,508.8450012207031,10.774907732385548,18.217920774069
1164,46.8849983215332,511.79998779296875,10.916071368566325,11.386212085696288
1165,46.85499954223633,513.3099975585938,10.955287644296797,9.534152676060161
1166,46.599998474121094,511.5,10.976395209198497,8.436597773665826
1167,46.67499923706055,512.219970703125,10.974182733278242,8.571794676199774
1168,46.59000015258789,514.1300048828125,11.035200755504926,5.692590841393271
1169,47.85499954223633,520.1400146484375,10.86908410038469,14.106254339986494
1170,47.654998779296875,514.39501953125,10.79414610655121,17.570817007293783
1171,47.875,518.5150146484375,10.830600828165796,15.95930193453768
1172,47.904998779296875,519.2899780273438,10.839995642621027,15.526388199642556
1173,47.86000061035156,517.4500122070312,10.811742699708883,16.85327955393842
1174,48.005001068115234,519.239990234375,10.816372850353972,16.716613965367117
1175,48.0,517.6900024414062,10.785208384195963,18.209578985790188
1176,47.31999969482422,505.7200012207031,10.687235935802804,22.426135974279134
1177,47.34000015258789,504.94500732421875,10.666349930221017,23.429177465314694
1178,47.04499816894531,503.0849914550781,10.69369775822773,21.925545684364863
1179,47.24359893798828,506.45001220703125,10.719971035055883,20.824994485629702
1180,47.755001068115234,510.32000732421875,10.68621078232885,22.786067187080732
1181,47.10499954223633,495.9549865722656,10.528712268165325,29.739693350830805
1182,47.060001373291016,490.6600036621094,10.426264116953135,34.52160179497042
1183,46.65999984741211,483.69000244140625,10.366266695738814,36.930738115913016
1184,46.339698791503906,485.9150085449219,10.48593368574099,31.053621335974015
1185,46.494998931884766,488.489990234375,10.506291030353898,30.249390289620635
1186,46.59000015258789,486.92999267578125,10.451384225821561,32.89260304842452
1187,46.665000915527344,489.1000061035156,10.48108853547182,31.577757226349206
1188,46.69499969482422,490.25,10.498982829083099,30.769812973875958
1189,46.54999923706055,486.7099914550781,10.455639085544526,32.65650908002539
1190,47.3650016784668,490.25,10.350469389360937,38.409255156630195
1191,47.2400016784668,487.3299865722656,10.316045073182186,39.90400374014331
1192,47.0,487.9200134277344,10.381276881441156,36.57744924569198
1193,46.915000915527344,486.4200134277344,10.368112627847037,37.10827959057298
1194,46.79999923706055,487.54998779296875,10.41773495173226,34.66704243057728
1195,47.01499938964844,492.2099914550781,10.469211907794916,32.45849604035374
1196,47.25,495.5299987792969,10.487407381572421,31.817993582572
1197,47.400001525878906,494.69000244140625,10.436497605834909,34.36832513178064
1198,47.02000045776367,495.7900085449219,10.544236574184463,28.935501723055552
1199,46.96500015258789,491.1650085449219,10.458107248996942,32.93338171194779
1200,46.98500061035156,492.0,10.471426915159055,32.326437851420735
1201,47.18000030517578,492.4100036621094,10.436837653180145,34.13984386664612
1202,47.2495002746582,491.9465026855469,10.41167631035026,35.39579174863053
1203,47.16999816894531,492.1000061035156,10.432478804451025,34.33579588014862
1204,47.345001220703125,493.2250061035156,10.417678601470541,35.206201458563385
1205,47.345001220703125,498.2300109863281,10.523392082382312,30.201196575750885
