,ibm,ma,Ratio,Spread
111,138.32000732421875,365.20001220703125,2.6402544308070435,-12.914477031764704
112,140.44500732421875,373.9949951171875,2.6629283749034682,-16.29732342798394
113,141.25,372.20001220703125,2.635044334209071,-12.452114515922915
114,141.00999450683594,369.3800048828125,2.6195306664231204,-10.24337424728003
115,141.42999267578125,369.1449890136719,2.6100898545608495,-8.938670177699123
116,141.7899932861328,366.7349853515625,2.586465919435441,-5.611785363437605
117,140.22999572753906,366.3550109863281,2.612529573901866,-9.204949703388081
118,139.8350067138672,364.42999267578125,2.6061427766902763,-8.285924081545943
119,138.89999389648438,355.19000244140625,2.557163556868927,-1.4273065577387456
120,139.8300018310547,356.7300109863281,2.551169322141154,-0.5986892669245663
121,139.8000030517578,357.42999267578125,2.5567237830706686,-1.3750744805217892
122,139.86000061035156,356.5299987792969,2.5491920293392933,-0.3222735357492752
123,139.2111053466797,354.5199890136719,2.546635831464774,0.035072817998411665
124,139.4550018310547,353.7900085449219,2.5369474303512414,1.3862302602574914
125,138.27000427246094,351.19000244140625,2.5398856699923624,0.9681805728124573
126,136.14500427246094,350.2900085449219,2.5729185614765715,-3.5439620446402387
127,135.77000427246094,350.0,2.577888995993739,-4.209036413942556
128,136.52000427246094,350.2699890136719,2.565704497888951,-2.5688595991660463
129,136.60000610351562,350.1449890136719,2.5632867742943706,-2.24010391397411
130,138.11000061035156,352.6000061035156,2.553037466839948,-0.849334459680847
131,138.8800048828125,353.79998779296875,2.547522864011321,-0.08820168378179005
132,139.11000061035156,354.8800048828125,2.5510747130023725,-0.582445467713228
133,138.05999755859375,347.0400085449219,2.5136898064744306,4.583310937865008
134,137.22999572753906,344.9700012207031,2.513809021065758,4.539396748443437
135,137.60000610351562,346.5299987792969,2.518386507327656,3.921774091665384
136,137.0500030517578,344.9599914550781,2.5170374591294373,4.09098536920402
137,137.38999938964844,346.3900146484375,2.5212170913986918,3.5268946910929913
138,136.50999450683594,344.4100036621094,2.5229654788746076,3.2656320027329
139,136.1699981689453,344.1700134277344,2.5275025193194516,2.639689721859611
140,135.2949981689453,362.3699951171875,2.678369489053021,-17.788818767449982
141,136.19000244140625,363.82501220703125,2.671451690174994,-16.964360420533467
142,136.8699951171875,366.3299865722656,2.676481330028656,-17.737469755271206
143,136.6300048828125,365.30999755859375,2.673717225377544,-17.328708934751887
144,135.8300018310547,364.8500061035156,2.686078194693069,-18.906235469169985
145,135.30999755859375,362.3299865722656,2.6777769056965997,-17.710608460456058
146,135.0500030517578,361.57000732421875,2.677304695695914,-17.612806042465593
147,135.47500610351562,373.45001220703125,2.7565971240605105,-28.410375850006005
148,135.6199951171875,373.7099914550781,2.755567061716527,-28.30108435216431
149,136.38900756835938,376.0,2.7568204117296293,-28.6325044892464
150,135.77000427246094,381.29998779296875,2.8084258362972605,-35.509024206911306
151,135.8699951171875,378.2900085449219,2.7842056534899244,-32.24437949919189
152,136.00999450683594,378.80999755859375,2.7851629502091817,-32.40780577938369
153,135.77000427246094,379.0299987792969,2.791706465727628,-33.23903519323943
154,134.07000732421875,367.0849914550781,2.738009781467111,-25.623729307685608
155,134.1300048828125,367.989990234375,2.743532221264606,-26.375921038694344
156,133.52000427246094,368.9049987792969,2.7629193152698623,-28.84453267858447
157,133.5500030517578,368.260009765625,2.7574691228041712,-28.123140140768555
158,133.32000732421875,366.0,2.745274376635238,-26.448903681055867
159,132.6999969482422,365.7049865722656,2.7558778823100036,-27.7329870979533
160,132.25999450683594,363.3999938964844,2.7476183955058446,-26.548631259516128
161,133.45120239257812,359.2699890136719,2.692145013102202,-19.384753579473056
162,132.47999572753906,352.20001220703125,2.6585146706327847,-14.788331151390935
163,132.7449951171875,354.29998779296875,2.6690270882167133,-16.213383032440277
164,132.1199951171875,354.2699890136719,2.68142599232949,-17.775189110183703
165,131.22999572753906,351.5849914550781,2.6791511308515332,-17.356920113518413
166,132.83999633789062,358.32000732421875,2.697380436632949,-19.99144511642629
167,133.1300048828125,359.0400085449219,2.6969127572778677,-19.972827120505713
168,133.22999572753906,355.05499267578125,2.6649778883269173,-15.733145791692607
169,133.1510009765625,359.0199890136719,2.69633713889141,-19.899332894839517
170,133.2899932861328,356.6549987792969,2.675782254813891,-17.180344846920093
171,132.8800048828125,356.95001220703125,2.686258271301443,-18.519552725431197
172,132.07000732421875,355.364990234375,2.6907319643133603,-18.99750362951147
173,132.3699951171875,357.8399963378906,2.703331642651297,-20.708474491586344
174,132.52000427246094,357.6300048828125,2.6986869404827796,-20.11642655336459
175,134.14999389648438,357.1000061035156,2.66194574991236,-15.435027133354424
176,133.4149932861328,354.3500061035156,2.6559983805084584,-14.55699119973076
177,134.14999389648438,355.1199951171875,2.647186069879456,-13.4550161470263
178,134.88499450683594,357.010009765625,2.646773357339847,-13.473066729087464
179,135.44500732421875,358.260009765625,2.6450588090563376,-13.296776932743853
180,137.39999389648438,367.8500061035156,2.6772199595630966,-17.90764187674489
181,137.4499969482422,368.739990234375,2.682720977965731,-18.67027384655637
182,136.4550018310547,363.0,2.660217618474926,-15.464424508614059
183,136.25,358.19000244140625,2.6289174491112384,-11.176543606620328
184,136.47999572753906,355.79998779296875,2.6069753731767964,-8.200755652270516
185,136.28050231933594,354.8500061035156,2.6038207965510876,-7.758861284617808
186,135.4886932373047,352.3299865722656,2.6004382960220114,-7.255490621569379
187,135.0749969482422,349.9800109863281,2.591005137097526,-5.959153055262618
188,136.05999755859375,354.1000061035156,2.60252838789758,-7.570462163257673
189,136.42999267578125,343.635009765625,2.5187644082211134,3.836870214025339
190,137.67999267578125,350.05999755859375,2.542562581209168,0.5954921351371922
191,136.8300018310547,348.2489013671875,2.545120928940524,0.2417570384225769
192,136.94000244140625,347.55499267578125,2.5380092484260963,1.215824939164861
193,136.14999389648438,344.9949951171875,2.533933239684823,1.7637593955026318
194,136.5800018310547,344.4100036621094,2.521672272988648,3.4439328006845926
195,137.63999938964844,347.1199951171875,2.5219412718429113,3.4336361651591005
196,135.49000549316406,329.7300109863281,2.4336113190501285,15.347827132769169
197,134.63499450683594,326.0299987792969,2.4215843731678772,16.870222314424495
198,135.02000427246094,330.8500061035156,2.4503776894857996,13.030791654093491
199,134.65499877929688,330.67999267578125,2.4557572735771553,12.271177054843918
200,134.6300048828125,330.010009765625,2.4512367065044622,12.877503315687875
201,134.97000122070312,329.7300109863281,2.4429873898211882,14.023434610233096
202,134.44000244140625,328.2799987792969,2.4418327344376016,14.12359940748803
203,133.52000427246094,327.17999267578125,2.4504192795570745,12.880473424931154
204,132.86000061035156,324.8800048828125,2.4452807721686853,13.499505961883756
205,129.50999450683594,324.2900085449219,2.5039766990940984,5.557412721069056
206,129.00999450683594,327.17498779296875,2.536043730903597,1.3989895873899059
207,128.64999389648438,329.625,2.562184342311171,-1.9679037717934875
208,129.0449981689453,328.3699951171875,2.544616217416552,0.29313266214700207
209,129.14999389648438,325.2699890136719,2.5185443622582016,3.660551100166913
210,132.39999389648438,328.9750061035156,2.48470559870812,8.232919266932697
211,132.0,329.3900146484375,2.4953788988517993,6.799171158474337
212,131.34579467773438,328.489990234375,2.5009555200480302,6.033008037362379
213,131.13999938964844,327.32501220703125,2.495996749507906,6.673848562096225
214,131.52999877929688,328.25,2.495628396916455,6.74214544542366
215,131.25,326.7898864746094,2.489827706473214,7.489133503854134
216,130.7899932861328,326.1400146484375,2.493615959861181,6.9674198557780755
217,132.61000061035156,322.0799865722656,2.4287759979628865,15.662802329614522
218,131.92999267578125,320.8800048828125,2.432199065388998,15.130880126147645
219,132.42930603027344,317.625,2.3984494786024984,19.657580085545362
220,131.8699951171875,316.6099853515625,2.4009251313780977,19.248092609109506
221,131.0,314.5,2.400763358778626,19.142298035647343
222,131.47000122070312,316.75,2.4092948738036526,18.08933839713552
223,132.9600067138672,321.54998779296875,2.4183962963009717,17.08422737382324
224,132.8000030517578,333.3599853515625,2.510240795865328,4.866718444845617
225,133.51060485839844,334.1050109863281,2.502460470017947,5.931515861651405
226,133.07000732421875,334.4361877441406,2.513234908970154,4.478186631987398
227,132.5850067138672,332.1549987792969,2.505222928382267,5.524133473270922
228,132.3300018310547,329.54998779296875,2.4903648698932552,7.479675641951189
229,133.66000366210938,333.17999267578125,2.492742657093259,7.237036158411229
230,133.60000610351562,332.8800048828125,2.491616689185562,7.38421690309184
231,134.22000122070312,329.4800109863281,2.4547758008476803,12.363268781784768
232,134.2449951171875,329.4159851074219,2.4538418346237956,12.490951310003311
233,134.67999267578125,331.5,2.4613900952462093,11.514826379937517
234,135.22000122070312,332.1499938964844,2.4563673339593928,12.240173642892955
235,136.24000549316406,333.114990234375,2.4450600176398942,13.873013713170621
236,135.9199981689453,330.1300048828125,2.428855277591078,16.04297632396532
237,135.1999969482422,329.80999755859375,2.4394231139284193,14.529221343879783
238,136.9949951171875,334.7099914550781,2.4432278797394194,14.200886333324377
239,138.1999969482422,334.32000732421875,2.419102856054521,17.659874892048265
240,137.9499969482422,334.510009765625,2.4248642056232206,16.833150507825906
241,137.74000549316406,336.7850036621094,2.4450776116661603,14.023331942333016
242,137.47000122070312,337.5450134277344,2.455408528627406,12.575651596988052
243,138.1699981689453,339.1650085449219,2.4546935878960707,12.738470147201042
244,138.36000061035156,339.0899963378906,2.4507805351405962,13.297397248760262
245,136.25,338.9100036621094,2.4874128709145644,8.103455172676547
246,135.41000366210938,338.5,2.499815307919673,6.374082433905301
247,134.55499267578125,338.114990234375,2.5128386803831533,4.581475174154434
248,132.9949951171875,337.8800048828125,2.540546767080161,0.8433218205320827
249,132.5,337.57501220703125,2.5477359411851417,-0.11238251448713754
250,132.3800048828125,335.3800048828125,2.533464212965567,1.7770107131552777
251,133.02000427246094,336.239990234375,2.5277400348421626,2.5470319807051283
252,130.4199981689453,327.45001220703125,2.510734678763409,4.715086257791938
253,129.33999633789062,329.8999938964844,2.5506417445277054,-0.4855388881176168
254,129.75,335.0350036621094,2.582158024370785,-4.576315340542635
255,129.85499572753906,333.44000244140625,2.5677872504884447,-2.7139017853352243
256,130.22000122070312,332.989990234375,2.5571339818220977,-1.3342615513200826
257,130.10000610351562,332.625,2.556687043775716,-1.2748854135213605
258,129.71499633789062,331.95001220703125,2.559071977632754,-1.5804742844402995
259,128.44000244140625,338.42999267578125,2.634926706967103,-11.307721116583252
260,127.75,333.8500061035156,2.6133072884815314,-8.485093324477816
261,127.33999633789062,332.20001220703125,2.608764109946684,-7.87933274119348
262,125.91999816894531,328.3999938964844,2.6080050720448242,-7.695890402351381
263,126.28160095214844,328.9200134277344,2.604655079977733,-7.294948227006159
264,127.25499725341797,331.80999755859375,2.607441787907324,-7.705801221568038
265,128.49000549316406,336.45001220703125,2.618491694476043,-9.200388486785357
266,131.25,346.55999755859375,2.6404571242559522,-12.28097758013024
267,131.5800018310547,350.7799987792969,2.665906626370847,-15.66050117282532
268,131.4199981689453,346.3500061035156,2.6354436990500467,-11.638019867427943
269,131.16000366210938,345.55999755859375,2.634644616576982,-11.510188152562478
270,131.5740966796875,347.0400085449219,2.6376013007315455,-11.935550696254893
271,131.32000732421875,347.4849853515625,2.6460932529012844,-13.027664575147355
272,131.2100067138672,348.94000244140625,2.6594008428209905,-14.762840874327082
273,130.89999389648438,339.6099853515625,2.594423232900422,-6.22239163801089
274,131.53500366210938,337.6300048828125,2.5668452919963833,-2.6251125625570353
275,132.2100067138672,339.3450012207031,2.566711927903639,-2.6209518823595204
276,132.77499389648438,338.75,2.551308722063285,-0.5869917153274855
277,133.75,340.1300048828125,2.543028073890187,0.5162345238122157
278,133.83999633789062,339.3800048828125,2.535714391578571,1.4954450962443957
279,133.83999633789062,340.92999267578125,2.5472952929188226,-0.0545426967243543
280,133.47439575195312,342.1050109863281,2.5630759297243126,-2.1607046687625484
281,133.8699951171875,343.239990234375,2.56398000114894,-2.2881367311740064
282,133.7050018310547,340.8399963378906,2.5491940590866227,-0.30836221748205617
283,133.32000732421875,341.2699890136719,2.559780755065089,-1.7188926947277423
284,134.1884002685547,345.07000732421875,2.5715338034705035,-3.307211634693033
285,134.61500549316406,346.3299865722656,2.572744288821893,-3.4806752530247422
286,134.4199981689453,344.8900146484375,2.5657641671365274,-2.5373650985563927
287,136.3800048828125,347.32000732421875,2.546707690930654,0.024559356807003496
288,136.0399932861328,347.9700012207031,2.5578507673755766,-1.4914059173489704
289,136.64999389648438,350.875,2.567691296538192,-2.8428016016775928
290,136.6396942138672,350.5400085449219,2.5654332041775496,-2.5340422823051085
291,136.9499969482422,352.7550048828125,2.57579417848494,-3.9587323806260883
292,137.19000244140625,350.739990234375,2.556600218621439,-1.3324506766127797
293,136.88999938964844,349.7300109863281,2.5548251336523458,-1.0865455324298523
294,138.25999450683594,355.19500732421875,2.569036752758275,-3.062318059663596
295,139.52000427246094,354.3800048828125,2.539994223271118,0.9617878454868105
296,139.3321990966797,354.5299987792969,2.5444943887901745,0.3334752434249708
297,138.88999938964844,354.260009765625,2.550651676308008,-0.5227687691977962
298,138.52000427246094,354.0950012207031,2.5562733922836047,-1.3000962636683084
299,139.24200439453125,356.3399963378906,2.5591415312309733,-1.706238099103473
300,139.2899932861328,357.7799987792969,2.56859800434003,-3.024018219333186
301,138.44000244140625,359.989990234375,2.600332157511614,-7.3988409625321765
302,138.47000122070312,357.57000732421875,2.582292223384174,-4.902454528231829
303,139.25999450683594,359.3500061035156,2.580425249735853,-4.670429067695977
304,139.14480590820312,358.510009765625,2.576524559616993,-4.1238051630523955
305,139.6999969482422,359.1600036621094,2.570937806070071,-3.3597897889456476
306,139.5,358.510009765625,2.5699642277105736,-3.2191656742295436
307,138.8800048828125,357.9200134277344,2.577188946167943,-4.208227318547415
308,138.72999572753906,358.3450012207031,2.58303908496098,-5.015271594659794
309,138.64999389648438,357.36248779296875,2.5774432277276147,-4.236513852117412
310,138.86000061035156,356.7449951171875,2.569098326005576,-3.0841576449043373
311,139.1199951171875,355.75,2.5571450006185996,-1.4269856976604842
312,139.86000061035156,358.6000061035156,2.5639925964434345,-2.392280859968025
313,140.18499755859375,359.1300048828125,2.561829091110162,-2.094548886088546
314,139.41000366210938,356.8999938964844,2.560074489069734,-1.8383603775210986
315,137.59500122070312,358.3900146484375,2.6046732182775885,-7.9509886523069895
316,139.22000122070312,358.885009765625,2.577826509257751,-4.307291141189694
317,139.4600067138672,360.7900085449219,2.5870499869196317,-5.60102286491076
318,138.57000732421875,361.3699951171875,2.607851454259313,-8.447737999104845
319,138.9499969482422,360.8550109863281,2.5970134502467377,-6.964962941612782
320,139.38499450683594,360.6499938964844,2.5874377308153984,-5.652055889256701
321,140.17999267578125,363.07000732421875,2.5900272955781514,-6.047298202326601
322,141.6300048828125,359.7300109863281,2.5399279713643725,0.9857164938361507
323,140.72000122070312,357.3699951171875,2.539582092219384,1.0280551641445186
324,140.88999938964844,357.6499938964844,2.538505184511782,1.1810226424718167
325,140.93499755859375,359.7200012207031,2.5523823567751474,-0.7743793955308433
326,141.67999267578125,359.07000732421875,2.5343734181714006,1.7730334545701112
327,141.13999938964844,357.32000732421875,2.5316707444340936,2.147731157553551
328,141.17999267578125,357.80999755859375,2.5344242535859993,1.7595993345628926
329,143.44000244140625,367.7799987792969,2.5639988324005443,-2.4544106511315817
330,143.4499969482422,364.5400085449219,2.5412339930299934,0.8110344704836621
331,143.00999450683594,361.6700134277344,2.5289841781683755,2.5603927503270825
332,143.52999877929688,361.42999267578125,2.5181494861680083,4.124806024816223
333,143.5,360.44000244140625,2.5117770204976044,5.038392735047182
334,142.80999755859375,359.3800048828125,2.516490519057406,4.3410315134806865
335,142.83999633789062,359.9100036621094,2.5196724509200887,3.8874362583279094
336,141.69500732421875,360.57000732421875,2.54469098194252,0.31127407906541293
337,141.89999389648438,359.668701171875,2.5346632603399,1.7346580255859294
338,142.03700256347656,359.69500732421875,2.5324035345189047,2.057297571761808
339,142.55999755859375,361.69000244140625,2.5371072435151216,1.3943120120708272
340,142.4967041015625,362.29998779296875,2.5425148607980756,0.6231253287944014
341,142.66000366210938,363.3550109863281,2.5469998714351325,-0.015992210755314318
342,142.77000427246094,363.8999938964844,2.5488546824024816,-0.2808159115755302
343,141.55999755859375,365.5,2.5819440965214357,-4.962573317787417
344,141.78660583496094,365.5299987792969,2.578029120781496,-4.41542624913734
345,141.51829528808594,363.79998779296875,2.5706922702283013,-3.36877211354647
346,140.88999938964844,363.18499755859375,2.577791178450938,-4.353981019637558
347,140.2816925048828,362.1199951171875,2.5813774317313936,-4.838267944216909
348,140.8699951171875,363.5799865722656,2.5809611640137367,-4.799918670213231
349,140.77999877929688,362.5400085449219,2.5752238364008075,-3.9891512153017175
350,140.24000549316406,356.92999267578125,2.545136756238787,0.24556235682234728
351,140.19000244140625,355.8186950683594,2.5381174753675975,1.2295078031963271
352,140.28729248046875,356.760009765625,2.5430671834748986,0.5359799166848234
353,139.93499755859375,355.8299865722656,2.542823402153361,0.5687474816421627
354,139.42999267578125,355.8924865722656,2.552481569728172,-0.7799432788218041
355,138.6999969482422,351.4800109863281,2.5341025142018405,1.7733151155711084
356,137.9600067138672,348.989990234375,2.5296460803904552,2.378663788739402
357,135.7899932861328,336.4800109863281,2.4779440873622183,9.361862374209863
358,135.72000122070312,336.9949951171875,2.48301644625819,8.668616307822106
359,135.9600067138672,336.8999938964844,2.4779345194171896,9.374884584101096
360,135.7100067138672,337.6499938964844,2.4880257695984804,7.98816264128493
361,136.62890625,336.8900146484375,2.465730158389799,11.088475880929082
362,137.27000427246094,337.80499267578125,2.4608798875338245,11.806302567172963
363,136.19000244140625,334.6099853515625,2.456935012505955,12.250666434935283
364,135.69000244140625,323.29998779296875,2.3826367600853744,22.287220107896758
365,136.14999389648438,327.3500061035156,2.404333608361391,19.408748409174507
366,136.33999633789062,328.69000244140625,2.410811289937369,18.552666965811852
367,135.51499938964844,325.4620056152344,2.4016677643146225,19.67948915317521
368,135.8000030517578,324.1600036621094,2.3870397376836685,21.707363448092167
369,134.97000122070312,319.8800048828125,2.3700081647013125,23.87344071374872
370,135.1300048828125,319.6499938964844,2.3654997583526427,24.510963070460775
371,135.51499938964844,319.8999938964844,2.3606242507271893,25.24150087192521
372,135.81509399414062,321.8800048828125,2.3699869831603486,24.025797164000664
373,135.375,321.5174865722656,2.375013751226339,23.267445462663886
374,136.74000549316406,321.7799987792969,2.353224995265803,26.481449053881022
375,136.0500030517578,321.739990234375,2.3648657333140575,24.76409881864265
376,135.40499877929688,321.1600036621094,2.3718474691291385,23.701331896964177
377,135.75999450683594,322.3999938964844,2.374779072934115,23.365475939909572
378,137.61000061035156,326.1000061035156,2.3697406050224603,24.377221654686934
379,136.7949981689453,322.9700012207031,2.3609781464511364,25.431506785931163
380,137.2449951171875,322.7799987792969,2.3518526012820296,26.767600951921736
381,137.30499267578125,322.6700134277344,2.3500238930834523,27.030393351772375
382,136.1699981689453,322.4150085449219,2.3677389504324107,24.39469460467211
383,138.08999633789062,329.92559814453125,2.3892070888121437,21.77412486239973
384,137.0500030517578,325.54998779296875,2.375410292183815,23.500989031313395
385,135.7657928466797,313.114990234375,2.30628778920752,32.66524732286064
386,135.35000610351562,309.5400085449219,2.2869596940260633,35.18126684069529
387,135.4105987548828,309.6382141113281,2.286661583055461,35.23738395708466
388,135.8699951171875,309.0249938964844,2.2744167586813493,37.02063514924561
389,135.6999969482422,306.125,2.255895408138883,39.48766278810581
390,135.85049438476562,308.9599914550781,2.2742647559310254,37.035971413715856
391,135.69000244140625,309.1099853515625,2.2780601355287216,36.47722254930301
392,134.39999389648438,308.2900085449219,2.2938245725097914,34.011692368055435
393,134.33009338378906,309.3599853515625,2.302983475695968,32.763686800426
394,134.16000366210938,309.29998779296875,2.3054560178155685,32.39048492685595
395,134.77000427246094,312.3399963378906,2.317577995370848,30.904079476902382
396,135.72000122070312,313.1099853515625,2.3070290490374665,32.553626073447106
397,136.11599731445312,313.5,2.3031826250059133,33.17216903364999
398,135.02000427246094,310.5400085449219,2.2999555526473974,33.34078921268724
