,jpm,blk,Ratio,Spread
932,107.37000274658203,584.7899780273438,5.446493089951604,-12.29012056285468
933,106.96240234375,586.5700073242188,5.483889614213522,-16.26391846458479
934,107.36000061035156,586.5650024414062,5.463533896299644,-14.118978025882269
935,107.7136001586914,589.5800170898438,5.473589372384102,-15.230865046257703
936,108.0,590.7050170898438,5.469490898980035,-14.814416667078275
937,108.0,587.77001953125,5.442314995659722,-11.879419108484525
938,111.01000213623047,592.5700073242188,5.337987531943493,-0.4791084200741249
939,111.6146011352539,594.1500244140625,5.323228487768146,1.1949201028167966
940,112.19999694824219,597.989990234375,5.329679202310741,0.505645368736042
941,112.9800033569336,601.289306640625,5.322086110592453,1.4044444674850514
942,113.35859680175781,601.4400024414062,5.30564085486351,3.2913973233014406
943,113.12000274658203,599.0800170898438,5.295968905092209,4.367232453438861
944,112.91999816894531,600.3599853515625,5.3166843348096195,2.0108085253415187
945,113.34500122070312,603.9699096679688,5.328597672269027,0.6883165702279133
946,112.61499786376953,606.135009765625,5.382364882685227,-5.405774850186516
947,112.52010345458984,607.405029296875,5.398191173384476,-7.186530813952926
948,112.26000213623047,606.4600219726562,5.4022805133809015,-7.641429138339175
949,111.83000183105469,600.5499877929688,5.3702045780186936,-4.04572331313433
950,112.0,598.6199951171875,5.344821384974888,-1.200774117870095
951,111.75,598.0,5.351230425055928,-1.9263177867170622
952,114.31999969482422,622.8599853515625,5.448390369264165,-12.95416606034827
953,114.04000091552734,621.0648193359375,5.446026081637599,-12.665996915068389
954,114.04000091552734,618.2000122070312,5.420905009155073,-9.801189786162139
955,114.12999725341797,620.010009765625,5.432489482926513,-11.126813091824273
956,114.69000244140625,625.1799926757812,5.451041759242949,-13.282761198705442
957,114.78500366210938,627.4600219726562,5.466393709579863,-15.051479186873634
958,114.50499725341797,628.1900024414062,5.486136129509883,-17.28849758855371
959,114.27999877929688,632.4500122070312,5.534214376642143,-22.759484049092762
960,114.21009826660156,634.6699829101562,5.557039110750443,-25.355670156198713
961,114.30999755859375,638.60498046875,5.586606544553636,-28.752994226500974
962,114.22000122070312,634.1699829101562,5.552179794542051,-24.80237092083884
963,114.37840270996094,635.25,5.5539331285370155,-25.029846620434583
964,114.62000274658203,637.0999755859375,5.558366430984367,-25.57949332644786
965,114.55000305175781,634.6599731445312,5.540462298004209,-23.51624010262789
966,113.3917007446289,631.5,5.569190653751726,-26.590429678877413
967,113.88999938964844,635.0399780273438,5.575906413474466,-27.44848709061229
968,115.22000122070312,641.8400268554688,5.570560840613329,-27.090259722013357
969,114.94000244140625,637.0499877929688,5.542456710123371,-23.807217529858363
970,114.64749908447266,638.97998046875,5.573431479721572,-27.311508652837475
971,115.0,638.18798828125,5.549460767663043,-24.622301849518536
972,115.33999633789062,638.989990234375,5.540055579353775,-23.594390763677453
973,115.05000305175781,638.3599853515625,5.548543836755763,-24.525174737590206
974,114.87999725341797,637.3499755859375,5.547963012046249,-24.43016255403326
975,114.33000183105469,633.2100219726562,5.5384414574605705,-23.250369632476932
976,113.93499755859375,629.8599853515625,5.528239775733898,-22.026307288365288
977,114.05000305175781,629.6300048828125,5.520648733319856,-21.177349412978188
978,114.55999755859375,632.1099853515625,5.517719961789093,-20.912460323279007
979,114.76000213623047,633.8499755859375,5.523265630768292,-21.575994891275414
980,115.75,633.9149780273438,5.476587283173596,-16.312675237508884
981,115.76000213623047,634.3099975585938,5.4795264845634275,-16.65386171979368
982,115.7699966430664,635.4849853515625,5.489202762187541,-17.775057526382184
983,115.47000122070312,636.4099731445312,5.511474551109873,-20.31466722504139
984,115.20999908447266,631.2550048828125,5.479168560881357,-16.55907079832231
985,114.97000122070312,631.489990234375,5.492650113329389,-18.085761886954074
986,115.23999786376953,636.1400146484375,5.520132128086706,-21.28262247963677
987,114.73999786376953,626.8699951171875,5.463395562038169,-14.703680520455817
988,113.92500305175781,625.8599853515625,5.4936139441420515,-18.08009927474542
989,113.8499984741211,621.3197021484375,5.457353627366696,-13.943502344981779
990,114.2300033569336,623.1300048828125,5.455046717767512,-13.708559844529885
991,113.40170288085938,621.0050048828125,5.476152377846078,-16.04160151272471
992,113.26000213623047,622.0499877929688,5.492230055273702,-17.849239814513695
993,113.38999938964844,622.5599975585938,5.490431262983394,-17.659584193931337
994,113.83499908447266,629.5999755859375,5.5308119703917695,-22.304504824637107
995,114.0,627.75,5.506578947368421,-19.566468712406632
996,113.77999877929688,632.47998046875,5.558797567713056,-25.48052988288056
997,114.06500244140625,633.1099853515625,5.550431524137152,-24.576600839572862
998,114.06729888916016,633.9099731445312,5.5573330772082645,-25.364228794449687
999,115.50499725341797,645.8599853515625,5.591619416556893,-29.576325354571978
1000,115.19000244140625,643.1799926757812,5.5836442316506405,-28.591683626636396
1001,113.75,640.5599975585938,5.631296681833791,-33.72200505703485
1002,114.79000091552734,652.8699951171875,5.687516246276774,-40.434556338214875
1003,114.69000244140625,657.114990234375,5.72948797843201,-45.217758757299194
1004,114.8949966430664,659.0,5.735671867829493,-45.99945792594043
1005,114.5999984741211,659.8150024414062,5.75754809098366,-48.402186279847015
1006,114.75,660.1400146484375,5.752854158156318,-47.91986700274062
1007,114.80000305175781,659.47998046875,5.744598980292903,-46.99070864081217
1008,116.13999938964844,671.6950073242188,5.7834941523521906,-51.99366731317686
1009,115.30010223388672,666.97998046875,5.784730174096277,-51.79909725513791
1010,115.30000305175781,669.4849853515625,5.806461124298781,-54.304635951555625
1011,114.98590087890625,670.135009765625,5.827975470413163,-56.64520699101617
1012,115.58000183105469,671.0750122070312,5.806151596951463,-54.38766593667937
1013,115.65599822998047,672.5050048828125,5.814700622319172,-55.408634203046304
1014,115.38999938964844,669.1799926757812,5.799289333697778,-53.51526902284287
1015,113.7699966430664,664.9600219726562,5.84477491072495,-58.01440443575201
1016,114.73999786376953,668.1099853515625,5.822816783950158,-55.94367075483082
1017,114.38999938964844,669.8699951171875,5.856018871329817,-59.587426608387105
1018,113.76000213623047,667.0399780273438,5.863572129934971,-60.14815247681965
1019,113.55999755859375,669.4099731445312,5.894769175203043,-63.59460326038574
1020,114.22000122070312,671.7705078125,5.881373670400007,-62.40289582318259
1021,114.20999908447266,671.3499755859375,5.878206645369025,-62.03619664558529
1022,113.05999755859375,669.5399780273438,5.921988258317025,-66.41568571526729
1023,113.91999816894531,669.5499877929688,5.8773700715831705,-61.79703877192675
1024,113.86499786376953,674.97998046875,5.927897010776834,-67.52305162313907
1025,113.42500305175781,674.260009765625,5.94454477958399,-69.17120126087697
1026,113.12999725341797,677.47998046875,5.9885087679367155,-73.97893893908726
1027,112.95480346679688,673.5499877929688,5.9630043798089485,-70.99186640318977
1028,112.44999694824219,666.1400146484375,5.923877569823719,-66.29884025929199
1029,112.66500091552734,678.344970703125,6.020902367113338,-77.34661160544557
1030,112.73500061035156,679.8599853515625,6.0306025783543245,-78.4848770362968
1031,112.79499816894531,680.3499755859375,6.031738876992608,-78.65195110205072
1032,113.56999969482422,684.4199829101562,6.026415292324313,-78.55077997704554
1033,113.93000030517578,686.5700073242188,6.02624423317085,-78.76322525421155
1034,113.76000213623047,690.125,6.066499534463421,-83.2331744494759
1035,113.62999725341797,690.5800170898438,6.077444634181501,-84.38789798811196
1036,112.48999786376953,692.9650268554688,6.160236821185477,-92.9085613330475
1037,111.98500061035156,692.780029296875,6.186364473108164,-95.44153733971281
1038,112.24980163574219,697.4299926757812,6.213195769726047,-98.66630051763993
1039,111.51000213623047,696.8300170898438,6.249035994444109,-102.04804061363008
1040,111.50499725341797,695.4299926757812,6.2367607713156925,-100.67495325534277
1041,112.04000091552734,696.1099853515625,6.2130487295907395,-98.47547321896936
1042,112.36499786376953,696.02001953125,6.194277869119878,-96.63632340184598
1043,115.63999938964844,697.1900024414062,6.028969267737781,-80.17974000243329
