,alb,apd,Ratio,Spread
0,218.3300018310547,249.89999389648438,1.144597589889908,-13.016095178316789
1,220.15499877929688,249.47000122070312,1.1331561972426265,-10.606015530416641
2,220.3300018310547,251.6750030517578,1.1422638812699595,-12.621142379378654
3,220.1649932861328,249.02999877929688,1.1311062447409623,-10.155169239217855
4,222.77999877929688,250.4949951171875,1.1244052270839056,-8.782934361998315
5,223.27999877929688,251.4949951171875,1.126365982139672,-9.2404438734454
6,222.41000366210938,252.3800048828125,1.13475113856045,-11.069381791393766
7,225.83999633789062,251.3699951171875,1.1130446297966643,-6.337895220933916
8,224.76499938964844,251.9600067138672,1.1209930700868331,-8.094258056903158
9,224.22000122070312,253.11000061035156,1.128846665027049,-9.835564599250688
10,222.33999633789062,251.9658966064453,1.1332459330597997,-10.731230130062016
11,222.1300048828125,252.322998046875,1.1359248750748068,-11.316168304606236
12,222.1199951171875,252.30999755859375,1.1359175360393756,-11.314028221613398
13,223.17999267578125,253.0800018310547,1.1339726236065877,-10.933955307221538
14,227.697998046875,251.09469604492188,1.1027532002860663,-4.046699638990191
15,226.02499389648438,251.5050048828125,1.1127309442512254,-6.272186154673676
16,226.31500244140625,250.94000244140625,1.1088085179256975,-5.392529958829073
17,225.44000244140625,250.8300018310547,1.1126241976343463,-6.231887703445068
18,226.35000610351562,250.55499267578125,1.106936098606492,-4.969541885686368
19,224.72000122070312,251.6999969482422,1.1200605000933643,-7.883070448588427
20,221.08999633789062,249.9499969482422,1.1305350811361223,-10.07155669324112
21,225.67999267578125,250.514892578125,1.1100447567721359,-5.656393611527363
22,225.27000427246094,250.98550415039062,1.114154123452793,-6.571834802229489
23,225.0850067138672,249.71499633789062,1.109425278847354,-5.502045821614729
24,223.27999877929688,247.6649932861328,1.1092126237914373,-5.410442042390713
25,225.0399932861328,249.30999755859375,1.107847515981758,-5.14588575512397
26,224.02000427246094,249.19000244140625,1.1123560293228665,-6.132559314627372
27,224.8699951171875,248.97999572753906,1.1072175084887916,-5.000328703517766
28,221.1999969482422,248.50999450683594,1.1234629201418296,-8.512205682133413
29,222.7899932861328,250.5500030517578,1.1246016903908802,-8.827098446776063
30,222.4949951171875,250.7100067138672,1.1268118933723381,-9.307169510472164
31,222.07000732421875,251.13470458984375,1.1308807867205182,-10.192971057321984
32,224.7899932861328,251.38999938964844,1.1183326967302176,-7.497132830455115
33,225.99000549316406,252.64500427246094,1.1179476885321955,-7.450147296343971
34,226.13999938964844,252.63999938964844,1.1171840455979636,-7.2824018891639355
35,223.88999938964844,251.27999877929688,1.122336859459185,-8.363608477300403
36,220.19000244140625,252.99000549316406,1.148962272074483,-14.088041495359874
37,218.97000122070312,251.9346923828125,1.1505443256077976,-14.356406501517057
38,219.7100067138672,252.24000549316406,1.1480587947077956,-13.858827728831812
39,219.5800018310547,251.75999450683594,1.146552474758337,-13.519869567286122
40,218.58999633789062,251.85000610351562,1.152157053492112,-14.684018291279045
41,217.3000030517578,251.7100067138672,1.1583525226822633,-15.943637077678915
42,208.85499572753906,247.67999267578125,1.1858945093125337,-21.076295337889405
43,210.64500427246094,250.50999450683594,1.189252008952518,-21.964171948847053
44,210.08700561523438,250.4199981689453,1.1919823286337812,-22.47959353929781
45,210.3350067138672,250.92999267578125,1.1930015673384229,-22.72051157181582
46,207.91000366210938,250.0800018310547,1.20282813441473,-24.50160290766999
47,209.22999572753906,249.52000427246094,1.192563252724948,-22.50943906815442
48,211.55999755859375,250.0,1.1816978771270779,-20.46142713237748
49,212.97999572753906,248.9600067138672,1.168936105306137,-17.880762845413955
50,208.75999450683594,250.80999755859375,1.201427496446791,-24.309374737966635
51,207.60000610351562,251.08999633789062,1.2094893494978491,-25.847938868529383
52,208.39999389648438,250.2899932861328,1.201007680501449,-24.179964279483613
53,209.07000732421875,250.5449981689453,1.1983784827653856,-23.708017338798868
54,212.10499572753906,251.2100067138672,1.1843662892153692,-21.080121200381512
55,211.85000610351562,251.3800048828125,1.186594277273617,-21.526778260751627
56,208.19000244140625,252.99000549316406,1.2151880615130233,-27.107813220629396
57,213.49000549316406,253.42999267578125,1.1870812972736378,-21.79739791348672
58,213.38999938964844,252.88999938964844,1.1851070814610825,-21.36590934726283
59,211.36000061035156,252.47000122070312,1.1945022733328765,-23.1484212374026
60,208.8300018310547,252.0,1.2067231613773113,-25.423420564337476
61,212.31500244140625,252.89500427246094,1.1911311087978993,-22.537265469364883
62,211.17999267578125,251.1999969482422,1.189506608866601,-22.07372214967856
63,204.77000427246094,251.52999877929688,1.2283537311676689,-29.358439461804522
64,202.17999267578125,250.1699981689453,1.2373627818362893,-30.808552164333832
65,203.19500732421875,251.2050018310547,1.2362754633544268,-30.742284241404803
66,205.36000061035156,250.56500244140625,1.2201256412967503,-27.7533083207405
67,206.91000366210938,251.14999389648438,1.2138127178549585,-26.65657595020545
68,207.24000549316406,250.9199981689453,1.2107700806696904,-26.068534513561985
69,206.02999877929688,249.8300018310547,1.212590415528164,-26.29137244238754
70,208.39999389648438,251.89450073242188,1.2087068527340836,-25.784471725772676
71,209.25999450683594,252.73550415039062,1.207758342658919,-25.692390841210624
72,206.25,252.02000427246094,1.2219151722301136,-28.242677744390846
73,206.55499267578125,250.22000122070312,1.2113965292209643,-26.1117634412538
74,203.47000122070312,248.60000610351562,1.2218017624812425,-27.83892536735999
75,202.6649932861328,247.66000366210938,1.2220166869788425,-27.772341221381737
76,205.02000427246094,247.72000122070312,1.2082723444464283,-25.277196658934315
77,207.9199981689453,246.9600067138672,1.1877645675679542,-21.370763940689926
78,211.5,248.02999877929688,1.1727186703512855,-18.55652212142138
79,210.23500061035156,248.3300018310547,1.1812019935315539,-20.22902544699818
80,210.66000366210938,248.82000732421875,1.1811449871771416,-20.25791071379311
81,210.97999572753906,248.24000549316406,1.1766044673436378,-19.33072357892243
82,211.6999969482422,249.1699981689453,1.1769957570186647,-19.479528626747822
83,212.6199951171875,249.94000244140625,1.1755244482234584,-19.251352386930932
84,212.52000427246094,249.1999969482422,1.172595482488113,-18.619835058179945
85,210.97999572753906,249.8800048828125,1.1843777132572757,-20.97072296857087
86,210.58999633789062,248.11000061035156,1.1781661281396305,-19.62386061496133
87,211.38499450683594,248.1199951171875,1.1737824422970742,-18.771297231657684
88,213.5,248.6699981689453,1.16473067058054,-17.026559556858217
89,212.77000427246094,247.64500427246094,1.1639093824303406,-16.793597138122237
90,210.80999755859375,246.89999389648438,1.1711967969064634,-18.1751567616912
91,211.5,244.5500030517578,1.1562647898428264,-15.076526393882318
92,210.24000549316406,244.27499389648438,1.1618863561360921,-16.168587309783675
93,209.02999877929688,242.9199981689453,1.1621298358492123,-16.126425848960793
94,209.8699951171875,244.86000061035156,1.1667222866881295,-17.15504824291719
95,211.24000549316406,245.64999389648438,1.1628952258497922,-16.458606332677874
96,210.0399932861328,244.9199981689453,1.1660636354872487,-17.030601022062456
97,209.9600067138672,246.00999450683594,1.1716993076786169,-18.20738126928518
98,214.10499572753906,247.1649932861328,1.1544102109633374,-14.865145818435565
99,216.3563995361328,249.2899932861328,1.1522191801148913,-14.54741551432781
100,217.2550048828125,249.94000244140625,1.1504453146026443,-14.222454962528218
101,216.5850067138672,249.61000061035156,1.1524805174538884,-14.619388399474929
102,217.1699981689453,250.0800018310547,1.1515402861333883,-14.45468501964885
103,217.875,250.1699981689453,1.1482271860881024,-13.779767782020372
104,218.02999877929688,249.63999938964844,1.1449800522282676,-13.08159827571177
105,218.02000427246094,250.27000427246094,1.1479222060728747,-13.722447008316806
106,216.89999389648438,248.67999267578125,1.1465191317361858,-13.347625363732817
107,216.19000244140625,247.3300018310547,1.1440399603958942,-12.767961741673673
108,216.77000427246094,246.85000610351562,1.1387645949079133,-11.658675060753751
109,216.7899932861328,248.22999572753906,1.1450251552889241,-13.016976985192088
110,217.22999572753906,249.0050048828125,1.1462735799853685,-13.314591861659636
111,217.1999969482422,248.83999633789062,1.145672190765215,-13.182131421611274
112,219.35000610351562,253.72999572753906,1.1567357586842228,-15.739411777184728
113,213.14999389648438,252.25999450683594,1.1834858162339204,-20.99630585893422
114,211.51499938964844,250.47000122070312,1.1841713445545894,-20.980250510390874
115,211.83999633789062,251.14999389648438,1.185564568722392,-21.307627679711914
116,209.14649963378906,251.44000244140625,1.2022195106381037,-24.52002891048113
117,208.38999938964844,251.52499389648438,1.2069916725043122,-25.42580873962774
118,207.2100067138672,251.0800018310547,1.2117175507733409,-26.261086280544873
119,208.44000244140625,244.24000549316406,1.1717520755730244,-18.086567976352967
120,204.14999389648438,244.35890197753906,1.1969576746666124,-22.860042123589494
121,203.6999969482422,245.1750030517578,1.203608280436322,-24.16438132640667
122,203.05499267578125,244.30499267578125,1.203146937962092,-23.994188316202212
123,203.1649932861328,244.35499572753906,1.202741632675838,-23.92484279825854
124,202.05999755859375,244.11500549316406,1.2081312899272658,-24.883751908046605
125,200.7899932861328,243.2100067138672,1.2112655752086428,-25.356683605212936
126,194.5800018310547,240.52999877929688,1.2361496377625618,-29.414398267391903
127,193.65499877929688,238.58999633789062,1.2320363421643707,-28.4780065409077
128,193.32000732421875,238.92999267578125,1.235929979430787,-29.18146223505107
129,194.25999450683594,238.875,1.2296664612105406,-28.106601347406894
130,196.89999389648438,241.1199951171875,1.224581018747775,-27.487247347254936
131,198.4600067138672,242.7091064453125,1.2229623008893784,-27.383774444478377
132,198.47000122070312,242.92999267578125,1.2240136604102583,-27.59381682515459
133,193.27000427246094,240.69000244140625,1.2453562224901455,-30.995724360630533
134,192.3800048828125,237.0749969482422,1.2323265980404536,-28.346351274870784
135,194.28500366210938,237.42999267578125,1.222070608644131,-26.634459565463004
136,190.8699951171875,236.1999969482422,1.2374915020206485,-29.10968314581791
137,189.97999572753906,236.88999938964844,1.2469207533270272,-30.765317994628475
138,188.77000427246094,236.38999938964844,1.2522646291221948,-31.57813570584881
139,187.75,235.61000061035156,1.2549134519858938,-31.904822158738682
140,190.02000427246094,237.9600067138672,1.2522892398879608,-31.7919168086853
141,194.00999450683594,240.25,1.2383382650502306,-29.75284659168335
142,193.3350067138672,240.72000122070312,1.2450926777940685,-30.95519672753619
143,192.30999755859375,240.80999755859375,1.2521969768379975,-32.157308500257784
144,194.91000366210938,240.61000061035156,1.234467169922517,-29.136354389342188
145,192.77999877929688,239.2899932861328,1.2412594397828722,-30.127361844117445
146,192.24000549316406,238.27000427246094,1.2394402697878286,-29.693255273664533
147,188.5449981689453,235.77999877929688,1.2505237533165783,-31.212262437544382
148,189.9199981689453,236.5050048828125,1.2452875271851414,-30.445419697539535
149,189.69000244140625,238.6699981689453,1.25821073908557,-32.85995397286786
150,193.97000122070312,240.3249969482422,1.238980231148194,-29.871235494591588
151,194.9199981689453,241.8800048828125,1.2409193882362188,-30.39551481201056
152,195.35000610351562,241.08999633789062,1.234143787075888,-29.13895583807536
153,195.1699981689453,240.5800018310547,1.232668976216319,-28.82426651597632
154,197.8800048828125,238.39999389648438,1.2047705074480286,-23.70395284903111
155,198.39999389648438,239.0399932861328,1.2048387129026448,-23.779774050541562
156,197.2899932861328,237.97000122070312,1.2061939749552906,-23.914111531919133
157,196.83999633789062,238.3000030517578,1.2106279591811107,-24.732351491572274
158,195.49000549316406,237.92999267578125,1.2170954319406433,-25.827055501391015
159,193.85000610351562,236.32000732421875,1.219086922277548,-25.996438290062173
160,192.58999633789062,234.1300048828125,1.2156914135459131,-25.173522475326564
161,191.22500610351562,237.13999938964844,1.2401097755033026,-29.664505420394562
162,189.82000732421875,235.7899932861328,1.242176715773674,-29.838896265272922
163,191.0800018310547,234.66000366210938,1.228072019119962,-27.34183657007469
164,188.5500030517578,234.0,1.2410500992448457,-29.426833455603315
165,185.97999572753906,231.5749969482422,1.2451607821708948,-29.7902394616454
166,189.2899932861328,233.8300018310547,1.2353003863104095,-28.45395995911707
167,191.52000427246094,235.61000061035156,1.2302109197698594,-27.81443923951099
168,196.00999450683594,237.27000427246094,1.2104995200343522,-24.602888909932716
169,196.47999572753906,239.55499267578125,1.2192334990070681,-26.377934929573627
170,195.82000732421875,238.32000732421875,1.217036045400779,-25.859024440724085
171,197.38999938964844,239.3000030517578,1.2123208054698804,-25.1356086430649
172,195.52999877929688,237.88999938964844,1.2166419520012637,-25.743670260592154
173,197.47000122070312,238.99000549316406,1.2102598066328867,-24.738810619643175
174,197.1199951171875,239.13999938964844,1.213169669811934,-25.26855448031293
175,207.2550048828125,239.88499450683594,1.1574388499929027,-15.017256799015854
176,205.85499572753906,240.6999969482422,1.1692696409798211,-17.351242541667744
177,206.35499572753906,240.69000244140625,1.166388056624524,-16.798757546278893
178,205.9600067138672,240.5800018310547,1.1680908622482413,-17.117312501927103
179,208.27999877929688,241.58999633789062,1.1599289310246759,-15.610159750735448
180,213.6999969482422,245.27499389648438,1.1477538483816152,-13.414562400075312
181,215.2100067138672,247.25999450683594,1.1489242451238844,-13.761231139479747
182,235.3804931640625,246.60000610351562,1.0476654322056884,8.78335136127265
183,224.24000549316406,241.18499755859375,1.075566320238724,2.1111427075880727
184,225.60499572753906,239.4600067138672,1.0614126958565258,5.3171219905466955
185,231.8616943359375,238.59500122070312,1.0290401866683936,12.970526453307372
186,231.7050018310547,234.99000549316406,1.0141775258891674,16.405513793793517
187,232.35499572753906,234.32000732421875,1.0084569371556955,17.78074297565925
188,237.0,236.86000061035156,0.999409285275745,20.280490963721718
189,231.72999572753906,231.9199981689453,1.0008199302848546,19.50263902024156
190,239.8699951171875,235.61500549316406,0.9822612677256917,24.639376187444157
191,239.25599670410156,235.6199951171875,0.9848028821137099,23.968209965249343
192,239.17999267578125,236.31500244140625,0.9880216141729772,23.190739716119595
193,237.67999267578125,234.3800048828125,0.9861158368619177,23.498265809054658
194,238.75999450683594,234.72999572753906,0.9831211305410652,24.32005640626187
195,242.41000366210938,235.80999755859375,0.9727733756701096,27.20024507494088
196,228.75,234.25999450683594,1.0240874076801572,13.92940400611451
197,225.75999450683594,234.35000610351562,1.0380493081400195,10.595293327909985
198,226.5800018310547,235.26499938964844,1.0383308212922937,10.569992389641953
199,223.92999267578125,235.2550048828125,1.0505738962061606,7.704777373850021
200,222.58999633789062,235.6300048828125,1.0585830844128645,5.875906837847253
201,222.92999267578125,235.17999267578125,1.0549499861053502,6.694808603775471
202,221.8000030517578,233.52000427246094,1.0528404015304194,7.128779760703424
203,221.14999389648438,230.1300048828125,1.040605974380137,9.813531581935564
204,215.84500122070312,226.14999389648438,1.0477425588616913,8.03772643135548
205,214.5850067138672,228.0399932861328,1.0627023610750532,4.780656970532249
206,217.9149932861328,229.02999877929688,1.0510061530211898,7.403623562294115
207,221.58999633789062,230.26499938964844,1.0391488929785881,10.155931353905515
208,221.27000427246094,230.16000366210938,1.0401771555926835,9.913741777628587
209,221.30999755859375,230.6699981689453,1.0422936185152387,9.447139225458699
210,226.41000366210938,235.13999938964844,1.038558348069141,10.51054761019347
211,224.7899932861328,233.86000061035156,1.0403488037506796,10.03286594884176
212,221.60499572753906,231.8000030517578,1.0460053136020155,8.637201744232897
213,216.8699951171875,232.1699981689453,1.0705491925865094,3.129821038229636
214,217.0,235.02499389648438,1.0830644880022322,0.4158781354730081
215,216.24000549316406,234.6699981689453,1.085229338732901,-0.05370571960983739
216,213.02000427246094,232.94000244140625,1.0935123357873322,-1.8173500627910926
217,212.7550048828125,233.25,1.0963314359089993,-2.414866918098056
218,215.49000549316406,232.69000244140625,1.0798180728098214,1.1125542750998818
219,211.10000610351562,231.81500244140625,1.0981288287018465,-2.77551155217472
220,208.91000366210938,230.23500061035156,1.102077433222074,-3.5716207098610653
221,207.56500244140625,228.3350067138672,1.1000650592737768,-3.1309275520236497
222,210.30999755859375,229.5500030517578,1.0914840269911736,-1.3676564055175504
223,213.4600067138672,231.4600067138672,1.0843249294193462,0.14003994355385885
224,226.4654998779297,234.4199981689453,1.0351245478684536,11.29076116936298
225,227.85499572753906,234.5050048828125,1.0291852681747882,12.713331020089413
226,229.8433074951172,233.77999877929688,1.017127717692034,15.595617567982913
227,229.36000061035156,232.8300018310547,1.0151290600430287,16.021235740150132
228,226.1663055419922,231.67999267578125,1.0243789061353585,13.706146499577073
229,229.7100067138672,234.02000427246094,1.0187627766863565,15.210983262929261
230,228.99000549316406,233.5800018310547,1.0200445269565603,14.86979807637968
231,233.62750244140625,233.11000061035156,0.9977849276063528,20.371395267311755
232,229.61000061035156,231.19000244140625,1.0068812413520958,17.932480374075027
233,228.16000366210938,232.97999572753906,1.0211254908312843,14.569267982237989
234,229.86500549316406,234.38999938964844,1.0196854405340048,15.009158872753488
235,229.83999633789062,234.36500549316406,1.0196876489182551,15.007018311512695
236,228.0399932861328,232.88999938964844,1.0212682259529366,14.529055345138715
237,226.4199981689453,233.07000732421875,1.029370237651497,12.591383525415694
238,232.5399932861328,234.3699951171875,1.0078696219312389,17.93147401457574
239,236.82000732421875,235.72000122070312,0.9953550964044618,21.22520172412908
240,236.63499450683594,236.3699951171875,0.9988801344019268,20.374472440263617
241,236.85000610351562,238.00999450683594,1.0048975654356256,18.96775654286978
242,234.94119262695312,238.24000549316406,1.0140410152401367,16.666719245628173
243,237.9550018310547,239.49000549316406,1.006450814861203,18.68664490070472
244,239.25999450683594,239.66000366210938,1.0016718597528096,19.93253896024447
245,240.2550048828125,235.91000366210938,0.9819150438808862,24.762106290201928
246,238.27499389648438,234.02999877929688,0.9821844707756799,24.4938369183879
247,237.47999572753906,234.80999755859375,0.9887569554615935,22.85128024895147
248,236.8800048828125,234.9600067138672,0.9918946380894615,22.05029244071204
249,236.82000732421875,234.33999633789062,0.9895278654267886,22.60520660694158
250,234.6154022216797,233.9250030517578,0.9970573152342763,20.628245294789167
251,236.30999755859375,234.80999755859375,0.9936524056726459,21.581854492397156
252,239.32069396972656,234.72000122070312,0.9807760345638752,24.938399164207567
253,239.89999389648438,234.1300048828125,0.9759483569801106,26.156924902669232
254,241.10000610351562,234.25999450683594,0.9716299816527464,27.32892569556941
255,239.59300231933594,234.52000427246094,0.9788266017881708,25.43384549168303
256,240.69000244140625,235.19000244140625,0.9771490301042357,25.95407158706672
257,239.6199951171875,234.47999572753906,0.9785493719456313,25.50314070879267
258,239.07000732421875,234.13999938964844,0.9793783921716103,25.246410753671853
259,240.1199951171875,235.5399932861328,0.9809261955514389,24.985633638751835
260,233.00999450683594,232.99000549316406,0.9999142139215351,19.821406022278552
261,231.97000122070312,232.52999877929688,1.0024140947348659,19.15303980437392
