,cat,lmt,Ratio,Spread
45,215.02000427246094,455.7900085449219,2.119756299359808,-0.285872453754223
46,215.05999755859375,453.8699951171875,2.1104342986590487,1.7188638224938018
47,215.3699951171875,454.0799865722656,2.108371624957278,2.16557949843542
48,216.1699981689453,454.5799865722656,2.102881946721365,3.360327390354712
49,214.50999450683594,455.2120056152344,2.1221016142477587,-0.788287871536852
50,214.55499267578125,458.6864013671875,2.137850047891072,-4.167358297176861
51,214.85499572753906,458.3900146484375,2.1334854844600817,-3.235437078378652
52,214.52999877929688,461.57501220703125,2.1515639529830426,-7.108916876763203
53,214.92709350585938,462.3900146484375,2.1513807640814337,-7.082703213736579
54,215.62229919433594,463.1648864746094,2.1480379729054295,-6.384832689229711
55,215.83999633789062,465.6000061035156,2.1571535118756846,-8.358776858485498
56,214.7899932861328,463.25,2.1567578308123547,-8.233125342824792
57,217.6685028076172,465.93499755859375,2.140571518380879,-4.820211233848795
58,217.16000366210938,464.43499755859375,2.1386765045428553,-4.397429443202611
59,217.25,463.7300109863281,2.1345455051154345,-3.5017922183107544
60,216.8699951171875,460.0799865722656,2.1214552355371135,-0.6567803259511606
61,217.5850067138672,462.8550109863281,2.127237616123985,-1.917105022921021
62,217.17999267578125,461.489990234375,2.1249194483734684,-1.4100768570407922
63,218.14999389648438,469.7749938964844,2.153449493651602,-7.640203952949946
64,217.0800018310547,470.17999267578125,2.1659295591940566,-10.311902582044809
65,217.44000244140625,467.07501220703125,2.1480638657226576,-6.444287178162483
66,217.1199951171875,464.6600036621094,2.14010691834861,-4.707190719859284
67,217.05999755859375,465.20001220703125,2.143186296136643,-5.3742996998653325
68,217.22999572753906,464.0899963378906,2.136399233372798,-3.904155156443778
69,216.0399932861328,464.5899963378906,2.150481442214115,-6.925088201037568
70,217.33999633789062,466.80999755859375,2.147832913518877,-6.391128137950204
71,218.33999633789062,470.4100036621094,2.1544838854633372,-7.872707457723493
72,217.24000549316406,469.3699951171875,2.160605704514021,-9.16294898014172
73,217.4550018310547,468.32501220703125,2.153664014456116,-7.6625120693914255
74,216.25,467.9100036621094,2.163745681674494,-9.80021167783434
75,215.99000549316406,466.1099853515625,2.1580164521377103,-8.55097269419457
76,216.75999450683594,467.5799865722656,2.1571323049536226,-8.38980856514786
77,217.1699981689453,467.95001220703125,2.1547636236704943,-7.891271460668577
78,217.1999969482422,468.30999755859375,2.156123407636097,-8.187706594689018
79,217.52000427246094,468.5899963378906,2.1542386315464794,-7.789793287367161
80,217.13999938964844,469.6600036621094,2.162936377370641,-9.66481313328876
81,217.4600067138672,468.9800109863281,2.156626489961484,-8.306908370888834
82,217.9001007080078,468.4200134277344,2.1497007661113026,-6.814603907743447
83,218.3000030517578,469.19000244140625,2.149289949071433,-6.737429085533961
84,223.77499389648438,468.5400085449219,2.093799670760634,5.510932057163075
85,225.0399932861328,468.82000732421875,2.083274179306101,7.910741866315163
86,226.7899932861328,470.0799865722656,2.072754532776861,10.358009489817334
87,226.39500427246094,469.7349853515625,2.074846955484264,9.86625540467395
88,228.8699951171875,468.6788024902344,2.0477948725880752,16.16552516098784
89,227.9199981689453,468.2950134277344,2.054646442567148,14.536815243858143
90,227.86000061035156,467.1300048828125,2.050074623152577,15.574723353695902
91,231.88499450683594,460.4100036621094,1.9855101216932627,30.82137944911085
92,231.25,465.6300048828125,2.01353515625,24.256188857597238
93,230.6230926513672,467.07000732421875,2.02525255365597,21.488129097922354
94,230.94920349121094,467.8999938964844,2.025986610143433,21.348984463250417
95,231.4199981689453,468.4750061035156,2.0243497096629963,21.771316311174985
96,230.3303985595703,466.7749938964844,2.0265453314698383,21.163091522151092
97,229.9499969482422,467.5199890136719,2.0331376178226375,19.612243442947374
98,230.3699951171875,466.75,2.0260885093241754,21.27196782683569
99,229.88499450683594,461.6600036621094,2.0082215659725513,25.334525881626234
100,231.02999877929688,463.5799865722656,2.0065791846154313,25.8401506897506
101,230.88999938964844,463.0,2.0052839067258357,26.123558805277412
102,231.3800048828125,460.7900085449219,1.9914858623081935,29.371591021255142
103,232.24000549316406,460.739990234375,1.9838958807118043,31.243457658805482
104,232.27000427246094,459.90008544921875,1.9800235802714312,32.14691266150379
105,234.24000549316406,455.9844055175781,1.9466546910189744,40.23589594308697
106,235.14999389648438,456.7699890136719,1.942462261830834,41.37805625348187
107,235.27000427246094,456.67999267578125,1.9410888952376195,41.72228578616824
108,235.35000610351562,456.95001220703125,1.941576377125938,41.62174427657294
109,235.3800048828125,455.2149963378906,1.9339577997057409,43.42031036325562
110,235.64999389648438,454.8666076660156,1.930263608942965,44.34065099300932
111,235.13999938964844,453.6700134277344,1.9293612937200095,44.45685920844784
112,236.60000610351562,448.94000244140625,1.897464035757417,52.27978752187579
113,236.89999389648438,449.5799865722656,1.8977627613140156,52.27530556643717
114,236.5,445.7300109863281,1.8846934925426135,55.27792336872875
115,235.27000427246094,442.510009765625,1.880860295531614,55.89226869632449
116,234.29420471191406,442.1300048828125,1.887071877968349,54.20511365451051
117,232.77999877929688,440.4700012207031,1.8922158412687384,52.65738291286215
118,232.58999633789062,439.4700012207031,1.8894621786840375,53.254876652010694
119,226.0399932861328,444.69500732421875,1.9673288822005113,34.15416865005744
120,224.47999572753906,446.30999755859375,1.9881949663804306,29.23443780498485
121,222.72999572753906,447.8999938964844,2.010954979069775,23.93719459554518
122,221.47999572753906,447.0799865722656,2.018602109430487,22.109168440086023
123,217.47000122070312,447.1650085449219,2.05621467804706,13.52926670148895
124,217.27999877929688,448.0299987792969,2.0619937467616856,12.261770206262554
125,216.3000030517578,445.95001220703125,2.061719860911519,12.265707581356367
126,213.47999572753906,439.1199951171875,2.0569608577172214,13.121745625225628
127,210.60000610351562,436.1300048828125,2.070892650726908,10.010688703169421
128,211.9600067138672,435.03070068359375,2.0524187908281117,13.991054621262833
129,213.46499633789062,436.14569091796875,2.043171941068971,16.064274715673378
130,215.69000244140625,439.95001220703125,2.039732983574641,16.97346595028847
131,216.2100067138672,441.2550048828125,2.0408630090223823,16.77006425294894
132,216.6999969482422,443.29998779296875,2.0456852516654576,15.763089779064842
133,215.22999572753906,444.7699890136719,2.066487003868684,11.1789986002903
134,213.80999755859375,451.9100036621094,2.1136055788891035,1.0308217978940206
135,212.38999938964844,451.07501220703125,2.1238053274791615,-1.142348900986633
136,210.30999755859375,448.6600036621094,2.133327035663674,-3.133671945204071
137,211.2899932861328,448.04998779296875,2.120545231814226,-0.44760687889163364
138,210.85000610351562,447.2099914550781,2.120986381359282,-0.5396911731605769
139,210.2100067138672,446.2099914550781,2.122686728526908,-0.8954830217705876
140,211.38999938964844,444.3399963378906,2.101991568290101,3.4742401844116557
141,213.1999969482422,449.2699890136719,2.1072701474885083,2.378594815263625
142,214.22000122070312,449.7200012207031,2.0993371237887954,4.089386978545235
143,214.22000122070312,448.3900146484375,2.0931286158778306,5.41937355081086
144,215.16000366210938,446.8699951171875,2.0769194437222596,8.930719430719023
145,214.18499755859375,446.0050048828125,2.0823354108207353,7.730230621094279
146,213.9600067138672,444.9700012207031,2.0796877325572813,8.288607651638074
147,203.75999450683594,440.94500732421875,2.1640411229468572,-9.294377505751072
148,204.1199951171875,439.2699890136719,2.152018418193094,-6.856724260071871
149,204.33999633789062,441.07000732421875,2.1585104004547317,-8.190686092225235
150,208.5850067138672,442.1159973144531,2.119596246536258,-0.2439324047268201
151,209.7100067138672,441.4049987792969,2.1048351754695203,2.8502962621395227
152,212.10000610351562,442.8949890136719,2.088142273779646,6.423344747923522
153,212.7100067138672,441.94000244140625,2.077664371643287,8.6705729512571
154,212.9600067138672,435.92999267578125,2.0470040333042263,15.21018941281767
155,216.52000427246094,437.3999938964844,2.020136639874051,21.281782370296753
156,213.97999572753906,436.05499267578125,2.0378306448375225,17.245961458503075
157,212.97000122070312,435.1499938964844,2.04324548716856,16.01136082308608
158,212.33999633789062,434.6199951171875,2.0468117293625125,15.206740384744535
159,211.5399932861328,432.1499938964844,2.0428760877946637,15.981993713528311
160,210.50010681152344,432.1199951171875,2.0528255384881917,13.809069132961326
161,212.02000427246094,436.3399963378906,2.058013336218796,12.808859402050132
162,211.07000732421875,431.3299865722656,2.043539923271579,15.806370188045378
163,211.3300018310547,431.32501220703125,2.041002264088603,16.362123880186914
164,210.02479553222656,431.6099853515625,2.055042997460438,13.312166753908969
165,208.27999877929688,429.7300109863281,2.0632322522802102,11.495916945550505
166,211.55999755859375,431.0199890136719,2.03734162406717,17.154376182911335
167,212.32000732421875,430.8900146484375,2.029436698306326,18.89437559155141
168,214.13999938964844,435.739990234375,2.0348369827044968,17.899919943218663
169,214.80999755859375,437.239990234375,2.0354731865545923,17.819262009370732
170,214.1199951171875,435.989990234375,2.0361946580269557,17.60754235664814
171,214.13499450683594,434.2900085449219,2.0281131981492067,19.339299154872265
172,212.3800048828125,433.80999755859375,2.042612240252854,16.101493116479332
173,213.6999969482422,435.385009765625,2.037365540398555,17.32278745518164
174,213.4499969482422,434.94000244140625,2.037666941484527,17.23818808346482
175,216.7100067138672,437.69000244140625,2.019703700250952,21.39428008622633
176,214.80999755859375,440.4849853515625,2.050579537069318,14.574266892183232
177,216.67999267578125,440.05999755859375,2.030921231463472,18.960702426869318
178,215.6999969482422,439.26251220703125,2.036451174880793,17.682138581260006
179,218.02999877929688,441.30499267578125,2.0240563002639687,20.57559639758489
180,220.9149932861328,443.8299865722656,2.009053256052248,24.162252135331244
181,222.6300048828125,445.79998779296875,2.002425450368327,25.825377415463038
182,219.52000427246094,441.7200012207031,2.012208421208187,23.317055397304955
183,217.41000366210938,440.67999267578125,2.0269536141523177,19.88718213554546
184,216.50999450683594,441.864990234375,2.0408526231819004,16.79558107680714
185,216.75,443.4800109863281,2.0460438799830594,15.688994389818049
186,215.47000122070312,443.3299865722656,2.0575021305084995,13.127435106660585
187,214.24000549316406,441.4549865722656,2.0605628045801723,12.396779213553259
188,216.3800048828125,443.0199890136719,2.0474164849640495,15.365208796370439
189,212.25,442.8599853515625,2.086501697769435,6.776099497743303
190,215.0500030517578,445.80999755859375,2.0730527376523544,9.757688750116017
191,213.8300018310547,444.510009765625,2.0788009444849966,8.47319328094892
192,214.14999389648438,445.3800048828125,2.079757261623364,8.281077925752697
193,212.3800048828125,444.489990234375,2.092899425629247,5.4215004406980825
194,213.02000427246094,445.17999267578125,2.089850641944306,6.087289847901786
195,214.72000122070312,449.17999267578125,2.0919336350696316,5.68860891533825
196,208.83999633789062,446.010009765625,2.1356541734659267,-3.597768006791057
197,207.3800048828125,445.0997009277344,2.1462999828708362,-5.78034417137286
198,208.5449981689453,443.2174072265625,2.12528428453367,-1.4300974899772996
199,207.02999877929688,440.385009765625,2.127155544424723,-1.8071153134242763
200,207.0865936279297,439.8551025390625,2.1240153446598553,-1.1573160436961984
201,207.22000122070312,440.260009765625,2.124601907017261,-1.2796090525728232
202,206.2899932861328,439.1700134277344,2.1288963484456915,-2.1597664323688264
203,207.83999633789062,444.5799865722656,2.139049241751818,-4.286171597174018
204,205.22999572753906,441.5000915527344,2.1512454355788457,-6.735371776195279
205,203.00999450683594,439.5,2.1649180429153736,-9.438190269339032
206,202.55999755859375,439.54998779296875,2.169974294484388,-10.44146365006634
207,203.3800048828125,440.0299987792969,2.163585348681853,-9.184349157904592
208,203.0800018310547,438.29998779296875,2.158262674025368,-8.089872671624676
209,202.9199981689453,439.0450134277344,2.163636001327963,-9.173854349699639
210,209.11000061035156,441.8550109863281,2.1130266830693847,1.1292150550119118
211,208.08999633789062,444.5899963378906,2.136527484079427,-3.7665746668634483
212,206.85000610351562,440.3699951171875,2.1289339237283347,-2.17340197023924
213,204.83999633789062,438.6700134277344,2.141525196593604,-4.73147880386972
214,206.02999877929688,439.4294128417969,2.1328418941191267,-2.9699451733384876
215,207.1699981689453,443.2900085449219,2.1397403700482864,-4.415535635982337
216,205.2100067138672,440.4100036621094,2.1461429231187115,-5.687629147513405
217,204.15499877929688,434.0899963378906,2.1262765983367693,-1.60257888894904
218,204.0500030517578,435.739990234375,2.135456916037626,-3.4749985468307045
219,203.0800018310547,434.0799865722656,2.1374826800197853,-3.8698714509215506
220,201.9499969482422,432.1622009277344,2.1399465583477744,-4.3459184158999165
221,200.2100067138672,430.8550109863281,2.1520153665550312,-6.724770390443723
222,201.21499633789062,431.2099914550781,2.143031082688131,-4.950753922279318
223,203.10000610351562,434.6199951171875,2.1399309800890465,-4.367502409272902
224,205.6699981689453,435.3299865722656,2.1166431197936255,0.36684616106043677
225,205.4949951171875,432.2200012207031,2.103311572012843,3.1061003605425412
226,204.9315948486328,432.1199951171875,2.108606022591886,2.012584245184314
227,204.41000366210938,430.5849914550781,2.1064770986787758,2.442635167598496
228,203.25,430.05499267578125,2.1158917228820724,0.5152511198437537
229,204.8699951171875,433.8399963378906,2.1176356063743262,0.16208850351608817
230,204.38059997558594,435.1499938964844,2.129115943237591,-2.18465683087976
231,206.82000732421875,434.989990234375,2.103229740014797,3.1430526950312014
232,204.47000122070312,436.260009765625,2.1336137680887957,-3.1052827078642053
233,206.22000122070312,435.6499938964844,2.1125496620972184,1.2119800328254655
234,207.91000366210938,439.0899963378906,2.111923373593364,1.3521240278840878
235,208.8800048828125,439.7900085449219,2.1054672456162393,2.7069883870531157
236,207.82000732421875,438.67010498046875,2.1108174839783453,1.5813647326797877
237,207.1699981689453,437.5799865722656,2.112178358062363,1.2944863366739128
238,211.3699951171875,438.0150146484375,2.072266758607785,9.756844287294257
239,211.13999938964844,439.9097900390625,2.083498111730268,7.374839787304211
240,211.73500061035156,439.29998779296875,2.0747632017693522,9.245108555694856
241,212.08529663085938,440.6400146484375,2.0776547061411064,8.647158172308195
242,211.27999877929688,439.95001220703125,2.082307907747591,7.631196076074275
243,212.78500366210938,441.1499938964844,2.0732193824946696,9.619457040034149
244,213.2100067138672,441.0,2.0683832189538474,10.66978878453449
245,214.25999450683594,439.2900085449219,2.050266124369318,14.604102502840078
246,211.27000427246094,437.6600036621094,2.07156716434619,9.900031990024615
247,210.47999572753906,439.756591796875,2.0893035002059226,6.129868594311233
248,208.6300048828125,438.5299987792969,2.1019507669839688,3.437391456742546
249,208.88499450683594,435.70001220703125,2.085836817698136,6.807554878115752
250,208.2100067138672,433.4599914550781,2.0818403413759117,7.617663410744797
251,208.02999877929688,434.489990234375,2.088592956707816,6.20633100156806
252,203.44000244140625,426.5899963378906,2.096883558879994,4.382753718585775
253,203.9199981689453,420.18499755859375,2.060538452979366,11.804588303183266
254,206.1199951171875,422.9800109863281,2.0521056714844526,13.670107334756494
255,206.3000030517578,424.489990234375,2.057634435070155,12.541461716589538
256,207.5399932861328,426.6600036621094,2.05579655711889,12.998276812934023
257,206.89999389648438,427.1000061035156,2.064282352358121,11.202482522917819
258,206.74000549316406,425.6099853515625,2.0586726034774894,12.353579556189004
259,201.81500244140625,422.1700134277344,2.091866354436681,5.3602931051607925
260,199.25999450683594,419.5199890136719,2.105389945693688,2.597720277955375
261,197.97999572753906,421.1499938964844,2.1272350893272716,-1.7438683020770895
262,194.92999267578125,417.5899963378906,2.142256256236824,-4.645078898822874
263,194.55499267578125,419.92999267578125,2.1584128317672073,-7.779485280616825
264,196.39990234375,421.3800048828125,2.145520439950575,-5.321191433437946
265,197.89999389648438,424.1499938964844,2.143254204031682,-4.91334632373173
266,204.39999389648438,430.8299865722656,2.1077788622168634,2.176435094812007
267,204.6300048828125,432.25,2.112349067515983,1.2436831010701326
268,204.77000427246094,431.739990234375,2.108414226821593,2.0502713234339467
269,204.88999938964844,432.69000244140625,2.1118161146486236,1.3544599865710438
270,205.19000244140625,434.2250061035156,2.1162093714946577,0.45499082450982087
271,204.66000366210938,433.30999755859375,2.117218752101569,0.24723576001849779
272,204.16000366210938,433.1499938964844,2.1216202298534435,-0.6519739697433238
273,203.63499450683594,435.04998779296875,2.136420554073108,-3.6641613224688854
274,201.7899932861328,434.4549865722656,2.153005604971799,-6.977660103740504
275,203.5399932861328,437.6099853515625,2.1499950859110935,-6.4254120114883335
276,203.13999938964844,437.0,2.1512257621000495,-6.662784443571752
277,203.9600067138672,440.8900146484375,2.1616493436723423,-8.815673613519436
278,204.64999389648438,442.75,2.1634498568514537,-9.213971636986741
279,205.67999267578125,442.8399963378906,2.1530533455237473,-7.121990973593029
280,208.38999938964844,445.4599914550781,2.1376265308305666,-4.0010352840027394
281,208.01100158691406,447.4776916503906,2.151221273089343,-6.821614575607271
282,207.32000732421875,445.364990234375,2.1482007259332576,-6.172733913097659
283,208.1300048828125,446.2250061035156,2.1439724962038147,-5.316829259347401
284,208.27000427246094,447.5400085449219,2.148845245902264,-6.335253244014837
285,209.88999938964844,447.8299865722656,2.1336413734553195,-3.1933902255768203
286,209.39999389648438,447.32000732421875,2.136198760088545,-3.7214517384295505
287,211.5050048828125,450.4599914550781,2.12978407629012,-2.4021242157795655
288,211.47999572753906,453.0906066894531,2.142475013443796,-5.085719514524612
289,211.96499633789062,451.7799987792969,2.131389647275158,-2.7476733212682234
290,212.61000061035156,451.6499938964844,2.1243120859785862,-1.2512741120462465
291,213.0,450.2659912109375,2.113924841365904,0.9589137261750125
292,212.97999572753906,450.1650085449219,2.1136492514574408,1.0175188056201137
293,212.99000549316406,447.8900146484375,2.1028686938214696,3.313717657703478
294,215.0399932861328,449.04998779296875,2.088216154264205,6.496493560142028
295,214.83999633789062,448.45001220703125,2.0873674355390017,6.67279025425654
296,215.47000122070312,449.0199890136719,2.0839095301890613,7.4374326652543346
297,215.1199951171875,449.3349914550781,2.088764418250851,6.3809679196872935
298,215.62759399414062,449.1499938964844,2.082989405839632,7.641276534616111
299,216.6300048828125,450.8299865722656,2.0811059244362076,8.084817933712259
300,217.08999633789062,450.5400085449219,2.075360523953748,9.3492541797861
301,216.6300048828125,439.57000732421875,2.029127994351508,19.344797181759134
302,216.0399932861328,440.5,2.0389743273903114,17.164908136853057
303,216.5,440.8800048828125,2.0363972511908197,17.759393797398104
304,216.33999633789062,440.92999267578125,2.038134418691192,17.370449961120016
305,217.24000549316406,439.5299987792969,2.023246122561563,20.677047357748904
306,216.5800018310547,440.2799987792969,2.032874665513862,18.528877922568427
307,215.75,440.1099853515625,2.039907232220452,16.940593240841395
308,214.72999572753906,437.8999938964844,2.039305186091073,16.98978032560666
309,215.64999389648438,437.5299987792969,2.028889455889893,19.3087242048818
310,215.5399932861328,437.7799987792969,2.0310847750567427,18.825695965685043
311,217.05999755859375,438.4100036621094,2.0197641601086067,21.415708845056542
312,218.1992950439453,438.3500061035156,2.0089432736949586,23.88922471126932
313,218.39999389648438,441.3399963378906,2.0207875854935864,21.32440030157943
314,217.57000732421875,439.1099853515625,2.0182468656960104,21.796145503073546
315,217.8300018310547,434.0202941894531,1.9924725269298396,27.436615992090083
316,219.00999450683594,434.0199890136719,1.981735993332144,29.936649256866076
317,219.43499755859375,436.25799560546875,1.9880967049888143,28.598980513085166
318,219.24000549316406,436.2349853515625,1.989759963608304,28.208914352967952
319,218.25999450683594,436.9700012207031,2.00206181718298,25.39781696202806
320,218.8000030517578,439.0,2.006398509492494,24.51178674774343
321,219.99000549316406,441.0199890136719,2.0047273876147798,25.012730778665286
322,222.77000427246094,445.6449890136719,2.0004712504679114,26.276954651498727
323,222.19000244140625,443.2699890136719,1.9950042042533693,27.42326323797289
324,222.7449951171875,442.5586853027344,1.9868400862156366,29.31027829806618
325,222.36000061035156,443.1449890136719,1.9929168366490915,27.908391912253762
326,222.80999755859375,443.20001220703125,1.9891388046466818,28.806654306652945
327,222.47000122070312,443.2690124511719,1.9924889199394724,28.017396713950518
328,222.89999389648438,442.489990234375,1.9851503021568904,29.707326931935427
329,223.24000549316406,443.5722961425781,1.9869749383076456,29.34531069692156
330,223.3029022216797,444.4772033691406,1.9904676515484532,28.573645584656333
331,222.82000732421875,443.864990234375,1.9920338194250227,28.162881234908184
332,223.08999633789062,443.93829345703125,1.9899515923817814,28.66152997013063
333,222.56500244140625,443.0400085449219,1.9906095014267087,28.447653750626273
334,222.875,443.4200134277344,1.989545769726234,28.72435599883346
335,223.5800018310547,443.3399963378906,1.9829143604395116,30.29786785017086
336,224.19500732421875,443.70849609375,1.9791185423325803,31.232212203178904
337,224.88999938964844,444.7550048828125,1.9776557698869572,31.657993220011008
338,224.7899932861328,447.2749938964844,1.989746017417923,28.92614859811391
339,226.30499267578125,451.4501037597656,1.9948746972919922,27.960454019217195
340,226.47000122070312,454.73748779296875,2.007936968878323,25.02262850712293
341,226.69000244140625,455.260009765625,2.0082932853789988,24.966163012860193
342,227.11000061035156,456.1400146484375,2.008454112203665,24.975893500264135
343,229.55999755859375,449.6099853515625,1.9585728791306611,36.69606195238231
344,230.3000030517578,450.0,1.953973052700597,37.87369476077998
345,231.27000427246094,450.0799865722656,1.9461234844879538,39.848584754714636
346,231.16000366210938,448.0400085449219,1.9382246125927123,41.65553454286163
347,228.97999572753906,444.8299865722656,1.9426587250947644,40.247369318153346
348,229.41000366210938,445.6400146484375,1.9425483088558178,40.34828156779696
349,229.8000030517578,443.4200134277344,1.929590981458181,43.39446794117447
350,225.13999938964844,440.0,1.954339527373342,36.94260479875908
351,225.15499877929688,437.4700012207031,1.9429726348182181,39.50437868682701
352,226.25,437.489990234375,1.9336574154005526,41.80406958732317
353,227.16000366210938,438.9700012207031,1.9324264577564099,42.25183473211115
354,226.80999755859375,438.6499938964844,1.9339976130600867,41.83037975216911
355,224.7100067138672,436.5,1.9425036133607259,39.531696797571044
356,223.6300048828125,432.6600036621094,1.9347135635436472,41.08378833006469
357,217.0399932861328,428.1400146484375,1.9726319014579161,31.643320272157894
358,216.72500610351562,428.4700012207031,1.9770215210701183,30.646056415700457
359,216.64999389648438,431.760009765625,1.992891862124494,27.19714000229601
360,216.55999755859375,431.7099914550781,1.9934890853435299,27.056507660216653
361,215.83999633789062,431.9700012207031,2.0013436274547924,25.271228024327
362,216.92999267578125,433.5755920410156,1.9986890088039972,25.974714640383013
363,215.10000610351562,430.0299987792969,1.9992096075178512,25.643615333525474
364,205.94000244140625,422.5,2.051568393664602,13.768817015832212
365,206.55999755859375,424.6875,2.056000702069776,12.894731277871642
366,208.7100067138672,425.95001220703125,2.040870099683295,16.18685605066281
367,208.14999389648438,425.25,2.0429978980036974,15.70052210611135
368,208.0399932861328,426.5299987792969,2.050230785158018,14.18749508761772
369,206.99000549316406,424.6499938964844,2.0515483000482777,13.843177707202699
370,206.85000610351562,424.04998779296875,2.050036138653813,14.14660535397951
371,207.1199951171875,420.54998779296875,2.030465419599028,18.218557311858206
372,206.27000427246094,416.2149963378906,2.017816394613123,20.752905395531798
373,206.2100067138672,413.6000061035156,2.0057222862002937,23.24079519482268
374,206.7550048828125,412.82000732421875,1.9966627050126435,25.17533269230381
375,205.72000122070312,411.7200012207031,2.001361067361634,24.082759316735576
376,206.61000061035156,413.2900085449219,2.000338838023387,24.39815053706235
377,206.72000122070312,416.32000732421875,2.013931912083039,21.60117999696223
378,207.6699981689453,417.7099914550781,2.0114123134688886,22.223694845732552
379,205.61500549316406,413.1199951171875,2.009191858961491,22.46033965885391
380,206.0800018310547,413.32000732421875,2.005628899707893,23.245388148352276
381,205.89999389648438,412.4200134277344,2.003011295061414,23.764048414956733
382,204.60000610351562,411.5179138183594,2.011328942043899,21.9122190651687
383,207.42999267578125,416.25,2.006701126633168,23.1752522358467
384,205.9499969482422,413.80999755859375,2.0092741135732544,22.479992088209997
385,198.9409942626953,411.56500244140625,2.068779257722758,9.8769281890132
386,197.5500030517578,408.239990234375,2.0665147250208684,10.255227358844309
387,196.83999633789062,408.29998779296875,2.0742734982177664,8.691132560957442
388,196.57000732421875,408.6700134277344,2.0790049254751364,7.749154968313121
389,194.6199951171875,405.8500061035156,2.085345885756184,6.43820420453244
390,194.4499969482422,405.20001220703125,2.083826271876392,6.728069426735885
391,194.94000244140625,404.7900085449219,2.0764850901578855,8.176113849744866
392,192.80999755859375,398.6199951171875,2.0674238896561854,9.833867884227345
393,193.5800018310547,398.32000732421875,2.0576506021104866,11.765053351573385
394,193.2100067138672,397.5426940917969,2.057567829188757,11.758559017891344
395,193.72999572753906,400.7637023925781,2.06867140469156,9.63910937092436
396,194.02999877929688,401.32501220703125,2.0683657925676022,9.713334056519386
397,194.13999938964844,402.2799987792969,2.0721129084372834,8.991375723450517
398,192.52999877929688,403.69000244140625,2.0967641666282284,4.170703646530967
399,197.36000061035156,415.6968078613281,2.1062870215633995,2.3959034710397304
400,196.9499969482422,416.0299987792969,2.1123635705799386,1.1941498138260727
401,196.82000732421875,417.0299987792969,2.118839463776309,-0.08122368731380902
402,196.5,418.2900085449219,2.1287023335619435,-2.019145539557485
403,195.72999572753906,418.8800048828125,2.1400910132645365,-4.2403395518254
