,tsm,qcom,Ratio,Spread
116,91.58216857910156,138.7715606689453,1.515268341228295,1.9306727945848536
117,92.3001708984375,140.20433044433594,1.5190040178648183,1.6131835600254079
118,91.9362564086914,137.30914306640625,1.4935254972316385,3.943098740344783
119,89.35923767089844,135.08587646484375,1.5117169750524526,2.1634550807315405
120,87.224853515625,131.6175537109375,1.5089455402451346,2.316416517648622
121,84.14620971679688,127.13150024414062,1.5108404843428525,2.020380249471958
122,85.7593002319336,128.71249389648438,1.500857557703772,2.9450170299034424
123,87.66746520996094,129.4733428955078,1.4768687857624612,5.14814072480907
124,83.57098388671875,119.38463592529297,1.4285417063788546,8.873740247243138
125,84.04560089111328,119.55261993408203,1.4224732605454327,9.442983814318143
126,85.97369384765625,122.91222381591797,1.4296492137899308,9.078306964660658
127,83.95661163330078,120.70872497558594,1.4377512697011667,8.148650824368236
128,83.17547607421875,118.6633071899414,1.426662194082981,8.980722545056853
129,84.95526885986328,123.6137924194336,1.4550456266972553,6.794808135303657
130,84.89594268798828,125.66908264160156,1.4802719501385804,4.647365947505011
131,83.39300537109375,130.03659057617188,1.559322511492625,-2.0546703005278006
132,82.71075439453125,128.68284606933594,1.5558175839567039,-1.7606733984446634
133,80.83208465576172,126.22242736816406,1.5615386873381463,-2.218412126396271
134,76.13542175292969,122.06243896484375,1.6032279871116206,-5.353799519656687
135,75.25541687011719,124.33512115478516,1.6521750370391848,-8.993402533119845
136,74.71158599853516,125.55049896240234,1.6804689297435604,-11.05351854317021
137,79.74443817138672,132.80331420898438,1.6653614628717246,-10.488751670445705
138,80.59477996826172,134.39418029785156,1.6675295887745594,-10.758772918606478
139,78.22172546386719,130.66896057128906,1.6704944795886498,-10.719643668089784
140,78.21184539794922,131.3705291748047,1.6796756105981017,-11.436559081725232
141,80.37725067138672,134.02857971191406,1.6674939562174715,-10.731062873314809
142,82.73052978515625,140.21420288085938,1.6948302306897232,-13.261312888091208
143,84.66851806640625,142.6548614501953,1.684863095611404,-12.691673913491638
144,82.64154052734375,140.0067138671875,1.6941445303873932,-13.192051822865363
145,85.18268585205078,145.6192169189453,1.7094931377470708,-14.857367162623785
146,85.58808135986328,149.9076690673828,1.7515016890854425,-18.516114212584977
147,86.80426788330078,154.00836181640625,1.7742026466193381,-20.727691666179492
148,85.35077667236328,151.8740234375,1.7794099756174457,-20.851076445224873
149,85.33100128173828,151.4293670654297,1.7746113931729657,-20.437137395031453
150,83.47210693359375,148.18833923339844,1.7753036873897252,-20.083549670246793
151,86.64606475830078,151.5973358154297,1.749615937415167,-18.56240424021807
152,87.61506652832031,144.71014404296875,1.651658211047449,-10.170051844970754
153,87.48651885986328,143.33665466308594,1.638385622505839,-8.99623690810635
154,85.34088134765625,145.6785125732422,1.707019077759302,-14.670936092724144
155,85.08380889892578,145.28326416015625,1.7075312687604718,-14.675001013219184
156,85.53864288330078,147.38795471191406,1.7230569686848254,-16.073193161808444
157,87.42719268798828,149.21597290039062,1.706745559507043,-14.967707111041715
158,88.76203918457031,148.4254913330078,1.6721730674120083,-12.103794466150003
159,86.95259094238281,146.0540008544922,1.679696939120211,-12.5429389393701
160,84.25323486328125,140.81695556640625,1.67135369692228,-11.498831789117315
161,87.67438507080078,145.24374389648438,1.6566268902735262,-10.611511583674325
162,88.51483917236328,146.07374572753906,1.6502740906876914,-10.136027234961045
163,89.83979797363281,149.49264526367188,1.6639913338579262,-11.49685435452339
164,90.54183197021484,150.3226776123047,1.6602566387408164,-11.236409925707886
165,88.94001770019531,148.24761962890625,1.6668269634106527,-11.649466865156409
166,88.19843292236328,146.7654266357422,1.664036670185881,-11.319185293194447
167,88.26764678955078,149.5815887451172,1.6946366441800826,-14.027836776000338
168,86.22089385986328,145.84649658203125,1.6915447063107323,-13.47198742717283
169,84.28289794921875,139.9276580810547,1.6602141298625308,-10.563458320950428
170,85.06402587890625,139.0482177734375,1.6346301075778025,-8.47068379919595
171,84.59930419921875,139.63121032714844,1.6505006944068683,-9.775533417013872
172,86.58673858642578,144.5125274658203,1.6689914624925666,-11.56974785623937
173,83.78851318359375,136.73602294921875,1.6319184784865286,-8.1397562360368
174,81.91973876953125,135.45147705078125,1.6534656858691092,-9.757997254965712
175,81.86041259765625,132.8131866455078,1.6224348550291865,-7.211858815322953
176,82.41412353515625,131.4320068359375,1.5947752787769585,-4.97059399319964
177,80.72332000732422,129.0968780517578,1.5992513444695355,-5.261808080312929
178,79.99163055419922,127.66600036621094,1.5959919741817166,-4.9674713042111
179,79.13140106201172,125.86746978759766,1.590613436617418,-4.505144227242664
180,79.05229187011719,127.7852554321289,1.616464904547991,-6.545811010100121
181,79.33903503417969,128.03367614746094,1.613753886624703,-6.348830558217199
182,80.61456298828125,131.21339416503906,1.6276636540734364,-7.547257613098464
183,81.22760009765625,132.15736389160156,1.6270007206013075,-7.538990361477272
184,77.92510223388672,124.13849639892578,1.5930488743708389,-4.649927473061266
185,78.76555633544922,126.7220230102539,1.6088507325532773,-5.927967904621437
186,77.54049682617188,124.18818664550781,1.6015913197449512,-5.297029337365541
187,77.45100402832031,124.15837097167969,1.603056958774616,-5.406223766012713
188,77.78909301757812,125.84760284423828,1.6178052470132323,-6.570298462007796
189,77.70954132080078,123.97950744628906,1.5954219435484307,-4.825771549865036
190,76.70523071289062,123.8304672241211,1.6143679651733436,-6.236737539081557
191,75.20374298095703,122.89641571044922,1.6341795080807195,-7.6349626833333675
192,73.45366668701172,120.42219543457031,1.6394306896576438,-7.8791542886477375
193,72.5985107421875,118.98137664794922,1.6388955562804446,-7.766658209285649
194,72.61839294433594,119.57757568359375,1.6466568707359492,-8.331974011592532
195,71.72346496582031,118.176513671875,1.6476687751796681,-8.32101302462669
196,68.8895263671875,114.11241912841797,1.6564552718825254,-8.658905059553899
197,68.173583984375,112.26421356201172,1.6467406728644638,-7.922780312949993
198,68.85970306396484,116.47734832763672,1.6915168544865653,-11.07015910877912
199,72.3996353149414,121.59471893310547,1.6794935278908991,-10.688915783548747
200,74.06022644042969,124.0987548828125,1.6756464413814787,-10.613538103719161
201,73.93095397949219,124.48628234863281,1.683818152585509,-11.201865840327311
202,69.35688018798828,120.14397430419922,1.7322574772474644,-13.964514638802424
203,67.05990600585938,113.87394714355469,1.6980928534794684,-11.262401590871757
204,63.09239196777344,109.33290100097656,1.732901505094656,-12.884136658031561
205,63.7486686706543,107.95170593261719,1.6933954572499341,-10.483540096929357
206,66.2445297241211,112.14496612548828,1.6928939882662315,-10.799953111751801
207,63.55973815917969,109.25340270996094,1.7189089488749238,-12.078704621301835
208,64.52427673339844,110.88301086425781,1.7184696439512914,-12.210084881708138
209,63.350921630859375,110.50542449951172,1.7443380720397055,-13.65508331662829
210,63.301204681396484,112.1350326538086,1.7714517949255368,-15.361917330497217
211,63.22166061401367,111.27054595947266,1.7600066951548643,-14.62098727114913
212,63.39069747924805,115.00672149658203,1.8142523441113945,-18.094596070795372
213,60.94456481933594,115.64266204833984,1.89750574790633,-22.530140164801846
214,60.79541015625,118.41499328613281,1.9477620593692022,-25.5341549067203
215,60.497100830078125,117.36170959472656,1.939955931514264,-24.94423822356502
216,60.60647964477539,113.97331237792969,1.8805466518752803,-21.38594174554589
217,61.66050338745117,118.4547348022461,1.9210795938191025,-24.230138024315078
218,61.20309829711914,116.91455841064453,1.9102718924958044,-23.400453761758794
219,61.23292922973633,116.58665466308594,1.903986239588035,-23.026213313375106
220,60.17890548706055,111.78724670410156,1.857581918437145,-19.864031499937948
221,59.94025421142578,103.22186279296875,1.7220791628423333,-11.669347120815228
222,62.12785720825195,106.0140609741211,1.706385279292074,-11.063518599657339
223,62.40627670288086,109.39251708984375,1.7529088878457937,-14.009502791285296
224,64.65353393554688,111.82699584960938,1.7296347011918907,-12.953293297909124
225,64.63365173339844,109.73036193847656,1.6977280255043226,-10.887542620113958
226,70.44073486328125,119.9154281616211,1.7023591306133519,-12.052405649851973
227,73.41388702392578,120.66067504882812,1.6435674494323465,-8.179424071218104
228,72.38969421386719,120.03466796875,1.658173435767267,-9.144306435862102
229,80.00651550292969,125.22158813476562,1.5651423805624962,-2.4999381256277333
230,79.00221252441406,119.9651107788086,1.5185031778918314,1.1965448697634316
231,81.0207748413086,122.08161163330078,1.5067939287474852,2.215498054709033
232,81.80631256103516,123.06533813476562,1.5043501446535361,2.4519555405469218
233,79.47950744628906,119.43846130371094,1.5027579453033912,2.4645815580626502
234,82.07479858398438,122.86660766601562,1.4970077269247315,3.0677281675414205
235,81.50801086425781,124.35710906982422,1.5257041332652153,0.696829448055982
236,80.94122314453125,122.6678695678711,1.5155178634851045,1.505671634332262
237,78.77350616455078,118.78264617919922,1.5079009677577755,2.023757479440863
238,78.88288879394531,117.62999725341797,1.491197889071815,3.3463115918536657
239,82.51232147216797,126.48999786376953,1.5329831424805513,0.12394686549514522
240,82.21400451660156,126.80999755859375,1.5424379131536754,-0.6594316883986664
241,81.04065704345703,125.66000366210938,1.5505797737390725,-1.3320107407619133
242,81.15998077392578,123.30000305175781,1.5192216887681955,1.2133366728900399
243,79.11158752441406,119.77999877929688,1.5140639004663181,1.551550205088094
244,78.79339599609375,118.20999908447266,1.500252623840874,2.627299658323696
245,80.3446044921875,121.75,1.5153475553151632,1.4968071857014025
246,80.2352294921875,119.05000305175781,1.4837622301977675,4.02691079813066
247,79.97669219970703,121.20999908447266,1.5155665450854527,1.4653260746587649
248,80.05623626708984,123.48999786376953,1.5425406392048284,-0.6911160696502747
249,79.5689926147461,121.70999908447266,1.5296159356165682,0.3320420289575907
250,77.61000061035156,116.63999938964844,1.5028990912556581,2.3591188761707143
251,76.30000305175781,114.52999877929688,1.5010484167557097,2.43428652527611
