,qcom,txn,Ratio,Spread
0,158.3699951171875,187.82000732421875,1.1859570191009945,21.818509716613136
1,158.24000549316406,188.67999267578125,1.192365938611726,20.786453689726017
2,158.0050048828125,188.69000244140625,1.194202693651077,20.465367451431206
3,158.0749969482422,188.07000732421875,1.189751769445219,21.17801290172281
4,159.3300018310547,189.44500732421875,1.1890102626440466,21.464295787519035
5,161.2100067138672,191.16000366210938,1.1857824930272514,22.23791123098701
6,161.19000244140625,191.1300048828125,1.1857435448100428,22.241429830057257
7,158.77999877929688,189.8699951171875,1.1958054955089494,20.31125452676355
8,155.6199951171875,188.82000732421875,1.213340272771699,17.178262576138735
9,155.36000061035156,188.67059326171875,1.214409066172131,16.983515089530158
10,155.5749969482422,188.91929626464844,1.2143294229181278,17.019408379043654
11,153.3699951171875,188.1699981689453,1.2269022896243016,14.849887707387637
12,152.07510375976562,187.02999877929688,1.229852843465751,14.275805438461532
13,152.8000030517578,187.5,1.22709421632988,14.765372426778953
14,154.11000061035156,185.82000732421875,1.2057621607181879,18.17944323590541
15,153.82000732421875,186.08999633789062,1.2097905830003886,17.525582502014714
16,153.94000244140625,186.18499755859375,1.2094646914758937,17.589421965752592
17,153.67999267578125,186.09750366210938,1.2109416484338293,17.332734114669023
18,153.74000549316406,185.8699951171875,1.2089891275921156,17.639683200270753
19,154.125,185.3000030517578,1.2022709038232462,18.71930259392147
20,152.80999755859375,183.27000427246094,1.1993325515379814,19.00859814520163
21,146.89999389648438,182.0500030517578,1.2392784929592475,12.405372481836793
22,145.3699951171875,180.94000244140625,1.24468603232424,11.49007357172843
23,144.69500732421875,180.3800048828125,1.2466221759720721,11.15657208188233
24,143.0500030517578,180.1699981689453,1.2594896492505274,9.18904348706073
25,145.1199951171875,181.26499938964844,1.249069773212665,10.83414506526131
26,145.43870544433594,180.8300018310547,1.2433416625828269,11.6910278445975
27,147.00999450683594,182.08999633789062,1.2386232442816905,12.510989889261339
28,151.47000122070312,182.27000427246094,1.2033406140063332,18.23480984074618
29,152.14999389648438,182.2100067138672,1.197568281454117,19.194931542451286
30,152.6804962158203,181.97000122070312,1.1918352751714985,20.137176872334493
31,152.9600067138672,180.82000732421875,1.1821391173345561,21.657166147454404
32,152.85499572753906,181.2100067138672,1.185502677562926,21.128160960460747
33,153.44000244140625,181.8350067138672,1.1850560728666832,21.27754969402926
34,153.80999755859375,182.74000549316406,1.1880892555345726,20.862323157398293
35,148.1999969482422,177.36000061035156,1.1967611623655654,18.816223065704634
36,146.08560180664062,176.75,1.2099070532217602,16.627343360402364
37,145.83839416503906,177.0500030517578,1.214015034006737,16.000105068483265
38,146.08999633789062,178.50999450683594,1.2219179887852232,14.873166009863326
39,146.36000061035156,177.91000366210938,1.2155643817995885,15.830568593041477
40,145.88999938964844,177.5500030517578,1.2170128438862398,15.56841625805339
41,145.47000122070312,177.2100067138672,1.2181893533155952,15.352450001941207
42,139.24000549316406,177.77000427246094,1.2767164411034764,6.545643667950429
43,139.3699951171875,177.7675018310547,1.2755076993550953,6.720216784681298
44,138.3300018310547,177.02000427246094,1.27969350053692,6.091047948381373
45,138.60000610351562,178.3800048828125,1.2870129655664413,5.088459076481371
46,138.1999969482422,177.1300048828125,1.2816932618974668,5.808956464245853
47,139.5,177.33999633789062,1.2712544540350583,7.319813151629319
48,139.25,177.1999969482422,1.2725313963967122,7.128880983052795
49,139.61000061035156,177.52999877929688,1.2716137669448135,7.2754214037804275
50,137.73190307617188,176.22999572753906,1.2795147078602118,6.089337481600182
51,137.75999450683594,175.4774932861328,1.2737913783629344,6.879025286696134
52,139.1699981689453,177.16000366210938,1.2729755406552936,7.062973746738521
53,139.50999450683594,177.2449951171875,1.2704824177202771,7.42804436321606
54,140.50010681152344,178.52999877929688,1.2706751818971167,7.453678332338399
55,139.17999267578125,177.63999938964844,1.2763328692182034,6.596208010083075
56,137.97000122070312,175.25,1.2702036562256898,7.384509969060019
57,138.10000610351562,176.17999267578125,1.2757421063669034,6.626608167062727
58,139.17660522460938,177.1300048828125,1.2726995646786488,7.101718458940127
59,137.57000732421875,176.02999877929688,1.279566689012652,6.075028775986965
60,137.22999572753906,174.24000549316406,1.2696932953281284,7.414939792104747
61,137.10499572753906,174.61000061035156,1.2735495135227899,6.879478895804766
62,136.67999267578125,174.1199951171875,1.273924527712097,6.806896700294544
63,136.5399932861328,173.10000610351562,1.26776047030241,7.641564849298845
64,136.80999755859375,172.19000244140625,1.258606867291696,8.90898024985978
65,136.36000061035156,172.44000244140625,1.2645937347430294,8.06330748474673
66,136.88999938964844,172.75999450683594,1.2620351762518889,8.44488870687718
67,136.07000732421875,172.57000732421875,1.268244271590507,7.549430881715438
68,136.125,172.5,1.2672176308539944,7.692233453483169
69,135.30999755859375,171.94000244140625,1.2707117400319994,7.1733909005101
70,138.61000061035156,174.3699951171875,1.2579900032419835,9.111698832990015
71,138.0399932861328,174.75,1.265937471018082,7.977160302164123
72,137.5800018310547,174.11000061035156,1.2655182315243383,8.008256935815922
73,137.94000244140625,174.4199981689453,1.2644627742632883,8.174801629004463
74,136.33999633789062,172.8800048828125,1.2680065243244174,7.596824863113881
75,135.72500610351562,172.72000122070312,1.2725731696705316,6.942749819003865
76,136.05999755859375,173.02999877929688,1.2717183733946646,7.076189237294301
77,141.65499877929688,174.41000366210938,1.2312308437053172,13.102434243432839
78,141.9499969482422,175.0800018310547,1.233392078866281,12.822932889377853
79,140.7794952392578,174.4499969482422,1.239171916703925,11.903513954353713
80,140.72000122070312,175.0,1.243604309848837,11.27475710953442
81,140.31500244140625,174.5500030517578,1.243986744216091,11.18864654932895
82,140.78500366210938,174.97000122070312,1.2428170378191654,11.390801325723288
83,140.49000549316406,175.1199951171875,1.2464943289201342,10.850310614348587
84,138.83990478515625,175.17999267578125,1.2617409450608483,8.606031461638395
85,139.49000549316406,175.44000244140625,1.2577245360421465,9.206577057230078
86,138.61000061035156,174.77000427246094,1.2608758639555833,8.711689677716578
87,138.14999389648438,174.86000061035156,1.2657257208521773,8.012770385369919
88,138.36000061035156,175.22999572753906,1.2664787146179661,7.920766664413492
89,137.58999633789062,174.60000610351562,1.2689876499068768,7.531481433535475
90,136.8800048828125,173.64999389648438,1.2686293666131285,7.541659326345126
91,139.52000427246094,177.15499877929688,1.2697462253035818,7.5312908904496965
92,138.22999572753906,176.02000427246094,1.2733850084131422,6.958667245707659
93,137.283203125,174.97000122070312,1.2745186391184964,6.755376092369062
94,138.30999755859375,175.89999389648438,1.2717807606204747,7.184578144131336
95,139.88999938964844,176.91000366210938,1.2646365318034332,8.266058250303104
96,139.33999633789062,176.5399932861328,1.2669728572263959,7.90801515849293
97,139.35000610351562,176.55999755859375,1.2670254024060597,7.9012610753749755
98,140.25999450683594,177.02000427246094,1.262084779732637,8.645829882617477
99,141.2449951171875,178.4199981689453,1.2631951880554395,8.549707133477767
100,140.34039306640625,178.36000061035156,1.270909940561127,7.412259227117431
101,140.23500061035156,177.7899932861328,1.2678004243757182,7.842755792506836
102,140.39999389648438,177.64999389648438,1.265313401847183,8.201161123261613
103,141.1699981689453,178.99000549316406,1.2679040009546336,7.880424381483408
104,141.0500030517578,179.11500549316406,1.2698688523065003,7.596583697042405
105,141.85000610351562,182.91000366210938,1.2894606682542549,4.860570554108818
106,140.77999877929688,180.33990478515625,1.281005159460742,6.014272666598657
107,140.85000610351562,180.08999633789062,1.2785941677953223,6.356851645427781
108,141.3800048828125,180.6649932861328,1.2778680651191303,6.483427984745731
109,140.9499969482422,179.97000122070312,1.2768357936665253,6.609207266829628
110,141.02000427246094,180.0,1.2764146542800188,6.671879019096224
111,140.3300018310547,179.4199981689453,1.2785576557246228,6.3385065176965725
112,142.17999267578125,182.86000061035156,1.2861162612895514,5.347385488079311
113,140.8699951171875,181.51499938964844,1.2885284707978375,4.958308575437201
114,138.86500549316406,179.6300048828125,1.2935584760528829,4.189245720261454
115,138.88999938964844,179.56500244140625,1.2928576803981853,4.2873332381064415
116,136.69000244140625,178.32000732421875,1.304557788713609,2.620134682606306
117,136.14999389648438,177.8300018310547,1.3061330136104146,2.3953166988672194
118,136.13180541992188,177.3800048828125,1.3030019276953941,2.821237083547146
119,135.13999938964844,175.77999877929688,1.3007251707355076,3.1083635268416288
120,135.52000427246094,176.36500549316406,1.3013946276048285,3.02637924498336
121,134.24000549316406,175.206298828125,1.305172017719018,2.4907179477874593
122,134.07000732421875,175.0749969482422,1.3058475974038095,2.3969887918924258
123,134.00999450683594,174.83999633789062,1.3046787814693324,2.5525488615641336
124,133.7899932861328,174.47999572753906,1.3041333768093082,2.621328084800979
125,132.80499267578125,173.35000610351562,1.3052973582606002,2.447446561479751
126,133.7899932861328,173.89999389648438,1.2997982108016812,3.2013299158556663
127,133.07000732421875,172.27999877929688,1.2946568670395038,3.868260727937951
128,133.81500244140625,172.36000061035156,1.2880469115249096,4.774428476886612
129,134.11000061035156,172.84500122070312,1.2888300681087441,4.679924681425348
130,135.0500030517578,173.22999572753906,1.282710046745788,5.53923606526871
131,135.5399932861328,173.6699981689453,1.281319217733159,5.747846550969371
132,136.58999633789062,173.9199981689453,1.2732996766374405,6.887763135206001
133,134.40499877929688,170.57000732421875,1.2690748772246747,7.345415392800049
134,133.3300018310547,169.88499450683594,1.2741692955356054,6.6074265495074656
135,134.88999938964844,170.97999572753906,1.2675513121891244,7.577435020374509
136,134.13999938964844,169.83999633789062,1.2661398323444242,7.724639735348092
137,135.6199951171875,170.69000244140625,1.2585902417553931,8.83374280095552
138,134.69400024414062,169.47000122070312,1.2581852266138729,8.827980316675792
139,133.39500427246094,168.4600067138672,1.2628659343927569,8.11845977936818
140,133.2100067138672,167.07000732421875,1.254185113007931,9.263573047683678
141,134.3800048828125,167.22000122070312,1.2443815682737107,10.662336419876908
142,136.8800048828125,169.64500427246094,1.2393702383171277,11.546648950368564
143,136.5399932861328,171.22999572753906,1.2540647733057229,9.511575225275408
144,136.7899932861328,170.2100067138672,1.2443162151329847,10.862495797172215
145,135.38999938964844,169.5449981689453,1.252271208606773,9.674295695418152
146,135.16000366210938,169.4600067138672,1.2537733214147095,9.454835772497944
147,141.02499389648438,172.13499450683594,1.2205991984171758,14.543489408472425
148,143.8800048828125,174.11000061035156,1.210105606766978,16.34773624277642
149,144.88999938964844,173.76499938964844,1.199289116720522,18.029693687262977
150,146.10000610351562,174.8800048828125,1.1969883475494554,18.516405823229775
151,146.8800048828125,175.3300018310547,1.1936955065527188,19.098913720772657
152,148.5800018310547,176.3800048828125,1.187104608353473,20.299241225252615
153,148.3699951171875,175.8800048828125,1.1854149131965441,20.521249829021542
154,144.72000122070312,173.30499267578125,1.1975192869953408,18.26466936535232
155,145.25,173.8300018310547,1.1967642122619944,18.44123349763902
156,143.47000122070312,172.5800018310547,1.202899563411664,17.33500241895416
157,143.10000610351562,173.0399932861328,1.2092242201650167,16.3852387212101
158,142.42250061035156,171.9199981689453,1.207112622178253,16.60840204416263
159,141.0749969482422,170.7100067138672,1.2100656417274107,16.034667552778046
160,139.67999267578125,170.25,1.2188574522277964,14.648070516181406
161,142.52999877929688,171.3300018310547,1.202062746779039,17.34069652827486
162,141.4803924560547,170.17999267578125,1.202852138883068,17.101314259255105
163,141.63999938964844,170.97999572753906,1.2071448493668582,16.51258709244803
164,140.4600067138672,169.6699981689453,1.2079594906654259,16.26059739148053
165,139.5,168.52999877929688,1.208100349672379,16.12981071022307
166,142.91000366210938,172.19000244140625,1.2048841790566693,16.983718349932218
167,145.33999633789062,174.0500030517578,1.197536861409583,18.340362790266624
168,144.4600067138672,173.51499938964844,1.2011282799766905,17.710501102376554
169,144.35000610351562,174.32000732421875,1.207620366840935,16.759882474248883
170,144.03990173339844,173.52999877929688,1.2047356093069355,17.139397729509795
171,144.8300018310547,174.44000244140625,1.204446594186278,17.275270293284677
172,143.5500030517578,172.72999572753906,1.2032740651719822,17.290909044916873
173,143.97000122070312,172.9550018310547,1.201326667809901,17.621865535404027
