,amat,adi,Ratio,Spread
0,155.92999267578125,173.875,1.1150837437768053,53.51616616901238
1,155.19000244140625,173.72999572753906,1.11946641532616,52.57508478793339
2,154.6300048828125,173.27000427246094,1.1205458112982334,52.21316632291676
3,154.92999267578125,173.27999877929688,1.1184406310656472,52.64346470515609
4,155.82000732421875,173.3800048828125,1.1126941132922437,53.84973549044939
5,155.41000366210938,173.0800018310547,1.113699232691373,53.54797506665007
6,155.49000549316406,172.66000366210938,1.1104250920468337,54.08539213780402
7,159.59500122070312,173.71499633789062,1.0884739184134034,59.05531271143674
8,159.63999938964844,174.27999877929688,1.0917063357906636,58.55635420339176
9,161.19500732421875,174.5399932861328,1.0827878368160169,60.57864901663585
10,161.35000610351562,174.63999938964844,1.0823674792897529,60.70613503759769
11,162.47000122070312,175.17999267578125,1.0782297738633766,61.809961591654385
12,161.82000732421875,175.02000427246094,1.0815720946161804,61.015952208157344
13,162.72000122070312,175.4199981689453,1.0780481615841233,61.936881769630176
14,161.0850067138672,174.77000427246094,1.0849551292064208,60.18718983919156
15,159.63999938964844,174.19000244140625,1.0911425902492284,58.64635054128239
16,159.27000427246094,174.50999450683594,1.0956865060937913,57.78331564908275
17,159.36000061035156,174.58999633789062,1.0955697519403107,57.835401684750636
18,159.89999389648438,174.80999755859375,1.0932458050733997,58.4079500597487
19,160.1699981689453,175.0399932861328,1.0928388292887588,58.574240327743055
20,159.63999938964844,174.4199981689453,1.0925833051603937,58.416354813743325
21,161.66009521484375,175.41000366210938,1.085054437392185,60.39124938628568
22,161.25999450683594,175.89999389648438,1.0907850669003207,59.31403026867348
23,161.02000427246094,175.3300018310547,1.0888709301881516,59.531788022842946
24,161.3800048828125,175.46499633789062,1.0872784175790926,59.925167378263026
25,161.22999572753906,175.27000427246094,1.0870806234383827,59.89999060378939
26,161.33999633789062,175.3800048828125,1.087021252408598,59.95143818455399
27,160.97999572753906,175.4499969482422,1.089886952445904,59.35307225686829
28,160.07679748535156,176.4550018310547,1.1023146677281688,57.02244088930787
29,159.8800048828125,176.3699951171875,1.1031397906602622,56.81861457212703
30,160.07000732421875,176.25399780273438,1.1011057021177943,57.21347897990496
31,159.85000610351562,176.23500061035156,1.1025023076710134,56.909579790055446
32,159.5800018310547,176.22000122070312,1.1042737134898957,56.528293184170465
33,158.6699981689453,175.83999633789062,1.1082120020614319,55.57268324914615
34,157.9499969482422,174.77999877929688,1.106552720204038,55.575933083227866
35,158.39999389648438,175.3881072998047,1.1072481948100463,55.62828629169867
36,158.13999938964844,175.42999267578125,1.1093334599270561,55.2048062800683
37,157.6999969482422,175.22000122070312,1.111097048899824,54.76900497068176
38,157.77000427246094,175.8300018310547,1.1144704130666374,54.26175429802488
39,157.72000122070312,175.92999267578125,1.1154577181976828,54.08837383999723
40,157.94000244140625,176.47500610351562,1.1173547130277248,53.866256794495186
41,157.30999755859375,175.83999633789062,1.1177928870820493,53.57660670233075
42,159.89999389648438,177.00999450683594,1.1070043856376142,56.20795311150651
43,159.19000244140625,176.17999267578125,1.1067277465532332,55.9958985779288
44,159.47000122070312,176.61000061035156,1.1074810262647896,55.97684560340586
45,158.58999633789062,176.11500549316406,1.110505136263039,55.180255191664074
46,159.50999450683594,176.5500030517578,1.1068272154206087,56.095541415421096
47,159.6750030517578,177.08999633789062,1.1090652447364466,55.797731613645354
48,159.92999267578125,177.13999938964844,1.107609626099066,56.121977517601536
49,160.0800018310547,177.22999572753906,1.1071338936801371,56.252150019614234
50,154.91000366210938,174.52000427246094,1.1265896336373797,51.37412128296414
51,156.25,175.0449981689453,1.12028798828125,52.8158436089016
52,157.2899932861328,175.5500030517578,1.1160913633736855,53.83723966406997
53,156.99000549316406,175.3000030517578,1.1166316129557117,53.6469467749947
54,158.10499572753906,176.11000061035156,1.1138800504054935,54.47342337665064
55,158.35000610351562,175.50999450683594,1.108367462847476,55.43303186673198
56,158.25999450683594,176.72999572753906,1.116706696965703,54.08092038394061
57,156.47500610351562,176.0850067138672,1.1253235331231022,52.106077126151845
58,158.75,175.91000366210938,1.108094511257382,55.62009482713604
59,157.63999938964844,175.7100067138672,1.114628313842821,54.19094089970265
60,156.26390075683594,174.78500366210938,1.1185245140788744,53.09624029386303
61,154.67999267578125,173.69000244140625,1.12289895698063,51.86653537190686
62,153.6999969482422,172.8300018310547,1.1244632743177896,51.28819362209261
63,153.27999877929688,173.09500122070312,1.1292732424269996,50.4067617923731
64,155.52000427246094,173.4550018310547,1.1153227691993424,53.33442325776623
65,156.85000610351562,173.72999572753906,1.107618673682953,55.011476619189736
66,156.0749969482422,173.58999633789062,1.1122216865745433,54.01399299108526
67,156.5399932861328,173.86000061035156,1.1106426987802422,54.42646509205666
68,156.63999938964844,173.52000427246094,1.107763055085456,54.91324065654952
69,156.33999633789062,173.47000122070312,1.1095689221188811,54.52292842386636
70,153.7100067138672,169.6199951171875,1.1035065233777326,54.51289169583943
71,152.27999877929688,168.14999389648438,1.1042158868164182,53.88406643203247
72,152.39999389648438,168.61000061035156,1.1063648777104127,53.60017687379538
73,151.71499633789062,168.0800018310547,1.107866762602142,53.124802897427585
74,151.08999633789062,167.97999572753906,1.1117876748893185,52.30749482309356
75,151.6699981689453,169.35000610351562,1.116568920340307,51.78875469160535
76,150.74000549316406,168.83999633789062,1.12007423500822,50.93381171036562
77,146.43719482421875,166.3699951171875,1.136118424809324,47.0885661611069
78,146.1699981689453,167.47000122070312,1.1457207588327323,45.596394809341135
79,143.5399932861328,167.30999755859375,1.1655984769699534,41.89633324454228
80,144.85000610351562,168.8300018310547,1.1655505330831812,42.29903830096133
81,146.83999633789062,170.47000122070312,1.1609234913656492,43.57975292055205
82,147.74000549316406,169.99000549316406,1.1506024040389622,45.380694501414
83,149.57000732421875,170.39999389648438,1.1392657989720696,47.65660469828127
84,161.0749969482422,169.8000030517578,1.0541673522819883,65.14249970001505
85,157.22999572753906,168.24000549316406,1.0700248684398874,61.05917864484867
86,156.7899932861328,168.02000427246094,1.0716245389833903,60.63338710108714
87,155.22999572753906,167.97999572753906,1.082136187276452,58.383783041354874
88,154.8699951171875,167.77000427246094,1.0832957290759402,58.06540063417698
89,153.57000732421875,167.24000549316406,1.0890147653642097,56.68740383983918
90,152.42999267578125,166.5,1.09230471692107,55.75420677305446
91,152.13999938964844,167.08999633789062,1.0982647364809928,54.73858651060253
92,146.41000366210938,164.0,1.1201420387809393,49.418652736670154
93,147.74929809570312,164.77999877929688,1.115267557295347,50.60433999297429
94,145.6750030517578,165.3300018310547,1.1349236201650432,47.00988853664968
95,144.3000030517578,164.625,1.1408523667248431,45.69679917643519
96,144.05999755859375,164.75999450683594,1.1436901103640713,45.20954796297336
97,143.0399932861328,163.0399932861328,1.1398210356455527,45.43248617472351
98,145.47999572753906,164.27000427246094,1.1291587097659295,47.78367332197884
99,145.77000427246094,164.00999450683594,1.1251285566287175,48.46932940753085
100,144.15359497070312,163.1300048828125,1.1316402127603271,46.97691076001756
101,141.36000061035156,160.94000244140625,1.1385116139396854,45.06674725916581
102,139.14999389648438,158.6300048828125,1.1399928986042183,44.13311203092239
103,137.4949951171875,158.25,1.1509509845440042,42.084070762418335
104,140.8300018310547,162.1999969482422,1.151743199881683,43.02887212114264
105,138.44320678710938,161.1999969482422,1.164376358286232,40.52576662765104
106,138.75999450683594,160.33999633789062,1.1555203422121176,41.850717424680724
107,137.2100067138672,160.11000061035156,1.1668974038040767,39.805791907445254
108,135.77999877929688,159.50999450683594,1.1747679771754225,38.306971526450795
109,135.0399932861328,159.49000549316406,1.181057563852397,37.24085249121707
110,133.60000610351562,157.07000732421875,1.1756736538059598,37.547377606504014
111,134.1699981689453,157.13999938964844,1.171200726944779,38.31396442568304
112,137.6199951171875,161.6199951171875,1.1743932629816132,38.89753848080075
113,137.24000549316406,161.75,1.1785921999839675,38.20982180670434
114,139.51499938964844,162.88999938964844,1.1675447091872642,40.40883706628229
115,139.52999877929688,163.5500030517578,1.1721493906873377,39.77084804862666
116,140.25999450683594,163.7899932861328,1.1677598723857792,40.60227450327763
117,134.93299865722656,159.0800018310547,1.1789555069117623,37.49381984924729
118,135.30999755859375,159.7100067138672,1.180326728220562,37.41713726604736
119,130.9600067138672,159.58999633789062,1.2186162809732954,31.152654401409947
120,130.5500030517578,158.25999450683594,1.2122557702590955,31.8808927569075
121,130.3800048828125,157.41000366210938,1.2073170560439221,32.48137683270285
122,129.77999877929688,154.82000732421875,1.1929419693361591,34.19074260171156
123,129.9600067138672,154.86000061035156,1.1915973577264172,34.4149474443896
124,130.72000122070312,154.7050018310547,1.1834837850854676,35.68539220161999
125,130.10000610351562,154.58999633789062,1.1882397316329811,34.89042919687422
126,126.30000305175781,152.38999938964844,1.206571620803516,31.513151464717552
127,129.10000610351562,155.16000366210938,1.2018589955580496,32.85271918809609
128,129.4199981689453,155.4600067138672,1.2012054467110187,33.022369349807136
129,130.1699981689453,155.71499633789062,1.196243362743164,33.86815673920323
130,127.72000122070312,153.77000427246094,1.203961813363459,32.21728170653553
131,130.37899780273438,156.22000122070312,1.1981991260361322,33.66990117997487
132,132.41000366210938,158.5500030517578,1.197417103441473,34.32081210108076
133,135.1999969482422,161.21499633789062,1.1924186388821267,35.75069945090776
134,134.59010314941406,160.73599243164062,1.194263089710251,35.33456059132159
135,135.78500366210938,161.4600067138672,1.1890857043068475,36.36430499935936
136,135.50999450683594,161.8350067138672,1.1942662037795542,35.58567332388613
137,136.72000122070312,161.9600067138672,1.1846109220875434,37.23660342616388
138,135.55999755859375,162.16000366210938,1.1962231232116847,35.33406598894503
139,138.17999267578125,164.0800018310547,1.1874367529895877,37.25944168702834
140,135.39999389648438,162.49000549316406,1.200073949910149,34.76922635347309
141,137.6699981689453,163.2899932861328,1.1860971559376885,37.30092992515655
142,137.89500427246094,163.30999755859375,1.1843068457789552,37.61116771486776
143,138.1208038330078,163.9199981689453,1.186787171953687,37.33257372570317
144,137.0500030517578,163.47000122070312,1.1927763413399388,36.21095349267644
145,137.47999572753906,164.67999267578125,1.1978469435084051,35.63206344218331
146,138.61000061035156,165.3699951171875,1.1930596233244477,36.6005722008462
147,138.3699951171875,166.14999389648438,1.2007660602702892,35.46831671492343
148,137.77000427246094,166.4499969482422,1.2081729824081462,34.28770548964938
149,138.22999572753906,166.91000366210938,1.207480350293149,34.502829469274744
150,138.57000732421875,167.72000122070312,1.2103629382675918,34.191867843909094
151,139.125,167.47000122070312,1.2037376547759433,35.25643208406406
152,140.38999938964844,168.64999389648438,1.2012963503789265,35.93308240843582
153,140.83999633789062,168.92999267578125,1.1994461592465513,36.31354535811754
154,140.75,166.80999755859375,1.185150959563721,38.30145260858244
155,137.94000244140625,165.17999267578125,1.1974770896930056,35.80721653104153
156,137.45970153808594,163.5800018310547,1.190021511764534,36.70226845056858
157,137.96499633789062,164.0,1.1887073123848526,37.02389281579052
158,137.84500122070312,163.47999572753906,1.1859697071335351,37.36777993262133
159,137.39999389648438,163.55999755859375,1.1903930482108902,36.6346396571622
