,tjx,tgt,Ratio,Spread
0,74.31999969482422,222.49000549316406,2.993676081899374,-17.946236198163824
1,74.37999725341797,221.67999267578125,2.9803710790752205,-16.968845764382444
2,74.27999877929688,222.4949951171875,2.995355395444631,-18.062817994463153
3,74.23269653320312,224.4600067138672,3.0237350547203916,-20.15979058067375
4,74.5,223.8800048828125,3.005100736682047,-18.83408145458599
5,74.38999938964844,223.80960083007812,3.0085979656725446,-19.070550554602697
6,74.29000091552734,224.11000061035156,3.0166913157691235,-19.649920123550594
7,75.08000183105469,226.88999938964844,3.0219764765083146,-20.226021389467228
8,74.98999786376953,226.13499450683594,3.015535417371844,-19.72210421528313
9,74.8740005493164,224.99000549316406,3.0049149750582975,-18.90071760238998
10,75.0199966430664,225.33999633789062,3.0037324236366425,-18.84341723813855
11,74.7699966430664,225.3800048828125,3.014310752997907,-19.580860896761855
12,74.8550033569336,225.66000366210938,3.0146281950731777,-19.62371300745334
13,74.7699966430664,224.94000244140625,3.008426006961249,-19.140858455355605
14,75.5999984741211,228.1300048828125,3.017592718085894,-20.015371211105723
15,75.5,228.9199981689453,3.0320529558800704,-21.084334285912995
16,75.4800033569336,229.16000366210938,3.0360359495275344,-21.380125223199734
17,75.48999786376953,228.23500061035156,3.023380673850702,-20.427240091395866
18,75.37000274658203,228.19000244140625,3.027597109272422,-20.71699715524769
19,75.58080291748047,228.24000549316406,3.0198145121897917,-20.178922442370144
20,75.44999694824219,227.97000122070312,3.0214713113519127,-20.27383287402332
21,75.7300033569336,231.3699951171875,3.0551958914709862,-22.8926815645764
22,75.91000366210938,231.4199981689453,3.048610025090264,-22.440530483107942
23,75.91999816894531,233.19000244140625,3.07152276166402,-24.182652675522824
24,75.91000366210938,233.50999450683594,3.0761425799191855,-24.530526820998567
25,75.94499969482422,233.1999969482422,3.0706432008075333,-24.122899414182505
26,75.74500274658203,232.92999267578125,3.075186272751071,-24.410834719070515
27,75.55000305175781,231.94000244140625,3.070019762706148,-23.96484302202142
28,75.66999816894531,231.3361053466797,3.057170753859211,-23.02619069449772
29,75.8499984741211,232.0399932861328,3.0591957541739627,-23.227924500724576
30,75.66500091552734,231.61500549316406,3.061058649186297,-23.31903188100511
31,75.83000183105469,232.52999877929688,3.0664643698329543,-23.773715438011315
32,76.19000244140625,232.4499969482422,3.0509251804658666,-22.689405340504088
33,76.20999908447266,232.3800048828125,3.049206241627663,-22.563627830951724
34,75.93000030517578,231.49000549316406,3.0487291526770153,-22.454752363204015
35,76.48999786376953,229.77999877929688,3.0040528853006427,-19.18249780553537
36,75.77999877929688,229.41799926757812,3.0274215223431122,-20.801211462645078
37,75.7249984741211,230.64999389648438,3.0458897133594354,-22.186642667926854
38,75.58000183105469,230.83999633789062,3.0542470328843248,-22.781148110306496
39,75.72000122070312,231.72000122070312,3.0602218368341356,-23.270591032168646
40,75.88999938964844,231.8800048828125,3.0554751185627422,-22.956343925128373
41,75.55999755859375,231.94000244140625,3.069613683636584,-23.936960941975364
42,76.19999694824219,233.58999633789062,3.065485639015884,-23.80152265010647
43,76.88469696044922,233.08999633789062,3.0316825786254453,-21.391387326646502
44,77.19000244140625,234.7899932861328,3.0417150649056954,-22.239661223588904
45,77.15499877929688,234.50999450683594,3.0394659868721607,-22.057313576544907
46,77.13500213623047,234.625,3.0417449083053327,-22.228104513831646
47,76.95999908447266,235.0850067138672,3.0546388969656006,-23.17632432090206
48,76.72000122070312,234.14999389648438,3.0520071711534107,-22.910843253144087
49,77.08999633789062,235.86000061035156,3.0595409497305117,-23.58865962051268
50,77.17500305175781,234.44000244140625,3.037771210506825,-21.931514782961976
51,77.02999877929688,233.39500427246094,3.0299235099454505,-21.291040899020622
52,76.70999908447266,232.80999755859375,3.0349367792616526,-21.598750279330083
53,76.22440338134766,230.6199951171875,3.025540179873955,-20.7634338156115
54,75.68000030517578,229.71499633789062,3.0353461338738965,-21.377178321632037
55,75.1500015258789,228.8800048828125,3.0456420523690158,-22.0207459021561
56,75.58000183105469,227.22000122070312,3.006350829795056,-19.161152993118996
57,75.52999877929688,229.89500427246094,3.0437575531310115,-21.97565158122935
58,75.83290100097656,230.7899932861328,3.0434018775460103,-22.025622013230837
59,75.70999908447266,231.5500030517578,3.0583807403485537,-23.128496227299955
60,75.80000305175781,231.77000427246094,3.0576516483014333,-23.097409739374648
61,75.73999786376953,231.625,3.058159579257112,-23.119804367342844
62,75.46499633789062,231.33999633789062,3.065527165761431,-23.601983587111185
63,75.18499755859375,232.11000061035156,3.0871850521703057,-25.15311178147285
64,74.5698013305664,231.98460388183594,3.110972535027322,-26.743952857929052
65,74.5999984741211,232.71499633789062,3.119504036164558,-27.390103120989657
66,74.56999969482422,231.77000427246094,3.108086431822095,-26.52879986375924
67,74.30500030517578,230.9550018310547,3.1082026900276767,-26.453076940154084
68,74.66000366210938,231.02999877929688,3.094427905801814,-25.537706661966773
69,74.37999725341797,230.82000732421875,3.103253775847806,-26.108860412819944
70,70.56999969482422,223.8300018310547,3.1717444069575493,-29.747759241576198
71,71.19999694824219,225.99000549316406,3.174017067127745,-30.150234079408925
72,71.2750015258789,226.27999877929688,3.174745618169337,-30.23098406101297
73,71.8550033569336,226.00999450683594,3.1453619643457613,-28.34292521659733
74,72.44000244140625,227.60000610351562,3.14191052502534,-28.300941201299274
75,72.52999877929688,226.60000610351562,3.1242245955779175,-27.049874776701436
76,72.4800033569336,227.4199981689453,3.137692986146776,-28.00934109445307
77,72.94999694824219,227.8699951171875,3.123646396844411,-27.148177907522204
78,73.70999908447266,228.14999389648438,3.095238050878571,-25.307967981638107
79,73.87999725341797,227.46690368652344,3.078869953206447,-24.15062700252752
80,74.05999755859375,227.98899841308594,3.0784364829705644,-24.17056759586375
81,74.30999755859375,228.0399932861328,3.0687659908254243,-23.524127355209195
82,74.5999984741211,227.6439971923828,3.051528174914816,-22.319103975481845
83,74.2300033569336,227.47999572753906,3.0645289699598384,-23.18729285713666
84,74.52999877929688,228.6699981689453,3.0681604979774377,-23.540385932519506
85,73.69999694824219,226.3350067138672,3.071031425860398,-23.52088416309754
86,73.58000183105469,226.41000366210938,3.0770589566165554,-23.930636344136865
87,73.55999755859375,225.93099975585938,3.071384002914022,-23.507439166040108
88,73.58000183105469,225.47999572753906,3.0644195449363862,-23.000628409566552
89,73.3499984741211,225.07000732421875,3.068439154823249,-23.232289675825022
90,73.43000030517578,224.4499969482422,3.056652540043931,-22.38909495529665
91,73.66999816894531,226.57000732421875,3.0754718739727966,-23.839573581648402
92,73.56999969482422,226.52000427246094,3.078972478076509,-24.06854031856505
93,73.61000061035156,224.99000549316406,3.0565141098711575,-22.426949366992254
94,73.59500122070312,225.71299743652344,3.0669609850217348,-23.191785714451292
95,73.46499633789062,225.86000061035156,3.0743893264697686,-23.70146876918374
96,73.01000213623047,226.22000122070312,3.0984795863804497,-25.330785110608694
97,72.61000061035156,225.86000061035156,3.110590809968291,-26.086684938985563
98,71.0999984741211,221.7899932861328,3.1194092552176316,-26.229191661052134
99,70.45999908447266,220.97000122070312,3.1361056498991426,-27.194631783975716
100,70.80999755859375,220.13999938964844,3.1088830247097143,-25.38822505054511
101,70.51000213623047,219.00999450683594,3.10608407135902,-25.095129533756015
102,70.56999969482422,219.9199981689453,3.1163383749465257,-25.837755579466823
103,71.05500030517578,220.32000732421875,3.100696733206125,-24.884738911437005
104,71.16999816894531,221.39999389648438,3.110861312247317,-25.643911290928507
105,69.80000305175781,217.8699951171875,3.1213464984469046,-25.935843312936036
106,69.63999938964844,218.32000732421875,3.1349800292598897,-26.83222420907088
107,69.20999908447266,218.87840270996094,3.162525727573179,-28.590208841740797
108,69.08499908447266,219.35000610351562,3.1750743144008537,-29.4105297921462
109,68.98999786376953,220.00999450683594,3.1890129195434485,-30.335546944117958
110,69.07350158691406,220.55999755859375,3.1931202630731943,-30.652596281292567
111,68.91000366210938,220.0399932861328,3.193150219017087,-30.58870878393605
112,69.81999969482422,225.0749969482422,3.2236464900031656,-33.08505969986805
113,69.80000305175781,226.4199981689453,3.243839373489014,-34.48584636469385
114,70.0,226.52999877929688,3.236142839704241,-34.037907397696465
115,69.62999725341797,225.91000366210938,3.2444350505991153,-34.450123911038126
116,69.1500015258789,224.15499877929688,3.241576194259496,-34.0341825274753
117,69.0250015258789,225.05999755859375,3.260557661475952,-35.28789886362289
118,68.51000213623047,223.85000610351562,3.2674062052778123,-35.51462204004732
119,68.95999908447266,227.08949279785156,3.2930611341754505,-37.49873404333285
120,69.33999633789062,228.39999389648438,3.29391413266741,-37.74914143139048
121,69.37999725341797,228.86000061035156,3.2986452820748258,-38.09755597298177
122,69.16000366210938,227.69000244140625,3.2922207979313707,-37.541282825508056
123,68.86499786376953,227.1490020751953,3.298468149589537,-37.82327206932805
124,68.2300033569336,223.8800048828125,3.281254490222176,-36.325744741244925
125,67.33000183105469,221.72000122070312,3.2930342372044756,-36.67651174526687
126,67.49500274658203,215.47000122070312,3.1923845092607928,-29.966202016140265
127,68.63500213623047,220.4199981689453,3.211480896167873,-31.735896548626265
128,68.01499938964844,218.74000549316406,3.216055391547284,-31.785550617075636
129,67.87999725341797,218.52430725097656,3.2192739554062544,-31.946473295815473
130,67.79499816894531,218.11000061035156,3.2171990043693324,-31.769292039765297
131,67.48999786376953,217.48500061035156,3.2224775151030705,-31.995163729842282
132,67.45999908447266,217.1300048828125,3.218648203818158,-31.723856810502518
133,66.41999816894531,215.33999633789062,3.242095788532751,-32.83518089266234
134,67.30999755859375,214.65960693359375,3.1891192203168823,-29.67192418631074
135,66.5199966430664,212.67999267578125,3.1972339658551316,-29.89620744187848
136,66.97000122070312,215.88999938964844,3.2236821779078624,-31.850818180664724
137,67.28500366210938,215.25,3.1990783723656846,-30.33204373686268
138,67.91999816894531,217.91000366210938,3.20833347374475,-31.220577534672394
139,69.11000061035156,220.6199951171875,3.1923020281979593,-30.61077103764182
140,67.91000366210938,215.60000610351562,3.174790082124681,-28.93846205612467
141,68.62000274658203,214.25,3.122267435506213,-25.607742783780616
142,68.30999755859375,214.99000549316406,3.1472699923426832,-27.212582291075243
143,68.19000244140625,214.80999755859375,3.150168497840632,-27.367329589302066
144,68.9000015258789,215.52999877929688,3.128156661917396,-26.106617641176733
145,68.5999984741211,214.64999389648438,3.1290087269821107,-26.063543408418205
146,68.69999694824219,214.60000610351562,3.123726574037447,-25.734585826774996
147,69.87999725341797,215.2449951171875,3.08020898078469,-23.087680252414792
148,70.23999786376953,216.02999877929688,3.0755980260461717,-22.868375648071627
149,70.12000274658203,215.8800048828125,3.078722139572869,-23.053136984384388
150,70.25,215.35000610351562,3.065480513929048,-22.160479608213784
151,70.36000061035156,215.95140075683594,3.069235345132509,-22.455001108783016
152,68.98999786376953,211.58749389648438,3.0669299963495242,-21.913046333766395
153,69.11000061035156,211.6999969482422,3.0632324566429383,-21.690772868696506
154,70.12999725341797,214.6699981689453,3.0610296103852024,-21.815248190471173
155,70.4000015258789,215.6300048828125,3.0629261393346323,-22.02201306248366
156,70.05999755859375,214.60000610351562,3.0630889749037995,-21.940537105516647
157,69.36000061035156,212.66000366210938,3.0660323210892697,-21.953344468862234
158,69.4749984741211,212.7100067138672,3.0616770260613975,-21.682533327845952
159,69.63999938964844,212.32000732421875,3.0488226476891502,-20.83222420907088
160,69.62000274658203,212.1699981689453,3.047543662720722,-20.73800049792012
161,69.08000183105469,211.5399932861328,3.0622464921683847,-21.6144580147864
162,70.5250015258789,214.59649658203125,3.0428428491885366,-20.639787204851693
163,70.47000122070312,214.2550048828125,3.0403718060369114,-20.45173208200847
164,70.58499908447266,214.30740356445312,3.036160747242917,-20.183316570875
165,69.79499816894531,213.5800018310547,3.0601046985353353,-21.659812350856804
166,70.73999786376953,216.0760040283203,3.0545096204899185,-21.519510669692174
167,71.4000015258789,217.72000122070312,3.0492996718185026,-21.322268945568474
168,71.25360107421875,218.2530059814453,3.0630452733765683,-22.26369296890885
169,71.33000183105469,218.1999969482422,3.059021328291138,-21.997545653582726
170,71.63999938964844,219.94500732421875,3.0701425069526107,-22.87774329945929
171,71.83000183105469,220.06500244140625,3.0636920065657613,-22.4676809193439
172,71.8499984741211,220.4199981689453,3.06778013709125,-22.766891202760284
173,71.44010162353516,219.27000427246094,3.06928460751552,-22.760403132653003
174,71.9800033569336,220.44000244140625,3.062517257026107,-22.424215594316898
175,72.0999984741211,216.99000549316406,3.009570181489649,-18.639463413277575
176,72.31999969482422,218.0399932861328,3.014933548205441,-19.075704900744164
177,72.45999908447266,217.39999389648438,3.0002759680281406,-18.045143550145376
178,72.36000061035156,217.14999389648438,3.0009672756334895,-18.074113338819835
179,72.26000213623047,217.75999450683594,3.01356197161878,-18.963083737845857
180,72.56529998779297,219.13999938964844,3.019900688435278,-19.491386853389166
181,72.79000091552734,219.24000549316406,3.011952228817687,-18.964535688571793
182,71.67500305175781,216.43499755859375,3.019671968514632,-19.270082401581412
183,71.69000244140625,216.56500244140625,3.0208536067272336,-19.35824288029425
184,71.58499908447266,216.02239990234375,3.0177048636604744,-19.108572453959816
185,71.7300033569336,216.6699981689453,3.0206327621480793,-19.35164643555742
186,71.7300033569336,216.6999969482422,3.0210509801585763,-19.381645214854295
187,72.01000213623047,217.97000122070312,3.026940629835583,-19.870525565414503
188,72.04000091552734,217.61000061035156,3.0206829239982476,-19.426836146863643
189,70.76000213623047,216.32000732421875,3.0570944148326813,-21.70770723743737
190,71.05500030517578,216.82000732421875,3.0514391160790013,-21.384738911437005
191,70.80999755859375,216.2100067138672,3.0533824907275,-21.45823237476386
192,70.82499694824219,215.5030975341797,3.042754773313524,-20.709478790976725
193,70.69000244140625,216.02999877929688,3.056019116117028,-21.612979672990683
194,70.20500183105469,215.0800018310547,3.0635994049061552,-22.01600854805175
195,69.80000305175781,213.22000122070312,3.054727677627709,-21.28584941645166
196,68.87999725341797,212.57000732421875,3.0860919831652662,-23.20243291425185
197,68.30500030517578,212.0800018310547,3.1048971654127118,-24.31651966898891
198,68.44999694824219,213.1300048828125,3.113659815704137,-24.96201971977333
199,68.98999786376953,213.35800170898438,3.0925932499706668,-23.683554146266395
200,69.0999984741211,214.36500549316406,3.1022432739046546,-24.383684777695002
201,69.6500015258789,214.875,3.085068130546441,-23.35931352077551
202,69.16999816894531,214.08999633789062,3.095127974631187,-23.913394641946375
