,vz,chtr,Ratio,Spread
81,52.93000030517578,566.8099975585938,10.708671722852191,-55.09992165257965
82,52.85860061645508,565.89501953125,10.70582673267148,-54.88850495626279
83,52.900001525878906,563.5399780273438,10.652929334069254,-52.12550538612611
84,51.99509811401367,567.635009765625,10.917087001565568,-65.13731337805625
85,52.029998779296875,562.1199951171875,10.803767217093599,-59.27839304935132
86,51.677101135253906,561.030029296875,10.856453186654129,-61.665825248662586
87,51.20180130004883,562.3499755859375,10.983011560286673,-67.66930154584382
88,51.05830001831055,561.9550170898438,11.006144287771336,-68.68838216662617
89,50.875,552.4400024414062,10.858771546759828,-60.97957714137475
90,51.0099983215332,555.010009765625,10.880416154245093,-62.21933218458098
91,51.56999969482422,561.9099731445312,10.89606314659193,-63.60112988757338
92,51.51499938964844,562.8599853515625,10.926137863153409,-65.09310647301707
93,51.43000030517578,563.6300048828125,10.959167830805754,-66.70069364747597
94,51.05500030517578,560.0150146484375,10.968857336225794,-66.78089458077038
95,51.029998779296875,559.635009765625,10.966784698271866,-66.64725081157387
96,51.255001068115234,560.97998046875,10.944882816863798,-65.77508426044021
97,51.189998626708984,561.030029296875,10.959758631525943,-66.46565694819542
98,51.68299865722656,571.72998046875,11.062244748231302,-72.30766316425893
99,51.85499954223633,588.4299926757812,11.347603854407522,-87.31280563497175
100,52.029998779296875,589.5850219726562,11.331636283014031,-86.74341990482007
101,52.31999969482422,583.9600219726562,11.161315469778659,-78.26079638035951
102,52.290000915527344,584.9000244140625,11.185695432649693,-79.49640208656233
103,52.57500076293945,585.0999755859375,11.128862902430603,-76.88800947458564
104,52.89500045776367,590.1099853515625,11.156252580482755,-78.74479245095374
105,52.269901275634766,593.489990234375,11.354335396669786,-88.28442660501985
106,52.4900016784668,592.0,11.278338370540741,-84.62560153185704
107,52.951698303222656,589.0850219726562,11.124950489771248,-77.16113739800498
108,53.040000915527344,591.625,11.15431730369377,-78.8309953371609
109,53.18000030517578,592.3200073242188,11.138021886520576,-78.1464706397583
110,53.26499938964844,591.489990234375,11.104665296388339,-76.47888590670566
111,53.22999954223633,593.3300170898438,11.146534326363371,-78.66379576757974
112,52.95500183105469,591.8300170898438,11.176092845355614,-79.87358007021366
113,52.790000915527344,590.3900146484375,11.183747005292883,-80.05947076404475
114,52.373600006103516,590.030029296875,11.265790956285496,-83.80263464638203
115,52.56999969482422,592.0599975585938,11.262316929723799,-83.89731118785078
116,52.92499923706055,593.780029296875,11.219273270788875,-82.11923313146978
117,53.189998626708984,595.3300170898438,11.19251800076007,-81.05795851359396
118,53.16999816894531,596.1199951171875,11.211585774801847,-82.04501791394482
119,53.95500183105469,596.5349731445312,11.05615703642115,-74.724693011116
120,53.834999084472656,593.9099731445312,11.032042040395048,-73.28218124915865
121,53.915000915527344,597.2999877929688,11.078549154228954,-75.88387040556772
122,53.73500061035156,596.5599975585938,11.101888727692167,-76.91757493882828
123,53.80500030517578,598.2100219726562,11.118112044971243,-77.87783334208011
124,53.834999084472656,600.7000122070312,11.15816889426284,-80.07222031165865
125,53.790000915527344,600.22998046875,11.158765016779988,-80.04559347057209
126,53.904998779296875,600.10498046875,11.13264064666356,-78.78742256256673
127,54.08000183105469,616.260009765625,11.395340031437392,-93.21799924298664
128,53.8650016784668,618.5800170898438,11.483894881917896,-97.65658434024628
129,53.8650016784668,613.6849975585938,11.393019185663963,-92.76156480899628
130,53.834999084472656,608.7449951171875,11.30760667724734,-88.1172032218149
131,53.79499816894531,611.6699829101562,11.370387651825595,-91.43635376079787
132,53.79999923706055,610.5,11.347583804043111,-90.21709111003274
133,53.31999969482422,603.5399780273438,11.319204453895177,-87.98690932126196
134,53.400001525878906,600.719970703125,11.249437332169398,-84.37857650501478
135,53.49549865722656,606.3099975585938,11.33385074964039,-89.0275896103672
136,53.42499923706055,608.125,11.382779760119266,-91.5372822777022
137,53.505001068115234,609.5,11.391458514767024,-92.12395678567377
138,53.595001220703125,611.02001953125,11.40069046766287,-92.75712893310599
139,53.29999923706055,608.9199829101562,11.424390086796889,-93.56399557708157
140,52.79999923706055,610.4550170898438,11.561648218005327,-100.02595131366165
141,52.92499923706055,610.5499877929688,11.5361359772195,-98.88919162756353
142,52.8557014465332,608.510009765625,11.51266548569354,-97.53206315620814
143,52.94499969482422,607.3900146484375,11.472094024921008,-95.53213711002518
144,52.939998626708984,609.7000122070312,11.516812014034109,-97.89141440922769
145,53.025001525878906,609.8150024414062,11.500518338387701,-97.16879941096549
146,52.9900016784668,610.7899780273438,11.526513656925331,-98.48865800230833
147,52.880001068115234,611.510009765625,11.564107364104117,-100.29261849741447
148,52.69499969482422,612.1500244140625,11.61685222429537,-102.75560765409641
149,52.755001068115234,610.75,11.57710146212343,-100.76433912101258
150,52.84000015258789,612.260009765625,11.587055412520451,-101.43678124342868
151,52.880001068115234,610.7999877929688,11.550680322532358,-99.58259652475822
152,52.83000183105469,611.5700073242188,11.576187509513275,-100.84530069381178
153,52.83000183105469,608.7899780273438,11.523565340281381,-98.06527139693678
154,53.02000045776367,610.280029296875,11.510373897167936,-97.68310600704301
155,53.10390090942383,607.280029296875,11.43569528597676,-93.85636411920818
156,53.19499969482422,608.3499755859375,11.436224815790888,-94.02863726907883
157,53.29890060424805,610.8900146484375,11.46158753225293,-95.54485307073689
158,53.599998474121094,611.719970703125,11.412686345475791,-93.40783795380052
159,53.540000915527344,611.9550170898438,11.429865644854113,-94.23409087011218
160,53.5099983215332,614.75,11.488507181518928,-97.3247146344933
161,53.119998931884766,610.8599853515625,11.49962344944438,-97.27769278612338
162,53.02000045776367,609.8800048828125,11.50282911386713,-97.28308159298051
163,53.025001525878906,612.3499755859375,11.548325468450566,-99.70377255549674
164,53.01499938964844,608.1599731445312,11.471469964088671,-95.61232959530814
165,52.9900016784668,608.5750122070312,11.484713963584076,-96.27369218199583
166,53.044700622558594,608.5700073242188,11.472776737011294,-95.72969248561303
167,53.040000915527344,606.52001953125,11.435143458937848,-93.7260148684109
168,53.36000061035156,611.0369873046875,11.45121777202809,-95.0897558525915
169,53.19499969482422,608.780029296875,11.444309292027466,-94.45869098001633
170,53.1150016784668,609.4299926757812,11.47378279991373,-95.8969422615226
171,53.1349983215332,609.8099975585938,11.476616482953109,-96.0799033607564
172,53.189998626708984,606.1099853515625,11.3951870840472,-91.83792677531271
173,53.310001373291016,605.9500122070312,11.366535295394305,-90.49546539273881
174,53.31999969482422,604.3699951171875,11.334771166096871,-88.81692641110571
175,52.84000015258789,612.8599853515625,11.598409984515246,-102.03675682936618
176,52.564998626708984,607.594970703125,11.558926787347005,-99.4815640729909
177,52.939998626708984,608.02001953125,11.485078113026153,-96.21142173344644
178,53.0885009765625,606.77001953125,11.429405772808064,-93.49810287596158
179,53.02000045776367,605.1300048828125,11.413240280238508,-92.53308159298051
180,53.11000061035156,609.1599731445312,11.469779065033585,-95.67620247088148
181,53.25,607.9299926757812,11.41652568405223,-93.06668998051013
182,53.380001068115234,613.8599853515625,11.499812159393741,-97.71567252645939
183,53.290000915527344,612.905029296875,11.501313919442815,-97.64756385558967
184,53.474998474121094,611.27001953125,11.430949733024686,-94.18961717114864
185,53.52009963989258,611.5599975585938,11.426735033631212,-94.03517538673138
186,53.474998474121094,611.64501953125,11.437962355945684,-94.56461717114864
187,53.3650016784668,610.0900268554688,11.432399656452086,-94.09351566276386
188,53.349998474121094,609.1699829101562,11.418369265852016,-93.321310939278
189,53.306400299072266,606.1300048828125,11.370679721049584,-90.71094248891272
190,53.35499954223633,603.9099731445312,11.318713866101158,-88.01202143304413
191,53.23500061035156,604.9299926757812,11.363388480137491,-90.21449161290836
192,53.30500030517578,606.0700073242188,11.369852806573775,-90.66474025053519
193,53.474998474121094,608.6799926757812,11.382515381844252,-91.59959031567989
194,53.57500076293945,610.9199829101562,11.40307931330466,-92.85417368501935
195,53.38999938964844,609.4299926757812,11.414684391136012,-93.18715795888879
196,53.060001373291016,596.27001953125,11.237655561603441,-83.27893349540379
197,53.290000915527344,600.0399780273438,11.259898061899028,-84.78251258605842
198,53.505001068115234,599.6599731445312,11.207549970536892,-82.28392993020502
199,53.505001068115234,600.3099975585938,11.21969882393538,-82.93395434426752
200,53.3849983215332,599.3699951171875,11.227311303959103,-83.17644014090392
201,53.44499969482422,597.52001953125,11.18009211232376,-80.7352204359451
202,53.58000183105469,597.8200073242188,11.157521218629848,-79.70491835847297
203,53.755001068115234,603.1400146484375,11.220165615552185,-83.30051065566492
204,53.564998626708984,599.1099853515625,11.184728847408758,-81.14273560764336
205,53.33000183105469,597.530029296875,11.204387938890454,-81.87840110957545
206,53.4463005065918,596.4299926757812,11.159425199172029,-79.63237558539804
207,53.79499816894531,600.0499877929688,11.154382530295626,-79.81635864361037
208,53.80500030517578,596.8099975585938,11.092091704740378,-76.47780892801761
209,53.83000183105469,596.8300170898438,11.087311848195606,-76.25146734565162
210,53.83000183105469,603.1199951171875,11.204160776551298,-82.54144537299537
211,53.88999938964844,599.6599731445312,11.127481535279403,-78.49021687074621
212,53.814998626708984,599.4199829101562,11.138530116261258,-78.98927238779076
213,53.790000915527344,596.2999877929688,11.085703246768997,-76.11560079479084
214,53.83000183105469,593.8900146484375,11.032695419783927,-73.31146490424537
215,53.90999984741211,601.3300170898438,11.154331641473933,-79.9631794430516
216,53.89500045776367,595.2000122070312,11.043696208398336,-73.98097619263733
217,53.540000915527344,576.739990234375,10.772132618083546,-59.01906401464343
218,53.504600524902344,571.1900024414062,10.675530642931546,-53.817906117060076
219,53.54999923706055,574.469970703125,10.727730698183642,-56.65052259160409
220,53.39500045776367,570.9600219726562,10.69313638126654,-54.66790751515491
221,53.51499938964844,573.8499755859375,10.723161396446525,-56.37541047982192
222,53.45500183105469,573.2449951171875,10.723879440298901,-56.36163654066483
223,53.41999816894531,570.6099853515625,10.68158002452489,-54.071547369873585
224,52.025001525878906,577.3099975585938,11.09678002164827,-74.51763764193804
225,51.900001525878906,577.489990234375,11.12697443653101,-75.9293607069424
226,52.013099670410156,571.9400024414062,10.996076105165837,-69.26492154130248
227,51.92499923706055,572.5700073242188,11.02686597471449,-70.76305427259858
228,52.26499938964844,581.9249877929688,11.134124071342175,-76.76772657908445
229,52.29499816894531,583.27001953125,11.15345711738866,-77.81715505256925
230,52.59000015258789,586.1099853515625,11.144894155751789,-77.75021760781242
231,54.0,591.6699829101562,10.956851535373264,-69.41629787954632
232,54.334999084472656,598.9299926757812,11.022913458499309,-73.37527922351619
233,54.42499923706055,600.6400146484375,11.036105155136749,-74.19845381235454
234,54.38999938964844,600.1900024414062,11.03493306079417,-74.09332461072863
235,54.31999969482422,601.0499877929688,11.064985109899379,-75.64307597310192
236,54.26499938964844,601.22998046875,11.079516948883267,-76.36503302729561
237,54.11000061035156,600.6900024414062,11.101275100087333,-77.35238865397143
238,53.619998931884766,601.0900268554688,11.210183491779867,-82.58081273313717
239,53.80500030517578,604.72998046875,11.239289602059122,-84.39779183817386
240,53.505001068115234,600.75,11.227922399911877,-83.37395678567377
241,53.494998931884766,600.1900024414062,11.21955349892854,-82.91251870829778
242,53.439998626708984,599.219970703125,11.21294884172468,-82.48445134842898
243,53.65999984741211,600.1300048828125,11.183936015455567,-81.2266280144667
244,53.63999938964844,601.760009765625,11.218493971156793,-83.0537142702863
245,53.5099983215332,595.7999877929688,11.134367529090543,-78.37470242746205
246,53.5099983215332,597.1300048828125,11.159223016505285,-79.7047195173058
247,53.29499816894531,591.9400024414062,11.106858481633765,-76.63329484894045
248,53.36389923095703,592.969970703125,11.111818649847388,-76.98432285522249
249,53.529998779296875,596.280029296875,11.139175096105003,-78.6576625583612
250,53.54499816894531,597.5700073242188,11.160146190289602,-79.79983895330672
251,53.599998474121094,594.739990234375,11.0958956560703,-76.42785748505052
252,53.869998931884766,577.2449951171875,10.715518963478681,-56.27232021640957
253,54.14500045776367,585.260009765625,10.809123738435698,-61.577512972784845
254,54.275001525878906,578.780029296875,10.663841787658107,-53.81652237420285
255,54.30500030517578,574.0349731445312,10.570573058072892,-48.77586295706264
256,54.28499984741211,571.7000122070312,10.531454615713432,-46.63798339256975
257,54.119998931884766,567.5900268554688,10.487620806678793,-44.153891176244585
258,54.130001068115234,570.989990234375,10.548493976858818,-47.45529507393307
259,54.619998931884766,583.4199829101562,10.681435267652141,-55.056925674039505
260,54.30500030517578,573.5,10.560721789469174,-48.24088981253139
261,54.78499984741211,572.7999877929688,10.455416434942752,-42.81103742161467
262,54.915000915527344,573.1400146484375,10.43685705350468,-41.87005414725142
263,55.05500030517578,568.1300048828125,10.31931707807841,-35.48051236000508
264,54.880001068115234,564.385009765625,10.283983213942163,-33.45993226984426
265,54.665000915527344,561.8200073242188,10.277508422480174,-33.013507601478906
266,54.72999954223633,564.1300048828125,10.30750976797398,-34.683018889870866
267,54.57500076293945,558.2650146484375,10.229317578453276,-30.34536230951544
268,55.02000045776367,557.7999877929688,10.138131282299174,-25.49537827556667
269,55.064998626708984,555.510009765625,10.088259758825778,-22.761995351028123
270,55.30500030517578,554.5700073242188,10.027484029727393,-19.457054022964986
271,55.095001220703125,549.6099853515625,9.975677886817703,-16.566330082740865
272,55.09000015258789,549.9299926757812,9.982392288121058,-16.935617147568497
273,54.92499923706055,545.6599731445312,9.934637791971932,-14.29149075155583
274,54.90999984741211,553.4450073242188,10.07912964600568,-22.224326563641558
275,54.63999938964844,557.0750122070312,10.195370029827805,-28.5148735979074
276,54.869998931884766,562.969970703125,10.260068920394769,-32.14345268856202
277,54.92499923706055,562.4099731445312,10.23959910708649,-31.04149075155583
278,54.88999938964844,559.989990234375,10.20204038005477,-28.966390846804916
279,54.68000030517578,556.239990234375,10.172640583941687,-27.285688879236933
280,53.72200012207031,558.239990234375,10.391273388293603,-38.72567238653566
281,53.79999923706055,553.0700073242188,10.280111806084046,-32.78709843425149
282,54.255001068115234,565.1300048828125,10.41618272522586,-40.363579333147456
283,54.084999084472656,562.8800048828125,10.407322074715733,-39.78875220899367
284,53.70500183105469,556.469970703125,10.361604165914926,-37.1231513481561
285,53.42499923706055,554.010009765625,10.369864626620569,-37.422292043327204
286,53.209999084472656,551.4199829101562,10.36308950193287,-36.95084296089935
287,53.334999084472656,562.739990234375,10.551045277850294,-47.039119895894984
288,53.459999084472656,564.4299926757812,10.557987324016224,-47.49739194807812
289,53.43000030517578,565.2550048828125,10.579356197908464,-48.61800741990582
290,53.29349899291992,566.0999755859375,10.622308279310845,-50.80804063882583
291,53.43000030517578,560.364990234375,10.48783430720086,-43.72799277146832
292,53.345001220703125,559.0599975585938,10.48008219637313,-43.26056773889597
293,53.09000015258789,557.75,10.505744931191384,-44.463310699357336
294,52.95000076293945,560.260009765625,10.580925433295931,-48.352852486603794
295,52.959999084472656,560.3300170898438,10.580249750308756,-48.324337919033084
296,53.125,565.5,10.644705882352941,-51.868427693952
297,53.222999572753906,562.5750122070312,10.570148558388027,-47.97776748584833
298,53.12350082397461,565.0,10.635594251819635,-51.38320033930613
299,53.165000915527344,563.64501953125,10.601805884040381,-49.61928447918778
300,53.220001220703125,561.8699951171875,10.557496847606503,-47.30229568671284
301,53.39500045776367,566.155029296875,10.603146819798475,-49.86291483937366
302,53.57500076293945,569.02001953125,10.620998813403098,-50.9542103061131
303,53.46500015258789,568.1527709960938,10.62662993312632,-51.17089052778174
304,53.25,568.655029296875,10.678967686326292,-53.791726601603884
305,53.279998779296875,566.3150024414062,10.629035574630315,-51.15609648133868
306,53.32500076293945,561.2100219726562,10.524332188339953,-45.60767352596558
307,53.040000915527344,559.2899780273438,10.544682661640243,-46.49597336450465
308,52.755001068115234,582.9400024414062,11.049947694792698,-72.95434156241883
309,52.63999938964844,577.5800170898438,10.972264889566542,-68.7275647082901
310,52.54499816894531,575.5599975585938,10.953659103917454,-67.64367230146676
311,52.6349983215332,569.5800170898438,10.821317284184772,-60.776844448898984
312,52.517601013183594,568.469970703125,10.824370491721831,-60.82361272063797
313,52.53499984741211,565.35498046875,10.76149199792183,-57.53717710341236
314,52.5,566.030029296875,10.781524367559523,-58.5571089369427
315,52.290000915527344,576.8599853515625,11.03193679960839,-71.45636302406233
316,52.46500015258789,577.6900024414062,11.010959701920655,-70.56196508687928
317,52.63999938964844,574.9099731445312,10.921542169652575,-66.0575207629776
318,52.69499969482422,568.489990234375,10.788309963501394,-59.09557347440891
319,52.82500076293945,567.47998046875,10.742640270189606,-56.80455357895191
320,52.974998474121094,569.6799926757812,10.7537519411931,-57.52651187257236
321,52.7599983215332,569.010009765625,10.784875433428361,-58.97510673545712
322,52.08000183105469,565.5,10.858294549114225,-62.16567570493184
323,52.255001068115234,567.7899780273438,10.865753830666282,-62.73123870524891
324,52.724998474121094,567.969970703125,10.772308907356358,-58.279950678362454
325,52.589900970458984,567.4600219726562,10.79028504524875,-59.10123155404408
326,52.23500061035156,559.760009765625,10.716186526753782,-54.89835181653727
327,52.48500061035156,569.385009765625,10.848528210807066,-62.059891038090925
328,52.4900016784668,572.1099853515625,10.899408783716265,-64.73558688341954
329,52.09000015258789,566.9099731445312,10.88327839285611,-63.47712695767375
330,52.20500183105469,567.8300170898438,10.876927443225645,-63.263962405552476
331,52.474998474121094,572.2349853515625,10.90490713656275,-65.00842610524619
332,52.400001525878906,575.239990234375,10.977862089379519,-68.75243915004982
333,52.42499923706055,574.7899780273438,10.96404361263224,-68.056103418831
334,52.380001068115234,575.6500244140625,10.9898818762047,-69.35955470274443
335,52.36000061035156,577.6400146484375,11.032085712662084,-71.54662631012654
336,51.974998474121094,570.2000122070312,10.970659527598446,-67.90037451760752
337,51.84989929199219,567.9099731445312,10.952961932410938,-66.84304316946854
338,51.987998962402344,570.3699951171875,10.971185783274297,-67.94225265583775
339,51.974300384521484,570.0,10.966958588821182,-67.70724117597017
340,52.0,573.0900268554688,11.02096205491286,-70.54402805242903
341,52.040000915527344,575.1500244140625,11.052075601375577,-72.20986286500856
342,51.13999938964844,576.7000122070312,11.276887350213084,-82.62832449615523
343,51.68439865112305,574.719970703125,11.119796025538879,-75.28385807841771
344,51.2400016784668,576.385009765625,11.248731281908725,-81.32791518971344
345,51.154998779296875,572.1799926757812,11.18522150971784,-77.960503332507
346,51.04999923706055,565.6300048828125,11.079921906682117,-72.44516455575426
347,51.015201568603516,565.6500244140625,11.087871987595609,-72.80807485270536
348,51.09000015258789,564.6099853515625,11.051281731557461,-71.03098227849004
349,51.11000061035156,565.77001953125,11.069653938072186,-71.99393508517043
350,51.165000915527344,573.7349853515625,11.213426660517225,-79.41693652707049
351,51.084999084472656,572.7999877929688,11.21268470311223,-79.27026446050517
352,51.125,574.8699951171875,11.244400882487776,-80.94610903870971
353,51.05500030517578,574.8350219726562,11.25913267136699,-81.60090190498913
354,50.98500061035156,574.5900268554688,11.269785622770177,-82.04567279861236
355,51.01499938964844,575.1799926757812,11.274723111973461,-82.34003535412835
356,51.00559997558594,574.530029296875,11.264057859761994,-81.78269232675551
357,51.31999969482422,570.9000244140625,11.124318546549787,-75.05464193555092
358,51.099998474121094,572.5499877929688,11.204501074162048,-78.87246282810695
359,51.04499816894531,569.7100219726562,11.160937259456219,-76.57446138620689
360,51.04499816894531,565.8200073242188,11.084729701654718,-72.68444673776939
361,51.11000061035156,562.7999877929688,11.011543358874116,-69.02390334688918
362,51.095001220703125,561.02001953125,10.979939448634966,-67.39173671756866
363,50.959999084472656,559.989990234375,10.988814762459485,-67.6919972911346
364,51.0625,567.5250244140625,11.114321163555692,-74.21700353019627
365,50.98500061035156,566.5399780273438,11.111895091599122,-73.99562397048736
366,50.974998474121094,559.8499755859375,10.982834572720218,-67.40418101029881
367,51.005001068115234,559.6900024414062,10.973237735922437,-66.94856701154275
368,50.984901428222656,559.4525146484375,10.972905683382432,-66.90913791671902
369,51.020999908447266,559.1099853515625,10.958428614782866,-66.21089985906467
370,50.994998931884766,559.3099975585938,10.967938214993934,-66.66712160994796
371,51.3650016784668,557.2550048828125,10.84892410538798,-60.96617991767782
372,51.18000030517578,548.75,10.721961639857698,-54.28414954310976
373,51.08489990234375,549.3200073242188,10.753079841094417,-55.79126131689314
374,51.165000915527344,558.6799926757812,10.919182696745255,-64.36194385128924
375,51.2599983215332,557.9099731445312,10.883924920266052,-62.655834785040994
376,51.20500183105469,555.0900268554688,10.840543052550368,-60.37781528496252
377,51.279998779296875,558.27001953125,10.886701108047584,-62.818799798752636
378,51.08000183105469,562.1799926757812,11.005872602259723,-68.6995114944982
379,50.994998931884766,560.6099853515625,10.993430671513154,-67.9671094029167
380,51.095001220703125,555.6400146484375,10.874645295502965,-62.01173183475616
381,51.05500030517578,557.3300170898438,10.916267040612349,-64.09589702217663
382,51.07500076293945,559.5449829101562,10.955359266801379,-66.11378146948202
383,51.084999084472656,564.2899780273438,11.046099405703236,-70.76025469488017
384,51.16999816894531,565.2999877929688,11.047488919709306,-70.93269681729628
385,51.1150016784668,571.8800048828125,11.188104981002637,-78.05464069612411
386,51.10499954223633,569.8200073242188,11.149985567523277,-76.09320261874807
387,51.00910186767578,570.4600219726562,11.183494731048263,-77.678177907282
388,50.99679946899414,570.0999755859375,11.179132445999011,-77.43935742709537
389,51.005001068115234,571.77001953125,11.21007759156152,-79.0285841013865
390,51.10499954223633,572.739990234375,11.207122500040867,-79.01318552890432
391,51.2400016784668,572.239990234375,11.167837070443623,-77.18289565846344
392,51.209800720214844,567.4400024414062,11.080691478211744,-72.68050336999544
393,51.29999923706055,567.1699829101562,11.055945250393238,-71.52168180465178
394,51.349998474121094,566.8499755859375,11.038948245959801,-70.7089898426294
395,51.369998931884766,569.969970703125,11.09538607269371,-73.6319035868098
396,51.44499969482422,569.530029296875,11.070658619406588,-72.45291642914025
397,51.435001373291016,568.8300170898438,11.059200970202049,-71.8514261138984
398,51.61000061035156,570.0700073242188,11.045727583461376,-71.36700132124666
399,51.33000183105469,554.77001953125,10.807909599481325,-58.826077571520656
400,51.2599983215332,552.9199829101562,10.786578248440689,-57.665844550665994
401,51.165000915527344,555.1599731445312,10.850385287026421,-60.84192432003924
402,51.130001068115234,550.0399780273438,10.75767585638385,-56.066812208257076
403,51.15999984741211,547.7999877929688,10.70758384337014,-53.53121870908562
404,51.084999084472656,548.27001953125,10.732505223786864,-54.740296198786424
405,50.939998626708984,545.4600219726562,10.707892357238096,-53.35911040242296
