,adbe,avgo,Ratio,Spread
0,454.1549987792969,632.8099975585938,1.3933789108553154,47.714119728317655
1,458.0299987792969,632.8699951171875,1.3817217143066165,53.46057803077292
2,460.20001220703125,632.3599853515625,1.374098149886796,57.22222319924276
3,461.2900085449219,632.1199951171875,1.3703309922344213,59.09550778837047
4,463.9800109863281,635.9453125,1.3706308406435619,59.30099826159403
5,466.54998779296875,640.47998046875,1.3728003369983208,58.61728691005146
6,466.42999267578125,641.9600219726562,1.3763266343356422,56.95743989608309
7,461.6700134277344,638.8099975585938,1.3836939350157453,52.97491994800521
8,458.5350036621094,636.1500244140625,1.3873532431186784,50.93726836271469
9,461.3399963378906,636.5999755859375,1.3798933121759607,54.69043103922422
10,463.07281494140625,636.6599731445312,1.3748593149979866,57.22695857392546
11,459.2843017578125,636.5700073242188,1.386004278587104,51.64006385758262
12,458.20001220703125,628.8200073242188,1.3723701234649799,57.76532078217406
13,460.1600036621094,631.4299926757812,1.372196600422999,58.09226546208106
14,460.45001220703125,636.3300170898438,1.381974156195118,53.62680151651307
15,463.0400085449219,637.5650024414062,1.3769112618257755,56.27277085301262
16,461.19000244140625,636.2000122070312,1.3794748560011552,54.86563753055282
17,461.0199890136719,635.7750244140625,1.3790617317359055,55.03587036508918
18,461.5050048828125,634.0499877929688,1.3738745649225834,57.48767427291159
19,460.4049987792969,635.1599731445312,1.3795679343807608,54.72939553116896
20,455.44000244140625,629.530029296875,1.3822457972998672,52.919589163023375
21,460.2522888183594,628.969970703125,1.3665765189738162,60.690571224774885
22,457.5799865722656,624.2899780273438,1.3643297267083372,61.36627872911731
23,455.7250061035156,622.5,1.3659553275832361,60.37667941067912
24,454.2799987792969,618.9400024414062,1.3624636878237428,61.771419873280934
25,454.9800109863281,624.2000122070312,1.3719284301168742,57.56033655470685
26,454.55999755859375,622.1900024414062,1.368774211948126,58.94098130634802
27,458.19000244140625,627.0999755859375,1.3686461342336504,59.470353485027886
28,465.1400146484375,631.030029296875,1.3566453313500035,65.95447760993022
29,466.0,631.9299926757812,1.3560729456561829,66.34315087231334
30,469.4501037597656,631.7750244140625,1.3457767276101495,71.66789337844978
31,467.5,630.72998046875,1.3491550384358288,69.79082341265394
32,466.79998779296875,630.760009765625,1.3512425583982115,68.71186766872802
33,468.3194885253906,634.1799926757812,1.354161012330791,67.56876577370451
34,468.9800109863281,634.6400146484375,1.3532346790510412,68.09849722418755
35,460.3500061035156,619.2999877929688,1.3452807202824522,70.50697764541405
36,461.1400146484375,614.4400024414062,1.3324369669152245,76.55074357657418
37,457.25140380859375,614.3699951171875,1.3436153284602355,70.79390000986393
38,459.6300048828125,618.52001953125,1.3456911275601953,70.20806711799366
39,458.44500732421875,618.2999877929688,1.3486895438163171,68.65245085126196
40,457.7699890136719,615.0800170898438,1.3436442577092436,70.8609469671378
41,458.5899963378906,614.2999877929688,1.3395407503402026,72.86970822112585
42,444.260009765625,601.1649780273438,1.3531827416662958,64.53208972319317
43,445.6000061035156,602.8200073242188,1.3528276460215756,64.88496483662243
44,441.6400146484375,602.0599975585938,1.3632369748874698,59.711164126365475
45,443.5799865722656,603.0900268554688,1.3595970177009251,61.58806679010536
46,442.3699951171875,602.0499877929688,1.360964790646528,60.815005987790414
47,444.17498779296875,603.5499877929688,1.3588112891991233,62.01967961396872
48,444.04998779296875,601.5800170898438,1.3547574228744734,63.80234528931794
49,445.0,601.0399780273438,1.3506516360165028,65.76592085442041
50,443.1700134277344,596.75,1.3465486876794501,67.3137733957841
51,443.32000732421875,595.6790161132812,1.3436772675987887,68.6095141700805
52,447.2950134277344,598.3400268554688,1.3376854400191909,71.90481245691592
53,449.92608642578125,600.3200073242188,1.334263616704621,73.86733759600008
54,454.2650146484375,605.3900146484375,1.3326802529949568,75.29895484187523
55,452.7099914550781,602.75,1.3314263245276974,75.60886019091947
56,451.75,590.744384765625,1.3076798777324294,86.17598561603108
57,450.54998779296875,591.3400268554688,1.3124848360382027,83.7821969680333
58,452.7200012207031,592.5399780273438,1.3088442667203426,85.83388119900303
59,448.80999755859375,590.4600219726562,1.3156124533423958,82.05493049741233
60,446.739990234375,588.0050048828125,1.316213049506325,81.40816535238514
61,446.9800109863281,588.5900268554688,1.3168150977415232,81.18280012861965
62,445.3999938964844,586.9000244140625,1.3176920351518107,80.50524141083088
63,432.7799987792969,584.0399780273438,1.3495077861146358,64.45497950990989
64,432.2699890136719,583.0900268554688,1.3489024028383954,64.64071153525435
65,432.4599914550781,585.4400024414062,1.3537437312330405,62.57544324983746
66,436.1600036621094,585.7100219726562,1.3428787991904054,67.84967083225706
67,435.6199951171875,583.010009765625,1.3383453842810582,69.74051251524224
68,436.0527038574219,583.8699951171875,1.3389895073511529,69.52891534454716
69,434.29998779296875,581.010009765625,1.3378080269313595,69.76256044702609
70,438.7250061035156,591.8800048828125,1.349091108664001,65.52319075036098
71,437.6300048828125,592.5499877929688,1.353997626263401,63.21241396773826
72,433.4800109863281,589.2899780273438,1.3594397967428533,60.25390595696081
73,433.4800109863281,590.3300170898438,1.3618390747629252,59.21386689446081
74,429.25,584.6199951171875,1.3619568901972918,58.585470264828814
75,426.0899963378906,583.0499877929688,1.3683728620810154,55.42040099942403
76,426.75,585.1300048828125,1.371130649989016,54.32935994368836
77,428.9049987792969,593.8200073242188,1.384502416652371,48.86849435198576
78,431.5199890136719,595.469970703125,1.3799360072848414,51.13693752094355
79,430.07391357421875,594.0,1.3811579387911241,50.44005062124745
80,430.92999267578125,593.010009765625,1.3761168167558666,52.71282421479384
81,430.6300048828125,592.3800048828125,1.3756124704873203,52.89331532245103
82,432.8349914550781,594.2000122070312,1.3728095554601214,54.377348567539684
83,431.9700012207031,592.5999755859375,1.3718544665400618,54.68124902963041
84,428.0,585.3001098632812,1.3675236211758908,56.03230524097728
85,426.30999755859375,585.2750244140625,1.3728859932111255,53.52502305636631
86,423.5339050292969,581.5,1.372971545122878,53.140238763964135
87,422.8800048828125,579.7999877929688,1.3710744918139166,53.860420690196634
88,423.8699951171875,580.0700073242188,1.368509245774395,55.07384234572555
89,421.7900085449219,577.1900024414062,1.3684297654005093,54.83711168700643
90,420.4599914550781,573.4400024414062,1.3638396377665163,56.59416058336285
91,425.3522033691406,586.8099975585938,1.379586123947576,50.554852573763014
92,423.010009765625,585.760009765625,1.38474266859589,48.09520326302993
93,419.8399963378906,583.25,1.3892197148615533,45.85513740360386
94,424.3599853515625,586.739990234375,1.3826468340276905,49.13808051124499
95,428.489990234375,589.4400024414062,1.3756214051091251,52.626633738528085
96,424.8999938964844,586.0700073242188,1.3793128165283033,50.61723394544731
97,425.4700012207031,586.6199951171875,1.3787575938001124,50.921368054040045
98,432.6700134277344,592.5,1.369403891215033,55.830151062618825
99,435.5899963378906,595.5399780273438,1.3672030648871436,57.16559287600796
100,434.5799865722656,592.8021240234375,1.3640805889363277,58.39000762228068
101,435.3420104980469,592.0501098632812,1.3599654882513055,60.283869083111085
102,434.3900146484375,593.3200073242188,1.3658693508514628,57.58746274974544
103,437.1199951171875,597.3099975585938,1.3664668837637155,57.688185055582835
104,436.5799865722656,597.8300170898438,1.3693481961543992,56.35899500028688
105,434.9200134277344,607.094970703125,1.3958772922828462,44.606670859457836
106,431.3500061035156,597.4249877929688,1.3850121231935217,48.92721120143392
107,429.2200012207031,596.3800048828125,1.3894506388022594,46.78050912168828
108,431.88519287109375,599.5150146484375,1.388135144580835,47.63912972489675
109,428.7900085449219,598.8049926757812,1.3964994070356187,43.711203008074904
110,429.989990234375,599.75,1.3947999107446518,44.564296513243676
111,427.94000244140625,598.0900268554688,1.3976025224175193,43.15248549375883
112,431.82000732421875,614.4998779296875,1.423046332978984,32.55658979830275
113,430.6199951171875,610.8300170898438,1.41848967538912,34.42830407999247
114,423.2401123046875,600.77001953125,1.4194543524238554,33.429988397167904
115,424.3407897949219,601.4500122070312,1.4173749652907603,34.39929514443088
116,418.1600036621094,597.5531005859375,1.4290058718020895,29.03466821926395
117,418.1199951171875,594.8800048828125,1.4227494782115935,31.64781350944611
118,417.3999938964844,592.5,1.4195016978053445,32.94893960311947
119,415.3299865722656,591.0206909179688,1.4230147353329463,31.326466450279895
120,417.489990234375,595.1599731445312,1.4255670484708243,30.4238205911347
121,412.94000244140625,592.6699829101562,1.4352447798860384,26.09592610597815
122,412.32501220703125,592.47998046875,1.4369246660478159,25.364402443932818
123,410.57000732421875,591.3599853515625,1.4403389794729393,23.854627654545766
124,412.1700134277344,591.3300170898438,1.4346750074615058,26.28210941754776
125,408.4549865722656,586.9099731445312,1.436902455445216,25.135407696049697
126,407.8900146484375,580.2000122070312,1.4224423039801761,30.998791978468375
127,404.17999267578125,578.5869140625,1.431508052222223,27.052643973902605
128,406.0050048828125,578.0800170898438,1.4238248547125625,30.29421264359189
129,408.4100036621094,578.77001953125,1.4171298801243,33.20795710744085
130,410.6000061035156,581.1900024414062,1.4154651578229238,34.06956194221755
131,412.19000244140625,584.5999755859375,1.4182779109715058,33.04210326354223
132,414.05999755859375,588.260009765625,1.4207120060719707,32.18414498277764
133,400.80999755859375,574.0999755859375,1.4323494400910266,26.489846218232856
134,399.760009765625,573.9400024414062,1.4357113978907023,25.07647542095424
135,404.4599914550781,570.989990234375,1.411734169751108,35.06912923509469
136,401.17498779296875,566.5499877929688,1.4122265969516121,34.58675005910163
137,404.19500732421875,569.8300170898438,1.4097898459016924,35.83203949969993
138,401.5199890136719,565.4000244140625,1.4081491330057057,36.25367714381969
139,399.3699951171875,559.9299926757812,1.4020332010958423,38.50207155011083
140,401.1600036621094,558.6699829101562,1.3926362992575776,42.444302117539564
141,404.010009765625,563.6300048828125,1.3950892088287281,41.75484392392434
142,406.25,565.219970703125,1.3913106971153846,43.52136956814843
143,402.739990234375,565.9400024414062,1.4052242542690057,37.54179801671819
144,401.489990234375,565.0753784179688,1.407445745006242,36.533371762397906
145,398.54998779296875,561.8200073242188,1.4096600791167566,35.383324944560286
146,397.75,559.5900268554688,1.4068888167327938,36.414571527051976
147,400.1300048828125,560.9299926757812,1.4018693570357534,38.64090075219292
148,402.85528564453125,566.1699829101562,1.4053929614063188,37.48458082798197
149,404.489990234375,566.7999877929688,1.4012707396406667,39.30408305401647
150,410.42999267578125,573.6400146484375,1.397656177387562,41.364794776754024
151,412.1700134277344,578.0,1.4023339427174037,39.61212650739151
152,412.2366027832031,582.469970703125,1.4129506374994272,35.241935972871715
153,410.6199951171875,579.52001953125,1.4113292738359218,35.76949719446202
154,404.9775085449219,567.8599853515625,1.4022012911084245,38.97460254100827
155,404.5,569.1900024414062,1.4071446290269622,36.929067441006396
156,404.1099853515625,565.2999877929688,1.3988765640155518,40.234668452975484
157,404.94500732421875,563.3200073242188,1.39110248832676,43.4658794319796
158,401.69000244140625,560.7008056640625,1.3958545202923014,41.20765085225196
159,398.3599853515625,557.52001953125,1.399538206728331,39.39860543700854
160,395.9599914550781,554.4000244140625,1.4001415203004404,38.922353166654375
161,404.6600036621094,570.0850219726562,1.4088000217799548,36.27380383276136
162,401.4800109863281,566.8900146484375,1.4120005956354877,34.703782225268355
163,404.93499755859375,568.9500122070312,1.4050403537291307,37.82087551373979
164,401.1700134277344,565.364990234375,1.409290254283221,35.76429382874824
165,399.4849853515625,560.8300170898438,1.4038825929747805,37.7743531283968
166,405.6675109863281,571.3499755859375,1.4084193584957638,36.518539718256875
167,407.25,576.5700073242188,1.4157642905444292,33.66977316926091
168,407.7200012207031,579.489990234375,1.4212939971043779,31.45405899269224
169,408.0,581.8699951171875,1.426151948816636,29.493615542946827
170,406.32000732421875,582.010009765625,1.432393185849734,26.836232296106914
171,407.010009765625,584.2100219726562,1.435370157871722,25.670147500699272
172,404.0199890136719,580.239990234375,1.4361665412914506,25.15981187902264
173,407.1199951171875,580.8300170898438,1.4266801534094504,29.214958858146474
174,407.5950012207031,581.4000244140625,1.4264159832010501,29.35671978522896
175,399.614990234375,581.5399780273438,1.4552506593565706,17.25919673638623
176,396.8900146484375,577.1500244140625,1.45418126713341,17.56593732716874
177,403.8699951171875,582.02001953125,1.4411073527816054,23.1550256945701
178,407.4200134277344,579.719970703125,1.4229049914013419,30.774564748787043
179,406.9800109863281,581.8800048828125,1.4297508211093932,27.95521321302749
180,420.57000732421875,599.3900146484375,1.4251848781655174,30.809000579732924
181,423.55499267578125,603.8699951171875,1.4257180426614213,30.80184222446053
182,402.9849853515625,587.5599975585938,1.4580195762033386,16.28891343736848
183,399.1600036621094,585.4000244140625,1.4665798653253999,12.717380169220974
184,399.54998779296875,583.7899780273438,1.4611187482499461,14.911794463641513
185,399.67999267578125,584.2999877929688,1.461919531876469,14.596589243505946
186,397.1549987792969,579.9000244140625,1.4601352776534455,15.213000207094865
187,396.6400146484375,575.52001953125,1.4509882973894177,18.821332154429683
188,400.79998779296875,581.6199951171875,1.4511477366052725,18.954827651555547
189,392.17999267578125,581.6699829101562,1.4831709770340786,5.988292459771856
190,398.6099853515625,587.885009765625,1.4748376392205214,9.408225258185098
191,394.0199890136719,584.0,1.4821583074043894,6.415399891335596
