,v,msft,Ratio,Spread
146,215.8740997314453,302.7699890136719,1.4025304072620477,-20.70772468263313
147,215.27000427246094,310.4501037597656,1.4421428791669368,-29.18082719805877
148,216.52000427246094,307.2300109863281,1.418945154830687,-24.319876681159105
149,217.7100067138672,311.0575866699219,1.4287702773292361,-26.585352588176665
150,217.4499969482422,309.9079895019531,1.425191969884083,-25.777066650049125
151,215.0,307.7850036621094,1.4315581565679505,-26.87015798139085
152,215.55999755859375,306.7970886230469,1.423256133316911,-25.147141878057557
153,214.69000244140625,303.30999755859375,1.412781191995067,-22.802081393453552
154,217.49000549316406,309.8599853515625,1.4247090786951206,-25.67654383506677
155,218.69000244140625,310.80938720703125,1.421232720916479,-25.05072626281221
156,217.35780334472656,310.260009765625,1.4274160163164549,-26.250108184302025
157,215.6699981689453,308.4700012207031,1.4302870303687898,-26.675658193089095
158,216.74000549316406,307.0007019042969,1.4164468677840816,-23.801775033878375
159,215.53030395507812,305.05999755859375,1.4153926012287155,-23.44902919701237
160,214.22000122070312,301.6400146484375,1.4080852064680398,-21.74906259723919
161,212.05999755859375,299.12799072265625,1.410581883271054,-22.072445659360955
162,213.86000061035156,303.79998779296875,1.4205554424667095,-24.38160357308762
163,211.25,301.7250061035156,1.4282840525610208,-25.732733653183534
164,209.4199981689453,299.8900146484375,1.432002756520451,-26.299960338134174
165,208.11000061035156,299.5299987792969,1.4392869054866457,-27.65956017934157
166,207.77999877929688,297.2300109863281,1.4305034783547415,-25.79276123424707
167,205.94000244140625,295.760009765625,1.4361464808167816,-26.738097804719775
168,200.72999572753906,287.3699951171875,1.431624576464642,-25.18718704423323
169,200.5345001220703,284.6700134277344,1.4195563020550015,-22.7438297372171
170,196.6999969482422,280.2300109863281,1.4246569157805593,-23.337326675895685
171,198.22000122070312,286.1700134277344,1.443698979242289,-27.282040492851497
172,197.94000244140625,287.4800109863281,1.4523593383880415,-28.959588583580587
173,199.2050018310547,291.45001220703125,1.4630657339327722,-31.269042569100083
174,201.88999938964844,296.7200012207031,1.4697112393766094,-33.01447235461559
175,199.8000030517578,290.5899963378906,1.4544043638608646,-29.62797681167139
176,200.75,287.3399963378906,1.4313324848711861,-25.13092893264049
177,200.85000610351562,288.010009765625,1.4339556933704458,-25.66966572889722
178,202.84759521484375,289.8900146484375,1.4291025453932729,-24.92746296244697
179,204.33999633789062,293.4587097167969,1.436129563355488,-26.53710367952387
180,202.66000366210938,291.0899963378906,1.4363465463230656,-26.373693493429943
181,202.0,288.4100036621094,1.4277722953569771,-24.560078513397077
182,207.9499969482422,300.0215148925781,1.442757967278317,-28.361110890986385
183,209.63999938964844,300.69000244140625,1.4343159860563024,-26.811155565853444
184,209.7899932861328,303.2900085449219,1.4456838660138773,-29.214266752154305
185,209.4199981689453,302.1499938964844,1.442794367960652,-28.55993958618105
186,210.22000122070312,303.0199890136719,1.441442237913133,-28.37978174155241
187,205.5800018310547,297.69000244140625,1.448049420128167,-29.140658311818203
188,205.8699951171875,296.94000244140625,1.4423665880614556,-28.009988128535742
189,207.2100067138672,303.777587890625,1.4660372474680066,-33.08855885396174
190,208.72000122070312,304.7149963378906,1.4599223579712477,-32.04381835792573
191,208.9499969482422,302.32000732421875,1.4468533703740838,-29.346917127857314
192,206.47000122070312,299.19000244140625,1.449072507737293,-29.47236839967322
193,206.55999755859375,299.0,1.447521318425579,-29.164229007938122
194,207.24000549316406,299.25,1.443977958251265,-28.521591979893817
195,205.86000061035156,299.7900085449219,1.4562810048386208,-30.87311388319843
196,218.56500244140625,298.8880920410156,1.3675020643853661,-13.293516871142758
197,221.99000549316406,303.95001220703125,1.3692058411899586,-13.859482814071798
198,223.02000427246094,303.1400146484375,1.3592503310962853,-11.697420077265365
199,223.1999969482422,303.3900146484375,1.3592742777626048,-11.711146176607672
200,222.0500030517578,300.6000061035156,1.3537491644773747,-10.430718743670257
201,225.8300018310547,304.1600036621094,1.3468538333965654,-9.028764088434643
202,228.05799865722656,308.2900085449219,1.3518052879534597,-10.234108295540596
203,223.8699951171875,310.0199890136719,1.3848215293496036,-17.461623194946544
204,224.1199951171875,307.2699890136719,1.3710065844549346,-14.383451646254132
205,225.42999267578125,308.2900085449219,1.3675642929568466,-13.683855467156052
206,224.48500061035156,307.5,1.3698019875000076,-14.134324960690678
207,224.1699981689453,309.010009765625,1.3784628286107232,-16.057834082468407
208,224.27999877929688,308.2099914550781,1.374219694723526,-15.113419489296762
209,226.1699981689453,310.7699890136719,1.3740548769935954,-15.19244094097583
210,232.08999633789062,306.4599914550781,1.320436021761641,-3.1113435129456253
211,231.19000244140625,307.6499938964844,1.3307236067634736,-5.482755517643925
212,230.64999389648438,307.4700012207031,1.3330587875874627,-6.011624603839282
213,231.0988006591797,306.6499938964844,1.3269216154380923,-4.602474838111123
214,230.10000610351562,305.6099853515625,1.3281615699483165,-4.873570117820593
215,231.32000732421875,307.57000732421875,1.3296299394160394,-5.232113330457667
216,232.11000061035156,308.79901123046875,1.3303994244903596,-5.424103956040328
217,233.3300018310547,312.3599853515625,1.338704765355166,-7.383599317114902
218,234.36000061035156,310.4800109863281,1.3247994972594925,-4.151559773667843
219,234.1300048828125,310.9200134277344,1.3279802116066117,-4.893474431470638
220,234.25999450683594,311.32000732421875,1.3289508009236042,-5.122832743036172
221,234.95179748535156,312.05999755859375,1.328187317137038,-4.954702758013143
222,235.25,313.260009765625,1.3316047173884167,-5.76326864081979
223,235.39999389648438,313.3900146484375,1.3313085079613414,-5.696378606417527
224,232.08999633789062,310.8617858886719,1.3394019164708009,-7.513137946539375
225,231.86000061035156,308.17999267578125,1.3291641156927623,-5.133256950045295
226,231.82000732421875,307.1600036621094,1.3249935033973217,-4.165766570963415
227,231.3800048828125,306.07000732421875,1.3228023202749721,-3.65335536357175
228,231.5,304.67999267578125,1.3161122793770248,-2.1058247813624167
229,231.11500549316406,304.2315979003906,1.3163645400315178,-2.1628069801575567
230,231.5500030517578,301.2300109863281,1.3009285554576084,1.409795223829503
231,225.875,303.70001220703125,1.3445490302469563,-8.509704158192067
232,225.25,305.114990234375,1.3545615548695893,-10.745111057266927
233,226.5399932861328,305.75,1.3496513157119259,-9.686764444839769
234,227.625,307.19000244140625,1.349544217205519,-9.702493551720083
235,227.22000122070312,306.94000244140625,1.3508494005475757,-9.984129858201657
236,229.75,307.82000732421875,1.3398041668083516,-7.543040270646957
237,228.4499969482422,305.79998779296875,1.3385860883257137,-7.229516798597915
238,228.75999450683594,305.95001220703125,1.3374279574827,-6.972611697082089
239,229.74249267578125,304.3500061035156,1.3247440756770341,-4.082893810805404
240,227.88999938964844,302.3999938964844,1.3269559643090703,-4.564623966384277
241,228.63999938964844,303.49700927734375,1.3274011987732905,-4.677124701166365
242,228.5399932861328,304.2666015625,1.3313494814955964,-5.577993617800319
243,228.1549072265625,303.1034851074219,1.3284986450299485,-4.920374316918428
244,227.0500030517578,300.8500061035156,1.3250385468391055,-4.117287769821717
245,224.98500061035156,301.2099914550781,1.3388003228568093,-7.187973318383927
246,226.8000030517578,304.2099914550781,1.3413138772562303,-7.805444670076627
247,227.55499267578125,304.45001220703125,1.337918402171951,-7.0544009653798
248,227.2100067138672,303.95001220703125,1.3377492329807692,-7.0072592749737215
249,227.5,303.5950012207031,1.3344835218492446,-6.271578105363192
250,227.3000030517578,303.92999267578125,1.3371314940395063,-6.869102793394875
251,227.9499969482422,304.5400085449219,1.3359947910596817,-6.625880647935917
252,232.60000610351562,307.95001220703125,1.3239467073357774,-3.9318814863650733
253,232.36000061035156,308.3500061035156,1.3270356571421817,-4.646927280394793
254,230.80999755859375,308.6700134277344,1.337333810028636,-7.001602212506969
255,230.62229919433594,308.69000244140625,1.338508910542453,-7.267980277720897
256,231.2949981689453,309.7900085449219,1.3393718454674117,-7.484943724031057
257,230.8699951171875,310.0199890136719,1.3428336101289757,-8.272819831558552
258,230.8800048828125,311.2099914550781,1.347929594912468,-9.449682591816002
259,228.89999389648438,306.4111022949219,1.338624335802693,-7.249926518905015
260,228.1750030517578,305.2799987792969,1.3379204325464567,-7.070508476487037
261,228.47500610351562,306.67999267578125,1.3422912112182335,-8.07669250854015
262,226.0800018310547,302.55999755859375,1.3382873102800623,-7.100586436226552
263,226.102294921875,302.4798889160156,1.3378010560243598,-6.991213961089857
264,225.85000610351562,302.0799865722656,1.3375248103106576,-6.9224876662949715
265,225.58999633789062,302.3900146484375,1.3404407090619175,-7.5738269723081135
266,227.3000030517578,300.42999267578125,1.3217333420245103,-3.369102793394875
267,227.8300018310547,299.82000732421875,1.3159812356343992,-2.0633953610045683
268,227.2353057861328,300.57000732421875,1.322725825040174,-3.5940446492576985
269,227.1300048828125,299.17999267578125,1.3172191531019553,-2.342257042905503
270,224.39999389648438,296.4100036621094,1.3209002305001987,-3.1559157625562353
271,224.84689331054688,295.95001220703125,1.3162290474624456,-2.109285616187565
272,224.50999450683594,294.9549865722656,1.31377218738155,-1.556502390087717
273,224.38999938964844,293.29998779296875,1.3070991960014207,-0.05901954456267533
274,225.14999389648438,296.2850036621094,1.31594497754386,-2.0464011164789486
275,226.83999633789062,296.04998779296875,1.3051048870234774,0.40705762662279965
276,226.4199981689453,295.5350036621094,1.3052513296179487,0.37071595927907963
277,224.1199951171875,293.2900085449219,1.3086293723662044,-0.4034711775041322
278,225.1999969482422,294.4800109863281,1.3076377219223878,-0.17577012495884703
279,225.3300018310547,294.9800109863281,1.309102243772646,-0.5051145100382135
280,226.80499267578125,299.1050109863281,1.318776132119367,-2.693914390753962
281,228.36000061035156,299.431396484375,1.311225239464296,-0.9790624403330119
282,227.72999572753906,297.9599914550781,1.3083915032939433,-0.3346561233416472
283,229.14999389648438,298.7200012207031,1.30360030188631,0.7693461040061444
284,228.13999938964844,298.9956970214844,1.3105798975251988,-0.832155542691867
285,228.1699981689453,299.92999267578125,1.3145023231919486,-1.727072213545812
286,227.74000549316406,300.5299987792969,1.319618826426689,-2.89152376641154
287,227.27000427246094,294.4599914550781,1.2956394857196685,2.5615194438652633
288,228.02999877929688,295.510009765625,1.2959260244159363,2.50913543054274
289,227.52000427246094,296.44000244140625,1.302918411017661,0.9096800062296049
290,227.44000244140625,296.6449890136719,1.3042779890494172,0.5996761347821982
291,228.9499969482422,298.9877014160156,1.3059083005081087,0.23911267574008632
292,229.47000122070312,300.510009765625,1.3095829876106373,-0.6005932441885469
293,228.8699951171875,299.5,1.3086031650704064,-0.37820320742612723
294,226.3699951171875,293.9750061035156,1.2986482857471031,1.8650752021339778
295,226.2899932861328,294.9599914550781,1.3034601626511846,0.7750725513896961
296,225.50100708007812,293.8299865722656,1.3030096422936286,0.8693861336504776
297,224.85000610351562,293.45001220703125,1.3050923026078718,0.39480050416964985
298,224.4250030517578,293.3900146484375,1.307296471689363,-0.10309757601403846
299,224.9250030517578,292.05999755859375,1.2984772417292683,1.8832626112145314
300,224.60000610351562,290.75,1.2945235623279394,2.76664116250849
301,223.91000366210938,289.9599914550781,1.2949845326814484,2.650893028238995
302,223.3000030517578,289.8399963378906,1.297984739707817,1.9701487654169065
303,223.27999877929688,289.2250061035156,1.2953466843638004,2.558879667495985
304,222.58079528808594,286.81988525390625,1.2886102095316703,4.046165746857964
305,224.27999877929688,289.42498779296875,1.2904627669352626,3.6715841728126133
306,222.99000549316406,288.2900085449219,1.2928382503392495,3.11320704280733
307,222.82000732421875,287.82000732421875,1.291715276292135,3.36005401399977
308,224.11000061035156,290.4700012207031,1.2961045934122692,2.403416495567553
309,222.5800018310547,287.6499938964844,1.292344287582583,3.2150155441888
310,222.11000061035156,286.739990234375,1.2909818983675754,3.508055092356285
311,220.88999938964844,286.17999267578125,1.2955769544412996,2.4665738909308583
312,220.72500610351562,287.07000732421875,1.3005776390808599,1.3599748335570732
313,222.38999938964844,289.3299865722656,1.3010026861204849,1.2856092866009996
314,221.32000732421875,287.7200012207031,1.3000180358715283,1.4910308253608215
315,220.3300018310547,287.989990234375,1.3070847721192362,-0.07852473193368525
316,218.99000549316406,286.6199951171875,1.3088268319447782,-0.4675243085371952
317,220.4499969482422,287.94000244140625,1.306146547640958,0.128978994806898
318,217.87010192871094,284.8999938964844,1.3076598917170665,-0.21760503636507367
319,216.94000244140625,282.94000244140625,1.3042315813462115,0.5214576619658098
320,217.3300018310547,282.1383972167969,1.2982027094267552,1.835009701335293
321,215.99000549316406,280.2799987792969,1.2976526304508453,1.93441344504434
322,207.52000427246094,280.5498962402344,1.3519173596001361,-9.453937687992793
323,210.7899932861328,285.4674987792969,1.3542744336624866,-10.079070791759607
324,210.36000061035156,283.1153869628906,1.345861314610392,-8.29140442470346
325,211.38999938964844,283.63848876953125,1.3417781805595708,-7.4624410531314584
326,213.8542022705078,287.1099853515625,1.3425501220144003,-7.699212532346808
327,214.66000366210938,290.6600036621094,1.3540482563283172,-10.191466480412105
328,217.3000030517578,294.5799865722656,1.3556372868623514,-10.645958637576387
329,217.88999938964844,295.5450134277344,1.356395494311866,-10.836505445331413
330,218.7899932861328,295.8900146484375,1.3523928137859282,-10.000097102742489
331,220.1300048828125,296.9800109863281,1.349111908412609,-9.331078716840368
332,220.42999267578125,295.82000732421875,1.3420134153854673,-7.777285220301524
333,219.43499755859375,296.1099853515625,1.3494200498828584,-9.37337960184057
334,218.05999755859375,296.8299865722656,1.3612308075556407,-11.898324340352035
335,219.17999267578125,297.3399963378906,1.356601908358152,-10.938131977435505
336,215.75999450683594,294.7799987792969,1.3662402960895392,-12.867518801353997
337,218.00999450683594,297.8299865722656,1.3661299668668485,-12.963962656090887
338,216.75999450683594,295.6300048828125,1.3638587025960145,-12.404838710099868
339,216.0399932861328,295.4200134277344,1.3674320616945548,-13.1399829176561
340,213.8437042236328,293.5304870605469,1.372640303469395,-14.133494882536086
341,214.4600067138672,295.135009765625,1.3761773781877873,-14.929005816881345
342,216.11000061035156,299.1300048828125,1.3841562354263597,-16.75807672469951
343,211.9600067138672,299.25,1.411822940749237,-22.325711538180617
344,210.50999450683594,297.1863098144531,1.41174441864708,-22.1654323590512
345,209.66000366210938,295.8999938964844,1.4113325800249457,-21.994887688635703
346,207.57000732421875,294.30999755859375,1.4178830619728673,-23.148400690613318
347,208.4600067138672,295.2200012207031,1.4161949137127439,-22.890114440577708
348,208.42999267578125,293.7749938964844,1.4094660280176647,-21.48450612980368
349,208.97000122070312,295.010009765625,1.41173378017092,-22.0106602369677
350,208.22000122070312,296.85009765625,1.4256560172699415,-24.835262773669985
351,209.72999572753906,298.0299987792969,1.4210175218163292,-24.033014953415222
352,209.1199951171875,299.2699890136719,1.4310921767474496,-26.07374456779981
353,209.47999572753906,300.0199890136719,1.4322130758676068,-26.351176736482632
354,209.08999633789062,300.0,1.4347888720376574,-26.843134537570865
355,208.81500244140625,300.3900146484375,1.438546134790901,-27.59412987756936
356,208.47999572753906,300.17999267578125,1.4398503397327589,-27.823866593361704
357,209.52499389648438,298.3399963378906,1.423887388276385,-24.612115585536987
358,208.05999755859375,297.3500061035156,1.4291550975327492,-25.545205819299174
359,209.00999450683594,296.0199890136719,1.4162958556701468,-22.968140850424522
360,210.5500030517578,298.1300048828125,1.4159582073695132,-23.056608762818843
361,209.94000244140625,297.80999755859375,1.4185481284907187,-23.53734081860968
362,208.22000122070312,295.760009765625,1.4204207474388288,-23.745174883044985
363,207.3000030517578,295.95001220703125,1.4276411377241498,-25.14284622003915
364,200.55999755859375,289.95001220703125,1.4457021127671392,-27.990358383587665
365,198.57000732421875,287.8999938964844,1.4498664615870738,-28.552572781431383
366,199.22500610351562,291.7699890136719,1.4645249344957765,-31.562760043444843
367,200.16000366210938,290.3800048828125,1.4507394063251704,-28.94541752527609
368,199.47999572753906,289.4049987792969,1.450797097341943,-28.86304844980477
369,199.83999633789062,288.70001220703125,1.444655812137304,-27.685494046221965
370,200.2100067138672,289.67999267578125,1.4468806900834947,-28.179767002505987
371,192.86000061035156,280.2300109863281,1.4530229705458535,-28.378036856610965
372,192.10000610351562,282.4700012207031,1.4704320262670394,-31.615661388210317
373,190.58999633789062,281.8163146972656,1.478652185908241,-32.94414383807619
374,192.2100067138672,282.5849914550781,1.470188760129161,-31.586255339960577
375,192.8300018310547,282.8900146484375,1.4670435718622648,-31.07741950216327
376,192.3000030517578,281.5,1.4638585311110675,-30.383126934553577
377,190.74000549316406,278.8999938964844,1.4621997790939556,-29.83090809007844
378,187.97999572753906,273.95001220703125,1.4573359848571248,-28.503953117390825
379,189.9499969482422,271.2200012207031,1.4278494634280279,-23.187948724966237
380,193.3800048828125,280.05999755859375,1.4482365833443276,-27.52542099919585
381,194.27000427246094,280.8599853515625,1.4457197672043098,-27.157118880019613
382,193.02499389648438,278.80999755859375,1.4444243303958566,-26.741439019940334
383,192.27999877929688,277.42999267578125,1.4428437405713808,-26.33937894263072
384,191.55999755859375,275.739990234375,1.439444527817101,-25.5945121638588
385,197.6300048828125,284.79998779296875,1.4410766622297304,-26.686494905799538
386,196.00999450683594,284.6700134277344,1.4523239702341115,-28.683085796493305
387,197.6699981689453,285.92999267578125,1.4465017216795923,-27.764001154022043
388,199.44500732421875,286.8324890136719,1.4381532677195354,-26.336467478195363
389,199.43499755859375,287.6499938964844,1.4423245539538423,-27.16711204215672
390,200.02999877929688,288.7550048828125,1.4435584994499269,-27.491073140196722
391,199.85000610351562,288.4800109863281,1.4434826228471822,-27.45235314437004
392,198.75,283.45001220703125,1.4261635834316038,-23.866317191320565
393,197.38499450683594,281.1199951171875,1.42422171360879,-23.32812396813809
