,unp,noc,Ratio,Spread
934,207.9600067138672,476.0299987792969,2.289045890608515,-48.57348676501344
935,209.1300048828125,482.2799987792969,2.306125316879067,-52.40696511766002
936,210.3000030517578,482.3800048828125,2.293770793546265,-50.09044957382228
937,209.6999969482422,481.80999755859375,2.297615663187221,-50.7596986657026
938,209.6199951171875,484.3500061035156,2.310609757588922,-53.4649435004777
939,210.55999755859375,483.6449890136719,2.2969462130578018,-50.81843939935861
940,211.14999389648438,481.7699890136719,2.2816481313746007,-47.724857216741086
941,210.91000366210938,479.05499267578125,2.2713716009566642,-45.505538232810224
942,212.19000244140625,481.5799865722656,2.2695696358514734,-45.38681452284304
943,212.72999572753906,482.0098876953125,2.2658294428429477,-44.70141008388059
944,212.63999938964844,479.1499938964844,2.2533389544385503,-42.027395292787375
945,207.875,482.2950134277344,2.320120329177315,-55.01407482004491
946,209.17999267578125,479.6400146484375,2.2929535875443694,-49.66373588179225
947,208.75999450683594,481.1300048828125,2.304704050311027,-52.02119300119669
948,209.2100067138672,480.42999267578125,2.2964006369583307,-50.39172272429123
949,209.83999633789062,481.8599853515625,2.296320976748671,-50.52053083032824
950,209.83999633789062,482.0199890136719,2.297083479917284,-50.680534492437616
951,209.69000244140625,480.07000732421875,2.28942725802278,-49.04035114920934
952,210.42999267578125,472.9750061035156,2.247659661482995,-40.416969399663785
953,210.47000122070312,474.864990234375,2.2562122273017993,-42.224319627796646
954,210.1199951171875,474.1400146484375,2.256520205913776,-42.222248870516964
955,210.66000366210938,474.95001220703125,2.254580859918872,-41.91690935150153
956,210.08999633789062,475.69000244140625,2.264220147237984,-43.834196332730684
957,209.6300048828125,475.82000732421875,2.269808692654527,-44.914270487699284
958,209.94000244140625,475.7300109863281,2.2660284150425465,-44.18400322387741
959,206.02999877929688,470.3900146484375,2.2831141942214344,-46.91975327731295
960,206.8000030517578,474.260009765625,2.293326899259897,-49.199376680813245
961,206.41000366210938,473.30999755859375,2.2930574543925513,-49.05487168956641
962,206.1999969482422,473.6300048828125,2.29694477154477,-49.80862821409981
963,207.07000732421875,472.8800048828125,2.2836721309542583,-47.26170325919615
964,206.2100067138672,468.8999938964844,2.2738954397451745,-45.057942994290144
965,206.61000061035156,469.07000732421875,2.2703160831447065,-44.40180648835836
966,204.8000030517578,470.6099853515625,2.2979002848580437,-49.680164966281254
967,206.2899932861328,471.0830993652344,2.283596464671083,-47.075843688786776
968,207.47000122070312,471.8399963378906,2.274256487982352,-45.39554478060812
969,207.86000061035156,471.0,2.2659482277348935,-43.75004122693302
970,207.8000030517578,468.3500061035156,2.253849851902366,-41.22396666893859
971,208.10000610351562,469.5899963378906,2.2565592626859488,-41.844328695264025
972,206.63499450683594,465.1000061035156,2.250828845392541,-40.38018271515101
973,203.08999633789062,459.0899963378906,2.2605249131723872,-41.692034677571925
974,204.52000427246094,457.17999267578125,2.2353803203853224,-36.82848354718628
975,204.07969665527344,457.4934997558594,2.2417394148161955,-38.051404775653495
976,204.55999755859375,456.3349914550781,2.230812460409648,-35.9008799393565
977,205.49000549316406,458.8175048828125,2.232797180484166,-36.46254907369722
978,205.86000061035156,459.4599914550781,2.23190513015074,-36.340845381541655
979,205.5,458.70001220703125,2.23211684772278,-36.32441368003428
980,210.08999633789062,460.3900146484375,2.191394272328826,-28.53420853976193
981,209.8000030517578,462.4649963378906,2.204313582511246,-31.208144203783018
982,208.3715057373047,460.7300109863281,2.2110989185209107,-32.423586276114676
983,209.0,460.7749938964844,2.2046650425669108,-31.170473145308943
984,207.96499633789062,459.6000061035156,2.20998732573621,-32.13318848809125
985,208.39999389648438,461.375,2.2138916195418528,-33.009735664923696
986,209.0800018310547,460.9599914550781,2.2047062723270536,-31.190234414049524
987,211.4499969482422,457.8573913574219,2.165322288793857,-23.19263135244152
988,211.7100067138672,458.0199890136719,2.163430988090707,-22.81820318776867
989,212.0500030517578,455.1400146484375,2.1463806088102038,-19.235998227358078
990,212.30999755859375,455.9200134277344,2.1474260217157632,-19.479002701331904
991,211.05999755859375,454.79998779296875,2.1548374540595203,-20.94073500377287
992,211.0399932861328,452.2650146484375,2.1430298949794144,-18.447078810604847
993,210.32000732421875,449.1000061035156,2.135317565918518,-16.769133843162177
994,215.11500549316406,454.69000244140625,2.113706579413194,-12.455510515800297
995,215.4550018310547,455.9200134277344,2.116079968221096,-12.983290906952204
996,215.00999450683594,453.07000732421875,2.1072044039785975,-11.052405756570051
997,215.52000427246094,453.8500061035156,2.1058370318597306,-10.779027127502713
998,216.50999450683594,454.5950012207031,2.0996490358617144,-9.47929012840653
999,216.49000549316406,456.4750061035156,2.1085269274379015,-11.400580446982458
1000,216.6699981689453,457.0400085449219,2.1093829898339296,-11.593824872918828
1001,215.22999572753906,455.3599853515625,2.1156901658261678,-12.887991865717408
1002,216.1199951171875,454.739990234375,2.104108830780788,-10.429786357862822
1003,215.85000610351562,458.5,2.124160236438058,-14.747433146692613
1004,215.8300018310547,460.6199951171875,2.1341796377212985,-16.90874521524334
1005,215.1999969482422,457.55999755859375,2.126208197245661,-15.149963741993629
1006,215.63999938964844,457.20001220703125,2.1202003964992526,-13.881194554038457
1007,214.4600067138672,455.70001220703125,2.1248717613584094,-14.818358919273562
1008,211.49000549316406,449.0299987792969,2.1231736115956115,-14.282604871590008
1009,211.6999969482422,451.94000244140625,2.1348134575169575,-16.75889084898459
1010,212.22000122070312,451.2300109863281,2.1262369634851757,-14.974879267660567
1011,211.10000610351562,451.94000244140625,2.1408810486712713,-17.998115749483855
1012,210.3000030517578,452.4552917480469,2.1514754407145262,-20.165736439056655
1013,211.05999755859375,452.8999938964844,2.1458353033987496,-19.040741107288493
1014,211.83999633789062,453.739990234375,2.1418995377560677,-18.26972301361017
1015,213.84500122070312,463.260009765625,2.1663354631680543,-23.648592728588863
1016,212.38999938964844,459.5150146484375,2.1635435565184786,-22.908767632181803
1017,213.6999969482422,459.1300048828125,2.148479229945956,-19.81808059086033
1018,214.1699981689453,456.5,2.131484353097373,-16.21733220241013
1019,212.9600067138672,454.6300048828125,2.1348140052120343,-16.846461119702706
1020,213.3800048828125,453.45001220703125,2.1250820218889035,-14.799001558892014
1021,213.4600067138672,451.8500061035156,2.1167899929338927,-13.03375916552322
