,ba,cat,Ratio,Spread
0,193.15150451660156,217.22999572753906,1.124661163117515,31.45036042377248
1,193.86000061035156,218.85000610351562,1.1289074869208975,30.74253067702017
2,193.97500610351562,218.44000244140625,1.1261244777321195,31.30060259814192
3,192.74000549316406,218.2050018310547,1.1321209692442071,29.945554027163325
4,193.8300018310547,219.6876983642578,1.133403994680561,29.866215330538523
5,193.73060607910156,221.0,1.1407593486274654,28.425942799319785
6,193.7899932861328,221.13999938964844,1.1411321897469344,28.36240376048417
7,193.6699981689453,222.8300018310547,1.1505654150761753,26.517908976120054
8,193.02000427246094,221.2449951171875,1.1462283194486156,27.266055971609944
9,193.77000427246094,221.05499267578125,1.1408112081421784,28.42167484753614
10,192.50999450683594,220.99180603027344,1.1479497809783903,26.862613309919794
11,195.50999450683594,221.85000610351562,1.1347246296186597,29.866878974757384
12,194.28500366210938,221.9705047607422,1.1424994239225073,28.169218595124903
13,194.89999389648438,223.1199951171875,1.1447922119263452,27.81152114185528
14,193.47500610351562,223.75,1.1564801289128077,25.346860749868227
15,194.0800018310547,223.77000427246094,1.1529781644749324,26.10578156717537
16,193.77999877929688,224.1699981689453,1.156827327800021,25.319537167779686
17,193.38499450683594,224.7899932861328,1.1623962544735431,24.19097856100035
18,193.36000061035156,224.74000549316406,1.162287985021513,24.20878699769176
19,193.3350067138672,224.61000061035156,1.1617658096589352,24.30661252422692
20,191.5,222.8000030517578,1.1634464911318947,23.754059895667893
21,190.41000366210938,220.8699951171875,1.1599705418268396,24.280709993659883
22,190.10499572753906,221.41000366210938,1.1646722003004963,23.34800721636458
23,189.5800018310547,219.3300018310547,1.156925834542991,24.752085401461954
24,189.47000122070312,218.2550048828125,1.1519238057563495,25.685457820153886
25,190.47999572753906,220.1999969482422,1.1560268893706527,25.040822147491724
26,190.02999877929688,219.6999969482422,1.156133233487016,24.96145621588309
27,190.75,219.77000427246094,1.152136326461132,25.818442240444824
28,187.6999969482422,220.16000366210938,1.1729355740097211,21.501598754645272
29,190.1999969482422,220.19000244140625,1.157676161799966,24.69032142374823
30,191.16000366210938,220.6300048828125,1.1541640544891059,25.486316662554827
31,191.71499633789062,220.8699951171875,1.152074690745174,25.9608731598766
32,191.72000122070312,221.2747039794922,1.154155552736339,25.56260802703403
33,191.3699951171875,220.80999755859375,1.1538381313297226,25.57668558694982
34,191.16000366210938,220.82000732421875,1.15515799902649,25.296314221148577
35,186.71499633789062,216.9499969482422,1.1619312920941631,23.443428432022273
36,184.86500549316406,215.42999267578125,1.1653367931971712,22.581590619977334
37,183.2799072265625,215.64999389648438,1.176615577559778,20.32079348386148
38,183.95469665527344,217.11000061035156,1.1802362459775102,19.72957045293245
39,182.69000244140625,216.14999389648438,1.1831517379600982,19.061297810063053
40,183.08999633789062,216.22000122070312,1.1809492902150232,19.5062780593816
41,182.64999389648438,216.00999450683594,1.1826444113064583,19.149786655047762
42,179.10499572753906,216.4199981689453,1.208341494271724,14.175638336569449
43,178.52999877929688,214.77999877929688,1.203047108317147,15.075335722189266
44,177.98500061035156,215.43499755859375,1.210410971822443,13.71865802460323
45,179.10000610351562,215.02000427246094,1.2005583302335814,15.569208149108363
46,177.9199981689453,215.05999755859375,1.208745502314933,14.009968123662162
47,178.5399932861328,215.3699951171875,1.2062843240507464,14.49820719770625
48,178.8000030517578,216.1699981689453,1.2090044433968488,14.032963749712678
49,175.0,214.50999450683594,1.2257713971819197,10.800506881150994
50,175.7021942138672,214.55499267578125,1.2211287038033338,11.6595757430523
51,174.82000732421875,214.85499572753906,1.2290069026771746,10.223767146011085
52,176.4801025390625,214.52999877929688,1.2156044545124418,12.68611772401465
53,176.9499969482422,214.92709350585938,1.2146204985170217,12.89400668277608
54,177.60000610351562,215.62229919433594,1.2140894807664517,13.035680358193474
55,177.99000549316406,215.83999633789062,1.2126523382021033,13.320102974768474
56,175.77000427246094,214.7899932861328,1.2219945842021316,11.511879808705913
57,176.87010192871094,217.6685028076172,1.2306687248665147,10.049733455824054
58,177.54010009765625,217.16000366210938,1.2231603088128267,11.420847592041014
59,176.46519470214844,217.25,1.2311209605196725,9.94692283354172
60,175.2100067138672,216.8699951171875,1.237771741378645,8.710887516492335
61,175.67999267578125,217.5850067138672,1.238530372183143,8.600977478236501
62,175.19000244140625,217.17999267578125,1.239682571203907,8.375134685566735
63,178.08999633789062,218.14999389648438,1.2249424357479788,11.13884248680074
64,176.57240295410156,217.0800018310547,1.229410701781539,10.254950402489811
65,176.66000366210938,217.44000244140625,1.2308388878859935,10.007734703242164
66,176.17999267578125,217.1199951171875,1.232376002630145,9.709733364596161
67,176.30999755859375,217.05999755859375,1.2311269954300657,9.937110725072017
68,176.14999389648438,217.22999572753906,1.233210350578812,9.561109668505111
69,175.02999877929688,216.0399932861328,1.2343026612172194,9.309131187593579
70,177.4149932861328,217.33999633789062,1.2250373675429294,11.079781325223195
71,178.1300048828125,218.33999633789062,1.2257339603259503,11.00035059005819
72,177.0225067138672,217.24000549316406,1.2271886187009147,10.674450190605654
73,177.6199951171875,217.4550018310547,1.2242709594017578,11.228713348289915
74,176.25599670410156,216.25,1.226908610451651,10.677582800231392
75,175.68499755859375,215.99000549316406,1.2294163331796613,10.202422428401746
76,176.27000427246094,216.75999450683594,1.2297043697337724,10.18562287768276
77,181.22999572753906,217.1699981689453,1.1983115559713327,16.161551567709296
78,182.76300048828125,217.1999969482422,1.1884243329774455,18.105278909972384
79,182.26499938964844,217.52000427246094,1.1934271802094263,17.144100858755195
80,182.96499633789062,217.13999938964844,1.186784378082052,18.4253438180163
81,182.2100067138672,217.4600067138672,1.1934580906709187,17.133295975332146
82,182.60000610351562,217.9001007080078,1.1933192410983855,17.19532174132121
83,182.9600067138672,218.3000030517578,1.1931569470980572,17.258916071961465
84,183.39999389648438,223.77499389648438,1.2201472265194768,12.35040369991927
85,183.1649932861328,225.0399932861328,1.2286190131024906,10.78284370830059
86,182.57000732421875,226.7899932861328,1.2422083813766056,8.26680607745675
87,182.5,226.39500427246094,1.2405205713559504,8.571661460725437
