,qcom,nvda,Ratio,Spread
42,160.93499755859375,226.60499572753906,1.4080529354408196,-13.607707741529968
43,162.3300018310547,229.36000061035156,1.4129242778488877,-14.50488206005824
44,157.63999938964844,219.01010131835938,1.3893053930875672,-10.401006564710801
45,156.2196044921875,220.66000366210938,1.412498798594414,-13.942554049590743
46,153.97000122070312,218.8000030517578,1.4210560584339174,-15.078516819268518
47,153.1300048828125,218.59500122070312,1.4275125334710839,-15.9922003580206
48,153.08999633789062,218.63999938964844,1.428179532430584,-16.090480871010104
49,151.39999389648438,215.75,1.4250330825476334,-15.45118296761635
50,150.02999877929688,213.3800048828125,1.4222489276741732,-14.90571186937041
51,149.17999267578125,209.47999572753906,1.4042097198838868,-12.13771883054486
52,149.13999938964844,212.3249053955078,1.423661702188829,-15.035890521297691
53,153.72999572753906,218.72500610351562,1.4227867832063785,-15.323152971511153
54,155.5,220.42990112304688,1.4175556342318127,-14.670802137959445
55,154.25,219.0,1.4197730956239871,-14.905618644241773
56,153.23500061035156,217.16000366210938,1.417169724913614,-14.417372208516046
57,150.72999572753906,215.10000610351562,1.427055079947938,-15.693475281901218
58,156.19500732421875,228.74009704589844,1.4644520395654876,-22.055405304699125
59,155.3730010986328,225.47279357910156,1.4511710012987937,-19.882828442023257
60,156.1699981689453,227.89999389648438,1.459307143296123,-21.24860870062773
61,157.67799377441406,230.67999267578125,1.4629815306111094,-22.02029798442479
62,157.0,229.99009704589844,1.4649050767254677,-22.233336905616003
63,158.10000610351562,231.25999450683594,1.4627450068244714,-22.03827472423976
64,157.2100067138672,230.13999938964844,1.4639017210177896,-22.103557746284228
65,152.44000244140625,222.88999938964844,1.4621490148251686,-21.20612590975725
66,151.27999877929688,219.5,1.4509518890215594,-19.360989357228707
67,152.61000061035156,221.9199981689453,1.4541641916086359,-20.00972553001657
68,151.86000061035156,222.2899932861328,1.4637823810925257,-21.378551224801587
69,153.7100067138672,225.8800048828125,1.4695204932447277,-22.504772601570014
70,154.07000732421875,226.1199951171875,1.4676444756788363,-22.265323345847808
71,154.61000061035156,226.5800018310547,1.4654938292257178,-22.006180985199254
72,155.36000061035156,226.79989624023438,1.4598345478194006,-21.227244816781425
73,154.5500030517578,222.8300018310547,1.4417987540021615,-18.336084180005432
74,154.32000732421875,223.22560119628906,1.4465110847701235,-19.03798589908354
75,155.25100708007812,225.8300018310547,1.4546121540749302,-20.402505168664934
76,155.3699951171875,225.94000244140625,1.454206150106341,-20.354040592572293
77,153.64999389648438,222.7841033935547,1.449945409979298,-19.488794628378518
78,152.3300018310547,221.0,1.4507975930119494,-19.46262248434019
79,148.36000061035156,220.8300018310547,1.4884739884238491,-24.579769131845186
80,147.28500366210938,218.8800048828125,1.4860983768921323,-24.061425280574074
81,144.22000122070312,215.49989318847656,1.4942441503567332,-24.763204464754896
82,142.81199645996094,212.7509002685547,1.4897270925569754,-23.889355822742576
83,141.80999755859375,211.9040069580078,1.4942811551100428,-24.37689870073527
84,141.3699951171875,213.69000244140625,1.5115654652479098,-26.74887804105919
85,141.19000244140625,213.19000244140625,1.5099511208655156,-26.488587625477724
86,142.10000610351562,222.3249969482422,1.564567117515006,-34.41166282105959
87,142.75999450683594,227.0399932861328,1.5903614599485096,-38.24770369482209
88,142.67999267578125,227.78529357910156,1.5964767680967664,-39.09954835461912
89,141.06869506835938,226.49000549316406,1.6055298830361409,-39.95014469521854
90,141.28500366210938,226.9698944091797,1.6064684044740538,-40.14195942772133
91,143.24000549316406,229.61000061035156,1.6029739723886662,-40.17844481807114
92,144.2100067138672,229.6300048828125,1.592330588670109,-38.90662658447184
93,150.72999572753906,244.9250030517578,1.6249254295375057,-45.5184722301434
94,149.67999267578125,242.5,1.620123008191711,-44.491836051274134
95,149.25,242.83999633789062,1.6270686521801716,-45.40448549944912
96,146.9250030517578,236.5399932861328,1.6099369635732184,-42.20085317399159
97,144.99000549316406,234.51499938964844,1.6174563108124391,-42.752838916307155
98,149.22230529785156,242.92999267578125,1.627973728129228,-45.531364924464185
99,150.47000122070312,245.0,1.6282315279618043,-45.9397231296324
100,150.25,245.0399932861328,1.6308818188760918,-46.272708344227965
101,149.63999938964844,242.99000549316406,1.6238305699296418,-45.03510356722228
102,150.39939880371094,242.96499633789062,1.6154652097711426,-43.99874593811515
103,151.35000610351562,244.86000061035156,1.6178393837848932,-44.627756026133
104,150.77000427246094,244.1999969482422,1.6196855477097496,-44.74018378258356
105,151.81500244140625,247.00010681152344,1.626980883571466,-46.148592146296835
106,152.88999938964844,247.69000244140625,1.620053655766947,-45.40683467920857
107,153.79600524902344,260.8399963378906,1.6960128185094514,-57.350233434591274
108,153.88999938964844,261.2550048828125,1.6976737014685184,-57.640063017151476
109,154.4600067138672,259.7654113769531,1.6817648587712497,-55.39134851811312
110,155.07000732421875,261.7401123046875,1.687883536095049,-56.55366642988446
111,154.71499633789062,262.07000732421875,1.693888850644249,-57.35635588745248
112,155.6300048828125,264.75,1.7011501104774336,-58.81776387865909
113,153.99000549316406,264.67999267578125,1.7188128010524095,-60.93186527126983
114,153.0800018310547,259.94989013671875,1.698130957847845,-57.41368204346142
115,156.08999633789062,267.5299987792969,1.7139471142030795,-60.9851579502685
116,157.22999572753906,267.5799865722656,1.70183803245756,-59.51692407813945
117,153.58999633789062,261.4100036621094,1.7019988924735692,-58.19459809173938
118,154.83949279785156,265.5899963378906,1.7152600511590914,-60.71054373977552
119,154.27000427246094,266.44000244140625,1.7271018024400808,-62.318979913625896
120,155.58999633789062,267.4100036621094,1.7186837840228637,-61.53104988481269
121,158.36000061035156,269.6549987792969,1.7027974093204838,-60.087025045453856
122,159.66000366210938,271.3999938964844,1.6998621299724623,-60.10070976388698
123,158.10000610351562,267.45001220703125,1.6916508657938885,-58.22829242443507
124,157.77999877929688,267.5799865722656,1.695905619485758,-58.78444425698257
125,157.77000427246094,265.6600036621094,1.6838435473661253,-56.877771772207325
126,157.8800048828125,263.9082946777344,1.6715751616148105,-54.97956682360095
127,157.61000061035156,265.2900085449219,1.6832054280665871,-56.72086538867637
128,155.22999572753906,261.59991455078125,1.6852407508272018,-56.20040026358177
129,155.92100524902344,264.19000244140625,1.6943836529238958,-57.87021956824728
130,156.27659606933594,263.55999755859375,1.6864969175656916,-56.766648039513285
131,153.52499389648438,259.302490234375,1.6889920243814638,-56.17365323213173
132,153.5,259.3699951171875,1.689706808581026,-56.274444339026786
133,152.75999450683594,258.0899963378906,1.6895129982892296,-55.97996571194642
134,152.8300018310547,256.2300109863281,1.6765687883035987,-54.026746418936625
135,154.106201171875,266.760009765625,1.7310141171289204,-62.85713596527202
136,156.4499969482422,277.7200012207031,1.7751358685713512,-70.69572090157754
137,157.17999267578125,277.6499938964844,1.7664461562178548,-69.65352417178337
138,157.7449951171875,279.8299865722656,1.7739389218934152,-71.08106122770621
139,157.625,280.0050048828125,1.7763997137688343,-71.41588592786545
140,157.97000122070312,281.0050048828125,1.7788504317994822,-71.95642223646979
141,158.52000427246094,281.5350036621094,1.7760219283000571,-71.75394119460981
142,157.3300018310547,278.5450134277344,1.7704507098833173,-70.3487653947578
143,155.32000732421875,274.5400085449219,1.767576587682232,-69.020619144253
144,156.931396484375,276.42010498046875,1.7614072847939688,-68.75470922570221
145,156.60499572753906,275.2401123046875,1.7575436276857317,-68.00940862522592
146,157.86000061035156,277.9599914550781,1.7608006485516958,-69.0579047729668
147,156.58999633789062,274.19000244140625,1.751005867895659,-66.97927456064622
148,158.0,277.1700134277344,1.7542405913147745,-68.08147918398856
149,156.6199951171875,277.635009765625,1.7726664437570097,-70.38433028746186
150,156.51010131835938,276.5840148925781,1.7671959353599467,-69.47968912982549
151,154.3300018310547,272.80999755859375,1.7677055292025416,-68.60907183600722
152,154.9488983154297,277.7699890136719,1.7926554627591809,-72.74483298047022
153,155.50999450683594,278.2349853515625,1.789177513856396,-72.46257594109409
154,157.1083984375,280.8699951171875,1.7877465362166598,-72.96887274498667
155,158.4499969482422,282.20001220703125,1.7810035824690618,-72.51218368097898
156,158.3699951171875,284.3450012207031,1.7954474331472898,-74.76371706147913
157,158.24000549316406,282.8736877441406,1.7876243549319184,-73.46552039990999
158,158.0050048828125,282.8399963378906,1.7900698560002224,-73.74479672082427
159,158.0749969482422,282.8299865722656,1.7892139303021555,-73.64157333501211
160,159.3300018310547,284.260009765625,1.7840959423765002,-73.40021352572174
161,161.2100067138672,287.4200134277344,1.7828918891981578,-74.05647537051678
162,161.19000244140625,286.5899963378906,1.7779638438932848,-73.25309945269512
163,158.77999877929688,283.82000732421875,1.7875047833872744,-73.69269090547235
164,155.6199951171875,278.8800048828125,1.7920576637520502,-72.96109950811271
165,155.36000061035156,280.2749938964844,1.8040357414739208,-74.70234247303142
166,155.5749969482422,280.385009765625,1.8022498169092396,-74.52603178702984
167,153.3699951171875,278.20001220703125,1.8139142013694607,-75.27759856512401
168,152.07510375976562,276.1700134277344,1.816010685509724,-74.97210256244009
169,152.8000030517578,276.9200134277344,1.8123037166035494,-74.75670045774598
170,154.11000061035156,279.3900146484375,1.8129259200695305,-75.48208085431372
171,153.82000732421875,280.92999267578125,1.8263553458533037,-77.40826443030738
172,153.94000244140625,277.8796081542969,1.8051163034122037,-74.19807351921065
173,153.67999267578125,276.6700134277344,1.8002994964440506,-73.3347530651551
174,153.74000549316406,278.4642028808594,1.8112670283027996,-75.04901900221381
175,154.125,277.2300109863281,1.7987348644692822,-73.3021013935028
176,152.80999755859375,272.739990234375,1.784830800287102,-70.5633668390056
177,146.89999389648438,267.36981201171875,1.8200804841430118,-73.06397844492017
178,145.3699951171875,266.75,1.834972889590896,-74.48177918579955
179,144.69500732421875,266.09991455078125,1.8390400572324517,-74.73062499941045
180,143.0500030517578,263.3100891113281,1.8406856588186038,-74.13157365010736
181,145.1199951171875,264.5299987792969,1.8228363263496752,-72.59472149096226
182,145.43870544433594,263.9731140136719,1.8150128138668207,-71.61338656513462
183,147.00999450683594,267.1499938964844,1.817223344526157,-72.69766436545441
184,151.47000122070312,272.2267150878906,1.7972318802007266,-71.83466411405968
185,152.14999389648438,273.135009765625,1.7951693770783395,-71.83736215564383
186,152.6804962158203,274.2300109863281,1.7961037446373795,-72.22585412562813
187,152.9600067138672,272.5058898925781,1.781549934175526,-70.12948818893315
188,152.85499572753906,271.9599914550781,1.779202506013224,-69.7234406636041
189,153.44000244140625,273.85009765625,1.7847373129495645,-70.83445007289546
190,153.80999755859375,273.7132873535156,1.779554591366825,-70.20488985468288
191,148.1999969482422,264.8800048828125,1.7873145096981344,-68.84286091725954
192,146.08560180664062,263.19000244140625,1.8016149379989232,-69.96875516992696
193,145.83839416503906,261.3999938964844,1.7923948998003174,-68.5079713602683
194,146.08999633789062,262.3800048828125,1.796016232870288,-69.15290508841761
195,146.36000061035156,261.010009765625,1.7833425025769276,-67.42332527334219
196,145.88999938964844,259.2294006347656,1.7768825945526676,-66.2686515968114
197,145.47000122070312,259.32000732421875,1.7826356303578048,-66.9186009711679
198,139.24000549316406,244.71780395507812,1.7575250955235884,-60.613344576651116
199,139.3699951171875,244.2899932861328,1.7528162577657025,-60.01241709271244
200,138.3300018310547,241.19500732421875,1.7436203580680585,-58.302467257045805
201,138.60000610351562,242.64500427246094,1.750685379416489,-59.39287950740007
202,138.1999969482422,241.89999389648438,1.7503617889881666,-59.1805909655649
203,139.5,244.65960693359375,1.7538323077676972,-60.208893603919904
204,139.25,243.88999938964844,1.7514542146473855,-59.77222958584042
205,139.61000061035156,245.07000732421875,1.755390059829623,-60.47279803031353
206,137.73190307617188,240.69000244140625,1.7475254248704744,-58.59399480729991
207,137.75999450683594,237.32000732421875,1.7227062774922108,-55.18658825022479
208,139.1699981689453,239.39999389648438,1.7201982973791876,-55.38876845950466
209,139.50999450683594,240.50999450683594,1.7239624684742643,-56.04597075178111
210,140.50010681152344,243.59959411621094,1.7338036222491437,-57.816964434252895
211,139.17999267578125,242.02000427246094,1.7388993893414315,-57.995468410100216
212,137.97000122070312,233.77000427246094,1.694353861014408,-51.3569036953852
213,138.10000610351562,232.9250030517578,1.686640063412917,-50.3387653384286
214,139.17660522460938,234.68829345703125,1.6862625229166992,-50.66826891441798
215,137.57000732421875,232.43150329589844,1.689550708157734,-50.55110423170399
216,137.22999572753906,231.2220001220703,1.6849231751135958,-49.79441969721111
217,137.10499572753906,231.89999389648438,1.6914044062794473,-50.6388852345581
218,136.67999267578125,231.11000061035156,1.6908839112873515,-50.41490000664922
219,136.5399932861328,218.6300048828125,1.6012158754442891,-38.12135184074464
220,136.80999755859375,218.42999267578125,1.5965937911973929,-37.561754935825434
221,136.36000061035156,217.0,1.591375762897487,-36.73105654235067
222,136.88999938964844,219.6508026123047,1.6045788851754104,-38.6760205055206
223,136.07000732421875,218.4600067138672,1.6054971334963988,-38.57726880486777
224,136.125,219.6699981689453,1.6137373602860996,-39.71402243846026
225,135.30999755859375,219.24000549316406,1.6202794283417663,-40.36942890840328
226,138.61000061035156,221.5,1.5980087946371317,-38.23456480955812
227,138.0399932861328,219.9398956298828,1.593305609440199,-37.43358143261992
228,137.5800018310547,217.33990478515625,1.5797347135672015,-35.44619529558082
229,137.94000244140625,217.1125946044922,1.5739639753647,-34.73944562481955
230,136.33999633789062,213.602294921875,1.566688430829246,-33.35999263624777
231,135.72500610351562,213.5399932861328,1.57332830122158,-34.11671906852905
232,136.05999755859375,215.02000427246094,1.5803322661376893,-35.15059711010264
233,141.65499877929688,220.74000549316406,1.5582930881040367,-33.41932059622752
234,141.9499969482422,222.1199951171875,1.5647763289362866,-34.406439298280475
235,140.7794952392578,220.5,1.566279234239727,-34.345288045177966
236,140.72000122070312,220.68499755859375,1.568256080473413,-34.609518196993804
237,140.31500244140625,220.76499938964844,1.573352781587536,-35.22888691425035
238,140.78500366210938,222.84500122070312,1.5828745635120456,-36.68295329097646
239,140.49000549316406,222.0500030517578,1.5805395001038867,-36.2808260440016
240,138.83990478515625,217.42999267578125,1.5660482698561118,-33.85837705905638
241,139.49000549316406,217.9300994873047,1.562334869203118,-33.49269658301185
242,138.61000061035156,215.8300018310547,1.5571026684992038,-32.56456664061281
243,138.14999389648438,215.6999969482422,1.561346409539952,-33.047186786747915
244,138.36000061035156,216.45469665527344,1.5644311629113936,-33.52220499069742
245,137.58999633789062,214.58999633789062,1.559633709204447,-32.68297642293422
246,136.8800048828125,212.57000732421875,1.5529660998054973,-31.608535642815642
247,139.52000427246094,217.8699951171875,1.5615681511285018,-33.39264061549156
248,138.22999572753906,214.6699981689453,1.552991425913626,-31.91064364062277
249,137.283203125,212.61000061035156,1.5486963865256298,-31.111559951441198
250,138.30999755859375,216.0399932861328,1.5619983884000104,-33.17409439098196
251,139.88999938964844,219.90130615234375,1.5719587326598843,-34.931201735169594
252,139.33999633789062,217.5601043701172,1.5613614905123707,-33.32247977409992
253,139.35000610351562,217.8300018310547,1.5631861664163869,-33.5790464883963
254,140.25999450683594,220.61990356445312,1.57293535009871,-35.157049231800784
255,141.2449951171875,222.75,1.577047029632376,-35.975347362585865
256,140.34039306640625,221.22500610351562,1.5763459205849337,-35.6550790512718
257,140.23500061035156,220.4250030517578,1.5718258786493489,-34.995434943188
258,140.39999389648438,219.8300018310547,1.565740821848848,-34.180699936767894
259,141.1699981689453,221.94000244140625,1.5721470944258238,-35.265228797499844
260,141.0500030517578,222.0500030517578,1.5742644328074018,-35.53503579746376
261,141.85000610351562,217.16000366210938,1.5309128961449319,-29.579613060792614
262,140.77999877929688,215.02999877929688,1.5274186719975964,-28.874616222890754
263,140.85000610351562,212.6699981689453,1.5099040749252552,-26.421381671091897
264,141.3800048828125,215.10499572753906,1.5214668856875198,-28.150540580550885
265,140.9499969482422,214.47000122070312,1.5216034470682394,-28.08821950525945
266,141.02000427246094,214.6699981689453,1.5222662860950367,-28.19498251205434
267,140.3300018310547,214.82000732421875,1.5308202417245291,-29.263919050119117
268,142.17999267578125,216.9499969482422,1.5258827410616203,-28.930138775491432
269,140.8699951171875,213.5500030517578,1.5159367534165737,-27.27476570314244
270,138.86500549316406,208.65060424804688,1.5025427285085022,-25.045560158418628
271,138.88999938964844,207.85000610351562,1.4965080784571363,-24.211675789804847
272,136.69000244140625,203.3282928466797,1.4875140040606754,-22.61986149633623
273,136.14999389648438,201.7799072265625,1.4820412506222873,-21.790645271994922
274,136.13180541992188,202.02999877929688,1.4840763931404621,-22.06495976679668
275,135.13999938964844,199.50999450683594,1.476320818469074,-20.865817081112713
276,135.52000427246094,201.8406982421875,1.4893793674651146,-22.690440154344945
277,134.24000549316406,198.52000427246094,1.4788438330522136,-21.07441541135066
278,134.07000732421875,197.0554962158203,1.4697955206288984,-19.83630651374759
279,134.00999450683594,196.8300018310547,1.4687710611092837,-19.69073564504828
280,133.7899932861328,195.92999267578125,1.4644592458925638,-19.0837184182376
281,132.80499267578125,195.05999755859375,1.468770063749008,-19.525521605811893
282,133.7899932861328,196.5500030517578,1.4690934517905385,-19.70372879421416
283,133.07000732421875,194.36500549316406,1.460622189789191,-18.477589894554686
284,133.81500244140625,194.6804962158203,1.4548480563759307,-17.800915412933993
285,134.11000061035156,194.8677978515625,1.4530444930631163,-17.595346126705696
286,135.0500030517578,196.66000366210938,1.456201401096893,-18.135681028595403
287,135.5399932861328,196.97000122070312,1.4532242214656745,-17.79312228209861
288,136.58999633789062,199.10000610351562,1.457647056457856,-18.524760292022567
289,134.40499877929688,189.4550018310547,1.4095830032494108,-11.789679184227428
290,133.3300018310547,188.21499633789062,1.4116477443417565,-11.98132678803444
291,134.88999938964844,191.1501007080078,1.4170813371853037,-12.838866808150417
292,134.13999938964844,189.72999572753906,1.4144177470615114,-12.417592405279184
293,135.6199951171875,191.27499389648438,1.410374581795303,-11.991570591051559
294,134.69400024414062,188.83900451660156,1.4019852716106136,-10.788797203032406
295,133.39500427246094,187.8300018310547,1.4080737345111485,-11.509763713071752
296,133.2100067138672,183.75,1.3794008763522687,-7.676136839756172
297,134.3800048828125,185.87319946289062,1.3831908967780089,-8.241163040145896
298,136.8800048828125,188.72999572753906,1.3787988675856422,-7.768524046135955
299,136.5399932861328,186.8800048828125,1.368683272828257,-6.371351840744641
300,136.7899932861328,186.63999938964844,1.3644272867185614,-5.7984028217147205
301,135.38999938964844,184.3699951171875,1.3617696724155828,-5.392874165598418
302,135.16000366210938,184.1699981689453,1.3626072297937897,-5.499179571199992
303,141.02499389648438,186.0487060546875,1.3192605148506624,0.432954654263906
304,143.8800048828125,190.0,1.3205448537116145,0.2838904056465561
305,144.88999938964844,191.39999389648438,1.3210021029937198,0.22898103800650582
306,146.10000610351562,196.5200958251953,1.3451066914121534,-3.279665284159311
307,146.8800048828125,197.82009887695312,1.3468143538991773,-3.540886160916532
308,148.5800018310547,199.10499572753906,1.3400524517016406,-2.5617710998668066
309,148.3699951171875,197.86000061035156,1.3335580449003535,-1.5964574857610534
310,144.72000122070312,194.81500244140625,1.346151194017104,-3.4124266659529248
311,145.25,193.69000244140625,1.3334939927119192,-1.5815880168181626
312,143.47000122070312,192.27999877929688,1.340210477056512,-2.5421406331727248
313,143.10000610351562,191.2899932861328,1.3367574082963878,-2.0448850554868763
314,142.42250061035156,189.7100067138672,1.3320227204329727,-1.3671827539712955
315,141.0749969482422,186.65220642089844,1.323070781205671,-0.10395294252186082
316,139.67999267578125,185.4600067138672,1.3277492585809938,-0.7695837997748105
317,142.52999877929688,190.61000061035156,1.337332507141216,-2.12401337288458
318,141.4803924560547,189.05999755859375,1.3362982267476944,-1.9718488412521002
319,141.63999938964844,191.3249969482422,1.3507836612023094,-4.024287850007202
320,140.4600067138672,187.42999267578125,1.3344011370980295,-1.700767265428144
321,139.5,186.97000122070312,1.3402867471018145,-2.5192878910292826
322,142.91000366210938,192.50999450683594,1.347071510557083,-3.5179266072496524
323,145.33999633789062,195.35000610351562,1.3440897965165781,-3.1217368867182564
324,144.4600067138672,195.3699951171875,1.352415797018188,-4.313673292980983
325,144.35000610351562,194.97999572753906,1.3507446309889026,-4.070169867563923
326,144.03990173339844,193.7449951171875,1.3450786399159558,-3.2481582267052467
327,144.8300018310547,196.77999877929688,1.3586963770727716,-5.2309270396121725
328,143.5500030517578,194.3000030517578,1.3535353460194757,-4.455600538805388
329,143.97000122070312,195.8300018310547,1.3602139346435875,-5.426256633198879
330,144.30999755859375,196.11000061035156,1.3589495109701295,-5.253457094420643
331,143.13999938964844,190.2100067138672,1.328838951550413,-0.9116364604371687
332,141.14500427246094,188.69500732421875,1.3368876092842017,-2.0535199043948786
333,142.67999267578125,192.3699951171875,1.3482618796758652,-3.6842498927050578
334,142.85000610351562,192.23460388183594,1.3457094551506983,-3.3224391770558306
335,143.2550048828125,192.94000244140625,1.3468290521454227,-3.48847085042431
336,147.82000732421875,202.47999572753906,1.3697739527466852,-6.948912102845302
337,149.07000732421875,203.42999267578125,1.36466078138262,-6.2341914217583145
338,141.27000427246094,190.25,1.3467119292576335,-3.4420408172431998
339,140.6199951171875,188.53640747070312,1.340751059716535,-2.5941136479535807
340,141.2899932861328,190.1199951171875,1.3456012750468946,-3.2854150836687133
341,142.4199981689453,190.42999267578125,1.3371014964477406,-2.0905014025456445
342,140.72000122070312,186.08999633789062,1.3224132655174574,-0.01451697629068227
343,139.5800018310547,185.3480987548828,1.3278986697480135,-0.790841058380696
344,141.6999969482422,188.47999572753906,1.3301340845927039,-1.09938343449787
345,140.94000244140625,187.1300048828125,1.3277281228983167,-0.7615335927498312
346,143.85000610351562,193.2949981689453,1.3437260338372783,-3.05105936070186
347,142.30999755859375,189.91000366210938,1.3344811110963384,-1.7170083531051465
348,141.99009704589844,189.12010192871094,1.3319245909633943,-1.3531418381989828
349,140.47999572753906,186.4001007080078,1.326880028310442,-0.64425444689272
350,139.3800048828125,184.8300018310547,1.3260869232029049,-0.5390948909932012
351,140.5500030517578,186.77999877929688,1.3289220542422526,-0.9309185767344876
352,137.81500244140625,175.17990112304688,1.271123593365873,7.026776093692828
353,135.22000122070312,172.89999389648438,1.2786569467210755,5.850727896067152
354,136.60000610351562,175.6300048828125,1.2857247220744625,4.958571675321675
355,136.01499938964844,172.89999389648438,1.2711832861989714,6.909485869769295
356,135.25,170.00999450683594,1.257005504671615,8.780678883118664
357,135.50729370117188,170.0500030517578,1.2549140227592577,9.08332742640172
358,134.9250030517578,169.60000610351562,1.2569946434498602,8.757844767065418
359,138.21119689941406,178.9499969482422,1.2947575953522534,3.7843217876080324
360,135.7362060546875,171.9792938232422,1.2670112037310997,7.458896199292322
361,135.68499755859375,173.48500061035156,1.2785864593131189,5.884991263207976
362,136.66000366210938,176.1699981689453,1.2891116160403744,4.498481583995041
363,137.4199981689453,178.36000061035156,1.2979188108493078,3.320620145567286
364,137.77999877929688,178.043701171875,1.2922318387959533,4.116359074141055
365,136.8000030517578,175.88999938964844,1.285745580890821,4.964927924926396
366,137.25,175.61000061035156,1.2794899862320697,5.844220986529731
367,135.43850708007812,172.8699951171875,1.2763725682163491,6.171727120334648
368,134.32000732421875,171.8300018310547,1.2792584310712187,5.722131396883864
369,133.2899932861328,169.91000366210938,1.274739381953187,6.270383543702618
370,133.82000732421875,168.99789428710938,1.262874645326104,7.888351889097489
371,132.7100067138672,167.24000549316406,1.2601913724090616,8.167970615348079
372,132.3000030517578,166.39999389648438,1.2577474683155232,8.461949952505389
373,131.67999267578125,163.7899932861328,1.243848742378137,10.24623680025277
374,131.74000549316406,165.1300048828125,1.2534537573810942,8.986148719639399
375,131.3874969482422,160.94039916992188,1.2249293342830143,12.70629268115351
376,130.93409729003906,160.38999938964844,1.2249673897728874,12.6528665381129
377,128.8699951171875,157.25,1.2202219753093437,13.043948107055197
378,129.58999633789062,158.5500030517578,1.2234740916139653,12.702824035491798
379,131.80999755859375,161.75,1.2271451558755773,12.459367222639056
380,134.7449951171875,174.00619506835938,1.2913740871564579,4.111925896542996
381,135.19500732421875,176.05999755859375,1.3022670070676083,2.657438009875218
382,135.47500610351562,178.39999389648438,1.3168480225804162,0.6903367952535258
383,134.88999938964844,177.2678985595703,1.314166353040802,1.043335340287083
384,133.4600067138672,174.35000610351562,1.306383915275195,2.0568005825940325
385,135.47999572753906,178.41000366210938,1.3168734077974578,0.6869720816889606
386,134.94000244140625,177.05999755859375,1.3121386864912565,1.3178291106888447
387,134.7100067138672,177.80999755859375,1.3199464679433484,0.2615267568451112
388,132.97000122070312,172.86000061035156,1.299992472162493,2.8942294494074154
389,134.22999572753906,173.92999267578125,1.2957609939050099,3.5022654386879104
390,134.98500061035156,175.19000244140625,1.2978479212450476,3.247751623980971
391,135.88479614257812,176.50999450683594,1.2989679457710008,3.1260839467826393
392,134.4600067138672,174.0050048828125,1.2941023069640152,3.733575906760503
393,133.9499969482422,172.59010314941406,1.2884666448787025,4.469259841786165
394,138.88999938964844,178.4261016845703,1.2846576605130904,5.212228629140466
