,cmcsa,meta,Ratio,Spread
0,47.744998931884766,226.4207000732422,4.742291447032274,-24.567212853337594
1,47.690101623535156,228.7899932861328,4.797431447980486,-27.16859766487218
2,47.5099983215332,228.41000366210938,4.807619695464942,-27.55003814624635
3,47.474998474121094,228.86270141601562,4.820699500196299,-28.150706188357617
4,47.70500183105469,230.1999969482422,4.825489741379449,-28.515607109463417
5,47.72999954223633,230.875,4.837104592798046,-29.084926313961574
6,47.779998779296875,229.8800048828125,4.811218307992502,-27.87854737470289
7,47.619998931884766,229.6199951171875,4.821923567147365,-28.294975516236775
8,47.68000030517578,227.9149932861328,4.7800963051040934,-26.33630342216557
9,47.70000076293945,230.11500549316406,4.824213874477588,-28.451758874857973
10,47.60490036010742,229.58999633789062,4.822822747262495,-28.328809587154126
11,47.57500076293945,228.80999755859375,4.80945862089896,-27.67521855924153
12,47.61000061035156,227.41000366210938,4.776517554017106,-26.127254374552138
13,47.709999084472656,227.8300018310547,4.775309289519617,-26.12448489935511
14,47.185001373291016,226.77639770507812,4.806111923384291,-27.290435096453677
15,47.11750030517578,224.61000061035156,4.767018605731903,-25.40941503167673
16,47.125,224.45469665527344,4.762964385257792,-25.222404309665507
17,47.1349983215332,225.0399932861328,4.77437151373198,-25.765430627131394
18,47.095001220703125,224.79690551757812,4.773264671214333,-25.69144023970253
19,47.099998474121094,224.7949981689453,4.7727177378245145,-25.66840579814891
20,46.81999969482422,222.3000030517578,4.747971048712593,-24.357172986601483
21,46.915000915527344,225.05999755859375,4.797186255283781,-26.715526942215888
22,47.29499816894531,224.39999389648438,4.744687653753398,-24.448993330324072
23,47.34000015258789,224.41050720214844,4.740399376400949,-24.269249906837786
24,47.45500183105469,223.2299041748047,4.704033201168742,-22.602449573933654
25,47.77000045776367,224.5500030517578,4.700648961690841,-22.59081585704172
26,47.67499923706055,223.55160522460938,4.689074122749639,-21.994058581114814
27,47.709999084472656,224.8699951171875,4.713267646873043,-23.164478185487923
28,47.970001220703125,231.63499450683594,4.828746896234511,-28.83025589628329
29,47.88999938964844,232.31500244140625,4.851012850328451,-29.84849084820894
30,47.8650016784668,233.48989868164062,4.878092353367274,-31.129070935702998
31,47.95000076293945,233.45010375976562,4.868615225136747,-30.729921903551798
32,48.17499923706055,232.8350067138672,4.833108674649434,-29.163589594557152
33,48.17499923706055,233.59539794921875,4.8488926133602535,-29.923980829908714
34,48.099998474121094,233.92999267578125,4.863409565421109,-30.5756593533539
35,47.915000915527344,232.43409729003906,4.850967188747698,-29.86188572203025
36,47.94499969482422,232.97999572753906,4.859317910324021,-30.280957091797916
37,47.95000076293945,231.63999938964844,4.830865395286562,-28.91981753343461
38,48.02000045776367,234.47000122070312,4.882757163380972,-31.453878788079294
39,47.90999984741211,233.82000732421875,4.8804009198269425,-31.26893897668262
40,47.755001068115234,231.90269470214844,4.856092336201073,-30.00692104129851
41,47.880001068115234,231.86000061035156,4.842522878821619,-29.435759330547768
42,47.900001525878906,223.15310668945312,4.6587285925009905,-20.644308655310482
43,47.869998931884766,223.4499969482422,4.667850468645172,-21.068042109383725
44,48.064998626708984,222.86180114746094,4.6366754918332616,-19.655438113238603
45,48.19499969482422,223.19900512695312,4.631165194320419,-19.44303125330424
46,47.91999816894531,222.10000610351562,4.634808317823521,-19.50666744258598
47,47.75,223.2100067138672,4.674555114426538,-21.335376273489914
48,47.72999954223633,223.27000427246094,4.677770928426033,-21.479930586422512
49,46.7599983215332,223.11000061035156,4.771385984152364,-25.42084080821175
50,46.68000030517578,220.625,4.726328161046253,-23.27405108766368
51,46.7400016784668,220.55999755859375,4.718870124906438,-22.955378383240912
52,47.005001068115234,221.61000061035156,4.714604735126272,-22.88503266322482
53,47.154998779296875,221.44000244140625,4.696002718138722,-22.080883028065983
54,47.23500061035156,223.3800048828125,4.729120397933449,-23.68265845211687
55,47.13999938964844,222.89999389648438,4.728468323769886,-23.604288017010276
56,47.20000076293945,224.42999267578125,4.75487264932418,-24.880616533290635
57,47.349998474121094,223.39999389648438,4.71805704531506,-23.216466287780236
58,47.529998779296875,224.80999755859375,4.729854898639647,-23.865475288391877
59,47.54999923706055,223.75999450683594,4.705783345889878,-22.730915482295245
60,47.35499954223633,222.60000610351562,4.7006653627982145,-22.395335274338805
61,47.560001373291016,223.94000244140625,4.708578552883886,-22.868636975920197
62,47.439998626708984,222.3699951171875,4.687394636474377,-21.80597017773448
63,48.20000076293945,218.22000122070312,4.5273858457797065,-14.44288412658156
64,48.09000015258789,217.15499877929688,4.515595718242288,-13.842935770263011
65,47.96229934692383,217.73500061035156,4.539711472867835,-14.962823526979918
66,47.80500030517578,219.2899932861328,4.587176903801643,-17.182835803211702
67,47.744998931884766,217.970703125,4.565309624071144,-16.117215905095406
68,47.753700256347656,218.36000061035156,4.572629962456702,-16.469726444681783
69,47.61000061035156,216.4600067138672,4.546523922261903,-15.17725742630995
70,47.810001373291016,220.2100067138672,4.605940188006085,-18.081706010473397
71,47.77000045776367,218.6699981689453,4.577559055338185,-16.71081097422922
72,47.494998931884766,216.89500427246094,4.566691423312214,-16.09845229046408
73,47.61000061035156,216.61000061035156,4.5496743926370655,-15.327251322794325
74,47.30500030517578,214.11000061035156,4.5261600090704395,-14.116713603245927
75,47.17499923706055,213.61810302734375,4.528205754787294,-14.174426859664635
76,47.25,214.13999938964844,4.532063479145998,-14.379239425086638
77,47.59000015258789,215.42990112304688,4.5267892505214045,-14.231708589828486
78,47.689998626708984,215.9600067138672,4.528412936311511,-14.339046536506459
79,47.71500015258789,215.69000244140625,4.520381468126391,-13.963342289233992
80,47.814998626708984,214.88999938964844,4.494196498201153,-12.74057159333384
81,47.814998626708984,214.55499267578125,4.487190187974469,-12.405564879466652
82,47.959999084472656,215.8300018310547,4.500208631174286,-13.067549661447373
83,47.900001525878906,214.94000244140625,4.487265043724075,-12.431204407263607
84,47.83000183105469,213.22999572753906,4.458080442495295,-11.017138269806452
85,47.80500030517578,213.97000122070312,4.475891640095584,-11.862843737782015
86,47.64500045776367,212.1038055419922,4.451753667837991,-10.673085966229962
87,47.67499923706055,211.83999633789062,4.443418976988994,-10.282449694396064
88,47.779998779296875,212.4199981689453,4.445793294180391,-10.418540660835703
89,47.67499923706055,211.25999450683594,4.431253233091009,-9.702447863341376
90,47.560001373291016,210.13999938964844,4.4184186989460414,-9.068633924162384
91,47.41999816894531,212.27499389648438,4.4764867586076855,-11.795525711370203
92,47.275001525878906,210.50999450683594,4.452881813057165,-10.643534567462638
93,47.0099983215332,208.55889892578125,4.436479608003935,-9.8128038857337
94,46.880001068115234,209.67999267578125,4.472695987594422,-11.483492347608376
95,46.98500061035156,211.57000732421875,4.502926563282973,-12.929596131430856
96,46.71229934692383,210.26480102539062,4.501272768950889,-12.777300131557666
97,46.869998931884766,210.77000427246094,4.496906530310973,-12.615790385233424
98,47.69499969482422,214.24000549316406,4.4918756025574105,-12.597902095330653
99,47.85499954223633,216.1230010986328,4.5162052693759795,-13.804459793640518
100,47.779998779296875,216.89999389648438,4.539556287943385,-14.898536388374765
101,47.84000015258789,216.8699951171875,4.533235669428734,-14.614867346061374
102,47.91999816894531,217.17999267578125,4.532136915158009,-14.586654014851604
103,48.17499923706055,218.0050048828125,4.525272617235527,-14.333587763502464
104,48.11000061035156,217.27999877929688,4.5163166913896475,-13.883379015924191
105,47.58000183105469,205.25,4.313787139580072,-4.094077780175098
106,47.7400016784668,201.59500122070312,4.222769043421145,0.23735890628063316
107,47.77000045776367,200.47999572753906,4.196776089730111,1.4791914671770314
108,47.845001220703125,201.9499969482422,4.220921554932596,0.32627404335661936
109,47.67499923706055,200.6699981689453,4.209124307923489,0.8875484745492486
110,47.474998474121094,200.50070190429688,4.2232903285629595,0.21129332336113293
111,47.41999816894531,200.4199981689453,4.2264868390525905,0.059470016168859274
112,47.790000915527344,197.8249969482422,4.139464179921522,4.218747000812755
113,47.625,193.4499969482422,4.061942193138943,7.896165873181218
114,47.43259811401367,190.00999450683594,4.005894723500264,10.522742982032042
115,47.30500030517578,190.2899932861328,4.022619005570805,9.703293720972823
116,47.09000015258789,188.125,3.995009543223825,10.959322057402915
117,47.09000015258789,187.83999633789062,3.988957225084393,11.24432571951229
118,46.95000076293945,188.21499633789062,4.008839047484327,10.277444566692253
119,46.38999938964844,186.67999267578125,4.024143029358121,9.444907489969637
