,qcom,asml,Ratio,Spread
785,127.90070343017578,496.32000732421875,3.880510380423141,23.453043969485755
786,134.21820068359375,493.4649963378906,3.6765877788898838,52.183914861944466
787,134.04049682617188,491.9100036621094,3.669861089070973,53.01104966379638
788,133.55499267578125,492.20001220703125,3.6853733607840358,50.73246290895816
789,132.6699981689453,490.8399963378906,3.6997060609953625,48.46762656875399
790,131.66000366210938,490.4100036621094,3.7248214341592427,44.76077908196795
791,128.89500427246094,488.1499938964844,3.787190951672749,35.69561782225208
792,128.99000549316406,486.010009765625,3.76781137350507,38.22471779744297
793,128.0,482.3699951171875,3.7685155868530273,37.80976535688752
794,129.41990661621094,484.6549987792969,3.7448257493842894,41.34056235238575
795,130.5800018310547,486.3580017089844,3.724597908477883,44.389197619426916
796,130.30999755859375,486.1000061035156,3.7303354708831247,43.54128174634673
797,130.22000122070312,484.8999938964844,3.723698274849902,44.372677626704906
798,126.37770080566406,466.364990234375,3.690247466612189,47.169989087519305
799,129.6300048828125,476.0350036621094,3.6722593977563474,50.82109972151671
800,129.63999938964844,482.6400146484375,3.7229251536619152,44.257025271975756
801,129.17999267578125,480.4599914550781,3.71930653890767,44.552905298123285
802,128.6699981689453,480.0050048828125,3.7305122539331967,42.91900352071162
803,128.25999450683594,477.5899963378906,3.723608426573231,43.65467657941657
804,127.73999786376953,475.8800048828125,3.7253797779950077,43.23481189876555
805,122.66000366210938,448.3500061035156,3.6552257681206513,49.95764400854063
806,122.62000274658203,447.44000244140625,3.648996839170911,50.703807775707055
807,123.05500030517578,446.70001220703125,3.630084198929076,53.22550608753165
808,122.73999786376953,444.9997863769531,3.6255482656180527,53.63551227572436
809,123.55000305175781,447.8800048828125,3.625091006231588,54.072996956246875
810,123.55000305175781,449.32000732421875,3.6367462260279244,52.632994514840625
811,123.5,449.9599914550781,3.6434007405269484,51.78820270298633
812,120.81999969482422,421.9700012207031,3.492550921093735,68.80116997030007
813,120.91000366210938,419.8999938964844,3.4728308756810673,71.23982487045669
814,122.63009643554688,423.9100036621094,3.4568186439037185,74.2751493322325
815,123.51499938964844,421.989990234375,3.416508054241558,79.819639978135
816,124.16999816894531,424.6499938964844,3.4199081916608143,79.84244819102923
817,125.83000183105469,432.6400146484375,3.4382898224011824,78.65164245751816
818,125.83000183105469,432.4100036621094,3.4364618721271536,78.88165344384629
819,125.66000366210938,430.79998779296875,3.4282983864249967,79.79537319642782
820,126.02999877929688,429.3374938964844,3.40662935852549,82.77333143492149
821,126.20999908447266,429.43499755859375,3.4025433854188676,83.41309167542306
822,126.63999938964844,427.6600036621094,3.37697414500356,86.9493253809635
823,126.95999908447266,428.2699890136719,3.3732671085537977,87.65002793968006
824,128.02000427246094,433.1600036621094,3.383533738525962,87.10169238406945
825,127.0999984741211,429.2099914550781,3.376947258913381,87.2834495059418
826,132.9199981689453,445.8299865722656,3.35412272580385,94.50161224082399
827,132.25,447.25,3.381852551984877,90.33735088364051
828,133.8000030517578,450.1000061035156,3.363976052596976,93.83600789978993
829,133.9199981689453,448.364990234375,3.3480062452565527,96.06251220449474
830,134.32000732421875,451.4150085449219,3.3607428821478993,94.65089284337762
831,134.30999755859375,451.6299133300781,3.3625934147832233,94.39498902290472
832,134.38999938964844,451.8999938964844,3.362601353886847,94.45258824638438
833,133.31500244140625,446.635009765625,3.350223167583312,95.31448847923605
834,135.80259704589844,454.19000244140625,3.344486867860852,97.94844356346539
835,133.99000549316406,448.7550048828125,3.3491677474832793,95.95924080915597
836,135.27000427246094,449.5899963378906,3.323648866250689,100.36700099519408
837,136.19000244140625,451.9200134277344,3.3183053478699094,101.80520774124454
838,135.9499969482422,452.20001220703125,3.3262230405138538,100.54216959228984
839,136.00999450683594,452.95001220703125,3.3302700573542463,100.03791381007193
840,132.57000732421875,443.54998779296875,3.345779311214824,95.3480822502155
841,133.05999755859375,442.7749938964844,3.32763416519308,98.13002892427335
842,133.27000427246094,441.92999267578125,3.3160499625428628,99.8351974057432
843,134.14999389648438,443.8299865722656,3.308460728777543,101.5395562009453
844,133.46499633789062,442.75,3.317349208770057,99.81385878931633
845,132.60000610351562,439.57000732421875,3.315007444125332,99.4509348278566
846,132.27000427246094,439.4800109863281,3.322597692527854,98.1892754694162
847,133.07000732421875,436.8900146484375,3.283159168872485,104.05600720763687
848,135.05999755859375,436.8599853515625,3.2345623667143735,112.23684472075547
849,134.36000061035156,438.8500061035156,3.2662250975734595,107.37970393046214
850,133.6999969482422,436.6600036621094,3.2659686883250174,106.86639497920646
851,133.86000061035156,439.2159118652344,3.281158746918975,104.96584635585327
852,132.5800018310547,432.6600036621094,3.2633881255594153,106.27900291786216
853,132.95899963378906,434.3500061035156,3.266796586164549,106.1413389508383
854,134.5,437.54998779296875,3.2531597605425184,109.25314624867701
855,134.9199981689453,444.875,3.2973243850991794,103.64840606464986
856,136.1300048828125,448.92999267578125,3.297803398025605,104.54948427541558
857,136.14500427246094,450.2900085449219,3.307429537728586,103.25090446072045
858,136.24000549316406,449.0,3.2956545940724356,104.93002884997384
859,136.2100067138672,449.0199890136719,3.2965271777492564,104.78716772741086
860,135.6300048828125,447.010009765625,3.295804716307812,104.42151537268171
861,136.3699951171875,437.7699890136719,3.2101635600813863,116.69246480865331
862,136.63499450683594,443.739990234375,3.247630607634521,111.80787554884068
863,137.67999267578125,447.1304931640625,3.247606892433511,112.6975844082699
864,139.1199951171875,450.0249938964844,3.234797366959412,115.70119489673618
865,140.91000366210938,455.1499938964844,3.230075807732549,117.90789738605906
866,142.0,457.75,3.2235915492957745,119.77241123499664
867,141.9199981689453,457.19000244140625,3.2214628547074473,120.00472900370448
868,143.58999633789062,466.8599853515625,3.251340603512274,117.17489764877746
869,143.36090087890625,469.55999755859375,3.275370025438251,113.53653252064237
870,142.8300018310547,469.11138916015625,3.284403718730193,111.81062958406142
871,142.74000549316406,469.57000732421875,3.289687468498149,110.98339509332584
872,143.25,472.0,3.2949389179755673,110.64229076722177
873,143.88999938964844,473.82501220703125,3.2929669484807755,111.43865438074863
874,144.3699951171875,475.6400146484375,3.2945905017337758,111.58966818012857
875,143.9149932861328,482.0954895019531,3.3498628495465197,103.27054967705953
876,144.34129333496094,482.9599914550781,3.345958597823512,104.15213163959982
877,144.13999938964844,485.6300048828125,3.369155036347867,100.6576376114125
878,143.47999572753906,481.2749938964844,3.3543003082492433,102.30933720507858
879,141.4199981689453,473.760009765625,3.350021325835789,101.38676986659561
880,141.69000244140625,473.0400085449219,3.3385560053225376,103.21268256584767
881,141.6999969482422,473.4800109863281,3.3414256964259006,102.8136166612286
882,145.4499969482422,494.1000061035156,3.397043770852324,97.55326014071659
883,146.17750549316406,496.6700134277344,3.3977184913102856,97.96305770342929
884,146.67999267578125,494.0400085449219,3.3681485765883474,102.65120165943165
885,147.52000427246094,496.55999755859375,3.3660519467005714,103.57181919029745
886,146.75,494.6549987792969,3.3707325300122446,102.32295467815538
887,147.16000366210938,500.0199890136719,3.3977981555488137,98.63729992999731
888,147.3699951171875,498.8699951171875,3.385153095244998,100.64739858871894
889,150.1999969482422,507.45001220703125,3.3784954894632575,103.65879625965647
890,151.5500030517578,506.989990234375,3.345364434345978,109.64831312652768
891,151.14999389648438,510.57501220703125,3.377936042502922,104.42489220444168
892,151.14149475097656,505.3900146484375,3.343820408029755,109.57507808213404
893,151.41000366210938,511.81500244140625,3.3803248798777283,104.24987691182844
894,151.92999267578125,515.3701171875,3.392155216431165,102.82458705219915
895,151.69000244140625,514.4199829101562,3.39125832046092,102.79174445841443
896,150.88999938964844,526.8800048828125,3.4918152761219923,87.05498708542825
897,153.0,533.1649780273438,3.484738418479371,89.41237309123426
898,154.8300018310547,537.530029296875,3.4717433503837953,92.54283295670416
899,154.19000244140625,532.9299926757812,3.4563200222939225,94.5214937572398
900,154.92999267578125,536.3800048828125,3.462079844057591,94.10241023422691
901,154.52999877929688,539.6599731445312,3.4922667275451507,89.18410552160799
902,155.89999389648438,542.489990234375,3.4797306701280664,91.96545639955355
903,154.50650024414062,544.239990234375,3.522440734690153,84.50784069641713
904,154.9199981689453,536.3300170898438,3.4619805282011322,94.11146149040849
905,153.3249969482422,531.0250244140625,3.463394977880353,92.8834828831881
906,152.8350067138672,530.3900146484375,3.4703437782511224,91.51153987123973
907,152.63999938964844,530.8800048828125,3.477987467279924,90.2228184305435
908,153.8000030517578,534.5,3.4752925188182635,91.35408651890793
909,153.67999267578125,534.52001953125,3.47813668015281,90.84251605356428
910,152.52999877929688,536.344970703125,3.5163244935128386,84.30730071145399
911,152.50999450683594,536.27001953125,3.516294268223928,84.30031631122506
912,152.7100067138672,540.22998046875,3.537620042679843,81.15958609770473
913,152.84500122070312,539.0,3.5264483345562727,82.9424910564644
914,152.25,536.0050048828125,3.5205583243534484,83.50041851643039
915,151.99000549316406,534.72998046875,3.518191730658238,83.7105304872606
916,153.27000427246094,539.0999755859375,3.517322114949541,84.58328701118933
917,151.3699951171875,525.0700073242188,3.4687852564025023,90.83100088480819
918,150.38999938964844,522.5999755859375,3.4749649425286773,89.28706456941313
919,150.41000366210938,520.9119873046875,3.4632801982699064,91.05698842276706
920,151.13999938964844,523.97998046875,3.4668518101412493,90.97898740593575
921,150.2100067138672,522.1799926757812,3.476332929473029,88.96981482622311
922,150.0800018310547,522.9559936523438,3.484514840565075,87.66132637877979
923,149.9499969482422,524.0900268554688,3.4950986163498716,85.99480570477397
924,152.47000122070312,537.5800170898438,3.525808439600435,82.82651010695315
925,151.3800048828125,536.510009765625,3.5441273118002106,79.43199747871859
926,151.6699981689453,535.4349975585938,3.530263097663998,81.69479423787311
