,cl,wmt,Ratio,Spread
0,76.16000366210938,147.27999877929688,1.9338234203968487,-9.043649929141822
1,75.9000015258789,147.5399932861328,1.9438733902505587,-9.775568599285293
2,75.83000183105469,146.99000549316406,1.9384149010130605,-9.352635713982465
3,75.91999816894531,146.69000244140625,1.9321655160604185,-8.889282287202604
4,75.86499786376953,147.00999450683594,1.937784204130885,-9.30910419779454
5,76.05000305175781,147.25,1.9362260892979213,-9.213310840169413
6,76.20999908447266,147.25999450683594,1.9322923012190314,-8.932900064317408
7,75.66000366210938,147.94000244140625,1.955326398107152,-10.611192602563818
8,76.0199966430664,148.6300048828125,1.9551435338871286,-10.647779695935611
9,75.9800033569336,149.3000030517578,1.9649907403976623,-11.390368799593148
10,76.02410125732422,149.02000427246094,1.9601679179088518,-11.030328890453319
11,76.20500183105469,149.85000610351562,1.966406436623816,-11.531982065849547
12,76.08999633789062,149.51499938964844,1.9649757732370172,-11.405719295105627
13,76.37000274658203,149.8699951171875,1.9624196638371207,-11.25248154403468
14,75.66000366210938,149.5800018310547,1.9770023075740946,-12.251191992212256
15,75.58000183105469,149.64999389648438,1.9800210408965013,-12.466393622959089
16,75.79499816894531,149.82000732421875,1.97664768050094,-12.246171922843274
17,75.91500091552734,149.8800048828125,1.9743134173124492,-12.088355133461306
18,76.0770034790039,150.0,1.9716864905358387,-11.914302958073534
19,75.93499755859375,149.47000122070312,1.968394100564335,-11.642056003995805
20,75.83000183105469,148.94000244140625,1.9641302762096307,-11.302632662224653
21,75.4800033569336,149.44000244140625,1.9798621594480716,-12.437907200554235
22,75.7699966430664,149.6938934326172,1.9756354766357964,-12.16543775139661
23,75.63999938964844,149.72999572753906,1.9795081562101395,-12.437495203999077
24,75.88500213623047,149.8802947998047,1.9750977212959182,-12.143095175460843
25,76.16000366210938,151.0399932861328,1.9831930937954674,-12.803644435977759
26,76.12000274658203,150.90499877929688,1.9824618146913147,-12.741254711800394
27,76.43000030517578,151.00999450683594,1.9757947651952275,-12.283580683668447
28,75.6500015258789,152.0800018310547,2.0103106247662144,-14.76934664986348
29,76.0999984741211,152.92999267578125,2.0095925853111196,-14.802557923587216
30,76.38999938964844,152.02000427246094,1.9900511256328284,-13.36619523195202
31,76.41999816894531,151.32000732421875,1.980110062155307,-12.611748158702483
32,76.51499938964844,150.99000549316406,1.9733386485995477,-12.109311699826975
33,76.49500274658203,150.47999572753906,1.9671872713837224,-11.635597401558101
34,76.58999633789062,151.0800018310547,1.9725813951542435,-12.063182725199255
35,77.41999816894531,152.65310668945312,1.9717529100986895,-12.129769501311586
36,77.70999908447266,152.10000610351562,1.9572771573215337,-11.050294627059202
37,77.69999694824219,152.66000366210938,1.964736289034861,-11.628446843304175
38,77.47000122070312,152.5,1.968503905989946,-11.885903371548665
39,77.55000305175781,152.06500244140625,1.9608639130538297,-11.30569624763777
40,77.5250015258789,151.93499755859375,1.9598193430267237,-11.221071084980167
41,77.44999694824219,151.49000549316406,1.955971742573481,-10.912218180015174
42,77.73999786376953,152.5800018310547,1.9626962441963751,-11.475840229590915
43,78.11000061035156,153.3300018310547,1.9630009042751764,-11.554256375958886
44,78.1449966430664,153.67999267578125,1.9666005410138674,-11.840726690825647
45,78.19000244140625,154.0500030517578,1.9702007704527094,-12.129048031344865
46,78.33999633789062,153.99000549316406,1.9656626588158759,-11.796799847714396
47,78.4749984741211,154.5,1.968779904480659,-12.061754944070941
48,78.80999755859375,154.97999572753906,1.966501719687459,-11.933701195784096
49,79.03500366210938,154.9199981689453,1.960144125902235,-11.465300003742584
50,79.58999633789062,155.11000061035156,1.94886301981783,-10.647947436620285
51,80.0999984741211,155.74380493164062,1.9443671398066096,-10.356058088945503
52,80.12999725341797,157.0601043701172,1.9600662642406086,-11.617907402414716
53,80.2699966430664,156.8000030517578,1.9534073702406458,-11.103696268723496
54,80.26000213623047,156.2899932861328,1.9472961515855898,-10.611827312803399
55,80.44000244140625,156.5673065185547,1.9463861482674711,-10.562425947234857
56,79.91010284423828,156.6999969482422,1.9609535136462493,-11.656925489939937
57,80.30999755859375,157.86180114746094,1.9656556586530314,-12.092889581768048
58,80.23999786376953,157.8896942138672,1.9677180759891137,-12.24783755584022
59,80.08499908447266,157.64999389648438,1.968533379518393,-12.289472116292927
60,80.30999755859375,157.19000244140625,1.957290589216134,-11.421090875713361
61,80.28500366210938,157.66000366210938,1.963754081965836,-11.936457968625064
62,80.29000091552734,157.41000366210938,1.96051814506416,-11.677387563772612
63,80.30999755859375,156.5,1.9486988514203156,-10.731088434307111
64,80.52999877929688,156.2899932861328,1.940767361917715,-10.121762339790962
65,80.75,156.0850067138672,1.9329412596144544,-9.517456386876347
66,80.58000183105469,155.1300048828125,1.9251675522179874,-8.871014496160853
67,80.75,155.1999969482422,1.9219813863559405,-8.632446621251347
68,80.47000122070312,154.1999969482422,1.9162420108000444,-8.140666251915036
69,80.46499633789062,154.30999755859375,1.9177282617476468,-8.25975111506537
70,80.44000244140625,153.9499969482422,1.9138487354022864,-7.945116376922357
71,80.63999938964844,154.31539916992188,1.9136334367300476,-7.9475085332555295
72,80.83999633789062,153.8800048828125,1.9035132589520813,-7.14910418079964
73,81.05999755859375,153.86000061035156,1.8981002374091456,-6.729780527689741
74,81.1500015258789,153.65499877929688,1.8934688341354617,-6.361414473666684
75,80.99500274658203,152.69219970703125,1.8852051920385275,-5.67995027923655
76,81.01000213623047,153.22999572753906,1.8914947745570954,-6.190521237240688
77,81.02999877929688,154.61000061035156,1.9080587799521767,-7.534230652697062
78,81.19000244140625,155.3000030517578,1.9127971225747378,-7.933813963469049
79,81.1500015258789,155.9600067138672,1.921873121149988,-8.666422408236997
80,81.17500305175781,156.77999877929688,1.931382727258202,-9.441034753511758
81,80.98500061035156,156.75,1.9355436046013204,-9.755905229856523
82,80.99500274658203,157.25999450683594,1.9416011997539226,-10.247745079041238
83,80.9800033569336,157.2899932861328,1.942331276436845,-10.304968920841787
84,81.0,156.66000366210938,1.9340741192853008,-9.638683829462224
85,81.12000274658203,157.66009521484375,1.9435415418731197,-10.42096103422088
86,81.01000213623047,157.3300018310547,1.9421058842398335,-10.290527340756313
87,81.04499816894531,157.5500030517578,1.9439818201159211,-10.447008031599637
88,81.08499908447266,158.14999389648438,1.9504223429999306,-10.974394093667655
89,81.01499938964844,157.5,1.9440844434558413,-10.451455104849174
90,80.94999694824219,157.07000732421875,1.9403337028492562,-10.139446931881395
91,80.30999755859375,157.07000732421875,1.9557964400337742,-11.301095758525861
92,79.92500305175781,156.74000549316406,1.961088514337152,-11.669888995660557
93,79.93000030517578,156.94000244140625,1.9634680575779226,-11.860815539050293
94,79.94000244140625,156.75999450683594,1.9609705994409565,-11.662652946828757
95,79.9749984741211,156.4949951171875,1.9567989759678122,-11.334133027320519
96,79.94000244140625,155.63999938964844,1.9469601530688985,-10.542657829641257
97,80.02999877929688,155.88499450683594,1.9478320240479892,-10.624302571806709
98,80.33000183105469,157.14999389648438,1.9563051203085113,-11.34477301548904
99,80.62000274658203,157.13999938964844,1.9491440589948448,-10.808404220338218
100,80.4800033569336,157.11000061035156,1.9521619539894821,-11.03251525637316
101,80.4000015258789,156.98500061035156,1.9525497217785712,-11.052724821690305
102,80.52999877929688,157.2050018310547,1.9521296934561716,-11.036770884712837
103,80.79149627685547,157.6999969482422,1.9519380654597294,-11.057127641110213
104,80.61000061035156,157.72000122070312,1.9565810696749883,-11.406560709044129
105,80.63999938964844,159.4199981689453,1.976934516066101,-13.052107532278967
106,81.19999694824219,159.14999389648438,1.9599753679538734,-11.765663998490709
107,81.13999938964844,159.36000061035156,1.9640128396486303,-12.084570962372595
108,81.36499786376953,159.9199981689453,1.9654642950608987,-12.236178735464904
109,81.52999877929688,159.91000366210938,1.9613639894069979,-11.926694693142252
110,81.50499725341797,159.51499938964844,1.9571192536045274,-11.577070140836213
111,81.54000091552734,159.65499877929688,1.9579960385908506,-11.65353515267853
112,82.16999816894531,159.3563995361328,1.9393501653546188,-10.211441740521224
113,82.25,159.5399932861328,1.9396959670046543,-10.249825925204078
114,82.37000274658203,159.6750030517578,1.9385091383693511,-10.16702134285336
115,82.21499633789062,160.64500427246094,1.9539623113554052,-11.418371289338324
116,82.41000366210938,160.40040588378906,1.9463705709982666,-10.819819392226037
117,82.22000122070312,160.25,1.9490391342836517,-11.014282764078615
118,82.12000274658203,159.9199981689453,1.9473939700471021,-10.865785965697171
119,81.87000274658203,159.32000732421875,1.9460119943732401,-10.719564626626948
120,81.58999633789062,159.27499389648438,1.952138755306165,-11.182784677502553
121,81.83499908447266,158.86000061035156,1.941223222186039,-10.323092290565882
122,81.83000183105469,158.18499755859375,1.933092924587497,-9.657159643660492
123,81.75,158.10000610351562,1.933945028789182,-9.717377753899513
124,81.81999969482422,157.6199951171875,1.9264238047553823,-9.110311859905494
125,81.12999725341797,156.8800048828125,1.9336868013539001,-9.622729892484756
126,80.22000122070312,155.07000732421875,1.9330591493957543,-9.46444613354791
127,80.51000213623047,154.85000610351562,1.9233635820987174,-8.7180706245299
128,80.38999938964844,155.3800048828125,1.9328275415165668,-9.465883751802465
129,80.8499984741211,156.0500030517578,1.9301175757190292,-9.300947692093729
130,81.52999877929688,156.58999633789062,1.9206426920449549,-8.606687368923502
131,81.7300033569336,157.0,1.920959177186683,-8.653667117740014
132,81.80999755859375,157.0500030517578,1.919692063788119,-8.55847445212703
133,81.38999938964844,157.0198974609375,1.9292283897093632,-9.290698307302193
134,81.37999725341797,156.4600067138672,1.9225855492062682,-8.748962217883133
135,81.0,156.32000732421875,1.9298766336323303,-9.298687491571599
136,80.75,155.5800018310547,1.9266873291771478,-9.012451504063847
137,80.8550033569336,156.3249969482422,1.9333991770199683,-9.566857335779304
138,80.54499816894531,155.49000549316406,1.9304737603571556,-9.294549484318537
139,80.52999877929688,155.25999450683594,1.927977112384498,-9.091763560494087
140,80.94000244140625,154.67999267578125,1.911045070547861,-7.767573093148798
141,81.3499984741211,155.35499572753906,1.909711108070399,-7.698401356562329
142,81.5999984741211,155.75999450683594,1.9088234977876157,-7.649630630202893
143,81.42500305175781,155.89999389648438,1.914645232464855,-8.107260365042947
144,81.3550033569336,155.63999938964844,1.913096834460198,-7.974320765872932
145,81.18000030517578,154.9499969482422,1.9087213151730311,-7.6019625176046475
146,80.72000122070312,154.22999572753906,1.9106788081660986,-7.716895525555572
147,81.05000305175781,154.77999877929688,1.909685292429363,-7.667919506339928
148,80.87999725341797,155.13499450683594,1.918088523430062,-8.331489022164504
149,81.37000274658203,155.91000366210938,1.9160624112017548,-8.217099975830195
150,81.37999725341797,156.44500732421875,1.9224012362282064,-8.733962828234695
151,81.375,156.24000549316406,1.9200000675043203,-8.53803140203243
152,81.16000366210938,156.16000366210938,1.9241005004416325,-8.848264698827933
153,81.29000091552734,156.25,1.922130621727603,-8.702305879037965
154,77.04000091552734,154.27999877929688,2.0025960143544324,-14.44638625449224
155,76.63600158691406,154.69000244140625,2.0185030434549738,-15.589680219122954
156,76.91000366210938,153.83999633789062,2.00025990134859,-14.24233897076661
157,77.21499633789062,153.7100067138672,1.9906755682696218,-13.558763843870935
158,77.44499969482422,154.0,1.98850798123629,-13.431283091703563
