,ko,cl,Ratio,Spread
77,60.76110076904297,76.7300033569336,1.2628145702723441,-2.2898818285581264
78,61.07500076293945,76.79000091552734,1.2573065895420146,-1.9588766547270673
79,61.08000183105469,76.69000244140625,1.2555664725343054,-1.8526487083660221
80,59.915000915527344,75.66999816894531,1.262955804267291,-2.283802607634204
81,59.345001220703125,75.22000122070312,1.2675035752541504,-2.543813440504227
82,60.1150016784668,76.11000061035156,1.2660733341976131,-2.474678428088172
83,59.869998931884766,76.37000274658203,1.275597195741888,-3.0398629320403394
84,59.290000915527344,75.55999755859375,1.2744138369342728,-2.9523197179491127
85,58.86000061035156,75.05000305175781,1.275059501758805,-2.977945783067316
86,58.650001525878906,74.86000061035156,1.2763853139427475,-3.049524155398178
87,59.040000915527344,75.81999969482422,1.2842140670577764,-3.523728942446173
88,59.0,75.97000122070312,1.2876271393339513,-3.7235567428545444
89,59.48500061035156,76.27999877929688,1.282340052057134,-3.429423789939907
90,59.244998931884766,75.97000122070312,1.2823023477145716,-3.4183791268279045
91,59.20000076293945,76.33000183105469,1.289358122421495,-3.834430732253825
92,59.22999954223633,76.30000305175781,1.2881986095128877,-3.7670646229073874
93,58.970001220703125,75.54000091552734,1.2809903230764534,-3.33092376772834
94,58.290000915527344,74.62999725341797,1.2803224580759607,-3.2679477658396827
95,57.665000915527344,73.62000274658203,1.2766843245945134,-3.0364709796702165
96,57.79999923706055,73.81999969482422,1.2771626413360204,-3.0683101909942856
97,57.724998474121094,73.79000091552734,1.278302345016231,-3.131734488516404
98,57.73500061035156,73.79499816894531,1.2781674441640913,-3.1242727974544557
99,57.51499938964844,73.59500122070312,1.2795792750012402,-3.198315607429297
100,57.880001068115234,73.8499984741211,1.275915637721081,-2.9986564212322158
101,58.4900016784668,74.70999908447266,1.277312308780071,-3.098822975942088
102,58.720001220703125,75.0,1.2772479298511488,-3.1023299404675733
103,58.040000915527344,74.33999633789062,1.2808407161482758,-3.2893539385789303
104,58.33000183105469,74.30000305175781,1.2737870858800617,-2.888127289650061
105,58.314998626708984,74.06500244140625,1.2700849555963734,-2.671815096018353
106,58.165000915527344,73.8550033569336,1.2697498872937825,-2.6486574134886105
107,57.939998626708984,73.77999877929688,1.2733862707633208,-2.853922066308858
108,58.474998474121094,74.66000366210938,1.2767850467777468,-3.067515970298661
109,58.994998931884766,75.16169738769531,1.2740350665058322,-2.9214823820866833
110,58.869998931884766,74.6500015258789,1.268048290815366,-2.56549006440358
111,58.88999938964844,74.52999877929688,1.265579887107243,-2.4205741805568017
112,58.4900016784668,74.04000091552734,1.2658573908501922,-2.4288248069967757
113,58.61000061035156,74.00740051269531,1.262709430847955,-2.2467503322714073
114,58.54499816894531,73.95999908447266,1.263301757582155,-2.2803177880829004
115,59.58000183105469,75.1500015258789,1.2613292919824772,-2.1810903224382123
116,59.58000183105469,75.30999755859375,1.26401469023353,-2.341086355153056
117,59.70500183105469,75.54000091552734,1.2652206448176728,-2.415386167953347
118,59.399898529052734,75.12000274658203,1.2646486712404152,-2.3754333225958426
119,59.6150016784668,75.18000030517578,1.2610919766581359,-2.167492299445559
120,59.685001373291016,75.63999938964844,1.2673200577908887,-2.5402977793391877
121,59.650001525878906,75.5,1.2657166482593405,-2.443895191980264
122,59.529998779296875,75.19000244140625,1.2630607086045422,-2.283376456974924
123,59.429901123046875,75.27999877929688,1.2667024066459929,-2.4980572735660367
124,59.34000015258789,75.27999877929688,1.2686214793683956,-2.6100404713379284
125,59.07659912109375,75.25,1.2737700057133352,-2.9081414850970795
126,58.7400016784668,74.53500366210938,1.2688968595898558,-2.6124204653122156
127,59.19499969482422,74.95999908447266,1.2663231602487341,-2.470657457911745
128,59.459999084472656,75.1500015258789,1.2638749189874026,-2.3305691460266225
129,59.561100006103516,74.80999755859375,1.2560210867651471,-1.86463100423693
130,59.540000915527344,74.87000274658203,1.2574739938752133,-1.9509178176708026
131,59.96500015258789,75.2750015258789,1.2553156230189768,-1.8265254972534883
132,59.9900016784668,75.27999877929688,1.254875757176689,-1.800380141166773
133,60.025001525878906,75.05000305175781,1.2503123889034988,-1.5267876113381966
134,59.994998931884766,75.05000305175781,1.2509376512693287,-1.564159693082832
135,60.11000061035156,75.12999725341797,1.2498751703635784,-1.5009045433945296
136,59.7599983215332,74.375,1.2445616146076866,-1.1818800645668297
137,59.880001068115234,74.5250015258789,1.244572481572012,-1.1824027668573116
138,59.935001373291016,74.58000183105469,1.2443480457529439,-1.1688931324788463
139,59.94499969482422,74.56999969482422,1.243973643747683,-1.1464368034635477
140,60.0099983215332,74.7750015258789,1.2460423865575685,-1.2704745021791446
141,60.14500045776367,74.77999877929688,1.2433285927366566,-1.1073092669839077
142,60.09000015258789,73.23999786376953,1.2188383704075478,0.36418170898917523
143,60.96500015258789,74.05989837646484,1.2147937044386456,0.6342060052269254
144,60.66999816894531,73.58000183105469,1.2127905727994157,0.7466397156010736
145,60.435001373291016,73.48999786376953,1.2160171455915298,0.5439250113394927
146,60.38999938964844,73.44000244140625,1.2160954327480047,0.537864686933343
147,60.34000015258789,73.58999633789062,1.2195889319157462,0.32559032313467284
148,60.47999954223633,73.56999969482422,1.2164351893462972,0.5199741753591489
149,60.59000015258789,74.16000366210938,1.2239644079113257,0.0669900871825142
150,60.20989990234375,73.86000061035156,1.2267085766650887,-0.10647050977140182
151,60.29999923706055,73.97000122070312,1.2266998699270457,-0.10424083420730668
152,60.290000915527344,74.1500015258789,1.2298888770920884,-0.29669533216791777
153,60.7400016784668,74.41000366210938,1.2250576490927032,0.003836240820486836
154,60.619998931884766,74.38500213623047,1.2270703306975088,-0.12064105688901705
155,60.790000915527344,74.54499816894531,1.2262707196292308,-0.0688777987011413
156,60.79999923706055,74.5,1.2253289627442732,-0.011425436970998959
157,60.814998626708984,74.2699966430664,1.2212447310727752,0.23726158498737604
158,60.54999923706055,73.86000061035156,1.2198183574070869,0.3171668644108472
159,60.0099983215332,73.72000122070312,1.2284619777143104,-0.21547419700336334
160,60.404998779296875,73.94999694824219,1.224236378489717,0.046553845122200954
161,60.67499923706055,74.0,1.2196127059001343,0.33287101889571247
162,60.599998474121094,73.94999694824219,1.2202970100704233,0.28945099383453154
163,60.369998931884766,73.62999725341797,1.2196454953808167,0.3229567376568916
164,60.689998626708984,73.68000030517578,1.2140385890987653,0.6715543787447125
165,60.70000076293945,73.65299987792969,1.2133937224412479,0.711013750470709
166,60.599998474121094,73.66000366210938,1.215511642191963,0.579444279967344
167,60.84000015258789,73.69999694824219,1.2113740427909463,0.8384038893162788
168,60.869998931884766,73.70999908447266,1.2109413566271985,0.8657690831353868
169,60.880001068115234,73.73500061035156,1.2111530768183396,0.8532265017363834
170,60.959999084472656,73.6500015258789,1.2081693345142874,1.0378733835729115
171,61.5536003112793,74.95999908447266,1.217800400064279,0.4672823435044755
172,61.20000076293945,74.5,1.2173202462623915,0.48682780493356503
173,61.20000076293945,74.48760223388672,1.2171176683872489,0.4992255710468463
174,61.29290008544922,74.68000030517578,1.2184119237475048,0.42254552985661675
175,61.39929962158203,74.75499725341797,1.2175219866374725,0.48008286057456573
176,61.380001068115234,74.5250015258789,1.2141577098243492,0.6860397627422223
177,61.540000915527344,74.77999877929688,1.2151445834708934,0.6303428557470561
178,61.66999816894531,75.25,1.2202043495096626,0.3222698997221123
179,61.375,75.01499938964844,1.222240315920952,0.18981242673272547
180,61.42499923706055,75.05999755859375,1.2219779974096698,0.20709472510172233
181,61.439998626708984,75.0250015258789,1.2211100781708726,0.26077442284134733
182,61.584999084472656,75.17500305175781,1.2206706855454283,0.2913895783604765
183,61.72999954223633,75.16000366210938,1.2175604117846153,0.48700564940693525
184,61.91999816894531,75.38999938964844,1.2175387858370241,0.49367759834026614
185,62.11000061035156,76.16000366210938,1.2262116070470006,-0.0396542459532192
186,62.060001373291016,75.9000015258789,1.2230099878557892,0.15806742296294019
187,61.845001220703125,75.83000183105469,1.2261298461365373,-0.03974316818990431
188,61.82500076293945,75.91999816894531,1.2279821630743109,-0.15465264334526196
189,61.83000183105469,75.86499786376953,1.2269932980281044,-0.09342286592952931
190,62.0,76.05000305175781,1.2266129524477067,-0.06667351471016403
191,62.15999984741211,76.20999908447266,1.2260295893106488,-0.0273692010022053
192,61.580101013183594,75.66000366210938,1.2286437082315185,-0.19971220846408144
193,61.994998931884766,76.0199966430664,1.2262278885848712,-0.042896578258723395
194,61.76499938964844,75.9800033569336,1.2301465896179955,-0.2893972431277554
195,61.70500183105469,76.02410125732422,1.232057353559028,-0.4082298036175196
196,62.02000045776367,76.20500183105469,1.2287165635052062,-0.19675915674230637
197,61.91999816894531,76.08999633789062,1.2288436464465526,-0.20631934990192136
198,62.209999084472656,76.37000274658203,1.2276162011010807,-0.12509239579727094
199,62.30500030517578,75.66000366210938,1.214348820985788,0.7032429027591114
200,62.33000183105469,75.58000183105469,1.212578206493786,0.814387343318483
201,62.380001068115234,75.79499816894531,1.215052851412774,0.6616714727421673
202,62.494998931884766,75.91500091552734,1.2147372143852575,0.6849133258135218
203,62.60499954223633,76.0770034790039,1.2151905444497084,0.6599306414454666
204,62.31999969482422,75.93499755859375,1.2184691580622757,0.44693267129951764
205,62.0,75.83000183105469,1.2230645456621725,0.15332770599296097
206,62.26499938964844,75.4800033569336,1.212238080732755,0.8334169334054131
207,62.31999969482422,75.7699966430664,1.2158215181981016,0.6119335868268614
208,62.189998626708984,75.63999938964844,1.2162727296984217,0.5799978238715902
209,62.27000045776367,75.88500213623047,1.2186446375201416,0.43464762634850374
210,62.560001373291016,76.16000366210938,1.2173913361617135,0.5208794632656542
211,62.63999938964844,76.12000274658203,1.215198012265007,0.6605281761568698
212,62.86000061035156,76.43000030517578,1.2158765441149162,0.6245703757801344
213,62.334999084472656,75.6500015258789,1.2136039566369858,0.7506123690391426
214,62.34000015258789,76.0999984741211,1.2207250286790703,0.30684489303690654
215,62.439998626708984,76.38999938964844,1.223414495031271,0.1414049121381673
216,62.46500015258789,76.41999816894531,1.2234050745580487,0.14254874234599058
