,sbux,bkng,Ratio,Spread
958,86.86499786376953,1675.81005859375,19.292121105234177,353.55066205667913
959,85.5999984741211,1650.0400390625,19.27616902424766,349.76746526223087
960,87.4000015258789,1685.1300048828125,19.280663334815276,356.7295984475154
961,88.18000030517578,1672.5899658203125,18.967906101516977,387.4921543325313
962,89.48999786376953,1703.8900146484375,19.040005087968225,386.79657974531256
963,89.11000061035156,1692.449951171875,18.99281718751632,389.3590570939059
964,89.48999786376953,1693.9300537109375,18.92870817015332,396.75654068281256
965,89.37999725341797,1693.0,18.941598254918922,395.11673399675647
966,88.06500244140625,1711.824951171875,19.438197964178016,345.5705615621946
967,87.83000183105469,1705.0,19.412501018497654,346.90537263501346
968,87.12000274658203,1689.8399658203125,19.396693211038837,345.4782394957508
969,87.01000213623047,1679.0899658203125,19.29766606822262,353.6583790987572
970,86.55999755859375,1672.0,19.316081875674712,350.23523104780656
971,86.81999969482422,1679.280029296875,19.3420874821425,349.02943343834636
972,86.38999938964844,1670.5999755859375,19.33788618345696,347.6637178445983
973,88.31999969482422,1733.81005859375,19.63100163705453,329.5427605662262
974,88.39820098876953,1729.280029296875,19.56238939202586,335.8997470741697
975,89.11000061035156,1749.949951171875,19.638087074242375,331.8590570939059
976,88.98999786376953,1743.719970703125,19.594561327807888,335.2855048823735
977,88.7699966430664,1742.7900390625,19.63264734671616,331.07571572901134
978,88.86000061035156,1740.551025390625,19.587564859726807,335.41742347103036
979,88.91999816894531,1747.0699462890625,19.64766061926455,330.30017979287004
980,89.12999725341797,1775.3699951171875,19.91888309016082,306.9061794754434
981,88.45999908447266,1754.510009765625,19.83393655803907,312.11350840148316
982,88.49320220947266,1774.239990234375,20.049449516298026,293.15922722859386
983,88.8499984741211,1766.1700439453125,19.878110008743963,309.56473263305406
984,89.04000091552734,1771.56005859375,19.89622686857828,308.6136001684649
985,88.69999694824219,1765.657470703125,19.905947366981458,306.57293458482036
986,88.9800033569336,1773.969970703125,19.936726273059776,304.80201083881275
987,88.87999725341797,1797.699951171875,20.226147690421342,278.7356640166299
988,87.91000366210938,1772.0,20.156977888555822,281.77439442186824
989,87.4000015258789,1771.9300537109375,20.273798887592395,269.9295496193904
990,87.30000305175781,1769.5799560546875,20.270101880816103,269.9434591619356
991,87.8499984741211,1773.239990234375,20.184860797200095,279.13254872748803
992,87.58000183105469,1765.199951171875,20.15528561619599,280.86486205901247
993,87.54000091552734,1773.469970703125,20.258966782676342,271.6603316343351
994,88.11000061035156,1816.010009765625,20.610713848437676,242.43676088365282
995,87.6500015258789,1810.300048828125,20.653736649321438,237.40011390632867
996,87.47000122070312,1796.969970703125,20.543842981881692,246.52498213076888
997,87.2417984008789,1786.114990234375,20.473156479731408,252.04863409802942
998,86.7699966430664,1775.9100341796875,20.46686761421693,251.23124537881745
999,86.6500015258789,1772.5699462890625,20.456663763123725,251.76797882888786
1000,86.79000091552734,1773.6099853515625,20.43564888399778,253.99863877352004
1001,87.41999816894531,1787.739990234375,20.4500117556562,254.5867794228027
1002,87.52999877929688,1791.969970703125,20.472637903508947,252.92665935104628
1003,87.6500015258789,1802.4100341796875,20.56371937024463,245.29012855476617
1004,88.08000183105469,1804.1500244140625,20.483083411766764,253.5959076250765
1005,88.38999938964844,1810.219970703125,20.47991835278963,254.76819796041718
1006,88.95500183105469,1820.404052734375,20.464324830117217,257.78383721920454
1007,88.62999725341797,1822.1199951171875,20.558727875250142,248.47506066719188
1008,84.47000122070312,1767.7099609375,20.927073936211144,205.69827904688418
1009,83.80000305175781,1790.5145263671875,21.36652101624988,167.24105719167437
1010,83.54000091552734,1796.239990234375,21.50155578823453,155.44136163707208
1011,83.08999633789062,1796.199951171875,21.617523532767006,144.96828682830892
