,amd,klac,Ratio,Spread
93,91.12999725341797,330.5935363769531,3.6277136655411644,20.695039431077177
94,99.41999816894531,345.81671142578125,3.478341558990292,37.78277865948688
95,93.87000274658203,329.9996643066406,3.515496480782371,31.968293025095235
96,95.33999633789062,327.9705810546875,3.440010422198258,39.72678902390321
97,86.36000061035156,315.6178894042969,3.6546767852438533,17.079258705799745
98,88.7300033569336,319.92352294921875,3.6055844792686926,22.010892606554464
99,87.91999816894531,308.4516906738281,3.5083223054795054,30.325667547465613
100,87.05999755859375,312.3812255859375,3.588114338915487,23.044214308375714
101,95.12000274658203,334.1004638671875,3.5124101579064853,32.73946431932818
102,94.23999786376953,328.2610168457031,3.483245164332742,35.14902482791142
103,102.47000122070312,349.0863952636719,3.40671797701845,46.400715601719114
104,96.27999877929688,331.5481872558594,3.4435832100067736,39.81291442109385
105,96.66999816894531,336.18597412109375,3.4776660855372974,36.69518008365877
106,93.5,333.16693115234375,3.5632826861213234,27.358912101363202
107,95.06999969482422,338.82763671875,3.5639806227662834,27.817400739114404
108,91.16000366210938,327.8140869140625,3.59602976903256,23.591441172848747
109,92.6500015258789,335.6496887207031,3.6227704607964824,21.56322029898358
110,98.75,350.8442077636719,3.55285273684731,30.143913080110323
111,102.26000213623047,368.71014404296875,3.605614476242375,25.95847928715726
112,101.86000061035156,362.3344421386719,3.5571808361235124,30.775144570694565
113,101.22000122070312,354.5285949707031,3.502554739133804,36.086545039908046
114,108.58999633789062,369.2066955566406,3.4000065200095437,50.13356558261624
115,106.30000305175781,359.9410705566406,3.3860871140463105,50.47376614447181
116,105.6500015258789,359.9708251953125,3.407201325095465,47.91058071408439
117,105.27999877929688,364.6880798339844,3.4639825613837263,41.751211997383606
118,101.9000015258789,358.9876708984375,3.5229407804009467,34.27782244661988
119,98.80000305175781,347.169677734375,3.513863026426276,34.01333383805847
120,94.81999969482422,331.3594665527344,3.494615773246219,34.311176734174055
121,86.98999786376953,311.7158508300781,3.5833527817558974,23.43675988581343
122,86.98999786376953,314.2879943847656,3.6129210495780852,20.86461633112593
123,89.30000305175781,321.5575256347656,3.600868025148807,22.598507441341198
124,82.05000305175781,308.25982666015625,3.7569752004238612,7.638775458227583
125,81.56999969482422,309.779296875,3.7977111442193143,4.248455351242269
126,83.79000091552734,324.9638977050781,3.8783135714807973,-2.2835204829628015
127,83.75,322.2030334472656,3.847200399370336,0.32143713915870187
128,82.43000030517578,318.4491271972656,3.8632673300775204,-1.0694566440427753
129,87.08000183105469,337.1592102050781,3.8718328332055636,-1.6558021248443016
130,86.16000366210938,336.2554931640625,3.9026866164345084,-4.337848496270583
131,80.77999877929688,327.8140869140625,4.0581095799431735,-16.865423836379094
132,77.98999786376953,318.3597412109375,4.082058596373323,-18.2853206494607
133,76.47000122070312,316.8800048828125,4.143847258067284,-22.729887796841822
134,73.66999816894531,294.21734619140625,3.9937200149874577,-10.980455714602515
135,75.19999694824219,293.5221862792969,3.9032207206247502,-4.322008234026628
136,75.3499984741211,290.9798278808594,3.86170980455688,-1.195007385785532
137,79.30000305175781,312.0038757324219,3.934474952400469,-6.8236094945536525
138,79.3499984741211,314.65545654296875,3.9654122570095485,-9.280329312599479
139,76.94999694824219,311.0107727050781,4.041725601552252,-14.989835463116167
140,76.36000061035156,311.61651611328125,4.080886768236061,-17.89513484142323
141,77.5199966430664,310.9610900878906,4.011366144914608,-12.718535325595058
142,78.5999984741211,316.8899230957031,4.03167848915466,-14.437978378201722
143,81.11000061035156,323.980712890625,3.994337448559671,-11.745842370603627
144,81.43000030517578,327.21820068359375,4.018398617920616,-13.7361068141948
145,85.87999725341797,343.1972961425781,3.996242514189404,-12.37099792462307
146,89.43000030517578,353.99237060546875,3.9583178955326623,-9.329663265478887
147,91.08999633789062,358.05413818359375,3.930773439219629,-6.921469011254446
148,88.0999984741211,351.5790710449219,3.9906819197981753,-12.100147831093823
149,87.54000091552734,348.18267822265625,3.977412321010127,-10.886388436201473
150,85.25,343.5250244140625,4.029619054710411,-15.15418880190238
151,89.81999969482422,358.6500244140625,3.99298625732159,-12.467264546273343
152,91.66999816894531,367.4290771484375,4.008171533627346,-14.035806362804253
153,94.47000122070312,380.89556884765625,4.031920862981664,-16.589071452856118
154,96.77999877929688,382.9810791015625,3.957233766606428,-9.671189082697326
155,99.29000091552734,380.0514221191406,3.8276907907622624,3.041393702244461
156,98.08999633789062,393.2001037597656,4.008564771531943,-14.784397800659308
157,103.91000366210938,394.6600036621094,3.7980944062464848,6.439627143556022
158,102.30999755859375,393.0114440917969,3.841378687031207,1.8520402308301822
159,100.06999969482422,385.00701904296875,3.8473770382441796,1.1259018340149236
160,95.54000091552734,355.8494567871094,3.7246122396600905,12.627446469936258
161,99.05000305175781,371.9278259277344,3.7549501713128306,10.22957981565507
162,98.12000274658203,370.179931640625,3.7727264704292933,8.352726597362262
163,100.83000183105469,379.8966369628906,3.7676944368147978,9.19845051992125
164,101.01000213623047,383.0059509277344,3.7917626257564154,6.790701547611816
165,100.19999694824219,379.42822265625,3.786708924275135,7.2113724846167155
166,98.2699966430664,373.8074951171875,3.8038822416461544,5.3097758344531325
167,100.44000244140625,380.71380615234375,3.790459945223926,6.8612288026688315
168,95.94999694824219,370.5387268066406,3.8617898758925278,-0.4638325720253125
169,92.83999633789062,358.56976318359375,3.862233706672943,-0.6163348145626788
170,92.48999786376953,361.2107238769531,3.905403094602597,-4.621441400030351
171,92.7300033569336,361.42999267578125,3.897659652664689,-3.905270384712553
172,97.18000030517578,375.43194580078125,3.863263476248269,-0.5630191611565056
173,91.18000030517578,357.951904296875,3.9257721331303403,-6.468437760193426
174,88.48999786376953,352.1717529296875,3.979791631048024,-11.172777188060154
175,86.94000244140625,345.9530944824219,3.979216525966618,-10.99534475903137
176,84.87000274658203,342.953369140625,4.040925627923781,-16.063601963303896
177,82.33000183105469,335.9573669433594,4.080618966009023,-18.967448111288903
178,80.23999786376953,334.1037292480469,4.163805310853622,-25.25976114796636
179,78.72000122070312,329.4496765136719,4.185082207887817,-26.530011889097537
180,79.61000061035156,336.6649475097656,4.228927834802574,-30.276442015480043
181,82.77999877929688,349.8895568847656,4.22674030012516,-31.145740439434476
182,85.44999694824219,357.44366455078125,4.183074047004215,-28.293325496316484
183,84.63999938964844,356.24774169921875,4.208976184642887,-30.254430243083235
184,77.02999877929688,339.5151672363281,4.407570720714832,-43.18241672298417
185,77.44999694824219,345.42486572265625,4.459972618894932,-47.45514013878234
186,76.66000366210938,336.2065124511719,4.385683490612044,-41.315846279706605
187,76.51000213623047,334.3827819824219,4.370445335853397,-40.0767582607602
188,76.7699966430664,333.2068176269531,4.340326067437013,-37.887445377525424
189,75.25,328.7720031738281,4.369063165100706,-39.3769343999066
190,74.4800033569336,321.7560729980469,4.3200330088075045,-35.362125186763606
191,69.5,311.99957275390625,4.4892024856677155,-45.01556991197192
192,67.95999908447266,306.54827880859375,4.5107163469434655,-45.56654762808621
193,66.30000305175781,302.53204345703125,4.56307736850112,-48.02027410887315
194,67.16999816894531,307.3255920410156,4.575340187862345,-49.42295000906695
195,68.36000061035156,314.610595703125,4.602261452517957,-52.069827901857835
196,64.13999938964844,309.6476135253906,4.827683449828107,-63.5546240876442
197,63.36000061035156,301.59527587890625,4.760026404255314,-58.542391496758384
198,66.11000061035156,315.4477233886719,4.771558319109723,-61.67650312600843
199,67.9000015258789,326.17095947265625,4.803695907846804,-65.42307337761004
200,67.94000244140625,327.9249267578125,4.826684059080304,-67.02113402707529
201,67.8499984741211,326.3702392578125,4.810173125977218,-65.81724389141756
202,58.439998626708984,313.0858459472656,5.357389686935673,-89.2090465809302
203,57.810001373291016,298.3164978027344,5.160292176373491,-76.89516104219392
204,57.630001068115234,279.9595031738281,4.85787780643857,-59.239731405821956
205,57.849998474121094,273.8703918457031,4.734146915634192,-52.293163317546785
206,58.939998626708984,277.587646484375,4.70966496355812,-51.76205877612766
207,55.939998626708984,262.7983703613281,4.697861580494444,-48.66551270455237
208,57.959999084472656,262.32000732421875,4.525880115041162,-40.31404298194978
209,57.91999816894531,267.841064453125,4.624327916445482,-45.991006746547
210,57.22999954223633,271.0301208496094,4.735805050104646,-51.869385702362806
211,57.77000045776367,276.0628662109375,4.778654388496506,-54.79743608608801
212,58.81999969482422,289.63629150390625,4.924112427858315,-64.27840883465673
213,58.70000076293945,294.3800354003906,5.0149920200043505,-69.48985777013895
214,61.470001220703125,303.8276062011719,4.942697253418023,-68.1411393725591
215,59.72999954223633,305.35235595703125,5.112210920763698,-76.44767910022505
216,58.599998474121094,307.8537902832031,5.253477786678738,-83.35337924217892
217,62.0099983215332,320.4007263183594,5.16692041591459,-82.60957938021879
218,60.060001373291016,315.3680114746094,5.250882521871788,-85.17712717546523
219,59.65999984741211,320.0818176269531,5.365099202909861,-91.44996994856858
220,58.630001068115234,311.351806640625,5.310452003555352,-86.73445818879499
221,60.11000061035156,313.3648681640625,5.21319023427356,-82.9791080043422
222,62.189998626708984,326.9084167480469,5.256607556952867,-88.415704817372
223,63.08000183105469,336.0171813964844,5.326841655718865,-94.05561372802318
224,63.849998474121094,340.960205078125,5.34001900119573,-95.99751644702552
225,59.91999816894531,336.365966796875,5.6135843971237485,-106.72075572264929
226,68.47000122070312,366.99090576171875,5.3598787676193655,-104.02140214633893
227,72.37000274658203,378.9100036621094,5.235732890448245,-100.7399450325865
228,73.52999877929688,377.9100036621094,5.139535018848848,-95.21877154214896
229,76.37000274658203,385.54998779296875,5.04844800218662,-91.78962242815045
230,72.69999694824219,370.4200134277344,5.095186093218822,-90.96377709202382
231,73.9000015258789,375.989990234375,5.087821143044331,-91.85664403638562
232,73.56999969482422,376.3399963378906,5.115400270476918,-93.49285758223921
233,72.45999908447266,372.1099853515625,5.135384902748383,-93.58915909384758
234,75.25,382.17999267578125,5.078803889379153,-92.78492390185973
235,76.4000015258789,385.6300048828125,5.047513052106267,-91.75271697526348
236,75.13999938964844,380.0199890136719,5.057492575199898,-91.05365605386301
237,73.19000244140625,374.92999267578125,5.1226940862030865,-93.5639223549688
238,73.38999938964844,374.3299865722656,5.100558518672837,-92.18441280914853
239,77.62999725341797,393.1499938964844,5.064408190213795,-94.47870332007615
240,77.4800033569336,390.7300109863281,5.042978756548572,-92.64333312357327
241,74.9800033569336,389.55999755859375,5.195518539845065,-101.21726140539859
242,73.62000274658203,388.57000732421875,5.278049345661821,-105.52797783991606
243,70.2699966430664,383.239990234375,5.453821097801199,-113.25486642980242
244,70.13999938964844,388.0899963378906,5.5330766996722645,-118.61154679720103
245,70.47000122070312,395.9200134277344,5.618277374336393,-125.15535644470687
246,68.58999633789062,393.4100036621094,5.735676114109675,-129.97280987580686
247,70.66999816894531,400.9100036621094,5.6729873220554605,-129.36584323677718
248,71.6500015258789,409.0299987792969,5.7087228202160105,-133.66620011991122
249,68.93000030517578,406.2099914550781,5.893079786111314,-141.44760613347742
250,66.52999877929688,384.75,5.783105472109648,-129.3418046668066
251,65.41000366210938,385.5400085449219,5.894205579570347,-134.49708006647504
