,t,vz,Ratio,Spread
32,18.621601104736328,52.393001556396484,2.8135605129609687,-8.132382124673567
33,18.651208877563477,52.470001220703125,2.8132225404339373,-8.135015200068429
34,18.613595962524414,52.36000061035156,2.8129975914256597,-8.119487895994025
35,18.738670349121094,52.23500061035156,2.7875510715092737,-7.680335408208796
36,18.70090675354004,52.185001373291016,2.7905064744206864,-7.72518794553879
37,18.674470901489258,52.19499969482422,2.794992156412943,-7.801585862660302
38,18.704153060913086,52.13999938964844,2.7876161630973684,-7.672032129883851
39,18.71978759765625,52.23500061035156,2.790362889421431,-7.727763690771871
40,18.718730926513672,52.255001068115234,2.7915888781808365,-7.750418216064835
41,18.72635841369629,52.25,2.790184767679381,-7.726258996235485
42,18.56117820739746,52.137001037597656,2.8089273458308117,-8.028147319340972
43,18.625377655029297,52.06999969482422,2.7956479948616813,-7.799894606588685
44,18.610271453857422,51.904998779296875,2.7890511381304073,-7.672836317111807
45,18.61782455444336,52.05329895019531,2.7958851367396838,-7.802165174985012
46,18.66314125061035,52.09000015258789,2.7910628469837233,-7.725043289961816
47,18.648263931274414,52.07500076293945,2.7924851854764943,-7.7474116380903535
48,18.580060958862305,51.959999084472656,2.7965462115283755,-7.803717083652897
49,19.131420135498047,52.380001068115234,2.7379044889053987,-6.838856333074146
50,19.104984283447266,52.3650016784668,2.740907864752148,-6.8902565390140165
51,19.142749786376953,52.369998931884766,2.735761555487403,-6.800397227305835
52,19.219560623168945,52.44969940185547,2.728974945380801,-6.687169983428289
53,19.214502334594727,52.47740173339844,2.7311350988734984,-6.727577345815424
54,19.271148681640625,52.5,2.724279744155369,-6.6078955554633705
55,19.20694923400879,52.439998626708984,2.7302617395299866,-6.709145552151204
56,19.44486427307129,52.80500030517578,2.7156270963693028,-6.476570033265686
57,19.452417373657227,52.8849983215332,2.718685153915673,-6.537596736597875
58,19.4675235748291,53.233001708984375,2.7344516370748346,-6.847657497998588
59,19.463747024536133,53.29499816894531,2.738167430030881,-6.919139614472142
60,19.52794647216797,53.54999923706055,2.742223782381942,-7.012889312608527
61,19.45158576965332,53.595001220703125,2.75530241366323,-7.2496883964948164
62,19.365558624267578,53.470001220703125,2.761087467608511,-7.340764944822338
63,19.924470901489258,54.08980178833008,2.714742190935024,-6.556731465202736
64,20.135196685791016,54.400001525878906,2.7017367833445523,-6.337645941554468
65,20.231494903564453,54.625,2.6999982087520373,-6.320769756075093
66,20.151058197021484,54.380001068115234,2.698617637665952,-6.27780572643781
67,20.094409942626953,54.27000045776367,2.7007511349033884,-6.31008996377548
68,19.9433536529541,54.33000183105469,2.7242159356185853,-6.74950322536427
69,19.796072006225586,54.0099983215332,2.7283189465338284,-6.79943073836356
70,19.743202209472656,53.86000061035156,2.728027603572327,-6.782227427622919
71,19.833837509155273,53.94499969482422,2.7198468107809837,-6.639575546528418
72,19.8187313079834,54.029998779296875,2.726208753712326,-6.76251725705154
73,19.822507858276367,54.1349983215332,2.730986346862794,-6.858031142775252
74,19.7620849609375,54.005699157714844,2.73279359260243,-6.880497692423125
75,19.76593589782715,53.915000915527344,2.727672557182287,-6.780126955034126
76,19.72809600830078,53.7599983215332,2.7250474804518987,-6.720167764855018
77,19.966917037963867,54.08000183105469,2.7084803191314064,-6.440318477608285
78,19.966012954711914,54.1349983215332,2.7113574675287144,-6.497585776767094
79,19.987991333007812,54.09000015258789,2.706124855240688,-6.397383961359727
80,19.848941802978516,53.91999816894531,2.716517520387617,-6.576636185334662
81,19.845165252685547,54.084999084472656,2.7253488895565434,-6.751122757374622
82,19.882930755615234,54.209999084472656,2.7264591800262115,-6.781266192248472
83,19.860271453857422,54.25080108642578,2.731624349267832,-6.8789821332772885
84,19.837614059448242,54.1150016784668,2.727898703760342,-6.8000918736583795
85,19.89055824279785,54.095001220703125,2.719632126981168,-6.647110176764825
86,20.064199447631836,54.29999923706055,2.7063127725970415,-6.415969204437664
87,19.939577102661133,54.154998779296875,2.7159552331764027,-6.583985830119074
88,19.99501609802246,53.98500061035156,2.6999228380561675,-6.274740139862812
89,19.981117248535156,53.87009811401367,2.6960503481337095,-6.194747733932713
90,19.992446899414062,53.880001068115234,2.6950178404472513,-6.176193718496426
91,19.830060958862305,53.38999938964844,2.6923769674942815,-6.094060897865253
92,19.792295455932617,53.37910079956055,2.696963619930224,-6.17801887290352
93,19.822507858276367,53.33000183105469,2.69037612255445,-6.053034652296736
94,19.845165252685547,53.364601135253906,2.6890479598315435,-6.030724808155872
95,19.886707305908203,53.595001220703125,2.695016344147652,-6.156782671966324
96,19.8975830078125,53.67499923706055,2.6975637802835566,-6.20946391386166
97,19.89426040649414,53.59000015258789,2.693741765594581,-6.132810290825857
98,19.89803695678711,53.38999938964844,2.683179225448036,-5.923323871373794
99,19.95090675354004,53.525001525878906,2.682835531592145,-5.925531607163256
100,19.96978759765625,53.60499954223633,2.684304942158106,-5.958106131693212
101,19.9768123626709,53.58300018310547,2.682259772496628,-5.9184624933017655
102,19.981117248535156,53.459999084472656,2.6755260188662313,-5.784648704391698
103,19.962310791015625,53.45000076293945,2.6775457672463214,-5.8218870359970705
104,19.984893798828125,53.459999084472656,2.6750204240568665,-5.775163047879081
105,20.143505096435547,53.56999969482422,2.6594179830353153,-5.4867756661720275
106,20.313444137573242,53.79499816894531,2.6482460485094266,-5.284933969432265
107,20.319108963012695,53.7400016784668,2.6448010971490366,-5.215708994184828
108,20.381420135498047,53.82500076293945,2.6408856892750654,-5.144199536934947
109,20.336103439331055,53.59560012817383,2.635490141366867,-5.028621989585089
110,20.256797790527344,53.59000015258789,2.6455316732069125,-5.222216010028459
111,20.256797790527344,53.529998779296875,2.6425696367630738,-5.162214636737444
112,20.1812686920166,53.34000015258789,2.64304494264468,-5.161924349545158
113,20.298337936401367,53.44499969482422,2.632974180559895,-4.972878121361637
114,20.377643585205078,53.51499938964844,2.626162302127136,-4.8436838201565475
115,20.411630630493164,53.34989929199219,2.6137009951714574,-4.593217604622366
116,20.441843032836914,53.255001068115234,2.605195675486239,-4.422434128644495
117,20.441843032836914,53.24470138549805,2.604691822550834,-4.4121344460273075
118,20.536252975463867,53.279998779296875,2.5944362315245293,-4.210300008481978
119,20.385196685791016,52.70000076293945,2.5852093347557767,-4.00971388042233
120,20.569561004638672,53.189998626708984,2.585859689213301,-4.036639239894184
121,20.460725784301758,53.07080078125,2.5937887707760554,-4.1908055592161855
122,20.504606246948242,53.20000076293945,2.5945390085633737,-4.209789877406022
123,20.630664825439453,53.44499969482422,2.5905611935938078,-4.138164301929548
124,20.672204971313477,53.42499923706055,2.5843880375217667,-4.013826413262718
125,20.634441375732422,53.43000030517578,2.5893601543298033,-4.113679255768494
126,20.385196685791016,52.9900016784668,2.5994353890832036,-4.299714795949674
127,20.61178207397461,53.529998779296875,2.597058254700176,-4.270591668965279
128,20.653324127197266,53.5,2.590382045549205,-4.136250668029637
129,20.623111724853516,53.49700164794922,2.5940315099723006,-4.209137568079781
130,20.599472045898438,53.529998779296875,2.59861022942844,-4.301511076607914
131,20.645771026611328,53.650001525878906,2.5985952017353497,-4.3052235069337765
132,20.626888275146484,53.5,2.5937019334352343,-4.2026502636179455
133,20.581571578979492,53.595001220703125,2.6040286095276186,-4.411474571736845
134,20.632326126098633,53.78499984741211,2.606831605835145,-4.473991723799008
135,20.649547576904297,53.729400634765625,2.601965027788785,-4.375136959307879
136,20.626888275146484,53.7067985534668,2.603727612088663,-4.409448817084742
137,20.600452423095703,53.70500183105469,2.6069816685600853,-4.474051690260941
138,20.495315551757812,53.619998931884766,2.6162075327152485,-4.653123719519497
139,20.40030288696289,53.38999938964844,2.6171179754281044,-4.661769881080849
140,20.2379150390625,53.439998626708984,2.640588149696301,-5.119642766712635
141,20.347431182861328,53.470001220703125,2.6278502057665634,-4.8745709033121525
142,20.336103439331055,53.502899169921875,2.6309316988644222,-4.935921031333136
143,20.173715591430664,53.34320068359375,2.6441931552882965,-5.18409619357625
144,20.120845794677734,53.290000915527344,2.6484970591854218,-5.263690825950844
145,20.0,53.125,2.65625,-5.402221337355966
146,20.10573959350586,53.150001525878906,2.6435238195886273,-5.161634062352865
147,19.848941802978516,53.13999938964844,2.6772207766599574,-5.796637406037787
148,19.792295455932617,53.062400817871094,2.68096244500867,-5.861318891214067
149,19.560422897338867,52.724998474121094,2.6954937912561268,-6.106316694396197
150,19.581268310546875,52.50519943237305,2.6813993148795507,-5.83415970313988
151,19.592145919799805,52.390098571777344,2.6740357481123063,-5.6917372773464745
152,19.724319458007812,52.6150016784668,2.6675192414360236,-5.584656778301229
153,19.901813507080078,52.9900016784668,2.662571511868282,-5.513840503679537
154,19.611026763916016,52.439998626708984,2.6740057651238214,-5.694213840450649
155,19.743202209472656,52.70000076293945,2.669273211295701,-5.62222758021081
156,19.830060958862305,52.630001068115234,2.6540514009158516,-5.33406257633205
157,19.860271453857422,52.70000076293945,2.653538794038167,-5.32818180979096
158,19.988670349121094,52.93000030517578,2.648000061069751,-5.23567861206959
159,19.962236404418945,52.85860061645508,2.647929798324301,-5.230673728201586
160,20.0,52.900001525878906,2.6450000762939454,-5.1772228632348725
161,19.607250213623047,51.99509811401367,2.6518301927869348,-5.258798984267953
162,19.501510620117188,52.029998779296875,2.667998381911207,-5.559288450433163
163,19.001283645629883,51.677101135253906,2.7196636868867095,-6.462823500313446
164,18.530967712402344,51.20180130004883,2.763039798821767,-7.168828043157452
165,18.447734832763672,51.05830001831055,2.7677273378642475,-7.234384882074478
166,18.224018096923828,50.875,2.7916456035887927,-7.612999825217306
167,18.315710067749023,51.0099983215332,2.7850407182058143,-7.517693113654067
168,18.361026763916016,51.56999969482422,2.8086664410386946,-7.9638713995293084
169,18.334592819213867,51.51499938964844,2.8097160322896797,-7.975265899206226
170,18.232627868652344,51.43000030517578,2.820767290139247,-8.14637474983857
171,18.074018478393555,51.05500030517578,2.8247730501221455,-8.169757951161577
172,18.18731117248535,51.029998779296875,2.805802259351978,-7.860196311375438
173,18.209970474243164,51.255001068115234,2.8146668958421515,-8.028284661118098
174,18.213747024536133,51.189998626708984,2.810514418463693,-7.953796563199239
175,18.387462615966797,51.68299865722656,2.810773826528273,-8.010470766343344
176,18.539274215698242,51.85499954223633,2.79703503702037,-7.801162631752815
177,18.587614059448242,52.029998779296875,2.7991757636505037,-7.854745465451883
178,18.840635299682617,52.31999969482422,2.7769764056579125,-7.5092265575764525
179,18.761329650878906,52.290000915527344,2.787115939465289,-7.678421774308886
180,18.88595199584961,52.57500076293945,2.783815228085583,-7.650404538275913
181,19.04078483581543,52.89500045776367,2.777984254003489,-7.581506688289741
182,18.734893798828125,52.269901275634766,2.7899758513124997,-7.724721730004616
183,18.814199447631836,52.4900016784668,2.7899141722489698,-7.745628136807339
184,19.072507858276367,52.951698303222656,2.776336426058657,-7.55852501904276
185,19.131420135498047,53.040000915527344,2.772402704026789,-7.498856180486255
186,19.157854080200195,53.18000030517578,2.7758850277567237,-7.572460765282001
187,19.17296028137207,53.26499938964844,2.7781312122885513,-7.619517223704198
188,19.25226593017578,53.22999954223633,2.7648693268257962,-7.385323380262781
189,18.32326316833496,52.95500183105469,2.8900420926425365,-9.443725310150318
190,18.41200828552246,52.790000915527344,2.8671506169718937,-9.055821048047738
191,18.469486236572266,52.373600006103516,2.8356825596153388,-8.495051320943274
192,18.387462615966797,52.56999969482422,2.859013274032434,-8.897471803941
193,18.43277931213379,52.92499923706055,2.8712435786729937,-9.138648258761561
194,18.493202209472656,53.189998626708984,2.876191912261891,-9.251881934943766
195,18.436555862426758,53.16999816894531,2.883944190319432,-9.37416153413371
196,18.518505096435547,53.95500183105469,2.9135722106121826,-9.953331240654945
197,18.32703971862793,53.834999084472656,2.9374628914976273,-10.31423690705567
198,18.372356414794922,53.915000915527344,2.934571902388666,-10.280415650694591
199,18.42522621154785,53.73500061035156,2.916382137912294,-9.967620945077803
200,18.470619201660156,53.80500030517578,2.91300468694302,-9.923605923061755
201,18.519638061523438,53.834999084472656,2.906914212126031,-9.83048279711913
202,18.53474235534668,53.790000915527344,2.902117541440259,-9.747546792858968
203,18.674470901489258,53.904998779296875,2.8865609667687044,-9.511584947132958
204,18.742446899414062,54.08000183105469,2.8854291075913556,-9.515850972399305
205,18.636707305908203,53.8650016784668,2.890263864442971,-9.566439620693421
206,18.61404800415039,53.8650016784668,2.8937822480341984,-9.623353559769113
207,18.530967712402344,53.834999084472656,2.9051369534491256,-9.80202582758128
208,18.53851890563965,53.79499816894531,2.901795900889375,-9.74305838976432
209,18.549848556518555,53.79999923706055,2.9002931788440303,-9.719602488341712
210,18.19108772277832,53.31999969482422,2.9311056330105294,-10.140711570390165
211,18.16457748413086,53.400001525878906,2.9397877034316275,-10.287299835722044
212,18.256420135498047,53.49549865722656,2.9302293801405863,-10.152113465859875
213,18.27802085876465,53.42499923706055,2.9229094139829845,-10.027358964883069
214,18.228851318359375,53.505001068115234,2.9351822631976336,-10.23086116929064
215,18.255287170410156,53.595001220703125,2.9358618530841203,-10.254461726290222
216,18.194486618041992,53.29999923706055,2.9294588166179567,-10.11217402176514
217,17.97205352783203,52.79999923706055,2.937894612615802,-10.170864818151342
218,18.003623962402344,52.92499923706055,2.9396858847744123,-10.216568562294368
219,18.008838653564453,52.8557014465332,2.9349866731174017,-10.134172900602634
220,18.05340003967285,52.94499969482422,2.9326885560878337,-10.111545192780403
221,18.145771026611328,52.939998626708984,2.9174841096071837,-9.874533589690698
222,18.077795028686523,53.025001525878906,2.9331564741018936,-10.130273515352085
223,18.070241928100586,52.9900016784668,2.9324456135843624,-10.114244980965209
224,18.02771759033203,52.880001068115234,2.9332610078423853,-10.111053821092815
225,18.040029525756836,52.69499969482422,2.9210040715060024,-9.895128249423548
226,18.100452423095703,52.755001068115234,2.9145680911710934,-9.803363909248331
227,18.126888275146484,52.84000015258789,2.9150066658178755,-9.821963398132679
228,18.083837509155273,52.880001068115234,2.92415816285364,-9.970096007168229
229,18.066465377807617,52.83000183105469,2.9242024229016987,-9.963730790065709
230,18.074092864990234,52.83000183105469,2.922968373886533,-9.9445726383516
231,18.357250213623047,53.02000045776367,2.8882321611772306,-9.423357818981378
232,18.309741973876953,53.10390090942383,2.9003085343959913,-9.626585913275994
233,18.315710067749023,53.19499969482422,2.904337287391982,-9.702694486945083
234,18.38111686706543,53.29890060424805,2.899655172735828,-9.642311490747394
235,18.48187255859375,53.599998474121094,2.9001389498921757,-9.690338751893718
236,18.50830841064453,53.540000915527344,2.892754957807777,-9.56394159771166
237,18.504531860351562,53.5099983215332,2.8917239693150814,-9.543424660230135
238,18.576284408569336,53.119998931884766,2.8595599509329346,-8.973202587577623
239,18.493202209472656,53.02000045776367,2.866999444293405,-9.081883765998453
240,18.557401657104492,53.025001525878906,2.8573505335311253,-8.925633464134838
241,18.37779426574707,53.01499938964844,2.8847313569321504,-9.366755737584638
242,18.364803314208984,52.9900016784668,2.8854107921465206,-9.37438772665927
243,18.3654842376709,53.044700622558594,2.888282167575762,-9.42737637813743
244,18.315710067749023,53.040000915527344,2.8958746736727465,-9.547695707648208
245,18.416540145874023,53.36000061035156,2.8973955035906216,-9.61443795505682
246,18.402568817138672,53.19499969482422,2.8906290324686994,-9.484529177890542
247,18.353473663330078,53.1150016784668,2.894002664170851,-9.52784469619712
248,18.304079055786133,53.1349983215332,2.9029047656312765,-9.671907019418674
249,18.155513763427734,53.189998626708984,2.9296884307319537,-10.100062512182395
250,18.206193923950195,53.310001373291016,2.9281244391867025,-10.092770622806496
251,18.221298217773438,53.31999969482422,2.9262459270226295,-10.06483110902485
252,18.043806076049805,52.84000015258789,2.92842873226865,-10.030643050674604
253,18.051359176635742,52.564998626708984,2.911969016424258,-9.736670211770472
254,18.115558624267578,52.939998626708984,2.9223497726308385,-9.950418841791622
255,18.1228084564209,53.0885009765625,2.929374942312171,-10.080711605582286
256,18.1570987701416,53.02000045776367,2.92007005794077,-9.926083241943152
257,18.123111724853516,53.11000061035156,2.930512233035458,-10.101449512408967
258,18.16465187072754,53.25,2.9315177840436757,-10.137111471154254
259,18.32703971862793,53.380001068115234,2.9126362952036846,-9.859238890698249
260,18.32318687438965,53.290000915527344,2.908336922001864,-9.778916024047474
261,18.372356414794922,53.474998474121094,2.910622745760509,-9.840413209288341
262,18.45921516418457,53.52009963989258,2.8993702692048777,-9.667349066005285
263,18.387462615966797,53.474998474121094,2.9082315266101997,-9.802470583237875
264,18.364803314208984,53.3650016784668,2.905830286631924,-9.74938772665927
265,18.37613296508789,53.349998474121094,2.9032222707290325,-9.705927552775725
266,18.153324127197266,53.306400299072266,2.9364539478039036,-10.221963949028753
267,18.168428421020508,53.35499954223633,2.93668765981463,-10.232625356877966
268,18.058837890625,53.23500061035156,2.947864139031216,-10.3878877210767
269,18.013595581054688,53.30500030517578,2.959153827192494,-10.57152366462781
270,18.083383560180664,53.474998474121094,2.9571345592576064,-10.566233608249844
271,18.10800552368164,53.57500076293945,2.95863620611746,-10.604392291047324
272,18.08912467956543,53.38999938964844,2.9514971197009334,-10.466814409583767
273,17.90407943725586,53.060001373291016,2.9635704845500546,-10.60159919013766
274,17.916540145874023,53.290000915527344,2.974346636217006,-10.800300856617971
275,18.010498046875,53.505001068115234,2.970767434018788,-10.779304582201851
276,17.97205352783203,53.505001068115234,2.9771222851776997,-10.87586664920603
277,17.888973236083984,53.3849983215332,2.984240493682998,-10.964538764430314
278,17.88224983215332,53.44499969482422,2.98871787367197,-11.041427480755152
279,17.945619583129883,53.58000183105469,2.985686929495796,-11.017262216998175
280,18.054683685302734,53.755001068115234,2.9773438297273547,-10.918322401004252
281,17.94939613342285,53.564998626708984,2.9842228801763278,-10.992773356139862
282,17.835800170898438,53.33000183105469,2.99005378620859,-11.043098401355172
283,17.841691970825195,53.4463005065918,2.9955847569831042,-11.144598494585479
284,18.02190399169922,53.79499816894531,2.9849786234419495,-11.040653084069588
285,17.998489379882812,53.80500030517578,2.9894175655271633,-11.109466290678268
286,18.028701782226562,53.83000183105469,2.985794677913111,-11.05858256445625
287,18.08912467956543,53.83000183105469,2.9758212619245374,-10.906816850990017
288,17.994712829589844,53.88999938964844,2.9947685133954294,-11.203951031663541
289,18.00604248046875,53.814998626708984,2.988718852856334,-11.100493299186239
290,17.896526336669922,53.790000915527344,3.0056112512354876,-11.350570045399222
291,17.855060577392578,53.83000183105469,3.0148316550217844,-11.494721553140833
292,17.968278884887695,53.90999984741211,3.0002873504347356,-11.290346294279905
293,17.930513381958008,53.89500045776367,3.005770069695481,-11.370203469757625
294,17.779380798339844,53.540000915527344,3.011353518032904,-11.39480744524357
295,17.76812744140625,53.504600524902344,3.0112683906249464,-11.387672394731913
296,17.839879989624023,53.54999923706055,3.0017017641489816,-11.252848423886041
297,17.798337936401367,53.39500045776367,2.999999249849032,-11.202191866227933
298,17.847431182861328,53.51499938964844,2.9984706953815428,-11.198882054184315
299,17.779457092285156,53.45500183105469,3.0065598490209147,-11.309616731346415
300,17.76435089111328,53.41999816894531,3.007146081294137,-11.312555695287498
301,17.303625106811523,52.025001525878906,3.0065955084405642,-11.07477561161088
302,17.201662063598633,51.900001525878906,3.017150397094901,-11.205878755980264
303,17.145015716552734,52.013099670410156,3.0337154850312484,-11.46125695746513
304,17.111858367919922,51.92499923706055,3.0344453606748987,-11.456438672002042
305,17.326284408569336,52.26499938964844,3.01651514872969,-11.25785953630472
306,17.4211483001709,52.29499816894531,3.001811204857966,-11.049586289181674
307,17.545316696166992,52.59000015258789,2.9973810711593982,-11.032711384454933
308,17.95317268371582,54.0,3.0078249093532063,-11.418289072918261
309,18.066465377807617,54.334999084472656,3.007505782022884,-11.468728043483678
310,18.159137725830078,54.42499923706055,2.9971136327494707,-11.32596072487034
311,18.191465377807617,54.38999938964844,2.9898635574460446,-11.20976269956312
312,18.128700256347656,54.31999969482422,2.9963537885626628,-11.297411741537202
313,18.070241928100586,54.26499938964844,3.0030034797299687,-11.38924269214685
314,18.05513572692871,54.11000061035156,2.9969312570521454,-11.272186538900433
315,17.805891036987305,53.619998931884766,3.0113628585338734,-11.4082190273238
316,17.934289932250977,53.80500030517578,3.0001187952481474,-11.270717660657118
317,17.813444137573242,53.505001068115234,3.0036303285819446,-11.274249850529037
318,17.76812744140625,53.494998931884766,3.010728007680866,-11.378070801714335
319,17.707704544067383,53.439998626708984,3.0178953174714565,-11.474836210004787
320,17.827795028686523,53.65999984741211,3.00990670809645,-11.393203135077973
321,17.892749786376953,53.63999938964844,2.99786226432834,-11.210054176032932
322,17.722808837890625,53.5099983215332,3.0192730063832243,-11.506898069514163
323,17.63595199584961,53.5099983215332,3.034142888012288,-11.725058587833088
324,17.564199447631836,53.29499816894531,3.0342970271913545,-11.690281118249272
325,17.624622344970703,53.36389923095703,3.0278038409251224,-11.607416466794758
326,17.745468139648438,53.529998779296875,3.01654475148478,-11.469984588202143
327,17.7379150390625,53.54499816894531,3.0186748584051917,-11.503955290875806
328,17.76435089111328,53.599998474121094,3.0172787512846755,-11.49255600046328
329,17.94765853881836,53.869998931884766,3.001505673588075,-11.302138021458566
330,18.024925231933594,54.14500045776367,3.0038959807632644,-11.383066847677851
331,18.07870101928711,54.275001525878906,3.0021516185248087,-11.377997915936183
332,18.119335174560547,54.30500030517578,2.99707465985947,-11.305934863745803
333,18.05513572692871,54.28499984741211,3.0066237478595967,-11.44718577596098
334,18.00604248046875,54.119998931884766,3.00565762802065,-11.40549360436202
335,17.975830078125,54.130001068115234,3.0112657291963765,-11.491380992693413
336,18.08912467956543,54.619998931884766,3.0194937510484863,-11.696813951820095
337,17.97960662841797,54.30500030517578,3.020366431117748,-11.656894573241344
338,18.0324764251709,54.78499984741211,3.0381295699873845,-12.004099715036672
339,18.135875701904297,54.915000915527344,3.0279762509488957,-11.874390214866358
340,18.168428421020508,55.05500030517578,3.0302566093982155,-11.932626119817419
341,18.12552833557129,54.880001068115234,3.027773869653963,-11.865380108151689
342,18.05891227722168,54.665000915527344,3.0270372919679205,-11.817701187563598
343,17.843656539916992,54.72999954223633,3.0671964246679524,-12.423363072549206
344,17.775680541992188,54.57500076293945,3.070205983619856,-12.439101319743797
345,17.9191837310791,55.02000045776367,3.070452386864965,-12.523660439295467
346,17.953096389770508,55.064998626708984,3.067158858350722,-12.483479329051738
347,17.97205352783203,55.30500030517578,3.07727774233083,-12.675865886266577
348,17.990936279296875,55.095001220703125,3.062375429793716,-12.418438519230845
349,18.021148681640625,55.09000015258789,3.056963855401284,-12.337552199014686
350,17.95709991455078,54.92499923706055,3.0586787119536147,-12.33342418535281
351,17.941843032836914,54.90999984741211,3.060443664952178,-12.356745889868213
352,17.774320602416992,54.63999938964844,3.0740977735159323,-12.507515740944447
353,17.945619583129883,54.869998931884766,3.057570605334036,-12.307259317828253
354,17.934289932250977,54.92499923706055,3.0625689360742245,-12.390716592541883
355,17.881420135498047,54.88999938964844,3.069666669297774,-12.488511145570774
356,17.802114486694336,54.68000030517578,3.071545256382029,-12.477706057127426
357,17.454683303833008,53.72200012207031,3.0777986163904267,-12.392357528768896
358,17.541540145874023,53.79999923706055,3.0670054504715165,-12.252196125440205
359,17.662385940551758,54.255001068115234,3.0717821052448566,-12.403666529562427
360,17.58308219909668,54.084999084472656,3.0759680511105865,-12.43285375121354
361,17.453323364257812,53.70500183105469,3.077064505722486,-12.378775032244937
362,17.454683303833008,53.42499923706055,3.0607830750689438,-12.09535664375913
363,17.371601104736328,53.209999084472656,3.0630451829776972,-12.089036143713164
364,17.647281646728516,53.334999084472656,3.0222784535407463,-11.521602381234691
365,17.654834747314453,53.459999084472656,3.0280656743391305,-11.627631068209466
366,17.703927993774414,53.43000030517578,3.01797433450726,-11.4743235449842
367,17.65860939025879,53.29349899291992,3.0179895718356393,-11.451650110879724
368,17.624622344970703,53.43000030517578,3.031554336846393,-11.673517541013508
369,17.651058197021484,53.345001220703125,3.0221984781459046,-11.522118860952551
370,17.575529098510742,53.09000015258789,3.020677207213435,-11.456826132354008
371,17.401813507080078,52.95000076293945,3.0427863590996584,-11.753152570079036
372,17.34139060974121,52.959999084472656,3.053964948735042,-11.914916605078473
373,17.464576721191406,53.125,3.041871603766867,-11.770507861076899
374,17.47356414794922,53.222999572753906,3.0459154825033457,-11.845933487625024
375,17.47356414794922,53.12350082397461,3.0402212378754703,-11.746434738845727
376,17.4433536529541,53.165000915527344,3.047865793085244,-11.86381529176377
377,17.515106201171875,53.220001220703125,3.0385200414681104,-11.738592913935475
378,17.81722068786621,53.39500045776367,2.9968198403764763,-11.154763583664858
379,17.847431182861328,53.57500076293945,3.0018326006706713,-11.25888342747533
380,17.74169158935547,53.46500015258789,3.013523253028783,-11.414471618005768
381,17.639728546142578,53.25,3.018753937210933,-11.455574609787268
382,17.662385940551758,53.279998779296875,3.0165799206645834,-11.428664240744068
383,17.541540145874023,53.32500076293945,3.0399269573534067,-11.777197651319112
384,17.51435089111328,53.040000915527344,3.028373774470834,-11.560489740062215
385,17.484893798828125,52.755001068115234,3.017175950571172,-11.34947801344851
386,17.351207733154297,52.63999938964844,3.033794546132089,-11.570258994057069
387,17.28474235534668,52.54499816894531,3.039964211713668,-11.642200537240361
388,17.314199447631836,52.6349983215332,3.0399902970236603,-11.658212569029848
389,17.280967712402344,52.517601013183594,3.0390428294992033,-11.624284247255643
390,17.31495475769043,52.53499984741211,3.0340824208090242,-11.556316963606234
391,17.280967712402344,52.5,3.038024309386411,-11.60668323407205
392,17.409364700317383,52.290000915527344,3.003555949090668,-11.07418620037731
