,goog,amzn,Ratio,Spread
42,131.70999145507812,145.17575073242188,1.1022379481509303,-5.206316764852358
43,132.10150146484375,145.55250549316406,1.101823248632038,-5.1638271063309675
44,128.36700439453125,140.61099243164062,1.0953826732567344,-4.221361365263005
45,128.9842529296875,140.76800537109375,1.0913580702586219,-3.717400134942534
46,128.55319213867188,140.1468505859375,1.0901856908754113,-3.5578423115212674
47,127.85050201416016,138.54623413085938,1.083658115910367,-2.7096942629330103
48,128.0229949951172,138.1114959716797,1.0788022571800266,-2.090243790339753
49,127.1300048828125,138.14549255371094,1.0866474258461047,-3.080489540215848
50,126.4645004272461,137.45350646972656,1.0868939979627117,-3.101151976146167
51,126.5,134.9029998779297,1.066426876505373,-0.5126310363324478
52,126.86250305175781,135.946044921875,1.0716014712906243,-1.1674934601029576
53,129.64599609375,138.50137329101562,1.0683042860102065,-0.7421472748105031
54,129.64151000976562,138.99050903320312,1.0721142404368267,-1.236086893343139
55,128.98300170898438,137.26150512695312,1.064182902462194,-0.21223974746960717
56,128.41299438476562,136.32749938964844,1.0616332096514194,0.11137957912457641
57,127.2564926147461,136.0155029296875,1.0688295750964807,-0.8150518448896775
58,131.3362579345703,139.0605010986328,1.0588127245707777,0.5087242181836189
59,131.09848022460938,137.77975463867188,1.0509637823612872,1.5348488921368812
60,132.3625030517578,137.9499969482422,1.0422135708199738,2.718172271528135
61,133.6894989013672,139.21701049804688,1.041345892101501,2.8721584163869975
62,133.50399780273438,138.78399658203125,1.0395493683050496,3.1065304115596915
63,133.875,139.6957550048828,1.0434790289813842,2.5920558303939627
64,133.85049438476562,139.23699951171875,1.0402426987790505,3.02456974052983
65,132.34249877929688,146.29624938964844,1.1054366566980254,-5.649501536845702
66,131.67800903320312,146.093505859375,1.1094753553156849,-6.158319935408895
67,132.01499938964844,146.4625244140625,1.1094385114661973,-6.166475874170129
68,132.1529998779297,146.18051147460938,1.1061459944884866,-5.736686548099965
69,133.10150146484375,148.2584991455078,1.113875482348841,-6.798981166311376
70,132.6999969482422,148.02186584472656,1.1154624660802401,-6.992294798419789
71,132.75949096679688,146.81100463867188,1.1058418766865359,-5.717725041787941
72,132.77574157714844,147.5,1.1108956971202162,-6.389318606151545
73,132.42575073242188,147.63116455078125,1.1148221832556062,-6.895267210430672
74,131.62950134277344,147.23550415039062,1.1185600693493318,-7.352262181870754
75,132.1405029296875,148.0082550048828,1.1200824253229806,-7.577812305334857
76,132.11050415039062,148.34849548339844,1.122912189590337,-7.950176664444155
77,131.03050231933594,146.75250244140625,1.119987330001636,-7.510692342970214
78,130.50100708007812,145.5364990234375,1.1152136085366244,-6.861693391166608
79,130.10049438476562,145.687744140625,1.1198093045654451,-7.441823359738874
80,129.187744140625,143.98947143554688,1.114575321315385,-6.720959754025825
81,127.55174255371094,142.98849487304688,1.1210234529946594,-7.471878463962651
82,126.72999572753906,141.40574645996094,1.1158032922527177,-6.769089087240457
83,126.96800231933594,141.82550048828125,1.1170176571856063,-6.93397623382121
84,126.93900299072266,142.50601196289062,1.122633773744904,-7.645541337661638
85,126.7490005493164,141.85299682617188,1.1191646183512012,-7.195988337846399
86,127.9959945678711,145.72349548339844,1.1385004349189003,-9.731156428564343
87,130.0,146.83499145507812,1.1294999342698318,-8.696684040209231
88,129.87673950195312,146.4322509765625,1.1274709508268832,-8.425935783176623
89,129.0292510986328,145.6645050048828,1.1289262222682641,-8.5657139478411
90,128.24374389648438,145.74600219726562,1.1364765076954453,-9.488363352371021
91,129.58349609375,147.35000610351562,1.137104728189399,-9.657707561833217
92,129.6324920654297,147.3665008544922,1.136802189840735,-9.621735486468861
93,132.68600463867188,150.14999389648438,1.1316189247341506,-9.13540636925411
94,132.8675079345703,150.60000610351562,1.1334600042147065,-9.391057660892852
95,132.68800354003906,150.04049682617188,1.1307766551849328,-9.02376879621637
96,131.42617797851562,149.34449768066406,1.1363375240591533,-9.678982420643944
97,130.04019165039062,147.79360961914062,1.136522545402575,-9.612263393751032
98,132.96600341796875,151.78823852539062,1.14155674851906,-10.473817219475858
99,133.7154998779297,153.14999389648438,1.1453421184252883,-11.03298210690728
100,133.44149780273438,154.29100036621094,1.1562445184353238,-12.467400847142681
101,133.05450439453125,154.375,1.160238811173574,-12.965808344419298
102,133.67974853515625,155.14549255371094,1.1605758856803163,-13.066764717455793
103,134.00650024414062,155.75,1.1622570525776423,-13.321373496892004
104,134.0155029296875,156.2884979248047,1.1661971526294457,-13.850230989575504
105,134.17250061035156,156.50100708007812,1.1664164144526936,-13.894620812484657
106,134.67950439453125,157.36949157714844,1.1684739432671876,-14.220185583977308
107,134.1645050048828,157.27099609375,1.1722250686798736,-14.673171837057378
108,135.1894989013672,158.19749450683594,1.1701907011450285,-14.502066203857094
109,135.52700805664062,159.03941345214844,1.1734887070308622,-14.9825669829177
110,135.70401000976562,159.61575317382812,1.1762051332332901,-15.369366005265487
111,135.69725036621094,159.49826049804688,1.1753978807057868,-15.259111823432857
112,136.3459930419922,160.416748046875,1.176541711771973,-15.482900029778715
113,136.82749938964844,161.25250244140625,1.178509460164889,-15.803038363265369
114,135.47650146484375,159.8249969482422,1.17972486165593,-15.822234937182866
115,137.04824829101562,162.9010009765625,1.1886397893291547,-17.21515023486695
116,137.02842712402344,162.5,1.1858853189121292,-16.835374548686513
117,134.68350219726562,160.239501953125,1.1897485537495789,-17.085914954503448
118,135.82901000976562,161.79849243164062,1.1911924589600402,-17.418250314032587
119,135.80850219726562,161.2864990234375,1.187602369615743,-16.928217483407206
120,136.47549438476562,161.54049682617188,1.1836593635685277,-16.467973643969554
121,139.63238525390625,164.88475036621094,1.1808489131399282,-16.431703452562584
122,141.43560791015625,165.76947021484375,1.172049052316055,-15.385461087036344
123,140.13449096679688,164.54598999023438,1.1742005044940829,-15.555268399670933
124,140.24301147460938,165.11949157714844,1.177381245888626,-16.012561930236
125,140.0290069580078,165.24349975585938,1.1800662116058063,-16.36573461826846
126,140.40875244140625,165.02650451660156,1.1753291845924527,-15.742092880366453
127,140.3385009765625,164.8939971923828,1.1749733397816557,-15.684813606123907
128,139.64450073242188,164.77349853515625,1.1799497844235556,-16.307477887432935
129,140.01150512695312,165.77999877929688,1.18404554417852,-16.920975295338177
130,139.52499389648438,165.79449462890625,1.1882780998500642,-17.456446632662885
131,138.1824951171875,164.1999969482422,1.1882836303468844,-17.29954979756935
132,138.8800048828125,164.82974243164062,1.186850062186595,-17.18237420787646
133,138.98001098632812,164.42349243164062,1.183072956065714,-16.66903371275394
134,138.54251098632812,163.40798950195312,1.1794790518707923,-16.12202310472541
135,138.32275390625,160.25050354003906,1.1585259764901072,-13.199861724861147
136,140.18600463867188,162.031494140625,1.1558321713944246,-12.985609670669799
137,140.1064910888672,162.14549255371094,1.1573017873302158,-13.184754341015928
138,140.25,163.0865020751953,1.1628271092705549,-13.972088838602343
139,140.27850341796875,162.63650512695312,1.159382950090131,-13.491569301881537
140,140.88987731933594,163.3859405517578,1.1596712528994053,-13.586321347364628
141,141.3614959716797,163.65699768066406,1.1577197634740017,-13.352350550844147
142,141.1855010986328,164.2623748779297,1.1634507339615225,-14.14619002622133
143,139.89749145507812,162.8730010986328,1.1642310337704107,-14.136067968588588
144,140.50051879882812,163.53900146484375,1.1639743601160837,-14.156322779834323
145,140.62574768066406,163.4189910888672,1.1620844246813358,-13.902212359080448
146,141.38174438476562,164.12399291992188,1.1608570373361924,-13.797662987687016
147,140.61898803710938,163.8622589111328,1.16529254831424,-14.352718675294692
148,141.57150268554688,164.80775451660156,1.1641308553647702,-14.278223882910549
149,140.84649658203125,166.51499938964844,1.1822445245747908,-16.761833996307
150,140.91700744628906,166.8885040283203,1.1843034921950806,-17.05983280983987
151,140.29550170898438,166.02499389648438,1.183394990388721,-16.861855628390753
152,140.9082489013672,167.0906524658203,1.1858117162663788,-17.271360244013703
153,141.3470001220703,167.42214965820312,1.1844761439125964,-17.133025258069875
154,141.82601928710938,168.5074920654297,1.1881281933486898,-17.705414977871794
155,141.94900512695312,169.01950073242188,1.1907057790314068,-18.085725538259236
156,143.0500030517578,169.22000122070312,1.1829430102107483,-17.107233857549755
157,143.77749633789062,169.58248901367188,1.179478662051098,-16.690693036549003
158,143.29849243164062,169.00050354003906,1.1793599546810263,-16.621643910625362
159,143.23974609375,169.02499389648438,1.1800146153977262,-16.709042171590323
160,143.55892944335938,169.34100341796875,1.1795922697012142,-16.68325752508984
161,143.70700073242188,170.03500366210938,1.1832061263230276,-17.218697170410064
162,143.3000030517578,169.3155059814453,1.181545724882442,-16.935028720201114
163,143.33074951171875,168.18099975585938,1.1733769643206176,-15.76759796796399
164,142.49349975585938,166.46249389648438,1.1682111407305749,-14.945652295859741
165,142.71725463867188,167.15150451660156,1.171207398431197,-15.395057328476678
166,142.86949157714844,167.41400146484375,1.171796718926808,-15.49453293557799
167,142.67599487304688,166.6719970703125,1.1681852803522925,-14.959732472790488
168,142.4239959716797,165.88926696777344,1.1647564431541417,-14.446852771067494
169,142.67098999023438,166.35000610351562,1.1659693825276045,-14.643100932664378
170,141.0800018310547,165.11700439453125,1.1703785246066356,-15.113792335510862
171,141.61700439453125,165.05450439453125,1.1654991934069259,-14.476248729339556
172,141.19400024414062,164.75149536132812,1.1668448735530823,-14.626209288108736
173,141.27700805664062,165.17050170898438,1.1691251391929562,-14.9563275836645
174,141.04750061035156,165.218994140625,1.1713712999214925,-15.250585675533653
175,141.28900146484375,165.12950134277344,1.1687357092962527,-14.902484201102293
176,139.61898803710938,162.95350646972656,1.1671299782406037,-14.514805826251784
177,139.78599548339844,164.49449157714844,1.176759452964546,-15.876952747967817
178,140.46749877929688,164.7624969482422,1.1729581460485583,-15.41517740748743
179,140.03298950195312,164.27450561523438,1.1731128943222564,-15.39247581190848
180,140.24449157714844,163.1824951171875,1.1635572512124006,-14.073980517875452
181,140.5749969482422,164.09295654296875,1.1672983112593311,-14.630523706800783
182,139.9770050048828,163.15460205078125,1.1655814613628142,-14.332522663476805
183,140.7530059814453,163.60250854492188,1.1623375813834391,-13.949456588201695
184,143.375,166.22000122070312,1.1593374104321055,-13.759214257974758
185,143.2220001220703,166.34750366210938,1.1614661401204343,-14.05055502629487
186,143.9698944091797,167.15249633789062,1.1610239559030529,-14.054672888537066
187,143.57225036621094,167.07550048828125,1.1637032926775221,-14.403490023806068
188,143.13699340820312,167.2239990234375,1.1682793877508815,-15.018078942448692
189,143.50074768066406,167.4499969482422,1.1668928535541363,-14.854554390410879
190,143.69300842285156,168.36898803710938,1.1717270720760662,-15.567665064486544
191,142.02749633789062,165.8489990234375,1.1677245836177688,-14.831172332950427
192,141.80999755859375,165.25,1.1652916073968707,-14.465079613674714
193,141.3489990234375,164.68800354003906,1.1651161640892247,-14.3967386371806
194,142.09774780273438,165.13999938964844,1.1621577536816574,-14.04694464918516
195,141.7314910888672,164.4499969482422,1.1602925763698504,-13.74914439795678
196,141.47048950195312,163.6405029296875,1.1567112229962864,-13.21914121233932
197,141.0625,164.0550079345703,1.1629951825224303,-14.070537529182143
198,137.91500854492188,158.3144989013672,1.1479134908641997,-11.700486962701927
199,137.69549560546875,158.89625549316406,1.1539684344391385,-12.517306701101273
200,137.15225219726562,158.33358764648438,1.154436657873862,-12.536365404215882
201,137.39700317382812,159.10751342773438,1.158012982469779,-13.048202149493147
202,136.66049194335938,157.80450439453125,1.1547192765845982,-12.533878502096211
203,136.93075561523438,158.60150146484375,1.1582606168515028,-13.041466532187467
204,137.17649841308594,158.72525024414062,1.157087781656038,-12.902064194006737
205,136.20249938964844,158.5500030517578,1.1640755768965558,-13.769813718844016
206,136.23574829101562,157.35475158691406,1.1550180738963298,-12.538958014013712
207,135.5030059814453,155.39100646972656,1.1467716553166691,-11.359862372913835
208,136.3665008544922,156.43199157714844,1.1471438410234405,-11.47618298247438
209,136.2561492919922,156.48199462890625,1.1484398718297166,-11.644354856436347
210,136.93325805664062,157.85775756835938,1.1528080161728396,-12.295042922367696
211,136.40049743652344,157.74349975585938,1.1564730534012042,-12.751286275141222
212,135.60000610351562,156.27017211914062,1.1524348457613314,-12.13515645115093
213,135.18174743652344,156.1824951171875,1.1553519471297355,-12.495367389662146
214,135.5500030517578,156.69569396972656,1.155999191751361,-12.614223549298128
215,134.9499969482422,155.8040008544922,1.1545313403322877,-12.36504072536793
216,134.48348999023438,155.5313720703125,1.1565090412332883,-12.591966061935988
217,134.7060089111328,154.8520050048828,1.14955528900749,-11.674316925958276
218,134.02450561523438,154.52249145507812,1.1529420738822989,-12.074584087727754
219,130.74749755859375,152.0500030517578,1.1629285905347249,-13.111245655951802
220,130.67599487304688,151.69326782226562,1.160834994748938,-12.831078333103516
221,130.28250122070312,151.24899291992188,1.1609309884502508,-12.808172013033111
222,130.89549255371094,151.87860107421875,1.1603042863519362,-12.781364778169642
223,130.56649780273438,151.54925537109375,1.1607055249353555,-12.804319680070062
224,130.25698852539062,151.33450317382812,1.1618148468427774,-12.921002271187898
225,129.8074951171875,151.1219940185547,1.1642008335660812,-13.189828453924672
226,130.95401000976562,154.51100158691406,1.1798875160477462,-15.35110248207722
227,130.71450805664062,154.41250610351562,1.1812958515408734,-15.509075172533368
228,129.593994140625,153.46449279785156,1.1841944822792037,-15.760952531932912
229,129.66323852539062,153.3800048828125,1.1829104889492457,-15.602314988137987
230,128.16400146484375,151.0319061279297,1.1784268936808966,-14.859658636027188
231,127.71875,150.6844940185547,1.1798149764114876,-14.98903942376462
232,128.37449645996094,150.76651000976562,1.1744272746322988,-14.368856143097315
233,129.1332550048828,151.45745849609375,1.1728772614797545,-14.247295938479095
234,129.5072479248047,153.22950744628906,1.1831732192723154,-15.618858462758492
235,130.20974731445312,153.84201049804688,1.1814938103406534,-15.479097354469712
236,130.0,154.80575561523438,1.190813504732572,-16.66744820036548
237,129.81649780273438,154.47750854492188,1.1899682333108517,-16.535702548170672
238,130.41200256347656,155.7062530517578,1.1939564609934548,-17.12675697976304
239,130.25100708007812,155.5605010986328,1.1943132309372047,-17.153405364452748
240,128.2050018310547,153.4499969482422,1.1969111560128887,-17.233844640899616
241,128.74301147460938,153.67599487304688,1.1936647520735895,-16.883720538312655
242,127.7905044555664,152.7259979248047,1.1951279054376729,-16.95370581806564
243,127.890380859375,152.26998901367188,1.190628943244012,-16.39074529939172
244,128.187744140625,152.75900268554688,1.1916818078799063,-16.561330596389165
245,127.55550384521484,151.87750244140625,1.1906777666427117,-16.356858292461208
246,127.27900695800781,151.6949920654297,1.1918304180003325,-16.47043173047116
247,128.5386505126953,153.50399780273438,1.1942244390341823,-16.930561277151195
248,127.42950439453125,151.43350219726562,1.1883708009129206,-16.047783248728603
249,126.69149017333984,150.385498046875,1.1870213053861542,-15.790073946116916
250,126.9074935913086,150.95449829101562,1.189484513634378,-16.12776917821081
251,128.14450073242188,153.00601196289062,1.1940115345439755,-16.854646627345556
252,127.56949615478516,152.49301147460938,1.1953720604930784,-16.957383806587853
253,127.97700500488281,152.82949829101562,1.1941949906171394,-16.857494012071083
254,129.35000610351562,155.05450439453125,1.1987205031165205,-17.61223617881235
255,129.91574096679688,157.0940704345703,1.2091996648406103,-19.045990928469575
256,129.9550018310547,157.07049560546875,1.2086529444219853,-18.98037401149035
257,129.7272491455078,156.6060028076172,1.2071943546105797,-18.759767806589462
258,129.52450561523438,156.89999389648438,1.2113537368949445,-19.27086469476897
259,130.52700805664062,158.302001953125,1.2127911633769446,-19.599353445710886
260,130.531005859375,158.11300659179688,1.2113061226398332,-19.406077078932338
261,129.82749938964844,154.7060089111328,1.1916274259185802,-16.75242197953521
262,128.75,154.44699096679688,1.1995882793537622,-17.64723304238215
263,128.14549255371094,154.05474853515625,1.202186245221116,-17.902321118106283
264,128.94949340820312,155.23049926757812,1.2038085235137739,-18.21711590324399
265,128.6699981689453,154.25,1.1988031568747504,-17.53591120374018
266,128.39625549316406,154.42449951171875,1.2027180926622931,-18.00354521080497
267,128.35250854492188,154.02999877929688,1.2000544479065494,-17.65589044260592
268,129.36000061035156,153.89549255371094,1.1896683041712666,-16.44252182436595
269,128.26150512695312,153.3365020751953,1.1954990074646556,-17.05984380150566
270,126.81500244140625,151.0802459716797,1.1913436349258832,-16.352560044133508
271,126.65550231933594,151.07650756835938,1.1928144044421447,-16.519620686512877
272,125.56391906738281,149.08499145507812,1.1873234967687885,-15.697015137783733
273,125.38836669921875,148.9560089111328,1.187957167258172,-15.756021020201654
274,124.92500305175781,148.2635040283203,1.1868200953086476,-15.55970427675221
275,122.23500061035156,147.51950073242188,1.20685155639398,-17.696262098665596
276,122.44999694824219,147.5550079345703,1.2050225529767848,-17.501542709987614
277,120.73750305175781,145.385498046875,1.204145310049613,-17.165839088328323
278,120.16300201416016,145.0500030517578,1.2071103469490962,-17.445542550124497
279,120.23750305175781,144.39450073242188,1.2009106731887584,-16.710261570056854
280,119.9425048828125,144.99349975585938,1.2088583600744578,-17.625156312475678
281,119.54100036621094,144.30250549316406,1.2071381789603304,-17.36410898267003
282,122.35762786865234,145.0,1.1850507608373517,-15.045447242952275
283,120.8561782836914,143.20050048828125,1.1848835741946098,-14.853759392747161
284,121.44200134277344,143.74600219726562,1.183659694404562,-14.771938575947114
285,122.0250015258789,143.968994140625,1.1798319388678085,-14.370630840882068
286,122.13824462890625,145.0,1.1871793347002393,-15.280371501973331
287,122.3062515258789,145.60450744628906,1.1904911288649906,-15.70497051119396
288,123.25,146.00698852539062,1.1846408805305528,-15.096848358974182
289,120.05000305175781,140.63125610351562,1.1714390048193877,-13.147799364718718
290,119.6189956665039,140.04299926757812,1.170742142477237,-13.021082301512092
291,120.55069732666016,140.65049743652344,1.1667331716497515,-12.630877444491471
292,119.60050201416016,140.1094970703125,1.1714791719998314,-13.107383839383555
293,120.8550033569336,141.2532501220703,1.1687828074845397,-12.907767184626618
294,120.05550384521484,140.04324340820312,1.1664874905590175,-12.553896201983019
295,119.5060043334961,139.4449920654297,1.1668450706149576,-12.544070692342341
296,114.06949615478516,136.76651000976562,1.198975314348562,-15.687216838648975
297,115.26350402832031,139.0290069580078,1.2061841094458512,-16.67112288231618
298,116.77650451660156,140.12081909179688,1.1999059200464128,-16.142754189988633
299,116.32674407958984,139.84901428222656,1.2022086183942617,-16.352570663449097
300,115.30550384521484,139.08200073242188,1.2062043536024474,-16.679141589927564
301,114.73274993896484,137.94900512695312,1.202350725493277,-16.15947354395207
302,115.07649993896484,138.1719970703125,1.200696902874151,-16.014364377436547
303,116.17850494384766,140.70774841308594,1.21113409473718,-17.37004512999894
304,117.2449951171875,142.08074951171875,1.2118278427979605,-17.60100632615301
305,117.87850189208984,142.00050354003906,1.2046344436072944,-16.842376217877497
306,119.53849792480469,144.322998046875,1.2073348799954047,-17.387281249716334
307,119.7717514038086,145.12550354003906,1.2116839057546274,-17.940009682506524
308,120.08149719238281,145.29425048828125,1.2099636820442456,-17.777068576775644
309,119.54899597167969,145.1824951171875,1.2144183557307349,-18.235536595792592
310,117.46800231933594,127.66524505615234,1.086808684369172,-2.9466969291438945
311,117.54549407958984,126.9834976196289,1.0802923464990382,-2.1819682476586424
312,117.29750061035156,125.44999694824219,1.0695027284935275,-0.9140288017798184
313,117.5615005493164,124.87699890136719,1.0622269902805637,-0.05832916787975928
314,116.55899810791016,122.64408111572266,1.0522060339106463,1.101069312066062
315,116.0042495727539,122.8689956665039,1.0591766777426947,0.2821080660339448
316,114.96700286865234,124.281494140625,1.0810188231367073,-2.2411152458874684
317,116.43475341796875,122.56117248535156,1.0526167564884228,1.0509318093069908
318,115.62333679199219,120.85099792480469,1.0452128547562776,1.8922093208563127
319,115.93937683105469,121.25875091552734,1.0458806509907672,1.822884516733825
320,114.9739990234375,120.12445068359375,1.0447966644972166,1.9234199706820363
321,114.6927490234375,120.58477783203125,1.0513722869035924,1.1619191868923509
322,116.44000244140625,122.31099700927734,1.050420769879539,1.3067281474993309
323,117.20450592041016,124.46150207519531,1.0619173819111798,-0.025116324601751172
324,117.68475341796875,124.64900207519531,1.0591771529867795,0.30165170991739676
325,118.40049743652344,125.13874816894531,1.0569106623562488,0.5783526492329998
326,117.83074951171875,123.5530014038086,1.0485633157372112,1.5539907788220149
327,118.89250183105469,124.51739501953125,1.0473107479601151,1.7265635839278588
328,118.10649108886719,123.4020004272461,1.0448367341164542,2.0002667534557643
329,118.5689926147461,123.7509994506836,1.0437045699863106,2.146532675457851
330,118.16800689697266,124.2979965209961,1.051875205353747,1.1701442225813168
331,116.2864990234375,120.364501953125,1.0350685846072774,3.088845666127642
332,115.92250061035156,120.04949951171875,1.0356013619412783,3.014064195244049
333,117.68900299072266,122.1500015258789,1.037904973462201,2.8052028699893183
334,118.62650299072266,121.79399108886719,1.026701352718728,4.1651254248416505
335,118.7564926147461,121.62800598144531,1.0241798431687823,4.4703085682642465
336,121.875,125.22750091552734,1.0275076998197115,4.210234811389529
337,122.57600402832031,125.93800354003906,1.02742787659273,4.250395054809377
338,117.31800842285156,118.14250183105469,1.0070278503640413,6.415426892985454
339,116.97225189208984,116.6939926147461,0.9976211514026382,7.4936863268362
340,117.4000015258789,117.32499694824219,0.9993611194492175,7.320733236820348
341,117.0875015258789,117.03399658203125,0.9995430345412586,7.277096230417757
342,116.41500091552734,115.85050201416016,0.9951509779931471,7.740450518835888
343,115.59100341796875,115.31550598144531,0.9976166186954252,7.3930774071566985
344,116.78849792480469,116.4074935913086,0.9967376553319368,7.583414326850931
345,115.5,115.0770034790039,0.9963376924589082,7.534129846596772
346,117.3635025024414,117.92049407958984,1.0047458670308247,6.6861515060932275
347,117.0093765258789,116.26399993896484,0.9936297704590434,7.963433530330778
348,116.69999694824219,115.48500061035156,0.9895887200542988,8.411136958142013
349,115.52299499511719,114.25887298583984,0.9890573992707619,8.376884290958518
350,115.07950592041016,113.73274993896484,0.9882971692424823,8.428101677856663
351,115.5844955444336,114.74549865722656,0.9927412679074721,7.956115842731907
352,113.73750305175781,111.83900451660156,0.9833080691573446,8.88477729540185
353,113.88999938964844,110.84574890136719,0.9732702563473896,10.041332026939916
354,115.04949951171875,111.63075256347656,0.9702845561019241,10.49796700289355
355,114.5,110.69425201416016,0.9667620263245429,10.846041719077196
356,113.7022476196289,109.43699645996094,0.9624875387341804,11.249032439472959
357,113.57550048828125,109.06949615478516,0.9603259125944946,11.480806898183193
358,113.08299255371094,108.79100036621094,0.9620456437296578,11.231905690866444
359,115.52850341796875,110.5407485961914,0.9568266300158652,12.100907317887891
360,114.14949798583984,108.05250549316406,0.9465876539077543,13.112456806107506
361,114.69649505615234,108.07749938964844,0.9422912124449537,13.673209029420509
362,115.17500305175781,108.51399993896484,0.9421662432272772,13.749113787060853
363,115.8530044555664,109.1157455444336,0.9418464894994002,13.873398928468252
364,115.38999938964844,109.00050354003906,0.9446269530860005,13.49283677681304
365,114.55350494384766,108.85799407958984,0.9502807804348748,12.739594865906756
366,115.84100341796875,109.2030029296875,0.9426973153510202,13.77329035700534
367,115.61750793457031,108.69825744628906,0.9401539558161299,14.038708028066342
368,114.66200256347656,106.8010025024414,0.9314419782902071,14.912769989831009
369,114.7717514038086,105.53575134277344,0.9195272360309327,16.295544552942477
370,115.38520812988281,105.74525451660156,0.9164541645370169,16.7429551295962
371,114.7675552368164,105.55000305175781,0.9196850349731795,16.276799422206697
372,113.96099853515625,105.37199401855469,0.9246320703836944,15.591115605786147
373,113.33799743652344,107.19999694824219,0.9458434009148704,13.095978433596787
374,114.0844955444336,109.6810073852539,0.9614015196529083,11.41434772615958
375,112.7385025024414,107.85350036621094,0.9566696201581648,11.800512104791753
376,111.36149597167969,106.20050048828125,0.9536554763532368,11.978958870638923
377,111.41200256347656,105.51600646972656,0.9470793455095579,12.717537347365042
378,111.95870208740234,105.81949615478516,0.9451654420946706,12.999475157652359
379,113.1915054321289,106.90049743652344,0.9444215537942674,13.238608507045218
380,116.23974609375,110.9780044555664,0.9547337135962093,12.425278275517886
381,116.86885070800781,111.45024108886719,0.9536351253023031,12.626711770902833
382,117.6709976196289,111.79524993896484,0.9500663052109289,13.140673592661006
383,117.3084945678711,111.59849548339844,0.9513249308542697,12.94924542805261
384,115.4935073852539,110.63800048828125,0.957958615969848,11.966180288391346
385,116.9280014038086,113.0634994506836,0.9669497305459022,11.076794316065733
386,116.60250091552734,113.11199951171875,0.9700649524975687,10.679735444845424
387,115.62800598144531,112.88850402832031,0.9763076260818283,9.859703170271334
388,114.677001953125,110.9280014038086,0.9673081743901115,10.801833028760644
389,115.11700439453125,111.14300537109375,0.965478609834063,11.058001096469827
390,115.18949890136719,111.20024108886719,0.9653678690284445,11.078395366845161
391,115.72249603271484,112.12699890136719,0.9689300070892767,10.722391985208308
392,114.94999694824219,111.20875549316406,0.9674533140112855,10.8134127886937
393,114.86800384521484,110.8499984741211,0.9650206738465829,11.08436834671426
