,qcom,avgo,Ratio,Spread
47,167.31686401367188,574.44140625,3.4332546789967386,71.04699438600402
48,168.3544921875,573.884521484375,3.4087865077293427,75.63099302460408
49,160.22991943359375,556.9642333984375,3.476031413903742,61.01919623225351
50,166.36351013183594,572.2628784179688,3.4398341196604654,69.52548328286251
51,162.53001403808594,565.2484741210938,3.4778097908035503,61.661797633334665
52,159.49270629882812,582.2373046875,3.6505575596454594,32.884944688802626
53,147.5401153564453,557.5308837890625,3.7788426723275346,11.202450929608952
54,148.1888427734375,562.65966796875,3.796909790496086,8.591427202695494
55,154.43055725097656,583.2434692382812,3.7767361565004847,12.232194615520351
56,152.0714874267578,574.1678466796875,3.7756443130486503,12.152087736488037
57,149.7418975830078,564.5158081054688,3.769925566707444,12.762810919764528
58,138.88034057617188,554.69775390625,3.9940696545312275,-19.57366384197032
59,141.75054931640625,579.081787109375,4.085217234797353,-32.81819859307384
60,147.88412475585938,593.1104125976562,4.010642883925621,-23.041951231735784
61,150.22354125976562,588.7630615234375,3.9192463217556033,-9.615146751013546
62,151.36376953125,596.324462890625,3.939677670140939,-12.751235461632993
63,152.9364776611328,591.3871459960938,3.866880910559826,-1.710118682191497
64,154.92202758789062,601.2716674804688,3.8811244394497373,-3.8885698639152415
65,150.26284790039062,589.5086059570312,3.923182704136002,-10.208139122362374
66,155.75753784179688,616.1131591796875,3.955591284483929,-15.487382712090968
67,155.27587890625,618.5130004882812,3.9833166931337556,-19.756578988396445
68,155.7476806640625,622.4569091796875,3.9965725751145285,-21.869389168694415
69,158.32301330566406,630.9053955078125,3.984925389777442,-20.322813614240562
70,150.125244140625,620.6964111328125,4.134523908260193,-41.929994957043185
71,150.21371459960938,619.3095703125,4.122856371425559,-40.19979355563728
72,144.48313903808594,616.654052734375,4.268000106031917,-59.785075645472965
73,151.18682861328125,624.3944702148438,4.129952826856194,-41.507963948038444
74,142.97923278808594,604.005859375,4.224430692464383,-52.973656841558544
75,136.90463256835938,592.08544921875,4.3248021495774385,-64.62923222103917
76,136.8456573486328,593.1181640625,4.334212539543373,-65.89083437867772
77,134.3588104248047,577.33251953125,4.2969457507541735,-59.756831928392124
78,133.05149841308594,571.0477905273438,4.291930548233344,-58.54588028663718
79,133.76902770996094,575.434326171875,4.3017007451047355,-60.14763014894472
80,138.1038360595703,582.78125,4.2198773519123725,-50.67083303183269
81,134.57505798339844,564.3991088867188,4.193935468757848,-45.98414805942914
82,136.94395446777344,576.8407592773438,4.212239682424898,-49.23193099686696
83,138.6444549560547,587.777587890625,4.239459761134547,-53.56898786137847
84,137.94654846191406,587.8759155273438,4.261621055996566,-56.37594369024057
85,133.7886962890625,582.9681396484375,4.357379627863945,-67.60510837386359
86,130.5449676513672,577.2833862304688,4.422103713504754,-74.50951254289119
87,134.23101806640625,578.1980590820312,4.30748471859155,-61.118343343032755
88,131.22320556640625,550.8460693359375,4.197779401579843,-45.43990270786011
89,132.79592895507812,550.3247680664062,4.144138848206475,-38.8147423328975
90,145.6626739501953,569.4052734375,3.9090678345791585,-7.958431629784988
91,137.30764770507812,545.2596435546875,3.9710799264862935,-16.239294154797125
92,142.79249572753906,566.85791015625,3.969801825145391,-16.550448359514366
93,141.7996826171875,571.5985107421875,4.031028139077825,-25.144232148080068
94,146.5080108642578,593.7180786132812,4.05246153511272,-28.99041993896198
95,139.224365234375,570.43798828125,4.09725687972041,-33.97871234920026
96,138.18246459960938,570.546142578125,4.128933032359143,-38.13056226494657
97,132.61900329589844,553.6491088867188,4.17473435274899,-42.825745094875536
98,134.47674560546875,571.81494140625,4.252147379323523,-53.78153839613608
99,130.04368591308594,557.7700805664062,4.289097749345471,-56.94171943662078
100,129.52272033691406,562.1566162109375,4.340216255099164,-63.35016211110874
101,132.62879943847656,578.5520629882812,4.362190304351342,-67.6906796219189
102,131.62620544433594,573.0738525390625,4.3537975633690404,-66.10361272932654
103,137.30764770507812,598.1342163085938,4.356160973592097,-69.11386690870337
104,128.22523498535156,561.173095703125,4.376463773041503,-67.40228094988636
105,128.34317016601562,537.2142944335938,4.1857645696198045,-42.98576427309907
106,129.35562133789062,534.2440795898438,4.130041462939917,-36.086149416119405
107,129.8667449951172,517.6912231445312,3.9863263159787037,-17.549583176932476
108,126.33796691894531,515.5668334960938,4.080854283707653,-29.120649669372785
109,128.99191284179688,522.8744506835938,4.053544436734396,-26.12810084980403
110,132.54034423828125,541.5910034179688,4.086235074539233,-31.07292141217876
111,137.37644958496094,573.673828125,4.175925566996179,-44.38645339565985
112,140.77745056152344,570.57568359375,4.053033218870471,-28.088765366870366
113,138.35653686523438,564.1729125976562,4.077674429992322,-31.081744580250092
114,144.46310424804688,567.2415161132812,3.9265494055791086,-10.45029556852821
115,139.54229736328125,554.0425415039062,3.9704272609295264,-16.349346795095375
116,138.7715606689453,551.9869384765625,3.977666142945438,-17.285031506904165
117,140.20433044433594,563.5532836914062,4.019514104203427,-23.290688235459033
118,137.30914306640625,556.0488891601562,4.04961298819873,-27.022736149202178
119,135.08587646484375,547.0593872070312,4.049715644028886,-26.661900996288427
120,131.6175537109375,532.3556518554688,4.044716201188821,-25.41899008117254
121,127.13150024414062,509.09515380859375,4.004476882841296,-19.569206784259922
122,128.71249389648438,511.6031494140625,3.974774584241323,-15.94124576188394
123,129.4733428955078,518.0354614257812,4.001097444775676,-19.4206449320957
124,119.38463592529297,488.9917907714844,4.095935687046695,-29.532013457433397
125,119.55261993408203,490.4375915527344,4.102273892643657,-30.32585552235766
126,122.91222381591797,499.5809326171875,4.064534161918632,-26.43031836290125
127,120.70872497558594,491.9747009277344,4.075717815984215,-27.376033288628964
128,118.6633071899414,492.4507141113281,4.149983055192238,-35.79046848924437
129,123.6137924194336,504.856689453125,4.084145301036451,-28.983234081641474
130,125.66908264160156,501.5047912597656,3.990677585273844,-17.65459819413606
131,130.03659057617188,494.30517578125,3.8012775757274224,6.495647806243577
132,128.68284606933594,486.33203125,3.7793073910407466,9.21480692976318
133,126.22242736816406,481.770263671875,3.8168356742708904,4.227502369396044
134,122.06243896484375,473.8665466308594,3.8821651496521525,-4.01401202506573
135,124.33512115478516,472.33935546875,3.7989214236638205,6.333631594700686
136,125.55049896240234,478.59686279296875,3.8119869434871028,4.793097993259815
137,132.80331420898438,494.3944396972656,3.7227567899342304,17.144248768435187
138,134.39418029785156,494.5431823730469,3.6797961137678272,23.16977839762306
139,130.66896057128906,478.84478759765625,3.664564143650725,24.410312044037294
140,131.3705291748047,477.3671875,3.633746400342227,28.61075325889082
141,134.02857971191406,477.7242126464844,3.564345855737055,38.56982443963975
142,140.21420288085938,480.6100158691406,3.427684257332455,59.69089526393109
143,142.6548614501953,490.34832763671875,3.4373054142842,59.424965060075216
144,140.0067138671875,486.97662353515625,3.4782376507823023,52.519006952570955
145,145.6192169189453,504.7674255371094,3.466351737202882,56.510756226632886
146,149.9076690673828,507.514404296875,3.3855132793022724,70.40758646913058
147,154.00836181640625,513.375244140625,3.333424484786228,80.46184711602722
148,151.8740234375,508.2581787109375,3.3465774278383993,77.29538294222856
149,151.4293670654297,508.84326171875,3.360268035056164,74.98455473026966
150,148.18833923339844,506.8400573730469,3.4202425102744933,64.40908352120367
151,151.5973358154297,523.4011840820312,3.4525750816575966,61.078531862793035
152,144.71014404296875,529.1727905273438,3.656777443122554,28.577210253335675
153,143.33665466308594,531.0272216796875,3.704755234645818,21.392162339012753
154,145.6785125732422,531.9098510742188,3.6512581140392455,29.598461634354276
155,145.28326416015625,526.7927856445312,3.625970194776251,33.18153790708059
156,147.38795471191406,542.193603515625,3.678683272153426,25.949184167057734
157,149.21597290039062,548.2031860351562,3.6738907730817143,27.03427929077655
158,148.4254913330078,546.8545532226562,3.6843708470247334,25.314993009875234
159,146.0540008544922,540.9937133789062,3.7040663741753765,21.971897911858132
160,140.81695556640625,528.3695068359375,3.7521724902422693,14.270733319960849
161,145.24374389648438,545.8330688476562,3.758048740720103,13.987873554415822
162,146.07374572753906,540.8944702148438,3.7028862888457423,22.147772430169407
163,149.49264526367188,553.5880737304688,3.703112435759379,22.72317808328476
164,150.3226776123047,554.31201171875,3.687480961111996,25.2206587789867
165,148.24761962890625,547.0628051757812,3.6901962172828813,24.416407442779
166,146.7654266357422,534.1113891601562,3.6392180461258756,31.615319704408744
167,149.5815887451172,553.8062744140625,3.702369249184355,22.850173816937154
168,145.84649658203125,543.8695678710938,3.729054729574493,18.29070355380507
169,139.9276580810547,524.3532104492188,3.747316417927049,14.835598518907753
170,139.0482177734375,525.3746948242188,3.7783633852844787,10.400939412739243
171,139.63121032714844,526.4258422851562,3.770115872030105,11.612430399858548
172,144.5125274658203,545.555419921875,3.7751427470598227,11.427615890584415
173,136.73602294921875,516.52880859375,3.777562031225519,10.273021646271653
174,135.45147705078125,509.90435791015625,3.7644798640253385,11.912051985132374
175,132.8131866455078,502.1791687011719,3.781094192412838,9.397835441653323
176,131.4320068359375,494.95965576171875,3.765898944079592,11.256884476514111
177,129.0968780517578,487.9187316894531,3.7794773897927696,9.234996108693489
178,127.66600036621094,496.0604553222656,3.8856113131085195,-4.460072665796778
179,125.86746978759766,494.0572509765625,3.925217944003228,-9.437102306399444
180,127.7852554321289,500.92962646484375,3.920089409148652,-8.866405826047375
181,128.03367614746094,507.6730651855469,3.9651526103245036,-14.645704853668311
182,131.21339416503906,518.0560302734375,3.9481947218119453,-12.687942440400283
183,132.15736389160156,524.66064453125,3.969969051150176,-15.628938383490683
184,124.13849639892578,499.4619140625,4.023424872631388,-21.55204263340058
185,126.7220230102539,506.5028991699219,3.9969603320563896,-18.566164438435653
186,124.18818664550781,495.98114013671875,3.993786796746497,-17.87841708079448
187,124.15837097167969,498.3215026855469,4.013595690613669,-20.33449652776962
188,125.84760284423828,497.6669616699219,3.954520788813791,-13.123918118176126
189,123.97950744628906,488.9599914550781,3.943877512716426,-11.667168245140848
190,123.8304672241211,482.1400146484375,3.893549184271517,-5.42562787793266
191,122.89641571044922,477.6099853515625,3.8862808373259488,-4.520723557092159
192,120.42219543457031,468.67999267578125,3.891973493627525,-5.193367981099945
193,118.98137664794922,462.260009765625,3.885145917695957,-4.365312382090584
194,119.57757568359375,464.75,3.8865982801804244,-4.541408807433205
195,118.176513671875,465.9599914550781,3.9429153642901262,-11.189028506042026
196,114.11241912841797,450.1300048828125,3.9446188970567047,-11.132102004665816
197,112.26421356201172,444.010009765625,3.955044939769394,-12.185133280087902
198,116.47734832763672,456.7799987792969,3.9216208587993426,-8.603625783437925
199,121.59471893310547,479.8599853515625,3.9463883757612392,-11.82270776749427
200,124.0987548828125,484.79998779296875,3.9065660912615074,-7.044356210964471
201,124.48628234863281,479.5,3.851830024589582,-0.240344844689806
202,120.14397430419922,460.4800109863281,3.8327349636396506,1.926816337645088
203,113.87394714355469,437.70001220703125,3.843723899859611,0.3723627577630091
204,109.33290100097656,430.760009765625,3.939893717461841,-10.311780308685533
205,107.95170593261719,430.57000732421875,3.988542872985981,-15.482300992392672
206,112.14496612548828,437.9700012207031,3.905391533407057,-6.607933107233029
207,109.25340270996094,427.1000061035156,3.909260448732694,-6.9603155612874925
208,110.88301086425781,435.3699951171875,3.9263904517362387,-8.905671367024317
209,110.50542449951172,434.8299865722656,3.9349198334981916,-9.831104225939177
210,112.1350326538086,435.29998779296875,3.8819267938937374,-3.976472238707307
211,111.27054595947266,430.29998779296875,3.867150862634341,-2.331610859239125
212,115.00672149658203,449.7300109863281,3.910467189517214,-7.261252589502609
213,115.64266204833984,456.5199890136719,3.947677967001847,-11.583096960718839
214,118.41499328613281,460.07000732421875,3.8852344163253525,-4.3734868515697
215,117.36170959472656,461.17999267578125,3.929560963864006,-9.571346330712649
216,113.97331237792969,455.3999938964844,3.9956721832072515,-16.941974898561472
217,118.4547348022461,472.8999938964844,3.9922422238837973,-17.049233576740182
218,116.91455841064453,470.1199951171875,4.021056072982484,-20.246776531458313
219,116.58665466308594,467.8999938964844,4.01332378262872,-19.2993946980276
220,111.78724670410156,456.0299987792969,4.079445663300023,-26.056266951246204
221,103.22186279296875,444.1199951171875,4.302576829173828,-47.389169800264845
222,106.0140609741211,465.29998779296875,4.38904031708164,-57.732428937932774
223,109.39251708984375,475.2200012207031,4.344172836158495,-54.540397187990685
224,111.82699584960938,482.1099853515625,4.311212884587622,-51.981984066156166
225,109.73036193847656,469.4700012207031,4.278396543373518,-47.47919563124909
226,119.9154281616211,506.57000732421875,4.224393934043813,-45.05018496464984
227,120.66067504882812,518.0900268554688,4.293776962923601,-53.677844637174495
228,120.03466796875,513.219970703125,4.275597870081479,-51.23736958174961
229,125.22158813476562,524.4199829101562,4.187935888065614,-42.306550065589896
230,119.9651107788086,511.7300109863281,4.265656970299096,-50.01736661019489
231,122.08161163330078,512.1099853515625,4.194816717277607,-42.183040161059715
232,123.06533813476562,515.1599731445312,4.186068806639876,-41.415110571690114
233,119.43846130371094,517.4400024414062,4.332272844051864,-57.77132473932377
234,122.86660766601562,530.0499877929688,4.314028016739802,-57.0764132863849
235,124.35710906982422,533.6400146484375,4.291190255547099,-54.88169081414244
236,122.6678695678711,529.9099731445312,4.319875897504982,-57.70771631446521
237,118.78264617919922,522.2100219726562,4.396349456509277,-65.08661265537911
238,117.62999725341797,521.3900146484375,4.432457934392135,-68.74012349186945
239,126.48999786376953,551.030029296875,4.356313057182099,-63.99380180859426
240,126.80999755859375,550.75,4.3431118255918335,-62.4718293543548
241,125.66000366210938,540.7999877929688,4.303676365052007,-56.98503093736857
242,123.30000305175781,530.6400146484375,4.303649647321501,-55.98439968224792
243,119.77999877929688,525.8200073242188,4.389881555209224,-64.82579669929869
244,118.20999908447266,518.5,4.386261771556912,-63.599077617502495
245,121.75,531.0800170898438,4.3620535284586754,-62.440081873230405
246,119.05000305175781,544.719970703125,4.575556125490431,-86.55892902613296
247,121.20999908447266,556.6300048828125,4.592277939833087,-90.08585429617553
248,123.48999786376953,571.0399780273438,4.624179997616471,-95.64697874320247
249,121.70999908447266,574.4400024414062,4.719743708507606,-105.95531382074604
250,116.63999938964844,558.0,4.783950642317316,-109.19236585992503
251,114.52999877929688,555.9099731445312,4.853837239759238,-115.29141187685521
