,mrk,lly,Ratio,Spread
0,76.26000213623047,278.79998779296875,3.655913716012254,-20.887773513562728
1,76.02999877929688,277.3500061035156,3.647902282737358,-20.226001675220935
2,76.0479965209961,278.0199890136719,3.6558489602932975,-20.834307236427968
3,76.25,277.70001220703125,3.6419673732069673,-19.822074741729658
4,76.34500122070312,277.614990234375,3.6363217734691946,-19.411488398952393
5,76.41999816894531,277.5199890136719,3.6315100191463663,-19.059476436337114
6,76.56999969482422,278.4200134277344,3.6361501180279396,-19.445453221026888
7,76.45999908447266,277.55999755859375,3.630133414623073,-18.962403870389686
8,76.48770141601562,277.4700012207031,3.6276420402745186,-18.777473045837517
9,76.3499984741211,276.7699890136719,3.625016300524005,-18.54936184397129
10,76.35649871826172,276.30499267578125,3.6186178951877355,-18.062089498745046
11,76.55500030517578,276.5150146484375,3.611978493189852,-17.59185659011242
12,76.63999938964844,276.1202087402344,3.6028211239460055,-16.90576312589271
13,76.83000183105469,276.3999938964844,3.597552873996724,-16.534419541900625
14,76.70339965820312,278.0799865722656,3.625393239561919,-18.648271449756145
15,76.72000122070312,277.7049865722656,3.6197208309914117,-18.216378736185355
16,76.80699920654297,277.3577880859375,3.6111004329187515,-17.571042560129477
17,76.86000061035156,277.6099853515625,3.6118915319677187,-17.641606700213934
18,77.1449966430664,278.8599853515625,3.6147514095021447,-17.914939735399308
19,77.0199966430664,279.0741882324219,3.6233991222530784,-18.55751128314457
20,76.94999694824219,278.3699951171875,3.617543939662839,-18.093203575544372
21,77.1500015258789,277.2349853515625,3.5934540488449356,-16.272788255572856
22,77.04000091552734,276.8500061035156,3.5935877831449603,-16.26477552602946
23,77.19000244140625,277.2799987792969,3.592175022792309,-16.180720572437927
24,77.21499633789062,277.44000244140625,3.593084447318196,-16.25507141760894
25,77.13999938964844,277.05499267578125,3.591586658904742,-16.127072393896036
26,77.33499908447266,277.8310852050781,3.5925659597099697,-16.234910848672904
27,77.13999938964844,277.3399963378906,3.595281287688309,-16.41207605600541
28,77.37670135498047,277.8900146484375,3.5913913333364227,-16.15092872384391
29,77.31500244140625,278.1600036621094,3.5977494002268835,-16.63235678836454
30,77.09230041503906,278.2149963378906,3.6088558110223006,-17.45053802532734
31,77.11499786376953,278.1499938964844,3.6069506788791066,-17.307752577086056
32,77.125,277.4150085449219,3.5969531091724067,-16.538490411419126
33,76.95999908447266,277.260009765625,3.602650897400603,-16.948941409877442
34,76.63999938964844,276.1400146484375,3.6030795517690857,-16.925569034095837
35,76.2699966430664,269.4800109863281,3.533237483245991,-11.533546038366145
36,76.32499694824219,268.268798828125,3.514822267337194,-10.133850620911309
37,76.37999725341797,269.42999267578125,3.5274941393602157,-11.10656120931579
38,76.38059997558594,269.6449890136719,3.5302811067189888,-11.319492048873675
39,76.39230346679688,270.0,3.5343874676766713,-11.63439576377825
