,mu,tsm,Ratio,Spread
29,81.82453918457031,120.03883361816406,1.4670273100761908,-10.699428645437193
30,81.00897216796875,120.44996643066406,1.4868719255061777,-12.213860198768371
31,84.05241394042969,121.52672576904297,1.4458445637881665,-9.17345269861927
32,81.52616882324219,117.30779266357422,1.4388974038251519,-8.372022998864578
33,80.7304916381836,118.46285247802734,1.467386734233602,-10.603474597822794
34,80.43212127685547,119.72560119628906,1.4885296980317289,-12.269858624101742
35,83.6645278930664,121.09601593017578,1.4473997401258445,-9.267474952799644
36,87.64286804199219,122.8677749633789,1.4019141284206886,-5.657336989728959
37,90.52716827392578,122.07489013671875,1.3484889946776293,-0.9625719382753579
38,89.27398681640625,118.45307922363281,1.326848765780271,0.9639355895956379
39,89.37344360351562,117.23927307128906,1.311790934132444,2.312286844611793
40,95.4802017211914,121.88890075683594,1.2765882199616598,5.923879150363151
41,95.53987121582031,120.98834228515625,1.2663649295889146,6.905158491021128
42,93.22249603271484,117.22948455810547,1.2575235543678833,7.529071977428616
43,90.30835723876953,116.78899383544922,1.2932246516971466,4.027316880281321
44,90.07959747314453,114.43971252441406,1.2704287733804764,6.0671320699196105
45,86.83724975585938,113.45104217529297,1.3064789879257757,2.6695556962098146
46,88.3490219116211,109.51598358154297,1.239583429583363,8.64973907053981
47,89.61213684082031,108.87973022460938,1.2150109802427147,10.994733809288492
48,88.37886047363281,104.74888610839844,1.1852255793640778,13.457202138694443
49,85.79293823242188,105.76692199707031,1.2328161755054579,8.940931654288294
50,92.7948226928711,107.29396057128906,1.1562494270440786,16.886039637503348
51,88.69712829589844,106.49127960205078,1.200616994574955,12.145361230427357
52,81.46649169921875,102.840087890625,1.2623605821927302,6.014950584064424
53,75.29011535644531,97.19200897216797,1.290899987495473,3.3076300035609187
54,76.7422103881836,97.88700866699219,1.275530222179584,4.577023899296465
55,79.0098648071289,102.73241424560547,1.3002479436762195,2.7993003310322018
56,75.31000518798828,101.76333618164062,1.3512591843224513,-1.2367902495856362
57,72.42570495605469,99.26721954345703,1.370607570940301,-2.642553836195487
58,69.02423095703125,97.2018051147461,1.4082272814492618,-5.178652101966135
59,72.7141342163086,99.93284606933594,1.3743249114684863,-2.9179933716992372
60,79.2386245727539,103.95573425292969,1.3119325936492179,1.8854464451048494
61,80.08401489257812,104.74260711669922,1.3079090409889822,2.242217275092744
62,78.98002624511719,104.96883392333984,1.3290554449496574,0.5225150582877114
63,77.92576599121094,105.1655502319336,1.349560686304899,-1.1004041091342294
64,78.69159698486328,105.28358459472656,1.337926648190637,-0.18242260347414918
65,75.24038696289062,103.62130737304688,1.377203275471643,-3.18894094865419
66,77.7865219116211,106.14913940429688,1.3646212325176412,-2.272362617864045
67,77.67710876464844,104.97866821289062,1.3514749696846,-1.2499054888561552
68,79.4275894165039,104.58523559570312,1.316736871457562,1.5115766689922219
69,81.6057357788086,107.45731353759766,1.316786283611969,1.5860942734583028
70,78.73138427734375,104.97866821289062,1.3333776508118627,0.17631801205590358
71,77.46825408935547,102.54920959472656,1.3237578515251107,0.8970146063210103
72,75.76750946044922,101.10332489013672,1.3343889169659569,0.042132642628134764
73,77.24944305419922,103.07050323486328,1.3342556160896548,0.07971348347143925
74,74.20601654052734,100.81808471679688,1.3586241307230855,-1.7850141949062794
75,73.38050842285156,99.51973724365234,1.3562148775281682,-1.6034137802350137
76,72.88322448730469,98.87055969238281,1.3565612716490718,-1.6269617423275355
77,71.8474349975586,97.66075134277344,1.3592795810468667,-1.8183690090202709
78,71.73788452148438,95.9689712524414,1.3377725297112741,-0.27478875984144
79,71.66815948486328,95.84111785888672,1.3372900678317112,-0.2412593685361606
80,72.08645629882812,99.83448791503906,1.3849271144801998,-3.668757658485658
81,69.8455810546875,96.74601745605469,1.3851415650806134,-3.611742352656362
82,70.86145782470703,97.14928436279297,1.370974960790607,-2.640731562544429
83,72.43505096435547,97.81812286376953,1.3504252645850254,-1.180813880136879
84,72.90313720703125,97.38534545898438,1.3358183089217168,-0.11480958947718767
85,70.63237762451172,96.05750274658203,1.3599641690845046,-1.8588495514916423
86,69.12850952148438,94.1099853515625,1.3613773246812757,-1.9457643376068297
87,69.83563232421875,94.66079711914062,1.3554799171813698,-1.5399806544263135
88,66.8079605102539,91.24773406982422,1.365821278974969,-2.2227508499570354
89,66.20043182373047,88.77892303466797,1.3410625971603394,-0.5758043841321814
90,69.8953857421875,93.65753173828125,1.3399673060499526,-0.4558808731273678
91,67.91345977783203,91.40510559082031,1.3459055964728852,-0.884603394485493
92,70.31368255615234,92.22149658203125,1.3115725592722778,1.5460260493254787
93,70.97100067138672,92.09362030029297,1.2976232465244388,2.5631220200668445
94,73.3214340209961,94.41490173339844,1.2876848767900815,3.421505902311582
95,71.00088500976562,90.63790893554688,1.2765743542926307,4.059260906074657
96,70.064697265625,90.1264419555664,1.2863317115877135,3.3042534722222023
97,67.65451049804688,85.86749267578125,1.2692057343059213,4.302703036217567
98,68.63053894042969,87.36255645751953,1.2729399740449214,4.128010149299884
99,66.68843841552734,86.38880157470703,1.2954089738378516,2.4744922021971285
100,67.4354019165039,86.2510986328125,1.2790180851832915,3.6226870758379754
101,71.62832641601562,89.46743774414062,1.2490510698870145,6.078534586264199
102,70.1842041015625,88.92646789550781,1.2670439030244423,4.665896333159937
103,74.17794799804688,91.78871154785156,1.2374123850159402,7.206387860757973
104,70.76185607910156,89.04448699951172,1.258368447825518,5.329324598267634
105,69.1185531616211,88.72974395751953,1.2837326578587553,3.421008096710184
106,68.6205825805664,89.29039001464844,1.3012187693075021,2.186707632445023
107,69.30776977539062,89.99857330322266,1.2985351223230213,2.4081509120517404
108,66.34982299804688,87.26419830322266,1.3152137317049275,1.141016669454006
109,67.59475708007812,88.92646789550781,1.315582328229369,1.16289341605142
110,70.31368255615234,89.50678253173828,1.2729639421211991,4.260740099618447
111,73.02265167236328,92.2313232421875,1.2630508633952289,5.200891749240769
112,73.54053497314453,93.7362289428711,1.2746198946893927,4.396578375145326
113,73.25171661376953,93.19525146484375,1.2722603069663123,4.546842489658802
114,75.06433868408203,94.75916290283203,1.2623725801627084,5.4350454788968126
115,69.65636444091797,92.2313232421875,1.3240903969430884,0.6469797001661441
116,70.1642837524414,91.58216094970703,1.3052532720612342,1.9832550384668814
117,70.47303009033203,92.3001708984375,1.3097233194049913,1.6829170147860588
118,68.32179260253906,91.9362564086914,1.3456358931260646,-0.8633617269216223
119,65.75225830078125,89.35923767089844,1.3590291798363479,-1.7624079867852749
120,62.36604309082031,87.22484588623047,1.3985951579324924,-4.208886812727696
121,58.601375579833984,84.1462173461914,1.4359085689303845,-6.223099007993225
122,58.46194076538086,85.7593002319336,1.46692530403844,-8.024809256150347
123,58.8802375793457,87.66746520996094,1.4889115400022326,-9.367102467974844
124,54.78690719604492,83.57098388671875,1.5253823981644972,-10.80807688505976
125,55.523902893066406,84.04560089111328,1.5136832339213775,-10.285686398996829
126,56.56964874267578,85.97369384765625,1.5197848273503287,-10.799094779511732
127,56.111515045166016,83.95661163330078,1.4962456737395404,-9.4017756518258
128,55.992000579833984,83.17547607421875,1.4854885557379984,-8.782319214664865
129,58.20299530029297,84.95526885986328,1.459637402191149,-7.57107920789508
130,58.5416145324707,84.89594268798828,1.4501810953795933,-7.053669071271612
131,57.62535095214844,83.39300537109375,1.4471583078139088,-6.790252767195211
132,55.792808532714844,82.71075439453125,1.4824626429413876,-8.587064458352826
133,55.05581283569336,80.83208465576172,1.4681843840357813,-7.7054022100407575
134,53.43242645263672,76.13542175292969,1.4248917147795495,-5.204855770785498
135,56.49993133544922,75.25541687011719,1.3319558996154106,-0.17513148318012162
136,57.137332916259766,74.71158599853516,1.3075791638372785,1.2309759974321133
137,58.611331939697266,79.74443817138672,1.3605634871671646,-1.807850873462582
138,59.015480041503906,80.59477996826172,1.365654908027211,-2.111461276404311
139,57.68828201293945,78.22172546386719,1.3559378566052998,-1.5338397455628985
140,59.055397033691406,78.21184539794922,1.3243809935496489,0.32547298531521784
141,58.7360725402832,80.37725067138672,1.3684478242269478,-2.271914337815614
142,59.225040435791016,82.73052978515625,1.3968843106970736,-3.963717873932905
143,61.400447845458984,84.66851806640625,1.3789560343193508,-2.9588158628771573
144,60.322723388671875,82.64154052734375,1.3699902107348019,-2.389783547115767
145,62.268619537353516,85.18268585205078,1.3679873824880868,-2.298521323544589
146,63.16672134399414,85.58808135986328,1.3549552602828094,-1.4889650588666377
147,63.50600814819336,86.80426788330078,1.3668670164363057,-2.246164526386321
148,61.16095733642578,85.35077667236328,1.395510802796586,-3.965057135713463
149,60.02335739135742,85.33100128173828,1.4216299285855147,-5.48422650550013
150,59.534385681152344,83.47210693359375,1.4020822752861581,-4.28681289552881
151,61.75969314575195,86.64606475830078,1.4029549103137116,-4.450375653150358
152,61.93931198120117,87.61506652832031,1.4145308322913215,-5.176389132880187
153,61.72975540161133,87.48651885986328,1.4172503728660428,-5.331329523268122
154,62.4083251953125,85.34088134765625,1.3674598874521027,-2.2677230597464137
155,62.338470458984375,85.08380889892578,1.3648684074612756,-2.1051500709782522
156,64.1147232055664,85.53864288330078,1.33414976477469,-0.15707003503393713
157,64.71345520019531,87.42719268798828,1.350989410432908,-1.235655431741788
158,62.3284912109375,88.76203918457031,1.424100559151578,-5.796880279474534
159,61.32061767578125,86.95259094238281,1.4179992674262474,-5.350882961146821
160,59.02546310424805,84.25323486328125,1.4274048932827021,-5.756411088051122
161,61.27072525024414,87.67438507080078,1.430934344464144,-6.140171543302598
162,62.188785552978516,88.51483917236328,1.4233247744797597,-5.738674026671147
163,64.90306091308594,89.83979797363281,1.3842151157391571,-3.391762183202926
164,64.56377410888672,90.54183197021484,1.402362752485878,-4.552783235702789
165,63.72554397583008,88.94001770019531,1.3956729460627064,-4.084926361584122
166,61.49026107788086,88.19843292236328,1.4343479987937444,-6.367231413168367
167,62.84739685058594,88.26764678955078,1.4044757812228756,-4.600512538247484
168,60.38259506225586,86.22089385986328,1.4279097109186436,-5.888142503045726
169,58.187232971191406,84.28289794921875,1.4484775034920006,-6.9200315698894865
170,57.73817825317383,85.06402587890625,1.4732717320230022,-8.308640546343169
171,58.187232971191406,84.59930419921875,1.45391522984267,-7.2364378198894865
172,61.071144104003906,86.58673858642578,1.4178011539945758,-5.322518355441785
173,57.508663177490234,83.78851318359375,1.456972020458821,-7.3436157555791635
174,56.88996505737305,81.91973876953125,1.4399681681455752,-6.311815916241754
175,56.181461334228516,81.86041259765625,1.4570716149703078,-7.210953303715739
176,56.41097640991211,82.41412353515625,1.4609589973463935,-7.454176336667258
177,57.189334869384766,80.72332000732422,1.411510034024507,-4.7104097895239345
178,56.21139907836914,79.99163055419922,1.4230499839129784,-5.301671491703443
179,55.113712310791016,79.13140106201172,1.4357842675482078,-5.926392229041538
180,54.88419723510742,79.05229187011719,1.4403470553004702,-6.157770941695487
181,55.27337646484375,79.33903503417969,1.4353933142594018,-5.918032596102348
182,57.319061279296875,80.61456298828125,1.4064180603983216,-4.426158933929086
183,57.81800842285156,81.22760009765625,1.4048840891162977,-4.364220542800082
184,53.507102966308594,77.92510223388672,1.4563506135429014,-6.89351389327693
185,52.9981803894043,78.76555633544922,1.4861935967748146,-8.422438257674228
186,52.57905960083008,77.54049682617188,1.4747410359721937,-7.764365187128773
187,52.73872375488281,77.45100402832031,1.4685794140240171,-7.458878784170052
188,51.99030303955078,77.78909301757812,1.4962231121907739,-8.809431024183878
189,50.69304275512695,77.70954132080078,1.5329429266295413,-10.484812532404375
190,49.99451446533203,76.70523071289062,1.534272940405907,-10.42547072151241
191,49.555442810058594,75.20374298095703,1.5175677729125736,-9.517958952972291
192,49.99451446533203,73.45366668701172,1.4692345244786225,-7.173906695633503
193,48.77708435058594,72.5985107421875,1.4883733152310774,-7.965689733514038
194,50.473506927490234,72.61839294433594,1.4387427655593426,-5.6906521376362615
195,50.89262008666992,71.72346496582031,1.40930973574706,-4.2287480414306895
196,49.90470504760742,68.8895263671875,1.3804214713115566,-2.731260520954135
197,49.99451446533203,68.173583984375,1.363621283523995,-1.8938239929967842
198,51.611106872558594,68.85970306396484,1.3342031829310999,-0.3930174968535147
199,53.84638595581055,72.3996353149414,1.3445588599828544,-0.909065078934757
200,54.61476516723633,74.06022644042969,1.3560476954107419,-1.5301931079635103
201,54.50499725341797,73.93095397949219,1.3564068930368771,-1.5494146378743756
202,52.90999984741211,69.35688018798828,1.310846350179693,0.8669472870951034
203,51.380001068115234,67.05990600585938,1.3051752551923277,1.0941397194598914
204,53.709999084472656,63.09239196777344,1.1746861486358355,8.213674162071557
205,52.75,63.7486686706543,1.2085055672161953,6.258711073476777
206,54.86000061035156,66.2445297241211,1.2075196680114761,6.617258019801868
207,52.720001220703125,63.55973815917969,1.205609572979672,6.407059248060621
208,53.5,64.52427673339844,1.2060612473532417,6.49770271716932
209,52.54999923706055,63.350921630859375,1.2055361094312167,6.38589715945105
210,53.029998779296875,63.301204681396484,1.1936867082506804,7.084957301770901
211,53.70000076293945,63.22166061401367,1.1773120989906112,8.07087979037472
212,56.04999923706055,63.39069747924805,1.1309669641767595,11.080919941100236
213,56.2400016784668,60.94456481933594,1.0836515469499075,13.784087829376391
214,55.869998931884766,60.79541015625,1.0881584270364881,13.432702921711796
215,55.45000076293945,60.497100830078125,1.0910207393633067,13.162838889329196
216,52.209999084472656,60.60647964477539,1.1608213121535922,8.670387072196236
217,54.040000915527344,61.66050338745117,1.1410159574911152,10.091989090276018
218,54.099998474121094,61.20309829711914,1.1312957490450917,10.630558854389564
219,54.86000061035156,61.23292922973633,1.1161671262938748,11.628858514186634
220,53.45000076293945,60.17890548706055,1.1258915739583433,10.775435015182284
221,53.47999954223633,59.94025421142578,1.1207975827316043,11.054668627707814
222,56.15999984741211,62.12785720825195,1.1062652666854458,12.492568994723728
223,56.560001373291016,62.40627670288086,1.1033641299087837,12.755271407736105
224,57.4900016784668,64.65353393554688,1.1246048364573837,11.766118223893246
225,55.970001220703125,64.63365173339844,1.1547909652267554,9.729744401734168
226,60.27000045776367,70.44073486328125,1.1687528509750897,9.73969855665081
227,62.52000045776367,73.41388702392578,1.1742464249263984,9.810345515316316
228,61.779998779296875,72.38969421386719,1.1717335002299438,9.833464344394828
229,63.099998474121094,80.00651550292969,1.267932130548979,4.002338125819209
230,58.869998931884766,79.00221252441406,1.3419774750773,-0.715700620705531
231,58.7400016784668,81.0207748413086,1.3793117556380594,-2.910123171140666
232,58.58000183105469,81.80631256103516,1.3964887334241707,-3.9121086218195393
233,57.15999984741211,79.47950744628906,1.3904742417505003,-3.506281634731136
234,58.619998931884766,82.07479858398438,1.4001160027203958,-4.126486582421405
235,58.93000030517578,81.50801086425781,1.3831327073164636,-3.1403291262468094
236,58.40999984741211,80.94122314453125,1.3857425672997565,-3.276997822245517
237,55.75,78.77350616455078,1.4129776890502381,-4.707727594672987
238,55.119998931884766,78.88288879394531,1.4311119434422674,-5.669375422420201
239,57.650001525878906,82.51232147216797,1.4312631272893972,-5.876221581775523
240,55.4900016784668,82.21400451660156,1.481600324919528,-8.499951574325918
241,54.68000030517578,81.04065704345703,1.4820895499480466,-8.422373641920556
242,54.040000915527344,81.15998077392578,1.5018500999063833,-9.407488296198592
243,53.68000030517578,79.11158752441406,1.4737627994533784,-7.8461037314598325
244,53.81999969482422,78.79339599609375,1.464017027924123,-7.338521083621357
245,55.20000076293945,80.3446044921875,1.4555181772049866,-7.02286467492574
246,54.869998931884766,80.2352294921875,1.4622786778580215,-7.359916022807949
247,55.349998474121094,79.97669219970703,1.4449267281750722,-6.45203553747052
248,55.2400016784668,80.05623626708984,1.4492439144565903,-6.68038322695976
249,54.59000015258789,79.5689926147461,1.4575745080113185,-7.072461384402855
250,52.040000915527344,77.61000061035156,1.4913527910256976,-8.563107349788849
251,52.06999969482422,76.30000305175781,1.4653351929891036,-7.2125274543043485
