,amd,adbe,Ratio,Spread
0,121.52999877929688,454.1549987792969,3.736978551312748,95.70707911972806
1,121.2750015258789,458.0299987792969,3.7767882334889746,90.67834488923916
2,121.34600067138672,460.20001220703125,3.7924613061891046,88.82956686074874
3,121.74030303955078,461.2900085449219,3.7891314300002916,89.52359028470255
4,122.41999816894531,463.9800109863281,3.7900671289507297,89.90886621028983
5,123.6897964477539,466.54998779296875,3.771935933212063,93.08408752025821
6,123.27999877929688,466.42999267578125,3.783500951446404,91.34995444062758
7,125.2249984741211,461.6700134277344,3.6867240491373834,104.91007838094288
8,122.69000244140625,458.5350036621094,3.7373461124600964,96.57550697306897
9,123.30500030517578,461.3399963378906,3.7414540788783053,96.55307009974354
10,123.27010345458984,463.07281494140625,3.7565703440168905,94.66236081106331
11,121.31109619140625,459.2843017578125,3.7860040522026743,89.58735210563259
12,118.81999969482422,458.20001220703125,3.8562532686741826,79.40068378908825
13,119.19999694824219,460.1600036621094,3.8604028141201665,79.15998865145502
14,113.41000366210938,460.45001220703125,4.060047591382531,52.673174615601624
15,111.69000244140625,463.0400085449219,4.145760573224425,42.3010384381293
16,110.73500061035156,461.19000244140625,4.164807873747318,39.83014191270024
17,109.7699966430664,461.0199890136719,4.199872488952947,35.63399807916579
18,109.70999908447266,461.5050048828125,4.206590180786263,34.87752345442084
19,110.12000274658203,460.4049987792969,4.180938860297905,37.832589772353856
20,109.3499984741211,455.44000244140625,4.16497493183954,39.31370432386018
21,107.69999694824219,460.2522888183594,4.273466126833268,27.03599149525394
22,107.54000091552734,457.5799865722656,4.254974731976194,28.98439222001258
23,107.16000366210938,455.7250061035156,4.2527528044929985,29.12007637131768
24,106.418701171875,454.2799987792969,4.2687985643199795,27.211063027995465
25,107.2698974609375,454.9800109863281,4.24145097325193,30.362285618175235
26,106.86499786376953,454.55999755859375,4.25359104145646,28.950332156453953
27,108.19000244140625,458.19000244140625,4.235049377039747,31.315306106877188
28,107.89019775390625,465.1400146484375,4.3112351662326684,23.00882858191244
29,110.0436019897461,466.0,4.234685084585127,31.891913579801553
30,109.55599975585938,469.4501037597656,4.285024141132517,26.235655124024902
31,109.2499008178711,467.5,4.279180086207697,26.800815250321193
32,109.00980377197266,466.79998779296875,4.2821835435042495,26.414509166550147
33,110.64710235595703,468.3194885253906,4.232550862640617,32.302960467154605
34,110.52999877929688,468.9800109863281,4.243011093511129,31.1126032605697
35,108.4800033569336,460.3500061035156,4.243639305474744,30.467410628806135
36,108.55999755859375,461.1400146484375,4.24778947143531,30.039335584966636
37,107.125,457.25140380859375,4.26839116740811,27.43530471269014
38,107.5199966430664,459.6300048828125,4.2748327681653855,26.84386464481736
39,107.52909851074219,458.44500732421875,4.2634506721770755,28.070043573634393
40,106.18000030517578,457.7699890136719,4.311263775644929,22.641071510991537
41,106.83000183105469,458.5899963378906,4.29270793295617,24.76199394277802
42,102.31999969482422,444.260009765625,4.341868755772656,18.68649075230377
43,103.5198974609375,445.6000061035156,4.3044865483146335,22.775427892308016
44,102.69999694824219,441.6400146484375,4.300292383367949,23.02578218693617
45,103.19999694824219,443.5799865722656,4.298255810944781,23.348058610932014
46,102.8311996459961,442.3699951171875,4.301904447678122,22.88942789063384
47,103.75,444.17498779296875,4.281204701618976,25.2415443805034
48,103.63999938964844,444.04998779296875,4.284542555075705,24.868846982448474
49,104.31500244140625,445.0,4.265925222500536,26.972883852647726
50,102.32209777832031,443.1700134277344,4.331127127474041,19.78597986203971
51,101.82980346679688,443.32000732421875,4.3535388681052485,17.408601979781224
52,102.81500244140625,447.2950134277344,4.350483906107433,17.89112538144144
53,103.38999938964844,449.92608642578125,4.351737006304969,17.86162417572399
54,104.56999969482422,454.2650146484375,4.344123706360896,18.861603434699134
55,103.68000030517578,452.7099914550781,4.36641579979315,16.389827330465494
56,101.58000183105469,451.75,4.4472336272580435,7.848382628517015
57,101.87000274658203,450.54998779296875,4.42279351767354,10.360503019586588
58,102.2301025390625,452.7200012207031,4.428441231854552,9.819759913033636
59,101.05999755859375,448.80999755859375,4.441025216712255,8.435627457450948
60,100.61799621582031,446.739990234375,4.439961110695757,8.505801166819367
61,100.875,446.9800109863281,4.4310286095298945,9.428593187156252
62,101.01000213623047,445.3999938964844,4.409464255785095,11.61942699628014
63,96.94000244140625,432.7799987792969,4.464410850834086,5.824721942947406
64,96.17140197753906,432.2699890136719,4.494787224944782,2.8572014495318854
65,96.25,432.4599914550781,4.4930908203125,3.022815501034586
66,97.83000183105469,436.1600036621094,4.4583460645878965,6.471516357727921
67,97.56230163574219,435.6199951171875,4.4650442621127855,5.800316253534106
68,97.69000244140625,436.0527038574219,4.463636942981582,5.945389386558361
69,97.36000061035156,434.29998779296875,4.460764020853887,6.205013256846769
