,nke,amzn,Ratio,Spread
137,122.0199966430664,141.2532501220703,1.1576237830530771,-18.111668860109617
138,121.08000183105469,140.04324340820312,1.1566174536700802,-17.850297211917464
139,120.4800033569336,139.4449920654297,1.1574119204853481,-17.857559415207817
140,121.72000122070312,136.76651000976562,1.1236157462879097,-13.92768167107559
141,122.45999908447266,139.0290069580078,1.1353013881872225,-15.443378835823182
142,122.9800033569336,140.12081909179688,1.1393788849160646,-16.01040691670714
143,123.29000091552734,139.84901428222656,1.1343094593538425,-15.425755109900408
144,122.83999633789062,139.08200073242188,1.132220814708062,-15.112882494285415
145,121.80999755859375,137.94900512695312,1.132493291945073,-15.01935322113863
146,121.26000213623047,138.1719970703125,1.1394688655463003,-15.79739604025545
147,123.54000091552734,140.70774841308594,1.1389650912282034,-16.032191288272998
148,124.12999725341797,142.08074951171875,1.1446125244138479,-16.80977291480778
149,125.08999633789062,142.00050354003906,1.1351867271341995,-15.760703729521524
150,126.83499908447266,144.322998046875,1.1378799155488246,-16.32215575617161
151,127.18000030517578,145.12550354003906,1.1411031859710805,-16.776488842980314
152,127.63999938964844,145.29425048828125,1.1383128422363857,-16.481008482589516
153,127.05999755859375,145.1824951171875,1.142629449919803,-16.954586209150506
154,126.875,127.66524505615234,1.0062285324622844,0.37596583089163005
155,126.58999633789062,126.9834976196289,1.003108470598956,0.7700899058093427
156,126.26000213623047,125.44999694824219,0.9935846255798862,1.9705631315505912
157,126.36000061035156,124.87699890136719,0.9882636775734324,2.644478819515811
158,125.94999694824219,122.64408111572266,0.9737521563110632,4.463624267311218
159,125.22000122070312,122.8689956665039,0.9812249997501955,3.5020040070011476
160,124.6500015258789,124.281494140625,0.9970436632110478,1.5142665091910743
161,125.69000244140625,122.56117248535156,0.975106771459303,4.284148570752237
162,124.02999877929688,120.85099792480469,0.9743690971073135,4.319061031016062
163,124.48999786376953,121.25875091552734,0.9740441239963858,4.375535348926405
164,124.09500122070312,120.12445068359375,0.9680039445743045,5.111208203720764
165,123.08000183105469,120.58477783203125,0.9797268121392417,3.626551984148705
166,124.94999694824219,122.31099700927734,0.9788795517933626,3.7875165638093904
167,126.05999755859375,124.46150207519531,0.9873195659657581,2.757215022894542
168,122.10900115966797,124.64900207519531,1.020801094853,-1.4175981840320162
169,122.30999755859375,125.13874816894531,1.023127713734083,-1.7045003581572473
170,122.54000091552734,123.5530014038086,1.008266692351174,0.11336391105720622
171,123.05500030517578,124.51739501953125,1.01188407387533,-0.3312965385044748
172,122.0199966430664,123.4020004272461,1.011326043453536,-0.26041916528539844
173,122.58999633789062,123.7509994506836,1.0094706187085032,-0.034179165033918935
174,122.83000183105469,124.2979965209961,1.0119514342429186,-0.3389646573029239
175,121.5999984741211,120.364501953125,0.9898396666406288,2.353220596543295
176,120.6500015258789,120.04949951171875,0.995022776572188,1.7094938983087502
177,121.25,122.1500015258789,1.0074226929969394,0.21450543021238389
178,121.30999755859375,121.79399108886719,1.003989725002176,0.6310649119737377
179,122.23999786376953,121.62800598144531,0.9949935218175785,1.7355987106273574
180,124.95999908447266,125.22750091552734,1.0021406996880167,0.8811067315251506
181,126.05000305175781,125.93800354003906,0.9991114676001018,1.270627183607516
182,120.41000366210938,118.14250183105469,0.9811684929649394,3.374287700451788
183,119.69499969482422,116.6939926147461,0.9749278826372904,4.101220768896482
184,119.23999786376953,117.32499694824219,0.9839399450701499,3.0110323139890482
185,119.11000061035156,117.03399658203125,0.9825706992050851,3.170840516734941
186,117.22789764404297,115.85050201416016,0.9882502744008494,2.4549321855301827
187,116.69999694824219,115.31550598144531,0.9881363238817314,2.4571751595774742
188,118.66000366210938,116.4074935913086,0.9810171076918646,3.3432102727903725
189,112.62999725341797,115.0770034790039,1.021726061309228,-1.4117326964851031
190,114.29000091552734,117.92049407958984,1.0317656237201873,-2.579961196787991
191,114.94499969482422,116.26399993896484,1.011475055440798,-0.26244765257119695
192,115.61940002441406,115.48500061035156,0.9988375703901411,1.1971509652898078
193,113.83000183105469,114.25887298583984,1.0037676460325609,0.6174325883290237
194,113.83570098876953,113.73274993896484,0.9990956172017174,1.1493071784934443
195,114.47000122070312,114.74549865722656,1.002406721705124,0.7766890593466798
196,112.54000091552734,111.83900451660156,0.9937711356564503,1.7354426987927951
197,111.4800033569336,110.84574890136719,0.9943105988834996,1.6589574593303809
198,113.05999755859375,111.63075256347656,0.9873585262163439,2.4684710053004153
199,112.18000030517578,110.69425201416016,0.9867556758158872,2.516885533691422
200,111.83000183105469,109.43699645996094,0.9786014009486564,3.420925494313636
201,111.66500091552734,109.06949615478516,0.9767563270544757,3.621908226905447
202,111.19999694824219,108.79100036621094,0.9783363610778468,3.431125820102551
203,110.63999938964844,110.5407485961914,0.9991029393166616,1.1162326403988772
204,108.83999633789062,108.05250549316406,0.9927646924731436,1.7879274057123666
205,109.37999725341797,108.07749938964844,0.9880919921697215,2.3078980105421465
206,110.3499984741211,108.51399993896484,0.983362042949309,2.85031474879807
207,110.56999969482422,109.1157455444336,0.9868476607180573,2.4705925734412943
208,109.79000091552734,109.00050354003906,0.992809022962886,1.798666198000646
209,109.5199966430664,108.85799407958984,0.9939554183366708,1.668689558031545
210,109.69999694824219,109.2030029296875,0.9954695165690006,1.5053355417052785
211,110.45999908447266,108.69825744628906,0.9840508631831842,2.777068956529831
212,108.86000061035156,106.8010025024414,0.981085815760005,3.0596185443665576
213,108.93840026855469,105.53575134277344,0.968765385599632,4.403989996995776
214,109.0199966430664,105.74525451660156,0.9699620048862557,4.276833216046256
215,108.45999908447266,105.55000305175781,0.9731698685480494,3.9069397311668013
216,107.93000030517578,105.37199401855469,0.9762993951692001,3.5500783370215316
217,108.2699966430664,107.19999694824219,0.990117301856472,2.0651969269452763
218,109.26000213623047,109.6810073852539,1.0038532421818782,0.5832919254374076
219,108.0999984741211,107.85350036621094,0.997719721448755,1.2401327491708969
220,107.41500091552734,106.20050048828125,0.9886933815864212,2.201838701133994
221,106.37999725341797,105.51600646972656,0.9918782590148671,1.8418155006225874
222,106.81999969482422,105.81949615478516,0.9906337432793726,1.9823726757879285
223,107.9800033569336,106.90049743652344,0.9900027237743104,2.0720375893591267
224,111.94400024414062,110.9780044555664,0.9913707229823174,1.9949637635414774
225,112.16500091552734,111.45024108886719,0.9936276037906115,1.7457591977969855
226,112.06500244140625,111.79524993896484,0.99759289254839,1.2998327066091093
227,112.08999633789062,111.59849548339844,0.9956151229320181,1.5218107978062108
228,111.58999633789062,110.63800048828125,0.9914688065162511,1.9777098879498283
229,112.83999633789062,113.0634994506836,1.0019807082598948,0.8137006879814237
230,113.01000213623047,113.11199951171875,1.0009025517525902,0.936769086274353
231,113.16999816894531,112.88850402832031,0.9975126434109792,1.3217312555126455
232,112.30000305175781,110.9280014038086,0.9877827105016472,2.404241933064739
233,112.06999969482422,111.14300537109375,0.9917284346724837,1.957120461701848
234,112.75669860839844,111.20024108886719,0.9861963188108513,2.59289566340712
235,113.19999694824219,112.12699890136719,0.9905212184116435,2.113510904840595
236,112.44999694824219,111.20875549316406,0.9889618364716414,2.274860455583365
237,112.69999694824219,110.8499984741211,0.9835847513379197,2.885915427113119
238,113.73500061035156,112.13749694824219,0.985954159638313,2.642934172058105
239,114.21040344238281,112.33174896240234,0.9835509338610452,2.9284548024095614
240,114.38999938964844,112.61395263671875,0.9844737585242928,2.8274978871733225
241,114.8949966430664,113.32149505615234,0.9863048728588042,2.6295945599349437
242,114.66000366210938,112.4625015258789,0.9808346235300474,3.251435098431486
243,115.66000366210938,114.94825744628906,0.9938462200131031,1.7748709879684696
244,115.9000015258789,115.3800048828125,0.9955134026210491,1.585327429966057
245,112.44999694824219,110.53800201416016,0.9829969320945195,2.9456139345872714
246,111.86000061035156,108.97550201416016,0.9742133150326081,3.9126944624892417
247,110.69000244140625,108.7540054321289,0.9825097392124265,2.9534384747677223
248,110.25,108.44449615478516,0.9836235478892078,2.8189008918875373
249,110.0,107.85450744628906,0.9804955222389915,3.156591647896846
250,109.15499877929688,106.62149810791016,0.9767898795316807,3.5368326749468224
251,109.44999694824219,107.15950012207031,0.9790726643212697,3.296540396835681
252,108.01499938964844,108.2645034790039,1.0023099022428859,0.7433492564751276
253,107.6500015258789,108.72099304199219,1.0099488295488395,-0.081493161277578
254,108.29000091552734,108.97249603271484,1.0063024758649683,0.31288599040414056
255,107.16000366210938,107.8584976196289,1.0065182337966503,0.2865004300779077
256,107.69999694824219,108.24100494384766,1.005023287009613,0.4489499076508281
257,107.16000366210938,107.59925842285156,1.0040990551113382,0.5457396268552515
258,106.44000244140625,107.28800201416016,1.0079669255289685,0.13037670046111316
259,109.04000091552734,109.6500015258789,1.005594282879951,0.39227435470044725
260,107.51000213623047,107.77149963378906,1.0024323085514149,0.7267140094947564
261,106.08999633789062,106.45249938964844,1.003416939054303,0.6126560318733425
262,105.12999725341797,105.2405014038086,1.0010511191218263,0.8558308041066311
263,105.80999755859375,105.36830139160156,0.995825572467785,1.414281555058622
264,106.91000366210938,106.6005630493164,0.9971055972108002,1.2921370479036085
265,108.0,107.5824966430664,0.9961342281765408,1.4102188312252082
266,106.31999969482422,104.99092102050781,0.9874992599874781,2.3063519050917023
267,107.36000061035156,105.1300048828125,0.9792288029539742,3.2168284490747396
268,107.75,106.04000091552734,0.984129938891205,2.7004166062774857
269,107.43000030517578,105.06199645996094,0.9779577041935393,3.3554799906417117
270,107.98030090332031,106.9384994506836,0.9903519304547087,2.034335856575524
271,108.08000183105469,106.9384994506836,0.9894383571333073,2.1349532162891904
272,108.61000061035156,107.55699157714844,0.9903046770344759,2.0513315171727413
273,105.31999969482422,102.44649505615234,0.9727164389764702,3.841586059500031
274,105.9749984741211,103.51432800292969,0.9767806510344768,3.4347725163144673
275,107.06999969482422,103.989501953125,0.9712291234661493,4.064664829934884
276,106.44000244140625,103.05699157714844,0.9682167344357201,4.361387137472832
277,107.0999984741211,104.29750061035156,0.9738328860532458,3.786940695083132
278,107.13999938964844,103.8635025024414,0.9694185467064358,4.261307399333873
279,107.36000061035156,104.10150146484375,0.9696488531391305,4.24533186704349
280,107.1050033569336,106.8969955444336,0.9980579076048688,1.192496647745216
281,107.06999969482422,106.51898193359375,0.9948536680414588,1.535184849466134
282,107.1500015258789,105.97049713134766,0.9889920263393895,2.1644068443933833
283,107.54000091552734,106.37349700927734,0.9891528371181038,2.1549911563812856
284,107.96160125732422,107.05350494384766,0.991588710218255,1.9004588338232935
285,108.69999694824219,107.5999984741211,0.9898804185372253,2.099148187324545
286,108.19999694824219,106.84000396728516,0.9874307484351632,2.354546789186898
287,110.9000015258789,110.16825103759766,0.9934017089430743,1.7511222254451724
288,111.83999633789062,110.79300689697266,0.990638506123026,2.075001431745207
289,112.77999877929688,112.4417495727539,0.9970008050168107,1.3749015211614761
290,113.2300033569336,112.03851318359375,0.9894772574581322,2.2322788445113275
291,113.16000366210938,111.9322509765625,0.9891502947524384,2.267897932827182
292,112.51000213623047,110.8030014038086,0.984828009065763,2.741171289210939
293,112.93000030517578,111.07649993896484,0.9835871746993523,2.8915314663471037
294,114.43000030517578,114.1989974975586,0.9979812740802139,1.2828216226740636
295,114.625,112.99549865722656,0.9857840668024127,2.68311255796489
296,115.22000122070312,113.16949462890625,0.9822035534623095,3.1095869451273472
297,115.06999969482422,113.17149353027344,0.9835012933902338,2.9562077323635947
298,114.98999786376953,113.27610778808594,0.9850953117008137,2.770856281869925
299,115.51499938964844,114.4540023803711,0.9908150715068746,2.1227889297115183
300,115.9800033569336,115.16899108886719,0.9930073094965304,1.8770784165925392
301,116.95999908447266,116.95274353027344,0.999937965507387,1.0823296372019087
302,117.38999938964844,117.40909576416016,1.0001626746282564,1.0599301895733504
303,118.28500366210938,119.24949645996094,1.0081539736060432,0.1227604754078584
304,118.25,119.52149963378906,1.01075263960921,-0.1845681075392065
305,119.37000274658203,121.4314956665039,1.0172697735820477,-0.9642665412851557
306,119.54000091552734,121.0824966430664,1.0129035947442318,-0.4437067580420404
307,118.95999908447266,120.1314926147461,1.0098477937061985,-0.07803582737646764
308,118.42500305175781,122.3290023803711,1.0329660057252186,-2.815459207571493
309,118.16999816894531,121.2037353515625,1.0256726515158265,-1.9475410179938137
310,117.97000122070312,121.31300354003906,1.0283377323450367,-2.258644488650816
311,118.38999938964844,122.19850158691406,1.0321691208455115,-2.7202838232334017
312,119.43000030517578,123.59024810791016,1.034834194022472,-3.0624699379417706
313,119.43000030517578,123.32350158691406,1.0326006972434845,-2.795723416945677
314,118.63999938964844,121.67549896240234,1.0255858023294862,-1.944983246234898
315,120.05000305175781,120.9645004272461,1.0076176372531536,0.18897943671761652
316,120.54000091552734,122.3185043334961,1.0147544666041202,-0.6705226385245879
317,121.68000030517578,123.93699645996094,1.0185486205549357,-1.1385367176114727
318,122.31500244140625,124.5999984741211,1.0186812409525108,-1.1606997765888991
319,122.71499633789062,124.67549896240234,1.0159760639124622,-0.8325297005092835
320,122.5250015258789,124.6500015258789,1.017343399090276,-0.9987734722005115
321,123.41999816894531,125.54399108886719,1.0172094713290663,-0.989539753075988
322,121.44999694824219,122.60850524902344,1.0095389734861415,-0.042163010751707475
323,120.80999755859375,121.74649810791016,1.0077518464385549,0.17396198795719897
324,121.52999877929688,121.61650085449219,1.0007117754962904,1.030578576460698
325,121.71869659423828,121.94637298583984,1.0018705128954883,0.8911387345068391
326,121.79000091552734,122.7800064086914,1.0081287912449457,0.12946504871403874
327,121.08000183105469,122.3759994506836,1.0107036471756685,-0.18305325439793307
328,120.94000244140625,122.3499984741211,1.011658640683408,-0.2983385152662237
329,121.625,127.81230163574219,1.0508719558951054,-5.069347750920727
330,120.5999984741211,127.0719985961914,1.0536650099830565,-5.363467856470265
331,119.70999908447266,124.75,1.0421017538557569,-3.939649355170019
332,120.12809753417969,125.40989685058594,1.0439680593035567,-4.1776046745600155
333,119.69000244140625,125.11000061035156,1.0452836332056945,-4.319830413930632
334,119.8198013305664,124.63999938964844,1.0402287268511134,-3.718837217346831
335,120.20999908447266,124.8499984741211,1.0385991134263952,-3.5350519243175285
336,120.50499725341797,122.71520233154297,1.0183411902286261,-1.1025460456903886
337,120.61000061035156,121.71009826660156,1.009121114755683,0.008526547085352831
338,120.34500122070312,121.2699966430664,1.0076861972909612,0.18119295694630466
339,121.45500183105469,121.98999786376953,1.004404890903209,0.581395261246314
340,121.2925033569336,122.74500274658203,1.0119751785926463,-0.3376017507781057
341,121.43000030517578,122.66999816894531,1.0102116269509445,-0.12383637908264689
342,121.66999816894531,123.0,1.0109312225780418,-0.21163433161630962
343,123.39749908447266,123.20999908447266,0.998480520258586,1.3217463595374284
344,122.70999908447266,123.0199966430664,1.0025262615997605,0.817929431605009
345,122.6500015258789,122.07499694824219,0.9953118257604311,1.7023800816795926
346,122.3499984741211,121.47000122070312,0.99280754177039,2.004615186425525
347,122.4000015258789,120.98500061035156,0.9884395351479781,2.5400784670834327
348,122.87000274658203,121.28140258789062,0.9870708869278055,2.7179978721431297
349,122.38999938964844,121.18000030517578,0.9901135788013167,2.3349846982934537
350,120.87000274658203,120.91500091552734,1.000372285661643,1.0660159246121168
351,120.3499984741211,120.06990051269531,0.997672638429771,1.3863322745390434
352,120.48999786376953,119.91999816894531,0.9952693194046806,1.6775208557198482
353,120.40640258789062,119.83999633789062,0.995295879306862,1.6731590190072723
354,120.5999984741211,118.58999633789062,0.9833333154091061,3.118534401830516
355,119.3499984741211,116.98989868164062,0.9802253890016411,3.457142295646591
356,118.58999633789062,116.12120056152344,0.9791820907951375,3.558852484337663
357,114.4800033569336,110.28099822998047,0.9633210604138334,5.251283560558534
358,114.72000122070312,109.81189727783203,0.9572166676198977,5.962588391227996
359,115.19999694824219,109.4000015258789,0.9496528161804627,6.8588919002231705
360,115.56999969482422,109.81420135498047,0.950196431988902,6.818095812630133
361,115.30999755859375,109.73169708251953,0.9516234446779894,6.638208058638526
362,115.98500061035156,110.45059967041016,0.9522834770805056,6.600513022271215
363,114.70999908447266,109.6500015258789,0.9558887838987118,6.114390069215361
364,110.4749984741211,102.77629852294922,0.9303127399184775,8.714165141057094
365,109.83999633789062,103.08499908447266,0.9385014796191526,7.764625624350927
366,110.3499984741211,103.77839660644531,0.9404476487671458,7.585918081317601
367,110.19000244140625,103.66999816894531,0.9408294388964374,7.532849832977746
368,110.3499984741211,104.28500366210938,0.9450385600736183,7.0793110256535385
369,109.87000274658203,103.4800033569336,0.9418403637944095,7.3999035737872845
370,110.47000122070312,103.68000030517578,0.938535341355144,7.805420171608887
371,110.56999969482422,102.67500305175781,0.9285972988617457,8.911335066117076
372,110.94999694824219,103.19000244140625,0.9300586325346548,8.779825792420453
373,110.76000213623047,103.38629913330078,0.9334263013658999,8.391787892311257
374,111.41000366210938,103.58000183105469,0.9297190416149526,8.854061410927486
375,111.02999877929688,102.97000122070312,0.9274070283057892,9.080564205804748
376,110.62000274658203,102.24099731445312,0.9242541563543054,9.395803473728108
377,110.80000305175781,102.3499984741211,0.9237364228799751,9.46845714783153
378,112.72000122070312,105.11000061035156,0.9324875751602295,8.64610143881417
379,112.48999786376953,105.80010223388672,0.9405289736249743,7.723882311201294
380,112.73500061035156,106.68499755859375,0.9463342970771911,7.0862417517594025
381,112.62000274658203,106.22889709472656,0.9432507059493085,7.426287313348951
382,112.05770111083984,105.69999694824219,0.943264013989462,7.387717254322439
383,114.13999938964844,108.31999969482422,0.9490099901353947,6.869152876581069
384,113.44000244140625,107.66999816894531,0.9491360706251638,6.812723215305965
385,108.83499908447266,103.83999633789062,0.9541048119759238,5.995393373764159
386,108.08999633789062,103.37999725341797,0.9564252082149292,5.703541787998105
387,107.33000183105469,103.62000274658203,0.9654337182411264,4.696556062930398
388,107.36000061035156,104.16500091552734,0.9702403159774557,4.181832416359896
389,106.25,102.52580261230469,0.96494873046875,4.700827194579432
390,107.20999908447266,103.55000305175781,0.9658614302399996,4.645449968732862
391,107.25,103.66100311279297,0.9665361595598412,4.574818504038291
392,106.87000274658203,105.2300033569336,0.9846542589360896,2.6223281439458503
393,108.0,105.62000274658203,0.9779629883942781,3.372712727709583
