,rtx,lmt,Ratio,Spread
0,84.7645034790039,349.00390625,4.117335581826985,35.29579468804024
1,84.87000274658203,349.1099853515625,4.113467350696205,35.673731312657246
2,84.94000244140625,350.7178039550781,4.129006285313119,34.3870614137769
3,84.98300170898438,350.0,4.11847067015283,35.302139930089304
4,85.27549743652344,349.97918701171875,4.104100210875146,36.6648819688674
5,85.25,349.69000244140625,4.101935512509164,36.83708790475031
6,85.23999786376953,350.2799987792969,4.10933842747291,36.20120317974504
7,86.2300033569336,355.1382141113281,4.118499365485321,35.884993102306275
8,86.08999633789062,354.57000732421875,4.11859707755804,35.81086747756142
9,85.96070098876953,353.4599914550781,4.111878886390846,36.32769456223837
10,86.12000274658203,353.3900146484375,4.103460327193998,37.128525314686605
11,85.96499633789062,352.8500061035156,4.104577690163765,36.95738636837415
12,85.9749984741211,353.54998779296875,4.112241861794148,36.30329306603567
13,86.02999877929688,353.760009765625,4.112054106535189,36.34560471863454
14,85.4800033569336,353.1099853515625,4.1309074810994435,34.472327882729296
15,85.7300033569336,353.69000244140625,4.125626835319619,35.039275452666395
16,85.7699966430664,353.8299865722656,4.125335203692923,35.082774865098365
17,85.91000366210938,353.94000244140625,4.119892763984499,35.61509140781197
18,85.85240173339844,354.4200134277344,4.128248089416669,34.870810915217184
19,85.97000122070312,355.3999938964844,4.134000102944022,34.43036027025453
20,85.9000015258789,354.2699890136719,4.1242140014042,35.2392164484317
21,86.19539642333984,355.760009765625,4.127366710147097,35.104425728747735
22,86.05000305175781,354.3500061035156,4.117954602399948,35.8473851549732
23,85.98979949951172,354.1400146484375,4.118395631919673,35.78117122277319
24,86.01799774169922,354.48150634765625,4.121015550863178,35.56904907258245
25,86.19999694824219,355.25,4.1212298442806885,35.63554205229047
26,86.26000213623047,354.9549865722656,4.1149429374194195,36.20585080012909
27,85.80999755859375,353.6000061035156,4.120732037803246,35.49627387972338
28,85.77999877929688,353.2799987792969,4.118442571773055,35.67865104518176
29,85.7300033569336,352.260009765625,4.108946646123457,36.469268128447645
30,85.62000274658203,352.5899963378906,4.1180797130021825,35.634614305671725
31,85.9000015258789,354.3999938964844,4.125727445880371,35.1092115656192
32,86.08999633789062,355.7449951171875,4.132245443720784,34.63587968459267
33,86.22000122070312,356.5899963378906,4.135815255036976,34.38732248862913
34,86.05999755859375,355.3399963378906,4.128979856128374,34.90324830512923
35,87.08999633789062,356.3399963378906,4.09162947895149,38.628737103013115
36,86.72000122070312,354.1401062011719,4.083718879337678,39.131141944909636
37,86.5,353.8290100097656,4.090508786240065,38.432903635295354
38,86.68000030517578,354.2300109863281,4.086640629201481,38.857718613878426
39,87.05500030517578,355.239990234375,4.080638550216104,39.56818635550285
40,87.08999633789062,354.8800048828125,4.0748653095121705,40.08872855809124
41,86.97000122070312,354.2799987792969,4.073588522555532,40.13821402656554
42,88.80999755859375,360.489990234375,4.059114966156105,42.36986566623454
43,89.36000061035156,361.57000732421875,4.046217601327255,43.813184828942205
44,89.55000305175781,362.6099853515625,4.049245929583971,43.64491114385867
45,89.66000366210938,362.44000244140625,4.0423821953798855,44.31956130452516
46,89.8949966430664,362.3299865722656,4.030591246484152,45.507691751482916
47,89.94000244140625,361.5299987792969,4.019679663838401,46.51415978517576
48,90.02999877929688,361.92999267578125,4.020104382796126,46.52705636497239
49,91.20999908447266,361.7699890136719,3.9663413292946585,52.100734621350846
50,90.58000183105469,361.3349914550781,3.9891254598230432,49.64539383822687
51,90.69000244140625,362.17999267578125,3.993604398784546,49.30505986803404
52,90.66999816894531,361.4200134277344,3.986103680671757,49.97326234185163
53,90.04399871826172,360.80999755859375,4.007041032101768,47.71128122308692
54,89.55000305175781,359.92999267578125,4.019318597540975,46.32490381963992
55,89.56999969482422,358.2300109863281,3.999441913663737,48.11662728073872
56,90.13999938964844,359.18499755859375,3.9847459506400007,49.776718732670126
57,90.30000305175781,357.8699951171875,3.963122735578037,51.825795357576276
58,90.71299743652344,359.2699890136719,3.9605128169761077,52.32056131714841
59,90.4800033569336,359.739990234375,3.9759060221874725,50.78161619553435
60,90.55999755859375,358.6400146484375,3.9602476183415503,52.24859387063821
61,90.2699966430664,358.0799865722656,3.9667663663280925,51.47813874115422
62,90.08999633789062,358.0199890136719,3.9740260136196004,50.7123203446024
63,91.16000366210938,359.989990234375,3.94899051966586,53.65136147024173
64,90.83000183105469,360.8900146484375,3.9732468058263275,51.237335304648404
65,91.16000366210938,362.2799987792969,3.974111279351324,51.361352925319856
66,90.83000183105469,362.5400085449219,3.9914125425126854,49.58734140816403
67,90.66000366210938,362.4372863769531,3.9977638620858658,48.91013600810185
68,90.70999908447266,361.3269958496094,3.9833204662820876,50.24979846585159
69,90.44000244140625,360.17999267578125,3.982529665555157,50.15809520825314
70,89.88999938964844,365.1400146484375,4.0620760610494155,42.67473698304553
71,89.77999877929688,365.0799865722656,4.066384401159654,42.23009780870711
72,89.80999755859375,366.739990234375,4.083509633714296,40.70772430535805
73,89.58000183105469,364.80999755859375,4.072449096915793,41.58252909558774
74,89.77999877929688,364.80999755859375,4.063377172185018,42.50008682237898
75,89.55999755859375,363.4100036621094,4.0577268151928205,42.890746217842825
76,89.75,363.2799987792969,4.047688008682973,43.89245544291554
77,89.56999969482422,363.1199951171875,4.054035908835337,43.226643149879344
78,89.91999816894531,361.6549987792969,4.021964036295963,46.29738301094647
79,89.97000122070312,362.5238037109375,4.029385337248574,45.65798501229545
80,90.45999908447266,363.8299865722656,4.021998565714297,46.599843083414434
81,90.7300033569336,364.5199890136719,4.017634470701419,47.14858207601838
82,90.70500183105469,364.3699951171875,4.017088228451345,47.18387250600795
83,90.72000122070312,364.1600036621094,4.014109333797108,47.462679040466234
84,91.20999908447266,364.7550048828125,3.9990681783145354,49.11571875221022
85,91.33000183105469,364.1300048828125,3.9869703009137396,50.29127438983516
86,91.36499786376953,362.3999938964844,3.9665079885060974,52.181842227189115
87,91.26000213623047,360.9895935058594,3.9556167549391885,53.11053706215295
88,91.18000030517578,360.7200012207031,3.956130730570167,53.01309225555928
89,91.08999633789062,361.17999267578125,3.965089550953704,52.14017532161653
90,91.08999633789062,361.4700012207031,3.9682733093967943,51.85016677669466
91,91.83499908447266,365.3699951171875,3.978548470187373,51.36814016728743
92,92.10559844970703,365.7898864746094,3.9714185959536845,52.18972044539742
93,92.01000213623047,366.4986877441406,3.9832483342571914,51.04233680321436
94,92.06999969482422,366.5400085449219,3.9811014419447988,51.276276319953745
95,91.83999633789062,365.79998779296875,3.98301396318817,50.96107418377169
96,91.5199966430664,365.0039978027344,3.988243129272309,50.288950809589885
97,91.62000274658203,365.17999267578125,3.9858107588782477,50.57176980252222
98,91.43000030517578,366.1400146484375,4.004593825071995,48.74004348760575
99,91.26000213623047,367.8800048828125,4.0311198364169565,46.220125685199825
100,91.13500213623047,367.5,4.032479194444451,46.02664823812187
101,90.98999786376953,368.05279541015625,4.044980811640483,44.80859372384594
102,91.41999816894531,368.8949890136719,4.035167320086239,45.939180735256734
103,91.94290161132812,369.6300048828125,4.020212527611496,47.60317194167953
104,92.38999938964844,372.55999755859375,4.032471046864583,46.72440067069805
105,90.91000366210938,371.239990234375,4.0835988920887605,41.254396810460825
106,90.91999816894531,373.6600036621094,4.109766951026368,38.88023676725748
107,90.56999969482422,373.7250061035156,4.126366427766178,37.20949080267473
108,90.37999725341797,374.55999755859375,4.144279806828925,35.50279500533639
109,90.7219009399414,375.44000244140625,4.138361283786926,36.19139590448861
110,90.91000366210938,376.2200012207031,4.138378462935965,36.2743858241327
111,90.75,376.5400085449219,4.149201196087294,35.22030431641405
112,89.69000244140625,375.42999267578125,4.1858622193822175,31.46720122891053
113,90.63999938964844,379.9200134277344,4.191527096050745,31.335632183091253
114,91.23999786376953,378.7300109863281,4.150920866436341,35.27834280745491
115,90.97930145263672,378.7149963378906,4.162650078546134,34.097319173888245
116,90.52999877929688,377.9700012207031,4.175080153730659,32.78097713961227
117,90.31999969482422,378.1199951171875,4.186448144317871,31.667537129221945
118,89.70999908447266,377.3999938964844,4.206888839014671,29.588941779853076
119,89.79000091552734,378.51580810546875,4.215567482414539,28.840164662618623
120,90.5,379.5799865722656,4.1942539952736535,31.03336162928945
121,90.37000274658203,380.69000244140625,4.212570442306473,29.326936737992856
122,90.05000305175781,380.614990234375,4.2267071330981505,27.933835580607923
123,89.83200073242188,379.45001220703125,4.223996004912327,28.098649783837335
124,89.31999969482422,377.7799987792969,4.229511868227065,27.41967482798906
125,88.33000183105469,375.04998779296875,4.246009057152654,25.607715562308318
126,87.51000213623047,373.3900146484375,4.2668267116159555,23.50564602286163
127,88.70999908447266,375.5299987792969,4.2332319090850685,26.871078257917066
128,87.9800033569336,373.9200134277344,4.250056821556898,25.131946404366193
129,87.52999877929688,371.95001220703125,4.2494004043675035,25.037390235913552
130,87.63999938964844,372.04998779296875,4.245207558010472,25.442081900486347
131,86.9749984741211,370.7799987792969,4.263064159634568,23.661140718831053
132,87.18000030517578,371.2099914550781,4.2579718990095,24.171667464690177
133,86.17140197753906,371.4100036621094,4.310130683018468,19.344348706805295
134,86.08000183105469,371.5365905761719,4.316177772688364,18.798430841077266
135,85.12000274658203,368.9800109863281,4.334821417767687,16.950670337672467
136,85.71499633789062,368.7900085449219,4.302514429227093,19.870419267186993
137,86.37000274658203,367.125,4.250607714777784,24.540504622905008
138,86.94000244140625,367.7449951171875,4.229871000579181,26.535587529914597
139,88.16000366210938,374.05999755859375,4.2429671281804,25.81777822865239
140,87.6500015258789,375.94000244140625,4.289104345656046,21.59795563916349
141,88.16999816894531,377.7699890136719,4.284563875002185,22.153640158105294
142,88.41999816894531,382.010009765625,4.320402823756151,19.060584065933075
143,88.5,382.4599914550781,4.321581824351165,18.97763946822987
144,90.29000091552734,385.3550109863281,4.267969953249362,24.294891101321003
145,90.31999969482422,385.2550048828125,4.265445152618723,24.532527363596945
146,90.36000061035156,387.17999267578125,4.284860447770141,22.791058116503212
147,90.41999816894531,386.82000732421875,4.2780360004151365,23.426303785586345
148,91.31999969482422,388.3900146484375,4.2530663156632755,25.98537623709551
149,90.9000015258789,390.8900146484375,4.300220110966142,21.558484009283678
150,89.80000305175781,391.0979919433594,4.355211343566917,16.303869211842642
151,89.79000091552734,392.94500732421875,4.376266881808963,14.410965443868623
152,88.23999786376953,388.95001220703125,4.407865158921658,11.294765669381253
153,89.01000213623047,391.25,4.395573425570634,12.527448629984395
154,90.08999633789062,392.0199890136719,4.351426406361098,16.712320344602393
155,90.27999877929688,390.0249938964844,4.3201705712243035,19.57901980405011
156,89.87359619140625,389.19000244140625,4.330415371523998,18.549493635312093
157,88.5199966430664,385.239990234375,4.352010899726464,16.28938246057867
158,88.62999725341797,385.510009765625,4.349656117706333,16.524030179838963
159,89.41000366210938,388.6199951171875,4.346493448158518,16.992603968963056
160,89.27999877929688,389.1400146484375,4.358647177072712,15.876140412973474
161,88.20999908447266,389.29998779296875,4.413331729208646,10.80715992468338
162,88.4749984741211,388.6650085449219,4.392936029929475,12.657918911891318
163,89.04000091552734,391.3900146484375,4.3956649890396005,12.525064140307268
164,89.20999908447266,391.4150085449219,4.387568799034425,13.279997811853821
165,88.6449966430664,389.0799865722656,4.3891928626148635,13.022868452578496
166,89.56999969482422,390.7149963378906,4.362118987039229,15.631641929176215
167,90.33000183105469,393.2900085449219,4.353924505398517,16.543412088602214
168,90.1500015258789,387.3550109863281,4.296783188352272,21.65259369205039
169,89.25,385.81500244140625,4.322857170211835,19.063522461244407
170,89.87999725341797,388.6050109863281,4.323598385196326,19.163852258040254
171,89.91500091552734,388.17999267578125,4.31718833034841,19.749462422196576
172,90.29000091552734,389.5299987792969,4.314209711258389,20.119903308352253
173,89.80000305175781,388.1700134277344,4.32260579327604,19.231847727467642
174,90.19000244140625,389.1199951171875,4.314447107039244,20.071128107066034
175,89.41999816894531,386.9200134277344,4.32699643648738,18.73843904294721
176,90.33999633789062,386.9100036621094,4.282820670204417,22.9692703559458
177,90.33999633789062,387.9525146484375,4.2943605310477695,21.926759369617674
178,90.37000274658203,387.8599853515625,4.291910739885776,22.156953827836606
179,90.51000213623047,388.1000061035156,4.287923952530348,22.559230485154092
180,90.67749786376953,388.0350036621094,4.279286623513571,23.392679647166677
181,90.72000122070312,386.9200134277344,4.264991272282256,24.70266927484123
182,90.80000305175781,385.82000732421875,4.249118880583007,26.169712470106777
183,91.16999816894531,386.1000061035156,4.234945857825306,27.58719898563213
184,91.41999816894531,386.45001220703125,4.227193392553637,28.384157541897356
185,91.89430236816406,386.1199951171875,4.201783844772462,30.89021524969944
186,92.12999725341797,386.2699890136719,4.192662547803794,31.82155616872443
187,92.55999755859375,387.1050109863281,4.182206365566042,32.959314810994606
188,92.54000091552734,387.3599853515625,4.185865371939575,32.61259867411456
189,92.37000274658203,387.05999755859375,4.190321381937126,32.13265889905238
190,92.7300033569336,388.8299865722656,4.193141081593545,32.01430179567165
191,92.4000015258789,389.159912109375,4.211687290939937,30.170374507031443
192,92.2699966430664,390.1199951171875,4.228026545035134,28.613847474479417
193,92.76460266113281,390.7825012207031,4.212625182562616,30.220523863912195
194,92.91000366210938,390.9700012207031,4.2080506491266965,30.700103102379718
195,92.80000305175781,389.6499938964844,4.198814451322409,31.51544317608823
196,92.79000091552734,388.2699890136719,4.184394710450955,32.84955967178609
197,92.43000030517578,387.3299865722656,4.1905223985007,32.13793020290114
198,92.62000274658203,388.0199890136719,4.189375701870091,32.31963210375516
199,92.79000091552734,388.8999938964844,4.191184287739418,32.21955478897359
200,93.24500274658203,390.70001220703125,4.19003700679662,32.50702055984794
201,93.7699966430664,392.15399169921875,4.182083883312324,33.461638851133436
202,93.01000213623047,389.260009765625,4.185141391519175,32.8688734208535
203,93.4800033569336,390.9049987792969,4.1816964563716255,33.38018356798306
204,94.05999755859375,390.4349060058594,4.15091341845551,36.51120775014868
205,93.69499969482422,391.82000732421875,4.181866786919507,33.45154782923259
206,93.98999786376953,393.4599914550781,4.186190024446694,33.164973596294594
207,94.44999694824219,394.5799865722656,4.177660130454977,34.15538925279389
208,94.55000305175781,394.9100036621094,4.176731791811058,34.284186028929405
209,94.0199966430664,392.20001220703125,4.171453161139358,34.562583003101786
210,93.63500213623047,393.75,4.205158231610112,31.2462948359307
211,94.11000061035156,395.3299865722656,4.200722388782788,31.84553411673203
212,94.68000030517578,396.1000061035156,4.183565745952605,33.690592609679065
213,94.90499877929688,395.18548583984375,4.164011284156423,35.637374066637044
214,94.88500213623047,395.2099914550781,4.1651470997245506,35.521126679756996
215,94.87750244140625,395.6700134277344,4.170324926840157,35.02669716741064
216,95.06999969482422,396.0400085449219,4.165772691871409,35.53985223732433
217,96.07499694824219,396.4200134277344,4.12615171501171,39.77063268590086
218,95.7249984741211,394.8800048828125,4.125150286521727,39.70489770764623
219,95.76000213623047,394.8399963378906,4.1232245982637075,39.90549810617755
220,95.94999694824219,395.2950134277344,4.119802251176374,40.322150356010404
221,96.04499816894531,395.656005859375,4.119485797307291,40.397010095499915
222,96.02980041503906,395.1300048828125,4.114660273946918,40.85328592550837
223,95.98999786376953,394.4800109863281,4.1095949553637885,41.320671343291615
224,96.61000061035156,390.8399963378906,4.045543876086188,47.80517094891581
225,96.0250015258789,389.7300109863281,4.058630614874764,46.23126319690112
226,96.2699966430664,389.3800048828125,4.044666235176986,47.70527226534846
227,95.51000213623047,387.3699951171875,4.055805532960446,46.22853466709977
228,95.08999633789062,386.42999267578125,4.063834341760302,45.24160987811063
229,95.08000183105469,385.5899963378906,4.055426892218997,46.03575283147023
230,95.05999755859375,385.4100036621094,4.054386845787027,46.12396873302219
231,95.77999877929688,389.1400146484375,4.062852574733497,45.69722156727635
232,95.5199966430664,389.625,4.078988836818412,44.01938316881836
233,95.36000061035156,389.2049865722656,4.081428104877932,43.70535741563645
234,94.81999969482422,389.0,4.102510032187162,41.4328961224653
235,94.75,395.8399963378906,4.17773083206217,34.2717510799394
236,95.16000366210938,395.5899963378906,4.157103626672157,36.40278992322015
237,95.26000213623047,396.1199951171875,4.1583034456654735,36.33157000731892
238,94.19999694824219,392.17999267578125,4.163269696189725,35.40841848949736
239,93.94000244140625,386.44000244140625,4.113689508177762,39.95559067956048
240,94.12999725341797,387.8800048828125,4.120684332312866,39.38725757783083
241,93.9800033569336,385.7099914550781,4.1041708627117375,40.869120211763565
242,93.16999816894531,386.0799865722656,4.143823056346809,36.782935795129156
243,93.31500244140625,386.8900146484375,4.1460644540128575,36.63816682307702
244,93.55999755859375,386.82000732421875,4.134459356756238,37.83217711222749
245,94.54000091552734,385.0763854980469,4.07315825860968,44.071915805877204
246,94.55000305175781,386.510009765625,4.0878899766300885,42.68417992541378
247,94.42310333251953,386.489990234375,4.093171867835305,42.12200148345408
248,94.51000213623047,385.6700134277344,4.08073224749074,43.34065771742939
249,94.51000213623047,385.1400146484375,4.075124388350784,43.87065649672626
250,94.01000213623047,383.67999267578125,4.081267779568691,43.03674914982076
251,94.02999877929688,382.2099914550781,4.06476652575722,44.598492142169555
252,94.9800033569336,384.6400146484375,4.049694683658469,46.5269556575277
253,94.8499984741211,384.57501220703125,4.054560025237732,45.99551407419437
254,94.6144027709961,385.1099853515625,4.070310376356542,44.379661147740755
255,94.61499786376953,386.70001220703125,4.087090006214632,42.79236449379368
256,95.19000244140625,388.0199890136719,4.07626829563867,44.110427406199214
257,94.95999908447266,388.07000732421875,4.086668187296495,43.00518620751716
258,94.75,386.8399963378906,4.082744024674307,43.2717510799394
259,93.66000366210938,388.3450012207031,4.14632699163357,36.76599708172238
260,94.0199966430664,388.2799987792969,4.129759760078985,38.48259643083616
261,94.81999969482422,391.0899963378906,4.124551756977472,39.342899784574676
262,94.91000366210938,391.17999267578125,4.121588637467842,39.665828925548674
263,94.7249984741211,389.0899963378906,4.10757458543734,40.9070476134446
264,94.47000122070312,388.6700134277344,4.1142162422514845,40.15713917155443
265,94.36000061035156,388.8800048828125,4.121237837721583,39.44248046596601
266,94.4800033569336,389.5450134277344,4.123041909260759,39.32802755866907
267,93.45999908447266,388.9800109863281,4.161994594444126,35.21339458672252
268,93.54900360107422,387.9599914550781,4.147131198847138,36.64175425838402
269,93.37999725341797,387.4599914550781,4.149282532142032,36.366377026222544
270,93.87999725341797,388.4599914550781,4.137835564763346,37.6603063457843
271,93.44000244140625,386.3699951171875,4.134952750664469,37.731668684217475
272,93.4000015258789,386.5299987792969,4.138436750155712,37.38814647623308
273,94.6500015258789,390.2049865722656,4.122609406039756,39.44798198216875
274,94.25,391.3949890136719,4.1527319789249,36.422829084596394
275,94.04000091552734,391.30999755859375,4.161101592396761,35.544374425768574
