,dis,chtr,Ratio,Spread
51,155.71499633789062,643.239990234375,4.13088016801278,-15.659968469420683
52,156.1199951171875,648.3200073242188,4.152703225730784,-19.097163927605557
53,156.65989685058594,649.5549926757812,4.146274865068327,-18.14211243970653
54,157.09559631347656,651.3400268554688,4.146138034039806,-18.159791903457467
55,156.75169372558594,647.5900268554688,4.131311193288658,-15.804785269983377
56,158.16000366210938,636.0399780273438,4.021496985964731,1.4578783759382565
57,157.25,633.5999755859375,4.029252626937599,0.20657660255761012
58,157.69000244140625,633.3099975585938,4.016170890693696,2.2813637840916305
59,157.0050048828125,633.5599975585938,4.035285359415636,-0.7472342374754328
60,156.3300018310547,637.614990234375,4.0786476221208225,-7.5402835977451526
61,156.5800018310547,641.7050170898438,4.098256543528624,-10.616219969712297
62,155.72999572753906,640.760009765625,4.114557422108206,-13.119145047467391
63,158.86500549316406,640.97998046875,4.034746220408693,-0.6223814745729408
64,158.22999572753906,641.6699829101562,4.0552992494233955,-3.8882133569827113
65,158.14500427246094,641.5800170898438,4.056909796432737,-4.143003639765035
66,158.02000427246094,638.6199951171875,4.041387026012652,-1.6900269088594735
67,157.07000732421875,633.8099975585938,4.0352070287378545,-0.7335608085375691
68,155.77000427246094,629.0499877929688,4.03832554753406,-1.24683393615505
69,155.2100067138672,624.27001953125,4.022099043408358,1.2615815457474389
70,155.24000549316406,632.0599975585938,4.071502030360507,-6.406710575189842
71,156.22000122070312,635.9749755859375,4.071021448063173,-6.346471237855163
72,156.66000366210938,634.0700073242188,4.047427502247521,-2.6566938219462566
73,156.8800048828125,635.469970703125,4.0506753628533705,-3.164252623757485
74,157.35000610351562,634.719970703125,4.03380963509822,-0.5077575631607454
75,157.64999389648438,635.3099975585938,4.029876448810705,0.11907464543553825
76,156.8699951171875,632.030029296875,4.0290052206907125,0.2350855502430056
77,158.27499389648438,624.864990234375,3.9479703953932965,13.0993081784083
78,157.84210205078125,619.3099975585938,3.9236045992301105,16.89833484973763
79,158.68499755859375,623.25,3.9275924604647496,16.377421660566874
80,158.77999877929688,623.5999755859375,3.9274466581445013,16.412805409973707
81,158.3813934326172,617.219970703125,3.8970484936775045,21.17592273782332
82,158.33999633789062,611.9000244140625,3.8644691080344264,26.32794742765855
83,157.85000610351562,610.3300170898438,3.8665188057680444,25.910377017123714
84,155.5399932861328,606.7000122070312,3.900604592999694,20.170133840437693
85,156.3800048828125,606.6900024414062,3.879588077107719,23.58753467095817
86,155.64999389648438,602.9450073242188,3.873723295647603,24.371341011797817
87,155.7100067138672,605.25,3.887033420480212,22.30978204400065
88,156.19000244140625,605.010009765625,3.8735514457309193,24.496808676050755
89,156.27000427246094,604.5250244140625,3.8684648869661316,25.306310409754296
90,156.60000610351562,604.9400024414062,3.8629628279933095,26.229939248053192
91,156.60000610351562,608.7999877929688,3.8876115202099046,22.369953896490692
92,156.91000366210938,605.7100219726562,3.8602384031358166,26.71738201311785
93,157.3699951171875,608.3200073242188,3.8655399771171486,25.973288489902465
94,157.83999633789062,608.780029296875,3.8569440155944363,27.41976157784284
95,157.74899291992188,609.7100219726562,3.865064433610447,26.120626101548673
96,157.99000549316406,611.4400024414062,3.870118242814177,25.368279860515194
97,157.88999938964844,612.0900268554688,3.876686485664769,24.312594494983664
98,157.52000427246094,618.5399780273438,3.9267392156583534,16.36180921398107
99,157.5800018310547,620.7249755859375,3.9391100924813522,14.420183468200257
100,157.9199981689453,623.7050170898438,3.949499900719314,12.819290167015133
101,157.60000610351562,621.0599975585938,3.940735872501591,14.16630606487211
102,158.0800018310547,618.0800170898438,3.90991909115997,19.093322931297216
103,158.0614013671875,613.7249755859375,3.882826359107194,23.372914221617798
104,157.82000732421875,614.1199951171875,3.8912683222448807,21.99871308337338
105,157.63279724121094,612.4299926757812,3.885168590509982,22.929323670404578
106,157.97000122070312,616.75,3.9042222905241735,19.977137732593455
107,156.74710083007812,619.1849975585938,3.950216586333051,12.581613580386879
108,156.67999267578125,624.3800048828125,3.9850653182939917,7.11439129361684
109,156.1501007080078,624.969970703125,4.002366747568001,4.374991866092549
110,156.0706024169922,620.5399780273438,3.976020906034399,8.482510700379457
111,155.44000244140625,619.0800170898438,3.982758668079721,7.384529901327304
112,149.94000244140625,612.52001953125,4.085100770694007,-8.365463177114016
113,149.10000610351562,609.1699829101562,4.0856469347642275,-8.4227557257446
114,150.13999938964844,608.6199951171875,4.053683212943649,-3.6541787552844847
115,149.69769287109375,602.4400024414062,4.024377335996578,0.731658595468665
116,150.10000610351562,600.77001953125,4.002464990687158,4.033569587168066
117,151.36000061035156,605.2999877929688,3.9990749560790637,4.614595080035705
118,151.94000244140625,607.7100219726562,3.9996710030790736,4.557258249492455
119,152.1699981689453,587.719970703125,3.8622591691866517,25.48025543319732
120,152.35000610351562,587.344970703125,3.8552343102897417,26.585432766807394
121,152.8699951171875,586.969970703125,3.839667622499523,29.069696407967562
122,152.5399932861328,586.530029296875,3.8450901738055574,28.171030948574916
123,152.53329467773438,587.6799926757812,3.8527981311713333,26.993895589550384
124,152.19000244140625,586.5,3.853735400430162,26.78137070565031
125,152.25999450683594,582.75,3.8273349600957496,30.81528385554173
126,150.57000732421875,577.6749877929688,3.8365873659624334,29.035096386045943
127,151.28500366210938,574.9000244140625,3.8001124400808743,34.710343692925726
128,152.1699981689453,587.739990234375,3.8623907294908566,25.46023590194732
129,152.1999969482422,586.0900268554688,3.8507886899286676,27.23188518726004
130,150.88150024414062,583.35498046875,3.866312168985768,24.618631733348302
131,150.41000366210938,581.530029296875,3.866298883970917,24.53102211785761
132,150.1300048828125,581.3400268554688,3.872244108093165,23.585248169355786
133,151.4600067138672,586.530029296875,3.8725076145343538,23.7902145275986
134,151.52999877929688,583.4099731445312,3.850128541175973,27.19418382983377
135,151.3249969482422,579.9400024414062,3.8324137725888314,29.832592909066925
136,150.75,575.1500244140625,3.8152572100435322,32.290175203391236
137,150.35000610351562,575.989990234375,3.8309941260514964,29.82768936754467
138,149.19000244140625,572.239990234375,3.835645692539752,28.87229466925617
139,147.5800018310547,572.1599731445312,3.8769478658736123,22.421566569542897
140,137.86000061035156,572.9000244140625,4.155665326255953,-17.746327650144003
141,140.47999572753906,575.8499755859375,4.099159973657733,-10.068630361377082
142,139.7100067138672,572.7249755859375,4.09938406744841,-10.066984486038741
143,138.58999633789062,574.3900146484375,4.144527237363082,-16.275191003342293
144,137.97000122070312,573.969970703125,4.160107020546999,-18.370071650658993
145,137.5800018310547,569.47998046875,4.1392642309167815,-15.462060094739577
146,137.3699951171875,569.47998046875,4.145592201433351,-16.313923334756232
147,131.44000244140625,577.447509765625,4.393240254412209,-48.33564919060684
148,131.0,572.3099975585938,4.36877860731751,-44.982946137765744
149,130.0,564.3400268554688,4.341077129657452,-41.06933736864716
150,132.0500030517578,566.469970703125,4.289814143215836,-34.88372687255612
151,133.57000732421875,567.3699951171875,4.247735000418111,-29.618063816281
152,134.9575958251953,573.4500122070312,4.2491125356871065,-30.069519730698467
153,137.49000549316406,577.1300048828125,4.197614239760192,-23.4771422280216
154,134.47000122070312,568.5850219726562,4.228341018897205,-27.182389689212478
155,134.91000366210938,564.0999755859375,4.181305761422715,-20.91253414830357
156,134.5399932861328,564.5650024414062,4.196261562468775,-22.87845700807106
157,135.41000366210938,564.64501953125,4.169891472274214,-19.429397126612862
158,136.8249969482422,566.8099975585938,4.142590975339142,-15.854650251212952
159,136.46499633789062,565.89501953125,4.146814455848299,-16.399964995918317
160,136.52000427246094,563.5399780273438,4.127893058827145,-13.821791400152684
161,137.25999450683594,567.635009765625,4.135473061944172,-14.915154920178743
162,137.33999633789062,562.1199951171875,4.092908184839558,-9.075623889600202
163,137.5500030517578,561.030029296875,4.078735127950296,-7.133794829271047
164,137.02000427246094,562.3499755859375,4.104145074085082,-10.603607991743225
165,136.6199951171875,561.9550170898438,4.113270657108572,-11.831231406354682
166,133.02499389648438,552.4400024414062,4.1529037984493105,-16.898842862283864
167,133.47000122070312,555.010009765625,4.158312764587994,-17.663739416187646
168,136.66000366210938,561.9099731445312,4.11173685121397,-11.623898322386204
169,137.1114959716797,562.8599853515625,4.105126133754831,-10.742494311379751
170,136.17999267578125,563.6300048828125,4.138860590371074,-15.291028353513703
171,135.02999877929688,560.0150146484375,4.14733777465086,-16.34082958517758
172,135.64999389648438,559.635009765625,4.125580795769789,-13.44590010973588
173,135.6300048828125,560.97998046875,4.136105288453317,-14.871953487017727
174,135.42999267578125,561.030029296875,4.142583324507579,-15.733324218080902
175,134.89999389648438,571.72998046875,4.238176473954977,-28.58314226336558
176,135.86000061035156,588.4299926757812,4.33114963957204,-41.389019779875476
177,136.22999572753906,589.5850219726562,4.327864937703077,-41.04321496762288
178,136.08999633789062,583.9600219726562,4.290984184633034,-35.986103162576974
179,135.39999389648438,584.9000244140625,4.319793580354432,-39.725005241674985
180,137.27000427246094,585.0999755859375,4.2624022537698725,-32.339517508241734
181,138.6199951171875,590.1099853515625,4.2570336613609845,-31.87347580006071
182,140.5500030517578,593.489990234375,4.222625239046215,-27.42466996475202
183,140.8000030517578,592.0,4.204545363414388,-24.920589246875416
184,141.99000549316406,589.0850219726562,4.148778077207814,-17.178530614836696
185,142.0449981689453,591.625,4.165053381860964,-19.495438445492205
186,142.4199981689453,592.3200073242188,4.158966542195716,-18.66931004445855
187,142.05999755859375,591.489990234375,4.163663243696807,-19.299585726663913
188,142.92999267578125,593.3300170898438,4.151193223914441,-17.610597506001973
189,143.86000061035156,591.8300170898438,4.113930311267204,-12.338148721886974
190,143.93499755859375,590.3900146484375,4.101782225744636,-10.593931514464494
191,144.09500122070312,590.030029296875,4.094729340354808,-9.58491339861991
192,143.58999633789062,592.0599975585938,4.12326772517899,-13.663364243466681
193,143.32000732421875,593.780029296875,4.143036554230875,-16.478569139406382
194,144.2100067138672,595.3300170898438,4.128215722720697,-14.418397286916338
195,144.44000244140625,596.1199951171875,4.127111499870062,-14.275429400086587
196,142.9499969482422,596.5349731445312,4.173032430077758,-20.73440899136137
197,141.9600067138672,593.9099731445312,4.183642892759288,-22.125167693118165
198,142.24000549316406,597.2999877929688,4.199240471919656,-24.37940595164759
199,141.97999572753906,596.5599975585938,4.201718661151378,-24.694109433023705
200,142.4499969482422,598.2100219726562,4.199438643652692,-24.43763878648958
201,142.78500366210938,600.7000122070312,4.20702452498825,-25.56872053909712
202,142.6300048828125,600.22998046875,4.208300917902305,-25.727419948973143
203,140.89999389648438,600.10498046875,4.259084502939239,-32.619970659327414
204,141.72000122070312,616.260009765625,4.348433562358726,-45.44875346063504
205,141.4199981689453,618.5800170898438,4.374063252008152,-48.985681744089966
206,141.3699951171875,613.6849975585938,4.340984782873371,-44.29349268857454
207,141.1649932861328,608.7449951171875,4.312294294402711,-40.18505187106002
208,140.5850067138672,611.6699829101562,4.350890590737666,-45.46267511800199
209,140.0,610.5,4.360714285714286,-46.66569117311469
210,140.3699951171875,603.5399780273438,4.299636667533401,-38.20483509133084
211,140.25999450683594,600.719970703125,4.282903138669718,-35.8310300556596
212,141.05999755859375,606.3099975585938,4.298241939971278,-38.17595498488908
213,141.9949951171875,608.125,4.282721369849117,-36.19826892122678
214,142.0399932861328,609.5,4.291044978946115,-37.39074006161702
215,142.86000061035156,611.02001953125,4.277054577353654,-35.58451309729964
216,142.02000427246094,608.9199829101562,4.287564882352505,-36.891805645930226
217,142.75999450683594,610.4550170898438,4.2760930273124425,-35.42517160736242
218,142.75999450683594,610.5499877929688,4.276758274628072,-35.52014231048742
219,142.39999389648438,608.510009765625,4.2732446337601155,-34.9404570551929
220,142.08999633789062,607.3900146484375,4.274685272030421,-35.077924234319944
221,142.7830047607422,609.7000122070312,4.27011613342001,-34.576828806512886
222,142.8300018310547,609.8150024414062,4.269516170438203,-34.50118191386236
223,142.47999572753906,610.7899780273438,4.286847251142134,-36.89590893477061
224,140.9199981689453,611.510009765625,4.33941255826942,-43.943855386874425
225,141.88999938964844,612.1500244140625,4.314257714055088,-40.649194007711976
226,141.6750030517578,610.75,4.310922794029347,-40.1212725546198
227,141.72999572753906,612.260009765625,4.319904242025309,-41.40821212355656
228,141.75,610.7999877929688,4.308994622878086,-39.86704558157232
229,142.27000427246094,611.5700073242188,4.298657404641688,-38.52773957649112
230,142.47999572753906,608.7899780273438,4.272810192888534,-34.89590893477061
231,145.75999450683594,610.280029296875,4.186882905434342,-23.081098012374646
232,145.11000061035156,607.280029296875,4.184963315709297,-22.717708511410315
233,145.19009399414062,608.3499755859375,4.190023980633888,-23.462767047305142
234,145.35000610351562,610.8900146484375,4.202889501176717,-25.35414471654969
235,146.3000030517578,611.719970703125,4.181271072747084,-22.330569312965345
236,146.99740600585938,611.9550170898438,4.163032761717244,-19.736696904002947
237,147.2899932861328,614.75,4.1737390727267965,-21.34483990808355
238,155.6649932861328,610.8599853515625,3.924196265686539,16.517205937657245
239,153.44000244140625,609.8800048828125,3.974713211541468,8.47181824034572
240,153.6300048828125,612.3499755859375,3.985874868994714,6.772566207909384
241,151.6999969482422,608.1599731445312,4.008964966242066,3.1337579311943307
242,152.4199981689453,608.5750122070312,3.992750423290747,5.639304412792561
243,152.42999267578125,608.5700073242188,3.99245579325486,5.684850632683541
244,152.16000366210938,606.52001953125,3.9860673300068052,6.63966526799384
245,153.27000427246094,611.0369873046875,3.9866703873673517,6.625261717110269
246,153.5906982421875,608.780029296875,3.9636516811514726,10.183070536186897
247,152.63999938964844,609.4299926757812,3.992596928149037,5.676728521137696
248,151.56480407714844,609.8099975585938,4.023427478903299,0.9353423010781432
249,148.85189819335938,606.1099853515625,4.071899604291391,-6.369173649434466
250,149.85000610351562,605.9500122070312,4.043710293801683,-2.1605135721147883
251,149.4499969482422,604.3699951171875,4.043961240939296,-2.203078392976246
252,151.85000610351562,612.8599853515625,4.035956277366087,-0.9577628486333163
253,153.26119995117188,607.594970703125,3.9644409080491423,10.031564804941063
254,152.49000549316406,608.02001953125,3.9872778387335477,6.478272133636486
255,152.37010192871094,606.77001953125,3.9822118109177227,7.241899879037127
256,151.19000244140625,605.1300048828125,4.002447219466981,4.095003888831392
257,151.01499938964844,609.1599731445312,4.033771318124358,-0.644840090372619
258,150.83999633789062,607.9299926757812,4.030297052739127,-0.1247353391079935
259,153.94000244140625,613.8599853515625,3.9876573705084506,6.520018738598927
260,153.5384063720703,612.905029296875,3.991867857554933,5.845955784785523
261,154.0399932861328,611.27001953125,3.968255298452279,9.51558361520943
262,154.6300048828125,611.5599975585938,3.954989188689925,11.61890616925944
263,154.4199981689453,611.64501953125,3.9609184482833073,10.682020956586648
264,154.19000244140625,610.0900268554688,3.956741793861175,11.304067718194283
265,154.7100067138672,609.1699829101562,3.9374956788464432,14.33343719983798
266,154.61000061035156,606.1300048828125,3.9203803278572034,16.9677542757127
267,155.80999755859375,603.9099731445312,3.875938531591501,24.0554079557674
268,155.22999572753906,604.9299926757812,3.8969916209851556,20.68269107537315
269,155.27000427246094,606.0700073242188,3.903329623542187,19.704965565591742
270,155.85000610351562,608.6799926757812,3.905550008586434,19.447677563173492
271,156.3300018310547,610.9199829101562,3.907887006682028,19.1547237264736
272,156.35000610351562,609.4299926757812,3.897857172274698,20.725858530176588
273,153.7100067138672,596.27001953125,3.879188039079414,23.177038644737927
274,154.33999633789062,600.0399780273438,3.8877801753584293,21.962546078351856
275,154.43499755859375,599.6599731445312,3.8829279802139145,22.727910296508576
276,153.52999877929688,600.3099975585938,3.9100501682511837,18.40688328378399
277,153.17999267578125,599.3699951171875,3.912847785453327,17.927134290219605
278,152.72999572753906,597.52001953125,3.9122637088079872,17.95175938488847
279,152.91000366210938,597.8200073242188,3.909619992196473,18.38194892552979
280,152.4600067138672,603.1400146484375,3.9560539688312777,11.236591110042404
281,151.1800994873047,599.1099853515625,3.962889212160312,10.074853454029657
282,150.75999450683594,597.530029296875,3.963452182732609,9.950711657657216
283,150.52000427246094,596.4299926757812,3.962463298872652,10.077261027498984
284,151.69000244140625,600.0499877929688,3.9557649029951847,11.203201945678352
285,150.9871063232422,596.8099975585938,3.9527216071080096,11.591991122771837
286,151.35000610351562,596.8300170898438,3.9433762340362426,13.044024446082226
287,150.6999969482422,603.1199951171875,4.002123472665555,4.1173740245317765
288,149.3300018310547,599.6599731445312,4.01566976355468,2.0201999540540134
289,149.59730529785156,599.4199829101562,4.006890242552817,3.3444697959717393
290,149.02999877929688,596.2999877929688,4.001207761371909,4.163264346380337
291,148.38999938964844,593.8900146484375,4.002223984710568,3.9771683289543978
292,149.0399932861328,601.3300170898438,4.034688970599904,-0.8262236134161833
293,148.08999633789062,595.2000122070312,4.019177708999255,1.450249811124471
294,148.0092010498047,576.739990234375,3.896649574105218,19.582536852741832
295,147.22000122070312,571.1900024414062,3.8798396801064654,21.931244500618668
296,148.27000427246094,574.469970703125,3.8744854262462898,22.910468648640908
297,147.0626983642578,570.9600219726562,3.8824258518530126,21.523147650373453
298,146.98910522460938,573.8499755859375,3.904030674307838,18.334673626818294
299,146.38499450683594,573.2449951171875,3.916009267537445,16.489162376066865
300,145.94000244140625,570.6099853515625,3.909894311401412,17.31912326654804
301,143.4499969482422,577.3099975585938,4.024468524505382,0.518747561579338
302,145.1699981689453,577.489990234375,3.978025745803938,7.315702363902736
303,144.875,571.9400024414062,3.9478171005446505,11.669070813760122
304,145.41000366210938,572.5700073242188,3.937624598749789,13.209234420482112
305,147.0,581.9249877929688,3.9586733863467263,10.303854571961146
306,148.0800018310547,583.27001953125,3.9388844700090297,13.339701149827242
307,149.39999389648438,586.1099853515625,3.9230924317015963,15.854100896914183
308,148.0,591.6699829101562,3.997770154798353,4.61522138877995
309,149.39999389648438,598.9299926757812,4.008902390523291,3.034093572695432
310,149.99000549316406,600.6400146484375,4.0045335865782885,3.7173721814330554
311,149.50999450683594,600.1900024414062,4.014380472831629,2.2202860956180563
312,148.97999572753906,601.0499877929688,4.034434185997659,-0.7895661293541218
313,148.69000244140625,601.22998046875,4.043513152174939,-2.1458765321219255
314,149.52000427246094,600.6900024414062,4.017455760279451,1.7608893278675657
315,147.35000610351562,601.0900268554688,4.079334930147161,-7.441433055568219
316,149.35000610351562,604.72998046875,4.049079047573705,-2.9686628008367473
317,147.83999633789062,600.75,4.063514711045964,-5.113828465345883
318,147.66000366210938,600.1900024414062,4.0646755218483,-5.283946345191063
319,146.83999633789062,599.219970703125,4.080768085312886,-7.640161102477188
320,147.89999389648438,600.1300048828125,4.057674304590203,-4.250461535345331
321,148.4600067138672,601.760009765625,4.053347585558316,-3.6088517431705407
322,146.49000549316406,595.7999877929688,4.067171584758878,-5.6398677321205435
323,146.1300048828125,597.1300048828125,4.086292923631084,-8.430177594013408
324,145.25,591.9400024414062,4.075318433331541,-6.809793460987472
325,143.91000366210938,592.969970703125,4.1204221778451,-13.275271859433765
326,145.47000122070312,596.280029296875,4.098989649365681,-10.2574157393612
327,145.55999755859375,597.5700073242188,4.105317514062699,-11.182336047485428
328,145.64999389648438,594.739990234375,4.083350601834323,-7.987261238422158
329,146.9600067138672,577.2449951171875,3.927905339859504,14.821620004257447
330,147.63999938964844,585.260009765625,3.964101951944736,9.564901761262085
331,147.66000366210938,578.780029296875,3.9196804479383482,16.12602679934019
332,148.1300048828125,574.0349731445312,3.875210654307731,22.777578012280564
333,147.80340576171875,571.7000122070312,3.8679759052961025,23.787734707296003
334,147.6199951171875,567.5900268554688,3.844940019168066,27.153740102090346
335,147.32000732421875,570.989990234375,3.875848234094588,22.536917659119062
336,146.10000610351562,583.4199829101562,3.9932919817730066,5.158158472236372
337,145.2899932861328,573.5,3.9472780404811103,11.792436223903728
338,145.05999755859375,572.7999877929688,3.94871086056374,11.559502516761363
339,146.33999633789062,573.1400146484375,3.9164960297326386,16.411613985207104
340,146.19830322265625,568.1300048828125,3.886023246231286,20.846865191884653
341,145.57000732421875,564.385009765625,3.8770693231374675,22.043264743357945
342,145.60000610351562,561.8200073242188,3.8586537347037457,24.729953091170664
343,140.67999267578125,564.1300048828125,4.010022990141442,2.4626003495149495
344,140.2100067138672,558.2650146484375,3.9816346046378404,6.421157418464467
345,140.5399932861328,557.7999877929688,3.9689769065045724,8.22472924440472
346,140.99440002441406,555.510009765625,3.939943782656864,12.357945467468475
347,140.25999450683594,554.5700073242188,3.9538715887885645,10.318933323246647
348,140.57000732421875,549.6099853515625,3.909866662266798,16.536479487388583
349,140.6999969482422,549.9299926757812,3.9085288173679076,16.743757125874303
350,136.6573028564453,545.6599731445312,3.9929075266305514,4.615146232327041
351,136.52999877929688,553.4450073242188,4.05365130207664,-3.6862793599492045
352,134.9499969482422,557.0750122070312,4.128010558019413,-13.725343525912372
353,134.47000122070312,562.969970703125,4.186584112386024,-21.567338419681228
354,134.85499572753906,562.4099731445312,4.17047933678945,-19.44566379875659
355,134.4949951171875,559.989990234375,4.163649284841026,-18.48597366064957
356,133.49000549316406,556.239990234375,4.166903643305788,-18.812575315609543
357,130.1300048828125,558.239990234375,4.289863746159799,-34.4419538896778
358,131.8800048828125,553.0700073242188,4.193736630626244,-22.17333759501043
359,134.2100067138672,565.1300048828125,4.210788887654684,-24.782004419948812
360,133.9600067138672,562.8800048828125,4.201851124754719,-23.546094903450417
361,132.36000061035156,556.469970703125,4.204215534429401,-23.626264576241574
362,132.22999572753906,554.010009765625,4.189745350269593,-21.693650496617074
363,131.72999572753906,551.4199829101562,4.185986493544523,-21.131804608151533
364,134.77499389648438,562.739990234375,4.17540356682631,-20.100197270741383
365,133.7299041748047,564.4299926757812,4.220671480763107,-26.029461876790442
366,133.9499969482422,565.2550048828125,4.219895615982918,-25.961698135699926
367,134.4499969482422,566.0999755859375,4.210487083936961,-24.77848787182183
368,134.08999633789062,560.364990234375,4.1790215939921636,-20.503795292308446
369,133.83999633789062,559.0599975585938,4.177077203044735,-20.2128931000288
370,133.63999938964844,557.75,4.173525909513006,-19.714155549202083
371,133.22999572753906,560.260009765625,4.205209245156626,-23.88728856261077
372,132.02000427246094,560.3300170898438,4.244281161614288,-28.865459165681337
373,133.10000610351562,565.5,4.248685004268104,-29.65456375969024
374,132.68499755859375,562.5750122070312,4.239929325533566,-28.413000830629876
375,133.60000610351562,565.0,4.229041722963905,-27.126382792687032
376,133.22000122070312,563.64501953125,4.230933901565349,-27.31283966531425
377,133.63999938964844,561.8699951171875,4.20435496620265,-23.834150666389583
378,133.3300018310547,566.155029296875,4.246268818133387,-29.376647142391626
379,133.4199981689453,569.02001953125,4.264878034331247,-31.876579657547104
380,133.0637969970703,568.1527709960938,4.269777233311649,-32.454211996833074
381,133.5699005126953,568.655029296875,4.257359084001313,-30.903531262166275
382,133.689697265625,566.3150024414062,4.236040727328509,-28.077565418296054
383,132.77000427246094,561.2100219726562,4.226933824758956,-26.703192597989137
384,131.75,559.2899780273438,4.245085222218928,-28.920655156011044
385,132.52999877929688,582.9400024414062,4.39855133034582,-49.40672221316226
386,131.92999267578125,577.5800170898438,4.37792806150797,-46.480578780072
387,131.1580047607422,575.5599975585938,4.38829485557155,-47.592021640899425
388,129.2799072265625,569.5800170898438,4.405789184947798,-49.23028451814714
389,128.5399932861328,568.469970703125,4.4225143954823345,-51.121596873827976
390,129.06500244140625,565.35498046875,4.380389491918334,-45.876979486996966
391,129.0,566.030029296875,4.3878296844719,-46.815701744059716
392,132.1894989013672,576.8599853515625,4.363886618421823,-44.70789586668622
393,133.1300048828125,577.6900024414062,4.339292280128113,-41.72288029468991
394,133.6699981689453,574.9099731445312,4.300964921222662,-36.75244278732675
395,133.0500030517578,568.489990234375,4.272754432130502,-32.8473844697997
396,132.9499969482422,567.47998046875,4.268371519328967,-32.243035655643844
397,134.2899932861328,569.6799926757812,4.242162641723865,-29.007537725947664
398,134.25,569.010009765625,4.2384358269320295,-28.499782059276363
399,138.6501007080078,565.5,4.078612255687595,-7.141371275893968
400,138.13999938964844,567.7899780273438,4.110250329636901,-11.50050487351718
401,137.75999450683594,567.969970703125,4.122894841397088,-13.221934890675534
402,137.07260131835938,567.4600219726562,4.139850097793768,-15.500301723638422
403,135.91000366210938,559.760009765625,4.118607863165569,-12.516206393984653
404,137.4499969482422,569.385009765625,4.142488340541988,-15.894436249490191
405,138.13999938964844,572.1099853515625,4.141523004773038,-15.82051219773593
406,138.3249969482422,566.9099731445312,4.098391365637658,-9.870082936140825
