,nem,alb,Ratio,Spread
0,56.90203094482422,228.37876892089844,4.013543367939693,26.217443170219603
1,56.392940521240234,216.71495056152344,3.842944676380165,35.56269651029731
2,55.88386535644531,222.6958770751953,3.9849762655959675,27.26327447086583
3,56.19123458862305,223.7688751220703,3.9822736901989417,27.590136874553785
4,57.180580139160156,226.4215545654297,3.9597631576033057,29.443262056871838
5,57.804931640625,231.58782958984375,4.006368021151418,27.12048886235089
6,57.910587310791016,231.28976440429688,3.9939115651344554,27.89974467649528
7,58.22756576538086,231.02151489257812,3.9675626459028748,29.61161819415974
8,59.15928268432617,232.8297119140625,3.935641227369869,32.046766079747094
9,59.57231140136719,232.25347900390625,3.898681678458023,34.50406744244821
10,58.57335662841797,235.13465881347656,4.014362029909629,27.073319451817717
11,58.04505920410156,241.00633239746094,4.152055932099575,18.795605857923753
12,57.94900894165039,234.11134338378906,4.039954222849934,25.253150424996527
13,56.35451889038086,231.8660125732422,4.114417390808732,20.236649770585124
14,57.08452606201172,234.48887634277344,4.107748500671528,20.938478459544505
15,58.04505920410156,225.49758911132812,3.8848713775692745,34.304349144056566
16,58.5061149597168,238.6119384765625,4.078410242089292,23.28979914135885
17,59.092044830322266,239.50613403320312,4.053102828323583,25.06412068661796
18,58.89993667602539,233.70399475097656,3.9678140239173354,29.991336328877416
19,58.80388641357422,232.15411376953125,3.9479382729360055,31.10377286372357
20,58.832698822021484,224.83193969726562,3.8215472721626953,38.557168108599846
21,62.38667297363281,218.2648162841797,3.498580800685227,61.310257247386566
22,61.32048416137695,215.7412872314453,3.5182580532743275,58.978012218456676
23,60.6000862121582,211.36984252929688,3.4879462347512256,60.068528017497265
24,60.590476989746094,210.5452117919922,3.4748894917533555,60.84939519941917
25,60.79218673706055,204.67355346679688,3.3667739960079834,67.63970597319553
26,59.255332946777344,204.28610229492188,3.4475563993271288,61.02782014548682
27,58.26598358154297,204.09732055664062,3.5028554915065904,56.71077988470625
28,57.49755859375,204.8921356201172,3.5634927922381214,52.416305008130045
29,58.755855560302734,219.30801391601562,3.7325303465445048,43.73112443386298
30,58.909542083740234,223.7390899658203,3.7980110191278347,39.999987296032025
31,59.65876007080078,220.0531463623047,3.6885303365533217,47.098115722035
32,59.36099624633789,213.66485595703125,3.5994149267704163,52.13029185874381
33,58.525325775146484,214.61862182617188,3.667106829114181,47.37060815574619
34,60.8690299987793,218.35423278808594,3.587279652599441,54.30899610789333
35,61.051536560058594,225.2194061279297,3.689004713360052,48.27501759940275
36,60.65771484375,234.89622497558594,3.8724872109122814,36.80460528981393
37,58.14111328125,234.5087432861328,4.033440882903765,25.73065678923546
38,61.33969497680664,229.3921661376953,3.739701774265939,45.41462567620339
39,61.81034851074219,226.20298767089844,3.659629707986293,50.74731494076644
40,60.7825813293457,239.8240509033203,3.945604902889074,32.44546235467373
41,61.74311447143555,244.4041290283203,3.9584029915010186,32.23996768274048
42,65.07616424560547,195.7418975830078,3.007889291757482,96.08200266779158
43,64.99932098388672,189.52249145507812,2.9157610969822376,101.9514393397344
44,64.5190658569336,190.6054229736328,2.95424957633898,98.68126821479967
45,65.55643463134766,180.8193359375,2.7582240699074894,113.1918734132172
46,64.08682250976562,183.00503540039062,2.8555797936854197,104.3130775981158
47,65.22026062011719,190.7047576904297,2.9240109726210877,101.77540478388278
48,63.587337493896484,194.6192169189453,3.060659945663334,90.42407724226217
49,66.28643798828125,185.23052978515625,2.794395586890686,112.10535465066715
50,67.03565216064453,189.88015747070312,2.8325249527769714,110.8678944142232
51,67.89054107666016,185.12123107910156,2.7267602841766676,119.52026575044732
52,71.34845733642578,177.90834045410156,2.4935134843241156,142.4816429077801
53,74.77755737304688,170.97361755371094,2.286429559349813,165.03361379450848
54,74.54703521728516,179.56748962402344,2.4087811017652285,155.3898681030043
55,73.4925765991211,185.91603088378906,2.529725306787141,144.2389759187011
56,74.75985717773438,187.14797973632812,2.5033217932907736,148.77863910812943
57,74.38257598876953,183.5614013671875,2.46780108011992,150.64695501023215
58,71.33529663085938,175.1463623046875,2.455255260394051,145.18368288090574
59,70.97736358642578,180.76963806152344,2.5468632381845064,137.93026246286814
60,70.24214172363281,190.0093231201172,2.705061640456629,125.34213552926599
61,70.91931915283203,195.49986267089844,2.7566517136126722,122.9356844359844
62,71.54812622070312,197.36160278320312,2.7584454437619454,123.93773826658878
63,73.81182098388672,197.7996368408203,2.679782644625451,133.80931375796786
64,73.55062103271484,204.68899536132812,2.7829676009164324,125.73036485867073
65,76.33670806884766,207.28741455078125,2.7154355983471263,135.8207012290236
66,75.67887878417969,213.20108032226562,2.817180747752229,126.91106480587581
67,76.37539672851562,216.61590576171875,2.8362000728022765,126.66841088298975
68,75.59181213378906,213.39024353027344,2.8229280064432976,126.32537147160485
69,75.98844146728516,221.4941864013672,2.9148404957973213,120.02780887338525
70,77.35246276855469,222.1612091064453,2.872063812255998,125.57298723945576
71,76.85908508300781,220.17007446289062,2.8645940063573088,125.3171178341862
72,80.08049774169922,223.92337036132812,2.796228503518998,136.23519338010135
73,78.60038757324219,225.0384063720703,2.863069932859718,128.37924946319305
74,77.25572204589844,216.33712768554688,2.8002731960361293,130.95647963117295
75,76.94615936279297,210.53297424316406,2.736107636646599,135.35078292694476
76,78.38756561279297,210.91128540039062,2.690621704496071,141.5371093174429
77,79.44202423095703,210.06504821777344,2.6442559873230813,147.18569742459766
78,78.68745422363281,205.0872039794922,2.60635200367045,148.72698198203426
79,79.80963134765625,204.11154174804688,2.5574800722850473,154.81340745844403
80,81.55094146728516,211.55841064453125,2.5941872262676413,155.29703684691503
81,82.00560760498047,209.95553588867188,2.5602582801413276,158.9706105463884
82,82.6343994140625,208.74095153808594,2.5260781589532915,163.0489193463457
83,80.15789031982422,217.18336486816406,2.709444622377386,143.32767009661035
84,79.89669036865234,216.22763061523438,2.7063402703858657,143.09381397075077
85,74.54702758789062,206.3217315673828,2.767672142583155,128.63559141287607
86,72.08985900878906,199.75096130371094,2.770860756980502,124.0156088159581
87,70.24214172363281,197.58062744140625,2.8128502718323394,117.77083120797693
88,69.77780151367188,186.9280242919922,2.6789038954654734,126.30867651085885
89,69.77780151367188,191.37820434570312,2.742680339508913,121.85849645714791
90,70.89029693603516,194.39480590820312,2.74219201089829,123.90856448992537
91,70.47432708740234,191.97557067871094,2.724049715872031,124.433336387476
92,69.95193481445312,190.57180786132812,2.724325043571963,123.45795319404908
93,69.88420867919922,196.24655151367188,2.8081673273934338,117.47476247450965
94,70.9967041015625,214.51524353027344,3.0214817186922396,104.27274005318554
95,69.98094940185547,235.4520721435547,3.3645166885562707,78.70983087380807
96,70.4936752319336,241.33587646484375,3.423511055010489,75.16114840717944
97,66.67247772216797,220.6579132080078,3.3095802158053163,78.43612298550806
98,66.0436782836914,220.44883728027344,3.3379248856087758,75.78143971710227
99,66.18878173828125,212.0860595703125,3.2042599062923895,84.80506622406614
100,63.218894958496094,212.5041961669922,3.3614032055843994,70.86108965890503
101,63.122161865234375,227.80609130859375,3.6089716286168882,55.118640234891124
102,63.31563186645508,225.31716918945312,3.558634140534057,58.4886882922409
103,63.364009857177734,238.16995239257812,3.7587575806741462,45.85623435047534
104,61.79684066772461,234.9343719482422,3.8017214053297748,41.95441150915098
105,63.95411682128906,238.0206298828125,3.7217405495244074,48.693097818093115
106,64.9989013671875,235.392333984375,3.621481733277493,56.07968573815008
107,65.23106384277344,241.86354064941406,3.707796966677996,50.665823249608245
108,66.76921081542969,242.0725860595703,3.6255121650116884,57.46200441635795
109,67.27226257324219,236.45758056640625,3.5149342614865193,65.36807286126435
110,66.46932983398438,253.91986083984375,3.8201056257681696,44.24897313916045
111,66.46932983398438,269.7195739746094,4.057804925192843,28.449260004394823
112,65.63736724853516,259.26611328125,3.9499773398823534,35.113689793564554
113,65.60811614990234,239.0560302734375,3.6436959983310437,55.190553689556786
114,67.09056854248047,250.17652893066406,3.7289373807028787,50.82163019653722
115,66.14452362060547,249.64886474609375,3.7742937900352898,47.04069504211139
116,66.18354034423828,256.6477355957031,3.8778181744404976,40.21951916846671
117,66.69068908691406,256.747314453125,3.849822485992329,42.42966227766657
118,65.51058959960938,252.49620056152344,3.8542806911789573,41.30621545509677
119,62.98457336425781,241.08413696289062,3.8276696036128097,41.213971350921206
120,65.19849395751953,236.1882781982422,3.622603282096241,56.1927517445045
121,63.0528450012207,221.5804443359375,3.5142021637825813,61.02859543904372
122,61.5313835144043,222.68724060058594,3.6190839191590025,52.992563780992434
123,61.13151168823242,214.46099853515625,3.5081906632523068,59.39765819678126
124,63.111358642578125,201.588134765625,3.1941656637007245,81.28739535315003
125,62.18482971191406,211.4297332763672,3.400021102507886,67.22607973816292
126,63.55998992919922,215.7073974609375,3.393760724336464,69.21134690728104
127,62.98457336425781,215.61766052246094,3.423340811971247,66.6804477913509
128,61.307064056396484,213.00518798828125,3.474398770626781,61.652991895190944
129,62.59445571899414,224.14303588867188,3.580876825495843,56.37834851949025
130,62.25310516357422,225.96775817871094,3.62982308408497,52.99900367037298
131,61.40459442138672,222.5476531982422,3.6242834155212766,52.554712004988566
132,60.45855712890625,211.28016662597656,3.4946280007228285,59.51363398502689
133,58.19587326049805,208.3785400390625,3.5806411754715404,52.11025496981903
134,59.658809661865234,204.5595703125,3.428824200011778,62.591917625837304
135,58.23488235473633,199.8531494140625,3.431846023087366,60.81330582401488
136,57.98130798339844,197.72927856445312,3.410224526515824,61.78231569031339
137,58.39093017578125,202.41575622558594,3.4665615981151423,58.961392049428234
138,57.893531799316406,205.33731079101562,3.546809192826619,53.774521887983546
139,57.33761215209961,199.2449188232422,3.474942735576514,57.33507316917939
140,56.508609771728516,195.2564239501953,3.455339367557453,57.54801888435542
141,56.7524299621582,195.43589782714844,3.443656914029278,58.47898224672195
142,53.631492614746094,196.09400939941406,3.6563220570426114,43.60709680264332
143,53.37791442871094,200.12237548828125,3.7491606337590313,38.42385235708087
144,53.455936431884766,203.29322814941406,3.80300564762263,35.60833752772421
145,53.299888610839844,210.91123962402344,3.957067174454272,27.279633016178074
146,51.0177001953125,218.87823486328125,4.290241112895005,8.918802060200413
147,50.803131103515625,224.95071411132812,4.427890746595367,1.8691046846541264
148,50.120426177978516,220.8226318359375,4.405841064714663,2.887924468503905
149,43.48841857910156,226.9150390625,5.217826871532745,-33.408823900872
150,45.000125885009766,224.4521484375,4.9878115677064905,-24.06112162646034
151,44.483219146728516,233.61569213867188,5.251771266105703,-35.57882841162954
152,44.678279876708984,235.63986206054688,5.274148035931597,-36.714627693987474
153,44.16136932373047,243.6068572998047,5.516288580501524,-47.03580339062706
154,43.82977294921875,239.26939392089844,5.4590607667102535,-44.20853882680783
155,43.732242584228516,243.18807983398438,5.5608417374344095,-48.57141005965227
156,43.3031120300293,238.8505859375,5.515783386927593,-46.188317671397876
157,44.16136932373047,234.21397399902344,5.3035940140825,-37.64292008984581
158,43.663970947265625,237.3050537109375,5.434802391141622,-42.999315397774815
159,43.67372512817383,244.13534545898438,5.589982185913726,-49.7851834018305
160,44.180877685546875,243.9558563232422,5.521752149415736,-47.29595492608218
161,44.610008239746094,258.5537109375,5.795867813965946,-59.939408032110016
162,44.180877685546875,264.935302734375,5.996605694889685,-68.27540133721499
163,45.399993896484375,280.7596435546875,6.184133949331403,-78.5474864673914
164,44.8050651550293,283.26239013671875,6.3221064215978044,-83.75973396519615
165,44.912349700927734,280.0018310546875,6.234406191598201,-80.01056581941518
166,43.7907600402832,276.82098388671875,6.321447347158866,-81.93780639520841
167,43.54693603515625,278.70556640625,6.400118855233485,-84.93284352744377
168,42.45460510253906,269.24285888671875,6.341899971426569,-80.44496989308541
169,42.7374382019043,274.90655517578125,6.432452826887784,-84.82055134024793
170,43.449405670166016,280.2211608886719,6.449366949133719,-86.89262332962417
171,43.69322967529297,287.0514831542969,6.569701651434906,-92.61249098254507
172,44.02482986450195,294.8290100097656,6.6968801677866745,-98.87980164954237
173,42.15226364135742,287.3306579589844,6.8164941366772,-99.90973129523337
174,41.75239562988281,284.14984130859375,6.805593715566909,-98.55004492109916
175,41.15746307373047,271.9849548339844,6.608399413412434,-89.09467673564771
176,40.33821487426758,267.18878173828125,6.623713582048606,-88.02962905382424
177,39.899330139160156,256.2204284667969,6.421672433425723,-79.06010103456103
178,40.64055252075195,259.1320495605469,6.376194059572108,-78.59595191959195
179,40.6795654296875,265.93243408203125,6.537248647399677,-85.21865883849605
180,41.855674743652344,278.3964538574219,6.651343110879901,-92.3262904598306
181,41.89521026611328,290.59124755859375,6.936144865076305,-104.34102640475507
182,42.66610336303711,299.5054931640625,7.019752673817709,-109.74437161739704
183,43.43700408935547,296.11529541015625,6.81712060069818,-102.84323872389515
184,42.527740478515625,297.2320861816406,6.989134217741895,-108.10111466168777
185,42.42890930175781,306.1662902832031,7.215983048390989,-117.48542840709993
186,41.905094146728516,286.29302978515625,6.831938589201496,-99.9977941922557
187,43.19980239868164,286.86212158203125,6.640357262161588,-94.67035931310127
188,43.753265380859375,296.4767761230469,6.776106275550025,-101.76436162711312
189,42.30042266845703,287.19158935546875,6.789331435442711,-99.0958978137852
190,41.905094146728516,284.5757751464844,6.7909589738674025,-98.28053955358382
191,42.00392532348633,271.7162780761719,6.46883061484358,-84.97093283942169
192,40.768516540527344,269.0205993652344,6.5987340770127165,-87.90171154352694
193,40.1162223815918,264.6076354980469,6.596025741931968,-86.45950954719285
194,39.799957275390625,269.2502136230469,6.7650880065022445,-92.54246285524994
195,41.69754409790039,277.5070495605469,6.655237270305333,-92.1570650677919
196,41.27256393432617,265.0169982910156,6.421142110597166,-81.60251306422924
197,41.53940963745117,264.0185852050781,6.355857907211175,-79.38879699054391
198,43.19980239868164,273.2937927246094,6.326274138998137,-81.1020304556794
199,44.010231018066406,283.3277587890625,6.437770314651498,-87.44503837105836
200,43.38758850097656,276.3588562011719,6.369537136062577,-83.31185433683561
201,44.36602783203125,280.4922790527344,6.32223105739084,-82.9891430688102
202,42.10275650024414,272.0956726074219,6.462656966553819,-84.90021772682204
203,41.78649139404297,277.65679931640625,6.64465452957337,-91.9017196188635
204,41.33186340332031,272.554931640625,6.594305438905758,-88.87037715285194
205,41.420814514160156,251.0492706298828,6.060944806965563,-66.95960356393752
206,41.13419723510742,255.59202575683594,6.213614047114355,-72.80770793014659
207,40.26447296142578,237.091552734375,5.8883560443350085,-58.2682449443621
208,40.827816009521484,247.6347198486328,6.065343289263422,-66.24576276593871
209,41.21326446533203,251.2689208984375,6.096797333533263,-68.12450493263779
210,39.89878845214844,256.1012268066406,6.418772016443278,-78.94336639499403
211,40.6598014831543,254.98300170898438,6.271132479941547,-74.35923797018845
212,41.87544250488281,269.5797119140625,6.437656435096265,-83.41951963834751
213,41.588829040527344,270.1388244628906,6.495465986783294,-85.28396405304716
214,42.22135925292969,280.98150634765625,6.654961169402885,-93.24589557169864
215,43.25910186767578,281.7003479003906,6.511932419726998,-89.23851637047397
216,42.55739212036133,281.7203369140625,6.619774447581225,-92.45432207692411
217,42.35972595214844,279.7135314941406,6.603289450222562,-91.34775331808595
218,41.826026916503906,279.4239807128906,6.680624513313126,-93.48884325910046
219,41.223148345947266,278.55535888671875,6.7572558153264906,-95.3659284818572
220,39.0685920715332,266.0952453613281,6.810976061643511,-92.71837197687941
221,37.34890365600586,274.1224365234375,7.339504234131849,-108.5775890809868
222,40.51155471801758,284.53582763671875,7.023572154098815,-104.58722836369728
223,40.83769989013672,286.0334167480469,7.004151005505841,-104.59944522629092
224,43.23933792114258,305.5223388671875,7.065842206566197,-113.15051884201011
225,42.824241638183594,299.6517028808594,6.997244817843533,-109.17036768258873
226,45.8682861328125,320.2587890625,6.982139863154785,-115.91387530240081
227,45.98688507080078,324.8614501953125,7.064219498562693,-119.97639791323996
228,45.749691009521484,315.8458557128906,6.90378117848176,-112.04106310138036
229,45.15668869018555,295.38848876953125,6.541411634412681,-94.2844235146566
230,44.95902633666992,286.31298828125,6.368309360999764,-86.10914231407463
231,44.14859390258789,277.0078430175781,6.274443159589292,-80.49497257286137
232,44.60322952270508,276.5386047363281,6.19996820175448,-77.9551743350728
233,44.47474670410156,282.42919921875,6.350327323903651,-84.43092177852986
234,45.591556549072266,282.63885498046875,6.199368400073196,-79.55425864717921
235,45.71015548706055,283.44757080078125,6.200975861502341,-79.82283594551836
236,45.314823150634766,272.3852233886719,6.010951923683196,-70.56096185557647
237,43.80268096923828,265.6859130859375,6.06551716029718,-70.74844376807894
238,45.22587203979492,269.58966064453125,5.960961027071303,-68.17051168960805
239,46.915916442871094,277.5469665527344,5.915838112012578,-68.43080022622988
240,48.003074645996094,274.8512878417969,5.725701736164145,-60.783845939408515
241,48.101905822753906,283.82696533203125,5.9005347184761865,-69.30941378579325
242,46.915916442871094,264.8073425292969,5.644296490547069,-55.691176202792384
243,46.56999969482422,257.578857421875,5.5310040607645155,-50.03810959561313
244,47.189998626708984,257.1994323730469,5.450295398556656,-46.835005748528125
245,47.119998931884766,255.62197875976562,5.4249147825594175,-45.576353739563736
246,46.400001525878906,252.84640502929688,5.449275791257799,-46.07988470683754
247,46.400001525878906,258.9466552734375,5.580746697368402,-52.180134950978164
248,47.150001525878906,261.49261474609375,5.545972561688466,-51.310348057338594
249,47.11000061035156,247.46499633789062,5.252918555121282,-37.464906958283514
250,45.56999969482422,240.5,5.277594944274614,-37.51358066213252
251,46.13999938964844,242.86000061035156,5.263545813241547,-37.277615423970026
