,sbux,mcd,Ratio,Spread
0,90.29499816894531,247.5500030517578,2.741569390018509,14.607045130603183
1,90.41999816894531,247.02000427246094,2.7319178198932965,15.499961365875663
2,90.58999633789062,247.77499389648438,2.7351253329596257,15.23853416580539
3,90.58999633789062,247.0800018310547,2.727453491768271,15.933526231235078
4,90.93000030517578,247.9600067138672,2.726932870138275,16.040668347052474
5,91.2300033569336,248.39999389648438,2.722788389304665,16.47169191906619
6,91.25,248.24000549316406,2.7204384163634416,16.689737369024215
7,91.0967025756836,249.13499450683594,2.7348409707788637,15.349673865428144
8,90.88999938964844,248.25999450683594,2.731433558961059,15.62454431008473
9,91.23999786376953,248.60000610351562,2.7246822876377133,16.300697159992012
10,91.21430206298828,249.1396026611328,2.7313655537164423,15.686496965184517
11,91.20500183105469,249.25,2.7328545035468883,15.549097894210718
12,90.84500122070312,248.66000366210938,2.7371897222831563,15.093890186833733
13,91.02999877929688,249.02999877929688,2.735691553540197,15.261005816258546
14,91.80999755859375,250.0,2.7230149945320314,16.555605976727406
15,92.06999969482422,250.90499877929688,2.7251547693162608,16.405481708062382
16,92.25,250.04029846191406,2.710463939966548,17.792784048079
17,92.55000305175781,249.8000030517578,2.6990815214998887,18.90409021286615
18,91.86000061035156,249.44000244140625,2.7154365423909788,17.260779378000848
19,91.94999694824219,249.0399932861328,2.708428510620997,17.922078469229348
20,90.97000122070312,247.27999877929688,2.718258716731999,16.836812525621838
21,90.81999969482422,247.1999969482422,2.721867405625305,16.481308979361074
22,90.9000015258789,247.53500366210938,2.7231573103069424,16.378574753491932
23,90.86000061035156,246.75,2.715716468660117,17.047442171602313
24,90.79000091552734,246.75999450683594,2.717920387911725,16.83421477544897
25,91.38999938964844,248.42999267578125,2.7183498668883943,16.90621596504178
26,91.1050033569336,248.27999877929688,2.7252070647160718,16.228769580278083
27,91.48999786376953,249.25,2.7243415216944076,16.37653817545879
28,86.94000244140625,243.5500030517578,2.8013572143145478,8.866353016623322
29,87.08999633789062,244.69000244140625,2.80962237605409,8.161836853566712
30,87.22000122070312,245.27999877929688,2.8121989835638246,7.949288846353824
31,87.4000015258789,245.77999877929688,2.812128083390503,7.971890868987629
32,87.48989868164062,245.99000549316406,2.8116389343217287,8.022886131668344
33,87.5,246.10499572753906,2.8126285226004466,7.937223455381201
34,88.0999984741211,246.9499969482422,2.8030647131144097,8.834221593216228
35,85.01499938964844,247.0500030517578,2.905957828917411,-0.22258466569036273
36,84.76000213623047,248.15499877929688,2.9277370519699835,-2.067924029159144
37,84.50499725341797,248.77999877929688,2.9439678937949965,-3.4332898158125147
38,84.62999725341797,249.3800048828125,2.9467093581022272,-3.6703784633525345
39,84.45999908447266,249.27000427246094,2.9513379940148186,-4.053940276954108
40,84.30999755859375,248.47000122070312,2.947100087958388,-3.689442602511747
41,84.12000274658203,248.61000061035156,2.9554207381484314,-4.381061462751035
42,82.76930236816406,248.29330444335938,2.9998235739493384,-7.985907256724687
43,82.6500015258789,248.91000366210938,3.0116152337174737,-8.94897734089767
44,82.62000274658203,250.47999572753906,3.0317112975150726,-10.60606605164574
45,83.27999877929688,251.25,3.0169308799564956,-9.45987767493179
46,82.93000030517578,250.91000366210938,3.0255637614708863,-10.136045783628106
47,83.12000274658203,250.97999572753906,3.0194897429531133,-9.65439622774332
48,83.36000061035156,251.5,3.017034526853986,-9.477605186933715
49,82.0199966430664,250.8699951171875,3.0586442987668043,-12.738086950555953
50,81.66000366210938,252.25999450683594,3.0891499289006985,-15.173268234748377
51,81.8499984741211,252.7949981689453,3.088515612481932,-15.156652426266902
52,82.24559783935547,253.86000061035156,3.086608977008088,-15.073095545941783
53,82.78500366210938,254.23500061035156,3.0710272315505702,-13.882017234483612
54,83.05999755859375,254.52999877929688,3.0644113443386694,-13.378614720861492
55,83.12000274658203,254.41000366210938,3.060755477087264,-13.084404162313632
56,82.7416000366211,253.39999389648438,3.062546455281631,-13.173025987355004
57,82.54119873046875,252.97000122070312,3.06477256341715,-13.324866369197736
58,82.69499969482422,252.89999389648438,3.058225948724601,-12.808322607295139
59,82.36000061035156,253.32000732421875,3.0757650005697035,-14.200952158957278
60,81.94000244140625,252.57000732421875,3.082377346825524,-14.670349494861625
61,81.77999877929688,252.0399932861328,3.081927085451832,-14.604880432771807
62,81.5,251.6300048828125,3.087484722488497,-15.00782358672106
63,80.8499984741211,251.0,3.104514591677345,-16.264993905126403
64,80.51010131835938,250.86659240722656,3.1159641870928736,-17.11842320085205
65,80.80000305175781,251.5800018310547,3.113613766448757,-16.99014942813716
66,81.02999877929688,250.97000122070312,3.097247994588713,-15.712393103195723
67,81.31999969482422,250.85499572753906,3.084788448954031,-14.755416454081427
68,81.02999877929688,250.30499267578125,3.0890410520373113,-15.047384558273848
69,80.68000030517578,250.52999877929688,3.1052305135306857,-16.288555108376414
70,80.80999755859375,251.00999450683594,3.106175004210754,-16.391124655961363
71,80.97000122070312,252.11000061035156,3.113622289854799,-17.02658578348087
72,80.57649993896484,251.27000427246094,3.1184030637070754,-17.32905731832301
73,80.6500015258789,250.77000427246094,3.109361432460656,-16.61565724685886
74,80.05999755859375,250.00999450683594,3.1227829394306488,-17.568629391814966
75,79.70999908447266,249.05999755859375,3.1245765953986835,-17.63479689015975
