,nke,hd,Ratio,Spread
967,105.72000122070312,277.9700012207031,2.629303802602192,4.84450071407741
968,105.30999755859375,274.43499755859375,2.60597287931661,7.272218469585991
969,106.69599914550781,278.0,2.6055334991603063,7.45035338412566
970,106.83000183105469,276.4150085449219,2.5874286605560095,9.397242302239416
971,107.24500274658203,277.4150085449219,2.586740654018616,9.518024157273825
972,106.55000305175781,275.739990234375,2.5878928422032175,9.316075410474294
973,106.16000366210938,274.0299987792969,2.5812922883037133,9.972805961689058
974,107.0,276.3500061035156,2.582710337416034,9.921354244406356
975,106.97000122070312,276.0299987792969,2.5804430740332984,10.160344669020443
976,105.96499633789062,274.2900085449219,2.5884963716725213,9.18614513963092
977,105.6500015258789,273.1000061035156,2.5849503280567387,9.525449530686895
978,106.63999938964844,274.3599853515625,2.5727680694097477,10.939130992100782
979,105.77999877929688,272.8399963378906,2.5793155557427605,10.136539396099177
980,104.97000122070312,270.8699951171875,2.5804514810633736,9.919001909470918
981,105.52999877929688,271.6400146484375,2.57405493973841,10.661352782844968
982,104.75,273.8299865722656,2.614128750093228,6.364859051290066
983,104.30000305175781,271.2449951171875,2.600623079393247,7.734555803295504
984,103.79000091552734,271.343994140625,2.6143558314588184,6.258207673074591
985,104.08499908447266,272.55999755859375,2.6186290047174925,5.838897907220198
986,104.12999725341797,275.0050048828125,2.640977740674873,3.5154159324084135
987,104.02999877929688,275.6099853515625,2.6493318137615125,2.6403722634757942
988,104.11000061035156,275.6400146484375,2.6475844110314113,2.8264017685474956
989,105.66000366210938,280.6000061035156,2.6556880217499113,2.052462032055584
990,106.06999969482422,278.82000732421875,2.628641539798402,4.939726113451795
991,105.55999755859375,277.80999755859375,2.6317734367546595,4.572386772293382
992,106.20999908447266,279.3450012207031,2.6301196085928775,4.792824818123447
993,106.05000305175781,278.0,2.6214049222075158,5.70572903943457
994,107.20999908447266,280.0849914550781,2.6124894491827595,6.753507794577897
995,107.22000122070312,280.510009765625,2.6162097236710466,6.35550198539971
996,103.22000122070312,276.20001220703125,2.675838102505593,-0.13719329932439717
997,103.47000122070312,275.4352111816406,2.661981327265407,1.3027760287736188
998,103.20999908447266,275.1400146484375,2.6658271203282156,0.8957917579006649
999,102.27999877929688,273.1499938964844,2.670610062148088,0.3741855996023533
1000,102.08000183105469,271.8900146484375,2.6634993120241437,1.0940384472839328
1001,102.83000183105469,274.010009765625,2.6646893405274055,0.9995482382184919
1002,102.44999694824219,274.260009765625,2.6770133522227564,-0.2767207687775821
1003,103.23999786376953,279.4800109863281,2.707090437517408,-3.3631876803852974
1004,102.91000366210938,278.17498779296875,2.7030898639000878,-2.9493709871785567
1005,102.58499908447266,279.614990234375,2.725690819611244,-5.267104584805227
1006,102.4166030883789,278.79998779296875,2.722214752156761,-4.906884698860327
1007,101.3499984741211,275.0799865722656,2.7141587638257842,-4.067433986430333
1008,100.9000015258789,274.6300048828125,2.7218037733366653,-4.832747000049895
1009,99.79000091552734,271.6199951171875,2.7219159497464576,-4.820486146805709
1010,99.03500366210938,268.7799987792969,2.7139898908503968,-4.019490665470815
1011,98.2750015258789,268.5899963378906,2.7330449470119054,-5.882005633555312
1012,98.19999694824219,269.010498046875,2.7394145255285607,-6.505070196052773
1013,98.43499755859375,269.2900085449219,2.7357140775528146,-6.149920841194617
1014,98.04000091552734,269.0299072265625,2.7440830754210466,-6.956576375132218
1015,98.95500183105469,269.4049987792969,2.7225000636071988,-4.860549467417516
1016,98.55000305175781,268.9800109863281,2.7293759782540197,-5.52933102811443
1017,96.66999816894531,268.5260009765625,2.777759450323699,-10.152599841589112
1018,96.30500030517578,269.92730712890625,2.8028379240283265,-12.539645946625232
1019,95.41999816894531,267.1499938964844,2.7997275101963797,-12.15243427504777
1020,95.91000366210938,268.7442932128906,2.802046532702427,-12.423388882906583
1021,95.9749984741211,267.9700012207031,2.792081328273833,-11.473567143076142
1022,96.51000213623047,269.44000244140625,2.7918350065009143,-11.498698305824806
1023,97.04000091552734,271.07000732421875,2.7933842205976824,-11.697349683617919
1024,97.36000061035156,272.1000061035156,2.7947822966075995,-11.863133859629446
1025,96.37000274658203,270.29998779296875,2.804814569776024,-12.736776258543333
1026,96.29000091552734,269.2650146484375,2.7963964283753255,-11.917861915958785
1027,95.97000122070312,266.3599853515625,2.7754504737268046,-9.877047222369132
1028,96.13999938964844,265.9002990722656,2.7657613975489124,-8.958251442311624
1029,96.33000183105469,267.70001220703125,2.778988966246761,-10.244830073579184
1030,96.13999938964844,266.7300109863281,2.7743916442654712,-9.787963356374124
1031,96.30000305175781,271.17999267578125,2.8159915273318497,-13.805827441933847
1032,96.0,269.8598937988281,2.8110405604044595,-13.295938770030151
1033,95.62999725341797,267.9599914550781,2.802049557159229,-12.395292931907537
1034,95.12999725341797,267.7900085449219,2.814990184763201,-13.575646627166012
1035,95.79000091552734,267.7200012207031,2.7948637505160137,-11.723185093639135
1036,96.29499816894531,268.1099853515625,2.784256611970389,-10.74933667065017
1037,96.30000305175781,268.8699951171875,2.7920040145032963,-11.495829883340097
1038,98.18000030517578,276.25,2.8137095043931963,-13.798576547413749
1039,98.43000030517578,277.8299865722656,2.8226149112147914,-14.703394816971983
1040,98.76000213623047,279.2699890136719,2.8277641046265294,-15.252170153724197
1041,98.54000091552734,279.5899963378906,2.837324880660058,-16.16632888104562
1042,98.6500015258789,280.489990234375,2.8432841955992663,-16.769247075978686
1043,98.9000015258789,281.7099914550781,2.8484326300173395,-17.31407999397442
1044,98.69999694824219,282.2699890136719,2.859878396568674,-18.414224557434924
1045,96.44499969482422,277.4750061035156,2.8770284305201415,-19.70925232007858
1046,96.4800033569336,276.6300048828125,2.867226319006262,-18.76971764683572
1047,95.47000122070312,277.3949890136719,2.9055722789025946,-22.262387489893232
1048,94.98999786376953,275.69000244140625,2.9023055968144003,-21.853733124806414
1049,95.02999877929688,276.20001220703125,2.9064507603382594,-22.255713489458063
1050,95.20999908447266,277.0199890136719,2.9095682352427388,-22.58956829396931
1051,95.43000030517578,278.1700134277344,2.9149115848074394,-23.145441304929083
1052,85.45809936523438,278.3599853515625,3.2572686195827507,-50.26625895830202
1053,85.00499725341797,280.9150085449219,3.3046881668315864,-54.044962886814204
1054,83.69190216064453,280.4700012207031,3.351220297064678,-57.14619630292029
1055,84.2594985961914,280.75,3.3319685575804043,-55.893302594173434
1056,84.0199966430664,279.19000244140625,3.322899471508678,-54.980121544325726
1057,83.86499786376953,278.29998779296875,3.3184283656101656,-54.508707946846556
1058,83.11000061035156,276.6199951171875,3.3283599216185515,-54.86771612762104
1059,84.76709747314453,282.82000732421875,3.336436138017116,-56.59245122955778
1060,85.53060150146484,284.489990234375,3.3261778268857687,-56.200459264068996
1061,85.08000183105469,284.2699890136719,3.341208073527705,-57.197380502051146
1062,85.94999694824219,284.4700012207031,3.3097150822705292,-55.047820202541686
1063,86.2300033569336,285.875,3.315261380852229,-55.69661317502511
1064,86.12999725341797,285.4599914550781,3.3142923552543126,-55.55168843478734
1065,85.4000015258789,283.67999267578125,3.3217797143694106,-55.743169560875145
1066,88.23999786376953,290.5199890136719,3.2923843613663153,-54.91326387017082
1067,88.83999633789062,290.25,3.2671095448504333,-53.02287505090155
1068,88.7300033569336,290.3764953613281,3.272585195260644,-53.44642550927961
1069,88.43000030517578,288.4949951171875,3.262410880035946,-52.37513547018838
1070,88.4000015258789,287.7510986328125,3.2551028695239785,-51.712255885418045
1071,88.55999755859375,288.7099914550781,3.260049677215264,-52.2390517082917
1072,88.66000366210938,289.6300048828125,3.266749299792683,-52.888981331341995
1073,88.44999694824219,287.010009765625,3.244884337684863,-50.836145720389936
1074,88.95999908447266,288.05999755859375,3.2380845382548187,-50.50878440657527
1075,89.49500274658203,289.5498962402344,3.2353750193196436,-50.55381303026144
1076,90.53800201416016,290.6400146484375,3.2101438973988112,-48.82713125760159
1077,90.77999877929688,290.635009765625,3.201531324892535,-48.16857219407697
1078,91.4800033569336,291.25,3.1837558954125806,-46.893078818170494
