,mo,pg,Ratio,Spread
78,52.24247360229492,156.466796875,2.9950112635579087,4.8341598412555875
79,52.6838264465332,155.99588012695312,2.9609823478799013,6.694366196545122
80,52.578285217285156,156.4373779296875,2.975322935755588,5.920645921826935
81,52.7509880065918,155.56423950195312,2.9490298737630036,7.337417847017594
82,52.38639450073242,154.08285522460938,2.941276197629045,7.671135410141364
83,52.981258392333984,156.38832092285156,2.951766826011816,7.238181089394221
84,53.12517547607422,160.5479278564453,3.022068659872016,3.531596066399136
85,54.2381477355957,160.42266845703125,2.95774607272859,7.160267335677094
86,53.2786865234375,159.08094787597656,2.9858271338201297,5.481797817120242
87,52.99085235595703,160.36346435546875,3.0262480640668783,3.2932375164307257
88,52.6550407409668,157.6405792236328,2.9938364305733964,4.959055513007815
89,52.69342041015625,157.21636962890625,2.9836053231155213,5.504076554245717
90,52.962066650390625,161.21188354492188,3.043912251557367,2.3542067401199813
91,53.31706619262695,158.39036560058594,2.970725452678588,6.293191539022207
92,53.13477325439453,156.2495574951172,2.9406271623111615,7.860178295277439
93,53.19233703613281,154.10874938964844,2.897198317963817,10.182185558668483
94,54.11341857910156,155.24327087402344,2.8688498148955963,11.947042727393683
95,53.681663513183594,152.38229370117188,2.8386283831116477,13.448942160552765
96,54.27652359008789,153.90158081054688,2.835509178385418,13.802154420776322
97,53.01963424682617,153.51681518554688,2.8954710338224676,10.230486265313761
98,49.4792366027832,152.7078399658203,3.086301455936984,-0.10499519307235117
99,49.5943717956543,150.5571746826172,3.0357713835546507,2.4080924217682775
100,50.05491256713867,149.9455108642578,2.995620273297568,4.469445566677752
101,50.88964080810547,151.5535888671875,2.978083288869446,5.488923464171894
102,51.56126022338867,153.0334014892578,2.9679918765802475,6.123233104722818
103,52.040992736816406,152.5993194580078,2.932290708398639,8.067416189726817
104,51.043155670166016,143.0889892578125,2.8032943374903043,14.436756851695737
105,49.018699645996094,139.79391479492188,2.851848698649443,11.359252659172473
106,49.018699645996094,139.88270568847656,2.853660066437571,11.270461765617785
107,50.00693893432617,143.09886169433594,2.86158010755801,11.165083430434596
108,50.78409957885742,145.6441650390625,2.867908779457763,11.066124820313082
109,51.705177307128906,143.2567138671875,2.7706454426457565,16.352942637391795
110,52.29044723510742,144.50962829589844,2.7635951868255533,16.94233972652218
