,ibm,msft,Ratio,Spread
643,139.77999877929688,256.8529968261719,1.8375518605614336,14.27141304258453
644,140.8300018310547,257.8399963378906,1.830859852201137,15.335728275586067
645,140.85000610351562,258.9599914550781,1.8385515103546344,14.254814053437716
646,141.1300048828125,259.53900146484375,1.8390065364225865,14.222817334265645
647,136.74000549316406,256.8599853515625,1.878455280334207,8.325410300754132
648,136.39999389648438,256.3999938964844,1.8797654352614521,8.121145780121257
649,135.89999389648438,258.25,1.9002944194148395,5.2943259705472805
650,135.6999969482422,259.7099914550781,1.9138540699756612,3.443614995043564
651,136.08999633789062,260.32000732421875,1.9128518945498685,3.595512624228892
652,137.20089721679688,262.4800109863281,1.9131071028753732,3.6057953712953044
653,137.6199951171875,262.9700012207031,1.9108415241315506,3.9345662834839494
654,138.16000366210938,264.57000732421875,1.9149536791506148,3.3895356761049733
655,137.55499267578125,263.6499938964844,1.9166879279904476,3.127583056316954
656,137.5,264.4100036621094,1.9229818448153408,2.260138091820071
657,137.5500030517578,265.00738525390625,1.9266258042479891,1.7604438326267233
658,137.83999633789062,266.1769104003906,1.9310571493915636,1.1574575192612462
659,138.71629333496094,267.55010986328125,1.9287576349608966,1.4962158910026948
660,138.10000610351562,266.25,1.927950675110231,1.592330125194909
661,139.91000366210938,268.80999755859375,1.9213064864738707,2.5683934129342028
662,140.85000610351562,267.3599853515625,1.8981893771099323,5.854820156953341
663,141.0850067138672,267.7149963378906,1.8975439174826012,5.958912804872174
664,140.61000061035156,267.4150085449219,1.9018206911609605,5.33091565309002
665,141.07000732421875,268.32000732421875,1.9020344041490231,5.324598599761831
666,140.9600067138672,268.3399963378906,1.9036604962894927,5.089709378357558
667,140.82000732421875,268.44000244140625,1.9062632330600577,4.716196629545156
668,141.1199951171875,265.2821960449219,1.8798342206901921,8.460067401673658
669,140.9949951171875,267.24261474609375,1.8954049718146093,6.255445273987224
670,140.3800048828125,266.2699890136719,1.8967800238784063,6.0266092263499935
671,140.2646942138672,266.4200134277344,1.899408934806596,5.651310728526429
672,140.8300018310547,267.4100036621094,1.8988141744321294,5.765720951367317
673,140.8000030517578,267.2900085449219,1.898366496815107,5.827109630990382
674,140.47000122070312,267.6600036621094,1.9054602501324702,4.812413890605743
675,140.32000732421875,263.7799987792969,1.8798459593136676,8.39938658559618
676,141.05999755859375,264.79998779296875,1.8772153152985536,8.82506277849797
677,140.69000244140625,264.8900146484375,1.8827920253875705,8.012203319742415
678,141.14500427246094,265.90570068359375,1.8839186130194132,7.885421334297863
679,140.90499877929688,265.25,1.8824740236183382,8.072240707387724
680,140.9199981689453,264.6099853515625,1.8777319670010817,8.741558574607442
681,141.02999877929688,264.55999755859375,1.8759129252536801,9.006446575308534
682,140.5800018310547,256.2300109863281,1.822663306650533,16.45730677411939
683,140.7899932861328,257.8399963378906,1.8313801309292819,15.25756648550777
684,140.5800018310547,257.11309814453125,1.8289450476286302,15.574219615916267
685,140.4199981689453,257.1700134277344,1.8314343881298312,15.204716792377216
686,140.22000122070312,255.1999969482422,1.8199971097316077,16.784013751443755
687,139.0399932861328,253.47000122070312,1.8230006721812968,16.20871363149104
688,139.2050018310547,253.6699981689453,1.82227646156573,16.33108189984171
689,137.14500427246094,249.18539428710938,1.816948386920911,16.791218082315428
690,138.11000061035156,250.42999267578125,1.8132647278911902,17.431862991938946
691,138.10000610351562,251.4600067138672,1.8208544214355813,16.38232341132772
692,138.19000244140625,252.36000061035156,1.8261813166792176,15.658148827536596
693,137.6199951171875,251.6300048828125,1.8284407339830386,15.274562621374574
694,137.50999450683594,252.55999755859375,1.8366664798756749,14.129669737860983
695,137.10000610351562,252.69000244140625,1.8431071567612904,13.198700271671957
696,136.74000549316406,246.27000427246094,1.8010091734622062,18.915391379855695
697,138.0399932861328,250.6199951171875,1.8155607599726262,17.105092322889963
698,138.14999389648438,250.5399932861328,1.8135360431058878,17.39999436167705
699,138.33999633789062,252.27000427246094,1.8235507514132083,16.041177353249285
700,139.13999938964844,254.32009887695312,1.8278000574425308,15.553990640448152
701,139.35000610351562,254.97500610351562,1.8297452094412425,15.309358286825162
702,139.05999755859375,254.0800018310547,1.8271250272674324,15.637793916178627
703,140.06500244140625,260.0799865722656,1.8568520475417516,11.601214263341323
704,139.585693359375,258.2799987792969,1.8503328855797099,12.46481069477733
705,139.0800018310547,256.6600036621094,1.8454127141433547,13.096872980163088
706,139.4199981689453,255.960693359375,1.835896547991694,14.460409448619888
707,139.16000366210938,255.28790283203125,1.8344919237850041,14.625267580409176
708,139.3538055419922,255.56500244140625,1.8339291234095185,14.72678463609299
709,139.8000030517578,256.7099914550781,1.8362659932134409,14.45349930871743
710,139.77999877929688,259.07000732421875,1.853412573949673,12.054402544537655
711,139.97000122070312,257.4901123046875,1.839609273837756,14.005491541969267
712,139.68499755859375,258.6000061035156,1.8513083768716145,12.338806776290657
713,139.3699951171875,258.3599853515625,1.8537704986953882,11.963430123828804
714,138.77000427246094,255.97000122070312,1.8445628978877293,13.181255693411348
715,138.57000732421875,254.8699951171875,1.8392868705047853,13.890542276501325
716,138.1300048828125,254.32000732421875,1.8411641086958634,13.580929238540538
717,128.86000061035156,255.8800048828125,1.9857209659384185,-6.089202777171803
718,129.55499267578125,257.4700012207031,1.9873414053986824,-6.321443564835388
719,129.07000732421875,257.6199951171875,1.995971027336012,-7.418918138607321
720,128.97999572753906,257.68438720703125,1.9978632016035334,-7.659159351132896
721,129.82000732421875,258.5,1.9912184980425216,-6.833702462332294
722,130.19000244140625,258.7099914550781,1.987172491002249,-6.3208613141235865
723,130.8800048828125,259.5,1.9827321998677447,-5.762862175086749
724,129.7949981689453,261.32000732421875,2.0133287954908425,-9.702568357847095
725,129.1376953125,263.1099853515625,2.0374375174875414,-12.776671263605035
726,128.9199981689453,264.12310791015625,2.048736516145709,-14.21509292938671
727,128.5800018310547,261.6000061035156,2.0345310497602895,-12.35621728846851
728,128.6199951171875,262.7900085449219,2.0431505094172193,-13.468087749785067
729,128.889892578125,262.67999267578125,2.038018555384869,-12.830792802496259
730,129.13999938964844,262.25,2.030741840169324,-11.91218460376572
731,126.16500091552734,258.07000732421875,2.0454960206991735,-13.544230498032785
732,125.18000030517578,260.8299865722656,2.0836394466878843,-18.228533939414145
733,126.26000213623047,263.72100830078125,2.0887137956503024,-19.009634485645105
734,126.16000366210938,263.8699951171875,2.0915503127592063,-19.35398106226418
735,126.7842025756836,263.88720703125,2.0813887035628356,-18.1517408681546
736,126.93499755859375,264.09100341796875,2.0805215937083323,-18.060940042650397
737,127.1500015258789,264.8699951171875,2.0831300978260576,-18.419894097667022
738,126.55000305175781,263.2598876953125,2.0802835349410587,-17.981960142063198
739,126.44999694824219,260.9205017089844,2.063428295817064,-15.837948820942184
740,127.6500015258789,260.3599853515625,2.0396395005038745,-12.9330706259837
741,127.30999755859375,259.6700134277344,2.0396670992647112,-12.907339772872259
742,127.55000305175781,259.57501220703125,2.035084327686764,-12.343457241665245
743,127.73999786376953,260.8554992675781,2.042081600359598,-13.252765229306075
744,128.27000427246094,260.4599914550781,2.030560402117316,-11.821822368189
745,128.7100067138672,257.68499755859375,2.0020587686818203,-8.187227640775117
746,129.00999450683594,258.9200134277344,2.0069763929337645,-8.836179134271614
747,128.32000732421875,258.4800109863281,2.0143391227623733,-9.744154566835473
748,128.2100067138672,259.2200012207031,2.021839073756681,-10.699045008942843
749,128.11000061035156,257.84991455078125,2.01272276420508,-9.52433300422808
750,128.21499633789062,257.2550048828125,2.0064345999344497,-8.724300804783862
751,128.54010009765625,258.8299865722656,2.013612766565638,-9.664150877376667
752,128.97500610351562,254.02000427246094,1.9695289184059734,-4.004524282830911
753,127.9000015258789,252.52999877929688,1.9744331177994607,-4.614677200688899
754,128.4199981689453,250.46290588378906,1.950341920689704,-1.531704609077874
755,128.5,251.11500549316406,1.9542023773787087,-2.027510448284911
756,127.88999938964844,250.00289916992188,1.9548275890456952,-2.1071180388334447
757,127.80999755859375,250.72000122070312,1.9616618888186896,-2.9805138597826577
758,128.0399932861328,251.89999389648438,1.967354007380802,-3.711180577573881
759,127.66000366210938,263.5,2.064076393867511,-16.053544826901625
760,127.96769714355469,263.489990234375,2.0590351793139705,-15.442416641395422
761,128.02999877929688,264.9494934082031,2.0694329136481007,-16.780205631817918
762,128.30999755859375,264.0799865722656,2.0581403756295096,-15.363685505286835
763,128.20440673828125,265.3140869140625,2.0694615237031546,-16.804070968114072
764,129.27000427246094,269.4100036621094,2.084087528103402,-18.818207163103576
765,129.10000610351562,268.67999267578125,2.0811772267489044,-18.420309259636635
766,128.80999755859375,270.760009765625,2.102010829108667,-21.06689499258786
767,129.52999877929688,275.0299987792969,2.123291912076013,-23.930269884736614
768,129.052001953125,274.4599914550781,2.1267395104399003,-24.294090263032015
769,129.47000122070312,275.864990234375,2.130725169022879,-24.882474214943553
770,129.44000244140625,276.7300109863281,2.137901775083756,-25.806101404461113
771,129.44000244140625,277.3699951171875,2.1428460281646307,-26.44608553532049
772,129.22000122070312,276.4100036621094,2.1390651683249176,-25.915894495707104
773,130.35000610351562,280.79998779296875,2.1542000356331044,-28.098270111678257
774,130.17999267578125,277.4599914550781,2.131356637468124,-25.09041666663745
775,130.47000122070312,279.25,2.1403387551719306,-26.31385656845188
776,130.35000610351562,279.1600036621094,2.141618646649072,-26.458285980818882
777,130.57000732421875,280.3399963378906,2.1470474122114247,-27.208478241135392
778,130.86000061035156,281.46051025390625,2.1508521239578964,-27.762453324032148
779,130.72999572753906,280.75,2.1475561017008302,-27.305924172897416
780,131.27000427246094,278.04998779296875,2.118153262308537,-23.550936469729546
781,132.17999267578125,280.8900146484375,2.125056969381295,-24.61318503576342
782,132.32000732421875,279.1636962890625,2.109761795924317,-22.61333022110301
783,132.3249969482422,276.9599914550781,2.093028511940255,-20.399877520850335
784,132.08999633789062,277.2799987792969,2.0991748540139663,-21.178988479316043
785,132.13999938964844,277.8599853515625,2.1027696884742793,-21.661287718978084
786,132.02000427246094,278.010009765625,2.1058173062308954,-22.04573788329827
787,131.1300048828125,273.4700012207031,2.085487615630734,-19.244456542760698
788,131.69000244140625,274.94000244140625,2.0877818918997835,-19.620431182276658
789,132.5,277.0899963378906,2.0912452553803065,-20.18799164454469
790,132.125,275.29998779296875,2.083632830978004,-19.13059337916655
791,132.25,274.6300048828125,2.0765973904182418,-18.216407042495742
792,131.92999267578125,275.07000732421875,2.0849694731675226,-19.281584564573844
793,131.8800048828125,274.8399963378906,2.0840156669853873,-19.14923110086067
794,131.61270141601562,279.44000244140625,2.1231993526074824,-24.271448584464505
795,132.2100067138672,280.2157897949219,2.11947489270894,-23.880323934694783
796,132.27000427246094,281.42608642578125,2.127663698007267,-24.973407690425343
797,132.7100067138672,283.05999755859375,2.1329212812783025,-25.747717992308306
798,132.44000244140625,282.7525939941406,2.1349485712916327,-25.967802175923506
799,132.3350067138672,282.42999267578125,2.134204695258355,-25.8503233890396
800,132.3699951171875,282.4700012207031,2.1339428242074927,-25.821977630128682
801,131.92999267578125,281.1199951171875,2.1308270349718095,-25.331572357542594
802,131.88259887695312,281.1531982421875,2.131844539282277,-25.45736530709757
803,131.94000244140625,283.3399963378906,2.1474912164240725,-27.532018225731857
804,131.82000732421875,282.7650146484375,2.1450841976738855,-27.19146228653636
805,131.78500366210938,282.67999267578125,2.1450088008538484,-27.174824427701477
806,131.6999969482422,283.25,2.1507213862071435,-27.91090319834512
807,131.6300048828125,283.6499938964844,2.1549037709830077,-28.447635512483597
808,131.47000122070312,282.8399963378906,2.1513652826630585,-27.950225494225773
809,131.54010009765625,279.4800109863281,2.1246753710757424,-24.453293055089087
810,131.72000122070312,280.85009765625,2.13217503077359,-25.471919959555972
811,132.1199951171875,281.8299865722656,2.133136519739413,-25.670369834720358
812,131.9600067138672,281.54998779296875,2.13360089018078,-25.702928785770833
813,132.16000366210938,281.6700134277344,2.1312803088888677,-25.432234900110867
814,132.52000427246094,282.8699951171875,2.13454562328271,-25.928909528802418
815,132.80499267578125,284.46539306640625,2.1419781540960265,-26.967546321159258
816,132.21499633789062,282.7149963378906,2.1382975015585974,-26.369782611395177
817,132.2899932861328,280.7699890136719,2.1223826688568086,-24.278259193265395
818,132.64999389648438,280.510009765625,2.1146628169807955,-23.314972884457003
819,132.5800018310547,279.8349914550781,2.1106877929574095,-22.77669299156423
820,132.61500549316406,280.05999755859375,2.1118273646116923,-22.933314981258487
821,132.6199951171875,280.3500061035156,2.1139346736952365,-23.213575659912006
822,130.1699981689453,280.05999755859375,2.1514942114012237,-27.709948312678332
823,129.8800048828125,281.489990234375,2.167308127901261,-29.70647982157845
824,129.42999267578125,279.95001220703125,2.1629454380662656,-29.0456579776781
825,129.3800048828125,281.2687072753906,2.1739735404257647,-30.462010568652428
826,129.23500061035156,281.42999267578125,2.177660783430515,-30.90658029059679
827,129.4499969482422,282.6700134277344,2.1836231756788216,-31.726578303342077
828,129.52000427246094,282.2799987792969,2.17943166667511,-31.1997954272619
829,131.4600067138672,287.6600036621094,2.188194043593984,-32.78975836096981
830,131.2100067138672,288.80999755859375,2.201127831571632,-34.428159110483364
831,130.92999267578125,288.0799865722656,2.2002597012712823,-34.245191224737425
832,131.1750030517578,288.32720947265625,2.198034707564602,-34.01375513836723
833,131.25999450683594,288.3800048828125,2.1970136900150017,-33.90050891208716
834,131.33999633789062,288.54998779296875,2.1969696652848483,-33.91419805207545
835,131.4600067138672,289.135009765625,2.1994142324589223,-34.26476446448544
836,132.92999267578125,289.0199890136719,2.174227073935053,-31.277938841910267
837,132.6999969482422,288.07000732421875,2.1708365783653822,-30.77728311044717
838,133.08999633789062,288.7699890136719,2.169734743102245,-30.71535130157434
