,crm,nvda,Ratio,Spread
79,217.2100067138672,221.50709533691406,1.0197831061655804,3.1832176630790894
80,217.39500427246094,223.91000366210938,1.0299684871391213,0.9725629711750214
81,219.83999633789062,227.38999938964844,1.0343431731146573,0.033458115495220264
82,217.75999450683594,224.48069763183594,1.0308628916905536,0.7811750809870814
83,215.67999267578125,223.24000549316406,1.0350519894014802,-0.13971757266165397
84,217.24000549316406,233.4700927734375,1.074710398038469,-8.748604365736442
85,217.4499969482422,231.38999938964844,1.0641067033205076,-6.450283127992096
86,217.97999572753906,235.22999572753906,1.0791357020740628,-9.739492786673056
87,219.0,236.49009704589844,1.0798634568305865,-9.939582671131122
88,215.8000030517578,237.88929748535156,1.1023600283652257,-14.664292076739999
89,211.9600067138672,229.19000244140625,1.081288899706436,-9.955607792181583
90,211.0,227.75999450683594,1.0794312535869002,-9.523260476096768
91,218.8300018310547,226.19900512695312,1.033674556661511,0.17484331837689937
92,217.96499633789062,222.99000549316406,1.023054202462324,2.4849097438479912
93,215.4208984375,221.47000122070312,1.0280803897257822,1.3610301266150755
94,212.9429931640625,217.0,1.0190520795056721,3.255936327734643
95,213.58999633789062,219.77499389648438,1.028957337256607,1.1533227148872796
96,213.00999450683594,218.97079467773438,1.027983664262792,1.354770955821918
97,212.69000244140625,219.3000030517578,1.0310780973928126,0.6930196138217168
98,215.22500610351562,215.96609497070312,1.003443321390039,6.661360647136943
99,221.2899932861328,223.22999572753906,1.0087667879265456,5.700331293504176
100,220.88999938964844,222.22000122070312,1.0060211047794363,6.294643126049747
101,219.17999267578125,221.99000549316406,1.0128205717277283,4.74756132785066
102,217.57000732421875,216.9600067138672,0.9971963019266596,8.104427035898338
103,219.99000549316406,222.9499969482422,1.0134551178742985,4.629353452718531
104,222.07000732421875,228.44000244140625,1.0286846260507725,1.3009327518751077
105,226.42999267578125,236.8000030517578,1.0457978656159084,-2.528072793967569
106,227.44000244140625,237.41000366210938,1.0438357417942414,-2.0884484872279376
107,229.4499969482422,238.82000732421875,1.0408368293772092,-1.4096205465201608
108,228.49600219726562,238.77000427246094,1.044963596633632,-2.3510303458842277
109,230.55999755859375,241.55360412597656,1.047682194152474,-2.9896796912529755
110,230.14999389648438,240.49009704589844,1.0449276707522521,-2.352257659552892
111,232.7100067138672,245.0500030517578,1.0530273558586738,-4.2517406352100995
112,227.97000122070312,242.3699951171875,1.0631661789681854,-6.497653263096398
113,229.36000061035156,243.77499389648438,1.062848767212125,-6.4581333419095035
114,230.52000427246094,243.143798828125,1.054762251959459,-4.621436317919406
115,231.37319946289062,243.89950561523438,1.0541389676134587,-4.4904834295520875
116,230.07000732421875,241.06640625,1.047795882017272,-3.0116907126904966
117,231.2899932861328,244.30999755859375,1.0562929856474754,-4.987445107515301
118,231.99000549316406,246.39999389648438,1.0621146948666498,-6.349972979481409
119,229.89999389648438,253.5500030517578,1.102870855951054,-15.671969301163161
120,226.36500549316406,248.25,1.0966801138681166,-14.045605887391845
121,224.92999267578125,247.82000732421875,1.1017650619916732,-15.106910880933784
122,223.35989379882812,249.8249969482422,1.1184863705802537,-18.74358265263143
123,224.27000427246094,249.45989990234375,1.1123195039461458,-17.432678285910157
124,224.4499969482422,251.36000061035156,1.1198930898997284,-19.14572654767059
125,224.91000366210938,252.4499969482422,1.1224489477467048,-19.75767353857745
126,217.3699951171875,250.22500610351562,1.1511478664229415,-25.368429548172855
127,213.91380310058594,246.22000122070312,1.151024373611488,-24.955177321961514
128,211.3800048828125,243.1199951171875,1.150156067277846,-24.488351445778193
129,213.9600067138672,244.82000732421875,1.1442325651616811,-23.507167588987045
130,214.82000732421875,243.7176971435547,1.1345204768367867,-21.51112538704885
131,214.07000732421875,243.52000427246094,1.1375718033383295,-22.092849423207753
132,212.75999450683594,239.47000122070312,1.1255405499317637,-19.404241222897696
133,215.99000549316406,242.54989624023438,1.1229681470048896,-19.127436011287728
134,216.72500610351562,240.00599670410156,1.1074218015685098,-15.819707271756217
135,219.0399932861328,240.6699981689453,1.09874911224343,-14.077921869659976
136,220.306396484375,243.47300720214844,1.105156323590525,-15.564856150718073
137,220.1199951171875,243.48500061035156,1.1061466745932145,-15.770562061749134
138,220.36000061035156,245.3199005126953,1.113268741301552,-17.356042845152103
139,219.22999572753906,243.1300048828125,1.1090179702643272,-16.340473763192108
140,219.47999572753906,246.75,1.1242482449576576,-19.700663244628714
141,218.85000610351562,246.79989624023438,1.1277125399004948,-20.40525890400656
142,217.88999938964844,246.69000244140625,1.1321768008280881,-21.29302572366393
143,219.57460021972656,250.0449981689453,1.1387701397098173,-22.897346292623382
144,219.94000244140625,249.4199981689453,1.1340365345107821,-21.89261206659029
145,218.75,248.9615936279297,1.1381101422991071,-22.670884888913264
146,216.82000732421875,247.3300018310547,1.1407157710368179,-23.044984988541813
147,213.44000244140625,241.9698944091797,1.133667033552464,-21.197454836347532
148,215.2899932861328,248.02000427246094,1.1520275535650562,-25.325012509438807
149,216.19000244140625,248.9499969482422,1.1515333463013158,-25.319695382150343
150,216.0,248.77999877929688,1.1517592536078558,-25.347152033540112
151,215.88999938964844,246.41000366210938,1.1413683095963005,-23.09147203037412
152,216.5800018310547,250.02999877929688,1.154446378545768,-25.99440105572478
153,217.5800018310547,251.0800018310547,1.1539663559062376,-26.005181564479074
154,218.5,256.3500061035156,1.1732265725561355,-30.319103000250067
155,220.43499755859375,263.0299987792969,1.193231572538208,-34.98820259248393
156,219.86000061035156,264.25,1.2019012065242323,-36.80575360395855
157,220.55999755859375,264.8800048828125,1.2009430894758908,-36.708305878124094
158,220.65499877929688,265.2618103027344,1.202156360699782,-36.99138388787844
159,220.26499938964844,265.8699951171875,1.2070460393340292,-38.004864859811846
160,222.13999938964844,267.0799865722656,1.2023047956518151,-37.26631404675837
161,220.59500122070312,265.5299987792969,1.2036990743667701,-37.321923179856725
162,220.35000610351562,264.87811279296875,1.2020789900433895,-36.924641642235656
163,220.47000122070312,267.67999267578125,1.2141334022483097,-39.60181989421656
164,217.77499389648438,261.1199951171875,1.1990357131696507,-35.84253470051053
165,217.97000122070312,261.44000244140625,1.1994311188569846,-35.95988601735036
166,217.19000244140625,259.239990234375,1.1936092238145861,-34.57046612527964
167,217.64999389648438,258.2200012207031,1.1864002226598458,-33.072443621901584
168,216.75,252.54989624023438,1.1651667646608275,-28.337632587224988
169,213.4600067138672,249.39999389648438,1.1683687156948,-28.60676543275443
170,212.74009704589844,249.55999755859375,1.173074568565001,-29.514915450743104
171,211.34320068359375,246.93069458007812,1.1683872193729248,-28.337298662174135
172,207.72799682617188,241.30999755859375,1.1616633349645378,-26.473602986875846
173,207.22000122070312,239.77000427246094,1.1570794462890186,-25.46153018569288
174,207.88999938964844,239.41000366210938,1.1516186654721325,-24.405252374402266
175,207.55999755859375,244.6116943359375,1.1785107786334605,-29.94988839029486
176,209.6699981689453,248.2801055908203,1.1841470298996437,-31.425539445149155
177,209.1199951171875,247.7270965576172,1.184616977533855,-31.444105982053458
178,207.06930541992188,243.63499450683594,1.1765867182137952,-29.483126893375726
179,206.1199951171875,241.74000549316406,1.172812008634704,-28.574682546610916
180,206.63999938964844,242.06019592285156,1.1714101656882674,-28.354472813898866
181,206.38999938964844,242.61990356445312,1.1755409868789495,-29.173986091251294
182,209.66000366210938,257.6300048828125,1.228799009743471,-40.78582525395143
183,211.1999969482422,261.4200134277344,1.2377841723728782,-42.975438059850035
184,210.3249969482422,260.6099853515625,1.2390823208507864,-43.074729708806245
185,210.7899932861328,262.69000244140625,1.2462166649667414,-44.67151212189995
186,212.02999877929688,262.7900085449219,1.2394001323296773,-43.48287656347131
187,213.23500061035156,264.92999267578125,1.2424320206226038,-44.37059562713813
188,214.22999572753906,265.20001220703125,1.2379219413527722,-43.60659380242845
189,210.57000732421875,261.06201171875,1.239787256676055,-43.27213577000913
190,209.80999755859375,262.135009765625,1.2493923684090336,-45.13495309822443
191,209.4600067138672,258.6224060058594,1.2347101962960905,-41.9860677141435
192,209.39999389648438,258.75,1.235673388452492,-42.1760283809775
193,210.69000244140625,262.7703857421875,1.247189627876458,-44.855808162615034
194,211.94000244140625,265.57000732421875,1.2530433342692786,-46.35640156589187
195,211.75999450683594,265.1099853515625,1.2519361174379156,-46.08344789676059
196,205.4600067138672,242.44000244140625,1.17998634536715,-29.96055432170445
197,204.49000549316406,249.2899932861328,1.2190815521028795,-37.81859230172665
198,202.22999572753906,246.40089416503906,1.218419123625017,-37.27814627647848
199,201.50999450683594,245.23500061035156,1.2169867862411774,-36.86049422133573
200,201.25999450683594,245.25999450683594,1.2186226831011142,-37.145293753570996
201,200.04119873046875,245.22500610351562,1.2258725085622315,-38.376905396368926
202,199.9600067138672,245.11849975585938,1.2258376251537726,-38.354775622676954
203,198.49000549316406,235.6999969482422,1.18746531525669,-30.463931221857138
204,197.6300048828125,234.89199829101562,1.1885442113422917,-30.549664585904708
205,197.25999450683594,236.7799072265625,1.200344285816945,-32.82209664531163
206,196.0,233.27099609375,1.190158143335459,-30.62260020806363
207,198.1300048828125,239.10000610351562,1.2067834260890244,-34.23806112690295
208,196.79220581054688,236.86000061035156,1.203604581974035,-33.3883265876465
209,196.97999572753906,236.38999938964844,1.200071096136183,-32.72316985185634
210,199.8643035888672,240.4250030517578,1.2029411892697277,-33.76073576351126
211,196.60000610351562,232.8000030517578,1.184130192392679,-29.52806729735832
212,195.99000549316406,232.17999267578125,1.18465220760392,-29.541983306904996
213,194.67999267578125,232.18499755859375,1.1926495083923343,-30.90838304116528
214,194.9499969482422,233.1898956298828,1.1961523430636065,-31.632686585805658
215,196.5570068359375,236.82290649414062,1.204856088858803,-33.59565654794096
216,195.05999755859375,234.0500030517578,1.1998872448537374,-32.37847889365918
217,195.1300048828125,232.77000427246094,1.1928970350421175,-31.025726924858816
218,193.7100067138672,231.30999755859375,1.194104535344249,-31.041414319183303
219,194.26010131835938,234.55430603027344,1.2074239869044374,-33.714052077090116
220,191.99000549316406,227.69000244140625,1.1859471635335377,-29.20888324454407
221,191.75999450683594,227.0,1.1837714148031424,-28.757913405268482
222,191.8300018310547,224.78990173339844,1.1718182744499561,-26.475061949163432
223,190.4199981689453,223.85000610351562,1.17555933334749,-27.00047391066221
224,193.7949981689453,221.6999053955078,1.1439918857050984,-21.342997120017515
225,195.92999267578125,224.04989624023438,1.1435201582995262,-21.474253544051493
226,195.00999450683594,222.56080627441406,1.1412789730970037,-20.941246414921125
227,196.8000030517578,223.39999389648438,1.1351625530093659,-19.920216804939685
228,200.5399932861328,228.3101043701172,1.1384766730512534,-20.943645116396965
229,202.3249969482422,234.02639770507812,1.1566855368095996,-24.804922406350016
230,204.2899932861328,237.50999450683594,1.1626119844948768,-26.246450716852536
231,205.06500244140625,238.34010314941406,1.1622661122661122,-26.27115237423638
232,206.58999633789062,241.35000610351562,1.1682560161759858,-27.696247293168597
233,207.61000061035156,240.6013946533203,1.1589104279465223,-25.887624409071975
234,206.9199981689453,239.30499267578125,1.156509737064633,-25.308288523369754
235,207.57000732421875,238.14999389648438,1.1473237244940715,-23.47778557675406
236,208.1508026123047,240.00999450683594,1.1530582226669153,-24.734210630856495
237,208.05999755859375,241.60000610351562,1.1612035419517697,-26.418588886371225
238,208.38999938964844,242.11500549316406,1.1618360103761816,-26.590642933955195
239,211.4600067138672,245.00999450683594,1.1586587852442767,-26.295211129113028
240,208.83999633789062,241.92999267578125,1.1584466429713636,-25.93798314367632
241,208.77000427246094,240.44000244140625,1.1516980290310936,-24.520730241527218
242,207.6999969482422,238.05650329589844,1.1461555454679229,-23.24920682852641
243,209.00999450683594,240.3592987060547,1.14998949822083,-24.190623244512466
244,210.7100067138672,243.88999938964844,1.1574675697335908,-25.95463291917818
245,212.1479949951172,242.02499389648438,1.140830927495001,-22.595237587564213
246,210.63499450683594,238.2987060546875,1.131334831672302,-20.44129396076454
247,210.89999389648438,235.11000061035156,1.1147937762660636,-16.977195176823784
248,210.50999450683594,231.86000061035156,1.101420391718372,-14.132491334304065
249,211.52999877929688,233.26499938964844,1.1027513862609584,-14.477478679699631
250,210.2899932861328,233.2924041748047,1.1093842390178474,-15.79352512680015
251,208.77000427246094,234.8800048828125,1.125065862317443,-18.960732682933468
252,205.3076934814453,238.41000366210938,1.161232682610872,-26.088842887138128
253,207.92999267578125,239.6999969482422,1.1527918308639529,-24.653683736017058
254,210.52999877929688,240.5063934326172,1.1423853836846558,-22.758095265671898
255,211.37060546875,242.4803924560547,1.147181236096256,-23.85851686763013
256,211.1699981689453,242.4499969482422,1.148127096891252,-24.036596988065753
257,210.5050048828125,242.8300018310547,1.1535592798196765,-25.107677884773437
258,210.41000366210938,242.13999938964844,1.150800794521601,-24.516402853534743
259,207.02200317382812,238.15499877929688,1.1503849597056,-24.052288726311986
260,205.8000030517578,237.88999938964844,1.155928065413197,-25.057219411072055
261,206.00999450683594,237.5800018310547,1.1532450277463173,-24.52899399852302
262,207.14500427246094,240.8300018310547,1.1626155440093904,-26.599466263556366
263,207.58999633789062,238.4550018310547,1.1486825282415132,-23.76202047770414
264,205.35000610351562,236.86590576171875,1.1534740624371649,-24.500772756038458
265,204.61000061035156,237.14999389648438,1.1590342270126877,-25.553891281246592
266,202.55999755859375,231.3300018310547,1.142032013325527,-21.864308600429638
267,200.1199951171875,228.7700958251953,1.1431646082703066,-21.840108136663275
268,200.92999267578125,229.9575958251953,1.1444662529613123,-22.18584041399484
269,200.5500030517578,228.80999755859375,1.1409124611159573,-21.433135930785852
270,200.72000122070312,226.4302978515625,1.1280903570869822,-18.87677029431731
271,201.97000122070312,226.60499572753906,1.12197353249464,-17.75243999153949
272,203.0,229.36000061035156,1.1298522197554264,-19.437046923640565
273,198.9499969482422,219.01010131835938,1.1008298802604954,-13.29600210226815
274,201.4199981689453,220.66000366210938,1.0955218233942496,-12.37902349621726
275,202.1199951171875,218.8000030517578,1.0825252737855025,-9.79157027721874
276,199.80999755859375,218.59500122070312,1.0940143330746037,-11.987169983337767
277,198.9199981689453,218.63999938964844,1.099135337835438,-12.957075581265117
278,197.60000610351562,215.75,1.0918521929952585,-11.43884170259699
279,196.11000061035156,213.3800048828125,1.0880628433976423,-10.617293883104653
280,192.41000366210938,209.47999572753906,1.088716759734625,-10.562404965488726
281,190.84500122070312,212.3249053955078,1.1125515682224456,-15.033700450422403
282,195.25,218.72500610351562,1.1202305050116037,-16.85602712508191
283,195.9499969482422,220.42990112304688,1.1249293419548803,-17.833469535966202
284,194.36000061035156,219.0,1.126775053057579,-18.055928450548322
285,193.75999450683594,217.16000366210938,1.1207680110377372,-16.83947198137082
286,192.1300048828125,215.10000610351562,1.1195544716438925,-16.473396384924058
287,203.84500122070312,228.74009704589844,1.1221275757370246,-17.93899904176726
288,203.25999450683594,225.47279357910156,1.1092826905075932,-15.279647739829587
289,203.91000366210938,227.89999389648438,1.117649893597804,-17.03134388989355
290,204.5800018310547,230.67999267578125,1.1275784075233333,-19.115065468251373
291,203.34300231933594,229.99009704589844,1.131045054034931,-19.71068761663105
292,203.9600067138672,231.25999450683594,1.1338497102094507,-20.339380201639415
293,203.16000366210938,230.13999938964844,1.132801709200653,-20.050766290310264
294,199.36929321289062,222.88999938964844,1.11797557085003,-16.74015804313737
295,197.85000610351562,219.5,1.1094262988556949,-14.929036066846097
296,199.22000122070312,221.9199981689453,1.1139443670773514,-15.925304426205402
297,199.05999755859375,222.2899932861328,1.1166984628375738,-16.461578956020105
298,200.02000427246094,225.8800048828125,1.1292870715827297,-19.053929934214267
299,200.69000244140625,226.1199951171875,1.126712802662932,-18.597642967650216
300,200.2100067138672,226.5800018310547,1.1317116739068618,-19.556472062121372
301,200.6699981689453,226.79989624023438,1.1302132770703976,-19.298332981594882
302,200.81500244140625,222.8300018310547,1.1096282604486782,-15.177746863641973
303,200.38999938964844,223.22560119628906,1.1139557955795885,-16.01501898110834
304,200.02000427246094,225.8300018310547,1.1290370813283064,-19.003926882456454
305,199.8800048828125,225.94000244140625,1.130378211536829,-19.259418014537403
306,198.4600067138672,222.7841033935547,1.1225642238073545,-17.579213074877543
307,197.9199981689453,221.0,1.116612783167841,-16.356298734620196
308,198.98379516601562,220.8300018310547,1.1097888732437353,-15.080778745139954
309,197.0,218.8800048828125,1.111066014633566,-15.192386454122614
310,197.3800048828125,215.49989318847656,1.0918020460908495,-11.417365119116512
311,193.08999633789062,212.7509002685547,1.101822488495257,-13.126645788755186
312,192.07000732421875,211.9040069580078,1.1032644289970208,-13.339748054832059
313,193.79119873046875,213.69000244140625,1.1026816689369543,-13.337042628031556
314,193.17999267578125,213.19000244140625,1.1035822058405826,-13.472221738483059
315,194.75999450683594,222.3249969482422,1.1415331855559214,-20.965242724500115
316,195.19000244140625,227.0399932861328,1.1631742940025198,-25.23336512311488
317,194.75,227.78529357910156,1.1696292353227296,-26.435925872169605
318,193.55999755859375,226.49000549316406,1.1701281687844713,-26.377315149570705
319,193.22999572753906,226.9698944091797,1.1746100472372574,-27.200149407650798
320,195.74000549316406,229.61000061035156,1.1730356297469826,-27.231796877226202
321,196.2899932861328,229.6300048828125,1.1698507959500504,-26.680241436857244
322,205.3800048828125,244.9250030517578,1.1925455118744848,-32.528694638369615
323,203.47999572753906,242.5,1.1917633432856416,-32.078223932685034
324,202.22000122070312,242.83999633789062,1.2008703138758998,-33.72763496614016
325,200.77000427246094,236.5399932861328,1.178164009824541,-28.934501430281955
326,198.42999267578125,234.51499938964844,1.1818525830055702,-29.34130033595676
327,203.9272003173828,242.92999267578125,1.1912584113237288,-32.043471517366015
328,205.6300048828125,245.0,1.1914603617289425,-32.34388595086091
329,207.5800018310547,245.0399932861328,1.1804605025756099,-30.35739844959238
330,206.42999267578125,242.99000549316406,1.1771061091631385,-29.50252609544421
331,206.6199951171875,242.96499633789062,1.175902633237841,-29.28006211983572
332,208.27999877929688,244.86000061035156,1.175628970834672,-29.449953165164175
333,208.66000366210938,244.1999969482422,1.1703248953435466,-28.395039862384635
334,209.5800018310547,247.00010681152344,1.1785480706820186,-30.23906688897597
335,210.4600067138672,247.69000244140625,1.1768981969964272,-30.01444160668686
336,211.8800048828125,260.8399963378906,1.2310741472851916,-41.68874139497956
337,211.760498046875,261.2550048828125,1.2337287043260612,-42.2279441378507
338,215.2050018310547,259.7654113769531,1.2070602874782637,-37.158744650010846
339,216.55999755859375,261.7401123046875,1.2086263172120213,-37.725303472013195
340,216.72999572753906,262.07000732421875,1.2092004452105405,-37.878532562107154
341,219.15499877929688,264.75,1.2080491043994859,-38.038407399649344
342,218.64999389648438,264.67999267578125,1.2105190947368099,-38.49321253397619
343,211.27000427246094,259.94989013671875,1.2304155103886805,-41.43256157933092
344,214.74000549316406,267.5299987792969,1.245832131581152,-45.40656672910464
345,215.0,267.5799865722656,1.2445580770803053,-45.18636236951238
346,212.1999969482422,261.4100036621094,1.2319038992534483,-41.92620575122152
347,213.63999938964844,265.5899963378906,1.2431660601790815,-44.60971542791327
348,213.3800048828125,266.44000244140625,1.2486643375405961,-45.72991368398988
349,213.72999572753906,267.4100036621094,1.2511580452329258,-46.33619652900833
350,216.5800018310547,269.6549987792969,1.2450595461239484,-45.61940105572478
351,220.04200744628906,271.3999938964844,1.2334008267159238,-43.76660189355593
352,218.97999572753906,267.45001220703125,1.2213444945893592,-40.92028672316172
353,218.42999267578125,267.5799865722656,1.22501485851093,-41.621836658503554
354,218.0,265.6600036621094,1.218623870009676,-40.148711830345576
355,218.32000732421875,263.9082946777344,1.20881406112182,-38.06444402071622
356,218.33999633789062,265.2900085449219,1.2150316616034658,-39.42538485428349
357,210.66000366210938,261.59991455078125,1.2418110225155865,-43.71651237891666
358,211.28500366210938,264.19000244140625,1.2503963739135195,-45.65708618016447
359,211.64999389648438,263.55999755859375,1.245263430942965,-44.64777521781332
360,210.08999633789062,259.302490234375,1.2342448224775788,-42.01145252351566
361,209.82000732421875,259.3699951171875,1.2361547329297484,-42.35953607569925
362,210.69000244140625,258.0899963378906,1.2249750502977308,-40.17541875831816
363,211.11000061035156,256.2300109863281,1.2137274892024426,-37.878961841567474
364,210.77000427246094,266.760009765625,1.265645036571647,-48.76229247973893
365,212.41400146484375,277.7200012207031,1.3074467751913617,-58.013804991858336
366,212.39610290527344,277.6499938964844,1.3072273459758983,-57.96239825423234
367,212.4199981689453,279.8299865722656,1.3173429478598653,-60.11755843333478
368,212.88499450683594,280.0050048828125,1.3152876534650322,-59.80934206713164
369,213.4499969482422,281.0050048828125,1.3164910231924303,-60.22217879317023
370,213.91000366210938,281.5350036621094,1.3161376225621497,-60.274128225483366
371,212.38279724121094,278.5450134277344,1.311523423958771,-58.87124533152573
372,209.82000732421875,274.5400085449219,1.3084548611262619,-57.52954950343363
373,209.91000366210938,276.42010498046875,1.316850555752551,-59.316119715856814
374,209.78829956054688,275.2401123046875,1.3119898148812186,-58.26260468599531
375,210.66000366210938,277.9599914550781,1.319472071693853,-60.076589283213536
376,209.0,274.19000244140625,1.3119138872794558,-58.03171349667414
377,211.02999877929688,277.1700134277344,1.313415225470428,-58.902103989287326
378,211.75999450683594,277.635009765625,1.3110833819778103,-58.60847231082309
379,210.88929748535156,276.5840148925781,1.3115128088080892,-58.46232541062881
380,209.67999267578125,272.80999755859375,1.3010778666919718,-55.94504489611248
381,212.3350067138672,277.7699890136719,1.3081686025893122,-58.14588591082088
382,212.89120483398438,278.2349853515625,1.3069350871894128,-58.032868623909536
383,214.97000122070312,280.8699951171875,1.3065543728067754,-58.50754632214216
384,215.27000427246094,282.20001220703125,1.3109119087945897,-59.52579347762935
385,218.0399932861328,284.3450012207031,1.3040956245470003,-58.79214746442133
386,219.4600067138672,282.8736877441406,1.2889532447383565,-55.84512402238957
387,219.6699981689453,282.8399963378906,1.287567709270713,-55.59320476218426
388,219.32000732421875,282.8299865722656,1.2895767696841294,-55.946913372243955
389,220.5800018310547,284.260009765625,1.2886934781301875,-56.0675218700388
390,221.91000366210938,287.4200134277344,1.2952098088618558,-57.84535764708019
391,221.3000030517578,286.5899963378906,1.2950293374865556,-57.64926694275971
392,218.125,283.82000732421875,1.3011805493373925,-58.17881267457952
393,215.72999572753906,278.8800048828125,1.2927270681219043,-55.72775266370442
394,216.89999389648438,280.2749938964844,1.2921853470878646,-55.90685320493549
