,qcom,adbe,Ratio,Spread
1378,115.9000015258789,337.70001220703125,2.9137187900004244,-9.197162763562801
1379,116.16999816894531,338.5299987792969,2.914091453173433,-9.261880436606873
1380,116.20999908447266,338.1000061035156,2.9093882520191046,-8.718510586036302
1381,116.91000366210938,338.75,2.8975279222387806,-7.384436360435416
1382,116.20999908447266,338.0,2.9085276883472733,-8.618504482520677
1383,116.0199966430664,338.2699890136719,2.915617986564453,-9.427029670320508
1384,117.0999984741211,339.2900085449219,2.8974381978314407,-7.385930355714322
1385,117.18000030517578,339.82000732421875,2.8999829871924745,-7.689174785432613
1386,117.05999755859375,340.4700012207031,2.908508528289373,-8.679300206284893
1387,117.55000305175781,341.5,2.905146670643947,-8.320444812776543
1388,118.4000015258789,342.92999267578125,2.8963681440563698,-7.3412319916188835
1389,119.93000030517578,343.6099853515625,2.8650878385492127,-3.6846504480130307
1390,120.2300033569336,341.8800964355469,2.84355058546067,-1.1044435333201363
1391,121.44000244140625,344.8999938964844,2.8400855316426368,-0.6947625486999414
1392,121.1500015258789,342.8900146484375,2.830293110439562,0.49324840048825536
1393,121.91999816894531,344.8399963378906,2.8284120859323147,0.7257178583954556
1394,121.6500015258789,343.8500061035156,2.826551597127334,0.9504391935489025
1395,121.58999633789062,344.44000244140625,2.8327988552958754,0.19036628123183164
1396,120.63999938964844,340.3599853515625,2.821286364999495,1.5777457494058922
1397,120.33000183105469,337.9700012207031,2.808692728977255,3.0890838062543935
1398,120.72000122070312,339.2340087890625,2.810089507610814,2.9304766614844766
1399,120.76000213623047,340.29998779296875,2.817985937173744,1.9778748323675472
1400,120.2300033569336,341.3500061035156,2.8391416166739227,-0.5743532012888863
1401,120.5,342.6300048828125,2.8434025301478214,-1.0890830813642083
1402,120.26000213623047,344.1000061035156,2.8613005154757882,-3.2393257263181567
1403,120.19999694824219,349.0968933105469,2.904300350863296,-8.406289507775853
1404,119.81999969482422,346.010009765625,2.8877483779577355,-6.396456686624845
1405,120.01000213623047,344.322998046875,2.869119172717067,-4.170908793746889
1406,120.52999877929688,344.5899963378906,2.858956275017236,-2.9640470614716037
1407,120.25,345.2749938964844,2.8713097205528846,-4.442663219105441
1408,120.4000015258789,345.3599853515625,2.868438380188313,-4.102495674844931
1409,120.27999877929688,344.3800048828125,2.8631527134841366,-3.4626467304628363
1410,123.75,345.44000244140625,2.7914343631628786,5.312603972944203
1411,123.30000305175781,340.7590026855469,2.763657698714784,8.71814835527266
1412,123.18000030517578,339.1000061035156,2.7528820040867243,10.037013412936005
1413,123.11000061035156,339.5299987792969,2.7579400300218007,9.408616087394705
1414,123.2699966430664,342.375,2.7774398420027673,7.017101941363819
1415,122.38009643554688,341.4800109863281,2.790323107533856,5.3897894016122905
1416,122.04000091552734,341.3900146484375,2.797361619857231,4.515831072216486
1417,117.94999694824219,345.5,2.929207367013408,-11.186716313853537
1418,118.07550048828125,342.7049865722656,2.9024224767633178,-8.03598010807525
1419,117.73999786376953,341.7349853515625,2.9024544891445068,-8.016915614696074
1420,118.22000122070312,342.0899963378906,2.8936727525425074,-7.011422128037623
1421,118.80999755859375,345.41180419921875,2.907262110066717,-8.66096531631473
1422,119.01000213623047,344.5899963378906,2.8954708860809806,-7.2722715810401155
1423,117.56999969482422,342.5299987792969,2.913413282881688,-9.29376581692128
1424,117.98999786376953,349.25,2.959996663473473,-14.823339139064217
1425,118.91999816894531,351.70001220703125,2.957450535000714,-14.637391499577916
1426,120.09500122070312,352.5,2.93517628891312,-12.106992359626531
1427,120.06999969482422,351.19000244140625,2.9248771827601225,-10.86785823833668
1428,121.44000244140625,354.9800109863281,2.923089623269753,-10.774779638543691
1429,122.3499984741211,354.9800109863281,2.901348716088557,-8.195519191663266
1430,122.91000366210938,356.32000732421875,2.8990317851081873,-7.948256706988673
1431,129.16000366210938,361.2401123046875,2.7968419174848753,4.846416414277428
1432,130.17010498046875,363.5899963378906,2.7931912353642576,5.359527695475322
1433,131.3800048828125,364.2699890136719,2.7726440514185633,8.108832346946883
1434,131.60000610351562,364.6600036621094,2.770972543688717,8.342381347608068
1435,130.7899932861328,364.75,2.788821918524199,5.956513438597824
1436,130.529296875,363.8599853515625,2.7875733192680046,6.107619435013476
1437,131.02000427246094,364.8800048828125,2.7849182795325746,6.47844352918753
1438,132.27000427246094,360.7550048828125,2.7274135724657484,14.146399149534489
1439,132.52000427246094,360.739990234375,2.7221549849386824,14.870004922041403
