,klac,asml,Ratio,Spread
89,323.1549987792969,600.030029296875,1.8567870884357687,-96.05803494284555
90,321.4800109863281,597.5700073242188,1.8588092164449757,-96.2102174594587
91,326.0299987792969,612.6400146484375,1.8790909331725598,-104.18435304729428
92,325.2699890136719,606.3499755859375,1.8641436224245427,-99.07957690431408
93,323.32000732421875,601.2750244140625,1.8596901236956738,-97.0456932223426
94,325.739990234375,604.9793090820312,1.8572460465991272,-96.97592637280081
95,328.9599914550781,607.3585815429688,1.8462992379603949,-94.33348961323986
96,328.1600036621094,604.97998046875,1.843551845799188,-93.20249864873409
97,327.92999267578125,605.6300048828125,1.846827122890185,-94.2112335761447
98,333.5,606.4500122070312,1.8184408162129873,-86.34461154182998
99,336.6737060546875,605.5999755859375,1.7987741979694936,-80.545064698347
100,336.7900085449219,607.219970703125,1.8029631381482403,-81.98368184467483
101,336.385009765625,607.5700073242188,1.8061744420405086,-82.96532881771793
102,335.7699890136719,607.7050170898438,1.8098848526486362,-84.05948585354383
103,338.67999267578125,613.5150146484375,1.8114888033429128,-85.33122667864848
104,337.79998779296875,617.1699829101562,1.8270278425480824,-90.35859461701659
105,350.2401123046875,645.2960205078125,1.8424389378519967,-99.08380479790378
106,346.8999938964844,642.6849975585938,1.852652086671331,-101.68181819941276
107,346.2900085449219,634.9099731445312,1.8334631594262953,-94.85808816518329
108,349.739990234375,635.0449829101562,1.8157631401676049,-89.61272579023671
109,347.5799865722656,631.3599853515625,1.8164451629619243,-89.29633263979792
110,347.3999938964844,634.4000244140625,1.8261371202070207,-92.61707683799216
111,345.4800109863281,633.7789916992188,1.8344881658704695,-94.9903274237696
112,350.8999938964844,642.02001953125,1.8296381610101884,-94.77869443695408
113,349.6700134277344,637.3599853515625,1.8227470497217355,-92.03685961111853
114,342.55999755859375,625.8300170898438,1.8269208942961812,-91.59522014206937
115,342.2699890136719,625.2999877929688,1.8269202906013222,-91.51746973710715
116,338.6099853515625,621.2899780273438,1.834824739094118,-93.21536903030528
117,337.0400085449219,622.3300170898438,1.846457397673895,-96.70384412294891
118,336.25,620.0,1.8438661710037174,-95.6058741419073
119,331.0299987792969,611.1099853515625,1.846086419977301,-94.85664158152565
120,332.8900146484375,618.02001953125,1.856529160791849,-98.86591324588176
121,330.69000244140625,613.6314697265625,1.8556093779559895,-97.90836263281744
122,328.7099914550781,613.0599975585938,1.8650482598499754,-100.42478973730954
123,328.55999755859375,611.0599975585938,1.8598125216068653,-98.65871068372132
124,326.0150146484375,610.72998046875,1.8733185682485776,-102.29768716561045
125,324.1499938964844,607.6099853515625,1.8744716853075112,-102.08625986084724
126,327.32000732421875,595.489990234375,1.819289920901557,-85.02251330754024
127,324.6449890136719,585.739990234375,1.8042477477134493,-79.44430182386327
128,327.2200012207031,587.094970703125,1.7941903566803716,-76.78345693832313
129,328.5199890136719,588.3250122070312,1.7908347494269128,-75.98612011562705
130,328.5799865722656,588.97998046875,1.7925010790004818,-76.54751999878101
131,328.7799987792969,591.010009765625,1.7975850476304602,-78.26562297159035
132,331.19000244140625,599.6400146484375,1.8105619439841791,-83.13713933780309
133,320.45001220703125,572.0999755859375,1.7853017749811295,-72.34650634423849
134,318.6099853515625,564.7000122070312,1.772386422804441,-67.81613188556707
135,320.739990234375,573.97998046875,1.7895491611424084,-73.77427992841314
136,317.9800109863281,568.7100219726562,1.7885087185468036,-72.80860962612167
137,320.7463073730469,570.5999755859375,1.7789759771802955,-70.38442323768464
138,316.4800109863281,565.760009765625,1.7876642761809867,-72.19790206975853
139,314.6499938964844,560.4199829101562,1.7810900803466307,-69.71185354033878
140,313.739990234375,547.1500244140625,1.743960098951115,-57.86107891017667
141,316.07000732421875,555.4500122070312,1.757363872989255,-62.52732016020701
142,319.3900146484375,563.010009765625,1.7627664734144792,-64.90964533626948
143,317.9750061035156,562.5499877929688,1.7691641701229581,-66.65638074352705
144,317.6000061035156,562.5700073242188,1.771316109927466,-67.26122643744407
145,314.489990234375,557.989990234375,1.77426947617166,-67.53139240515515
146,314.9200134277344,557.1400146484375,1.769147691136772,-66.01077998180381
147,318.7850036621094,567.4099731445312,1.7799142576541886,-70.2531453911908
148,322.6499938964844,577.0800170898438,1.7885635456574285,-73.89559624979654
149,324.57501220703125,578.9600219726562,1.7837479787364674,-72.77346494162009
150,329.3349914550781,586.469970703125,1.7807702974772437,-72.8600526107291
151,332.79998779296875,591.8499755859375,1.7783954245639002,-72.83626946169136
152,335.32000732421875,592.905029296875,1.7681767158128412,-69.96126089981055
153,332.9800109863281,590.780029296875,1.7742207033596737,-71.48557044365975
154,332.489990234375,578.1900024414062,1.7389696514888622,-59.65974880416957
155,331.6400146484375,578.844970703125,1.745401474899652,-61.64028495998025
156,331.1400146484375,575.4600219726562,1.7378148110055704,-59.03510444640085
157,327.79998779296875,575.0,1.7541184301787018,-63.78397604464743
158,326.2300109863281,570.8499755859375,1.7498389368287184,-62.08238766072856
159,322.1099853515625,566.5399780273438,1.7588401595467509,-64.19772018765406
160,318.9649963378906,563.780029296875,1.7675294648935187,-66.34249640784037
161,323.1000061035156,568.7999877929688,1.760445611414613,-64.91375652041114
162,320.25,564.5599975585938,1.762872748036202,-65.11845464096046
163,321.9100036621094,563.5399780273438,1.7506134373471027,-61.50959891844485
164,316.0,558.280029296875,1.7667089534711233,-65.46651622280126
165,313.17999267578125,555.1699829101562,1.7726866207730405,-66.7543740017245
166,320.9049987792969,564.27001953125,1.7583709249706265,-63.80698215322269
167,326.8900146484375,571.1400146484375,1.7471932119513809,-61.34312696574159
168,330.53131103515625,571.469970703125,1.7289435270546634,-55.994348639154396
169,330.6700134277344,571.0999755859375,1.7270993812408315,-55.408042087289004
170,330.4200134277344,568.5499877929688,1.7206887134193383,-53.24793840276493
171,334.1099853515625,573.2899780273438,1.7158720276621109,-52.23328298230945
172,331.2300109863281,569.3400268554688,1.718866068808508,-52.774756761366234
173,333.5899963378906,572.25,1.715429138409692,-52.004246766951724
174,334.07000732421875,571.2000122070312,1.7098212939920558,-50.20566435219018
175,333.0400085449219,570.4500122070312,1.7128573071426838,-51.06198497525122
176,328.0,566.7000122070312,1.7277439396555831,-55.17206192761296
177,332.260009765625,572.4299926757812,1.7228374641882762,-54.258401958617696
178,333.3599853515625,572.6599731445312,1.7178425675193207,-52.772930424830975
179,333.8599853515625,574.5700073242188,1.7209909319296917,-53.90319638762912
180,347.4750061035156,592.3699951171875,1.7047844728743329,-50.470063271273716
181,349.6000061035156,592.6400146484375,1.6951945203140482,-47.42606788074397
182,338.07501220703125,575.469970703125,1.7021961101068221,-48.22967181607612
183,334.3999938964844,563.5050048828125,1.685122653014309,-41.996030945865414
184,333.42999267578125,564.489990234375,1.6929790439796175,-44.49376854192428
185,334.2550048828125,565.5599975585938,1.6920015835121907,-44.27713927096556
186,332.17999267578125,562.3800048828125,1.6929978243202448,-44.33320373258516
187,330.55499267578125,558.75,1.6903390128130347,-43.237445554663054
188,334.05999755859375,565.2999877929688,1.6922109558891911,-44.32125053231346
189,330.6000061035156,552.3200073242188,1.6706593984492528,-36.73725279832081
190,335.2300109863281,559.3250122070312,1.6684813229023296,-36.52159637781392
191,333.19000244140625,555.22998046875,1.6664064839892399,-35.608032290558185
192,334.6499938964844,557.9500122070312,1.667264372876753,-36.05115416163949
193,330.1499938964844,552.1199951171875,1.6723307748728897,-37.239051023800016
194,329.5299987792969,551.489990234375,1.6735653575616831,-37.57595111500632
195,331.1700134277344,550.1099853515625,1.661110496260567,-33.63828363602465
196,323.2799987792969,522.1099853515625,1.61503955494632,-17.943048943310714
197,317.0249938964844,514.0,1.621323270706638,-19.58797159995811
198,321.5400085449219,520.3599853515625,1.618336665805194,-18.90662710823773
199,320.8599853515625,518.22998046875,1.6151281061143588,-17.837143171283685
200,320.0249938964844,511.989990234375,1.5998437622030979,-12.899352532996943
201,320.5400085449219,513.6799926757812,1.602545638554171,-13.786170866235182
202,318.9200134277344,512.6599731445312,1.6074876193390646,-15.292592742782688
203,325.20001220703125,523.6400146484375,1.6102090866930039,-16.478747346289595
204,318.0899963378906,515.0999755859375,1.619352955189365,-19.027037076459237
205,319.2699890136719,517.8831787109375,1.622085371415102,-19.969998631986357
206,320.8999938964844,522.1500244140625,1.6271425189945536,-21.694792333128078
207,325.25,526.0,1.617217524980784,-18.760774913473142
208,325.989990234375,526.1799926757812,1.6140986178669992,-17.786725858106138
209,323.1000061035156,523.3699951171875,1.619839013402893,-19.48376384462989
210,325.5799865722656,541.9949951171875,1.6647061166853585,-34.24114394855468
211,322.010009765625,539.9349975585938,1.6767646383153911,-37.74865528766196
212,319.739990234375,534.0399780273438,1.6702320458441344,-35.39381392078565
213,317.69000244140625,528.8200073242188,1.6645786875894928,-33.370873869597006
214,316.3999938964844,527.3099975585938,1.6665929447871992,-33.87267942966355
215,313.57000732421875,524.5399780273438,1.6728002225193386,-35.51612706496633
216,311.6300048828125,521.2999877929688,1.6728170574877794,-35.30164131958401
217,314.4964904785156,518.25,1.6478721247778232,-27.781264803214356
218,317.80999755859375,523.469970703125,1.6471161219735206,-27.833700491373804
219,312.2300109863281,515.7899780273438,1.651955160869943,-28.855900175036822
220,311.6600036621094,513.3200073242188,1.6470512779713047,-27.274876661551673
221,308.3299865722656,512.8499755859375,1.6633152723396787,-31.99812789998748
222,310.489990234375,515.864990234375,1.661454495988652,-31.644538140269958
223,315.7300109863281,522.4400024414062,1.6547049195903938,-30.047547070873804
224,330.5625,547.9650268554688,1.6576744998463793,-32.44076446449253
225,332.70001220703125,547.7000122070312,1.6462278091718574,-28.842221651543014
226,336.2049865722656,549.0399780273438,1.6330512632338077,-24.716052249812037
227,334.04998779296875,548.52001953125,1.6420297547539546,-27.55689286478048
228,332.260009765625,543.322998046875,1.635234401004602,-25.151407329711446
229,337.4549865722656,551.010009765625,1.6328400281251343,-24.736663445869908
230,336.7300109863281,548.6500244140625,1.6293469738767619,-23.507303934177003
231,337.4100036621094,538.0499877929688,1.5946474080590247,-11.846793960499781
232,333.0,531.6099853515625,1.5964263824371245,-12.284352903250578
233,333.9700012207031,533.6199951171875,1.597808165903339,-12.781610424379323
234,335.6199951171875,536.9099731445312,1.5997556193189857,-13.49836285464312
235,336.0050048828125,539.5499877929688,1.6057796162326392,-15.537940746227832
236,332.3599853515625,535.8900146484375,1.6123782593189904,-17.56250836251604
237,330.3599853515625,534.9500122070312,1.6192942121538967,-19.741578788667198
238,340.9200134277344,551.9998779296875,1.6191477654235638,-20.322695984807183
239,344.30499267578125,556.3300170898438,1.6158058376275661,-19.37383668004952
240,346.55999755859375,557.6599731445312,1.6091296660695709,-17.187030461642053
241,347.2099914550781,560.010009765625,1.6128856413916846,-18.52337791943455
242,346.2099914550781,554.1900024414062,1.600733705322061,-14.262907028994505
243,352.760009765625,562.0800170898438,1.593377938341967,-11.937929480216553
244,351.510009765625,561.6799926757812,1.597906110981848,-13.487325608377432
245,349.2200012207031,545.0,1.5606208066403566,-0.378684692066372
246,342.2200012207031,538.1199951171875,1.572438762193053,-4.415434845704908
247,337.8599853515625,537.1400146484375,1.589830219431025,-10.23505797673306
248,336.6400146484375,533.9099731445312,1.5859967618588309,-8.90760523249287
249,335.9700012207031,532.5,1.5849629373611656,-8.542542439634303
250,332.6700134277344,528.6300048828125,1.5890521644435691,-9.818998516606598
251,333.80999755859375,528.280029296875,1.582577014351243,-7.691176144664382
252,337.42498779296875,528.0733032226562,1.565009475666521,-1.8467410921836063
253,338.8999938964844,531.1900024414062,1.5673945470877053,-2.6631145524549993
254,343.55999755859375,532.2230834960938,1.5491415976195648,3.5712498854593377
255,340.1000061035156,525.77001953125,1.545927698017219,4.628331115545734
256,344.2900085449219,530.7100219726562,1.5414621650381437,6.222790139134304
257,341.8900146484375,527.6649780273438,1.5433763942182899,5.524956162032822
258,338.4700012207031,526.47998046875,1.5554701408396099,1.3763181760624548
259,341.7799987792969,537.780029296875,1.573468404288176,-4.761668863716977
260,331.7099914550781,526.8099975585938,1.5881643939867185,-9.496180435973429
261,324.95001220703125,521.3300170898438,1.6043391214206062,-14.558633896140577
262,319.9649963378906,514.7999877929688,1.6089259565422205,-15.802918470155419
263,319.635009765625,516.2750244140625,1.615201741488285,-17.792581173355188
264,327.14898681640625,524.5499877929688,1.603397867428954,-14.349223578990916
265,335.5899963378906,532.8499755859375,1.5878005345827848,-9.485149485331704
266,337.6300964355469,550.02001953125,1.6290609911200498,-23.473582999793848
267,341.29998779296875,552.2999877929688,1.6182244580916652,-20.030221981603518
268,341.94000244140625,555.2999877929688,1.6239690700947549,-22.03209581921317
269,340.1099853515625,551.8900146484375,1.622681010314836,-21.476101000730978
270,341.7099914550781,552.5549926757812,1.6170290787309953,-19.645811215373783
271,338.7300109863281,552.7349853515625,1.6317862823612403,-24.473192004119596
272,341.5199890136719,554.6799926757812,1.6241508858024005,-22.067126945253676
273,334.9700012207031,552.260009765625,1.6486849800073742,-29.86208863903812
274,332.010009765625,547.6900024414062,1.6496189462120003,-29.908295832687372
275,333.0799865722656,551.1099853515625,1.6545875092137747,-31.65961092958935
276,329.7900085449219,547.2249755859375,1.6593133855096707,-32.90544176393837
277,330.760009765625,547.8073120117188,1.6562078118206989,-31.97502594522325
278,329.2900085449219,545.4299926757812,1.6563818473750427,-31.89022707067147
279,330.19000244140625,547.010009765625,1.6566522478605161,-32.066670888769295
280,332.92999267578125,547.655029296875,1.6449555202141264,-28.438575821313634
281,334.44500732421875,544.2000122070312,1.6271733776532986,-22.62083818952317
282,331.2300109863281,538.8599853515625,1.6268452962548872,-22.294715257459984
283,331.8299865722656,540.2050170898438,1.6279572038381722,-22.704063210093977
284,336.2300109863281,546.0,1.623888356658923,-21.637047737003854
285,339.0495910644531,550.3150024414062,1.6231106509041378,-21.554812318617564
286,338.1099853515625,548.0800170898438,1.6210110343826643,-20.785176309694634
287,348.4949951171875,553.7050170898438,1.588846396211948,-10.214375215054702
288,350.2099914550781,556.5,1.5890466108285861,-10.334758852473442
289,352.69000244140625,558.0399780273438,1.582239287091936,-8.007069390466995
290,352.0827941894531,558.439208984375,1.5861019572682755,-9.35326373931025
291,352.2200012207031,559.27001953125,1.5878428754555824,-9.970094921980262
292,352.2300109863281,557.25,1.5820628073103906,-7.934464796544489
293,353.1099853515625,559.7000122070312,1.5850585806849502,-9.012124920201472
294,364.7799987792969,577.9500122070312,1.584379664842065,-9.062313796962826
295,366.67999267578125,577.9299926757812,1.576115425492515,-6.07918456018831
296,368.8699951171875,580.9099731445312,1.5748366113648795,-5.643776431500896
297,366.54998779296875,581.1400146484375,1.5854318210390215,-9.491953884159784
298,370.1600036621094,580.935791015625,1.5694180496764762,-3.6577789769031597
299,371.6000061035156,583.4500122070312,1.5701022675562097,-3.9262638962060237
300,371.3800048828125,583.3800048828125,1.570843872078939,-4.199356491149615
301,362.4085998535156,577.969970703125,1.5948020299097168,-12.780555316836171
302,361.55999755859375,577.1699829101562,1.5963325224235325,-13.303993720586277
303,363.07000732421875,578.4099731445312,1.5931086607988953,-12.189068710107449
304,363.29998779296875,577.239990234375,1.5888797402418928,-10.66042287987807
305,365.32000732421875,577.719970703125,1.5814079686864861,-7.990109292699117
306,365.32000732421875,578.1199951171875,1.5825029659657002,-8.390133706761617
307,364.9599914550781,576.2899780273438,1.5790497356428113,-7.121574481581206
308,356.5899963378906,567.8599853515625,1.5924731237089467,-11.744894141603709
309,355.92498779296875,563.530029296875,1.5832831316262181,-8.45204314149612
310,353.07501220703125,559.1400146484375,1.5836295272024992,-8.506669254707958
311,354.9100036621094,562.3200073242188,1.5844016835872938,-8.824925900622247
312,358.2300109863281,567.4000244140625,1.5838986321995154,-8.727270607934656
313,360.0,567.4500122070312,1.5762500339084202,-6.016896046694114
314,356.92999267578125,563.6599731445312,1.5791891539261425,-7.01464525828078
315,357.25,570.0,1.5955213435969209,-12.855609032554298
316,362.2349853515625,574.6260986328125,1.5863351743209357,-9.707441387751942
317,364.54998779296875,577.9998779296875,1.5855161083092366,-9.47089003296719
318,366.3345947265625,577.760009765625,1.577137453253285,-6.44786233599109
319,368.6099853515625,579.8800048828125,1.573153272909172,-5.019302872412595
320,367.8999938964844,577.739990234375,1.570372383308419,-3.986545765841015
321,371.9100036621094,580.6199951171875,1.561184128955824,-0.6127943193528154
322,363.1099853515625,566.7000122070312,1.5606841867990857,-0.41676058241432656
323,360.2900085449219,561.1500244140625,1.557495381790741,0.735370638187419
324,363.1099853515625,564.3300170898438,1.5541572522260998,1.9532345347731734
325,364.6700134277344,565.8300170898438,1.5516220041546485,2.886155157280996
326,365.1000061035156,567.3300170898438,1.5539030610944184,2.0567444014197918
327,362.4700012207031,563.7899780273438,1.555411416472117,1.4951950281578092
328,362.45001220703125,563.6500244140625,1.5551110647834823,1.603975046342498
329,370.0,580.6500244140625,1.569324390308277,-3.6215439159382186
330,365.2799987792969,574.8400268554688,1.5736969688361957,-5.172560228510974
331,360.760009765625,571.2100219726562,1.583351830885453,-8.591642892799314
332,362.3599853515625,571.7100219726562,1.5777404931120689,-6.596422673373354
333,361.8999938964844,570.6503295898438,1.5768177375351629,-6.254103723981984
334,360.75,570.530029296875,1.5815108227217602,-7.927260811203837
335,362.6099853515625,572.3300170898438,1.5783625388444575,-6.826533682116178
336,360.04998779296875,568.6699829101562,1.579419531148951,-7.158908965440105
337,360.5,568.739990234375,1.5776421365724689,-6.527105857148513
338,361.80999755859375,569.405029296875,1.573768091371389,-5.149155998860351
339,365.4200134277344,573.5,1.569426903087276,-3.614175427541227
340,366.7449951171875,574.9299926757812,1.5676560016642396,-2.9778108845306406
341,367.3299865722656,574.9099731445312,1.5651049306082938,-2.0454758656370586
342,367.1600036621094,576.8900146484375,1.571222379601398,-4.290611911051769
343,362.4599914550781,574.6300048828125,1.5853611941444574,-9.360442421496714
344,363.5899963378906,575.0999755859375,1.5817266189344958,-8.068129339527786
345,360.6700134277344,569.7453002929688,1.5796858044233437,-7.267273780958931
346,359.1600036621094,565.7899780273438,1.575314545768932,-5.666866760187759
347,360.70001220703125,565.4199829101562,1.5675629713747328,-2.8951722088639826
348,361.1000061035156,567.517578125,1.5716354708737146,-4.368962368851271
349,361.5,567.6199951171875,1.5701797928552905,-3.8475743061823096
350,362.6600036621094,561.9000244140625,1.5493851506646572,3.6814643713190662
351,360.0400085449219,555.25,1.5421897200925156,6.245510943805243
352,360.25,557.239990234375,1.5468146848976405,4.583010034406811
353,359.4750061035156,555.0,1.5439181878480317,5.614369051258336
354,358.45001220703125,553.8900146484375,1.5452364228921418,5.125839076852685
355,353.6199951171875,546.5599975585938,1.545613950301275,4.923268539311266
356,349.5799865722656,542.3499755859375,1.5514331381033515,2.832749993384482
357,336.8999938964844,524.3800048828125,1.5564856467285455,1.0278101385813443
358,334.3800048828125,520.0900268554688,1.5553861452862308,1.387773486381775
359,335.9599914550781,522.3300170898438,1.5547387497766547,1.6118298763361736
360,337.3599853515625,525.2698974609375,1.5570011864731208,0.8552909938775883
361,337.0199890136719,525.4199829101562,1.5590172691176534,0.17496886836704562
362,336.92999267578125,526.1649780273438,1.5616448207793074,-0.7103788166675713
363,333.6300048828125,521.5999755859375,1.5634084703177384,-1.2918275694210024
364,315.8500061035156,493.989990234375,1.5640018384944288,-1.410398106713103
365,314.42999267578125,495.05999755859375,1.5744681140169279,-4.694968107938621
366,317.7300109863281,497.92449951171875,1.5671308415784002,-2.412971273628841
367,318.489990234375,496.3399963378906,1.5584163130924045,0.3567472264440994
368,319.3599853515625,498.6300048828125,1.5613415197708735,-0.5764722360142969
369,315.239990234375,493.5400085449219,1.5656008876855507,-1.911758390367936
370,313.7900085449219,493.5799865722656,1.5729627238963066,-4.21303569072586
371,315.2099914550781,491.2200012207031,1.5583896911171007,0.3614647445684227
372,315.4100036621094,491.260009765625,1.5575283093807615,0.633382523712271
373,316.0400085449219,491.5849914550781,1.5554517724460961,1.290916402463722
374,317.7099914550781,493.4700012207031,1.553208946815499,2.0103058290152376
375,316.55999755859375,490.5799865722656,1.5497219811592322,3.106863097262192
376,314.42498779296875,487.79998779296875,1.5514033767384854,2.5572363605934925
377,316.489990234375,491.3900146484375,1.552624189739907,2.187656048339818
378,321.4599914550781,496.9244079589844,1.5458359396753305,4.404160717404125
379,320.7900085449219,499.95001220703125,1.5584962090146293,0.3336937109594942
380,322.8900146484375,503.3500061035156,1.5588899726476921,0.20873584406541568
381,321.55999755859375,502.9750061035156,1.5641715696053422,-1.4904742650942353
382,318.4700012207031,498.5400085449219,1.5654221956040006,-1.8744385756837119
383,327.5899963378906,511.0,1.5598766925499528,-0.11146536962399978
384,323.739990234375,505.760009765625,1.5622413820407997,-0.8756999239520269
385,313.19000244140625,476.6700134277344,1.521983491528958,11.761206074883148
386,310.30999755859375,474.1600036621094,1.5280203905534075,9.77974329630149
387,312.5199890136719,470.4100036621094,1.5052157308297174,16.976305488835465
388,312.4949951171875,471.6300048828125,1.5092401870498706,15.717325375942835
389,308.6400146484375,466.20001220703125,1.5104976350460118,15.1353355592031
390,310.3399963378906,469.0849914550781,1.5115196139409302,14.901539692615074
391,310.4599914550781,468.1499938964844,1.5079237479275107,16.023674008338276
392,309.0,465.45001220703125,1.506310719116606,16.446745830591453
393,312.2149963378906,471.0,1.5085758388436485,15.910661961028268
394,307.69000244140625,467.9700012207031,1.5209138987537276,11.883767896131474
395,312.2850036621094,475.8900146484375,1.5238964697880524,11.129826285341267
396,311.6300048828125,474.9599914550781,1.524115085239258,11.038355018306618
397,312.54998779296875,475.04998779296875,1.5199168336158728,12.383105547258424
398,311.8500061035156,473.3500061035156,1.51787717440798,12.991440289031402
