,amd,crm,Ratio,Spread
0,121.52999877929688,218.0399932861328,1.7941248702067527,31.355740630755946
1,121.2750015258789,219.4600067138672,1.8096062993413904,29.4124388972391
2,121.34600067138672,219.6699981689453,1.8102780227906046,29.348147139184334
3,121.74030303955078,219.32000732421875,1.8015398503892868,30.50729892755598
4,122.41999816894531,220.5800018310547,1.8018298082854403,30.64212929801579
5,123.6897964477539,221.91000366210938,1.7940849612105498,31.917922553365884
6,123.27999877929688,221.3000030517578,1.7951006265658886,31.68696380134739
7,125.2249984741211,218.125,1.7418646648662373,38.85336511881013
8,122.69000244140625,215.72999572753906,1.758333942739682,36.046220107920476
9,123.30500030517578,216.89999389648438,1.7590527015097854,36.138279415587675
10,123.27010345458984,215.9550018310547,1.751884648256242,37.011658498620534
11,121.31109619140625,214.50999450683594,1.768263590400496,34.43652216236379
12,118.81999969482422,214.0500030517578,1.8014644302434029,29.78445202554545
13,119.19999694824219,214.89999389648438,1.8028523439459152,29.714266124902537
14,113.41000366210938,215.0399932861328,1.8961289687179361,17.692429826892834
15,111.69000244140625,214.80499267578125,1.9232248901460112,14.397758989174918
16,110.73500061035156,214.22500610351562,1.9345735758589933,13.017954687251631
17,109.7699966430664,214.7960968017578,1.9567833048241725,10.466547399927151
18,109.70999908447266,214.14999389648438,1.9519642300935285,10.989527328906632
19,110.12000274658203,214.1790008544922,1.9449600028378131,11.801902459662557
20,109.3499984741211,212.36000061035156,1.942021066059813,12.040751444209405
21,107.69999694824219,211.61000061035156,1.964809717794568,9.404728687327292
22,107.54000091552734,210.86000061035156,1.9607587764108545,9.826395531699006
23,107.16000366210938,210.839599609375,1.967521392348791,9.06699158859189
24,106.418701171875,210.86000061035156,1.9814186631520265,7.5253392055416555
25,107.2698974609375,212.02499389648438,1.9765563211589123,8.107114004246824
26,106.86499786376953,211.17999267578125,1.9761380891523666,8.121207356829728
27,108.19000244140625,212.35000610351562,1.9627507284558992,9.670279689007657
28,107.89019775390625,216.6103057861328,2.00769217496675,4.794740881715001
29,110.0436019897461,217.6199951171875,1.977579715515541,8.204123674509475
30,109.55599975585938,219.9600067138672,2.0077403994672878,4.863487390911672
