,tsm,lrcx,Ratio,Spread
1342,63.64500045776367,324.3699951171875,5.096551068963337,9.205917836305627
1343,64.05500030517578,323.9809875488281,5.057856311065379,11.778117557460927
1344,65.6500015258789,311.04998779296875,4.73800427362297,33.20227693452104
1345,68.36170196533203,334.79998779296875,4.897478824660545,23.891704552640885
1346,66.5,332.6400146484375,5.00210548343515,16.138373711299504
1347,67.33280181884766,339.32000732421875,5.039445829643718,13.89293487064408
1348,67.1050033569336,338.6099853515625,5.045972258588312,13.389961722426857
1349,67.05000305175781,341.2300109863281,5.0891871059710905,10.477067113638281
1350,66.62999725341797,340.6099853515625,5.111961569743123,8.860620298835737
1351,64.91000366210938,323.3800048828125,4.981974836516342,16.931874160475967
1352,65.33999633789062,323.05999755859375,4.9442916385847955,19.54153266737377
1353,64.97000122070312,320.9700012207031,4.940280055257624,19.661356475896024
1354,64.79000091552734,321.1700134277344,4.957092281052336,18.502867683468263
1355,64.51000213623047,318.42999267578125,4.936133655728757,19.751933886019014
1356,64.32499694824219,318.1099853515625,4.945355622908514,19.086814320089
1357,63.88999938964844,314.95001220703125,4.929566680478948,19.930485977188948
1358,64.41999816894531,320.8599853515625,4.980751233647786,16.84268260480719
1359,64.66000366210938,318.989990234375,4.9333432132374355,19.990673586166405
1360,65.05000305175781,315.2799987792969,4.846733035945295,25.777357538692808
1361,65.08319854736328,314.3900146484375,4.830586413475746,26.844103065858757
1362,65.19499969482422,315.4100036621094,4.837947774193325,26.419439609869197
1363,65.06999969482422,314.9599914550781,4.840325694363429,26.203844205526945
1364,64.86000061035156,315.510009765625,4.864477440588708,24.535609982928246
1365,63.810001373291016,322.46551513671875,5.053526221544532,11.989004738843175
1366,63.189998626708984,319.0199890136719,5.048583572509042,12.13310248431004
1367,63.505001068115234,322.4267883300781,5.077187353862798,10.403647348713786
1368,63.58000183105469,321.6499938964844,5.058980569883836,11.579810411678135
1369,63.97999954223633,323.7099914550781,5.059549761974933,11.649745021840328
1370,63.654998779296875,319.94500732421875,5.026235385433352,13.684145300582042
1371,63.75,322.3699951171875,5.056784237132353,11.765025792331539
1372,64.05000305175781,327.989990234375,5.12084269487593,7.7425051926263215
1373,63.52000045776367,326.5199890136719,5.140428001583292,6.3903163284476925
1374,63.439998626708984,328.45001220703125,5.177333217481344,4.034294513697727
1375,63.380001068115234,328.6400146484375,5.1852320781005385,3.5248134189808518
1376,63.540000915527344,331.4700012207031,5.216713825065455,1.54680377676409
1377,63.494998931884766,328.94000244140625,5.180565524448338,3.8371732533456786
1378,63.72999954223633,330.42999267578125,5.1848422257839895,3.598528578390141
1379,65.19000244140625,360.6549987792969,5.532366701526955,-18.852165186605976
1380,64.9800033569336,360.8699951171875,5.5535545779358815,-20.185377436548425
1381,64.62999725341797,352.0299987792969,5.446851520029729,-13.20911491087536
1382,64.16500091552734,351.6700134277344,5.480713915841829,-15.325170373399477
1383,63.470001220703125,350.239990234375,5.518197313664634,-17.595923874258393
1384,63.66999816894531,355.4750061035156,5.583084911676605,-21.765983815387177
1385,63.59000015258789,355.8699951171875,5.596320085913773,-22.586951137717325
1386,62.29999923706055,360.6700134277344,5.7892458723046305,-34.256044872694915
1387,62.525001525878906,363.2799987792969,5.81015577630872,-35.667924336145674
1388,63.028900146484375,363.4599914550781,5.766560904765386,-33.16472695404188
1389,63.26499938964844,366.3999938964844,5.791511853810838,-34.84753376913186
1390,63.39500045776367,366.69000244140625,5.78421010795181,-34.44530471066024
1391,63.60499954223633,369.54998779296875,5.81007767396606,-36.187074150170915
1392,63.75,369.3299865722656,5.793411554074755,-35.19496566274658
1393,60.09000015258789,368.25,6.128307523130212,-53.60396913898903
1394,60.88999938964844,370.010009765625,6.076695902029001,-51.104094254369826
1395,61.220001220703125,371.2699890136719,6.064521097855145,-50.60685965827905
