,intc,mu,Ratio,Spread
118,40.273983001708984,68.32179260253906,1.6964250245534418,1.2678590904773244
119,39.082271575927734,65.75225067138672,1.682406063415363,1.7258050820200679
120,38.27151870727539,62.36604309082031,1.6295680233605303,3.675437978114681
121,36.89421463012695,58.60137176513672,1.5883620874608402,4.999661361455361
122,37.05050277709961,58.461944580078125,1.5778988191278371,5.416015837313589
123,37.75381088256836,58.8802375793457,1.5595839520013015,6.24391592445428
124,36.47418212890625,54.786903381347656,1.5020735266310015,8.069873287771722
125,36.11276626586914,55.52390670776367,1.5375146367626888,6.692476446290302
126,36.85513687133789,56.569644927978516,1.534918866953728,6.962146237008705
127,36.51325607299805,56.111515045166016,1.5367436673680026,6.8144968262882575
128,36.54256057739258,55.992000579833984,1.5322407542090524,6.985936003553968
129,37.71473693847656,58.20299530029297,1.543242775237663,6.8519230011721195
130,37.73427200317383,58.54161834716797,1.5514177229189432,6.547914175829584
131,36.90398025512695,57.62534713745117,1.5614940919400007,5.992989720272158
132,36.42534255981445,55.79281234741211,1.5317031612206289,6.977425388241125
133,36.54256057739258,55.05581283569336,1.5066216479026429,7.922123747694593
134,35.497371673583984,53.43242263793945,1.5052501106075458,7.693541565507283
135,35.83925247192383,56.49993133544922,1.576481858256134,5.231812161530465
136,36.132301330566406,57.137332916259766,1.5813366658692174,5.113664459326666
137,37.25563430786133,58.611331939697266,1.5732206155816186,5.630101461230192
138,37.10911178588867,59.015480041503906,1.5903231632707922,4.966329799755167
139,36.33742904663086,57.68828201293945,1.587571920371956,4.926181586912756
140,36.347198486328125,59.055397033691406,1.6247578766188786,3.5763770565620177
141,36.347198486328125,58.7360725402832,1.6159724816859429,3.895701549970221
142,36.83560562133789,59.225040435791016,1.607820461664502,4.272143266933719
143,37.72450256347656,61.400447845458984,1.6276012584167134,3.6717741871373533
144,37.812416076660156,60.322723388671875,1.5953152336622647,4.905272779725488
145,39.28740692138672,62.268619537353516,1.584951118355857,5.57291595885898
146,39.61952209472656,63.16672134399414,1.5943332479621646,5.263289714620052
147,39.66836166381836,63.50600814819336,1.6009233929647615,5.010541843886978
148,38.29105758666992,61.16095733642578,1.5972647712325774,4.915144713311642
149,38.251983642578125,60.02335739135742,1.5691567253664114,5.983509456045107
150,38.05662155151367,59.534385681152344,1.5643633947003477,6.126318673115657
151,39.248329162597656,61.75969314575195,1.5735623519129796,6.012600388855683
152,38.78923034667969,61.93931198120117,1.596817246117468,5.019503412138812
153,35.46806716918945,61.72975540161133,1.7404318963068557,-0.6557159100982646
154,36.10299301147461,62.4083251953125,1.728619152862957,-0.20925929092971396
155,35.17502212524414,62.338470458984375,1.7722368513947793,-1.7836780868080937
156,35.67319869995117,64.1147232055664,1.7972799059831481,-2.6772107305175994
157,35.184791564941406,64.71345520019531,1.8392450920379093,-4.141352337617809
158,34.918392181396484,62.3284912109375,1.7849759773344984,-2.2284219669343828
159,34.90852355957031,61.32061767578125,1.7566087425937542,-1.2380346631986456
160,34.05998611450195,59.02546310424805,1.732985530464335,-0.4464053452212071
161,34.89865493774414,61.27072525024414,1.75567583792399,-1.2056284690820562
162,35.115726470947266,62.188785552978516,1.7709667947331218,-1.7390592732647563
163,35.6287956237793,64.90306091308594,1.821646221175337,-3.5442263405245087
164,35.85573196411133,64.56377410888672,1.8006541931290039,-2.80283056562306
165,35.70772933959961,63.72554397583008,1.7846428533656133,-2.2268465889843925
166,35.303192138671875,61.49026107788086,1.7417762347479935,-0.7083639938769708
167,35.71759796142578,62.84739685058594,1.7595639247202386,-1.3312132323197319
168,34.90852355957031,60.38259506225586,1.7297378664329597,-0.300012049673255
169,33.38904571533203,58.187232971191406,1.7427042829340944,-0.7970158928507218
170,33.497581481933594,57.73817825317383,1.723652147374103,-0.15564642555730623
171,33.40877914428711,58.187232971191406,1.7416749268175937,-0.7620501892796612
172,34.425052642822266,61.071144104003906,1.7740319742615538,-1.845224208547363
173,32.915443420410156,57.508663177490234,1.7471635561145245,-0.957622984855091
174,32.50103759765625,56.88996505737305,1.7504045797441112,-1.0732113990002277
175,31.83009910583496,56.181461334228516,1.7650419858080042,-1.553544976906862
176,31.494632720947266,56.41097640991211,1.791129838208681,-2.3774736336635613
177,31.33676528930664,57.189334869384766,1.8249916461192648,-3.4355577217047313
178,30.8039608001709,56.21139907836914,1.8248107586884503,-3.401699306742826
179,29.955421447753906,55.113712310791016,1.8398576834218938,-3.807541172355448
180,30.24155616760254,54.88419723510742,1.8148602185328109,-3.071023394891425
181,30.34022331237793,55.27337646484375,1.8217854198289245,-3.285374106772436
182,31.040761947631836,57.319061279296875,1.8465739138748771,-4.0897730648177895
183,31.139429092407227,57.81800842285156,1.8567459361979572,-4.4138916905171595
184,28.899681091308594,53.507102966308594,1.8514772809171425,-4.071600348559953
185,28.79114532470703,52.9981803894043,1.8407805522041554,-3.7549925209314936
186,28.455677032470703,52.57905960083008,1.8477528944692563,-3.930288693065363
187,28.850345611572266,52.73872375488281,1.8280101203962213,-3.390638775696813
188,29.04768180847168,51.99030303955078,1.7898262375067724,-2.292557645019157
189,28.574077606201172,50.69304275512695,1.7740920093296557,-1.8344776259358526
190,28.090606689453125,49.99451446533203,1.7797591564337032,-1.9926124532669918
191,27.695938110351562,49.555442810058594,1.789267531311275,-2.2528548694148385
192,27.15326690673828,49.99451446533203,1.8411970330143048,-3.653486752527533
193,26.610595703125,48.77708435058594,1.8329948301329395,-3.3976168656206895
194,26.531661987304688,50.473506927490234,1.9023876812406868,-5.233902256809243
195,26.768463134765625,50.89262008666992,1.9012156144509085,-5.23342697313616
196,26.028457641601562,49.90470504760742,1.9173131860046981,-5.556729197623552
197,25.42658805847168,49.99451446533203,1.9662297729590488,-6.712992574265618
198,26.610595703125,51.611106872558594,1.939494607649752,-6.231639387593345
199,27.330869674682617,53.84638595581055,1.9701673088613798,-7.190663531231484
200,27.27166748046875,54.61476516723633,2.002619209344276,-8.063943233005444
201,26.817798614501953,54.50499725341797,2.0324187692252984,-8.758386501321558
202,25.37725257873535,52.90999984741211,2.084938063458752,-9.715895594908345
203,24.86418342590332,51.380001068115234,2.066426240026364,-9.095005108459139
204,24.706315994262695,53.709999084472656,2.173937996136097,-11.704728753385075
205,24.992450714111328,52.75,2.11063735219116,-10.237726967131989
206,26.06792640686035,54.86000061035156,2.104501898390888,-10.442089973590582
207,25.564722061157227,52.720001220703125,2.062216874276343,-9.193719404639266
208,26.06792640686035,53.5,2.0523304832531784,-9.08208936323902
209,25.52525520324707,52.54999923706055,2.0587453021968476,-9.093648828138816
210,25.653522491455078,53.029998779296875,2.06716246460737,-9.346371297163229
211,25.73245620727539,53.70000076293945,2.08685872543161,-9.87651046652155
212,26.610595703125,56.04999923706055,2.106303814554529,-10.670531752095298
213,26.817798614501953,56.2400016784668,2.0971147739193827,-10.493390926370386
214,27.04473304748535,55.869998931884766,2.065836583921453,-9.721282588721115
215,26.847396850585938,55.45000076293945,2.065377178708828,-9.650944835121434
216,25.919925689697266,52.209999084472656,2.0142804307971165,-8.054331224494652
217,28.6826114654541,54.040000915527344,1.884068365971982,-4.989124416695395
218,28.05113983154297,54.099998474121094,1.9286203269817466,-6.168027869198182
219,27.92287254333496,54.86000061035156,1.9646975978281414,-7.155307078640574
220,27.05459976196289,53.45000076293945,1.9756345033086344,-7.283801567990272
221,27.024999618530273,53.47999954223633,1.978908429125994,-7.366248902643745
222,28.200000762939453,56.15999984741211,1.991489302412282,-7.9642622503272715
223,28.40999984741211,56.560001373291016,1.9908483518856166,-7.992165964184705
224,28.479999542236328,57.4900016784668,2.0186096419421684,-8.798133665353332
225,27.520000457763672,55.970001220703125,2.033793615178281,-8.979157570490662
226,29.760000228881836,60.27000045776367,2.0252016127094024,-9.310096581147219
227,30.43000030517578,62.52000045776367,2.0545514239488774,-10.372922060509444
228,30.350000381469727,61.779998779296875,2.035584777686422,-9.774672412284394
229,30.709999084472656,63.099998474121094,2.0547053192855746,-10.456789660838231
230,29.530000686645508,58.869998931884766,1.9935657826959625,-8.31763171975897
231,29.889999389648438,58.7400016784668,1.965205850717071,-7.549752020070619
232,29.8700008392334,58.58000183105469,1.961165054743203,-7.425187645492704
233,28.940000534057617,57.15999984741211,1.9751208981542414,-7.653055125682341
234,29.81999969482422,58.619998931884766,1.9657947529107216,-7.553781877495743
235,29.670000076293945,58.93000030517578,1.9861813331190485,-8.129567885035668
236,29.34000015258789,58.40999984741211,1.9907975304580952,-8.194294974473591
237,28.729999542236328,55.75,1.9404803650637459,-6.615156469926694
238,28.899999618530273,55.119998931884766,1.9072664242023933,-5.683931915093366
239,30.06999969482422,57.650001525878906,1.917193286031256,-6.140808954530042
240,29.829999923706055,55.4900016784668,1.8602079054773515,-4.406065197843182
241,29.40999984741211,54.68000030517578,1.8592315739160832,-4.340262828230101
242,29.170000076293945,54.040000915527344,1.852588302166132,-4.125519529306919
243,28.600000381469727,53.68000030517578,1.876923062558967,-4.775502556882193
244,28.329999923706055,53.81999969482422,1.8997529064512482,-5.393916315959663
245,28.440000534057617,55.20000076293945,1.940928260420954,-6.5790070751293666
246,28.239999771118164,54.869998931884766,1.942988646480155,-6.603387009496549
247,28.690000534057617,55.349998474121094,1.9292435498011111,-6.286029269351166
248,28.729999542236328,55.2400016784668,1.9227289439130615,-6.105158148393491
249,28.260000228881836,54.59000015258789,1.9317055806955261,-6.28794937773049
250,27.149999618530273,52.040000915527344,1.9167588083503795,-5.704762517454837
251,26.920000076293945,52.06999969482422,1.9342496117107237,-6.1422979612423685
