,ba,noc,Ratio,Spread
1457,158.63999938964844,511.9100036621094,3.2268658953078164,-51.52139936391133
1458,155.69000244140625,512.469970703125,3.2916048729332665,-60.69685094529514
1459,156.94000244140625,516.739990234375,3.292595783075131,-61.316237657457876
1460,157.8300018310547,517.2449951171875,3.2772285947944164,-59.22199375561577
1461,158.19500732421875,521.260009765625,3.2950471609847263,-62.171007578059815
1462,160.30999755859375,523.1699829101562,3.2634894322104655,-57.9041385132643
1463,166.0554962158203,528.7100219726562,3.1839356963258734,-46.66441280768983
1464,164.2949981689453,532.6199951171875,3.2418515539316166,-55.715931510509805
1465,165.17999267578125,530.8350219726562,3.213676265348857,-51.34632637288475
1466,164.36219787597656,533.239990234375,3.2442982457361884,-56.13966946296024
1467,165.94000244140625,534.9199829101562,3.223574635652049,-53.211674035810816
1468,165.72500610351562,535.489990234375,3.2311960809335902,-54.40957950969921
1469,165.02999877929688,535.3200073242188,3.243773927673173,-56.26936983738217
1470,167.4499969482422,535.9600219726562,3.200716821382316,-49.841764695673376
1471,168.83999633789062,536.6500244140625,3.17845318676798,-46.47226522479015
1472,169.9499053955078,540.3800048828125,3.1796428696164254,-46.96074934798851
1473,168.05999755859375,539.52001953125,3.2102822049794897,-51.620251656017004
1474,166.7550048828125,535.7050170898438,3.212527368916524,-51.616488487311145
1475,169.96470642089844,540.64501953125,3.1809252103928185,-47.18253750918832
1476,169.8300018310547,541.22998046875,3.186892625763265,-48.160904043940505
1477,170.8699951171875,537.2000122070312,3.143910736572587,-41.09362888463228
1478,169.97999572753906,538.89501953125,3.1703437644218138,-45.38788499350564
1479,169.0399932861328,535.6799926757812,3.1689541762406455,-44.918141148132705
1480,169.14999389648438,535.7999877929688,3.167602761610888,-44.716878794704954
1481,167.77000427246094,535.39501953125,3.1912440001000455,-48.342178862154086
1482,168.7550048828125,535.9299926757812,3.1757872487867473,-46.000451562709046
1483,168.80999755859375,533.3599853515625,3.159528422873378,-43.26983778487711
1484,175.7100067138672,532.989990234375,3.033350235438304,-22.748322768294614
1485,178.52999877929688,534.27001953125,2.992606414520439,-15.792547598270929
1486,176.02000427246094,529.52001953125,3.008294549928582,-18.373002256178168
1487,177.5050048828125,525.8099975585938,2.962226320918273,-10.326026711910643
1488,178.25050354003906,528.9600219726562,2.967509271881748,-11.298817634247783
1489,177.9069061279297,532.094970703125,2.9908618067952064,-15.437244756076396
1490,177.50999450683594,531.3300170898438,2.9932400063782447,-15.831474014988729
1491,175.94000244140625,505.32000732421875,2.8721154956929524,5.593364102824849
1492,174.17999267578125,503.9200134277344,2.8930992916375384,1.8532384694654374
1493,176.08999633789062,504.0950012207031,2.862712315885449,7.256428319275343
1494,177.95509338378906,497.7200012207031,2.7968853925821,19.078455908506996
1495,177.25999450683594,493.9599914550781,2.7866411303314624,20.808425055959376
1496,177.2100067138672,493.7925109863281,2.7864820962601287,20.829915862657046
1497,177.49000549316406,492.8800048828125,2.776945121576412,22.560160152577097
1498,176.44000244140625,488.5199890136719,2.768759817807778,23.853635541006653
1499,176.61349487304688,483.1700134277344,2.7357479889917027,29.710296858792546
1500,177.38999938964844,482.9800109863281,2.7227014637134745,32.16808559817893
1501,177.64999389648438,485.94000244140625,2.7353786610573185,29.967409726650928
1502,175.94960021972656,485.114990234375,2.7571247086015624,25.826411564289785
1503,174.61000061035156,483.9599914550781,2.7716625036560885,23.06910130484998
1504,173.61000061035156,482.17999267578125,2.7773745232452414,21.928593828877
1505,175.35000610351562,484.0400085449219,2.760421965763577,25.150274886725853
1506,174.19000244140625,489.6449890136719,2.810982158280742,16.157496466649533
1507,174.39999389648438,491.9800109863281,2.8209864002538,14.43575585210219
1508,173.4718017578125,497.7900085449219,2.869573057411928,5.914967346424972
1509,174.32000732421875,500.3699951171875,2.870410590257414,5.812170436603465
1510,174.8800048828125,500.4599914550781,2.8617336315288733,7.357650471521693
1511,175.35000610351562,501.0899963378906,2.857655995985986,8.100287093757103
1512,173.72999572753906,502.8800048828125,2.8946066727099895,1.5790281121937104
1513,172.88999938964844,503.4100036621094,2.911735817220729,-1.4041852263165007
1514,174.16000366210938,504.20001220703125,2.895039053772862,1.5148616507031951
1515,173.93499755859375,503.0050048828125,2.891913714566641,2.0527372421307026
1516,173.22999572753906,504.07501220703125,2.9098598663008364,-1.0762323396599678
1517,172.6300048828125,506.57501220703125,2.934455180899246,-5.328509354788495
1518,172.72999572753906,505.4599914550781,2.926301186577813,-3.921464715341771
1519,170.97999572753906,512.5999755859375,2.9980113954545797,-16.17233479292328
1520,170.8800048828125,510.7799987792969,2.9891150759831953,-14.644381873776311
1521,171.75,511.260009765625,2.9767686158114994,-12.583566678304138
1522,172.56500244140625,512.47998046875,2.9697793481778585,-11.423317653242023
1523,171.08999633789062,512.7349853515625,2.9968729693520317,-15.986087087933086
1524,171.8249969482422,514.9600219726562,2.9970029455479903,-16.064549828867953
