,qcom,klac,Ratio,Spread
109,128.99191284179688,335.6496887207031,2.602098700035275,-12.08967904290353
110,132.54034423828125,350.8442077636719,2.6470748192182416,-18.313861824028667
111,137.37643432617188,368.71014404296875,2.6839402685874267,-23.9542963438924
112,140.77743530273438,362.33441162109375,2.5738102902777915,-8.980927677210733
113,138.35655212402344,354.52862548828125,2.5624274387126977,-7.295067150172489
114,144.46311950683594,369.20672607421875,2.5557161394174934,-6.535934573393153
115,139.5422821044922,359.9410400390625,2.579440687156966,-9.709989160702836
116,138.77154541015625,359.9708251953125,2.5939815264820663,-11.688175327152695
117,140.20431518554688,364.6881103515625,2.601119015979879,-12.783458185769579
118,137.30914306640625,358.9876708984375,2.6144484109468356,-14.401933639759935
119,135.08587646484375,347.1697082519531,2.569992639773148,-8.204327366939939
120,131.6175537109375,331.3594665527344,2.517593263285201,-1.1619095005186217
121,127.13150024414062,311.7158508300781,2.451916717976785,7.141087343146065
122,128.7124786376953,314.2879943847656,2.441783405239481,8.56561336672507
123,129.4733428955078,321.5575256347656,2.4835809321327282,3.219525880907266
124,119.38463592529297,308.25982666015625,2.5820728460658477,-8.986746859899544
125,119.55261993408203,309.779296875,2.591154397501315,-10.08155815448254
126,122.9122314453125,324.9638671875,2.643869233893834,-16.77312364384972
127,120.70872497558594,322.20306396484375,2.6692607682668443,-19.5827237290265
128,118.66331481933594,318.4491271972656,2.6836358623733223,-20.999527168834337
129,123.6137924194336,337.1592102050781,2.727520963526984,-27.194939955433828
130,125.66908264160156,336.2554931640625,2.675721713693391,-21.09550617411651
131,130.0365753173828,327.8140869140625,2.520937560174591,-1.6131994401132523
132,128.68284606933594,318.3597412109375,2.473987411184559,4.418956228704129
133,126.22242736816406,316.8799743652344,2.510488674417286,-0.32114723682571267
134,122.06244659423828,294.21734619140625,2.4103838191073437,11.825164791820608
135,124.33512115478516,293.52215576171875,2.3607340631961273,18.265613546648975
136,125.55050659179688,290.9798278808594,2.317631651036852,23.88040214030229
137,132.8032989501953,312.00384521484375,2.349368183480542,21.191242951418868
138,134.39418029785156,314.6554260253906,2.3412875864716347,22.5613661127482
139,130.66897583007812,311.0107727050781,2.3801424227087873,16.788805744455313
140,131.3705291748047,311.6165466308594,2.3720430189956465,17.956539237770127
141,134.028564453125,310.9610900878906,2.3201105775974034,25.331435324081664
142,140.21420288085938,316.8899230957031,2.2600415406202887,35.03972488990348
143,142.6548614501953,323.980712890625,2.271080772131523,34.11885234038323
144,140.00669860839844,327.21820068359375,2.337161035407525,24.18688225008935
145,145.6192169189453,343.1972961425781,2.3568132242711406,22.39607758664931
146,149.9076690673828,353.9923400878906,2.361402470535198,22.44212186201457
147,154.00836181640625,358.05413818359375,2.324900635008578,28.74676142710103
148,151.8740234375,351.5790710449219,2.314938809727429,29.826280275247765
149,151.4293670654297,348.18267822265625,2.2993074921340275,32.0985941080213
150,148.18832397460938,343.5250244140625,2.3181652589101565,28.562980775368484
151,151.59735107421875,358.6499938964844,2.365806469275952,22.05593735445387
152,144.71014404296875,367.4290466308594,2.5390690408113943,-4.133783946447526
153,143.33665466308594,380.89556884765625,2.6573493691683723,-21.072449263383366
154,145.67849731445312,382.9811096191406,2.6289474196899483,-17.237876692419096
155,145.28326416015625,380.0514221191406,2.615933943363101,-15.30732765663868
156,147.38796997070312,393.20013427734375,2.6677898769859008,-23.135401836165673
157,149.21597290039062,394.6600036621094,2.644891133240577,-19.97413045907854
158,148.4254913330078,393.01141357421875,2.6478700528095764,-20.32385587342316
159,146.05398559570312,385.0069885253906,2.636059447163196,-18.31453162648484
160,140.81695556640625,355.8494567871094,2.5270355786047256,-2.396066711563609
161,145.24374389648438,371.9278564453125,2.560715156932243,-7.283668114473304
162,146.07376098632812,370.1799621582031,2.5341988845816763,-3.437513619669918
163,149.49264526367188,379.8966369628906,2.5412396462236466,-4.511343690628454
164,150.3226776123047,383.0059509277344,2.5478920214256706,-5.522358873982174
165,148.24761962890625,379.42822265625,2.55942202381418,-7.190319695528846
166,146.76544189453125,373.8074951171875,2.546972163827323,-5.3164964055759505
167,149.5815887451172,380.71380615234375,2.5451916198127122,-5.10366622314638
168,145.8464813232422,370.5387268066406,2.5406079285890275,-4.3708349596583425
169,139.9276580810547,358.56976318359375,2.5625367286279324,-7.364492513236147
170,139.0482177734375,361.2107238769531,2.597737171040214,-12.228653939561983
171,139.63121032714844,361.42999267578125,2.5884613606726616,-10.974133714282349
172,144.5125274658203,375.43194580078125,2.597919726299004,-12.636252348479164
173,136.7360382080078,357.951904296875,2.6178314728729055,-14.814960242491455
174,135.4514617919922,352.1717529296875,2.599984882189789,-12.282182466099758
175,132.8131866455078,345.9530944824219,2.604809832669753,-12.733010496345575
176,131.4320068359375,342.953369140625,2.6093596027086696,-13.224869447876134
177,129.0968780517578,335.9573669433594,2.602366316005462,-12.13200812281531
178,127.66600036621094,334.1037292480469,2.6170141485569194,-13.895589574430861
179,125.86746978759766,329.4496765136719,2.617433059309294,-13.788172314917635
180,127.7852554321289,336.6649475097656,2.634614974718893,-16.155334333442912
181,128.03367614746094,349.8895568847656,2.732793179208456,-28.75194302252186
182,131.21339416503906,357.44366455078125,2.7241400683621655,-28.26781163345027
183,132.15736389160156,356.24774169921875,2.6956329273593953,-24.68555946560014
184,124.13849639892578,339.5151672363281,2.7349708356808007,-28.22445986332963
185,126.7220230102539,345.42486572265625,2.7258471536135884,-27.603074652225875
186,124.18818664550781,336.2065124511719,2.7072342509587104,-24.790189511470775
187,124.15837097167969,334.3827819824219,2.693195628820662,-23.041832240121952
188,125.84760284423828,333.2068176269531,2.647700950167192,-17.59553651060236
189,123.97950744628906,328.7720031738281,2.651825369739109,-17.88321546834317
190,123.8304672241211,321.7560729980469,2.5983595169329345,-11.244054845077759
191,122.89641571044922,311.99957275390625,2.5387198719366606,-3.8488109498191
192,120.42219543457031,306.54827880859375,2.5456127726483144,-4.652277314229483
193,118.98137664794922,302.53204345703125,2.542684006356601,-4.278391937694781
194,119.57757568359375,307.3255920410156,2.5700938514944425,-7.5647658771258115
195,118.176513671875,314.610595703125,2.6622091473832303,-18.39161548876206
196,114.11241912841797,309.6476135253906,2.7135312342903224,-23.702551722090224
197,112.26421356201172,301.59527587890625,2.6864774295355764,-20.322426543374267
198,116.47734832763672,315.4477233886719,2.708232355198845,-23.524186089561514
